...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1646,NA,NA,PR,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,5.38328634470545,0.442854243659378,PR,2023-01-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0
1648,2.06982433519529,0.250220819087966,PR,2023-01-03,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0
1649,0.853485974571306,0.18355501233798,PR,2023-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1650,1.28279840470455,0.601169940456425,PR,2023-01-05,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1651,NA,NA,PR,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,1.68419044949931,0.2518715779082655,PR,2023-01-09,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1655,1.64458250329199,0.289705901482369,PR,2023-01-10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1656,4.43159149459622,0.281027701122729,PR,2023-01-11,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1657,8.97269655576173,0.3165098177397205,PR,2023-01-12,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1658,5.02954703021478,0.3203928905030965,PR,2023-01-13,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1659,3.00409445678333,0.354963788950484,PR,2023-01-14,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0
1660,NA,NA,PR,2023-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,7.74234799917433,0.2813432928640245,PR,2023-01-16,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1662,6.43679361569895,0.2979119442561565,PR,2023-01-17,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1663,1.26561581690518,0.2826562151693775,PR,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1664,1.38013232261847,0.309006864005672,PR,2023-01-19,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1665,6.11558561120059,0.2787371302077385,PR,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1666,1.20975724874919,0.2445003459095815,PR,2023-01-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1667,NA,NA,PR,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.948402178084983,0.2930938978750215,PR,2023-01-23,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1669,0.389159024846521,0.2424117707706675,PR,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1670,1.11556294308677,0.3470670255634525,PR,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1671,NA,NA,PR,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,0.545597680835019,0.388136146809893,PR,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1673,NA,NA,PR,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,19.8170243252597,0.545810032301125,RI,2022-12-26,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1683,0.622443628885994,0.3485573665134455,RI,2022-12-27,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1684,0.90144768355335,0.627549736467455,RI,2022-12-28,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1685,0.874896771440849,0.617181505085905,RI,2022-12-29,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1686,1.75241827637506,0.335403775560121,RI,2022-12-30,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
1687,16.4508846857252,0.4870941589731725,RI,2022-12-31,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1688,NA,NA,RI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,23.3618910960224,0.490742273570751,RI,2023-01-02,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1690,5.15651262405246,0.51316470354584,RI,2023-01-03,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1691,3.15912866297168,0.485918746122288,RI,2023-01-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1692,1.25123510283457,0.384266371501393,RI,2023-01-05,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
1693,12.430340716476,0.505563063873325,RI,2023-01-06,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1694,0.617629892079829,0.2109816655525135,RI,2023-01-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
1695,6.60399540975338,0.389922611759699,RI,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1696,12.1696567989202,0.4484942880925335,RI,2023-01-09,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
1697,NA,NA,RI,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,2.82146920990759,0.41859692045505,RI,2023-01-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1699,4.32301187529797,0.39985914209313,RI,2023-01-12,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1700,3.59205948604028,0.4313548686040705,RI,2023-01-13,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1701,3.61701306215923,0.318180205199386,RI,2023-01-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1702,4.51155456691789,0.295727237293837,RI,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1703,11.6445099915407,0.3834557499937745,RI,2023-01-16,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1704,3.65730458983157,0.305420226502497,RI,2023-01-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1705,0.508873079365733,0.2648312931210175,RI,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1706,1.52078007296394,0.2688806325150095,RI,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1707,3.75417125357896,0.295854237665617,RI,2023-01-20,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1708,4.75061915368029,0.2373419424323875,RI,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1709,3.5309401600873,0.232691349474114,RI,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1710,7.62011683958853,0.2367611547216825,RI,2023-01-23,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1711,0.844655707704587,0.3501836333624765,RI,2023-01-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1712,0.380951292648662,0.241555776548651,RI,2023-01-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1713,3.72375445487514,0.2137995197106585,RI,2023-01-26,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
1714,7.27011441350915,0.182960533126143,RI,2023-01-27,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1715,2.12644635547965,0.131514432442423,RI,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1716,2.4604368631635,0.1197950142813875,RI,2023-01-29,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1717,3.05015882784738,0.108835780084998,RI,2023-01-30,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1718,0.736999540087005,0.098627949707328,RI,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
1719,NA,NA,RI,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,0.349717746053556,0.0804013978703,RI,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1721,0.656502501776347,0.165184192418294,RI,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1722,2.23528965382954,0.064936291902519,RI,2023-02-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1723,NA,NA,SC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1724,4.95346373937563,0.250697248231878,SC,2022-12-26,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1725,2.24589804262112,0.205675018330303,SC,2022-12-27,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
1726,2.78576708559531,0.31190284024561,SC,2022-12-28,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0
1727,2.8705106372444,0.331004766099969,SC,2022-12-29,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0
1728,9.60349627985144,0.2952327438578815,SC,2022-12-30,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
1729,4.00210926318119,0.2334567819817575,SC,2022-12-31,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
1730,0.0985702326377974,0.0701545808785,SC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1731,2.76106232804616,0.281046567179288,SC,2023-01-02,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1732,12.3688360022416,0.2387460024762795,SC,2023-01-03,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1733,3.60175098895171,0.2763263147215625,SC,2023-01-04,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0
1734,7.45550305536859,0.2180947432258975,SC,2023-01-05,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1735,5.31098933159274,0.304279663746379,SC,2023-01-06,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0
1736,2.11692930359663,0.3523865866005905,SC,2023-01-07,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0
1737,1.34006491114823,0.295524341962412,SC,2023-01-08,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1738,5.32595127641657,0.331567780636161,SC,2023-01-09,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1739,2.30721431785072,0.3866624954205655,SC,2023-01-10,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
1740,4.77173046520143,0.3871092941512875,SC,2023-01-11,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0
1741,1.46136003983669,0.2415096612729735,SC,2023-01-12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1742,2.06925144395522,0.29918153246084,SC,2023-01-13,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1743,2.27714147656741,0.3249412047624735,SC,2023-01-14,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1744,3.42464822160358,0.2619447356390095,SC,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
1745,4.34294155405513,0.35044249645555,SC,2023-01-16,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0
1746,5.42003175971726,0.3399055586879585,SC,2023-01-17,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
1747,2.284113764964,0.3135128153020055,SC,2023-01-18,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1748,1.33945863138697,0.284192273380562,SC,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1749,4.47775849628685,0.332506897180655,SC,2023-01-20,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1750,2.82492075618892,0.3241144605720685,SC,2023-01-21,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0
1751,1.86257664668316,0.3290410771227865,SC,2023-01-22,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
1752,4.81768172630502,0.3533110107385735,SC,2023-01-23,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1753,11.2348870451352,0.34611167206132,SC,2023-01-24,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
1754,7.64810632523814,0.333724537079815,SC,2023-01-25,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1
1755,6.37726799774034,0.388525890496516,SC,2023-01-26,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0
1756,4.36803158996392,0.380892604770271,SC,2023-01-27,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
1757,3.55614089083543,0.355909982009763,SC,2023-01-28,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1
1758,3.21207171372085,0.404736839602984,SC,2023-01-29,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0
1759,4.89207472743959,0.308369084021138,SC,2023-01-30,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1760,5.50373007043823,0.405937475668396,SC,2023-01-31,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1761,3.69187205132677,0.3216465221188345,SC,2023-02-01,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
1762,3.69554551028744,0.292906502828135,SC,2023-02-02,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1
1763,7.41687415501867,0.3492931212130545,SC,2023-02-03,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1764,1.03862405048302,0.1938252767358695,SC,2023-02-04,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
1765,NA,NA,SD,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,0.0883238876851077,0.059973669655014,SD,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1768,0.697217758934704,0.3609517608227915,SD,2022-12-28,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
1769,NA,NA,SD,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,0.095911581853039,0.0701545808785,SD,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1773,0.104704129403916,0.0735765423112635,SD,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1774,1.50952739882618,0.3770699948016655,SD,2023-01-03,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1775,0.846575652800412,0.3948080697771705,SD,2023-01-04,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1776,1.27911388636111,0.601169940456425,SD,2023-01-05,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
1777,NA,NA,SD,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,0.963165108911304,0.68100394641693,SD,2023-01-08,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1780,0.160134640093931,0.114111337199481,SD,2023-01-09,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1781,NA,NA,SD,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,0.511049876844369,0.131994380179382,SD,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1783,0.996436609940035,0.3283417333189595,SD,2023-01-12,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1784,0.967355932808654,0.683340817330145,SD,2023-01-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1785,0.523359271549221,0.3619770089309075,SD,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1786,0.942383608997057,0.435162792518439,SD,2023-01-15,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1787,0.412870384998989,0.2575771087554525,SD,2023-01-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1788,0.973403901958808,0.68826047880814,SD,2023-01-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1789,1.01418386450615,0.4653664690734205,SD,2023-01-18,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
1790,NA,NA,SD,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,0.459815516643285,0.3271540606185405,SD,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1796,NA,NA,SD,2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,0.696295160831223,0.4943515021689495,SD,2023-02-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1804,NA,NA,SD,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,1.71357818107838,0.428778249718889,TN,2022-12-25,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
1808,3.51724208744018,0.3594436112125825,TN,2022-12-26,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
1809,1.38378638867932,0.373706449240291,TN,2022-12-27,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
1810,0.817254501913461,0.142080402552457,TN,2022-12-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1811,1.39278703080244,0.363605153144421,TN,2022-12-29,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1812,2.34135534585663,0.210559635365264,TN,2022-12-30,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1813,3.7262306514388,0.50697610509881,TN,2022-12-31,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
1814,NA,NA,TN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,0.981203106526793,0.173805412459423,TN,2023-01-02,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1816,2.2987648165552,0.353453756386717,TN,2023-01-03,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0
1817,2.89686690798549,0.2679043367422975,TN,2023-01-04,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0
1818,3.07428307872064,0.2667675288429325,TN,2023-01-05,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
1819,1.77742391721283,0.270505971792482,TN,2023-01-06,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
1820,4.01373535241986,0.2498088898732885,TN,2023-01-07,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1821,2.28469989592198,0.323291692545957,TN,2023-01-08,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
1822,5.33351175176227,0.3877708527771005,TN,2023-01-09,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1823,3.10771720012435,0.34071186624622,TN,2023-01-10,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0
1824,1.47327475805737,0.3787190541923555,TN,2023-01-11,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0
1825,1.56752623226804,0.3334012502312735,TN,2023-01-12,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
1826,3.28399121098125,0.173807083628097,TN,2023-01-13,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1827,1.78811808717182,0.381687916660862,TN,2023-01-14,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0
1828,1.12870624120154,0.3430031469384085,TN,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1829,4.01399097221404,0.3066396830198415,TN,2023-01-16,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
1830,4.84126068327074,0.2930754997246575,TN,2023-01-17,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
1831,1.2049243427615,0.3420437700417385,TN,2023-01-18,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
1832,1.37390101627318,0.2365075464277335,TN,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1833,2.38574273810934,0.321522341884427,TN,2023-01-20,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
1834,4.40728181371238,0.373310720304701,TN,2023-01-21,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1835,1.66635753206067,0.373360658158885,TN,2023-01-22,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1
1836,5.88812415998224,0.339472440786935,TN,2023-01-23,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
1837,6.1394782039726,0.4581328069783255,TN,2023-01-24,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1838,4.63778356228316,0.4042088091577665,TN,2023-01-25,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1839,2.43154959313121,0.4387587949806145,TN,2023-01-26,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
1840,1.30263883253839,0.3020933496305565,TN,2023-01-27,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1
1841,1.5561598141446,0.50017307182106,TN,2023-01-28,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0
1842,1.56819186684173,0.352703795068134,TN,2023-01-29,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1843,0.799450047430273,0.2067868160374345,TN,2023-01-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1844,2.50807328810069,0.321326371738207,TN,2023-01-31,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1845,1.68130182426293,0.219683539352022,TN,2023-02-01,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
1846,2.0512110573674,0.234811454906789,TN,2023-02-02,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1847,4.40680935120528,0.3822698960015665,TN,2023-02-03,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
1848,0.434121990860086,0.2056184630498385,TN,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1849,NA,NA,TX,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,7.29061292942306,0.170653803590789,TX,2022-12-26,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
1851,3.18727621721863,0.19853297414081,TX,2022-12-27,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1852,3.73843064605222,0.273617114994172,TX,2022-12-28,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1853,8.2518379358186,0.247605870888259,TX,2022-12-29,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1854,25.7977532056653,0.213487204862483,TX,2022-12-30,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1855,13.8404146971906,0.1971952845617785,TX,2022-12-31,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1856,0.310010458706597,0.0701545808785,TX,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1857,32.9978170710157,0.1901786073034505,TX,2023-01-02,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1858,26.6645481714495,0.1970538748607615,TX,2023-01-03,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
1859,3.60479581054167,0.282643184741746,TX,2023-01-04,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
1860,11.0297625742595,0.2813590081144915,TX,2023-01-05,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1861,9.64113934183126,0.2542303741437615,TX,2023-01-06,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1862,10.656657230863,0.3232584714732765,TX,2023-01-07,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1863,2.52078248507594,0.2788472141570895,TX,2023-01-08,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
1864,12.0839273311612,0.279297430175192,TX,2023-01-09,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1865,8.81787795014025,0.2928658834477,TX,2023-01-10,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1866,12.8213097759676,0.288960421204579,TX,2023-01-11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
