"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X24A_50_CI","recombinant_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X24A_95_CI","recombinant_95_CI","other_95_CI","X23F_95_CI"
"1659",NA,NA,"PR",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",NA,NA,"PR",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",NA,NA,"PR",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",NA,NA,"PR",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,"PR",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",NA,NA,"PR",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,"PR",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",NA,NA,"PR",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",NA,NA,"PR",2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,"PR",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,"PR",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",NA,NA,"PR",2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",NA,NA,"PR",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,"PR",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,"PR",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,"PR",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",NA,NA,"PR",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",NA,NA,"PR",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",NA,NA,"PR",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",NA,NA,"RI",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",1.24886960622148,0.81143952307347,"RI",2023-12-18,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0
"1683",0.816890397972092,0.796222688311027,"RI",2023-12-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
"1684",0.885574461735211,0.824656149635527,"RI",2023-12-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
"1685",1.77785515192238,1.06642391266377,"RI",2023-12-21,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
"1686",NA,NA,"RI",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687",NA,NA,"RI",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",0.127943985718264,0.175333492066714,"RI",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1689",NA,NA,"RI",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",2.86162020482682,0.827330411385873,"RI",2023-12-26,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1
"1691",1.6288369734963,0.639413735552822,"RI",2023-12-27,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0
"1692",2.33647563290276,0.296054865784983,"RI",2023-12-28,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0
"1693",2.20010074811243,0.209756250988551,"RI",2023-12-29,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"1694",0.426953912176598,0.288072815343451,"RI",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1695",NA,NA,"RI",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",NA,NA,"RI",2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",3.0707772221469,0.0612341731791085,"RI",2024-01-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
"1698",2.23120029416031,0.511564145134546,"RI",2024-01-03,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
"1699",1.32358105028837,0.612381088713164,"RI",2024-01-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1700",0.196155320490268,0.0413303847472732,"RI",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"1701",0.393865182157499,0.03611771054739,"RI",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1702",0.0229683131304561,0.0315084338067537,"RI",2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1703",0.863711191832788,0.162423992601332,"RI",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1704",1.68921355157962,0.0824759432830131,"RI",2024-01-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"1705",2.37566307423163,0.0207260717462898,"RI",2024-01-10,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1706",2.43887485267146,0.583829469940934,"RI",2024-01-11,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0
"1707",5.03508237493301,0.645756909225164,"RI",2024-01-12,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
"1708",0.0330798194854117,0.0134715027249598,"RI",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1709",0.105237053356956,0.0116431416240565,"RI",2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1710",0.0277146721171756,0.0100529074488176,"RI",2024-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1711",0.313630047639646,0.00867185672507299,"RI",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"1712",0.421240263173815,0.143351050457213,"RI",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1713",0.481639420829164,0.00643676165264306,"RI",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1714",0.0150754453651901,0.0055393291841947,"RI",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1715",0.0465695414101923,0.00476382235944211,"RI",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1716",0.0106607875547004,0.00409436089975617,"RI",2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1717",0.34058215320857,0.00351698855717335,"RI",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1718",0.13241399568493,0.00301947032343595,"RI",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"1719",0.0551024682187812,0.00259110451543237,"RI",2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1720",0.226985749622799,0.00222255015409796,"RI",2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1721",0.18371643099305,0.00190566958731716,"RI",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1722",0.0168876830313029,0.00163338595913233,"RI",2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1723",NA,NA,"SC",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",5.94656407230603,1.1017965407631,"SC",2023-12-18,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0
"1725",1.627127617989,1.04515271850493,"SC",2023-12-19,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1
"1726",2.67038286933688,0.779246906269446,"SC",2023-12-20,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1
"1727",0.818660320754517,0.791636903004303,"SC",2023-12-21,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"1728",4.05145336127578,1.0880754328253,"SC",2023-12-22,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
"1729",NA,NA,"SC",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,"SC",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,NA,"SC",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",3.06810780483223,1.46063571967103,"SC",2023-12-26,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
"1733",1.09828218339724,0.561814861005527,"SC",2023-12-27,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0
"1734",2.05660697528391,0.807924665999991,"SC",2023-12-28,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0
"1735",3.16427214209941,1.52417499951456,"SC",2023-12-29,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0
"1736",NA,NA,"SC",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737",NA,NA,"SC",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",0.0476761231029005,0.0695191040505469,"SC",2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1739",0.700927503525422,0.72700093691626,"SC",2024-01-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1740",3.63374178382815,1.3054505802044,"SC",2024-01-03,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1
"1741",3.94481341362854,0.955861650236998,"SC",2024-01-04,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0
"1742",0.901674881217533,0.453191504150122,"SC",2024-01-05,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"1743",NA,NA,"SC",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744",2.18299998186088,1.55179289690063,"SC",2024-01-07,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1745",0.389230753968157,0.221478124965307,"SC",2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1746",0.0171441432835619,0.0238661871354356,"SC",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1747",2.73204847881827,1.25653993597428,"SC",2024-01-10,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0
"1748",0.986581580251554,0.836791554943749,"SC",2024-01-11,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1749",1.00525276691552,0.846944178673631,"SC",2024-01-12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1750",NA,NA,"SC",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,"SC",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",1.22395221346343,1.73909481757296,"SC",2024-01-15,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1753",0.0485278932390272,0.00867185672507299,"SC",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1754",NA,NA,"SC",2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",1.05540439734632,0.378060983277749,"SC",2024-01-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1756",1.23850959090024,0.938720326557868,"SC",2024-01-19,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
"1757",NA,NA,"SC",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",NA,NA,"SC",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",0.0205446857067866,0.00351698855717335,"SC",2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1760",0.00777826921428977,0.00301947032343595,"SC",2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1761",1.35434291606703,1.91062532281014,"SC",2024-01-24,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
"1762",0.962255346393234,0.314349345923154,"SC",2024-01-25,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
"1763",0.0203033905709156,0.00190566958731716,"SC",2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1764",NA,NA,"SC",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",1.08470089259334,1.04217777087651,"SD",2023-12-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"1766",1.16098101295251,0.817914062800947,"SD",2023-12-18,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
"1767",0.850671577773035,0.615188288456376,"SD",2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1768",0.181371899285358,0.259603537761201,"SD",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1769",NA,NA,"SD",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",0.817699891527378,0.791150437801617,"SD",2023-12-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1771",1.00387017745745,1.41782063651222,"SD",2023-12-23,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1772",1.55217881430567,1.42742359539999,"SD",2023-12-24,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
"1773",NA,NA,"SD",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",1.39738835248439,1.02184963917558,"SD",2023-12-26,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
"1775",0.923665970617431,0.721794503470094,"SD",2023-12-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"1776",2.39578931927718,1.17235269877237,"SD",2023-12-28,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1
"1777",1.27309294941956,0.96354661683841,"SD",2023-12-29,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
"1778",NA,NA,"SD",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,"SD",2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",1.18914861442249,0.7753506673167,"SD",2024-01-01,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"1781",0.941672747904623,0.541671769416035,"SD",2024-01-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
"1782",0.129422849599384,0.0538211519557437,"SD",2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1783",1.0101104531597,0.849665919675447,"SD",2024-01-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"1784",NA,NA,"SD",2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",NA,NA,"SD",2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,NA,"SD",2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,"SD",2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,"SD",2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",NA,NA,"SD",2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",NA,NA,"SD",2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",NA,NA,"SD",2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,"SD",2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,NA,"SD",2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",0.00525709849232199,0.00867185672507299,"SD",2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1796",2.48317279400417,1.23959199833301,"SD",2024-01-17,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
"1797",NA,NA,"SD",2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",0.00368119789945352,0.0055393291841947,"SD",2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1799",NA,NA,"SD",2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",0.0230609751984904,0.00409436089975617,"SD",2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1801",NA,NA,"SD",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",NA,NA,"SD",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",NA,NA,"SD",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",NA,NA,"SD",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,NA,"SD",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",0.238922174679562,0.336683110820896,"TN",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1808",2.77399384750406,0.947538317846364,"TN",2023-12-18,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1
"1809",1.9674720545504,0.666369215364775,"TN",2023-12-19,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
"1810",2.96156772929161,0.927915079465361,"TN",2023-12-20,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"1811",2.76321547194544,0.886549952455483,"TN",2023-12-21,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
"1812",1.14566209028006,0.745699103055142,"TN",2023-12-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"1813",1.76373829567764,1.08387157281464,"TN",2023-12-23,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0
"1814",0.793847447309217,0.694416095308588,"TN",2023-12-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1815",1.0659491194516,0.89247881071898,"TN",2023-12-25,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
"1816",4.99115362823844,0.934201432353109,"TN",2023-12-26,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
"1817",4.27771813314831,0.815786747412023,"TN",2023-12-27,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0
"1818",1.09342212982961,0.659525848672317,"TN",2023-12-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1819",0.885969909640555,0.22752969111421,"TN",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"1820",1.89015802511279,1.1146126624687,"TN",2023-12-30,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1
"1821",1.55103179527215,0.906847746630705,"TN",2023-12-31,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0
"1822",0.836534301039757,0.533417683037558,"TN",2024-01-01,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"1823",4.42697149102474,0.891817385914894,"TN",2024-01-02,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
"1824",4.02023580493614,0.896008947421487,"TN",2024-01-03,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0
"1825",1.02363047957342,0.549719399745335,"TN",2024-01-04,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1826",0.196435354083499,0.0413303847472732,"TN",2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1827",0.184596110220655,0.03611771054739,"TN",2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1828",2.36710598171678,0.975428127514957,"TN",2024-01-07,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0
"1829",2.74525654407755,0.840494662201871,"TN",2024-01-08,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
"1830",0.278216750597832,0.0238661871354356,"TN",2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"1831",3.14616651545152,0.752101391673202,"TN",2024-01-10,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0
"1832",2.77790707548286,1.7375479250322,"TN",2024-01-11,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
"1833",0.0106236712513313,0.0155702662694685,"TN",2024-01-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1834",0.00863513142364346,0.0134715027249598,"TN",2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1835",0.0295740149292249,0.0116431416240565,"TN",2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1836",3.1723427778181,1.76907263068261,"TN",2024-01-15,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
"1837",1.20866132575792,0.926192953744264,"TN",2024-01-16,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
"1838",0.0677464336786322,0.00747414071902864,"TN",2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1839",0.016311430910979,0.00643676165264306,"TN",2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1840",0.862055515997536,0.365326631033462,"TN",2024-01-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"1841",0.00375036708459629,0.00476382235944211,"TN",2024-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1842",1.0012352729816,0.460890198337897,"TN",2024-01-21,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
