...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
1321,3.89868196553077,0.428333017185635,NJ,2022-12-29,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1322,24.4586877865029,0.4611689137419355,NJ,2022-12-30,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0
1323,28.1010548349314,0.420184697752595,NJ,2022-12-31,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1324,7.6786442602664,0.3457794530805095,NJ,2023-01-01,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
1325,47.2823212235816,0.4469256564839135,NJ,2023-01-02,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1326,9.4145789290453,0.283468488248809,NJ,2023-01-03,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
1327,4.98985009639852,0.179998733033073,NJ,2023-01-04,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
1328,3.88714752635116,0.4008369112819465,NJ,2023-01-05,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
1329,96.9386088250819,0.4234986021666935,NJ,2023-01-06,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330,43.2786305600939,0.4070706929935615,NJ,2023-01-07,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0
1331,57.8886086931416,0.393641465547154,NJ,2023-01-08,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1332,103.200053464337,0.388936411992332,NJ,2023-01-09,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1333,45.7324050440309,0.381571998891701,NJ,2023-01-10,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0
1334,1.03791843186061,0.289603451266335,NJ,2023-01-11,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1335,5.07254376381409,0.3315754095672915,NJ,2023-01-12,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1336,49.0195048332057,0.36178242580314,NJ,2023-01-13,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1337,32.4982566264821,0.3402705533333945,NJ,2023-01-14,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1
1338,34.4463289007057,0.3201409844254375,NJ,2023-01-15,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
1339,78.9340586991367,0.30976893356705,NJ,2023-01-16,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1340,41.3642778544977,0.2762795740029025,NJ,2023-01-17,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
1341,40.1229204272703,0.268594902477028,NJ,2023-01-18,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
1342,3.75773468422833,0.318257480349879,NJ,2023-01-19,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0
1343,39.978625312356,0.2508485358553365,NJ,2023-01-20,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1344,24.912076272981,0.229705283870829,NJ,2023-01-21,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
1345,1.12369039550206,0.26307212346597,NM,2022-12-11,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1346,2.08972485104764,0.230255398949143,NM,2022-12-12,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
1347,2.46806977154954,0.2762817172010615,NM,2022-12-13,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
1348,1.84437434362944,0.2966245283504935,NM,2022-12-14,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0
1349,2.46790671125242,0.316499658325857,NM,2022-12-15,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0
1350,0.831815265352439,0.1774341127455785,NM,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1351,3.81998229486714,0.3096266523345325,NM,2022-12-17,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1352,1.48611029865311,0.274896335395812,NM,2022-12-18,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
1353,5.3908143059123,0.3012649196826775,NM,2022-12-19,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0
1354,5.03083379912602,0.310805973785418,NM,2022-12-20,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
1355,1.38543350659558,0.1441785071334925,NM,2022-12-21,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1356,2.09841415924723,0.360293432306098,NM,2022-12-22,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
1357,0.765657703447855,0.139111662725871,NM,2022-12-23,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1358,0.517715243253817,0.203709933972795,NM,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1359,3.87322207782727,0.515893118262945,NM,2022-12-25,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0
1360,2.01913455024337,0.2757454006983345,NM,2022-12-26,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0
1361,5.81690530696776,0.297419180823274,NM,2022-12-27,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1362,4.85048862816753,0.379854388104506,NM,2022-12-28,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1363,3.14016329430794,0.2536404006770925,NM,2022-12-29,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
1364,2.59734458565629,0.253229405709144,NM,2022-12-30,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
1365,1.16826842403556,0.2474810637150425,NM,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
1366,3.12598164454933,0.350073654171773,NM,2023-01-01,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0
1367,13.2898449616674,0.423590955191508,NM,2023-01-02,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1368,4.90556188354807,0.2864783748863275,NM,2023-01-03,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
1369,9.61335204497043,0.2930854908930735,NM,2023-01-04,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1370,1.95290874038907,0.2524763331944285,NM,2023-01-05,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0
1371,3.1065827286621,0.099950353520893,NM,2023-01-06,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0
1372,2.00614112053662,0.1436727837251625,NM,2023-01-07,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1373,1.52864247374616,0.11738096642724451,NM,2023-01-08,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
1374,3.93644307060259,0.2397856894772065,NM,2023-01-09,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1375,5.44023435615552,0.3166889022335655,NM,2023-01-10,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
1376,4.15433234961238,0.2764953461922095,NM,2023-01-11,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0
1377,4.1205354105174,0.31247710433018,NM,2023-01-12,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0
1378,6.40107126734742,0.2995055852618955,NM,2023-01-13,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
1379,3.91784289306605,0.3185893242241965,NM,2023-01-14,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1380,0.876178105945831,0.355059316977757,NM,2023-01-15,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
1381,2.92538281405804,0.3269829341095065,NM,2023-01-16,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1382,4.98123371261486,0.3828851970152705,NM,2023-01-17,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0
1383,6.49055382313811,0.3515552247552715,NM,2023-01-18,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1384,11.4104191234153,0.3976357904722925,NM,2023-01-19,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
1385,4.83951180394263,0.3750708173058605,NM,2023-01-20,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1386,4.03328815127922,0.4292031333075275,NM,2023-01-21,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1387,3.05032888338035,0.227275099509328,NV,2022-12-11,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1388,5.1558891017575,0.1728742245539115,NV,2022-12-12,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
1389,2.28954865041349,0.3279044767173705,NV,2022-12-13,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1390,1.54246230877195,0.3124413110649145,NV,2022-12-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1391,3.13741726194685,0.140719830545763,NV,2022-12-15,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
1392,0.93309391045759,0.055017546580149,NV,2022-12-16,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1393,2.22627125153181,0.270495405013654,NV,2022-12-17,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
1394,1.92563194691706,0.145234740151292,NV,2022-12-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1395,2.33218200543984,0.266271004564369,NV,2022-12-19,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1396,0.424216926589463,0.049926557062634,NV,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
1397,2.14264536237711,0.2318230605109775,NV,2022-12-21,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0
1398,3.006569275348,0.2070777007339715,NV,2022-12-22,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0
1399,2.91096287647964,0.224984594188706,NV,2022-12-23,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
1400,2.02881336521385,0.0500420952280545,NV,2022-12-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
1401,NA,NA,NV,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,0.996607024501655,0.239119712833066,NV,2022-12-26,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
1403,5.41762128313824,0.2750459099179885,NV,2022-12-27,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1404,1.98318749447275,0.1784419680598945,NV,2022-12-28,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1405,2.88721303580988,0.1821183734109575,NV,2022-12-29,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1406,2.27151857141199,0.251220343364891,NV,2022-12-30,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0
1407,1.47770911247231,0.2289190818687355,NV,2022-12-31,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0
1408,0.09658131097278,0.0694997008690535,NV,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1409,4.53374469967533,0.206635418092378,NV,2023-01-02,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0
1410,2.10332169012884,0.1930452126172945,NV,2023-01-03,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1
1411,3.80527298139847,0.2472072124253015,NV,2023-01-04,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
1412,1.76421175061538,0.287719075773261,NV,2023-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1413,2.77278605595076,0.3386073413040555,NV,2023-01-06,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1414,2.30446616501107,0.356335241547749,NV,2023-01-07,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0
1415,2.06002589307141,0.2549580132824425,NV,2023-01-08,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0
1416,1.90525606636609,0.3522047855805805,NV,2023-01-09,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1417,3.3407919421082,0.338122702068655,NV,2023-01-10,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
1418,1.43262277606647,0.230936751297826,NV,2023-01-11,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1419,1.6930891337254,0.325201031722075,NV,2023-01-12,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
1420,1.03254331685415,0.2892229395369905,NV,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1421,3.85333015944723,0.355224806391059,NV,2023-01-14,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0
1422,1.25639393093744,0.304887906674458,NV,2023-01-15,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0
1423,2.27818555159498,0.2735419171939485,NV,2023-01-16,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1424,0.867097184595875,0.285680929598292,NV,2023-01-17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1425,1.66626019251104,0.279012271168646,NV,2023-01-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1426,0.86426908635497,0.343787546621533,NV,2023-01-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1427,0.440582201792587,0.2443800535412955,NV,2023-01-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1428,0.939486065904649,0.30655408645703,NV,2023-01-21,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
1429,14.5937671102854,0.348858850509882,NY,2022-12-11,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0
1430,17.4428701798678,0.2871172671434035,NY,2022-12-12,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1431,4.7561803488218,0.4559859035319665,NY,2022-12-13,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
1432,4.13652330703228,0.573641583938555,NY,2022-12-14,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1433,1.95802945104076,0.2734819932084535,NY,2022-12-15,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1434,35.0109414862185,0.466164154881753,NY,2022-12-16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1435,18.0413598397302,0.3086104621227315,NY,2022-12-17,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0
1436,17.5570238666717,0.315685902945561,NY,2022-12-18,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1437,26.1047293884223,0.3469136946603635,NY,2022-12-19,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0
1438,5.48529282144344,0.144723806967738,NY,2022-12-20,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
1439,0.808450380121964,0.266163711399869,NY,2022-12-21,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
1440,7.69799894940392,0.50309893925101,NY,2022-12-22,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0
1441,51.1255908868185,0.52421670434246,NY,2022-12-23,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0
1442,9.27059558066348,0.363129696990749,NY,2022-12-24,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1443,13.0770291727294,0.57797045031930006,NY,2022-12-25,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1444,53.5204268251841,0.3902033081895515,NY,2022-12-26,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1445,4.83648955847317,0.228115699238424,NY,2022-12-27,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1446,4.99962616826196,0.255658183894482,NY,2022-12-28,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
1447,5.94488010645298,0.393948586832401,NY,2022-12-29,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0
1448,38.2811005895456,0.50809954037755,NY,2022-12-30,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1449,33.5565006071151,0.3981770641717485,NY,2022-12-31,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1450,8.24303932128438,0.377107059385084,NY,2023-01-01,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0
1451,80.9741910515475,0.4525978950564235,NY,2023-01-02,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
1452,4.00500550077207,0.261836168433678,NY,2023-01-03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1453,2.86167813303623,0.319756304385517,NY,2023-01-04,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1454,3.17551345939347,0.3542370716387195,NY,2023-01-05,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1455,49.7984244661781,0.4289171057919415,NY,2023-01-06,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1456,54.586994421731,0.3951164778836215,NY,2023-01-07,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
1457,68.1876108310441,0.411245211769729,NY,2023-01-08,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
1458,83.0249855904162,0.37978815917322,NY,2023-01-09,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1459,4.49748047485902,0.3360551756635135,NY,2023-01-10,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1
1460,1.83247908215442,0.3299373403397605,NY,2023-01-11,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1461,8.83463536778295,0.340174567420255,NY,2023-01-12,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
1462,65.3995077817083,0.33186844499685503,NY,2023-01-13,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1463,51.2217324246407,0.3403725243357385,NY,2023-01-14,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
1464,48.6544609246265,0.3117596378061315,NY,2023-01-15,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
1465,124.888261029306,0.285045026235155,NY,2023-01-16,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1466,50.2291781416385,0.285922065334715,NY,2023-01-17,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1467,14.7469433605543,0.3075264028338575,NY,2023-01-18,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0
1468,9.04793065527037,0.2538742245009525,NY,2023-01-19,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0
1469,65.7991102409769,0.238465400191091,NY,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
1470,22.8324821869291,0.228317104230692,NY,2023-01-21,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
1471,6.32882281714134,0.2989521978277815,OH,2022-12-11,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1472,11.8145461722311,0.2706586535746815,OH,2022-12-12,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0
1473,9.63739927375575,0.3494791556534065,OH,2022-12-13,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
1474,4.68608369463442,0.246586514160258,OH,2022-12-14,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0
1475,8.41823030777125,0.290463301818025,OH,2022-12-15,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1476,2.13548217148038,0.3036062202323855,OH,2022-12-16,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
1477,3.09097118751799,0.2616532134645145,OH,2022-12-17,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1478,2.81523277822598,0.2399275776499795,OH,2022-12-18,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1479,19.4667423730137,0.3116395543856065,OH,2022-12-19,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1480,4.69344561058953,0.2901506678641585,OH,2022-12-20,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0
1481,10.9178818049946,0.3323645597936495,OH,2022-12-21,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
1482,7.30713537134411,0.3357150860811045,OH,2022-12-22,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
1483,4.38579815370792,0.29074580492521,OH,2022-12-23,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
1484,1.25004453231377,0.1723379864711095,OH,2022-12-24,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
1485,1.44067577985725,0.3685074640004535,OH,2022-12-25,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1486,14.8249360959722,0.3497827160812995,OH,2022-12-26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1487,8.73710542057758,0.4075775340579095,OH,2022-12-27,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0
1488,15.815449402411,0.4457372446767685,OH,2022-12-28,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0
1489,5.30444286971208,0.2826724554402195,OH,2022-12-29,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
1490,7.82194466804009,0.3298193004251035,OH,2022-12-30,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1491,8.11830305639238,0.3074126447550855,OH,2022-12-31,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0
1492,0.093513259503856,0.0694997008690535,OH,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1493,12.5003854654468,0.2683669817205265,OH,2023-01-02,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1494,5.68294751030567,0.3200867327697085,OH,2023-01-03,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1495,1.36390530808162,0.270740950831566,OH,2023-01-04,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1496,1.79919300011078,0.257383785520703,OH,2023-01-05,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0
1497,1.91807737709597,0.2320044992272625,OH,2023-01-06,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0
1498,2.39965352896585,0.353479539080174,OH,2023-01-07,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1499,0.809275231802872,0.268806399226246,OH,2023-01-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1500,5.34481702412125,0.3080378857645305,OH,2023-01-09,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
1501,5.39711181656417,0.397092168518624,OH,2023-01-10,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0
1502,2.87164169607838,0.311284030773751,OH,2023-01-11,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
1503,2.29593109580474,0.3937160165993485,OH,2023-01-12,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
1504,2.98189443334613,0.3854675839158765,OH,2023-01-13,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
1505,3.12756314476117,0.311028440714959,OH,2023-01-14,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
1506,4.34922353663282,0.3984038167191885,OH,2023-01-15,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
1507,2.29368499855512,0.319796631109709,OH,2023-01-16,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0
1508,2.86469494925808,0.3293067651110785,OH,2023-01-17,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
1509,2.73330339123001,0.322007958176204,OH,2023-01-18,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
1510,2.64583821857468,0.399500921487676,OH,2023-01-19,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0
1511,4.78764662565899,0.337614400956097,OH,2023-01-20,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1512,2.20996966089001,0.356284370705653,OH,2023-01-21,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
1513,0.817177222636145,0.068606046140137,OK,2022-12-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1514,1.41620092283363,0.2001381030008135,OK,2022-12-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1515,6.88521381693373,0.3141502378913535,OK,2022-12-13,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0
1516,1.76981214228833,0.2290402425300195,OK,2022-12-14,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0
1517,2.91013390136269,0.2494389881870385,OK,2022-12-15,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
1518,1.63944586458766,0.245616792609396,OK,2022-12-16,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
1519,2.96968180535738,0.32876515499833753,OK,2022-12-17,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
1520,1.8031604089544,0.2476290566239285,OK,2022-12-18,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0
1521,4.87453548756352,0.301249472825671,OK,2022-12-19,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0
1522,2.31365124077673,0.1879064369921605,OK,2022-12-20,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
1523,25.0306356398937,0.521352482802825,OK,2022-12-21,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
1524,1.53931942158417,0.2454338964318285,OK,2022-12-22,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1
1525,1.48394573191968,0.170805140464523,OK,2022-12-23,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
1526,1.41401273751644,0.3658801596067325,OK,2022-12-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
1527,0.635147980145674,0.050952755818121,OK,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1528,3.28657586276104,0.3106526812876665,OK,2022-12-26,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0
1529,2.25461547072761,0.3072781508084975,OK,2022-12-27,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
1530,2.22438197156527,0.2088714458540115,OK,2022-12-28,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
