"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22B_50_CI","X21L_95_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI","X22B_95_CI"
"765",2.06376713821877,0.345993930795039,"LA",2022-10-10,1,1,1,0,0,1,1,0,1,0,0,0
"766",0.96424692314023,0.187979101832728,"LA",2022-10-11,1,1,1,1,1,1,1,0,1,0,1,0
"767",1.51076815808774,0.0635071426684908,"LA",2022-10-12,1,1,1,1,1,0,1,0,0,1,1,0
"768",1.21331342936063,0.068568128682077,"LA",2022-10-13,1,1,1,1,1,0,1,0,1,1,1,0
"769",0.701716559980934,0.27139451467345,"LA",2022-10-14,1,1,1,1,1,1,1,1,1,0,1,0
"770",1.5531463850236,0.0808551658427792,"LA",2022-10-15,1,1,1,1,1,0,1,0,1,0,1,0
"771",NA,NA,"LA",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",0.53863848994773,0.410438400561942,"LA",2022-10-17,1,1,1,1,1,1,1,0,1,0,1,0
"773",0.934710044082799,0.293508832717017,"LA",2022-10-18,1,1,1,1,1,1,1,0,1,0,1,0
"774",0.704476267199052,0.116713802066232,"LA",2022-10-19,1,1,1,1,1,1,1,1,0,0,1,0
"775",0.41698561181541,0.335065090242976,"LA",2022-10-20,1,1,1,1,1,1,1,1,1,0,1,0
"776",0.293862958845068,0.142032180894645,"LA",2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0
"777",0.320386696582124,0.156961695677733,"LA",2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
"778",0.82429624756042,0.473312358842553,"LA",2022-10-23,1,0,1,1,1,1,1,1,1,0,1,0
"779",1.51618034907729,0.280183899272079,"LA",2022-10-24,1,1,1,1,1,0,1,1,1,0,1,0
"780",2.69926998141392,0.957351735599276,"LA",2022-10-25,1,0,1,0,1,0,1,0,1,0,1,0
"781",1.13867727590716,0.234685545328885,"LA",2022-10-26,1,1,1,1,1,0,1,1,1,0,1,0
"782",1.54113022187321,0.440089856830829,"LA",2022-10-27,1,1,1,0,1,1,1,1,1,1,1,1
"783",0.955507903183523,0.64878725944959,"LA",2022-10-28,1,1,0,1,1,1,1,1,0,1,1,0
"784",NA,NA,"LA",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",0.305638661440848,0.464413955831858,"LA",2022-10-30,1,1,1,1,1,1,1,1,0,1,1,0
"786",3.5120420255616,0.763753433446783,"LA",2022-10-31,1,0,1,0,1,1,1,0,0,0,1,0
"787",1.50536844873006,0.447606509058487,"LA",2022-11-01,1,1,1,0,1,0,1,1,0,0,1,0
"788",2.34846329126173,0.453704838651907,"LA",2022-11-02,1,1,1,0,1,0,1,1,1,1,1,1
"789",2.04903560797461,0.931176461171611,"LA",2022-11-03,1,0,1,1,1,0,1,0,1,0,1,0
"790",0.83829822461222,0.61557872592041,"LA",2022-11-04,1,1,1,1,1,1,1,1,1,0,1,0
"791",0.936187526757808,0.544346868553943,"LA",2022-11-05,1,1,1,1,1,0,1,1,1,0,1,0
"792",0.999475112955354,0.637258364027324,"LA",2022-11-06,1,0,1,1,1,1,1,1,1,0,1,0
"793",0.892269841649703,0.464871550793332,"LA",2022-11-07,1,1,1,1,1,1,1,0,1,0,1,0
"794",2.87371779813886,0.931676389332655,"LA",2022-11-08,1,0,1,0,0,1,1,0,0,0,0,0
"795",0.449029741865289,0.532860743349165,"LA",2022-11-09,1,1,1,1,1,1,1,0,1,0,1,1
"796",4.88838097239914,1.21702979624037,"LA",2022-11-10,1,1,0,0,0,1,1,1,0,0,0,0
"797",1.99877698464913,0.870333087729933,"LA",2022-11-11,1,1,1,0,0,0,1,1,0,0,0,0
"798",3.68361780042494,1.10913377972484,"LA",2022-11-12,1,1,0,0,0,0,1,1,0,0,0,0
"799",1.61447982781626,0.343689899997337,"MA",2022-10-02,1,1,1,0,1,1,1,0,0,0,1,0
"800",4.87510800612286,0.357308816417154,"MA",2022-10-03,1,0,1,0,0,0,0,0,0,0,0,0
"801",0.938880739210801,0.170307195635262,"MA",2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
"802",0.100790721054723,0.0419062687476908,"MA",2022-10-05,1,1,1,1,1,1,1,1,0,1,1,0
"803",1.15131278631119,0.241029994495337,"MA",2022-10-06,1,1,1,1,1,1,1,0,1,1,1,0
"804",3.98706030142751,0.416252862219588,"MA",2022-10-07,1,1,0,1,0,0,1,0,0,0,0,0
"805",5.02036225911441,0.464197715730251,"MA",2022-10-08,0,0,1,1,1,0,0,0,0,0,1,0
"806",2.53312683508046,0.4016280598471,"MA",2022-10-09,1,0,1,1,1,1,1,0,0,0,1,1
"807",2.58185761578336,0.325018607211005,"MA",2022-10-10,0,1,1,1,0,1,0,1,0,0,0,0
"808",7.60669953348049,0.466168423539334,"MA",2022-10-11,0,0,1,1,1,0,0,0,0,0,0,0
"809",5.28350221486466,0.436717533192815,"MA",2022-10-12,1,0,1,0,0,0,1,0,1,0,0,0
"810",2.86404825491949,0.384117892232184,"MA",2022-10-13,1,0,1,1,1,1,1,0,0,0,1,0
"811",5.29174278844288,0.444851434467799,"MA",2022-10-14,0,0,1,0,0,0,0,0,0,0,0,0
"812",5.71407242192754,0.59945170209662,"MA",2022-10-15,1,0,1,1,1,0,1,0,0,0,1,0
"813",2.77627162863543,0.350997379728329,"MA",2022-10-16,1,1,0,0,0,1,1,0,0,0,0,0
"814",10.7757617078091,0.597013322477187,"MA",2022-10-17,0,0,1,1,0,0,0,0,0,0,0,0
"815",4.5995986871717,0.424961884128124,"MA",2022-10-18,1,0,1,0,1,1,1,0,0,0,1,0
"816",8.15749293358953,0.503896441304394,"MA",2022-10-19,1,0,0,0,0,1,1,0,0,0,0,0
"817",2.37928131691323,0.444505211588476,"MA",2022-10-20,1,0,1,1,0,1,1,0,1,0,0,0
"818",6.07125810648633,0.554120259734687,"MA",2022-10-21,1,0,1,0,0,0,1,0,0,0,0,0
"819",1.77496368267545,0.542819924845438,"MA",2022-10-22,1,1,1,1,0,1,1,1,1,0,0,1
"820",2.32936505970906,0.461725694915596,"MA",2022-10-23,1,1,1,0,0,1,1,0,0,0,0,0
"821",7.85300033267937,0.538608807659213,"MA",2022-10-24,1,0,0,0,0,1,1,0,0,0,0,0
"822",9.49587751440268,0.669874328247126,"MA",2022-10-25,1,0,1,0,0,0,1,0,1,0,0,0
"823",10.8150985555564,0.547069367450242,"MA",2022-10-26,0,0,1,0,0,0,0,0,0,0,0,0
"824",10.5878850957184,0.67010412888215,"MA",2022-10-27,1,0,1,1,0,0,1,0,0,0,0,0
"825",3.72002990634057,0.619091137901813,"MA",2022-10-28,1,0,1,1,1,0,1,0,0,0,1,0
"826",5.22484944791433,0.563566111458729,"MA",2022-10-29,1,0,1,0,0,0,1,0,0,0,0,0
"827",4.56928714623541,0.707947554657875,"MA",2022-10-30,1,0,1,1,0,0,1,0,0,0,0,0
"828",7.93516647243891,0.662669543557059,"MA",2022-10-31,1,0,0,0,0,0,1,0,0,0,0,0
"829",7.12804176634593,0.646367824565734,"MA",2022-11-01,0,0,1,0,0,1,0,0,0,0,0,0
"830",7.30430728694467,0.594109789976058,"MA",2022-11-02,0,0,0,0,0,0,0,0,0,0,0,0
"831",6.00833075407857,0.618469471631676,"MA",2022-11-03,1,1,0,1,0,1,1,0,0,0,0,0
"832",9.55421162678864,0.552912305880527,"MA",2022-11-04,1,0,1,0,0,0,1,0,0,0,0,0
"833",2.54228392507123,0.631795316865505,"MA",2022-11-05,1,1,0,0,1,1,1,1,0,0,1,0
"834",5.13019092088137,0.6615495701347,"MA",2022-11-06,1,0,1,0,0,1,1,0,1,0,0,0
"835",8.2758621242979,0.638158959688753,"MA",2022-11-07,1,1,1,0,0,0,1,0,0,0,0,0
"836",7.04931715907668,0.681956129360284,"MA",2022-11-08,1,0,1,0,0,0,1,0,0,0,0,0
"837",9.09197107965019,0.734154724923349,"MA",2022-11-09,1,1,1,0,0,0,1,1,0,0,0,0
"838",2.44731312848691,0.582990320155803,"MA",2022-11-10,1,1,1,1,0,1,1,0,0,0,0,0
"839",6.79022291279108,0.669378238554161,"MA",2022-11-11,1,0,1,0,0,0,1,0,0,0,0,0
"840",3.71926703680421,0.63380312405533,"MA",2022-11-12,1,0,1,0,1,0,1,0,0,0,1,0
"841",0.880589462217816,0.182176927081091,"MD",2022-10-02,1,1,1,1,1,1,1,0,1,1,1,0
"842",3.96741528056207,0.630746997099617,"MD",2022-10-03,1,0,1,0,1,0,1,0,1,0,1,0
"843",0.574905065973894,0.316294848362081,"MD",2022-10-04,1,1,1,1,1,1,1,0,0,0,1,0
"844",0.503557857447555,0.205221624713267,"MD",2022-10-05,1,1,1,1,1,1,1,0,1,1,1,0
"845",0.784276499034358,0.165822464909818,"MD",2022-10-06,1,1,1,1,1,1,1,0,0,0,1,0
"846",5.56556245724963,0.492935963548141,"MD",2022-10-07,1,1,1,0,1,0,1,0,0,0,1,0
"847",1.75305851971412,0.349654081744533,"MD",2022-10-08,1,1,0,1,1,1,1,0,0,0,1,0
"848",1.72942464339231,0.432824835498868,"MD",2022-10-09,1,1,0,1,1,0,1,1,0,1,1,0
"849",1.82964145178973,0.344232015279882,"MD",2022-10-10,0,1,0,1,1,1,0,0,0,0,1,0
"850",3.52657722203777,0.734120034231631,"MD",2022-10-11,1,0,0,1,1,0,1,0,0,0,1,0
"851",1.51932264547493,0.0635071426684908,"MD",2022-10-12,1,1,1,1,1,0,1,1,1,0,1,0
"852",1.87157120995625,0.31269782782617,"MD",2022-10-13,1,1,0,1,1,1,1,1,0,0,1,0
"853",4.62723757542294,0.5143661352241,"MD",2022-10-14,1,1,1,0,0,0,1,0,1,0,0,0
"854",4.85806863495989,0.481991857157368,"MD",2022-10-15,1,0,0,0,1,0,1,0,0,0,1,0
"855",1.08289037207489,0.646176225921152,"MD",2022-10-16,1,1,0,1,1,1,1,1,0,1,1,0
"856",11.0201226545221,0.572888894737916,"MD",2022-10-17,1,0,0,1,1,0,1,0,0,0,1,0
"857",0.797630551164402,0.328388936304824,"MD",2022-10-18,1,1,1,1,1,1,1,0,0,0,1,0
"858",0.499423136922433,0.29741220557593,"MD",2022-10-19,1,1,1,1,1,1,1,0,0,0,1,0
"859",0.479504744745558,0.128657918747137,"MD",2022-10-20,1,1,1,1,1,1,1,1,1,0,1,0
"860",10.9191149024489,0.928541820575883,"MD",2022-10-21,1,0,0,1,1,0,1,0,0,0,1,0
"861",1.98410095320283,0.578899704773091,"MD",2022-10-22,1,1,1,1,1,0,1,0,0,0,1,0
"862",6.66217128996471,0.664922137554512,"MD",2022-10-23,1,1,0,0,1,0,1,1,0,0,1,0
"863",8.39992881926315,0.669430405804856,"MD",2022-10-24,1,0,0,1,1,0,1,0,1,0,1,0
"864",0.557997843198988,0.420025357716421,"MD",2022-10-25,1,1,1,1,1,1,1,1,1,0,1,0
"865",5.48739967828845,0.72344440137396,"MD",2022-10-26,1,0,1,1,0,0,1,0,0,0,0,0
"866",5.54456600272721,0.684123232272233,"MD",2022-10-27,0,0,0,1,1,0,0,0,0,0,1,1
"867",4.42317912824471,0.570455761512506,"MD",2022-10-28,1,1,0,0,1,0,1,0,0,0,1,0
"868",2.7112007854644,0.55514899744296,"MD",2022-10-29,0,1,1,0,1,1,0,1,0,0,1,0
"869",2.34767437406025,0.629219754120323,"MD",2022-10-30,1,0,1,1,1,1,1,0,1,0,1,0
"870",2.02470746557197,0.586484191320424,"MD",2022-10-31,1,1,1,1,0,1,1,1,0,0,0,0
"871",6.39990484535249,0.677979455446066,"MD",2022-11-01,1,0,0,1,1,0,1,0,1,1,1,0
"872",1.56346636869355,0.60883418412228,"MD",2022-11-02,1,1,1,1,0,1,1,0,0,0,0,0
"873",3.44651027450444,0.62732006953314,"MD",2022-11-03,1,0,1,0,1,1,1,0,0,0,1,1
"874",3.20183129407756,0.57972354462639,"MD",2022-11-04,1,1,1,0,1,0,1,0,0,0,1,0
"875",10.3502910368856,0.668152839063746,"MD",2022-11-05,1,0,1,0,1,0,1,0,0,0,1,0
"876",1.33884944746462,0.564648826173898,"MD",2022-11-06,1,1,1,1,1,1,1,0,1,0,1,0
"877",4.30926573403357,0.637030916926444,"MD",2022-11-07,0,1,0,0,1,1,0,1,0,0,1,0
"878",1.870545982761,0.631640228006376,"MD",2022-11-08,1,0,0,1,1,1,1,0,0,1,1,0
"879",3.60992963045075,0.803848328528845,"MD",2022-11-09,1,0,1,0,1,0,1,0,1,0,1,0
"880",1.15857008924058,0.521485337552569,"MD",2022-11-10,1,1,1,1,1,1,1,0,1,1,1,0
"881",1.92693019147219,0.851802665037369,"MD",2022-11-11,1,0,0,0,1,1,1,0,0,0,1,0
"882",1.71778949152475,0.611925815395466,"MD",2022-11-12,1,0,1,1,1,1,1,0,0,0,1,1
"883",1.04283710377478,0.235153163446051,"ME",2022-10-02,1,1,1,1,0,1,1,0,1,1,0,1
"884",3.96844354599779,0.401546677908309,"ME",2022-10-03,1,0,1,1,1,0,1,0,0,1,1,1
"885",0.904158197213536,0.145595470871448,"ME",2022-10-04,1,1,1,1,1,1,1,0,0,1,1,0
"886",0.0319878278100628,0.0419062687476908,"ME",2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
"887",NA,NA,"ME",2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",0.111144226387889,0.0461600639740857,"ME",2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
"889",NA,NA,"ME",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",1.87139095766141,0.132677778273851,"ME",2022-10-09,1,0,1,1,1,0,1,0,0,1,1,0
"891",2.97133738623169,0.248258905133295,"ME",2022-10-10,1,0,1,0,1,0,1,0,0,0,1,0
"892",1.18090994186426,0.371673593319792,"ME",2022-10-11,1,1,1,1,1,1,1,1,0,0,1,0
"893",NA,NA,"ME",2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",0.0473279437264019,0.068568128682077,"ME",2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
"895",1.04170526933994,1.45382560139919,"ME",2022-10-14,1,0,1,1,1,0,1,0,1,1,1,0
"896",NA,NA,"ME",2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",0.597633022115214,0.0966294142069404,"ME",2022-10-17,1,1,1,1,1,1,1,1,0,1,1,0
"899",0.234107227369598,0.106077141638788,"ME",2022-10-18,1,1,1,1,1,1,1,1,1,0,1,0
"900",NA,NA,"ME",2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",0.0926530923950744,0.128657918747137,"ME",2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1
"902",NA,NA,"ME",2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",1.28169008102787,1.20193242396686,"ME",2022-10-23,1,0,1,1,1,0,1,0,1,1,1,0
"905",5.259112363823,0.191985527968537,"ME",2022-10-24,1,1,1,0,1,0,1,0,1,0,1,0
"906",0.140486744808764,0.212320468398918,"ME",2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1
"907",3.48025779465137,0.234685545328885,"ME",2022-10-26,1,1,1,0,1,0,1,0,1,0,1,0
"908",1.60155457595209,0.259177321926612,"ME",2022-10-27,1,1,1,0,1,0,1,0,1,0,1,0
"909",NA,NA,"ME",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",4.92462836827826,0.415580378268252,"ME",2022-11-01,1,1,1,0,1,0,1,1,1,0,1,0
"914",2.17738421719175,0.469257970041444,"ME",2022-11-02,1,1,1,0,1,0,1,1,1,0,1,0
"915",NA,NA,"ME",2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",0.971780229230621,1.36863754500658,"ME",2022-11-06,1,0,1,1,1,1,1,0,1,0,1,1
"919",1.15678000494191,0.59551420131579,"ME",2022-11-07,1,1,1,1,1,0,1,1,1,0,1,0
"920",NA,NA,"ME",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",1.17852573150516,0.77234414911174,"ME",2022-11-09,1,1,1,0,1,0,1,1,1,0,1,0
"922",0.555264580066386,0.822839718757123,"ME",2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1
"923",0.603623966390062,0.873825180680999,"ME",2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1
"924",NA,NA,"ME",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",1.35864983107019,0.228502992806375,"MI",2022-10-02,1,1,1,1,1,1,1,0,0,0,1,0
"926",1.23783096333127,0.303996461721767,"MI",2022-10-03,1,1,1,1,1,1,1,0,1,0,1,0
"927",1.71679979548844,0.349228370893075,"MI",2022-10-04,1,0,1,1,1,1,1,0,0,0,1,0
"928",3.91621713224875,0.186480518290988,"MI",2022-10-05,1,1,0,0,1,0,1,0,0,0,1,0
"929",2.80947353628144,0.202464524410058,"MI",2022-10-06,1,1,1,0,1,0,1,0,1,0,1,0
"930",2.39958639647456,0.34613090402659,"MI",2022-10-07,1,0,1,1,1,1,1,0,0,1,1,0
"931",5.62445780917253,0.428733863416753,"MI",2022-10-08,1,0,1,0,1,0,1,0,0,0,1,0
"932",1.61539259320575,0.282678735285882,"MI",2022-10-09,1,1,1,0,1,1,1,0,0,0,1,0
"933",4.28135560249253,0.257207551904782,"MI",2022-10-10,1,1,1,0,1,0,1,0,0,0,1,0
"934",1.42372203105562,0.363540232738842,"MI",2022-10-11,1,1,1,1,1,1,1,0,1,0,1,1
"935",2.60314399520445,0.339038063574962,"MI",2022-10-12,1,1,0,1,0,1,1,1,0,0,0,0
"936",2.91868605236834,0.336439473480646,"MI",2022-10-13,1,1,0,1,0,1,1,0,0,0,0,0
"937",4.7428947582572,0.270560638416219,"MI",2022-10-14,1,1,1,0,0,0,1,0,0,0,0,0
"938",5.32813415469688,0.408234062079304,"MI",2022-10-15,1,0,1,0,0,1,1,0,0,0,0,0
"939",2.70471456569511,0.528159273018389,"MI",2022-10-16,1,0,1,1,1,0,1,0,0,1,1,0
"940",2.69136860198844,0.449856475047151,"MI",2022-10-17,1,0,1,0,0,1,1,0,0,0,0,0
"941",3.86142287569961,0.457451363796935,"MI",2022-10-18,1,0,0,0,1,1,1,0,0,0,1,0
"942",7.50390870895029,0.325620861929319,"MI",2022-10-19,0,1,1,0,0,0,0,0,0,0,0,0
"943",3.99119760548693,0.343896032003292,"MI",2022-10-20,1,1,1,0,1,0,1,1,0,0,1,0
"944",2.8404519941219,0.471258129284671,"MI",2022-10-21,1,0,1,0,0,1,1,1,1,0,0,0
"945",2.52513231330837,0.450889162194679,"MI",2022-10-22,1,1,1,0,0,1,1,0,0,0,0,0
"946",2.57998473900458,0.403520807430908,"MI",2022-10-23,1,1,0,1,1,0,1,0,1,0,1,0
"947",9.85889359629852,0.445573409959632,"MI",2022-10-24,1,1,1,0,0,0,1,1,0,0,0,0
"948",3.20690417365826,0.478970896158098,"MI",2022-10-25,1,0,0,0,1,1,1,0,0,0,1,0
"949",17.8348807337889,0.422182370214183,"MI",2022-10-26,0,1,0,0,0,0,0,0,0,0,0,0
"950",15.6139551630427,0.441196709127163,"MI",2022-10-27,1,0,1,0,1,0,1,0,0,0,1,0
"951",8.37732738195334,0.478838517671328,"MI",2022-10-28,1,1,1,0,0,0,1,0,0,0,0,0
"952",10.3050134787769,0.398812328214747,"MI",2022-10-29,1,1,0,0,1,0,1,0,0,0,1,0
"953",7.09231802573269,0.466910086960291,"MI",2022-10-30,1,1,1,0,1,0,1,0,1,0,1,0
"954",8.95064110925813,0.541978102922155,"MI",2022-10-31,0,1,1,0,1,0,0,0,0,0,1,0
"955",14.4668882567186,0.608214375689993,"MI",2022-11-01,1,0,0,0,0,0,1,0,0,0,0,0
"956",11.2290491209571,0.575495424318443,"MI",2022-11-02,1,1,1,0,0,0,1,0,0,0,0,0
"957",6.52447881939236,0.521801151769571,"MI",2022-11-03,1,1,0,0,1,0,1,0,0,0,1,0
"958",10.0643760247159,0.624929442697221,"MI",2022-11-04,1,1,1,0,0,0,1,0,0,0,0,0
"959",11.3847395975113,0.655260006753311,"MI",2022-11-05,1,1,1,0,1,0,1,0,0,0,1,0
"960",11.3537761430307,0.731888484737496,"MI",2022-11-06,0,0,1,0,1,0,0,0,0,0,1,0
"961",14.1570551890444,0.686261732922798,"MI",2022-11-07,1,0,0,0,0,0,1,0,0,0,0,0
"962",18.9037347390431,0.777209407463072,"MI",2022-11-08,1,0,1,0,0,0,1,0,0,0,0,0
"963",8.3085598411679,0.627391296318821,"MI",2022-11-09,1,0,0,0,1,0,1,0,0,0,1,0
"964",22.1774390143608,0.730352194277303,"MI",2022-11-10,1,0,1,0,0,0,1,0,0,0,0,0
"965",17.5185180593667,0.731718812748895,"MI",2022-11-11,1,0,1,0,1,0,1,0,1,0,1,0
"966",18.714741979411,0.879902211370084,"MI",2022-11-12,1,0,1,0,0,0,1,0,0,0,0,0
"967",1.5520658274974,0.356473543847113,"MN",2022-10-02,1,1,1,1,0,1,1,0,0,0,0,0
"968",2.30177823742657,0.218751793361301,"MN",2022-10-03,1,1,1,0,1,0,1,0,0,1,1,1
"969",1.44043157153438,0.284621614781126,"MN",2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
"970",7.08876828016451,0.450056713749349,"MN",2022-10-05,1,0,1,0,0,0,1,0,0,0,0,0
"971",3.30595482870415,0.461154260449532,"MN",2022-10-06,1,1,0,1,1,0,1,1,0,0,1,0
"972",1.52479338247968,0.326895670241416,"MN",2022-10-07,1,1,1,1,0,1,1,1,0,0,0,0
"973",2.17940836529218,0.331190966201596,"MN",2022-10-08,1,1,0,0,1,1,1,0,0,0,1,0
"974",2.05295805132441,0.220257354835126,"MN",2022-10-09,1,1,1,0,1,0,1,0,0,0,1,0
"975",3.50938895522241,0.317701758635932,"MN",2022-10-10,1,0,1,0,1,1,1,0,1,1,1,0
"976",1.81317893808046,0.287380500753005,"MN",2022-10-11,1,1,0,0,1,1,1,0,0,0,1,0
"977",2.39771229633828,0.379401215056096,"MN",2022-10-12,1,0,1,0,1,1,1,0,0,0,1,0
"978",5.19685342811709,0.507063467168949,"MN",2022-10-13,0,0,1,0,0,0,0,0,1,0,0,0
"979",3.51736730610202,0.566953527355552,"MN",2022-10-14,0,1,1,1,0,0,0,1,0,1,0,0
"980",2.67879343471777,0.27003629936886,"MN",2022-10-15,1,1,1,0,1,0,1,1,0,0,1,0
"981",5.85532103181099,0.195483200056697,"MN",2022-10-16,0,0,1,0,1,0,0,1,0,0,1,0
"982",4.9471781248663,0.292325594417346,"MN",2022-10-17,1,0,1,0,1,0,1,0,0,0,1,0
"983",4.46743544549029,0.318319634182737,"MN",2022-10-18,1,1,1,0,0,0,1,0,1,0,0,0
"984",9.67105892758195,0.337942907182283,"MN",2022-10-19,0,0,1,0,0,0,0,0,1,0,0,1
"985",6.77164183030341,0.282612557305541,"MN",2022-10-20,1,0,1,0,0,0,1,0,1,0,0,0
"986",4.53597199147074,0.38719414514402,"MN",2022-10-21,0,0,1,0,1,0,0,0,0,0,1,0
"987",4.44699704832902,0.411880373519043,"MN",2022-10-22,0,1,0,0,0,0,0,1,1,0,0,0
"988",4.00573621239028,0.438826516064601,"MN",2022-10-23,0,1,1,0,1,0,0,0,0,0,1,1
"989",10.4252839228796,0.382948905800445,"MN",2022-10-24,1,1,1,0,0,0,1,0,1,0,0,0
"990",4.6202021422669,0.512066190347429,"MN",2022-10-25,0,1,0,0,0,1,0,0,0,0,0,0
"991",6.34923677280529,0.421948794682744,"MN",2022-10-26,1,1,0,0,1,0,1,0,0,0,1,0
"992",6.21930862921804,0.45226282835526,"MN",2022-10-27,1,1,1,0,1,0,1,0,1,1,1,0
"993",6.34997205254091,0.518383148714447,"MN",2022-10-28,0,0,1,0,1,0,0,0,0,0,1,0
"994",5.45425912928204,0.499118510363455,"MN",2022-10-29,1,1,0,0,0,0,1,0,0,0,0,0
"995",7.86462156860676,0.437826710791738,"MN",2022-10-30,1,1,1,0,1,0,1,1,0,0,1,0
"996",10.1312577205238,0.506294699713777,"MN",2022-10-31,1,1,1,0,1,0,1,0,1,0,1,0
"997",14.4616537509351,0.696415650858118,"MN",2022-11-01,1,0,1,0,0,1,1,0,1,0,0,0
"998",8.44723761884914,0.592337023635934,"MN",2022-11-02,1,0,0,0,0,0,1,0,0,0,0,0
"999",20.967729726179,0.622801244852497,"MN",2022-11-03,1,1,1,0,0,0,1,0,0,0,0,0
"1000",18.7082591831591,0.599410095169025,"MN",2022-11-04,0,1,1,0,0,0,0,0,0,0,0,0
"1001",10.1900914854248,0.61349238196896,"MN",2022-11-05,1,0,0,0,0,0,1,0,0,0,0,0
"1002",3.16077748022622,0.646202948029332,"MN",2022-11-06,1,1,1,0,1,0,1,1,0,0,1,0
"1003",15.5073735350877,0.660045682703953,"MN",2022-11-07,1,1,0,0,1,0,1,0,0,0,1,0
"1004",18.3512842707064,0.682909800506058,"MN",2022-11-08,1,1,1,0,0,0,1,0,0,0,0,0
"1005",14.8766923002847,0.645211510926414,"MN",2022-11-09,1,1,1,0,0,0,1,0,0,0,0,0
"1006",18.3725710508516,0.831070049194109,"MN",2022-11-10,1,0,1,0,0,0,1,0,0,0,0,0
"1007",17.3998504950746,0.778893897958792,"MN",2022-11-11,1,1,1,0,0,0,1,1,0,0,0,0
"1008",23.1790778684153,0.746159060900616,"MN",2022-11-12,1,1,0,0,1,0,1,0,0,0,1,0
"1009",0.543674998013067,0.0374012755250621,"MO",2022-10-02,1,1,1,1,1,1,1,1,1,0,1,0
"1010",0.661539858139779,0.0386926407431396,"MO",2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
"1011",1.44674520956975,0.380741220623779,"MO",2022-10-04,1,0,1,1,1,1,1,0,1,0,1,0
"1012",1.36999794144419,0.356871598109874,"MO",2022-10-05,1,0,1,1,1,1,1,0,1,0,1,0
"1013",1.42411250117797,0.139174265749825,"MO",2022-10-06,1,0,1,1,1,0,1,1,0,0,1,0
"1014",0.480179084685128,0.0461600639740857,"MO",2022-10-07,1,1,1,1,1,1,1,0,1,0,1,0
"1015",0.498985122145091,0.048767230947451,"MO",2022-10-08,1,1,1,1,1,1,1,1,0,1,1,0
"1016",0.97615040550502,0.339505062618806,"MO",2022-10-09,1,0,1,1,1,1,1,1,1,1,1,1
"1017",1.02639644022601,0.372696929945398,"MO",2022-10-10,1,0,1,1,1,1,1,0,0,1,1,0
"1018",1.17516461073498,0.328389018078606,"MO",2022-10-11,1,1,1,1,1,1,1,1,0,1,1,0
"1019",1.50038127622531,0.462767902315747,"MO",2022-10-12,1,0,1,1,1,1,1,0,1,1,1,0
