...1,es_score,brier_score,location,target_date,X22F_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22F_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
715,0.0218742350933104,0.01607319352547095,KY,2023-04-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0
716,0.27504186162931,0.01718703180846735,KY,2023-04-17,1,1,1,1,1,1,1,1,0,1,0,1,1,0
717,NA,NA,KY,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.0383563708837819,0.0279591540143054,KY,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
724,0.0450326185468848,0.0300171950629317,KY,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,0.456742830387799,0.0322317005837534,KY,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
726,0.0474826869725883,0.03461257566603275,KY,2023-04-27,1,1,1,1,1,1,1,1,0,1,1,1,1,0
727,0.0525635603184909,0.0371700975573266,KY,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,NA,NA,KY,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,0.37238592239457,0.0428578850015796,KY,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
730,0.568606892771849,0.257314133224081,KY,2023-05-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0
731,0.855355695457054,0.04938353923280165,KY,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,0
732,NA,NA,KY,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.520532671950734,0.252700766118657,KY,2023-05-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
734,0.630327976666044,0.3507531411230035,KY,2023-05-05,1,1,1,0,1,1,1,1,1,1,0,1,1,0
735,NA,NA,KY,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.472697880740052,0.247723845976713,KY,2023-05-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1
738,1.73631232230865,0.60704974105138,KY,2023-05-09,1,1,1,0,1,1,0,1,0,1,0,1,1,0
739,0.125813784118036,0.0857124192646235,KY,2023-05-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0
740,0.80046538228093,0.552739862220935,KY,2023-05-11,1,0,1,1,1,1,1,1,0,1,1,1,1,0
741,0.821042203751961,0.582970943476,KY,2023-05-12,1,1,1,0,1,1,1,1,1,1,0,1,1,0
742,NA,NA,KY,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.762257871435698,0.56055501982391,KY,2023-05-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1
745,NA,NA,KY,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,0.649217834657443,0.1793457487654385,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
752,0.556605961597417,0.3828598610625415,KY,2023-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1
753,0.541509231815797,0.3690367054167775,KY,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0
754,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0.0231344832230559,0.01607319352547095,LA,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,1.20752533094488,0.85207430766607,LA,2023-04-17,1,1,1,1,1,0,0,1,1,1,1,1,0,0
759,0.195511009662751,0.01839290718365165,LA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
760,1.59761983170984,0.4319918963078935,LA,2023-04-19,0,1,1,1,1,0,0,0,1,1,0,1,0,0
761,NA,NA,LA,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,0.338122408008964,0.0226307395813001,LA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
763,0.0362885785260522,0.0242748227675346,LA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,0.918701615498643,0.293037087498576,LA,2023-04-23,1,1,1,1,1,0,1,1,1,1,0,1,0,0
765,0.921798283503381,0.2927344078972875,LA,2023-04-24,1,1,1,1,1,0,1,1,1,1,0,1,0,1
766,0.282110222738894,0.0300171950629317,LA,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
767,0.150719200612914,0.0322317005837534,LA,2023-04-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
768,NA,NA,LA,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,0.504847694722106,0.0371700975573266,LA,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
770,0.190806012329063,0.03991488903035385,LA,2023-04-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0
771,0.199664145887779,0.0428578850015796,LA,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
772,0.499298821687988,0.203090069186908,LA,2023-05-01,1,1,1,1,1,1,1,1,0,0,0,1,1,0
773,0.225409665976858,0.04938353923280165,LA,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0
774,0.893933237238686,0.0529892232467795,LA,2023-05-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1
775,0.702882150641506,0.056839041929718,LA,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
776,0.99609638676795,0.0609447216571615,LA,2023-05-05,1,1,1,1,1,1,0,1,0,1,0,0,1,0
777,NA,NA,LA,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,0.098469526494543,0.069970211202322,LA,2023-05-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
779,0.873161188895783,0.0749128358407525,LA,2023-05-08,1,1,1,1,1,1,0,1,0,1,1,1,1,0
780,0.114529165995614,0.0801567465549735,LA,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0
781,1.67306310834028,0.566458237255435,LA,2023-05-10,1,0,1,1,1,1,0,1,1,1,1,1,1,1
782,0.925223421920363,0.276049794695864,LA,2023-05-11,1,0,1,1,1,1,1,1,0,1,0,1,1,1
783,1.02378640563884,0.72264859405467,LA,2023-05-12,1,1,0,1,1,1,1,1,1,0,1,1,1,0
784,NA,NA,LA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,NA,NA,LA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,0.582658596596501,0.339520650717652,LA,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
787,0.569577279736252,0.2685852343958555,LA,2023-05-16,1,1,1,1,1,1,1,1,0,1,0,1,1,1
788,0.426775596927503,0.3010122108023165,LA,2023-05-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1
789,NA,NA,LA,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,NA,NA,LA,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,NA,NA,LA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,0.226851932643831,0.169566835950103,LA,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,0.368744131672593,0.2880872812689915,LA,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
794,0.769943939808536,0.237821786911948,LA,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
795,NA,NA,LA,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,1.759427135755,0.2107553076392295,LA,2023-05-25,1,0,1,1,1,1,0,1,0,1,1,0,1,0
797,NA,NA,LA,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,NA,NA,LA,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,1.0332924277937101,0.431149745654648,MA,2023-04-16,1,1,1,1,0,1,1,1,1,1,1,0,1,0
800,0.964891014642864,0.295482790427668,MA,2023-04-17,1,1,1,1,1,0,1,1,1,1,1,1,0,0
801,0.0251495254146706,0.01839290718365165,MA,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
802,1.08814223033065,0.76625909658305,MA,2023-04-19,1,1,1,0,1,1,0,1,1,1,0,1,1,0
803,44.3147189210814,0.774433974498175,MA,2023-04-20,1,0,1,1,1,0,0,1,0,1,1,0,0,0
804,0.220862287112482,0.0226307395813001,MA,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
805,0.119363321285252,0.0242748227675346,MA,2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
806,1.73109969745803,0.773978466831755,MA,2023-04-23,1,1,1,0,0,1,0,1,1,1,0,0,1,0
807,1.31742774707074,0.401978914436002,MA,2023-04-24,0,1,1,1,1,1,0,0,0,1,1,1,1,1
808,1.92225480675926,0.4232905409499495,MA,2023-04-25,0,1,1,1,1,1,0,0,0,1,0,1,1,0
809,0.592889714797462,0.259835370109652,MA,2023-04-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1
810,NA,NA,MA,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,0.177473921747837,0.0371700975573266,MA,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812,0.705065543485097,0.3654131789625225,MA,2023-04-29,1,1,1,0,1,1,1,1,1,1,0,1,1,0
813,NA,NA,MA,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,1.30573162292899,0.495073617227698,MA,2023-05-01,1,1,1,1,0,1,0,1,0,1,0,0,1,0
815,0.660715873320684,0.3576597494032505,MA,2023-05-02,1,1,1,0,1,1,1,1,1,1,1,1,1,1
816,0.235836365215788,0.0529892232467795,MA,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
817,2.05985384616837,0.458633560666935,MA,2023-05-04,0,1,1,1,1,1,0,0,0,1,0,1,1,0
818,0.0857448854152474,0.0609447216571615,MA,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
819,1.06638712849121,0.75604258673502,MA,2023-05-06,0,1,1,1,1,1,1,0,1,1,1,1,1,0
820,2.80583385715244,0.53849862955211,MA,2023-05-07,1,1,1,0,1,0,0,1,0,1,0,1,0,0
821,1.00634796457084,0.31700878533566,MA,2023-05-08,1,1,0,1,1,1,1,1,0,0,1,1,1,0
822,1.64316502294841,0.184713238044109,MA,2023-05-09,1,0,1,1,1,1,0,1,0,1,1,0,1,0
823,0.617457575651295,0.334191192197643,MA,2023-05-10,1,1,1,1,1,1,1,1,0,1,0,1,1,0
824,1.35620166555336,0.3092477019225875,MA,2023-05-11,1,1,1,0,1,1,1,1,0,1,0,0,1,0
825,0.579050924216426,0.340384436771332,MA,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826,NA,NA,MA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,1.48544332634856,0.68498352397261,MA,2023-05-15,0,1,1,1,0,1,0,0,1,1,1,0,1,0
829,NA,NA,MA,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,0.522758406131188,0.1340581073420465,MA,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831,1.82593017515456,0.4441578915260875,MA,2023-05-18,0,1,1,1,1,1,1,0,1,1,0,1,1,0
832,1.95731515269341,0.58590953796787,MA,2023-05-19,0,1,1,0,1,1,0,0,1,1,0,1,1,0
833,0.22050716249252,0.160145168613819,MA,2023-05-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0
834,NA,NA,MA,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,0.663446044891026,0.1793457487654385,MA,2023-05-22,1,1,1,1,1,1,0,1,1,1,0,1,1,0
836,1.26134305542037,0.50565331246108,MA,2023-05-23,1,1,1,1,0,1,0,1,1,1,1,0,1,0
837,0.844092664389999,0.3620000515670045,MA,2023-05-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0
838,0.715041919190367,0.50636197351139,MA,2023-05-25,1,1,1,0,1,1,1,1,1,1,0,1,1,0
839,0.314529199560454,0.2218833609730905,MA,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,0.323025045109786,0.233319618637154,MA,2023-05-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0
841,0.523163708199126,0.169962646078974,MD,2023-04-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1
842,0.867168343709772,0.136474411416495,MD,2023-04-17,0,1,1,1,1,1,1,0,1,1,0,0,1,0
843,1.61654371707246,0.30485216038829,MD,2023-04-18,1,1,1,0,1,1,0,1,0,1,0,0,1,0
844,0.928051516299597,0.2731270110698765,MD,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
845,1.67651834819531,0.319899345578136,MD,2023-04-20,1,1,0,1,0,1,0,1,1,0,1,1,1,0
846,0.537743726653106,0.157647771687876,MD,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0
847,0.233854753515886,0.0242748227675346,MD,2023-04-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
848,0.683588356909779,0.2327389090493825,MD,2023-04-23,1,1,1,1,1,1,1,1,0,1,0,1,1,0
849,0.927229272302318,0.194293758659173,MD,2023-04-24,1,1,0,1,1,1,1,1,0,0,0,1,1,0
850,0.518659659317281,0.1289912422911235,MD,2023-04-25,1,1,1,1,1,1,1,1,0,1,1,0,1,0
851,0.906245620592383,0.292262549617106,MD,2023-04-26,1,1,0,1,1,1,1,1,1,0,0,1,1,1
852,1.24548766771269,0.03461257566603275,MD,2023-04-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1
853,1.82429047666677,0.4397650776823,MD,2023-04-28,1,0,1,1,1,1,0,1,0,1,1,1,1,0
854,2.0305544868541,0.357390408624099,MD,2023-04-29,1,1,1,1,0,0,0,1,1,1,0,0,0,0
855,0.569814762065234,0.0428578850015796,MD,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
856,1.1820361855213,0.3160888265173225,MD,2023-05-01,1,1,1,0,1,1,1,1,1,0,0,1,1,1
857,1.32074400254743,0.3576597494032505,MD,2023-05-02,1,1,1,0,1,1,1,1,1,1,0,1,1,0
858,0.44792165175948,0.0529892232467795,MD,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
859,2.11233218731008,0.3945770372210475,MD,2023-05-04,1,1,1,0,1,1,0,1,0,1,0,1,1,0
860,1.0230786426943,0.3172712832801835,MD,2023-05-05,1,1,1,1,1,0,1,1,1,1,1,1,0,0
861,0.503536027825401,0.2038328360918135,MD,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,0
862,0.541307208578771,0.2083990794271345,MD,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
863,1.66462834764544,0.3571972003000255,MD,2023-05-08,0,1,1,1,0,0,1,0,0,1,0,0,0,0
864,0.560235330233594,0.2118799951790755,MD,2023-05-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
865,1.20109466682479,0.414014921636084,MD,2023-05-10,0,1,1,1,1,1,0,0,0,1,1,1,1,0
866,0.906974669638961,0.328515979284698,MD,2023-05-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
867,NA,NA,MD,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,1.09265218798237,0.1043453229351755,MD,2023-05-13,1,1,1,1,1,1,0,1,0,1,0,1,1,0
869,1.00527099841371,0.71292912513866,MD,2023-05-14,1,1,1,1,1,0,1,1,1,1,0,1,0,1
870,0.79466115887519,0.3907871784096985,MD,2023-05-15,1,1,1,1,0,1,1,1,0,1,1,0,1,0
871,1.28154575586013,0.592655767884125,MD,2023-05-16,1,1,1,1,1,0,0,1,0,1,1,1,0,0
872,0.902634565161934,0.4176249057273235,MD,2023-05-17,1,1,1,1,0,1,1,1,0,1,0,0,1,0
873,0.942944739596251,0.1423891073254795,MD,2023-05-18,1,1,1,1,1,1,0,1,0,1,1,1,1,0
874,0.7374649116271,0.534448395012715,MD,2023-05-19,1,1,1,0,1,1,1,1,1,1,0,1,1,0
875,NA,NA,MD,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,0.923515756033093,0.3304679739856035,MD,2023-05-21,1,0,1,1,1,1,1,1,1,1,0,1,1,0
877,1.02811265306193,0.3649035524642315,MD,2023-05-22,1,1,1,1,1,1,1,1,0,1,0,1,1,0
878,0.568592750899876,0.3828598610625415,MD,2023-05-23,1,1,1,1,1,1,1,1,0,1,1,1,1,0
879,1.02402556468339,0.4925093070532775,MD,2023-05-24,1,1,1,1,0,1,1,1,0,1,1,0,1,0
880,0.824633598651966,0.430872756234443,MD,2023-05-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
881,0.308131905516317,0.2218833609730905,MD,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
882,0.848862315933706,0.60584022119536,MD,2023-05-27,1,1,1,1,0,1,1,1,0,1,1,0,1,1
883,1.16599285174541,0.3297404001067755,ME,2023-04-16,1,0,1,1,1,1,0,1,0,1,0,1,1,0
884,0.172162431782666,0.01718703180846735,ME,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
885,0.78212460002974,0.279297498148307,ME,2023-04-18,1,0,1,1,1,1,1,1,1,1,0,1,1,0
886,0.918041333480523,0.2731270110698765,ME,2023-04-19,1,1,1,1,1,1,1,1,0,1,0,1,1,0
887,0.905786901934229,0.138249012255361,ME,2023-04-20,1,1,0,1,1,1,1,1,1,0,1,1,1,0
888,1.09863935777024,0.777976391621735,ME,2023-04-21,1,0,1,1,1,1,0,1,0,1,1,1,1,0
889,0.0365062684190784,0.0242748227675346,ME,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
890,0.125333808853923,0.02604806494397165,ME,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
891,0.251812628429311,0.0279591540143054,ME,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0
892,1.34796966194632,0.2923409032207935,ME,2023-04-25,0,1,1,1,1,0,1,0,1,1,1,0,0,0
893,0.292400996386006,0.0322317005837534,ME,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
894,0.0542801610236239,0.03461257566603275,ME,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
895,3.5392943608321,0.63102288411787,ME,2023-04-28,1,1,0,1,1,1,0,1,0,0,1,1,1,0
896,0.35299126025554,0.03991488903035385,ME,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0
897,1.20452793715585,0.3337190155428035,ME,2023-04-30,1,1,0,1,1,1,0,1,1,0,1,0,1,1
898,0.206498699751134,0.04601029188656305,ME,2023-05-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0
899,0.56020811165702,0.1731828123259165,ME,2023-05-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0
900,NA,NA,ME,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,0.884365247080454,0.293907992747983,ME,2023-05-04,1,1,0,1,1,1,1,1,1,0,0,1,1,1
902,0.624413105830548,0.3507531411230035,ME,2023-05-05,1,1,1,0,1,1,1,1,1,1,0,0,1,1
903,0.0898517191715007,0.0653179351813895,ME,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,NA,NA,ME,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,1.370513990336,0.298203172314417,ME,2023-05-08,0,1,0,1,1,1,1,0,1,0,1,0,1,0
906,0.906282681604339,0.0801567465549735,ME,2023-05-09,1,1,1,1,1,1,0,1,1,1,1,1,1,1
907,1.08459823927935,0.3260853282600295,ME,2023-05-10,1,0,1,1,1,1,1,1,0,1,1,1,1,0
908,0.460035055142236,0.2453064538597445,ME,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,1.11013093201201,0.45310411506394,ME,2023-05-12,1,1,0,1,1,1,1,1,0,0,0,1,1,0
910,NA,NA,ME,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,0.45494226516461,0.111239333324165,ME,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
912,0.171871113585247,0.118486281611394,ME,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
913,0.785561918913412,0.553573145350115,ME,2023-05-16,1,1,1,0,1,1,1,1,1,1,0,1,1,0
914,NA,NA,ME,2023-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,0.246687536504053,0.169566835950103,ME,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,0,1,0
919,NA,NA,ME,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.24485521957931,0.01607319352547095,MI,2023-04-16,1,1,1,1,1,1,0,1,0,1,0,1,1,0
926,1.31311840749662,0.1613283793758955,MI,2023-04-17,0,1,1,0,0,1,1,0,1,1,1,0,1,0
927,2.26247558985419,0.309024585255548,MI,2023-04-18,0,1,1,1,1,1,0,0,1,1,1,1,1,0
928,0.64792902140666,0.0875666563973245,MI,2023-04-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
929,0.495920799442667,0.1687774815695285,MI,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
930,0.516707815323346,0.1138609522227875,MI,2023-04-21,1,1,1,1,1,1,1,1,0,1,0,1,1,0
931,0.596731499773723,0.1043899176001575,MI,2023-04-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
932,1.19389046758263,0.2757280110360745,MI,2023-04-23,0,1,1,1,1,1,1,0,1,1,0,0,1,0
933,1.25385536901968,0.1364106794131355,MI,2023-04-24,1,1,1,0,1,0,1,1,0,1,0,0,0,0
934,1.16405147181866,0.185173148846412,MI,2023-04-25,0,1,1,1,1,1,1,0,0,1,0,1,1,0
935,0.728924228746802,0.1613798519124205,MI,2023-04-26,1,1,1,1,1,1,1,1,0,1,0,0,1,0
936,1.42230306380972,0.289692183387056,MI,2023-04-27,1,1,0,1,1,1,0,1,1,0,0,0,1,0
937,0.968956626356886,0.273439548676546,MI,2023-04-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0
938,1.04815646966846,0.2763429716246845,MI,2023-04-29,1,1,0,1,1,1,1,1,0,0,1,1,1,0
939,3.2795120103879,0.468231874831146,MI,2023-04-30,0,1,0,1,0,1,0,0,1,0,0,0,1,0
940,1.04613247447643,0.210399042178483,MI,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,0,0,0
941,1.42445205560269,0.1054337592637925,MI,2023-05-02,1,1,1,1,1,1,0,1,0,1,0,1,1,0
942,1.13602089160291,0.166215352073282,MI,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,1,1,0
943,0.760230887707795,0.204119370537312,MI,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1
944,0.606749811227136,0.1888006424249675,MI,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
945,1.10369163369868,0.1912706663717495,MI,2023-05-06,1,1,1,1,1,1,1,1,0,1,0,0,1,0
946,0.535440888830473,0.2083990794271345,MI,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0
947,2.25096371867074,0.1836761967600625,MI,2023-05-08,0,0,1,0,1,1,0,0,0,1,0,1,1,0
948,1.20645306491526,0.4753747765965275,MI,2023-05-09,0,1,1,1,1,1,1,0,1,1,0,1,1,0
949,2.48047946826038,0.1519734253800955,MI,2023-05-10,1,1,1,1,1,1,0,1,0,1,1,0,1,0
950,1.10347774586243,0.2620569446182295,MI,2023-05-11,0,1,1,1,1,1,1,0,0,1,1,1,1,0
951,1.01005449735872,0.318331875568575,MI,2023-05-12,1,0,1,1,1,1,1,1,0,1,0,1,1,0
952,0.794521202252696,0.57527967629774,MI,2023-05-13,1,1,1,0,1,1,1,1,1,1,1,1,1,1
953,1.5127556828224,0.111239333324165,MI,2023-05-14,1,1,1,1,1,1,0,1,0,1,0,1,1,0
954,1.63456245653414,0.281514336365878,MI,2023-05-15,1,1,1,0,0,1,1,1,1,1,0,0,1,0
955,1.31851964322957,0.3474811720823705,MI,2023-05-16,1,1,0,1,0,1,1,1,1,0,0,0,1,0
