...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X21K_95_CI,X21L_95_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1856,0.0140419668450433,0.0115253451071675,TX,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1857,4.20950276414713,0.230793733236878,TX,2023-04-10,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0
1858,1.26879244119678,0.130834381942303,TX,2023-04-11,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
1859,1.38245054722232,0.113687108334379,TX,2023-04-12,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1860,2.15694024438119,0.0690242570435315,TX,2023-04-13,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
1861,1.32237046931103,0.102936910058774,TX,2023-04-14,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
1862,1.33588208429667,0.077910415988599,TX,2023-04-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1863,1.00666426900378,0.124622140600994,TX,2023-04-16,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
1864,2.73864420779823,0.1965976517984315,TX,2023-04-17,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1865,2.05918310495089,0.099889696900022,TX,2023-04-18,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0
1866,1.42892982459814,0.1159667142801555,TX,2023-04-19,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1867,1.4484788240444,0.160574838432924,TX,2023-04-20,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
1868,1.37625649287139,0.152004545046479,TX,2023-04-21,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0
1869,2.30727148094109,0.0312953399924644,TX,2023-04-22,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
1870,0.994381596557897,0.202752604418137,TX,2023-04-23,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1871,1.9521080514551299,0.128480437283589,TX,2023-04-24,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1872,1.61833457286717,0.2738635848198745,TX,2023-04-25,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0
1873,1.6136866705108,0.159396712064406,TX,2023-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
1874,0.556345017581871,0.1721503606136295,TX,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1875,2.01355201060157,0.1728837266367015,TX,2023-04-28,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0
1876,1.29156924874025,0.274462817309162,TX,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1877,0.977907229180364,0.313266072905189,TX,2023-04-30,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1878,1.52460260229808,0.232223591208855,TX,2023-05-01,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0
1879,1.14418687007887,0.186989113016589,TX,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1880,3.77196955112888,0.136934282697528,TX,2023-05-03,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
1881,3.14946120287752,0.1630252352143045,TX,2023-05-04,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0
1882,2.54536811493455,0.1919526963162115,TX,2023-05-05,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0
1883,0.131147193583552,0.092873542930678,TX,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1884,1.47450579166209,0.312929714157595,TX,2023-05-07,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1
1885,3.33476746208987,0.107415309568243,TX,2023-05-08,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0
1886,1.8796269662779,0.223230238618404,TX,2023-05-09,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1887,1.96519077879161,0.322182087290931,TX,2023-05-10,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0
1888,3.47371556977453,0.2623873483295315,TX,2023-05-11,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
1889,0.375815618390492,0.294658723830428,TX,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1890,0.977934705057491,0.1517257434531945,TX,2023-05-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
1891,NA,NA,UT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,NA,NA,UT,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,NA,NA,UT,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,0.46736423518102,0.11188764990951,UT,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1896,0.0131419047673089,0.01002137539496255,UT,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1897,NA,NA,UT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,0.139987474137795,0.014354951749443,UT,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1902,1.14957363935099,0.2465312295204985,UT,2023-04-13,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1903,NA,NA,UT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,NA,NA,UT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,0.0261453863212995,0.02107177362857595,UT,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1907,NA,NA,UT,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,UT,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,NA,NA,UT,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,0.0421834590550985,0.0338879308848166,UT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1913,0.051622783032501,0.03669475020995295,UT,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1914,0.74914114384591,0.2042282990241135,UT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1915,NA,NA,UT,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,UT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,UT,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,0.0747861869549331,0.054478717195352,UT,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1919,0.0836952232753394,0.058899090729925,UT,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1920,0.933812813525449,0.4130338577717535,UT,2023-05-01,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1921,NA,NA,UT,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,2.13699162383517,0.1418417217064235,UT,2023-05-03,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0
1923,NA,NA,UT,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,UT,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,0.433432665661692,0.305903739763335,UT,2023-05-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1929,NA,NA,UT,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,0.640861906521149,0.4637888044380955,UT,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1931,1.80156380475238,0.2348310724669155,UT,2023-05-12,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
1932,NA,NA,UT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,2.49140095820922,0.2773679272602365,VA,2023-04-02,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0
1934,1.23894677554869,0.1348637539218075,VA,2023-04-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
1935,1.16332703644595,0.121247350522751,VA,2023-04-04,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
1936,5.00441083996072,0.3104627222767775,VA,2023-04-05,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0
1937,2.28852104713515,0.252144740025293,VA,2023-04-06,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0
1938,1.89516831127857,0.2608917903751155,VA,2023-04-07,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
1939,5.46485785051431,0.2902429318022055,VA,2023-04-08,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0
1940,0.968136610567227,0.2288970964014285,VA,2023-04-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1941,1.38549712914485,0.0858615053375795,VA,2023-04-10,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1942,1.06198241935018,0.1348202979138135,VA,2023-04-11,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
1943,1.13179036102829,0.062098037883653,VA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1944,1.02895303399499,0.1770221838955515,VA,2023-04-13,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
1945,0.537406725690766,0.13657310475237,VA,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1946,2.2242879406325202,0.2568755867835215,VA,2023-04-15,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0
1947,0.892190314401853,0.137814521853999,VA,2023-04-16,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1948,1.00200335640337,0.132599315004453,VA,2023-04-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1949,1.74157566608578,0.24352891533619,VA,2023-04-18,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0
1950,1.58868923183293,0.219770438271099,VA,2023-04-19,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1951,2.57933303787386,0.3171483864676575,VA,2023-04-20,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
1952,1.18801065399805,0.084100236334448,VA,2023-04-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1953,1.18386949567146,0.157287058746785,VA,2023-04-22,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1954,0.558008165776645,0.14897612820238,VA,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1955,1.31027777180013,0.2289902490922295,VA,2023-04-24,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
1956,4.35601160458042,0.383556276857868,VA,2023-04-25,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0
1957,0.660098933930185,0.1343924179346305,VA,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1958,1.04691849689137,0.1719631471399095,VA,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1959,1.75639074283054,0.4041989781526645,VA,2023-04-28,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
1960,2.87352694668975,0.366769484521877,VA,2023-04-29,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
1961,0.466708737399723,0.058899090729925,VA,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1962,1.2820743956856,0.1505848751583785,VA,2023-05-01,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0
1963,1.14256596421372,0.2489559097411535,VA,2023-05-02,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1964,2.17425507519176,0.1418306797730765,VA,2023-05-03,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
1965,1.63563099926401,0.2564638316360185,VA,2023-05-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1966,2.98830529876168,0.296366342232657,VA,2023-05-05,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1
1967,2.07065525195346,0.3347873206550395,VA,2023-05-06,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0
1968,1.15731410787071,0.2848848034124325,VA,2023-05-07,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
1969,2.30788086489268,0.3672246331370935,VA,2023-05-08,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0
1970,1.23223982880584,0.228325050886756,VA,2023-05-09,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1971,1.0522076922315,0.2806241292393755,VA,2023-05-10,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1972,1.42208648623122,0.343101942976154,VA,2023-05-11,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
1973,1.12185972907483,0.2720228358146345,VA,2023-05-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1974,2.74315407079041,0.275763801975912,VA,2023-05-13,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0
1975,0.128316135610731,0.0072959648854658,VT,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1976,0.0384484341988932,0.00773984162967325,VT,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1977,1.1564938902012,0.452316953658955,VT,2023-04-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
1978,0.961885281691444,0.2950038237374665,VT,2023-04-05,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1979,2.99192111423211,0.6633826456307,VT,2023-04-06,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0
1980,0.94932211773588,0.2277705792560605,VT,2023-04-07,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1981,0.971335666115171,0.41473434359432,VT,2023-04-08,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
1982,0.0149251856394629,0.0115253451071675,VT,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.0637144788487239,0.01238593131230775,VT,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1984,0.128103760046568,0.01332692232133715,VT,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1985,0.918540041431172,0.404334874131841,VT,2023-04-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1986,0.243935220501484,0.0154771890775712,VT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1987,NA,NA,VT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,0.63585733319609,0.1750214110889365,VT,2023-04-15,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1989,0.182779903748091,0.0194894148548534,VT,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,1.47555216307484,0.418608123412835,VT,2023-04-17,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0
1991,0.549472835957045,0.2048244642562675,VT,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1992,0.952357625686892,0.2951685025183215,VT,2023-04-19,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1993,1.05060795585797,0.734806139060355,VT,2023-04-20,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1
1994,0.0385306585640459,0.02890278277044645,VT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.145515093257453,0.0312953399924644,VT,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1996,0.0498763141368641,0.0338879308848166,VT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,0.164364165026498,0.03669475020995295,VT,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1998,0.336650922650541,0.03973060015923435,VT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1999,NA,NA,VT,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,0.061777161672083,0.04655135610407115,VT,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2001,NA,NA,VT,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,0.90861043198285,0.054478717195352,VT,2023-04-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0
2003,NA,NA,VT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,0.269955340246594,0.0636465460298935,VT,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2005,0.801147176964852,0.0687380488270945,VT,2023-05-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0
2006,1.29652162766122,0.3465602487206075,VT,2023-05-03,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
2007,0.111785407840837,0.0800199543763315,VT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,NA,NA,VT,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,NA,NA,VT,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,NA,NA,VT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,0.143797899580361,0.107415309568243,VT,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2012,1.01283011132856,0.71462113777165,VT,2023-05-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
2013,NA,NA,VT,2023-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,0.499541497249913,0.3207439119598405,VT,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
2015,0.612962152801419,0.344606793761544,VT,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
2016,NA,NA,VT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,2.6847924058596,0.1712297373086265,WA,2023-04-02,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
2018,1.36999049662351,0.09891953605802,WA,2023-04-03,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0
2019,1.29535057201114,0.131918626387309,WA,2023-04-04,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
2020,4.25957367064231,0.214010251320317,WA,2023-04-05,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
2021,0.827771999149557,0.0806857646327715,WA,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
2022,2.03668960099775,0.1557143767212895,WA,2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
2023,4.35652367375667,0.2782896999395295,WA,2023-04-08,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0
2024,0.917658784111227,0.0812167351408965,WA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
2025,1.37571225437868,0.1563719063299125,WA,2023-04-10,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
2026,10.5190174993404,0.4093266428712635,WA,2023-04-11,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2027,5.3602104684179,0.30662314166085,WA,2023-04-12,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
2028,2.76404490781584,0.0458269500616329,WA,2023-04-13,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0
2029,4.79670176403221,0.3708644059654685,WA,2023-04-14,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
2030,8.99247792333588,0.406155473014608,WA,2023-04-15,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0
2031,2.90561584254332,0.254745497833787,WA,2023-04-16,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0
2032,1.40451007522611,0.163960057379007,WA,2023-04-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
2033,2.25733256323801,0.225499124535414,WA,2023-04-18,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0
2034,1.33903811968592,0.1830075139826,WA,2023-04-19,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
2035,1.23045011301156,0.212479750273002,WA,2023-04-20,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
2036,1.80591479436671,0.213906616405935,WA,2023-04-21,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
2037,4.46626170538319,0.424279012944646,WA,2023-04-22,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0
2038,2.35036636872977,0.2691744132343825,WA,2023-04-23,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
2039,3.0039140181403,0.111567545485231,WA,2023-04-24,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
2040,2.15211685542235,0.2759749498240255,WA,2023-04-25,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
2041,3.01007591545154,0.3158653049795085,WA,2023-04-26,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
2042,6.11410226397018,0.3331294698722255,WA,2023-04-27,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0
2043,0.931675034349432,0.2323538330345485,WA,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2044,1.27239909823564,0.2159010207571645,WA,2023-04-29,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0
2045,4.06793840986061,0.56338032984688,WA,2023-04-30,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0
2046,3.05624045674704,0.317242732515443,WA,2023-05-01,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
2047,2.54623786201091,0.249760233324625,WA,2023-05-02,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
2048,3.01983150652638,0.187285495201762,WA,2023-05-03,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
2049,4.27525767271112,0.335176496181093,WA,2023-05-04,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
2050,3.42560861627086,0.3310055417277985,WA,2023-05-05,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
2051,0.851831659347128,0.2693910710762055,WA,2023-05-06,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0
2052,2.11650503891805,0.3681671895137235,WA,2023-05-07,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
2053,2.47877385936561,0.3004821155328665,WA,2023-05-08,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
2054,3.96683330016192,0.3040865573097355,WA,2023-05-09,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1
2055,1.09963896467963,0.2897898385262405,WA,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
2056,5.95024200626694,0.2832141466186265,WA,2023-05-11,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
2057,3.05471586094277,0.352567694446591,WA,2023-05-12,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0
2058,0.480956684674654,0.318868156605951,WA,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2059,0.124823634202666,0.0072959648854658,WI,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2060,0.969773532242092,0.00773984162967325,WI,2023-04-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
2061,0.910220336936599,0.184276830556514,WI,2023-04-04,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
