"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23H_50_CI","X23I_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23H_95_CI","X23I_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"181",1.99502523615512,0.651571620358713,"CA",2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0
"182",0.907189481118285,0.70008352644217,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"183",1.98991481216857,0.633518341213381,"CA",2023-12-03,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
"184",6.33815178058819,0.807792699559351,"CA",2023-12-04,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"185",4.10528216373439,0.710561154972748,"CA",2023-12-05,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0
"186",2.9283962054487,0.8173210911885,"CA",2023-12-06,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"187",2.15021108214585,0.96671946477691,"CA",2023-12-07,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0
"188",1.39143651037917,0.882663345125681,"CA",2023-12-08,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
"189",1.69365889228051,0.861704068884605,"CA",2023-12-09,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1
"190",3.01107189796783,0.851338861154717,"CA",2023-12-10,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
"191",6.69340759232907,0.77696348299445,"CA",2023-12-11,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"192",4.32313429271734,0.729322537190589,"CA",2023-12-12,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
"193",13.8290920024017,0.841263944595914,"CA",2023-12-13,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"194",2.05848716275855,0.732085640930205,"CA",2023-12-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
"195",3.56886992410524,0.81695988050889,"CA",2023-12-15,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
"196",1.75014007454698,0.593442479829036,"CA",2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"197",0.632876191243133,0.512695242604497,"CA",2023-12-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"198",2.69160365398086,0.644917989952862,"CA",2023-12-18,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
"199",2.11125774401937,0.650331128957555,"CA",2023-12-19,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
"200",2.44548611344721,0.705859521269066,"CA",2023-12-20,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
"201",4.34000677856289,0.63115435029115,"CA",2023-12-21,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
"202",2.49178784726762,0.537233519604172,"CA",2023-12-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
"203",1.03407983638077,0.658889684241161,"CA",2023-12-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"204",1.01660421967418,0.338260494509019,"CA",2023-12-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"205",0.912796104019977,0.819089515549593,"CA",2023-12-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"206",3.16784958858258,0.586599561430641,"CA",2023-12-26,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0
"207",7.44482486052926,0.869024225077941,"CA",2023-12-27,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"208",2.18743164835709,0.484123648309385,"CA",2023-12-28,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
"209",1.22823076526052,0.427118798183819,"CA",2023-12-29,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1
"210",1.4368391763191,0.69585866691623,"CA",2023-12-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
"211",0.219311331814681,0.308188473946869,"CO",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"212",1.08723028247055,0.574726919417221,"CO",2023-11-20,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"213",2.28407780451158,0.859762198333902,"CO",2023-11-21,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"214",NA,NA,"CO",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,"CO",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.689289401397467,0.966538248684716,"CO",2023-11-24,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"217",0.666430932536798,0.72582446423932,"CO",2023-11-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"218",NA,NA,"CO",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",3.68204065841138,1.00641360268403,"CO",2023-11-27,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0
"220",2.12432263965807,0.961992735571772,"CO",2023-11-28,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1
"221",1.72641786262913,0.819138286360015,"CO",2023-11-29,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0
"222",0.851313275389646,1.20420052259106,"CO",2023-11-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"223",0.39305758523788,0.587136616350642,"CO",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"224",0.861836862771133,1.21552268161619,"CO",2023-12-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"225",NA,NA,"CO",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",1.53049406003639,0.914889368129758,"CO",2023-12-04,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0
"227",0.570555806799515,0.540993577187326,"CO",2023-12-05,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"228",0.962501905431047,0.7356044711178,"CO",2023-12-06,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0
"229",NA,NA,"CO",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",NA,NA,"CO",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",NA,NA,"CO",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",0.324801212482551,0.435924677791446,"CO",2023-12-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"233",0.292845345844689,0.402400872981093,"CO",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"234",NA,NA,"CO",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",0.785852899864677,0.625616892569848,"CO",2023-12-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"236",1.10746657619081,1.07001238676414,"CO",2023-12-14,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
"237",NA,NA,"CO",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",NA,NA,"CO",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",NA,NA,"CO",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0.865068398626207,0.601145516150762,"CO",2023-12-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
"241",1.76728271220611,1.2759752336974,"CO",2023-12-19,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0
"242",NA,NA,"CO",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",0.781079003361858,1.11597074660518,"CO",2023-12-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"244",NA,NA,"CO",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",NA,NA,"CO",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,"CO",2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",3.1940100092329,0.911817009977813,"CO",2023-12-26,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"249",1.12647938209278,1.60419168709513,"CO",2023-12-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
"250",1.39257280540744,0.829042061133393,"CO",2023-12-28,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
"251",NA,NA,"CO",2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",0.602023442469489,0.311624818646313,"CT",2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"255",1.2942798864085,0.48090256274404,"CT",2023-11-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
"256",0.220093943453694,0.320908704093761,"CT",2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"257",1.04353453055993,0.326908087040707,"CT",2023-11-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
"258",0.849192664142231,0.70856166272499,"CT",2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1
"259",NA,NA,"CT",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",0.855890973168718,0.62582433046186,"CT",2023-11-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
"261",0.953594625732414,0.784574989069714,"CT",2023-11-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"262",3.78151766017912,0.524404893429323,"CT",2023-11-28,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"263",3.01640025413937,0.529714817629585,"CT",2023-11-29,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1
"264",0.286896301025701,0.402537239289283,"CT",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.786879744073519,0.587136616350642,"CT",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"266",0.302385941733294,0.437831036546098,"CT",2023-12-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267",2.62431238727595,1.21315865341003,"CT",2023-12-03,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1
"268",1.96649043819198,0.60320486517106,"CT",2023-12-04,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0
"269",1.53707176881027,1.032018581796,"CT",2023-12-05,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
"270",1.62555243297146,0.833071063902879,"CT",2023-12-06,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
"271",0.907581703617727,0.887485195801829,"CT",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"272",NA,NA,"CT",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",NA,NA,"CT",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2.09112292149098,0.913704512903384,"CT",2023-12-11,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
"276",0.748951908471125,0.609828374898435,"CT",2023-12-12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"277",4.88384947409368,0.834529233649551,"CT",2023-12-13,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
"278",0.897621575441777,0.705297414742511,"CT",2023-12-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0
"279",1.27567842214293,0.947006009251892,"CT",2023-12-15,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
"280",0.922693295005387,0.680990138490246,"CT",2023-12-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"281",1.64382435255338,0.776789347098395,"CT",2023-12-17,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
"282",1.42224669293109,0.88696960562303,"CT",2023-12-18,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
"283",0.865758758306792,0.598824714397857,"CT",2023-12-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
"284",0.349098034724746,0.466630061466412,"CT",2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285",3.31204423172081,0.824590603020691,"CT",2023-12-21,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"286",0.370872589763429,0.386958884482802,"CT",2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"287",0.483663029158514,0.11410726867834,"CT",2023-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"288",0.249924233027646,0.100436514045726,"CT",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"289",0.608697208576718,0.0881467109910613,"CT",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"290",0.98106318435048,0.630445508783946,"CT",2023-12-26,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
"291",0.777563883717206,0.421088903292478,"CT",2023-12-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
"292",1.64224271608824,0.957524780165667,"CT",2023-12-28,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"293",1.97499653047252,0.714259319346042,"CT",2023-12-29,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0
"294",1.17427782678286,0.658359001484809,"CT",2023-12-30,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0
"295",NA,NA,"DC",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",0.710264404099484,0.74424902289997,"DC",2023-11-20,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"297",NA,NA,"DC",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",0.855518382810435,1.19993705942518,"DC",2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"299",0.231812074627686,0.326908087040707,"DC",2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"300",0.83238596431476,1.17500200993146,"DC",2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"301",0.642436499648285,0.342041120552895,"DC",2023-11-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"302",0.256979716198551,0.351356651570143,"DC",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"303",0.248647919401689,0.36196555072346,"DC",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"304",0.754935462186933,0.774827733703417,"DC",2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"305",NA,NA,"DC",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",0.286643623485905,0.402537239289283,"DC",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"307",0.797614129788691,1.13068519472762,"DC",2023-12-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"308",0.776768548073146,0.437831036546098,"DC",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"309",NA,NA,"DC",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0.390072839431638,0.55932802524534,"DC",2023-12-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"314",0.982636676565687,0.589619595979437,"DC",2023-12-08,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"315",NA,NA,"DC",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.472227899336232,0.692052388016706,"DC",2023-12-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"318",2.2834623647649,0.810577703122931,"DC",2023-12-12,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0
"319",0.934379739339988,1.33140220804691,"DC",2023-12-13,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"320",0.340719285426777,0.559362939863963,"DC",2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"321",0.587369731060995,0.851551687791216,"DC",2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"322",NA,NA,"DC",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",0.853474176627558,0.80868481388211,"DC",2023-12-17,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
"324",0.160929541242057,0.205772692593169,"DC",2023-12-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"325",0.991889426851023,1.40149597253755,"DC",2023-12-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"326",NA,NA,"DC",2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",0.408970046447008,0.482451635377727,"DC",2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"331",0.0703241734599338,0.0881467109910613,"DC",2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"332",0.54961789897189,0.077147151112512,"DC",2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"333",0.493316954368284,0.501137408265832,"DC",2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"334",NA,NA,"DC",2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",0.554239885297779,0.515225215039238,"DC",2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"336",0.0338311844740927,0.0441618176828861,"DC",2023-12-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"337",1.70491785102656,0.963955336201097,"DE",2023-11-19,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"338",0.992063106076862,0.641988732192092,"DE",2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1
"339",1.68827274909839,0.459260931535554,"DE",2023-11-21,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0
"340",NA,NA,"DE",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",0.66019945978246,0.669186232742607,"DE",2023-11-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
"345",1.66523758319066,0.777643002355973,"DE",2023-11-27,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1
"346",1.06454468269451,0.731068928252308,"DE",2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
"347",1.20889623096119,0.802492606251248,"DE",2023-11-29,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
"348",NA,NA,"DE",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",0.86102554260441,1.22327371957591,"DE",2023-12-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"350",0.840564545207824,1.18390907694944,"DE",2023-12-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
"351",0.978902599225733,0.68634977257062,"DE",2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"352",1.17857767988241,0.634112544849416,"DE",2023-12-04,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"353",1.86237321902244,0.860147023146526,"DE",2023-12-05,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0
"354",1.02994691874459,0.802626483277326,"DE",2023-12-06,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0
"355",0.986092388817414,0.665703126564868,"DE",2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
"356",0.889375430150938,0.727215286650868,"DE",2023-12-08,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
"357",NA,NA,"DE",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2023-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",NA,NA,"DE",2023-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",NA,NA,"DE",2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",3.25796455892117,1.07147851399242,"DE",2023-12-20,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0
"369",0.940449545247667,0.473579508571307,"DE",2023-12-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
