...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1048,6.59434413462465,0.167976399446884,MO,2022-10-20,1,1,1,0,1,0,1,1,1,0,1,0
1049,4.02107171625716,0.2605407082728885,MO,2022-10-21,1,1,1,0,1,0,1,1,0,0,1,0
1050,6.05480097847435,0.327527751732134,MO,2022-10-22,1,0,1,0,1,0,1,0,0,0,1,0
1051,0.017102565412447,0.0117246240268387,MS,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
1052,0.584272091301634,0.208142737534373,MS,2022-09-12,1,1,1,1,1,1,1,0,1,1,1,0
1053,1.13628186202966,0.798798427354195,MS,2022-09-13,1,0,1,1,1,0,1,0,1,1,1,0
1054,1.4483591992057,0.274199058609263,MS,2022-09-14,1,0,1,1,1,0,1,0,0,1,1,0
1055,2.04504015988535,0.53750212701407,MS,2022-09-15,1,0,1,1,1,0,1,0,1,1,1,0
1056,0.271618508393301,0.0113259240122854,MS,2022-09-16,1,1,1,1,1,1,1,0,1,1,1,0
1057,NA,NA,MS,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,0.0174846859143473,0.0113223685046045,MS,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
1059,0.194331015870601,0.01136477342721005,MS,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
1060,0.613617090131916,0.209230338726227,MS,2022-09-20,1,1,1,1,1,1,1,0,1,1,1,0
1061,0.275455055456612,0.011558257041431,MS,2022-09-21,1,1,1,1,1,1,1,1,0,0,1,0
1062,3.80558662204716,0.656757286511725,MS,2022-09-22,1,0,1,0,1,0,1,0,1,0,1,0
1063,0.0162660439447118,0.0119333490982977,MS,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
1064,0.895870310327625,0.4065495735420905,MS,2022-09-24,1,0,1,1,1,0,1,0,1,1,1,0
1065,NA,NA,MS,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,0.302497757103374,0.01297432419967075,MS,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
1067,11.9158105630151,0.55214437920285,MS,2022-09-27,1,0,1,1,1,0,1,0,1,1,1,0
1068,0.9051079683324,0.404602619272381,MS,2022-09-28,1,0,1,1,1,1,1,0,1,1,1,0
1069,0.614207013132104,0.115671128336228,MS,2022-09-29,1,1,1,1,1,1,1,1,1,0,1,0
1070,0.155921281985301,0.0157971612615149,MS,2022-09-30,1,1,1,1,1,1,1,0,1,0,1,0
1071,NA,NA,MS,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,0.194116306708663,0.0197500216173869,MS,2022-10-03,1,1,1,1,1,1,1,1,1,1,1,1
1074,0.217483356654393,0.0215965998759969,MS,2022-10-04,1,1,1,1,1,1,1,1,1,1,1,1
1075,0.114293993498851,0.0237858881125337,MS,2022-10-05,1,1,1,1,1,1,1,1,1,1,1,1
1076,0.136212287784003,0.02637584862151305,MS,2022-10-06,1,1,1,1,1,1,1,0,1,1,1,0
1077,NA,NA,MS,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,0.0459498633239139,0.03303138741551895,MS,2022-10-08,1,1,1,1,1,1,1,0,1,1,1,0
1079,0.0596207688367245,0.03725584123427775,MS,2022-10-09,1,1,1,1,1,1,1,1,1,1,1,1
1080,0.598331736129899,0.3469785192928685,MS,2022-10-10,1,1,1,1,1,1,1,0,1,0,1,1
1081,0.232397902077851,0.04796177299604685,MS,2022-10-11,1,1,1,1,1,1,1,1,1,1,1,1
1082,NA,NA,MS,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,0.299763794800673,0.062387164162205,MS,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
1084,0.811831198492946,0.286769667788044,MS,2022-10-14,1,0,1,1,1,1,1,0,1,0,1,1
1085,0.367314571189201,0.081454456355885,MS,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
1086,NA,NA,MS,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,MS,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,0.268671271733469,0.2251821316769265,MS,2022-10-18,1,1,1,1,1,1,1,1,1,0,1,0
1089,NA,NA,MS,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,1.98321362956547,0.399115082149985,MS,2022-10-20,1,1,0,1,1,0,1,1,0,0,1,0
1091,0.419060541852501,0.242609450147461,MS,2022-10-21,1,1,1,1,1,1,1,0,0,0,1,1
1092,0.308628817766916,0.1964092713834805,MS,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1
1093,NA,NA,MT,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,0.0165323120781289,0.01160831175361105,MT,2022-09-12,1,1,1,1,1,1,1,0,1,1,1,0
1095,NA,NA,MT,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,0.7369500610043,0.274199058609263,MT,2022-09-14,1,1,1,1,1,1,1,0,1,1,1,0
1097,0.015586669896163,0.0113656198810747,MT,2022-09-15,1,1,1,1,1,1,1,0,1,1,1,0
1098,NA,NA,MT,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,0.0138099792577292,0.01136477342721005,MT,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
1102,NA,NA,MT,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,0.0166737475732611,0.011558257041431,MT,2022-09-21,1,1,1,1,1,1,1,1,1,1,1,1
1104,NA,NA,MT,2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,0.138132402296632,0.01297432419967075,MT,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
1109,NA,NA,MT,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,0.0330789784240883,0.02159659987599685,MT,2022-10-04,1,1,1,1,1,1,1,0,1,1,1,0
1117,NA,NA,MT,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,1.07352838375847,0.7613571204506,MT,2022-10-07,1,0,1,1,1,0,1,0,1,1,1,0
1120,NA,NA,MT,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,0.12252486078788,0.081454456355885,MT,2022-10-15,1,1,1,1,1,1,1,1,1,1,1,1
1128,0.402871697011334,0.0930198835029085,MT,2022-10-16,1,1,1,1,1,1,1,1,1,1,1,1
1129,0.457555926367496,0.1060841738138815,MT,2022-10-17,1,1,1,1,1,1,1,0,1,1,1,0
1130,NA,NA,MT,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,4.85792918768504,0.141533348600658,NC,2022-09-11,0,0,1,1,1,0,0,0,0,0,1,0
1136,21.3988369949244,0.1685309224076435,NC,2022-09-12,0,0,0,0,1,0,0,0,0,0,1,0
1137,10.4030447642195,0.1806554058757745,NC,2022-09-13,1,0,1,1,0,0,1,0,0,0,0,0
1138,14.3327530441865,0.2143295728206625,NC,2022-09-14,1,0,1,1,1,0,1,0,1,0,1,0
1139,15.939198649334,0.2038635273790025,NC,2022-09-15,1,0,1,1,0,0,1,0,0,0,0,0
1140,5.69973503778448,0.140988208273608,NC,2022-09-16,1,0,1,1,1,0,1,0,0,0,1,0
1141,9.46914339945924,0.19606436495794,NC,2022-09-17,1,0,1,1,1,0,1,0,0,0,1,0
1142,21.1266571300126,0.2186528610498285,NC,2022-09-18,1,0,1,0,1,0,1,0,1,0,1,0
1143,4.73586438608757,0.145545681823576,NC,2022-09-19,1,0,1,1,0,0,1,0,0,0,0,0
1144,15.9027541337405,0.2130082152411625,NC,2022-09-20,0,0,1,0,1,0,0,0,0,1,1,0
1145,20.2269787208067,0.2280243285560295,NC,2022-09-21,1,0,0,0,1,0,1,0,0,0,1,0
1146,18.8242960103959,0.2095546719568575,NC,2022-09-22,1,0,0,1,0,0,1,0,1,0,0,0
1147,36.1567291966285,0.295512496317877,NC,2022-09-23,0,0,1,1,0,0,0,0,0,0,0,0
1148,4.60563392268458,0.1843623982859005,NC,2022-09-24,1,0,1,1,1,0,1,0,1,0,1,0
1149,2.61840761765475,0.1728838839528105,NC,2022-09-25,1,0,1,1,1,0,1,0,0,1,1,0
1150,5.07989374920282,0.291948499077004,NC,2022-09-26,1,0,1,1,0,0,1,0,0,1,0,0
1151,13.571337184073201,0.2491849608488905,NC,2022-09-27,1,0,1,1,1,0,1,0,0,1,1,0
1152,16.4520021379353,0.205446800504654,NC,2022-09-28,1,0,1,0,1,0,1,0,0,0,1,0
1153,4.30462543290272,0.165941740233214,NC,2022-09-29,1,0,1,0,0,0,1,0,0,0,0,0
1154,3.41039166354245,0.1896215143475635,NC,2022-09-30,0,0,1,1,1,0,0,0,0,0,1,0
1155,13.5986819881024,0.3888125242898595,NC,2022-10-01,1,0,1,0,1,0,1,0,1,0,1,0
1156,2.91437070087053,0.1953476630561585,NC,2022-10-02,1,0,1,1,1,0,1,0,0,1,1,0
1157,18.0414357949298,0.279054401642992,NC,2022-10-03,1,0,0,0,0,0,1,0,0,0,0,0
1158,10.6320471297576,0.280108062478876,NC,2022-10-04,1,0,1,0,1,0,1,0,0,0,1,0
1159,6.48420793107362,0.2305342284073225,NC,2022-10-05,1,0,1,0,1,0,1,0,1,0,0,0
1160,14.1759378621779,0.3226150828474875,NC,2022-10-06,1,0,1,0,1,0,1,0,0,0,1,0
1161,5.74565852775708,0.219699450789926,NC,2022-10-07,1,0,1,0,0,0,1,0,0,0,0,0
1162,4.29187630254361,0.2215572660621075,NC,2022-10-08,1,0,1,0,1,1,1,0,1,0,1,0
1163,2.62018425172371,0.1767179463105445,NC,2022-10-09,1,0,1,0,1,1,1,0,0,1,1,0
1164,10.2903406903118,0.2514020377145775,NC,2022-10-10,1,0,1,0,1,0,1,0,0,0,1,0
1165,8.82716715538071,0.1787669478879455,NC,2022-10-11,1,0,0,0,1,0,1,0,0,0,1,0
1166,18.5557050439255,0.2752698024173755,NC,2022-10-12,0,0,0,0,0,0,0,0,0,0,0,0
1167,9.44255455862763,0.2809641339935525,NC,2022-10-13,1,0,1,0,1,0,1,0,0,0,1,0
1168,5.82413716868489,0.217653478786748,NC,2022-10-14,1,0,1,0,0,0,1,0,0,0,0,0
1169,9.24942663351,0.174243761330369,NC,2022-10-15,1,0,1,0,0,0,1,0,1,0,0,0
1170,6.62274432052183,0.277214350037236,NC,2022-10-16,1,0,1,0,0,1,1,0,1,0,0,0
1171,16.0933346761294,0.261927079902571,NC,2022-10-17,0,0,1,0,0,0,0,0,1,0,0,0
1172,7.58662064886767,0.257461868761895,NC,2022-10-18,1,0,1,0,1,0,1,0,0,0,1,0
1173,10.9820982886816,0.2812837622461225,NC,2022-10-19,0,0,0,0,1,0,0,0,0,0,1,0
1174,14.53299657884,0.288257210174061,NC,2022-10-20,1,0,1,0,0,0,1,0,0,0,0,0
1175,9.21825781352532,0.2690712959637445,NC,2022-10-21,1,0,1,0,1,0,1,0,1,0,1,0
1176,5.89122583836062,0.2758257126182265,NC,2022-10-22,1,0,1,0,1,0,1,0,0,0,1,0
1177,NA,NA,ND,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.0151013683721626,0.01160831175361105,ND,2022-09-12,1,1,1,1,1,1,1,1,1,1,1,1
1179,0.0167687261590582,0.0115086939677991,ND,2022-09-13,1,1,1,1,1,1,1,0,1,1,1,0
1180,NA,NA,ND,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,0.0154992432140877,0.0113656198810747,ND,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
1182,NA,NA,ND,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.0174293760217916,0.01136477342721005,ND,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
1186,0.118623353707505,0.01144180356995685,ND,2022-09-20,1,1,1,1,1,1,1,0,1,1,1,0
1187,0.0151144922709505,0.011558257041431,ND,2022-09-21,1,1,1,1,1,1,1,1,1,1,1,1
1188,1.7126101753639,0.5598057578526,ND,2022-09-22,1,0,1,0,1,0,1,0,1,0,1,0
1189,0.016260528512146,0.0119333490982977,ND,2022-09-23,1,1,1,1,1,1,1,1,1,1,1,1
1190,NA,NA,ND,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.128272246506947,0.01297432419967075,ND,2022-09-26,1,1,1,1,1,1,1,1,1,1,1,1
1193,0.0675913901549348,0.01349338060232635,ND,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
1194,0.0704601711375517,0.0141234367231678,ND,2022-09-28,1,1,1,1,1,1,1,1,1,0,1,0
1195,NA,NA,ND,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,NA,NA,ND,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.843052897464818,0.120773336233011,ND,2022-10-03,1,1,0,1,1,1,1,0,0,0,1,0
1200,0.763022117498233,0.02159659987599685,ND,2022-10-04,1,1,1,1,1,1,1,1,0,1,1,0
1201,0.609233645067951,0.1733431949059025,ND,2022-10-05,1,1,1,1,1,1,1,0,1,0,1,1
1202,0.26416302066277,0.02637584862151305,ND,2022-10-06,1,1,1,1,1,1,1,1,1,0,1,0
1203,0.600238308167217,0.02943269891141695,ND,2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
1204,NA,NA,ND,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,NA,NA,ND,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,1.52345585512083,0.2160672767686175,ND,2022-10-11,1,1,0,1,1,1,1,1,0,1,1,0
1208,1.37869301114375,0.142509099397503,ND,2022-10-12,1,1,0,0,1,1,1,1,0,0,1,0
1209,0.788894901636576,0.062387164162205,ND,2022-10-13,1,1,1,1,1,1,1,1,1,0,1,0
1210,NA,NA,ND,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1.93894747267639,0.1060841738138815,ND,2022-10-17,1,1,1,0,1,0,1,0,1,1,1,0
1214,1.68496472892356,0.1207405471672745,ND,2022-10-18,1,1,1,0,1,0,1,0,0,0,1,0
1215,1.38974685814838,0.1370640079827085,ND,2022-10-19,1,1,1,0,1,0,1,1,0,0,1,0
1216,1.53481973084452,0.1551062144743285,ND,2022-10-20,1,1,1,0,1,0,1,1,1,0,1,0
1217,3.1729300263567,0.174890765196973,ND,2022-10-21,1,1,1,0,1,0,1,1,1,0,1,0
1218,NA,NA,ND,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,0.0173465738202641,0.0117246240268387,NE,2022-09-11,1,1,1,1,1,1,1,1,1,1,1,1
1220,NA,NA,NE,2022-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,0.0158882367962108,0.0113656198810747,NE,2022-09-15,1,1,1,1,1,1,1,1,1,1,1,1
1224,0.0153952702327219,0.0113259240122854,NE,2022-09-16,1,1,1,1,1,1,1,1,1,1,1,1
1225,NA,NA,NE,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,0.0601456851290177,0.0113223685046045,NE,2022-09-18,1,1,1,1,1,1,1,1,1,1,1,1
1227,0.0549068431091508,0.01136477342721005,NE,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
1228,NA,NA,NE,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,0.0624890082733897,0.0119333490982977,NE,2022-09-23,1,1,1,1,1,1,1,0,1,1,1,0
1232,0.0180569191445226,0.0122068700563173,NE,2022-09-24,1,1,1,1,1,1,1,1,1,1,1,1
1233,NA,NA,NE,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,0.0239579514976279,0.0141234367231678,NE,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
1237,NA,NA,NE,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,0.376100912706405,0.0157971612615149,NE,2022-09-30,1,1,1,1,1,1,1,1,1,0,1,0
1239,NA,NA,NE,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,0.0264233499965426,0.01819582361190165,NE,2022-10-02,1,1,1,1,1,1,1,1,1,1,1,1
1241,NA,NA,NE,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,0.0411596108649721,0.02943269891141695,NE,2022-10-07,1,1,1,1,1,1,1,1,1,1,1,1
1246,1.06468020103762,0.75571392222744,NE,2022-10-08,1,0,1,1,1,0,1,0,1,1,1,0
1247,NA,NA,NE,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,0.0927019393357694,0.062387164162205,NE,2022-10-13,1,1,1,1,1,1,1,1,1,1,1,1
1252,0.109866758453807,0.07128165222517,NE,2022-10-14,1,1,1,1,1,1,1,1,1,0,1,0
1253,NA,NA,NE,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,0.412680873198879,0.0930198835029085,NE,2022-10-16,1,1,1,1,1,1,1,1,1,0,1,0
1255,0.465455527144431,0.1060841738138815,NE,2022-10-17,1,1,1,1,1,1,1,0,1,0,1,0
1256,0.196056668676372,0.1207405471672745,NE,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
1257,NA,NA,NE,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,0.709408351094783,0.174890765196973,NE,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0
1260,0.312206410385199,0.1964092713834805,NE,2022-10-22,1,1,1,1,1,1,1,1,1,0,1,0
1261,1.46530120087794,0.2152946403021065,NH,2022-09-11,1,1,0,1,1,0,1,0,0,1,1,0
1262,1.18218954681151,0.174610902627651,NH,2022-09-12,1,1,0,1,1,0,1,0,1,1,1,0
1263,1.11634874122022,0.0115086939677991,NH,2022-09-13,1,1,1,1,1,0,1,0,1,1,1,0
1264,0.363281878816347,0.0114272229475908,NH,2022-09-14,1,1,1,1,1,1,1,1,1,0,1,0
1265,0.325208621671673,0.090286095951024,NH,2022-09-15,1,1,1,1,1,1,1,0,1,1,1,0
1266,0.377705937778836,0.1241753585239385,NH,2022-09-16,1,1,1,1,1,1,1,0,1,1,1,0
1267,1.32586339987718,0.0113105518558182,NH,2022-09-17,1,0,1,1,1,0,1,1,1,1,1,1
1268,0.631243522912586,0.12431268750125,NH,2022-09-18,1,1,1,1,1,1,1,0,1,1,1,0
1269,0.380798196645134,0.124385805509908,NH,2022-09-19,1,1,1,1,1,1,1,1,1,1,1,1
1270,0.390841438866515,0.0773713152887135,NH,2022-09-20,1,1,1,1,1,1,1,0,1,0,1,1
1271,0.43899638243397,0.0723993126446465,NH,2022-09-21,1,1,1,1,1,1,1,1,1,1,1,1
1272,0.414877779654271,0.077591902681755,NH,2022-09-22,1,1,1,1,1,1,1,0,1,1,1,0
1273,0.915078759198706,0.0119333490982977,NH,2022-09-23,1,1,1,1,1,0,1,0,1,1,1,0
1274,0.806818158349171,0.1436544378849085,NH,2022-09-24,1,1,1,1,1,1,1,0,1,0,1,1
1275,0.297448456283144,0.0125500379238852,NH,2022-09-25,1,1,1,1,1,1,1,0,1,1,1,0
1276,0.972898639440118,0.1631304980456245,NH,2022-09-26,0,1,1,1,1,1,0,1,1,1,1,0
1277,0.0733453358621604,0.01349338060232635,NH,2022-09-27,1,1,1,1,1,1,1,1,1,1,1,1
1278,0.514944669104453,0.0851196517321155,NH,2022-09-28,1,1,1,1,1,1,1,1,1,1,1,1
1279,2.77770499543143,0.1840057245166715,NH,2022-09-29,1,0,1,1,1,0,1,0,1,1,1,0
1280,0.536649474686808,0.170689031528683,NH,2022-09-30,1,1,1,1,1,1,1,0,1,1,1,0
1281,0.912717767838583,0.0991317375998885,NH,2022-10-01,1,1,0,1,1,1,1,0,0,0,1,0
1282,1.96104000079519,0.52870660656028,NH,2022-10-02,1,0,1,1,1,0,1,0,0,1,1,0
1283,0.883901596844444,0.0779961458072505,NH,2022-10-03,1,1,1,1,1,1,1,0,1,1,1,0
1284,0.329965322189173,0.02159659987599685,NH,2022-10-04,1,1,1,1,1,1,1,1,0,1,1,0
1285,1.1629811217547,0.1484169771070075,NH,2022-10-05,1,0,1,1,1,1,1,0,1,0,1,0
1286,2.30510309778854,0.1189104043006985,NH,2022-10-06,1,0,1,0,1,1,1,0,1,1,1,0
1287,1.11881422015766,0.095971282687706,NH,2022-10-07,1,1,1,0,1,1,1,1,1,0,1,0
1288,0.315930438104817,0.03303138741551895,NH,2022-10-08,1,1,1,1,1,1,1,1,1,1,1,1
1289,0.700009572226259,0.2153823580984425,NH,2022-10-09,1,0,1,1,1,1,1,1,1,1,1,1
1290,2.30018414577155,0.1336656766898545,NH,2022-10-10,1,1,1,0,1,0,1,0,0,0,1,0
1291,1.25203744708576,0.1546745628809135,NH,2022-10-11,0,1,1,1,1,1,0,1,0,0,1,0
1292,0.482104258088396,0.054653091704676,NH,2022-10-12,1,1,1,1,1,1,1,1,1,1,1,1
1293,2.32425280818792,0.2043092406414015,NH,2022-10-13,0,0,1,0,1,1,0,0,0,0,1,0
1294,1.62802350655197,0.286769667788044,NH,2022-10-14,1,0,1,0,1,1,1,0,1,1,1,0
1295,0.985576799251835,0.081454456355885,NH,2022-10-15,1,1,1,1,1,0,1,1,1,1,1,1
1296,1.41314126554322,0.0930198835029085,NH,2022-10-16,1,1,1,0,1,0,1,1,1,1,1,1
1297,0.463150655041623,0.1060841738138815,NH,2022-10-17,1,1,1,1,1,1,1,1,1,0,1,0
1298,0.650181206031821,0.1834054978730655,NH,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1
1299,3.48911042561751,0.1925679974117515,NH,2022-10-19,1,1,1,0,1,0,1,1,0,0,1,0
1300,NA,NA,NH,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,0.698136802736586,0.174890765196973,NH,2022-10-21,1,1,1,1,1,1,1,1,1,0,1,0
1302,1.96709505825934,0.4416734115121515,NH,2022-10-22,1,0,1,0,1,1,1,0,0,0,1,1
1303,1.1733075779887,0.123387722293604,NJ,2022-09-11,1,1,1,0,1,1,1,0,0,1,1,0
