...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1027,0.130106808482671,0.00251597089529707,MO,2023-03-09,1,1,1,1,1,1,1,0,1,0,0,1
1028,0.710258240350138,0.115866173724577,MO,2023-03-10,1,1,1,1,1,0,1,1,1,0,1,0
1029,1.07655862348639,0.159564380913601,MO,2023-03-11,1,1,1,1,0,1,1,0,1,1,0,1
1030,1.02699132291803,0.231322131803101,MO,2023-03-12,1,0,1,1,1,0,1,0,1,1,1,0
1031,NA,NA,MO,2023-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,0.0308141420973549,0.001557933320592765,MO,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1033,0.994391660887942,0.187307444381007,MO,2023-03-15,1,0,1,1,1,0,1,0,1,1,1,0
1034,0.00170049281777702,0.001305407180154135,MO,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1035,0.0128543551895738,0.00119949474533046,MO,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1036,0.0130683403004268,0.001105199485757395,MO,2023-03-18,1,1,1,1,1,1,1,0,1,1,1,0
1037,1.18337051547386,0.314954912130798,MO,2023-03-19,1,0,1,1,1,0,1,0,1,1,1,0
1038,1.07070684717953,0.1208606358320935,MO,2023-03-20,1,1,0,1,1,1,1,0,0,1,1,1
1039,1.01863104430972,0.096953617458912,MO,2023-03-21,1,1,0,1,1,1,1,0,0,1,1,1
1040,2.15015678446836,0.4762617758154445,MO,2023-03-22,1,0,1,0,1,0,1,0,1,0,1,0
1041,0.0231525701945551,7.68363443405805e-4,MO,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1042,0.0215124693279287,7.2164341477396e-4,MO,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1043,9.7263952234683e-4,6.80157530130245e-4,MO,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1044,NA,NA,MO,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,1.91515832639229,0.2133962786942675,MO,2023-03-27,1,0,1,0,1,0,1,0,1,0,1,1
1046,0.00570944885540511,5.81888333102965e-4,MO,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1047,0.0322567302980444,5.5640616286169e-4,MO,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1048,0.0243142303666646,5.33953600264695e-4,MO,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1049,0.00592521644538711,5.14227086281505e-4,MO,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1050,0.00282312314638508,4.9695735158681e-4,MO,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1051,NA,NA,MS,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,1.70249602302867,0.392835654379676,MS,2023-02-20,1,0,1,1,1,0,1,0,1,1,1,0
1053,0.56086070319293,0.205852855111286,MS,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1054,0.0173397431654595,0.0124817767049364,MS,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1055,0.969035410645759,0.2291326628861275,MS,2023-02-23,1,1,0,1,1,1,1,0,0,1,1,1
1056,0.930864335434179,0.411643221688896,MS,2023-02-24,1,0,1,1,1,0,1,0,1,1,1,0
1057,0.0454006618471425,0.00899620396159275,MS,2023-02-25,1,1,1,1,1,1,1,0,1,1,1,0
1058,NA,NA,MS,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,2.04985032434758,0.871444548104175,MS,2023-02-27,0,0,1,1,1,0,0,0,1,1,1,0
1060,0.00930809909046475,0.00648809876849285,MS,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1061,0.00921122546178905,0.00582198680274835,MS,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1062,0.140497220513073,0.0052268143772295,MS,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1063,0.0242986851917465,0.004695310638177415,MS,2023-03-03,1,1,1,1,1,1,0,0,1,1,1,1
1064,NA,NA,MS,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,0.977979954176725,0.2972856812659185,MS,2023-03-05,1,0,1,1,1,0,1,0,1,1,1,0
1066,1.12394074201786,0.446829044965042,MS,2023-03-06,1,0,1,1,1,0,1,0,1,1,1,0
1067,0.0038204696513499,0.003083440475482245,MS,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1068,NA,NA,MS,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,0.0034079294145031,0.00251597089529707,MS,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1070,1.19294369902302,0.3151502606273555,MS,2023-03-10,1,0,0,1,1,1,1,0,0,1,1,1
1071,0.00305530940593274,0.00206543180134299,MS,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1072,0.00253560006660629,0.001876345520538965,MS,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1073,0.00925984827685702,0.001707928268235815,MS,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1074,0.00214836011083971,0.001557933320592765,MS,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1075,0.0022625719973572,0.00142435561801771,MS,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1076,0.00175413393830793,0.001305407180154135,MS,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1077,0.00669081341680321,0.00119949474533046,MS,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1078,NA,NA,MS,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,0.00150272919296049,0.00102125864920572,MS,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1080,0.0112710843799467,9.46548980059085e-4,MS,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1081,1.27992220516177,0.3220846184558355,MS,2023-03-21,1,0,1,1,0,1,0,1,1,1,0,1
1082,1.09999124233202,0.190652659090861,MS,2023-03-22,1,0,1,1,1,0,1,0,1,1,1,0
1083,2.68169637024538,0.95206581803703,MS,2023-03-23,1,0,1,1,1,0,1,0,1,1,1,0
1084,NA,NA,MS,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,MS,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,8.1007567297859e-4,6.43353794945145e-4,MS,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1087,0.0278268912983368,6.1074230520522e-4,MS,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1088,1.28624495353444,0.323367739283822,MS,2023-03-28,1,0,0,1,1,1,1,0,0,1,1,1
1089,1.3056340053771,0.479386296276801,MS,2023-03-29,1,0,1,0,1,1,1,0,1,0,1,1
1090,1.25036461867907,0.319908656814736,MS,2023-03-30,1,0,1,0,1,1,1,0,1,0,1,1
1091,6.2587435596379e-4,5.14227086281505e-4,MS,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1092,NA,NA,MS,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,0.0152009997148142,0.011192084141827,MT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1098,NA,NA,MT,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2023-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2023-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2023-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2023-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,0.00207709788995347,0.001707928268235815,MT,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1116,0.0302464637326098,0.001557933320592765,MT,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1117,0.00776054872181198,0.00142435561801771,MT,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1118,NA,NA,MT,2023-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,0.00104762112556066,8.209394491617e-4,MT,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1125,NA,NA,MT,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,8.77646797083e-4,6.1074230520522e-4,MT,2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1
1130,NA,NA,MT,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.866597582327181,0.123040134545196,NC,2023-02-19,1,1,1,1,0,1,1,0,1,1,0,0
1136,2.22127696432797,0.0790726858846335,NC,2023-02-20,1,0,1,1,1,0,1,0,0,0,1,0
1137,1.27961269656363,0.1074509481957165,NC,2023-02-21,1,1,1,1,0,1,1,0,0,1,0,0
1138,4.10621287744171,0.140964427222977,NC,2023-02-22,1,1,1,1,0,1,1,1,1,1,0,0
1139,1.9393109987946,0.088225379226979,NC,2023-02-23,1,1,1,1,0,0,0,0,1,1,0,1
1140,1.79567609990074,0.1703964348528295,NC,2023-02-24,1,0,0,1,0,1,1,0,0,0,0,0
1141,1.35346396133314,0.14498459673514,NC,2023-02-25,1,1,0,1,0,1,0,0,1,1,0,0
1142,1.44014195933275,0.04868759819133535,NC,2023-02-26,1,1,1,1,0,0,1,1,1,1,0,0
1143,1.62214396534744,0.126434731249649,NC,2023-02-27,0,1,1,1,1,1,0,0,1,0,1,0
1144,2.7049016128165,0.119226025343507,NC,2023-02-28,1,1,1,1,0,1,1,0,0,1,0,0
1145,2.8418517789481,0.123832058194238,NC,2023-03-01,1,0,0,1,0,1,1,0,0,1,0,0
1146,0.854292767242351,0.062207197704171,NC,2023-03-02,1,1,1,0,1,1,1,1,1,0,1,0
1147,0.976354513338525,0.0587151491902705,NC,2023-03-03,1,1,1,1,0,1,1,0,1,1,0,1
1148,0.381379212544975,0.07143014275432,NC,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1149,0.454305782057029,0.003797597560030035,NC,2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1150,1.629842544657,0.140557333582283,NC,2023-03-06,1,0,0,1,0,1,1,0,0,0,0,0
1151,6.67645877248186,0.2750004225963435,NC,2023-03-07,0,0,0,1,0,1,0,0,0,1,0,1
1152,0.515485809172872,0.002783380713820485,NC,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1153,3.7052402672687,0.2357083739827765,NC,2023-03-09,1,0,1,0,0,1,1,0,1,0,0,0
1154,0.892908467261834,0.076195563999558,NC,2023-03-10,0,1,1,1,1,1,0,1,1,0,1,1
1155,0.854947158903217,0.0956046944184495,NC,2023-03-11,1,1,1,0,1,1,1,0,1,0,1,1
1156,1.1286293210479,0.191369699598428,NC,2023-03-12,1,0,1,1,0,1,1,0,1,1,0,1
1157,1.86670139344319,0.0966861831269795,NC,2023-03-13,1,1,1,1,0,1,1,0,1,1,0,0
1158,1.81583569298682,0.1179379318045115,NC,2023-03-14,1,0,1,0,1,0,1,1,1,1,1,1
1159,0.407845938857101,0.00142435561801771,NC,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1160,0.173575305923179,0.001305407180154135,NC,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1161,0.556571159373685,0.0562590708635695,NC,2023-03-17,1,1,1,1,1,1,0,1,1,1,1,0
1162,1.60709513050129,0.1471280616079645,NC,2023-03-18,1,0,1,1,0,0,1,0,1,1,0,0
1163,1.53898930699964,0.1464865579531645,NC,2023-03-19,1,0,1,0,1,0,1,0,1,0,1,0
1164,1.49340713952057,0.092352244954119,NC,2023-03-20,0,0,0,1,1,1,0,0,0,1,1,1
1165,3.60571648922645,0.2548086974961675,NC,2023-03-21,1,0,1,0,0,0,1,0,1,0,0,0
1166,1.49124960732294,0.096694182490953,NC,2023-03-22,1,0,1,0,0,1,0,1,1,1,0,1
1167,3.221111050395,0.175533813716448,NC,2023-03-23,0,0,0,1,0,1,0,0,0,0,0,0
1168,0.941692052714593,0.0610576101999675,NC,2023-03-24,0,1,1,1,1,1,0,1,1,1,1,0
1169,1.77768712098034,0.1486255900175695,NC,2023-03-25,1,0,1,0,0,1,1,0,1,0,0,1
1170,2.62596595885747,0.2063116531307535,NC,2023-03-26,1,0,0,0,1,0,1,0,0,1,1,1
1171,2.36721747173575,0.1035747181121295,NC,2023-03-27,1,0,1,0,0,1,1,0,1,0,0,1
1172,1.33091370855826,0.069381524705141,NC,2023-03-28,0,0,1,1,1,1,0,0,1,1,1,1
1173,4.43390764938771,0.2196962567399505,NC,2023-03-29,1,0,0,1,0,0,1,0,0,0,0,0
1174,2.98670772397535,0.193702836610025,NC,2023-03-30,1,0,1,1,0,0,1,0,1,0,0,0
1175,0.110361815691854,5.14227086281505e-4,NC,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
1176,2.88979370943725,0.1811149781884115,NC,2023-04-01,0,0,1,0,1,1,0,0,1,0,1,0
1177,NA,NA,ND,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,0.850048432929817,0.392835654379676,ND,2023-02-20,1,1,1,1,1,0,1,0,1,1,1,0
1179,0.923144804255925,0.186071966879203,ND,2023-02-21,1,1,1,1,0,1,1,0,0,1,1,1
1180,0.0164396952293664,0.0124817767049364,ND,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1181,NA,NA,ND,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,0.053529068678362,0.01003440067914845,ND,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1183,NA,NA,ND,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,0.0437870517389934,0.00806597720741635,ND,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1185,0.623956358169237,0.1739189307143705,ND,2023-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1186,1.01429724938245,0.2316232383547545,ND,2023-02-28,1,1,0,1,1,1,1,0,0,1,1,1
1187,0.0622922716775797,0.00582198680274835,ND,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1188,0.0590554214309797,0.0052268143772295,ND,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1189,0.00681300210854244,0.004695310638177415,ND,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1190,NA,NA,ND,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,0.00516735250126719,0.003797597560030035,ND,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1192,2.38985100384861,0.59463203950387,ND,2023-03-06,1,0,1,1,1,0,1,0,1,1,1,0
1193,1.13647466538232,0.4494838384346475,ND,2023-03-07,1,0,1,1,1,0,1,1,0,1,1,0
1194,0.0521020040892495,0.002783380713820485,ND,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1195,NA,NA,ND,2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,0.00328019764615925,0.00227770245288356,ND,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1197,NA,NA,ND,2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.00955342779106036,0.001707928268235815,ND,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1200,0.00916070162239213,0.001557933320592765,ND,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1201,1.26102630142814,0.473090203078032,ND,2023-03-15,1,0,1,0,1,1,1,0,1,0,1,1
1202,0.00182901654654351,0.001305407180154135,ND,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1203,NA,NA,ND,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,0.00133498932207007,0.00102125864920572,ND,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1206,0.0206111395279546,9.46548980059085e-4,ND,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1207,0.00991196196622351,8.8007177685563e-4,ND,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1208,1.21422931924031,0.3172071388519935,ND,2023-03-22,1,0,1,1,1,0,1,0,1,1,1,0
1209,NA,NA,ND,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,8.899080287542e-4,6.1074230520522e-4,ND,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1214,1.35872181622914,0.95771997686504,ND,2023-03-28,1,0,1,0,1,1,1,0,1,0,1,1
1215,NA,NA,ND,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,8.4403094065104e-4,5.33953600264695e-4,ND,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1217,NA,NA,ND,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,0.409057626126489,0.1654597078088395,NE,2023-02-19,1,1,1,1,1,1,1,0,1,1,1,0
1220,3.73077370544241,0.362534591070159,NE,2023-02-20,1,0,0,1,0,1,0,0,0,1,0,1
1221,0.479974174448735,0.0729742205392,NE,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1222,2.68265770709836,0.174816839358068,NE,2023-02-22,1,1,1,0,1,0,0,0,0,0,0,0
1223,0.732465268096369,0.011192084141827,NE,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1224,0.3936965781578,0.124779778110505,NE,2023-02-24,1,1,1,1,1,1,1,0,1,1,1,0
1225,2.69324949125054,0.2758404597182515,NE,2023-02-25,1,0,1,0,0,1,1,0,1,0,0,1
1226,0.874390998420043,0.0969638733690885,NE,2023-02-26,1,1,1,0,1,1,1,1,0,0,1,1
1227,4.50819433285745,0.2504931409012455,NE,2023-02-27,1,0,1,0,0,0,1,0,1,0,0,0
1228,4.15247843429407,0.3370415480115755,NE,2023-02-28,0,0,0,0,0,1,0,0,0,1,0,1
1229,4.9701276725843,0.4116189649032525,NE,2023-03-01,1,0,1,0,1,1,1,0,1,0,1,1
1230,3.14389409332668,0.2996254615664285,NE,2023-03-02,1,0,1,0,1,0,1,0,1,0,1,0
1231,0.488977482608294,0.04408467941913295,NE,2023-03-03,1,1,1,1,1,1,1,1,1,0,1,0
1232,5.7436948038997,0.385507106522383,NE,2023-03-04,1,0,1,0,1,1,1,0,0,0,1,1
1233,0.149229974484168,0.003797597560030035,NE,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1234,2.25630824969353,0.1984585053292175,NE,2023-03-06,1,0,1,0,1,1,1,0,1,0,1,0
1235,0.415353087572678,0.06685492589822,NE,2023-03-07,1,1,1,1,1,1,1,1,1,0,1,0
1236,1.8975849398029,0.157419442604473,NE,2023-03-08,1,0,1,0,1,1,1,1,1,0,1,0
1237,1.56912240513757,0.0834301817196645,NE,2023-03-09,1,1,1,0,1,1,1,1,1,0,1,0
1238,1.47641024805471,0.186452061710684,NE,2023-03-10,1,0,1,0,1,1,1,0,1,0,1,0
1239,1.00475483649108,0.1579642028298535,NE,2023-03-11,1,1,1,0,1,1,1,1,1,0,1,0
1240,4.40928248067137,0.474375448288016,NE,2023-03-12,1,0,1,0,0,1,1,0,1,0,0,1
1241,2.65302316249763,0.203241867021452,NE,2023-03-13,1,0,1,1,0,1,1,0,1,0,0,1
1242,2.4923398926875,0.257613878435801,NE,2023-03-14,0,0,1,0,1,1,0,0,1,0,1,0
1243,1.32723284054045,0.126274164867016,NE,2023-03-15,1,0,1,0,1,1,1,0,1,0,1,0
1244,1.62605369567356,0.1727053325877835,NE,2023-03-16,1,0,0,1,1,0,1,0,0,1,1,0
1245,0.0500986793319431,0.00119949474533046,NE,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1246,0.0454239027850454,0.001105199485757395,NE,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1247,NA,NA,NE,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,0.00106668472443729,9.46548980059085e-4,NE,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1249,1.2761692105768,0.476668814380344,NE,2023-03-21,1,0,1,0,1,1,1,0,1,0,1,1
1250,NA,NA,NE,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,0.0152120997648962,7.68363443405805e-4,NE,2023-03-23,1,1,1,1,1,1,1,0,1,0,1,1
1252,NA,NA,NE,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,0.00364493444338597,6.43353794945145e-4,NE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1255,2.2622986135579,0.638967351472395,NE,2023-03-27,1,0,1,0,1,0,1,0,1,0,1,0
1256,NA,NA,NE,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,7.6767755018072e-4,5.5640616286169e-4,NE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1258,7.4493699605675e-4,5.33953600264695e-4,NE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1259,NA,NA,NE,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,0.0256616687201697,0.0172840725651493,NH,2023-02-19,1,1,1,1,1,1,1,0,1,1,1,0
1262,0.0241529432675286,0.015512559046989,NH,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1263,1.11157307898921,0.4443043427705985,NH,2023-02-21,1,0,1,1,0,1,1,1,1,1,0,0
1264,NA,NA,NH,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,0.0527339868948269,0.01003440067914845,NH,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1267,0.0127401125566159,0.00899620396159275,NH,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1268,NA,NA,NH,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.00989853325095255,0.0072331605529250996,NH,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1270,0.0693502815923476,0.00648809876849285,NH,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1271,NA,NA,NH,2023-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,0.00664447027846873,0.00422088967728773,NH,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1275,NA,NA,NH,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,0.0181052469828284,0.00342006134855437,NH,2023-03-06,1,1,1,1,1,1,1,0,1,1,1,0
1277,0.00422606609932803,0.003083440475482245,NH,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1278,NA,NA,NH,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,0.00357926138721162,0.00251597089529707,NH,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1280,0.00299008587701512,0.00227770245288356,NH,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
