"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X24A_50_CI","X23E_95_CI","X23F_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X24A_95_CI"
"740",NA,NA,"KY",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1.39983235394673,1.97918379520195,"KY",2024-02-26,1,0,1,1,1,0,1,0,1,1,1,0
"745",4.53114024353014e-05,5.3919120766146e-05,"KY",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"746",3.87070251133687e-05,4.6751886178523e-05,"KY",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"747",NA,NA,"KY",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",3.56098974175021e-05,3.51499213756977e-05,"KY",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"749",2.04495280778016e-05,3.0478751304633e-05,"KY",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"750",NA,NA,"KY",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1.66877200076061e-05,2.2917759614564e-05,"KY",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"752",NA,NA,"KY",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",5.62574153909114e-05,1.72344356204927e-05,"KY",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"754",NA,NA,"KY",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",NA,NA,"KY",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",NA,NA,"KY",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",0.827809819991364,0.190624409442719,"LA",2024-01-28,1,1,1,1,0,1,1,1,1,1,0,0
"758",0.706812133410248,0.11371398966868,"LA",2024-01-29,1,1,1,1,0,1,0,0,1,1,0,0
"759",0.0440545427184357,0.0028382915741514,"LA",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"760",0.152967256918632,0.00247028134854196,"LA",2024-01-31,1,1,1,1,1,1,1,1,1,1,0,0
"761",0.0454017356005547,0.00214918722853957,"LA",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"762",0.794218486203257,0.173324854964466,"LA",2024-02-02,1,0,1,1,1,1,1,1,1,1,1,1
"763",0.765943299576832,0.159432121919097,"LA",2024-02-03,1,0,1,1,1,1,1,0,1,1,1,0
"764",0.0629177594787972,0.00141256142794515,"LA",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"765",1.45094264331067,0.202972835402781,"LA",2024-02-05,1,1,1,1,0,0,1,0,1,1,0,1
"766",1.0621934534296,0.21559370875777,"LA",2024-02-06,1,1,1,1,0,0,1,1,1,1,0,0
"767",0.90595784547392,0.114781258636839,"LA",2024-02-07,1,1,1,1,0,1,1,1,1,1,0,0
"768",0.754403345853037,0.107755038915159,"LA",2024-02-08,1,0,1,1,1,1,1,0,1,1,1,0
"769",2.77720248043495,0.34459171988477,"LA",2024-02-09,1,1,0,0,0,0,1,0,0,0,0,0
"770",0.0232404078469967,0.000606113636293292,"LA",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"771",0.0171555249086325,0.000526056371996309,"LA",2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"772",3.00168406606356,0.267003480737631,"LA",2024-02-12,1,0,0,1,1,0,1,0,0,1,1,0
"773",0.0636540146509575,0.000396106389205094,"LA",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"774",0.0143746673891354,0.000343656824745035,"LA",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"775",2.01327591674978,0.26150592696656,"LA",2024-02-15,1,0,1,1,0,0,1,0,1,1,0,0
"776",0.0102913958653857,0.000258597688361163,"LA",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"777",0.00146530265917185,0.000224295654826611,"LA",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"778",1.19481718166862,0.141192869665715,"LA",2024-02-18,1,1,0,1,1,0,1,1,0,1,1,0
"779",0.0125612376740334,0.000168705025056755,"LA",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"780",2.53060462032606,0.232782781749082,"LA",2024-02-20,1,1,0,1,1,0,1,1,0,1,1,0
"781",0.0158218211785268,0.000126866668925662,"LA",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"782",0.00610212249659246,0.00011001028586938,"LA",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"783",0.0205750908086464,9.5390984380796e-05,"LA",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"784",0.00168931788171606,8.27127783915505e-05,"LA",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"785",1.36927753476297,0.495680893060624,"LA",2024-02-25,1,1,1,1,0,0,1,1,1,1,0,0
"786",2.64886367614801,0.264759382270049,"LA",2024-02-26,1,1,0,1,1,0,1,1,0,1,1,0
"787",1.29589289974357,0.165454403919432,"LA",2024-02-27,1,1,1,1,0,0,1,1,1,1,0,0
"788",0.00576448340603906,4.6751886178523e-05,"LA",2024-02-28,1,1,1,1,1,1,1,0,1,1,1,0
"789",0.000952123687601079,4.05376884960436e-05,"LA",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"790",0.00120695009228393,3.51499213756977e-05,"LA",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"791",0.000490049875700317,3.0478751304633e-05,"LA",2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
"792",0.00016742874373334,2.64289073693903e-05,"LA",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"793",0.00124937353252447,2.2917759614564e-05,"LA",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"794",1.35280120686242,0.199104583733304,"LA",2024-03-05,1,1,1,1,0,0,1,1,1,1,0,0
"795",0.0034127525416755,1.72344356204927e-05,"LA",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"796",0.000225009660152244,1.49462394563628e-05,"LA",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"797",1.01964797880475e-05,1.29623445059481e-05,"LA",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"798",7.30865567545261e-05,1.12422490781994e-05,"LA",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"799",0.00259307370536392,0.0037423166317497,"MA",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"800",0.0925626847800596,0.00325981525209597,"MA",2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
"801",1.18747611666403,0.478494540374019,"MA",2024-01-30,1,1,1,0,1,0,1,1,1,0,1,0
"802",0.00606791937589822,0.00247028134854196,"MA",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"803",0.0476525120544649,0.00214918722853957,"MA",2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
"804",0.00517943899086665,0.00186918708012639,"MA",2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
"805",NA,NA,"MA",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",0.0010914193197418,0.00141256142794515,"MA",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"807",0.0181716548354493,0.00122745177701225,"MA",2024-02-05,1,1,1,1,1,1,1,1,0,1,1,0
"808",0.0735589460579098,0.00106633675089776,"MA",2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
"809",0.00605039045326376,0.00092616025701766,"MA",2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
"810",0.00809777393814305,0.000804244605006527,"MA",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"811",0.0105959296184077,0.000698245789208987,"MA",2024-02-09,1,1,1,1,1,1,1,0,1,1,1,0
"812",0.000523004461100561,0.000606113636293292,"MA",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"813",0.00877820490715045,0.000526056371996309,"MA",2024-02-11,1,1,1,1,1,1,1,1,1,1,1,1
"814",0.00981425376418152,0.000456509184603816,"MA",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"815",0.00604687722101102,0.000396106389205094,"MA",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"816",0.00806392657199451,0.000343656824745035,"MA",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"817",0.00168706268759607,0.000298122144429636,"MA",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"818",0.00144472124690794,0.000258597688361163,"MA",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"819",NA,NA,"MA",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",NA,NA,"MA",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821",NA,NA,"MA",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822",0.000851682975488523,0.000146300867958248,"MA",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"823",0.000810495215596209,0.000126866668925662,"MA",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"824",0.00132587368994663,0.00011001028586938,"MA",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"825",0.00154598202709142,9.5390984380796e-05,"MA",2024-02-23,1,1,1,1,1,1,1,1,1,1,0,0
"826",NA,NA,"MA",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",3.85938880283765e-05,7.17186169018905e-05,"MA",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"828",3.60483036218467e-05,6.21853126548287e-05,"MA",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"829",4.06303555524415e-05,5.3919120766146e-05,"MA",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"830",2.44376103121875e-05,4.6751886178523e-05,"MA",2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
"831",NA,NA,"MA",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832",0.000228463772362242,3.51499213756977e-05,"MA",2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
"833",NA,NA,"MA",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",NA,NA,"MA",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",6.15182900829975e-06,2.2917759614564e-05,"MA",2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
"836",NA,NA,"MA",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",1.39371074669428,0.663845845173045,"MA",2024-03-06,1,1,1,1,0,0,1,1,1,1,0,0
"838",NA,NA,"MA",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839",NA,NA,"MA",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840",NA,NA,"MA",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841",0.0026252894899427,0.0037423166317497,"MD",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"842",1.01286726125745,0.316213309432416,"MD",2024-01-29,1,1,1,1,0,1,1,0,1,1,0,1
"843",0.0440341024037971,0.0028382915741514,"MD",2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
"844",0.00629306978666087,0.00247028134854196,"MD",2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
"845",1.12438154874218,0.382365173832697,"MD",2024-02-01,1,1,1,1,0,0,1,1,1,1,1,1
"846",1.14699373280502,0.321986511823426,"MD",2024-02-02,1,1,1,0,1,0,1,1,1,0,1,0
"847",0.00398268734537434,0.00162515024624278,"MD",2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
"848",0.00345353054997043,0.00141256142794515,"MD",2024-02-04,1,1,1,1,1,1,1,1,1,1,1,1
"849",0.0468748501116263,0.00122745177701225,"MD",2024-02-05,1,1,1,1,1,1,1,0,1,1,1,0
"850",1.24358394497938,0.639003921983688,"MD",2024-02-06,1,0,1,1,1,0,1,0,1,1,1,0
"851",1.15895883296235,0.243906493206138,"MD",2024-02-07,1,1,1,0,1,0,1,1,1,0,0,1
"852",0.00793736419810757,0.000804244605006527,"MD",2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
"853",0.00686416055854529,0.000698245789208987,"MD",2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
"854",0.000499160820369153,0.000606113636293292,"MD",2024-02-10,1,1,1,1,1,1,1,1,1,1,1,1
"855",NA,NA,"MD",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",0.00657267984623659,0.000456509184603816,"MD",2024-02-12,1,1,1,1,1,1,1,1,1,1,1,1
"857",0.000304466038534651,0.000396106389205094,"MD",2024-02-13,1,1,1,1,1,1,1,1,1,1,1,1
"858",0.00497345910065096,0.000343656824745035,"MD",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"859",0.000937039162450672,0.000298122144429636,"MD",2024-02-15,1,1,1,1,1,1,1,1,1,1,1,1
"860",0.000778449051406387,0.000258597688361163,"MD",2024-02-16,1,1,1,1,1,1,1,1,1,1,1,1
"861",0.000707934294503137,0.000224295654826612,"MD",2024-02-17,1,1,1,1,1,1,1,1,1,1,1,1
"862",0.000443125508959814,0.000194530313038048,"MD",2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
"863",0.002159531504225,0.000168705025056755,"MD",2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
"864",0.00153000549134023,0.000146300867958248,"MD",2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
"865",0.000371990820821802,0.000126866668925662,"MD",2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
"866",0.00183422194298591,0.00011001028586938,"MD",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"867",5.90292739645285e-05,9.5390984380796e-05,"MD",2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
"868",5.8689862715346e-05,8.27127783915505e-05,"MD",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"869",0.00041686021636746,7.17186169018905e-05,"MD",2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
"870",0.00151554243369151,6.21853126548287e-05,"MD",2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
"871",0.000150161196022926,5.3919120766146e-05,"MD",2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
"872",1.36592012954921,0.397447004732438,"MD",2024-02-28,1,1,1,0,1,0,1,1,1,0,1,0
"873",0.000120010162685499,4.05376884960436e-05,"MD",2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
"874",NA,NA,"MD",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",NA,NA,"MD",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",NA,NA,"MD",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",NA,NA,"MD",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",5.06005611470971e-05,1.98736488747148e-05,"MD",2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"879",1.38665807780164,0.398420472165587,"MD",2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
"880",9.30552524663116e-06,1.49462394563628e-05,"MD",2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"881",4.20021428504565e-06,1.29623445059481e-05,"MD",2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"882",9.09339321227085e-06,1.12422490781994e-05,"MD",2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"883",NA,NA,"ME",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",NA,NA,"ME",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",NA,NA,"ME",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",NA,NA,"ME",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,"ME",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",NA,NA,"ME",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",NA,NA,"ME",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",NA,NA,"ME",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,"ME",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",NA,NA,"ME",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",NA,NA,"ME",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,"ME",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,"ME",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",NA,NA,"ME",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",NA,NA,"ME",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",NA,NA,"ME",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,"ME",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",NA,NA,"ME",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,"ME",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",NA,NA,"ME",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,"ME",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",NA,NA,"ME",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",NA,NA,"ME",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",NA,NA,"ME",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",NA,NA,"ME",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",NA,NA,"ME",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",NA,NA,"ME",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",NA,NA,"ME",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",NA,NA,"ME",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",NA,NA,"ME",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,"ME",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,"ME",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,"ME",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",NA,NA,"ME",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",NA,NA,"ME",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,"ME",2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",NA,NA,"ME",2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",NA,NA,"ME",2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",NA,NA,"ME",2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",NA,NA,"ME",2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",NA,NA,"ME",2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",NA,NA,"ME",2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",0.00275689620322919,0.0037423166317497,"MI",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"926",5.03434354120645,0.338401608694648,"MI",2024-01-29,0,0,1,0,1,0,1,0,0,0,0,0
"927",0.453382378118053,0.0836932102472078,"MI",2024-01-30,1,1,1,1,1,1,1,0,1,1,1,0
"928",1.4804244022513,0.169365560126322,"MI",2024-01-31,0,1,1,1,1,0,0,0,0,1,1,1
"929",2.45365187002731,0.224848223903124,"MI",2024-02-01,1,0,1,0,1,0,1,1,1,0,0,0
"930",2.61435601142704,0.303562721696204,"MI",2024-02-02,0,1,1,1,1,0,0,0,1,1,0,0
"931",0.138168369096659,0.00162515024624278,"MI",2024-02-03,1,1,1,1,1,1,1,0,1,1,1,0
"932",1.00956532490827,0.162321071577186,"MI",2024-02-04,1,1,1,0,1,1,1,1,1,0,1,0
"933",4.72021538092398,0.23701705149732,"MI",2024-02-05,0,0,1,1,1,0,0,0,1,1,0,0
"934",7.33485002475233,0.369692229202666,"MI",2024-02-06,0,1,0,1,0,0,0,0,0,1,0,0
"935",3.48104912148245,0.216558211689379,"MI",2024-02-07,0,1,1,1,0,0,0,0,1,1,0,0
"936",3.08390162627919,0.177551341818379,"MI",2024-02-08,0,1,0,1,0,0,1,1,0,1,0,0
"937",4.71791127824198,0.29564593294382,"MI",2024-02-09,0,1,1,1,0,0,0,1,1,1,0,0
"938",1.88984774137505,0.299298395886865,"MI",2024-02-10,1,0,1,1,0,0,1,0,1,1,0,0
"939",1.21814796130159,0.388405152321419,"MI",2024-02-11,1,0,1,1,1,0,1,0,1,1,1,0
"940",0.900362643842313,0.0534825407685262,"MI",2024-02-12,0,1,1,1,1,1,0,0,1,1,0,0
"941",3.8454344101066,0.212434521560276,"MI",2024-02-13,0,1,1,1,0,0,0,1,1,1,0,0
"942",4.68306752169605,0.251807621660033,"MI",2024-02-14,0,1,1,1,0,0,0,0,0,1,0,0
"943",3.65645139996876,0.280840068238299,"MI",2024-02-15,0,0,1,0,0,0,0,1,1,0,0,0
"944",0.944077057875602,0.0704836192125079,"MI",2024-02-16,1,1,1,1,0,1,1,1,1,1,1,1
"945",1.04350605348357,0.122748364015179,"MI",2024-02-17,1,0,1,1,1,0,1,1,1,1,1,1
"946",1.30724328678395,0.329174767425997,"MI",2024-02-18,1,1,1,0,1,0,1,1,1,0,1,0
"947",0.055805148594281,0.000168705025056755,"MI",2024-02-19,1,1,1,1,1,1,1,0,1,1,1,0
"948",4.15548871761692,0.293027517281987,"MI",2024-02-20,0,1,1,0,0,0,0,1,1,0,0,0
"949",0.957209526849827,0.0704908366057982,"MI",2024-02-21,1,0,1,1,1,0,1,0,1,1,1,0
"950",0.0550548734694583,0.00011001028586938,"MI",2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
"951",1.21411791496809,0.104442654460957,"MI",2024-02-23,0,1,1,1,1,0,0,1,1,1,1,0
"952",0.000551870621542126,8.27127783915505e-05,"MI",2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
"953",3.56230190677224,0.540294726819859,"MI",2024-02-25,1,0,1,1,0,0,1,0,1,1,0,0
"954",2.46274346885048,0.128040519210608,"MI",2024-02-26,1,1,1,1,0,0,1,1,1,1,0,0
"955",2.192528905965,0.172737313413569,"MI",2024-02-27,0,1,1,1,0,0,0,1,1,1,0,0
"956",3.36713220083642,0.192099344297561,"MI",2024-02-28,1,0,1,1,0,0,1,1,1,1,0,0
"957",1.20975264637853,0.076458040013668,"MI",2024-02-29,1,1,1,1,0,0,1,1,1,1,0,0
"958",1.28072879257173,0.116962997029608,"MI",2024-03-01,1,1,1,1,0,0,1,1,1,1,0,0
"959",1.33767839544431,0.198893222450264,"MI",2024-03-02,1,1,1,1,0,0,1,1,1,1,0,0
"960",0.000499403141173756,2.64289073693903e-05,"MI",2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
"961",3.27017738777827,0.259694549680706,"MI",2024-03-04,0,1,1,0,0,0,0,0,1,0,0,0
"962",2.68021621194238,0.189624359443569,"MI",2024-03-05,1,1,1,1,0,0,1,1,1,1,0,0
"963",0.00310197203501267,1.72344356204927e-05,"MI",2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"964",3.58455092191832,0.271556918273758,"MI",2024-03-07,1,0,1,1,0,0,1,0,1,1,0,0
"965",1.35496945470988,0.181161342831792,"MI",2024-03-08,1,1,1,1,0,0,1,1,1,1,0,0
"966",1.3744128522429,0.24915447479885,"MI",2024-03-09,1,1,1,1,0,0,1,1,1,1,0,0
"967",0.242648981574276,0.0037423166317497,"MN",2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
"968",4.88467670394703,0.422462475898716,"MN",2024-01-29,0,1,1,0,1,0,0,0,1,0,1,0
"969",2.92569339212547,0.21453096085672,"MN",2024-01-30,0,1,1,1,1,0,0,1,1,1,1,0
"970",0.885906295754223,0.114916506752175,"MN",2024-01-31,0,1,1,1,1,1,0,1,1,1,1,0
"971",2.15681408953257,0.192577930348064,"MN",2024-02-01,0,1,1,1,1,0,0,1,1,1,0,0
"972",3.28781795993864,0.38201762510903,"MN",2024-02-02,0,0,1,1,0,0,0,0,1,1,1,0
"973",0.119403660264435,0.00162515024624278,"MN",2024-02-03,1,1,1,1,1,1,1,1,1,1,1,1
"974",0.927041638642018,0.212618567687729,"MN",2024-02-04,1,0,1,1,1,0,1,0,1,1,1,0
"975",3.56061586803399,0.274810318914279,"MN",2024-02-05,0,0,1,1,1,0,0,0,1,1,1,0
"976",8.23147840889994,0.554417237886483,"MN",2024-02-06,0,1,1,0,0,0,0,1,1,0,0,0
"977",2.63602181979871,0.216293419831347,"MN",2024-02-07,1,1,1,0,0,0,1,1,1,0,0,0
"978",2.27175899034616,0.177687038748025,"MN",2024-02-08,0,1,1,0,0,0,0,1,0,0,0,0
"979",0.365609849537453,0.000698245789208987,"MN",2024-02-09,1,1,1,1,1,1,1,0,1,1,0,0
"980",1.04727493174456,0.115675380891711,"MN",2024-02-10,0,1,1,1,1,1,0,1,1,1,1,0
"981",1.20415534301192,0.218211756646987,"MN",2024-02-11,0,1,1,1,1,0,0,1,1,1,1,0
"982",1.78588454591295,0.186432482316794,"MN",2024-02-12,0,0,1,1,1,0,0,0,1,1,1,0
"983",2.7997550015758,0.267927821811124,"MN",2024-02-13,0,1,1,0,0,0,0,1,1,0,1,0
"984",0.0108465940902117,0.000343656824745035,"MN",2024-02-14,1,1,1,1,1,1,1,1,1,1,1,1
"985",3.37806859623659,0.454320029492209,"MN",2024-02-15,0,1,1,1,0,0,0,1,1,1,0,0
"986",1.17275148665596,0.164116981244704,"MN",2024-02-16,1,1,1,1,0,0,1,1,1,1,0,0
"987",1.23945999628839,0.280279309049917,"MN",2024-02-17,1,0,1,1,1,0,1,0,1,1,1,0
