...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23G_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23G_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
187,1.35470239877889,0.3123511662330685,CA,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
188,2.2947389029855,0.26324121029146,CA,2023-11-03,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0
189,1.71985607337127,0.612301562724505,CA,2023-11-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
190,1.168284037735,0.425132538413486,CA,2023-11-05,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
191,2.82187627122478,0.3198443552077875,CA,2023-11-06,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
192,2.82348612763808,0.3781433118431875,CA,2023-11-07,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
193,2.57902527199781,0.4134829478590955,CA,2023-11-08,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0
194,2.85686403861226,0.3704551780183905,CA,2023-11-09,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1
195,3.25514232396021,0.332157742243368,CA,2023-11-10,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
196,1.53359148064208,0.2752948019784075,CA,2023-11-11,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0
197,1.98600250656717,0.282977119701295,CA,2023-11-12,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0
198,6.33394472391084,0.3981937134366025,CA,2023-11-13,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
199,5.44410142579986,0.3549484784943985,CA,2023-11-14,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
200,3.89815717006981,0.3571097186985,CA,2023-11-15,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0
201,4.90040534694175,0.406573098506059,CA,2023-11-16,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0
202,2.3033858472659,0.4210760777352135,CA,2023-11-17,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0
203,1.59126073894804,0.3770794970180195,CA,2023-11-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0
204,0.839519729726144,0.449870858327606,CA,2023-11-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
205,6.47618886525655,0.400801132793752,CA,2023-11-20,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0
206,6.15293247860081,0.44840018678215,CA,2023-11-21,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
207,6.88220716507477,0.4608670401456365,CA,2023-11-22,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0
208,1.42769190644753,0.573109582476455,CA,2023-11-23,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
209,5.13708387571341,0.508455846209165,CA,2023-11-24,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
210,5.47948512607298,0.510860151278555,CA,2023-11-25,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
211,NA,NA,CO,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.70945420820803,0.3715181182732015,CO,2023-10-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
213,1.7571421500294,0.4165524013437095,CO,2023-10-17,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
214,0.901647846865497,0.464224922231197,CO,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,0.944210466300381,0.3115008468748785,CO,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
216,0.794219992837898,0.3978203029740295,CO,2023-10-20,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
217,NA,NA,CO,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1.07257537197543,0.3011234600880655,CO,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
220,1.52785075292569,0.453237079297654,CO,2023-10-24,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0
221,1.51250352042768,0.169563881549599,CO,2023-10-25,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
222,0.617633383448257,0.1679935188759925,CO,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
223,2.4467995276617,0.4998100181633,CO,2023-10-27,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0
224,NA,NA,CO,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.13840438266383,0.257589635862874,CO,2023-10-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
227,1.61027241493935,0.418218083849379,CO,2023-10-31,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
228,1.08477808078886,0.270705261343837,CO,2023-11-01,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
229,NA,NA,CO,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,0.852893977944108,0.3556097305581725,CO,2023-11-03,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0
231,NA,NA,CO,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.41232810786733,0.3909965881359635,CO,2023-11-06,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
234,0.889750695092745,0.420432695945382,CO,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
235,1.16190100792549,0.303030683977811,CO,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
236,1.6042191533951,0.4631725324197195,CO,2023-11-09,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0
237,1.00941363364753,0.3651919877701495,CO,2023-11-10,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
238,0.752380466584684,0.528498017421155,CO,2023-11-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
239,NA,NA,CO,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.28020231350241,0.405660058594686,CO,2023-11-13,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1
241,1.5044073109104,0.3291794668502195,CO,2023-11-14,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
242,1.63807808733574,0.363198695490693,CO,2023-11-15,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
243,0.867991830569286,0.439411733446143,CO,2023-11-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
244,0.360693500257318,0.278662525700467,CO,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
245,1.04963214851112,0.4721239724182735,CO,2023-11-18,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
246,0.40846730312386,0.322627927964245,CO,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
247,1.68847748438915,0.362129797581945,CO,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
248,3.17406433585169,0.53345346832509,CO,2023-11-21,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
249,NA,NA,CO,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.224887123308136,0.1253953988384185,CO,2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,1.14830392808022,0.579097118421285,CO,2023-11-25,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
253,0.841353690503967,0.59689716826164,CT,2023-10-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
254,0.886802093881744,0.459142230342928,CT,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255,1.19428695852225,0.296716316613529,CT,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
256,0.61115426473897,0.370780692621181,CT,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
257,0.982020373675852,0.4324893917012715,CT,2023-10-19,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
258,0.940203070668809,0.3173835695272025,CT,2023-10-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
259,1.08933861070649,0.1771487105335805,CT,2023-10-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
260,0.734188598710123,0.383096877292975,CT,2023-10-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
261,1.97116152244579,0.1731224458561155,CT,2023-10-23,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0
262,0.731579801587639,0.37990750677502,CT,2023-10-24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
263,1.00146158343751,0.3236033880842125,CT,2023-10-25,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
264,1.73974578292181,0.477700842618394,CT,2023-10-26,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0
265,0.729728131050268,0.507716663982325,CT,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
266,1.32416632899294,0.4025745716376725,CT,2023-10-28,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0
267,0.608912722832511,0.164342960793887,CT,2023-10-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
268,1.2983049536352,0.475280536024616,CT,2023-10-30,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
269,1.04417083495325,0.1630580042681885,CT,2023-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
270,0.506628172273273,0.320222291899584,CT,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
271,0.830158234384986,0.3818233312463355,CT,2023-11-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0
272,0.706312782145268,0.387980860490426,CT,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
273,0.226996196590214,0.1647451533940935,CT,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
274,0.231671558353621,0.1664245210735795,CT,2023-11-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
275,1.41250970816682,0.4417493225256765,CT,2023-11-06,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
276,1.69829278347115,0.322211196058818,CT,2023-11-07,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
277,1.17906535600872,0.565965745121235,CT,2023-11-08,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
278,0.77351298373342,0.400725540528136,CT,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
279,NA,NA,CT,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.501531586475507,0.3139753728562245,CT,2023-11-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
282,2.14656980066699,0.3311371748677815,CT,2023-11-13,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
283,2.47968776036107,0.2693438750244955,CT,2023-11-14,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
284,0.906918987986874,0.343153606083864,CT,2023-11-15,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
285,NA,NA,CT,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.378459232849192,0.2996472899059015,CT,2023-11-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
288,NA,NA,CT,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.0286835346329,0.3474680095971625,CT,2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
290,2.335622758227,0.41558299033053703,CT,2023-11-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
291,0.519385387974084,0.4019080714397185,CT,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292,1.89692463838668,0.4309880808416165,CT,2023-11-23,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
293,1.26490897244225,0.43392581355166,CT,2023-11-24,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
294,NA,NA,CT,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.689488750065198,0.1913154509176315,DC,2023-10-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
296,0.863370605624355,0.610162898570295,DC,2023-10-16,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
297,0.263069418752035,0.1862985278242985,DC,2023-10-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.862083826859143,0.61336103872058,DC,2023-10-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
299,0.675448116081364,0.1815609546391185,DC,2023-10-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0
300,0.254263535148837,0.1793107827651735,DC,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
301,0.847354467335473,0.602874483249165,DC,2023-10-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.566898404529102,0.3366407557114305,DC,2023-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,NA,NA,DC,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.626605022594703,0.1679935188759925,DC,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
307,0.233953915175953,0.16658521823521,DC,2023-10-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.237210368175973,0.165360029310976,DC,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
309,NA,NA,DC,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.685022386825635,0.36896039947937,DC,2023-10-31,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
312,NA,NA,DC,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.67900669698069,0.47994043746267,DC,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
314,0.628211557085978,0.331897171146368,DC,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
315,0.229743306433411,0.1647451533940935,DC,2023-11-04,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
316,NA,NA,DC,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.16850172795273,0.565939656276375,DC,2023-11-06,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
318,NA,NA,DC,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.241910026165807,0.175990862475854,DC,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
320,0.75183063975947,0.3746195056633745,DC,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
321,0.663629022030533,0.18744619088759,DC,2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
322,0.58750333045057,0.3487898244560805,DC,2023-11-11,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
323,0.754196882491279,0.53105535335668,DC,2023-11-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
324,0.861944752449942,0.4202081854267465,DC,2023-11-13,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
325,0.758435407987681,0.2281588090639925,DC,2023-11-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
326,NA,NA,DC,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,0.762664033638212,0.55009399928562,DC,2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
330,NA,NA,DC,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.961678287065765,0.4920951037570425,DC,2023-11-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
332,NA,NA,DC,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,0.916515916871841,0.663120943225195,DC,2023-11-22,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
334,0.55242277443954,0.4309880808416165,DC,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
335,0.938006871860697,0.68410317681552,DC,2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
336,1.34192419253485,0.4913588437670215,DC,2023-11-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
337,NA,NA,DE,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.889384328722706,0.62954608180209,DE,2023-10-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
339,1.33228987882624,0.4354373834805705,DE,2023-10-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
340,0.669656949320867,0.296025308933168,DE,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
341,NA,NA,DE,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,1.20759619134259,0.3911669385385555,DE,2023-10-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,0.636888465757378,0.3765424351640935,DE,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
347,NA,NA,DE,2023-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.818393494864271,0.57961192413748,DE,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
352,1.36147844147252,0.3720677142751175,DE,2023-10-30,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1
353,0.753105512785012,0.382070818418116,DE,2023-10-31,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
354,0.225102621180429,0.162867934576768,DE,2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
355,0.683945738831359,0.47994043746267,DE,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
356,NA,NA,DE,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.612424936248862,0.1647451533940935,DE,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
358,NA,NA,DE,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,1.387080406577,0.536368391959925,DE,2023-11-06,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0
360,1.44409850188079,0.3773874719789955,DE,2023-11-07,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1
361,1.41981398338398,0.4014913944338115,DE,2023-11-08,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0
362,NA,NA,DE,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.05047822758244,0.454687661137969,DE,2023-11-13,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
367,0.834077845471526,0.4215726027356175,DE,2023-11-14,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
368,1.38542443828557,0.52348749246576,DE,2023-11-15,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1
369,0.33093955000227,0.2597503268316785,DE,2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,2.52473555621127,0.449846821884746,DE,2023-11-18,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0
372,1.94142810782822,0.53830633076823,DE,2023-11-19,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
373,1.85308929482809,0.4507641191759085,DE,2023-11-20,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1
374,3.06040370463662,0.4181643822954785,DE,2023-11-21,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
375,NA,NA,DE,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.607848293019875,0.429430728203663,FL,2023-10-15,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
380,2.24573057336413,0.4514355790481975,FL,2023-10-16,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
