...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,X22C_50_CI,other_50_CI,X21L_50_CI,X22A_95_CI,X22B_95_CI,X22C_95_CI,other_95_CI,X21L_95_CI
570,0.694237587564654,0.01205122506270725,ID,2022-08-02,1,1,1,1,1,0,0,1,1,1
571,0.736417312045713,0.2744314036133925,ID,2022-08-03,1,1,1,1,1,0,0,1,1,1
572,0.0548477587797384,0.0107125211429588,ID,2022-08-04,1,1,1,1,1,0,0,0,1,1
573,NA,NA,ID,2022-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,2.00501602700622,0.85358698957083,ID,2022-08-06,0,0,0,1,1,0,0,0,1,1
575,0.160580045877736,0.0090125155072259,ID,2022-08-07,1,1,1,1,1,1,1,1,1,1
576,0.151305029614289,0.0085155871428269,ID,2022-08-08,1,1,1,1,1,1,1,1,1,1
577,0.0394289439825182,0.00804919501032105,ID,2022-08-09,1,1,1,1,1,0,0,1,1,1
578,0.039217504830396,0.0076110956011432,ID,2022-08-10,1,1,1,1,1,1,1,1,1,1
579,0.0781512615227991,0.007199247909921,ID,2022-08-11,1,1,1,1,1,0,0,1,1,1
580,0.0370867079543002,0.0068117920051666,ID,2022-08-12,1,1,1,1,1,1,1,1,1,1
581,0.0731441932548176,0.0064470300575313,ID,2022-08-13,1,1,1,1,1,0,0,1,1,1
582,0.00794952069712854,0.00610340954197015,ID,2022-08-14,1,1,1,1,1,1,1,1,1,1
583,0.0663829060656014,0.005779508360378,ID,2022-08-15,1,1,1,1,1,1,1,1,1,1
584,0.0290093905292401,0.00547402165907375,ID,2022-08-16,1,1,1,1,1,1,1,1,1,1
585,0.142320977870135,0.00518575014088465,ID,2022-08-17,1,1,1,1,1,1,1,1,1,1
586,0.0547078482636867,0.00491358969455554,ID,2022-08-18,1,1,1,1,1,1,1,1,1,1
587,0.0874589142503173,0.004656522184882415,ID,2022-08-19,1,1,1,1,1,1,1,1,1,1
588,0.0481514532460566,0.004413607265471685,ID,2022-08-20,1,1,1,1,1,1,1,1,1,1
589,4.76070958824294,0.206345800451077,IL,2022-07-10,0,0,1,1,1,0,0,0,1,0
590,9.80440914651606,0.19206210253629,IL,2022-07-11,0,0,0,1,0,0,0,0,1,0
591,4.80172424644793,0.1824437847088635,IL,2022-07-12,1,0,0,0,0,0,0,0,0,0
592,2.48859402817165,0.2196008487535,IL,2022-07-13,1,1,1,1,0,0,0,0,1,0
593,6.18505927542358,0.1279654469203255,IL,2022-07-14,0,0,0,1,0,0,0,0,1,0
594,5.54991007426841,0.2106763744060895,IL,2022-07-15,1,0,1,1,0,0,0,0,1,0
595,3.20444627475612,0.1982667757447325,IL,2022-07-16,1,1,1,1,0,0,0,0,1,0
596,5.42402485567072,0.186296770854895,IL,2022-07-17,1,1,0,0,0,0,0,0,0,0
597,3.27533598990555,0.1768202303975595,IL,2022-07-18,1,1,1,1,0,0,0,0,1,0
598,2.98128820860758,0.1421767204319505,IL,2022-07-19,0,0,1,1,0,0,0,0,1,1
599,4.60938449182716,0.230144395382873,IL,2022-07-20,1,0,0,1,1,0,0,0,1,1
600,9.99916155134395,0.236128501765335,IL,2022-07-21,0,0,0,1,1,0,0,0,1,1
601,2.94679333290595,0.157967139688146,IL,2022-07-22,1,1,1,1,0,0,0,0,1,0
602,3.24988154198952,0.1556613255853675,IL,2022-07-23,0,1,1,1,0,0,0,0,1,0
603,2.47805882544627,0.1505870378156385,IL,2022-07-24,0,1,1,1,0,0,0,0,1,0
604,12.2197865390202,0.1800999108659155,IL,2022-07-25,0,0,0,1,0,0,0,0,1,0
605,2.51281797910337,0.1120648093271105,IL,2022-07-26,1,1,0,0,0,0,0,0,0,0
606,3.01431159081865,0.1586799098645595,IL,2022-07-27,1,0,1,0,1,0,0,1,0,1
607,3.20064220768105,0.154770607025802,IL,2022-07-28,1,0,1,0,1,1,0,0,0,1
608,6.54864656580602,0.140114085123141,IL,2022-07-29,0,0,0,0,1,0,0,0,0,1
609,1.8356064518356,0.105217100866643,IL,2022-07-30,1,1,1,1,0,1,0,0,1,0
610,2.33531101177894,0.117796138468568,IL,2022-07-31,1,1,1,1,0,0,1,0,1,0
611,7.27599139825001,0.144356769191794,IL,2022-08-01,1,0,1,0,0,0,0,0,0,0
612,7.32616303734966,0.1764879081837045,IL,2022-08-02,0,0,0,0,1,0,0,0,0,1
613,4.99840805355236,0.163454819522842,IL,2022-08-03,0,0,0,1,0,0,0,0,1,0
614,3.00885557647326,0.1386183245900975,IL,2022-08-04,1,0,1,0,0,0,1,0,0,0
615,6.9862404463691,0.143557615678,IL,2022-08-05,0,0,0,1,1,0,0,0,1,1
616,2.74717897773246,0.1209654815430565,IL,2022-08-06,1,1,0,0,0,0,0,0,0,0
617,3.74212337318729,0.151138709085901,IL,2022-08-07,0,0,1,1,0,0,0,1,1,0
618,6.21317477461395,0.1546231577387565,IL,2022-08-08,0,0,1,1,0,0,0,1,1,0
619,1.90655487270261,0.1169896770061,IL,2022-08-09,0,0,1,1,1,0,0,0,1,1
620,7.25361922827443,0.180631601157548,IL,2022-08-10,0,0,0,1,0,0,0,0,1,0
621,4.82436827252094,0.1232694664048245,IL,2022-08-11,1,0,1,0,0,0,0,0,0,0
622,4.15007606584978,0.110626180930619,IL,2022-08-12,0,0,1,0,0,0,0,0,0,0
623,15.8376325979553,0.1949893362592375,IL,2022-08-13,0,0,0,0,0,0,0,0,0,0
624,1.65957175611631,0.081696061579989,IL,2022-08-14,1,1,1,0,1,0,0,1,0,1
625,9.35705939450652,0.1134510270178915,IL,2022-08-15,0,0,1,0,0,0,0,0,0,0
626,2.27311189106542,0.096393961318743,IL,2022-08-16,0,0,1,1,1,0,0,1,1,1
627,1.49056775177157,0.0894095128444585,IL,2022-08-17,0,1,1,1,1,0,0,1,1,1
628,6.95936754269111,0.1121113523861565,IL,2022-08-18,0,0,1,0,1,0,0,0,0,1
629,9.37429947467732,0.106273466732693,IL,2022-08-19,0,0,1,1,1,0,0,1,1,0
630,2.62560636349428,0.0883478479143715,IL,2022-08-20,0,0,1,1,1,1,0,0,1,1
631,1.17133636144752,0.19296287872306,IN,2022-07-10,1,1,1,1,1,0,0,0,1,1
632,2.28067099924789,0.2309705011424215,IN,2022-07-11,1,1,1,1,0,0,0,0,1,0
633,1.68405364303317,0.2211319199723615,IN,2022-07-12,1,1,1,1,1,0,0,0,1,0
634,1.41052882454914,0.178835456715927,IN,2022-07-13,1,1,1,1,1,0,0,1,1,1
635,3.56303702660205,0.22668787733825,IN,2022-07-14,0,0,1,1,1,0,0,0,1,1
636,1.62617699141141,0.189864030950131,IN,2022-07-15,1,1,1,0,1,0,0,0,0,1
637,3.89373882183545,0.246379015263205,IN,2022-07-16,1,0,0,0,0,0,1,0,0,0
638,0.748468169401987,0.1815633317458355,IN,2022-07-17,1,1,1,1,1,0,0,0,1,1
639,2.85623966046478,0.1340835030387125,IN,2022-07-18,0,0,1,1,1,0,0,1,1,1
640,2.80832408747648,0.215041383183958,IN,2022-07-19,0,0,1,1,0,0,1,1,1,0
641,2.39032774457532,0.0830407537323235,IN,2022-07-20,0,0,1,1,1,0,0,0,1,1
642,4.21804011725012,0.0813687505525815,IN,2022-07-21,0,0,0,1,1,0,0,0,1,1
643,3.67467359869027,0.2198877699900525,IN,2022-07-22,0,0,1,1,0,0,0,0,1,0
644,1.51500454393392,0.187820084935599,IN,2022-07-23,1,1,1,1,1,1,1,1,1,1
645,3.20163291168578,0.1000440545632675,IN,2022-07-24,0,0,1,0,1,0,0,1,0,1
646,1.40125398099362,0.121197533047476,IN,2022-07-25,1,1,0,0,1,1,0,1,0,1
647,1.10880249012542,0.140008778567439,IN,2022-07-26,1,1,1,1,1,0,1,0,1,1
648,1.42601688895472,0.1523518112796005,IN,2022-07-27,1,1,1,1,0,0,1,0,1,0
649,1.00487222355839,0.127350146591357,IN,2022-07-28,1,1,1,1,1,0,0,0,1,1
650,4.19487713395816,0.1897819985840145,IN,2022-07-29,1,0,0,1,0,0,0,0,1,0
651,3.27442809301131,0.1733395418174345,IN,2022-07-30,1,0,1,0,0,0,1,0,0,0
652,2.35698598170822,0.1334439626114885,IN,2022-07-31,1,1,0,0,1,0,0,0,0,1
653,1.37765175656363,0.117438548480333,IN,2022-08-01,1,1,1,1,1,0,0,0,1,1
654,8.6512390044838,0.1872509729292425,IN,2022-08-02,0,0,1,1,0,0,0,0,1,0
655,5.01397428922427,0.1585702180100365,IN,2022-08-03,0,0,1,0,1,0,0,0,0,1
656,2.58609885462216,0.139193982712253,IN,2022-08-04,1,0,1,1,0,0,0,0,1,0
657,2.59048320199825,0.13182638758143,IN,2022-08-05,1,0,0,1,0,0,0,0,1,0
658,5.74386534832099,0.161801752628386,IN,2022-08-06,0,0,0,0,1,0,0,0,0,1
659,3.76329656389397,0.150135298556647,IN,2022-08-07,0,0,1,1,1,0,0,1,1,1
660,4.70138905571429,0.1415432861159215,IN,2022-08-08,0,0,1,0,1,0,0,0,0,1
661,0.847227930685601,0.056375774508084,IN,2022-08-09,1,1,1,1,1,0,0,1,1,1
662,1.04796333777347,0.0728506433633105,IN,2022-08-10,1,1,1,1,1,1,1,1,1,1
663,1.55518169755794,0.098118409900537,IN,2022-08-11,1,1,1,1,0,0,0,1,1,0
664,3.10450098659615,0.131257643538562,IN,2022-08-12,0,0,1,1,1,0,1,0,1,1
665,3.82945322580481,0.158986750329858,IN,2022-08-13,0,0,1,1,0,0,0,1,1,0
666,5.1351244622793,0.18560806538612,IN,2022-08-14,0,0,0,1,1,0,0,0,1,1
667,4.20178347823427,0.115955841134639,IN,2022-08-15,0,0,1,1,1,0,0,0,1,1
668,0.686690555113402,0.065289771435172,IN,2022-08-16,1,1,1,1,1,0,0,1,1,1
669,1.47318780502303,0.0840531770584855,IN,2022-08-17,1,1,1,1,1,0,0,1,1,1
670,1.33777884414466,0.0892335354523715,IN,2022-08-18,1,1,1,1,1,0,0,0,1,1
671,8.29583533948161,0.185166915316734,IN,2022-08-19,0,0,1,0,1,0,0,1,0,1
672,3.84684692643696,0.112828668103634,IN,2022-08-20,0,0,1,1,1,0,0,1,1,1
673,0.271667220035063,0.05995311026087,KS,2022-07-10,1,1,1,1,1,1,0,0,1,1
674,0.443823117434388,0.0552742217976275,KS,2022-07-11,1,1,1,1,1,1,1,1,1,1
675,0.510138588534133,0.1865564985114975,KS,2022-07-12,1,1,1,1,1,1,0,0,1,1
676,7.24522728646248,0.3546959245414775,KS,2022-07-13,0,0,1,1,1,0,0,1,1,0
677,0.592567241962676,0.1896857740584085,KS,2022-07-14,1,1,1,1,1,1,0,0,1,1
678,1.73845518093575,0.2203067279345525,KS,2022-07-15,0,1,1,1,1,0,1,0,1,1
679,5.64248585398947,0.322356683063356,KS,2022-07-16,0,0,0,1,1,0,0,0,1,1
680,2.6120364590647,0.252050250862226,KS,2022-07-17,0,0,1,1,1,0,0,0,1,1
681,2.79711721770633,0.339102051274368,KS,2022-07-18,0,0,1,1,1,0,0,0,1,1
682,1.23131286740421,0.290483844764718,KS,2022-07-19,1,0,1,1,1,1,0,0,1,1
683,0.140217308433537,0.0278945040607026,KS,2022-07-20,1,1,1,1,1,1,0,0,1,1
684,0.735459204575412,0.135007594335199,KS,2022-07-21,1,1,1,1,1,1,1,1,1,1
685,0.393894207547356,0.164510820117531,KS,2022-07-22,1,1,1,1,1,0,0,1,1,1
686,0.65033798346817,0.1887549949100945,KS,2022-07-23,1,1,1,1,1,0,0,0,1,1
687,1.0055464198626,0.2265022136110555,KS,2022-07-24,0,1,1,1,1,0,0,1,1,1
688,3.65399707290982,0.281936316041879,KS,2022-07-25,0,0,0,1,1,0,0,0,1,1
689,0.400577260396702,0.01858613407989905,KS,2022-07-26,1,1,1,1,1,0,0,1,1,1
690,0.747382555922042,0.165908121516557,KS,2022-07-27,1,1,1,1,1,1,1,1,1,1
691,0.616136247038874,0.141323868184434,KS,2022-07-28,1,1,1,1,1,0,0,1,1,1
692,1.30813178188866,0.229007971645449,KS,2022-07-29,1,0,1,1,1,0,0,0,1,1
693,0.233631449839898,0.01444567288887575,KS,2022-07-30,1,1,1,1,1,1,1,1,1,1
694,1.46868224616178,0.2147711597596425,KS,2022-07-31,1,0,1,0,1,0,0,1,0,1
695,2.30878322102937,0.30415079324813,KS,2022-08-01,0,0,1,1,1,0,0,1,1,1
696,1.95654779930783,0.3155527161767725,KS,2022-08-02,0,0,0,1,1,0,0,0,1,1
697,3.0475844720976,0.3794382577251,KS,2022-08-03,0,0,0,1,1,0,0,0,1,1
698,3.74546328770468,0.322446856522809,KS,2022-08-04,0,0,0,1,1,0,0,0,1,1
699,2.47256704046642,0.425706505526871,KS,2022-08-05,0,0,1,1,0,0,0,1,1,0
700,1.2398658826927,0.2110831664936615,KS,2022-08-06,0,0,1,1,1,1,1,1,1,1
701,0.449366929993377,0.1442551825962545,KS,2022-08-07,1,1,1,1,1,0,0,1,1,1
702,0.305173517715372,0.0901739307993,KS,2022-08-08,1,1,1,1,1,1,1,1,1,1
703,1.12839138264497,0.00804919501032105,KS,2022-08-09,1,0,1,1,1,1,1,1,1,1
704,4.80266848698656,0.2807935077224975,KS,2022-08-10,0,0,0,1,0,0,0,0,1,0
705,10.9877428823032,0.333677967606287,KS,2022-08-11,0,0,1,1,1,0,0,1,1,1
706,0.768569309598466,0.0068117920051666,KS,2022-08-12,1,1,1,1,1,1,1,1,1,1
707,0.306086000276205,0.0828068344316665,KS,2022-08-13,1,1,1,1,1,0,0,1,1,1
708,0.417665858869591,0.00610340954197015,KS,2022-08-14,1,1,1,1,1,0,0,1,1,1
709,1.50399085126458,0.2178689489508305,KS,2022-08-15,0,0,1,1,1,0,0,1,1,1
710,3.8798896872151,0.315428361407946,KS,2022-08-16,0,0,1,1,1,0,0,1,1,1
711,0.30356674088,0.0710530517423975,KS,2022-08-17,1,1,1,1,1,0,0,1,1,1
712,0.797635916921815,0.219929451376987,KS,2022-08-18,0,1,1,1,1,0,0,1,1,1
713,1.84987983721583,0.2925711984036785,KS,2022-08-19,0,0,1,1,1,0,0,1,1,1
714,0.0064745383821323,0.004413607265471685,KS,2022-08-20,1,1,1,1,1,1,1,1,1,1
715,1.49122496195218,0.1822303730947035,KY,2022-07-10,0,1,1,1,1,0,0,0,1,1
716,2.4907527831508,0.218879261052079,KY,2022-07-11,1,1,1,1,0,0,0,0,1,0
717,1.02528385278852,0.1777066629133425,KY,2022-07-12,1,1,1,1,1,1,0,0,1,1
718,2.0063554381888,0.236894270515213,KY,2022-07-13,1,1,1,1,0,0,0,0,1,0
719,1.48686417335507,0.200012711658781,KY,2022-07-14,1,1,1,1,0,0,1,1,1,0
720,2.06792466411404,0.233014340370808,KY,2022-07-15,0,0,1,1,1,0,0,0,1,1
721,2.07468266302246,0.2061154366866005,KY,2022-07-16,0,1,0,1,1,0,0,0,1,1
722,1.38766444140554,0.110408266089256,KY,2022-07-17,1,0,1,1,1,0,0,1,1,1
723,2.43593856017307,0.223428144420967,KY,2022-07-18,0,0,1,0,1,0,0,0,0,1
724,2.59894592166634,0.2152818047409445,KY,2022-07-19,0,0,1,1,1,0,0,0,1,1
725,1.52262008931563,0.1435224145572115,KY,2022-07-20,1,1,1,1,0,0,1,0,1,0
726,1.69373717196222,0.1324750021507735,KY,2022-07-21,0,1,1,1,1,0,0,1,1,1
727,2.50646798695125,0.1832171270849955,KY,2022-07-22,1,1,0,1,1,0,0,0,1,1
728,0.778365666588568,0.3776972610126245,KY,2022-07-23,0,1,1,1,1,0,0,1,1,1
729,2.8146187575823,0.02119325849782495,KY,2022-07-24,0,0,1,1,1,1,0,0,1,1
730,2.73420480313588,0.1630721694611345,KY,2022-07-25,1,1,0,1,0,1,0,0,1,0
731,2.91912223131648,0.04307725229320805,KY,2022-07-26,0,0,1,1,1,1,0,0,1,1
732,1.17231615939909,0.089273991895348,KY,2022-07-27,1,1,1,1,1,0,0,0,1,1
733,0.77793677914309,0.161885177031107,KY,2022-07-28,1,1,1,1,1,1,0,0,1,1
734,1.63888972102885,0.1729386260296525,KY,2022-07-29,1,0,1,1,0,0,0,1,1,0
735,0.804797776102845,0.059377197066217,KY,2022-07-30,1,1,1,1,1,0,0,1,1,1
736,4.0493562062896,0.3099381775733535,KY,2022-07-31,0,0,1,1,1,0,0,0,1,0
737,1.84417028018599,0.1562905832841385,KY,2022-08-01,1,0,0,1,1,0,0,0,1,1
738,1.63476466712908,0.0555616405402255,KY,2022-08-02,1,0,1,1,1,1,0,0,1,1
739,0.574446348982582,0.079986579881675,KY,2022-08-03,1,1,1,1,1,0,0,1,1,1
740,0.688124404267598,0.1024491785908245,KY,2022-08-04,1,1,1,1,1,0,0,1,1,1
741,3.04483800904369,0.2084008369631295,KY,2022-08-05,0,0,0,1,1,0,0,0,1,1
742,0.552829843625783,0.074035479494382,KY,2022-08-06,1,1,1,1,1,0,0,1,1,1
743,0.679630594721262,0.124934801583536,KY,2022-08-07,1,1,1,1,1,0,0,1,1,1
744,0.599707510869397,0.0850702843207705,KY,2022-08-08,1,1,1,1,1,0,0,1,1,1
745,1.51093595224089,0.00804919501032105,KY,2022-08-09,0,0,1,1,1,0,0,1,1,1
746,2.9485290351646,0.1686326103290025,KY,2022-08-10,1,0,0,1,1,0,0,0,1,1
747,4.2562041300553,0.2132979227947985,KY,2022-08-11,0,0,1,0,0,0,0,1,0,0
748,1.52848684766464,0.082652392358918,KY,2022-08-12,0,1,1,0,1,0,0,0,0,1
749,1.11382481975952,0.159166638805802,KY,2022-08-13,0,0,1,1,1,0,0,1,1,1
750,0.272434685633554,0.00610340954197015,KY,2022-08-14,1,1,1,1,1,0,0,1,1,1
751,1.44882023156364,0.0287080965323188,KY,2022-08-15,0,0,1,1,1,0,0,1,1,1
752,1.18558589884762,0.119480850644244,KY,2022-08-16,1,1,0,1,1,0,1,0,1,1
753,2.57396569502013,0.131108532614365,KY,2022-08-17,0,0,1,1,1,0,0,1,1,1
754,6.46824188596799,0.1863830138486485,KY,2022-08-18,0,0,0,1,1,0,0,0,1,1
755,0.862710262997938,0.0882446539903395,KY,2022-08-19,1,1,1,1,1,1,1,1,1,1
756,0.471469487542312,0.071130567781264,KY,2022-08-20,1,1,1,1,1,0,1,0,1,1
757,1.92952616597647,0.1986038564939855,LA,2022-07-10,1,1,0,1,1,0,0,0,1,1
758,1.37592034066373,0.2152290451994055,LA,2022-07-11,1,1,1,1,1,0,0,1,1,1
759,0.959227628874053,0.232724697277609,LA,2022-07-12,1,1,1,1,0,0,0,1,1,0
760,1.9828701115835,0.2056233249424565,LA,2022-07-13,0,1,0,1,1,0,0,0,1,1
761,1.70288369964261,0.241617012957916,LA,2022-07-14,1,0,1,1,1,0,0,0,1,1
762,3.11733829068757,0.270205838116852,LA,2022-07-15,1,0,1,0,1,0,0,0,0,1
763,1.6325498859347,0.161422912480948,LA,2022-07-16,0,1,1,1,1,0,0,0,1,1
764,3.4529529852592,0.2887105163348975,LA,2022-07-17,0,0,1,1,1,0,0,0,1,1
765,1.95625174817739,0.219326535133108,LA,2022-07-18,0,0,1,1,1,0,0,0,1,1
766,1.29829755816516,0.2518007836209265,LA,2022-07-19,1,0,1,1,0,0,0,0,1,0
767,0.45624083991391,0.1132228540407055,LA,2022-07-20,1,1,1,1,1,0,0,1,1,1
768,1.31679650833858,0.0846967276375275,LA,2022-07-21,0,1,1,1,1,0,1,0,1,1
769,7.2033651749286,0.321788988601551,LA,2022-07-22,1,0,0,1,1,0,0,0,1,1
770,1.14910338224585,0.1663471344195,LA,2022-07-23,1,1,1,1,0,0,0,1,1,0
771,1.04856097257309,0.1564072938172655,LA,2022-07-24,1,1,1,1,0,1,0,0,1,0
772,1.3379476541109,0.1601427491129545,LA,2022-07-25,1,1,1,1,0,0,0,0,1,0
773,1.67860591838663,0.1598810468489895,LA,2022-07-26,0,1,1,1,1,0,0,0,1,1
774,2.54450126857436,0.2827553571047515,LA,2022-07-27,1,0,0,1,0,0,0,0,1,0
775,1.31368579589237,0.152684317934598,LA,2022-07-28,0,1,1,1,1,1,1,1,1,1
776,0.596311916427726,0.131817997794354,LA,2022-07-29,1,1,1,1,1,0,0,0,1,1
777,1.31054541511239,0.1781247966777615,LA,2022-07-30,0,1,1,1,1,1,1,1,1,1
778,0.979554790936358,0.128519231128613,LA,2022-07-31,1,1,1,1,0,0,0,1,1,0
779,3.67698862535264,0.1926357842495985,LA,2022-08-01,0,0,1,1,1,0,0,0,1,1
780,1.94237948190983,0.2055599839235535,LA,2022-08-02,1,0,0,1,1,0,0,0,1,1
781,0.543650439887145,0.110011148252014,LA,2022-08-03,1,1,1,1,1,0,0,1,1,1
782,4.15221619797146,0.2946593180054,LA,2022-08-04,0,0,1,1,1,0,0,1,1,1
783,1.71393211281421,0.194884346391111,LA,2022-08-05,0,0,1,1,1,0,0,1,1,1
784,3.14393290372374,0.201485989532928,LA,2022-08-06,0,0,1,1,1,0,0,1,1,1
785,1.56518506708399,0.2794978496852825,LA,2022-08-07,0,0,1,1,1,0,0,1,1,1
786,4.69633340128741,0.348758685711465,LA,2022-08-08,0,0,1,1,1,0,0,1,1,1
787,0.500640306196629,0.00804919501032105,LA,2022-08-09,1,1,1,1,1,1,1,1,1,1
788,0.570903937466418,0.1728846165986335,LA,2022-08-10,1,1,1,1,1,1,1,1,1,1
789,2.40415914295032,0.2565102702235095,LA,2022-08-11,0,0,1,1,1,0,0,1,1,1
790,1.69635803108036,0.2853334597227665,LA,2022-08-12,0,0,1,1,1,0,0,1,1,1
791,1.587563242965,0.246434986661957,LA,2022-08-13,0,0,1,1,1,0,0,0,1,1
792,1.33119225362337,0.1937079561483535,LA,2022-08-14,0,0,1,1,1,0,0,1,1,1
793,1.25651737200278,0.17545106083274,LA,2022-08-15,0,0,1,1,1,0,0,1,1,1
794,0.26196166770345,0.00547402165907375,LA,2022-08-16,1,1,1,1,1,1,1,1,1,1
795,1.75335089614849,0.119355739583507,LA,2022-08-17,0,0,1,1,1,0,0,1,1,1
796,0.0526017193620872,0.00491358969455554,LA,2022-08-18,1,1,1,1,1,1,1,1,1,1
797,1.60073172727633,0.2205925293489795,LA,2022-08-19,0,0,1,1,1,0,0,1,1,1
798,1.88961571487369,0.293520436167238,LA,2022-08-20,0,0,1,1,1,0,0,1,1,1
799,4.25779140443538,0.303125857930843,MA,2022-07-10,0,0,1,1,0,0,0,0,1,0
800,2.34068654748475,0.1861853523925955,MA,2022-07-11,1,0,0,1,1,1,0,0,1,1
801,8.65749828062958,0.134908431798022,MA,2022-07-12,0,0,0,1,1,0,0,0,1,1
802,2.20026757346059,0.2393810555718215,MA,2022-07-13,0,0,1,1,1,1,1,0,1,0
803,1.51054342111311,0.188620606943453,MA,2022-07-14,1,1,1,1,1,0,0,1,1,0
804,2.78661036007575,0.184978355814787,MA,2022-07-15,0,1,1,1,0,0,0,0,1,0
805,4.85323852466721,0.2389192886597995,MA,2022-07-16,1,0,0,1,1,0,1,0,1,0
806,1.45926956102924,0.1773532020330255,MA,2022-07-17,1,1,1,1,0,0,0,0,1,0
807,2.16981861224164,0.1856410944707095,MA,2022-07-18,1,1,1,0,0,0,0,0,0,0
808,1.58031235532655,0.1680513724231575,MA,2022-07-19,1,1,1,1,0,0,0,0,1,0
809,3.78426350904404,0.135199776421074,MA,2022-07-20,0,0,1,0,1,1,0,0,0,1
810,2.99938869624286,0.193461300720775,MA,2022-07-21,0,0,1,1,0,0,0,0,1,1
811,1.67192518424757,0.1401102881480615,MA,2022-07-22,1,1,1,1,1,0,0,0,1,1
812,1.78318778077889,0.219570996763444,MA,2022-07-23,1,0,1,1,0,0,0,0,1,0
813,0.953267879168174,0.1407448619667815,MA,2022-07-24,1,1,1,1,0,0,0,1,1,0
814,0.888781403644891,0.1336320702934895,MA,2022-07-25,1,1,1,1,1,0,0,1,1,1
815,1.59553500397453,0.155591141103938,MA,2022-07-26,1,1,1,1,0,1,1,0,1,0
816,1.88048615873853,0.01742949537546475,MA,2022-07-27,0,0,1,1,1,1,0,0,1,1
817,1.54674797851791,0.1502499358452775,MA,2022-07-28,0,1,1,1,1,0,0,0,1,1
818,1.24927163867988,0.127019279990913,MA,2022-07-29,1,1,1,1,0,0,1,0,1,0
819,1.24628525551585,0.15883297292953,MA,2022-07-30,1,1,1,1,1,0,0,0,1,1
820,0.51617973761044,0.1099030007388925,MA,2022-07-31,1,1,1,1,1,0,0,1,1,1
821,4.98818967352343,0.1550817010802635,MA,2022-08-01,0,0,1,1,1,0,0,1,1,0
822,6.75272704856967,0.1920752571736935,MA,2022-08-02,0,0,0,1,1,0,0,0,1,1
823,1.61079166979879,0.13585772416358,MA,2022-08-03,1,1,1,1,1,0,0,0,1,1
824,6.4580879159281,0.1548654977122705,MA,2022-08-04,0,0,1,0,1,0,0,0,0,1
825,8.67667067606044,0.163109755166486,MA,2022-08-05,0,0,0,0,1,0,0,0,0,1
826,3.99158906659916,0.123106309534832,MA,2022-08-06,1,0,0,1,0,0,0,0,1,0
827,4.91936440334372,0.1362194576324455,MA,2022-08-07,0,0,1,0,1,0,0,0,0,1
828,10.3212358870664,0.1326477502263625,MA,2022-08-08,0,0,0,1,0,0,0,0,1,0
829,2.03572870356349,0.1364166718012535,MA,2022-08-09,0,0,1,1,1,0,0,0,1,1
830,4.72827752938386,0.1883790091921485,MA,2022-08-10,0,0,1,1,1,0,0,0,1,1
831,6.13127870374887,0.144848762286662,MA,2022-08-11,0,0,1,1,1,0,0,0,1,1
832,12.6301811548435,0.1608408660159315,MA,2022-08-12,0,0,1,1,0,0,0,1,1,0
833,0.70446880525622,0.0779328043652325,MA,2022-08-13,1,1,1,1,1,0,0,1,1,1
834,12.1101029346202,0.1550834906705685,MA,2022-08-14,0,0,1,1,1,0,0,1,1,1
835,21.6869739525278,0.2060418466789265,MA,2022-08-15,0,0,0,1,0,0,0,0,1,0
836,5.12963358025426,0.127241797988988,MA,2022-08-16,0,0,1,1,1,0,0,1,1,1
837,13.9968090054171,0.158700674108047,MA,2022-08-17,0,0,1,0,1,0,0,0,0,1
838,17.8045374199735,0.1873512905160125,MA,2022-08-18,0,0,1,1,1,0,0,1,1,1
839,10.9230397794539,0.18345480044896,MA,2022-08-19,0,0,1,0,1,0,0,1,0,1
840,8.9975867263706,0.253938924613944,MA,2022-08-20,0,0,0,1,1,0,0,0,1,1
841,7.42139912912461,0.2359730489464115,MD,2022-07-10,0,1,0,1,0,0,0,0,1,0
842,3.80926899779533,0.193115314462883,MD,2022-07-11,1,0,0,1,1,0,0,0,1,0
843,1.86018357864213,0.240198544263574,MD,2022-07-12,0,1,1,1,1,0,1,0,1,1
844,2.0380891324468,0.2442074549576025,MD,2022-07-13,0,1,1,1,1,0,0,0,1,1
845,1.19749350817924,0.184059303003293,MD,2022-07-14,1,1,1,1,0,1,0,0,1,0
846,2.42950866077131,0.1836221228402835,MD,2022-07-15,0,1,1,0,0,0,0,0,0,1
847,5.53032271297004,0.1865810154755155,MD,2022-07-16,0,1,0,0,0,0,0,0,0,0
848,2.32465993329615,0.1940379231617475,MD,2022-07-17,1,1,1,0,0,0,0,0,0,0
849,6.12141195072247,0.2108105746755065,MD,2022-07-18,0,0,1,1,1,0,0,0,1,0
850,1.2939185874188,0.146970585159147,MD,2022-07-19,1,1,0,1,1,0,0,0,1,1
851,2.96826202788371,0.105073455859927,MD,2022-07-20,0,0,1,1,1,0,0,0,1,1
852,1.19587779564608,0.170577193979053,MD,2022-07-21,1,1,1,1,0,1,1,0,1,0
853,4.94003101837163,0.195677178470965,MD,2022-07-22,0,0,0,1,1,0,0,0,1,1
854,1.48194018147861,0.153047326275813,MD,2022-07-23,1,1,1,1,1,1,0,0,1,0
855,2.32661411996262,0.129737218301214,MD,2022-07-24,1,1,1,1,0,0,0,0,1,0
