"","es_score","brier_score","location","target_date","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","X23A_50_CI","other_50_CI","X22B_50_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","other_95_CI","X22B_95_CI"
"1638",1.77312450541516,0.528639947672075,"PA",2022-12-31,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"1639",NA,NA,"PR",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",NA,NA,"PR",2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",NA,NA,"PR",2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",NA,NA,"PR",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",NA,NA,"PR",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",NA,NA,"PR",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",NA,NA,"PR",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",0.624255178505207,0.87094959359089,"PR",2022-11-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1647",0.1647424024379,0.232229501100776,"PR",2022-11-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1648",NA,NA,"PR",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,NA,"PR",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,"PR",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,"PR",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,"PR",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",0.47892480465035,0.63068484483228,"PR",2022-12-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1655",NA,NA,"PR",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",0.895783910939112,0.391861604821747,"PR",2022-12-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"1657",1.73431675978189,0.706695563981891,"PR",2022-12-08,1,1,0,1,1,1,0,1,1,0,0,0,1,0
"1658",0.259567978436828,0.116851080944599,"PR",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1659",NA,NA,"PR",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",NA,NA,"PR",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",NA,NA,"PR",2022-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",NA,NA,"PR",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",NA,NA,"PR",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",1.51819139081776,0.416338179504337,"PR",2022-12-15,1,1,1,1,0,1,0,1,0,0,1,0,1,0
"1665",0.891801518295549,0.448199625100858,"PR",2022-12-16,1,1,1,1,1,1,1,1,1,1,0,0,1,0
"1666",NA,NA,"PR",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",1.81252892431257,0.555454888056593,"PR",2022-12-19,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"1669",NA,NA,"PR",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",0.0919148587656192,0.12155313029686,"PR",2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1671",0.736795028270799,0.44270269210303,"PR",2022-12-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1672",0.855170920123216,0.139872266756005,"PR",2022-12-23,1,1,0,1,1,1,1,1,1,0,1,0,1,1
"1673",NA,NA,"PR",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",0.69996125491294,1.01763682302205,"PR",2022-12-26,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1676",2.10599390966961,0.461682000465945,"PR",2022-12-27,1,1,1,1,0,1,0,1,1,0,0,0,1,0
"1677",1.42774825194422,0.522763029131327,"PR",2022-12-28,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1678",4.9941315306783,0.811540901811852,"PR",2022-12-29,1,0,0,1,1,1,0,1,0,0,0,0,1,0
"1679",1.81046336664411,0.70371196037014,"PR",2022-12-30,1,1,0,1,1,1,0,1,1,0,0,0,1,0
"1680",NA,NA,"PR",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",1.05144697347108,0.572529742256189,"RI",2022-11-20,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"1682",NA,NA,"RI",2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",0.813092031101831,0.795493912216748,"RI",2022-11-22,0,1,1,1,1,1,1,1,0,0,1,1,1,1
"1684",0.268087268445013,0.533116527690593,"RI",2022-11-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"1685",NA,NA,"RI",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",0.814256867395703,0.632095123266391,"RI",2022-11-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1687",1.13452451345501,0.504719187532476,"RI",2022-11-26,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1688",4.94223841705333,0.699070172828811,"RI",2022-11-27,1,1,0,1,0,1,0,1,0,0,0,0,1,0
"1689",1.97914938174889,0.65799027268811,"RI",2022-11-28,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"1690",NA,NA,"RI",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",NA,NA,"RI",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",1.92770026402176,1.14342409024373,"RI",2022-12-01,1,1,0,1,0,1,0,1,1,1,0,0,1,1
"1693",2.61182839312893,0.69531761103688,"RI",2022-12-02,1,1,0,1,1,1,0,1,0,0,1,1,1,0
"1694",1.42893194544341,0.625732266852238,"RI",2022-12-03,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1695",3.62667535947278,0.768305937070707,"RI",2022-12-04,1,1,0,1,0,1,1,1,0,0,1,0,1,0
"1696",3.75514616017728,0.746710856888687,"RI",2022-12-05,1,1,0,1,0,1,0,1,0,0,1,0,1,0
"1697",1.75637609621694,0.973042182123923,"RI",2022-12-06,0,1,0,1,1,1,0,0,1,0,1,1,1,0
"1698",1.93366469288136,0.919361761056598,"RI",2022-12-07,0,1,0,1,0,1,1,0,1,0,1,0,1,0
"1699",1.26949260112933,0.799871595113501,"RI",2022-12-08,1,1,1,1,0,0,1,1,1,0,1,0,0,0
"1700",0.976163332991635,0.558214853680337,"RI",2022-12-09,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"1701",1.30421940734773,0.994055079789199,"RI",2022-12-10,1,1,0,0,0,1,1,1,1,0,0,0,1,1
"1702",5.08550561453118,0.785736996322815,"RI",2022-12-11,1,1,0,0,0,1,1,1,1,0,0,0,1,0
"1703",1.17115783988061,0.942351564788903,"RI",2022-12-12,1,1,0,0,1,1,1,1,1,1,1,0,1,0
"1704",0.639855542262839,0.699097777243533,"RI",2022-12-13,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1705",0.231698472304145,0.101000800896703,"RI",2022-12-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1706",0.871682825433688,0.100575153597266,"RI",2022-12-15,1,1,0,1,1,1,1,1,0,0,1,1,1,1
"1707",1.81148039296915,0.692562692506541,"RI",2022-12-16,0,1,0,1,1,1,1,0,1,0,1,0,1,0
"1708",4.52569572411513,0.772982755205633,"RI",2022-12-17,1,1,0,1,0,1,1,1,1,0,1,0,1,0
"1709",6.38190628201431,0.876513361728531,"RI",2022-12-18,1,1,0,1,1,1,0,1,0,0,0,1,1,0
"1710",7.58748841303919,0.862773916514668,"RI",2022-12-19,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"1711",0.883657866892742,1.25107927850039,"RI",2022-12-20,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1712",1.0494394676143,0.906005159977031,"RI",2022-12-21,1,1,0,1,1,1,0,1,1,0,1,0,1,0
"1713",7.66662487923413,1.20552440349393,"RI",2022-12-22,1,1,0,1,0,1,1,1,1,0,0,0,1,0
"1714",7.35277925734408,0.893222921357079,"RI",2022-12-23,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"1715",0.45389549764489,0.628556210867509,"RI",2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1716",NA,NA,"RI",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",15.8288744378886,0.936814162772231,"RI",2022-12-26,1,1,0,0,0,1,0,1,1,0,1,0,1,0
"1718",0.35295877318956,0.585453608905166,"RI",2022-12-27,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"1719",0.634540796175078,0.922250297759794,"RI",2022-12-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1720",0.591495105182914,0.872454616400617,"RI",2022-12-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1721",0.748694329935234,0.546329977234978,"RI",2022-12-30,1,1,1,1,1,1,1,1,1,0,0,0,1,1
"1722",9.90048622016509,0.734960905243084,"RI",2022-12-31,1,1,0,1,0,1,0,1,0,0,0,0,1,1
"1723",1.60842903394037,0.799632862139105,"SC",2022-11-20,1,1,0,1,0,0,1,1,1,0,1,0,0,0
"1724",4.24677373555182,0.474018279829385,"SC",2022-11-21,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"1725",4.48571342723858,0.441337171561689,"SC",2022-11-22,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"1726",1.27376640169763,0.60788120242693,"SC",2022-11-23,0,1,1,1,1,1,1,0,0,0,1,0,1,0
"1727",NA,NA,"SC",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",3.59912444560645,0.695821970770051,"SC",2022-11-25,0,1,0,1,1,1,0,1,0,0,1,1,1,0
"1729",1.42870943501425,0.550005763863432,"SC",2022-11-26,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"1730",1.49157086422125,0.445266779686416,"SC",2022-11-27,1,1,1,1,1,1,1,1,1,0,1,0,1,0
"1731",3.00038246822271,0.417336853429946,"SC",2022-11-28,1,1,0,1,1,1,1,0,1,0,1,1,1,0
"1732",3.59570473316357,0.538121264970833,"SC",2022-11-29,0,0,1,0,1,0,1,0,1,1,0,0,0,1
"1733",2.8552663585834,0.536530013462054,"SC",2022-11-30,0,1,1,0,1,1,1,0,1,0,0,0,0,0
"1734",5.29452419076321,0.559469115201581,"SC",2022-12-01,1,1,0,1,1,1,0,0,0,0,0,0,1,0
"1735",1.37677823047203,0.599190098075629,"SC",2022-12-02,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1736",0.753223408530722,1.05892332936246,"SC",2022-12-03,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1737",1.23221275067288,0.742298576374096,"SC",2022-12-04,1,1,1,0,1,0,1,1,1,0,0,1,0,0
"1738",3.45770778540614,0.817721603392898,"SC",2022-12-05,0,1,0,1,1,1,0,0,0,0,1,0,1,0
"1739",5.88453452706737,0.618896077706965,"SC",2022-12-06,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"1740",2.37623527483017,0.520258084558706,"SC",2022-12-07,1,1,1,1,1,0,1,0,0,0,1,0,0,0
"1741",4.22003112081931,0.539029171359409,"SC",2022-12-08,0,0,0,0,1,1,0,0,0,0,1,0,1,0
"1742",4.44305026578872,0.628984047152226,"SC",2022-12-09,1,0,0,1,1,1,0,0,0,0,1,0,1,0
"1743",2.35207716789921,0.957066878335811,"SC",2022-12-10,1,1,0,1,1,1,0,1,0,0,1,1,1,0
"1744",0.759947476675881,0.559640150242093,"SC",2022-12-11,1,0,1,1,1,1,1,1,0,0,0,0,1,1
"1745",3.65881924266184,0.769030973015851,"SC",2022-12-12,0,1,0,1,1,1,0,0,0,0,0,1,1,0
"1746",1.58165899966741,0.678858441463342,"SC",2022-12-13,1,1,0,1,1,0,1,0,0,0,1,1,0,0
"1747",1.44071612525696,0.380392687784174,"SC",2022-12-14,1,1,1,1,1,1,0,1,0,0,0,1,1,0
"1748",3.29310163741391,0.364669658702254,"SC",2022-12-15,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"1749",3.06041272180418,0.808249879112535,"SC",2022-12-16,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"1750",1.38494850444053,0.726167870993954,"SC",2022-12-17,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"1751",4.348844426545,0.43278186193136,"SC",2022-12-18,1,1,1,0,0,1,0,1,0,0,1,0,1,0
"1752",7.34661587642404,0.46185987565511,"SC",2022-12-19,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1753",2.14267100185259,0.43242798601173,"SC",2022-12-20,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1754",2.54307470764421,0.452861964419532,"SC",2022-12-21,1,1,1,1,0,0,1,1,1,0,1,0,0,0
"1755",4.2840968969226,0.267245891469234,"SC",2022-12-22,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"1756",8.07618259490458,0.601304844207402,"SC",2022-12-23,0,1,1,0,0,0,0,0,1,0,0,0,0,0
"1757",4.0251178882218,0.592097701802851,"SC",2022-12-24,1,1,1,1,0,1,0,0,1,0,1,0,1,0
"1758",NA,NA,"SC",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",11.0421151038498,0.555975074222899,"SC",2022-12-26,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"1760",5.53022258608391,0.471154617724563,"SC",2022-12-27,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"1761",4.39836268362841,0.694460426185176,"SC",2022-12-28,1,0,1,1,0,1,0,1,0,0,0,0,1,0
"1762",4.13626124894274,0.683891347532529,"SC",2022-12-29,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"1763",17.6717969378549,0.688107470090721,"SC",2022-12-30,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"1764",9.43342770107776,0.579239781239559,"SC",2022-12-31,0,1,0,1,0,1,0,0,1,0,0,0,1,0
"1765",NA,NA,"SD",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",0.247577031641165,0.523490810285118,"SD",2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1767",0.690915368371764,0.587917909119716,"SD",2022-11-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1768",1.17956204239827,0.740209896709433,"SD",2022-11-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1769",NA,NA,"SD",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",0.481764285233324,0.493342947899194,"SD",2022-11-25,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"1771",0.192126569173635,0.266457242203666,"SD",2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1772",NA,NA,"SD",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",2.49175700563396,0.769178466445695,"SD",2022-11-28,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1774",1.84957156090836,0.974340765223719,"SD",2022-11-29,0,1,0,0,1,1,1,0,1,0,0,1,1,0
"1775",0.385863964952503,0.584813743071793,"SD",2022-11-30,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"1776",0.788674811992331,0.593728558092342,"SD",2022-12-01,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"1777",1.88187393354294,1.00288657085373,"SD",2022-12-02,1,1,0,0,1,1,1,1,1,0,0,1,1,0
"1778",0.909895773990654,0.165224973007411,"SD",2022-12-03,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"1779",NA,NA,"SD",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",0.996747816135946,1.41989051801102,"SD",2022-12-05,1,1,1,0,1,1,1,1,1,0,0,1,1,1
"1781",0.294790072779929,0.136928790629406,"SD",2022-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1782",2.2030303983264,0.649079919805038,"SD",2022-12-07,1,1,0,1,1,1,0,1,0,0,1,1,1,0
"1783",1.63102640129238,1.47957171047809,"SD",2022-12-08,1,0,0,1,1,0,1,1,0,0,1,1,0,0
"1784",0.492614298625343,0.116851080944599,"SD",2022-12-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1785",0.578714712975444,0.675350280977811,"SD",2022-12-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1786",1.04017248808673,1.46321083584897,"SD",2022-12-11,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"1787",0.237741632720544,0.104670117956564,"SD",2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1788",0.0752360341389747,0.102377421425747,"SD",2022-12-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"1789",1.03973839523424,1.47469189204907,"SD",2022-12-14,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"1790",0.0737548009964044,0.100575153597266,"SD",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1791",NA,NA,"SD",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,NA,"SD",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,NA,"SD",2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,NA,"SD",2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",NA,NA,"SD",2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",0.749806719922396,0.749658501200404,"SD",2022-12-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1797",NA,NA,"SD",2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,NA,"SD",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,NA,"SD",2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,NA,"SD",2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",NA,NA,"SD",2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",0.15807524816438,0.20015048370702,"SD",2022-12-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1
"1803",0.854635416758814,0.802087777284526,"SD",2022-12-28,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"1804",NA,NA,"SD",2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,NA,"SD",2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",1.08404313398514,0.580958428062599,"TN",2022-11-20,1,1,1,1,1,1,1,0,0,1,1,1,0,0
"1808",5.7239711063925,0.621660295033952,"TN",2022-11-21,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"1809",5.83943121320502,0.715427050353576,"TN",2022-11-22,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"1810",1.08009222268947,0.528457644688313,"TN",2022-11-23,1,1,1,1,1,1,1,1,0,0,1,1,1,0
"1811",1.2124669636057,0.772807453177266,"TN",2022-11-24,1,1,0,1,1,1,0,1,1,0,1,1,1,0
"1812",1.2712726737457,0.626575626157112,"TN",2022-11-25,1,1,1,1,1,0,1,1,0,0,1,1,0,0
"1813",3.70958662580601,0.666737310356066,"TN",2022-11-26,1,1,0,1,1,1,0,0,1,0,1,1,1,0
"1814",1.69854722491414,0.595798882638134,"TN",2022-11-27,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"1815",3.0861754210309,0.617249009893152,"TN",2022-11-28,1,1,0,1,1,1,0,0,0,0,0,1,1,0
"1816",2.55367417823649,0.563056046800469,"TN",2022-11-29,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1817",2.06992798626268,0.626672554092982,"TN",2022-11-30,0,1,0,1,1,1,1,0,0,0,1,0,1,1
"1818",1.42785564879422,0.509022512585418,"TN",2022-12-01,1,1,1,1,1,0,1,0,0,0,1,1,1,0
"1819",1.91019693815428,0.535807885412996,"TN",2022-12-02,1,1,1,1,1,1,0,0,0,1,0,1,1,0
"1820",1.17947187685855,0.423650224588376,"TN",2022-12-03,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"1821",1.56700195875297,0.608399770031288,"TN",2022-12-04,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1822",3.0216850944774,0.515146100410591,"TN",2022-12-05,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1823",3.68360510585015,0.574585177872511,"TN",2022-12-06,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"1824",1.53338541920682,0.414538270046652,"TN",2022-12-07,1,1,1,1,1,0,1,1,0,0,1,0,0,1
"1825",2.20855836943058,0.484773465424973,"TN",2022-12-08,1,1,1,1,1,1,0,1,0,0,0,0,1,0
"1826",1.36822309192232,0.389249523839631,"TN",2022-12-09,1,1,1,1,1,1,1,1,0,1,1,0,1,0
"1827",1.23521858963762,0.373528896868063,"TN",2022-12-10,1,1,1,1,1,1,1,1,0,0,1,0,1,0
"1828",6.48482270852104,0.854332180335084,"TN",2022-12-11,0,1,0,1,1,1,0,0,1,0,0,1,1,0
"1829",1.67697949143016,0.442149987013658,"TN",2022-12-12,0,1,1,1,1,1,1,0,0,1,0,0,0,0
"1830",4.55373643152193,0.562067257544209,"TN",2022-12-13,1,1,0,1,0,0,0,0,0,0,1,1,0,0
"1831",3.55046721946991,0.36493663309833,"TN",2022-12-14,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"1832",5.39171046261083,0.671200269662277,"TN",2022-12-15,1,1,0,1,1,1,0,1,0,0,0,0,1,0
"1833",8.56228686446816,0.750517930563785,"TN",2022-12-16,1,1,0,1,1,1,0,1,0,0,1,0,1,0
"1834",3.24490330258551,0.598940703456105,"TN",2022-12-17,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"1835",1.79586555701334,0.561879945036016,"TN",2022-12-18,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"1836",6.51769167114606,0.554854017532111,"TN",2022-12-19,1,1,1,1,0,0,0,1,0,0,1,0,0,0
"1837",7.8008142091259,0.498258706699641,"TN",2022-12-20,1,0,1,1,0,1,0,0,0,0,0,0,1,0
"1838",8.53193959720237,0.550416022441746,"TN",2022-12-21,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1839",5.17494567386579,0.503550231572116,"TN",2022-12-22,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"1840",1.49478729782997,0.495196067851483,"TN",2022-12-23,1,1,1,1,0,1,0,1,1,0,1,0,1,0
"1841",4.56506399928735,0.675592314844243,"TN",2022-12-24,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"1842",1.17747819095665,0.769030804457732,"TN",2022-12-25,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"1843",3.45542733837826,0.715027954314266,"TN",2022-12-26,1,1,0,1,0,0,1,1,1,1,0,0,0,1
"1844",1.49863378193619,0.749722708580306,"TN",2022-12-27,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"1845",1.22246712475534,0.321237584923331,"TN",2022-12-28,1,1,0,1,1,1,1,1,0,0,0,0,1,1
"1846",1.73958967664645,0.813429806714129,"TN",2022-12-29,1,1,1,1,0,1,0,1,1,0,1,0,1,0
"1847",5.39705837512406,0.536094585337093,"TN",2022-12-30,1,1,0,1,0,0,0,1,1,0,0,0,1,0
"1848",4.12229581478593,1.08110093851785,"TN",2022-12-31,1,1,0,1,0,0,0,1,1,0,1,0,0,0
"1849",7.36957775801877,0.568153073555174,"TX",2022-11-20,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"1850",4.17176950957189,0.569382538805064,"TX",2022-11-21,0,0,1,1,1,0,1,0,0,0,0,0,0,1
"1851",11.9452696392861,0.516661561208951,"TX",2022-11-22,1,0,0,1,1,1,0,0,0,0,0,0,1,0
"1852",3.93063977484767,0.573080428812626,"TX",2022-11-23,1,1,1,1,1,0,1,0,0,0,0,1,0,0
"1853",0.555572850325313,0.772807453177266,"TX",2022-11-24,1,1,1,1,1,1,1,1,1,0,1,1,1,0
"1854",10.8663084155583,0.563900406984561,"TX",2022-11-25,0,1,1,0,1,0,0,0,1,0,0,1,0,0
"1855",2.67318306960323,0.680275207767135,"TX",2022-11-26,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"1856",2.07923007900017,0.45084083900864,"TX",2022-11-27,1,1,0,1,1,1,1,1,1,0,0,1,1,0
"1857",7.45384766520864,0.513069910405034,"TX",2022-11-28,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"1858",3.24702583127435,0.542327666938622,"TX",2022-11-29,1,0,1,1,0,1,1,0,0,0,0,0,1,0
"1859",13.989051528868,0.578087650602388,"TX",2022-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1860",4.78779716186082,0.519261713627962,"TX",2022-12-01,0,1,1,1,0,0,0,1,1,0,0,0,0,0
"1861",6.78293277601512,0.487731430712451,"TX",2022-12-02,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"1862",3.88409964896308,0.458132565097005,"TX",2022-12-03,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"1863",3.11937802306879,0.44365023330682,"TX",2022-12-04,0,1,0,0,0,1,1,1,0,0,0,0,1,0
"1864",2.533569661786,0.461540083178499,"TX",2022-12-05,1,0,1,1,0,1,1,0,0,0,0,0,1,0
"1865",1.94637458534171,0.499650249078594,"TX",2022-12-06,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1866",2.30569927918863,0.540432016912333,"TX",2022-12-07,1,1,1,1,1,0,1,1,0,1,1,0,0,0
"1867",3.69586555206725,0.526831073262268,"TX",2022-12-08,1,1,0,1,1,0,0,0,1,0,1,1,0,0
"1868",8.54877602028788,0.360551989227986,"TX",2022-12-09,0,1,0,0,0,0,1,0,0,0,0,0,0,0
