"","es_score","brier_score","location","target_date","X22A_50_CI","X22D_50_CI","X22E_50_CI","other_50_CI","X22B_50_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","other_95_CI","X22B_95_CI"
"552",0.894935642251909,0.805312515401741,"ID",2022-09-23,0,1,1,1,0,0,1,1,1,0
"553",0.0184512725967632,0.0260404316407163,"ID",2022-09-24,1,1,1,1,1,1,1,1,1,1
"554",NA,NA,"ID",2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",0.220253981824656,0.0270426859420016,"ID",2022-09-26,1,1,1,1,1,1,1,1,1,1
"556",NA,NA,"ID",2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.938277976526599,0.588267385336719,"ID",2022-09-29,1,0,1,1,1,0,0,1,1,0
"559",1.00341843093499,0.599483341892278,"ID",2022-09-30,1,1,1,0,1,1,1,1,0,0
"560",0.0236739632716729,0.0321595466665268,"ID",2022-10-01,1,1,1,1,1,1,1,1,1,1
"561",0.0232450747252144,0.0338330414447582,"ID",2022-10-02,1,1,1,1,1,1,1,1,1,1
"562",0.179289482258588,0.0358058809365402,"ID",2022-10-03,1,1,1,1,1,1,1,0,1,0
"563",0.0979954449445904,0.0381252547687865,"ID",2022-10-04,1,1,1,1,1,1,1,0,1,0
"564",NA,NA,"ID",2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",0.0315152966317339,0.0440301451519834,"ID",2022-10-06,1,1,1,1,1,1,1,1,1,1
"566",0.120284426762391,0.0477506121982123,"ID",2022-10-07,1,1,1,1,1,1,1,1,1,1
"567",NA,NA,"ID",2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",0.0428183843757037,0.0571399251388696,"ID",2022-10-09,1,1,1,1,1,1,1,0,1,0
"569",0.930813594747858,0.589400407235562,"ID",2022-10-10,1,1,1,0,1,1,1,0,0,1
"570",0.708058477479573,0.544717147927116,"ID",2022-10-11,0,1,1,1,1,0,1,0,1,1
"571",0.349025424680383,0.0776775098176764,"ID",2022-10-12,1,1,1,1,1,1,1,0,1,0
"572",0.206381978439675,0.0867544078795681,"ID",2022-10-13,1,1,1,1,1,1,1,1,1,1
"573",0.359953055616454,0.38690385885383,"ID",2022-10-14,1,1,1,1,1,1,1,1,1,1
"574",0.0784557458817624,0.109171212574936,"ID",2022-10-15,1,1,1,1,1,1,1,1,1,1
"575",NA,NA,"ID",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",0.72391569132287,0.421807539962953,"ID",2022-10-17,1,1,1,1,1,0,1,0,1,0
"577",0.877303066067243,0.811009477119041,"ID",2022-10-18,1,0,1,1,1,1,0,1,1,0
"578",0.672734631557971,0.176023284098483,"ID",2022-10-19,1,1,1,1,1,0,1,0,1,0
"579",0.419201370077051,0.198401697720351,"ID",2022-10-20,1,1,1,1,1,1,1,0,1,0
"580",0.445088366113406,0.223398061242638,"ID",2022-10-21,1,1,1,1,1,1,1,1,1,1
"581",NA,NA,"ID",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",1.04185351730755,0.421789622162963,"ID",2022-10-24,1,1,1,1,0,1,1,0,1,0
"584",1.08943823098362,0.69647699550957,"ID",2022-10-25,1,0,0,1,1,1,0,1,1,0
"585",1.20330591643014,0.391794134899851,"ID",2022-10-26,1,1,0,1,0,0,0,1,1,0
"586",0.320369618759594,0.434458648883857,"ID",2022-10-27,1,1,1,1,1,1,1,0,1,0
"587",0.375512266288438,0.529030653202329,"ID",2022-10-28,1,1,1,1,1,1,1,0,1,0
"588",1.49107972986845,0.528238631620941,"ID",2022-10-29,1,1,0,1,0,1,1,0,1,0
"589",2.50601534475482,0.285719153568236,"IL",2022-09-18,1,0,0,1,0,1,0,0,1,0
"590",2.67810033928544,0.262574191638237,"IL",2022-09-19,1,0,0,0,1,0,0,0,0,0
"591",2.34329652085459,0.279046917397191,"IL",2022-09-20,0,1,1,1,1,1,1,1,1,1
"592",4.5196443181981,0.320281672969432,"IL",2022-09-21,0,1,1,0,0,0,0,0,0,0
"593",2.30678403237968,0.213777410808308,"IL",2022-09-22,0,1,1,0,1,0,0,0,0,0
"594",9.96263367523861,0.400994769262593,"IL",2022-09-23,0,1,1,1,0,0,0,0,1,0
"595",1.19437499468708,0.194977060242632,"IL",2022-09-24,1,1,1,1,1,0,0,0,1,0
"596",1.16759649391449,0.245641735499112,"IL",2022-09-25,1,1,1,0,1,0,1,0,0,0
"597",3.66640429019331,0.34704126882846,"IL",2022-09-26,0,1,1,1,0,0,1,0,1,0
"598",1.22455785770752,0.290013766595184,"IL",2022-09-27,1,1,1,1,1,0,1,0,1,0
"599",2.80964154116079,0.185401546987935,"IL",2022-09-28,0,1,1,1,0,0,0,0,1,0
"600",14.0915324037017,0.507173036464699,"IL",2022-09-29,0,1,1,1,0,0,0,1,1,0
"601",3.77054007084561,0.344350907105961,"IL",2022-09-30,1,1,0,1,0,1,1,0,1,0
"602",1.04156997553974,0.319023604943926,"IL",2022-10-01,1,1,1,1,1,0,0,0,1,0
"603",2.81154993450985,0.234688090243528,"IL",2022-10-02,0,1,0,1,1,0,0,1,1,0
"604",1.3030652250688,0.333045322039811,"IL",2022-10-03,1,1,0,1,1,0,1,0,1,0
"605",0.806470583171147,0.307345840815808,"IL",2022-10-04,1,1,1,1,1,0,0,0,1,0
"606",2.58865793880282,0.328035857107778,"IL",2022-10-05,0,0,1,1,1,0,0,0,1,0
"607",11.431097280335,0.50594926022204,"IL",2022-10-06,0,1,0,1,0,0,0,0,1,0
"608",1.71253008045756,0.303248251055524,"IL",2022-10-07,1,1,1,0,1,0,0,0,0,1
"609",2.50815048657182,0.451739457589806,"IL",2022-10-08,0,1,1,1,0,0,1,0,1,0
"610",5.62418922615087,0.591678910666982,"IL",2022-10-09,1,0,0,1,0,0,0,0,1,0
"611",5.67796387225778,0.487577324888391,"IL",2022-10-10,0,1,0,0,0,0,1,0,0,0
"612",0.920419205473838,0.389149959512217,"IL",2022-10-11,1,1,1,1,1,0,0,0,1,0
"613",6.56705261771759,0.461964529163612,"IL",2022-10-12,0,0,0,1,0,0,0,1,1,0
"614",4.59545458677777,0.460391182587379,"IL",2022-10-13,0,1,0,1,1,0,0,0,1,0
"615",3.81362447307359,0.432255976843256,"IL",2022-10-14,0,1,0,0,1,0,0,0,0,0
"616",4.01866231969687,0.389054453894426,"IL",2022-10-15,0,1,0,0,1,0,0,0,0,0
"617",3.85585891682639,0.622702336656973,"IL",2022-10-16,0,1,0,1,0,0,1,0,1,0
"618",7.54714531493969,0.369200441236114,"IL",2022-10-17,0,1,0,1,0,0,1,0,1,0
"619",4.06654906161847,0.357888485692232,"IL",2022-10-18,1,1,0,1,0,0,1,0,1,0
"620",2.65693889388464,0.539978938738207,"IL",2022-10-19,0,1,1,0,1,0,0,0,0,0
"621",6.39466592806794,0.578372189992979,"IL",2022-10-20,0,0,0,0,1,0,0,0,0,0
"622",6.26649660214889,0.446302330624296,"IL",2022-10-21,1,1,0,1,0,0,0,0,1,0
"623",2.73571092938459,0.584209095796164,"IL",2022-10-22,1,0,1,0,1,0,0,0,0,0
"624",2.37785185828821,0.542325929811788,"IL",2022-10-23,1,1,0,0,1,0,0,0,0,0
"625",13.3228741555127,0.607808769537317,"IL",2022-10-24,0,1,0,0,1,0,0,0,0,0
"626",7.30189935136566,0.641503490999458,"IL",2022-10-25,0,1,0,0,1,0,0,0,0,0
"627",19.3939935533724,0.512759953128848,"IL",2022-10-26,1,1,0,0,0,0,0,0,0,0
"628",12.5786989383716,0.588338496265653,"IL",2022-10-27,0,1,0,0,0,0,0,0,0,0
"629",21.3232674917063,0.634583332362809,"IL",2022-10-28,0,1,0,0,0,0,0,0,0,0
"630",13.8886307491993,0.650300253583343,"IL",2022-10-29,1,0,0,0,0,0,0,0,0,0
"631",0.762529046751065,0.226891760136083,"IN",2022-09-18,1,1,1,1,1,1,0,1,1,0
"632",0.837672020011778,0.14500653402963,"IN",2022-09-19,1,1,1,1,1,1,1,1,1,1
"633",1.52860001498912,0.0251215914911528,"IN",2022-09-20,0,1,1,1,0,1,1,0,1,0
"634",1.33431244828117,0.325657843909134,"IN",2022-09-21,1,1,1,1,0,1,0,0,1,0
"635",0.518711944060554,0.136845718336942,"IN",2022-09-22,1,1,1,1,1,0,1,0,1,0
"636",4.89839359320849,0.535800861737712,"IN",2022-09-23,0,1,0,1,0,0,0,0,1,0
"637",2.35425610687858,0.423041508855218,"IN",2022-09-24,0,1,1,1,0,0,0,0,1,0
"638",0.796406438312216,0.118057138063454,"IN",2022-09-25,1,1,1,1,1,0,1,1,1,0
"639",0.806604104455508,0.236000696584407,"IN",2022-09-26,1,1,1,1,1,0,1,0,1,0
"640",3.26517861212104,0.0277263979611003,"IN",2022-09-27,0,1,1,1,0,0,0,0,1,0
"641",1.02447629967126,0.222171231865159,"IN",2022-09-28,1,1,1,1,1,0,1,0,1,0
"642",6.52630447309421,0.669686163497288,"IN",2022-09-29,0,1,0,1,0,0,1,0,1,0
"643",0.686808958614906,0.20623063206553,"IN",2022-09-30,1,1,1,1,1,0,1,0,1,0
"644",2.08533189298641,0.38668129898916,"IN",2022-10-01,0,1,1,1,0,0,1,1,1,0
"645",0.685750336570059,0.254800529179376,"IN",2022-10-02,1,1,1,1,1,0,0,1,1,0
"646",4.39085877099975,0.518941985341657,"IN",2022-10-03,0,1,1,0,0,0,0,0,0,0
"647",1.66539110617024,0.142451895894205,"IN",2022-10-04,1,1,1,0,0,1,1,0,0,1
"648",4.48624700508284,0.431013551141893,"IN",2022-10-05,0,1,0,1,0,0,1,0,1,0
"649",1.04254318009505,0.0440301451519834,"IN",2022-10-06,1,1,1,1,0,0,1,0,1,0
"650",0.492749588541537,0.0477506121982123,"IN",2022-10-07,1,1,1,1,1,1,1,0,1,0
"651",2.1575896643717,0.12323252816423,"IN",2022-10-08,0,1,1,1,0,0,0,0,1,0
"652",0.637343490854084,0.275908355672388,"IN",2022-10-09,1,1,1,1,1,1,1,1,1,1
"653",2.9111584404847,0.467989890500552,"IN",2022-10-10,0,0,1,1,0,0,0,1,1,0
"654",3.5314476893919,0.179403742738759,"IN",2022-10-11,1,1,0,1,0,1,0,0,1,0
"655",2.92697798023199,0.0776775098176764,"IN",2022-10-12,1,1,0,1,0,0,0,0,1,0
"656",3.54075132421595,0.468161618620913,"IN",2022-10-13,0,0,0,1,1,0,0,0,1,0
"657",1.84528999293719,0.425495394715148,"IN",2022-10-14,0,1,0,1,1,0,0,0,1,1
"658",2.66068125212536,0.428480497134451,"IN",2022-10-15,0,1,0,1,1,0,0,0,1,0
"659",1.34046132546563,0.429040733926649,"IN",2022-10-16,0,1,1,1,1,1,0,1,1,0
"660",2.48838708192697,0.465580913172898,"IN",2022-10-17,0,0,0,1,1,0,0,1,1,0
"661",2.57091569695696,0.612791894442906,"IN",2022-10-18,0,0,0,1,1,0,0,0,1,0
"662",3.1002783859374,0.372958595533808,"IN",2022-10-19,1,1,0,1,0,0,1,0,1,0
"663",1.86681511772027,0.546360962515983,"IN",2022-10-20,0,1,0,0,1,0,1,0,0,0
"664",2.30291534232916,0.223398061242637,"IN",2022-10-21,1,1,0,1,0,1,1,0,1,0
"665",2.90320272199464,0.251161611145092,"IN",2022-10-22,1,1,0,1,0,1,0,0,1,0
"666",2.22472422555144,0.705808549048503,"IN",2022-10-23,0,1,0,0,1,0,1,0,0,0
"667",9.14608636660996,0.433059979996579,"IN",2022-10-24,1,1,0,1,0,0,0,0,1,0
"668",4.573374030823,0.546516145692821,"IN",2022-10-25,1,0,0,1,0,0,0,0,1,0
"669",1.98501264140989,0.558184664302521,"IN",2022-10-26,1,1,1,1,1,0,0,0,1,0
"670",11.3780984969846,0.51701601679953,"IN",2022-10-27,1,1,0,0,0,0,0,0,0,0
"671",2.82614212239747,0.492253367398964,"IN",2022-10-28,1,1,0,1,0,1,1,0,1,0
"672",4.460453271444,0.586482006727967,"IN",2022-10-29,1,1,0,1,0,1,0,0,1,0
"673",0.0638153227219825,0.0250534736112834,"KS",2022-09-18,1,1,1,1,1,1,1,1,1,1
"674",0.980477058853941,0.389709073272348,"KS",2022-09-19,1,1,0,1,1,0,1,0,1,0
"675",0.354428342246006,0.247954020347472,"KS",2022-09-20,1,1,1,1,1,0,1,1,1,0
"676",1.01739512593661,0.199926909040383,"KS",2022-09-21,1,1,1,0,1,0,0,0,0,0
"677",0.729490825639886,0.0254292557673116,"KS",2022-09-22,1,1,1,1,1,0,1,1,1,0
"678",0.476872521380886,0.337540251307972,"KS",2022-09-23,1,1,1,1,1,0,1,1,1,0
"679",0.896054718881008,0.805146703812249,"KS",2022-09-24,0,1,1,1,0,0,1,0,1,1
"680",0.0683595250255622,0.0264860569349222,"KS",2022-09-25,1,1,1,1,1,1,1,1,1,1
"681",0.517102705529314,0.0270426859420016,"KS",2022-09-26,1,1,1,1,1,0,1,1,1,0
"682",3.09663586906506,0.592129403056382,"KS",2022-09-27,0,1,1,1,0,0,1,1,1,0
"683",0.702253196441765,0.544863265189115,"KS",2022-09-28,0,1,1,1,1,0,1,1,1,0
"684",1.25427636073549,0.47100442111666,"KS",2022-09-29,0,1,1,1,1,0,1,1,1,0
"685",0.472607734307944,0.184797017058682,"KS",2022-09-30,1,1,1,1,1,0,1,1,1,0
"686",0.494902775318234,0.185679441406691,"KS",2022-10-01,1,1,1,1,1,0,1,1,1,0
"687",1.94861734033914,1.05319592430348,"KS",2022-10-02,0,1,1,1,0,0,1,1,1,0
"688",0.866566788238915,0.796803059781564,"KS",2022-10-03,0,1,1,1,1,0,1,1,1,0
"689",0.673264663296989,0.0381252547687865,"KS",2022-10-04,1,1,1,1,1,1,1,0,1,0
"690",0.705621271033502,0.545305223165792,"KS",2022-10-05,1,1,0,1,1,1,1,0,1,0
"691",0.644147764776103,0.41660691495688,"KS",2022-10-06,1,1,1,1,1,0,1,1,1,0
"692",1.19686684344064,0.660951608435615,"KS",2022-10-07,1,0,1,1,0,1,0,1,1,0
"693",0.858231978973079,0.787508760072941,"KS",2022-10-08,0,1,1,1,1,0,1,1,1,0
"694",0.836542979370609,0.785591443478771,"KS",2022-10-09,0,1,1,1,1,0,1,1,1,0
"695",0.954772333649782,0.326203917161602,"KS",2022-10-10,1,1,1,0,1,0,1,0,0,0
"696",1.05450300251811,0.0698097211822524,"KS",2022-10-11,1,1,1,1,0,1,0,0,1,0
"697",5.1235582299094,1.02379468192675,"KS",2022-10-12,0,0,1,1,0,0,0,1,1,0
"698",1.23430562115605,0.0867544078795681,"KS",2022-10-13,1,1,1,1,0,0,1,0,1,0
"699",0.820395862407008,0.779521995710236,"KS",2022-10-14,0,1,1,1,1,0,1,1,1,0
"700",0.0776772637434291,0.109171212574936,"KS",2022-10-15,1,1,1,1,1,1,1,1,1,1
"701",0.769412138210644,0.561557015540414,"KS",2022-10-16,0,1,1,1,1,0,1,1,1,0
"702",1.24334799524884,0.322603221091909,"KS",2022-10-17,1,1,0,1,1,0,1,0,1,1
"703",0.989406392943838,0.408192381842875,"KS",2022-10-18,0,1,1,1,1,0,1,0,1,0
"704",1.14078854132396,0.733124924251384,"KS",2022-10-19,1,0,1,1,1,0,0,0,1,0
"705",4.40679475535938,0.198401697720351,"KS",2022-10-20,1,1,0,1,0,1,1,0,1,0
"706",1.17808240427385,0.538798943782808,"KS",2022-10-21,1,1,1,0,1,1,1,1,0,0
"707",0.401712440519826,0.401177543067421,"KS",2022-10-22,1,1,1,1,1,1,0,0,1,1
"708",NA,NA,"KS",2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",5.13056760738537,0.398254878740615,"KS",2022-10-24,1,1,0,1,0,1,1,0,1,0
"710",1.77707364023609,0.621762967272664,"KS",2022-10-25,0,1,0,1,1,0,1,0,1,1
"711",2.18231736742727,0.790821756090047,"KS",2022-10-26,1,0,0,1,1,1,0,0,1,0
"712",5.06813162095502,0.693625707097648,"KS",2022-10-27,0,1,0,1,0,0,1,0,1,0
"713",2.48379407866236,0.597486708316191,"KS",2022-10-28,0,1,0,1,0,0,1,0,1,0
"714",2.14227819184525,0.642617594754818,"KS",2022-10-29,0,1,0,1,0,1,0,0,1,0
"715",0.395980214305482,0.284793814316249,"KY",2022-09-18,1,1,1,1,1,0,1,1,1,0
"716",1.07462376708396,0.099312942056273,"KY",2022-09-19,1,1,1,1,0,1,1,1,1,1
"717",1.11305815782139,0.300385180078371,"KY",2022-09-20,0,1,1,1,1,0,1,1,1,0
"718",0.743302711430762,0.276942984905617,"KY",2022-09-21,1,1,0,1,1,1,1,0,1,0
"719",1.68746838910878,0.415386874761018,"KY",2022-09-22,0,1,1,1,0,0,1,1,1,0
"720",0.363773443782004,0.181616163276716,"KY",2022-09-23,1,1,1,1,1,0,1,1,1,0
"721",0.354727582938771,0.199175158789946,"KY",2022-09-24,1,1,1,1,1,1,1,1,1,1
"722",0.704679762068981,0.545388849996605,"KY",2022-09-25,1,1,1,1,1,0,1,1,1,0
"723",1.36330788479697,0.0270426859420016,"KY",2022-09-26,1,1,1,1,0,1,1,1,1,1
"724",4.35206309171147,0.655775019496735,"KY",2022-09-27,0,1,1,1,0,0,1,1,1,0
"725",2.49347268016715,0.692379623280067,"KY",2022-09-28,0,1,1,1,0,0,1,1,1,0
"726",0.92389329297841,0.301081543552708,"KY",2022-09-29,1,1,1,0,1,1,0,1,0,1
"727",1.82541347007978,0.624354097623141,"KY",2022-09-30,0,0,1,1,0,0,0,0,1,0
"728",0.255193252764045,0.0321595466665268,"KY",2022-10-01,1,1,1,1,1,1,1,0,1,0
"729",0.270388557710237,0.0338330414447582,"KY",2022-10-02,1,1,1,1,1,1,1,1,1,1
"730",1.25132127413817,0.470661411705125,"KY",2022-10-03,0,1,1,1,1,0,1,0,1,0
"731",1.11383693809477,0.0381252547687865,"KY",2022-10-04,1,1,1,1,0,0,1,1,1,0
"732",1.14788967065079,0.0408457247656367,"KY",2022-10-05,1,1,1,1,0,0,1,0,1,0
"733",0.917424868175891,0.0440301451519834,"KY",2022-10-06,1,1,1,1,0,1,1,0,1,0
"734",0.553916705381871,0.294990255234145,"KY",2022-10-07,1,1,1,1,1,0,1,1,1,0
"735",0.664544555253828,0.235944249188926,"KY",2022-10-08,1,1,1,1,1,0,0,0,1,0
"736",0.490065814233042,0.403911565202855,"KY",2022-10-09,1,1,1,1,1,1,1,0,1,0
"737",0.44405117022346,0.287711736012661,"KY",2022-10-10,1,1,1,1,1,1,1,1,1,1
"738",0.669595287493499,0.0698097211822524,"KY",2022-10-11,1,1,1,1,1,1,1,1,1,1
"739",1.99956098300435,0.0776775098176764,"KY",2022-10-12,1,1,0,1,0,1,1,0,1,0
"740",0.694494849043397,0.329064561927303,"KY",2022-10-13,1,1,1,1,1,1,1,1,1,1
"741",0.229926701459939,0.0971964842942721,"KY",2022-10-14,1,1,1,1,1,1,1,1,1,1
"742",0.248549541262161,0.109171212574936,"KY",2022-10-15,1,1,1,1,1,1,1,1,1,1
"743",0.511444783990861,0.122855711828965,"KY",2022-10-16,1,1,1,1,1,1,0,1,1,0
"744",2.29356406384832,0.138434171060473,"KY",2022-10-17,1,1,0,1,0,1,0,0,1,0
"745",1.52266083272623,0.156094374286038,"KY",2022-10-18,1,1,0,1,0,1,1,1,1,1
"746",0.334896894720008,0.385468184849782,"KY",2022-10-19,1,1,1,1,1,1,1,0,1,0
"747",1.36888193705657,0.398047511151614,"KY",2022-10-20,1,1,0,1,1,0,0,0,1,0
"748",2.32321318043178,0.223398061242637,"KY",2022-10-21,1,1,0,1,0,0,1,0,1,0
"749",NA,NA,"KY",2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",1.45582278709915,0.500174333378994,"KY",2022-10-23,0,1,0,1,1,0,1,0,1,1
"751",3.40274638920971,0.44579742385509,"KY",2022-10-24,1,1,0,0,0,0,1,0,0,0
"752",4.38346555835268,0.522718808343848,"KY",2022-10-25,1,1,0,1,0,0,0,0,1,0
"753",4.12802568675344,0.635038245942729,"KY",2022-10-26,0,1,0,1,0,0,1,0,1,0
"754",3.46369304631145,0.525723067600908,"KY",2022-10-27,1,1,0,1,0,0,0,0,1,0
"755",1.51410683049316,0.637962965331279,"KY",2022-10-28,1,0,0,1,1,1,0,0,1,0
"756",2.08884043676601,0.528238631620941,"KY",2022-10-29,1,1,0,1,0,1,1,0,1,0
"757",0.704355874302932,0.0250534736112834,"LA",2022-09-18,1,1,1,1,1,0,1,0,1,0
"758",0.934012259440554,0.0250608550995678,"LA",2022-09-19,1,1,1,1,0,0,0,1,1,0
"759",2.45783286673293,0.558593114184523,"LA",2022-09-20,0,0,1,1,0,0,0,1,1,0
"760",0.503411421790226,0.0252419500089041,"LA",2022-09-21,1,1,1,1,1,1,1,1,1,1
"761",1.25202295641154,0.471095106045833,"LA",2022-09-22,0,1,1,1,0,0,1,1,1,0
"762",2.28086318703355,1.0195911048597,"LA",2022-09-23,1,0,0,1,0,0,0,0,1,0
"763",0.404873425921075,0.0260404316407163,"LA",2022-09-24,1,1,1,1,1,1,0,1,1,0
"764",0.405195867543452,0.0264860569349222,"LA",2022-09-25,1,1,1,1,1,1,0,1,1,0
"765",1.00449282645701,0.372528938800015,"LA",2022-09-26,0,1,1,1,1,0,1,0,1,1
"766",0.400602072297234,0.249456149962818,"LA",2022-09-27,1,1,1,1,1,0,1,1,1,0
"767",0.709171863099386,0.544863265189115,"LA",2022-09-28,0,1,1,1,1,1,1,1,1,1
"768",0.152526499277597,0.0295535404846512,"LA",2022-09-29,1,1,1,1,1,1,1,0,1,0
"769",0.502329836776789,0.338849324478037,"LA",2022-09-30,1,1,1,1,1,0,0,1,1,1
"770",0.716950335327677,0.0321595466665268,"LA",2022-10-01,1,1,1,1,1,0,1,1,1,0
"771",0.590393012690856,0.416094122516777,"LA",2022-10-02,1,1,1,1,1,0,1,1,1,0
"772",0.487085015252842,0.226055175647796,"LA",2022-10-03,1,1,1,1,1,1,1,1,1,1
"773",2.46145327946738,0.646171069784362,"LA",2022-10-04,0,1,1,1,0,0,1,0,1,0
"774",0.701721163185783,0.542490072963681,"LA",2022-10-05,0,1,1,1,1,1,1,1,1,1
"775",0.707571125014774,0.193507859719218,"LA",2022-10-06,1,1,1,1,1,0,1,1,1,0
"776",1.61060001791044,0.775611621145402,"LA",2022-10-07,1,1,0,1,0,1,1,0,1,0
"777",0.57513421228088,0.346257151365729,"LA",2022-10-08,1,1,1,1,1,0,1,1,1,0
"778",0.60143723337853,0.299957097918837,"LA",2022-10-09,1,1,1,1,1,1,1,1,1,1
"779",2.70658650631585,0.350753397673002,"LA",2022-10-10,1,1,0,0,1,0,0,0,0,0
"780",1.22717981246148,0.199329928476306,"LA",2022-10-11,1,1,0,1,1,1,1,0,1,0
"781",1.80120211439732,0.0776775098176764,"LA",2022-10-12,1,1,0,1,0,1,1,0,1,0
"782",1.44981494780752,0.0867544078795681,"LA",2022-10-13,1,1,1,1,0,0,0,1,1,0
"783",0.971398096994202,0.292146630413119,"LA",2022-10-14,1,1,1,1,1,0,1,0,1,0
"784",1.94820944232732,0.109171212574936,"LA",2022-10-15,1,1,0,1,0,1,1,0,1,0
"785",NA,NA,"LA",2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",0.717275096131222,0.421807539962953,"LA",2022-10-17,1,1,1,1,1,0,1,0,1,1
"787",1.36958500261925,0.336164379683779,"LA",2022-10-18,1,1,0,1,1,0,1,0,1,0
"788",0.988462104911275,0.176023284098483,"LA",2022-10-19,1,1,1,1,0,0,1,0,1,0
"789",0.503790391917605,0.350820281221441,"LA",2022-10-20,1,1,1,1,1,1,0,1,1,0
"790",0.46091725717485,0.223398061242638,"LA",2022-10-21,1,1,1,1,1,1,1,0,1,0
"791",0.513089684103147,0.251161611145092,"LA",2022-10-22,1,1,1,1,1,1,0,0,1,0
"792",1.17315639080192,0.55476414145315,"LA",2022-10-23,0,1,0,1,1,0,0,1,1,1
"793",2.54134721734575,0.362710641737787,"LA",2022-10-24,1,1,0,1,0,1,0,0,1,0
"794",2.20222303361424,0.857208299248748,"LA",2022-10-25,0,1,1,1,0,0,1,0,1,0
"795",1.71320031558713,0.391794134899851,"LA",2022-10-26,1,1,0,1,0,1,1,0,1,0
"796",2.4481933286664,0.589905618588743,"LA",2022-10-27,0,1,0,1,0,1,1,1,1,1
"797",1.2642874869224,0.779586198174332,"LA",2022-10-28,1,0,0,1,1,1,0,0,1,1
"798",NA,NA,"LA",2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",5.71318868438043,0.30707701411316,"MA",2022-09-18,0,0,0,0,0,0,0,0,0,0
"800",3.32087785605579,0.272101480246536,"MA",2022-09-19,0,1,1,1,0,0,0,0,1,0
"801",9.9971260671621,0.302170112526657,"MA",2022-09-20,0,1,1,1,0,0,1,1,0,0
"802",3.28448726852772,0.394547862866561,"MA",2022-09-21,0,1,1,1,0,0,0,1,1,0
"803",0.716387497386416,0.226489275731241,"MA",2022-09-22,1,1,1,1,1,0,1,1,1,0
"804",2.09050391300967,0.290488225056875,"MA",2022-09-23,1,0,1,0,1,0,0,0,0,0
"805",1.38347366980692,0.229775076287096,"MA",2022-09-24,1,0,1,1,1,0,1,0,1,0
"806",1.48971044957803,0.253577815690839,"MA",2022-09-25,1,1,1,1,1,1,1,0,1,0
"807",21.0779641540261,0.382644804404344,"MA",2022-09-26,0,1,1,0,0,0,1,0,0,0
"808",5.82201533939751,0.351984521390716,"MA",2022-09-27,0,1,1,0,0,0,1,0,0,0
"809",0.403893750922982,0.249830549007213,"MA",2022-09-28,1,1,1,1,1,1,1,0,1,0
"810",1.12398951874587,0.172325036701705,"MA",2022-09-29,1,1,1,0,1,1,1,0,0,1
"811",1.30732085339819,0.299031462268717,"MA",2022-09-30,0,1,1,1,1,0,1,0,1,1
"812",2.05190112172676,0.285770945780515,"MA",2022-10-01,0,1,1,1,1,1,0,1,1,0
"813",1.64084529616585,0.34420055797918,"MA",2022-10-02,1,1,1,1,1,0,1,0,1,0
"814",5.31446092955226,0.358124213420557,"MA",2022-10-03,0,0,1,0,0,0,0,0,0,0
"815",0.830070129251372,0.166334864744512,"MA",2022-10-04,1,1,1,1,1,1,1,1,1,1
"816",0.0965340888962384,0.0408457247656367,"MA",2022-10-05,1,1,1,1,1,1,1,1,1,1
"817",1.43758774391368,0.243035760144779,"MA",2022-10-06,1,1,1,1,1,1,1,1,1,1
"818",3.6381922328191,0.415664709462304,"MA",2022-10-07,1,0,1,0,0,0,0,1,0,0
"819",5.65071914587376,0.468674500922163,"MA",2022-10-08,0,1,0,0,0,0,0,0,0,0
"820",3.06294858501353,0.406097238490103,"MA",2022-10-09,0,1,1,1,1,0,1,0,1,0
"821",5.40801902847194,0.327979068848514,"MA",2022-10-10,0,1,0,0,1,0,0,0,0,0
"822",8.55037892328085,0.468733785219043,"MA",2022-10-11,0,1,0,0,0,0,0,0,0,0
"823",7.12684565159746,0.442260376700607,"MA",2022-10-12,0,1,0,0,1,0,1,0,0,1
"824",5.65807241903031,0.389576604214127,"MA",2022-10-13,0,1,0,1,1,0,1,0,1,0
"825",8.02161980536472,0.453361293999388,"MA",2022-10-14,0,1,0,0,1,0,1,0,0,0
"826",6.04233211859595,0.604643151801005,"MA",2022-10-15,0,1,0,1,0,0,0,0,1,0
"827",5.46297816100411,0.366489399477007,"MA",2022-10-16,0,0,0,0,0,0,0,0,0,0
