...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
1137,14.5500608782928,0.1709884925021575,NC,2022-09-06,0,1,1,0,0,0,0,0,0,0
1138,15.8034482930918,0.225893395513274,NC,2022-09-07,0,1,1,1,0,0,0,0,1,0
1139,18.7517598605385,0.2684974049181145,NC,2022-09-08,0,0,1,0,0,0,0,1,0,0
1140,0.510256098891813,0.0829815119343965,NC,2022-09-09,1,1,1,1,1,0,1,1,1,0
1141,10.2916415714677,0.1723466689413535,NC,2022-09-10,0,1,0,1,0,0,0,0,1,0
1142,5.42198263580175,0.1418409225673315,NC,2022-09-11,0,1,1,0,0,0,1,0,0,0
1143,22.3717391629481,0.1691991410341825,NC,2022-09-12,0,0,0,0,0,0,1,1,0,0
1144,10.9051065446489,0.181420852720681,NC,2022-09-13,0,1,1,0,0,0,0,0,0,0
1145,14.814866876729,0.215406047587959,NC,2022-09-14,0,1,1,1,0,0,0,0,1,0
1146,16.5783660294996,0.204791079686013,NC,2022-09-15,0,1,1,0,0,0,0,1,0,0
1147,6.30379915867365,0.1413695062500355,NC,2022-09-16,0,1,1,1,0,0,0,0,1,0
1148,10.0141320398782,0.1968336151021015,NC,2022-09-17,0,1,1,1,0,0,0,0,1,0
1149,21.769091748523,0.2198192521374245,NC,2022-09-18,0,1,0,1,0,0,1,0,1,0
1150,5.2590460340579,0.145925332200874,NC,2022-09-19,0,1,1,0,0,0,0,0,0,0
1151,16.5796811860101,0.214074123385303,NC,2022-09-20,0,1,0,0,0,0,0,1,0,0
1152,20.8382262043964,0.2293508710079235,NC,2022-09-21,0,0,0,1,0,0,0,0,1,0
1153,19.4697569382667,0.2105290764468205,NC,2022-09-22,0,0,1,0,0,0,0,0,0,0
1154,36.9422333156939,0.2973602973108815,NC,2022-09-23,0,1,1,0,0,0,1,0,0,0
1155,4.98069352918913,0.1850552109658895,NC,2022-09-24,0,1,1,1,0,0,0,0,1,0
1156,2.82331533622611,0.1734518843842035,NC,2022-09-25,0,1,1,1,0,0,1,1,1,0
1157,5.21307280789023,0.293746128127801,NC,2022-09-26,0,1,1,0,0,0,0,0,0,0
1158,13.9929715886733,0.250654101662308,NC,2022-09-27,0,1,1,1,0,0,0,0,1,0
1159,17.0568810949413,0.2064138088141965,NC,2022-09-28,0,1,0,1,0,0,0,0,1,0
1160,4.56674690900483,0.166383044301265,NC,2022-09-29,0,1,0,0,0,0,1,0,0,0
1161,3.66108016536311,0.190221981093808,NC,2022-09-30,0,1,1,0,0,0,0,0,0,1
1162,13.78604372606,0.3920098543966195,NC,2022-10-01,0,1,0,1,0,0,1,0,1,0
1163,3.15248841479307,0.196144356340858,NC,2022-10-02,0,1,1,1,0,0,0,1,1,0
1164,18.441281123424,0.2807285294912325,NC,2022-10-03,0,0,0,0,0,0,0,0,0,0
1165,10.9643826363603,0.281671159249019,NC,2022-10-04,0,1,0,1,0,0,0,0,1,0
1166,6.7201981605501,0.2314844011268345,NC,2022-10-05,0,1,0,1,0,0,1,0,1,0
1167,14.4734018233536,0.3247541972444095,NC,2022-10-06,0,1,0,1,0,0,0,0,1,0
1168,5.90699525884012,0.220243865765286,NC,2022-10-07,0,1,0,0,0,0,1,0,0,0
1169,4.32635923268512,0.22180094188369,NC,2022-10-08,0,1,0,1,1,0,1,0,1,0
1170,2.57139633039734,0.1761196629230395,NC,2022-10-09,0,1,0,1,1,0,1,0,1,0
1171,10.3653909786272,0.251555857036175,NC,2022-10-10,0,1,0,1,0,0,1,0,1,0
1172,8.42214361409445,0.177415649952506,NC,2022-10-11,0,0,0,1,0,0,1,0,1,0
1173,18.621158454336,0.2753171744143625,NC,2022-10-12,0,0,0,0,0,0,0,0,0,0
1174,9.54165865972144,0.2814903394832185,NC,2022-10-13,0,1,0,1,0,0,0,0,1,0
1175,5.23518108164536,0.2163928474970175,NC,2022-10-14,0,1,0,0,1,0,1,0,0,0
1176,8.62730529644219,0.169753499028645,NC,2022-10-15,0,1,0,0,0,0,1,0,0,0
1177,NA,NA,ND,2022-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,0.0535206434791737,0.01174910523787415,ND,2022-09-06,1,1,1,1,1,0,1,1,1,0
1180,0.192883983257662,0.01156623824469505,ND,2022-09-07,1,1,1,1,1,1,1,1,1,1
1181,0.0621586600669806,0.0113954053287423,ND,2022-09-08,1,1,1,1,1,1,1,1,1,1
1182,0.0158568978251944,0.0112371462766302,ND,2022-09-09,1,1,1,1,1,1,1,1,1,1
1183,NA,NA,ND,2022-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2022-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,0.0160829457196089,0.01084502235905325,ND,2022-09-12,1,1,1,1,1,0,1,1,1,0
1186,0.016335877814953,0.0107450121091705,ND,2022-09-13,1,1,1,1,1,1,1,1,1,1
1187,NA,NA,ND,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,0.0155832616421355,0.01059870634744935,ND,2022-09-15,1,1,1,1,1,1,1,1,1,1
1189,NA,NA,ND,2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2022-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,0.0151302041837994,0.01057606362702025,ND,2022-09-19,1,1,1,1,1,1,1,1,1,1
1193,0.109407433348506,0.0106427895384588,ND,2022-09-20,1,1,1,1,1,0,1,1,1,0
1194,0.015103404836013,0.01074618234926855,ND,2022-09-21,1,1,1,1,1,1,1,1,1,1
1195,1.7279360587001,0.563322270114515,ND,2022-09-22,0,1,0,1,0,0,1,0,0,0
1196,0.0151193288796879,0.01108453816212845,ND,2022-09-23,1,1,1,1,1,1,0,1,1,0
1197,NA,NA,ND,2022-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.133880511604043,0.0120314991148357,ND,2022-09-26,1,1,1,1,1,1,1,1,1,1
1200,0.0646873980463228,0.0125042549666106,ND,2022-09-27,1,1,1,1,1,1,1,0,1,0
1201,0.0673388134447711,0.01307790624161395,ND,2022-09-28,1,1,1,1,1,1,1,1,1,1
1202,NA,NA,ND,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,NA,NA,ND,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,NA,NA,ND,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,NA,NA,ND,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,0.822513968777382,0.1198698530662045,ND,2022-10-03,1,0,1,1,1,0,1,0,1,0
1207,0.730585951346252,0.01985461602043165,ND,2022-10-04,1,1,1,1,1,1,1,0,1,0
1208,0.609335747212546,0.1735046757915495,ND,2022-10-05,1,1,1,1,1,1,1,1,1,1
1209,0.24260701135087,0.02417136343649255,ND,2022-10-06,1,1,1,1,1,1,1,1,1,1
1210,0.583446805242361,0.02692909094788325,ND,2022-10-07,1,1,1,1,1,1,1,1,1,1
1211,NA,NA,ND,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,1.47348498075861,0.2149764965619765,ND,2022-10-11,1,0,1,1,1,0,0,0,1,0
1215,1.32391729358987,0.1387705129755545,ND,2022-10-12,1,0,0,1,1,1,0,0,1,1
1216,0.751599254648715,0.05666594778221,ND,2022-10-13,1,1,1,1,1,1,1,0,1,0
1217,NA,NA,ND,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,0.305060028599936,0.1096815889007705,NE,2022-09-04,1,1,1,1,1,0,1,1,1,0
1220,NA,NA,NE,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2022-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,0.739724441800517,0.27429982035510603,NE,2022-09-09,1,1,1,1,1,1,1,1,1,1
1225,0.0532068042966121,0.0110921144850956,NE,2022-09-10,1,1,1,1,1,1,1,1,1,1
1226,0.0142974869582934,0.0109610943734661,NE,2022-09-11,1,1,1,1,1,0,1,1,1,0
1227,NA,NA,NE,2022-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2022-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2022-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,0.0144240873555673,0.01059870634744935,NE,2022-09-15,1,1,1,1,1,1,1,1,1,1
1231,0.0148402338367253,0.01055583007957785,NE,2022-09-16,1,1,1,1,1,1,1,1,1,1
1232,NA,NA,NE,2022-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,0.0542232537038153,0.0105416685922557,NE,2022-09-18,1,1,1,1,1,1,1,1,1,1
1234,0.0526511353134436,0.01057606362702025,NE,2022-09-19,1,1,1,1,1,0,1,1,1,0
1235,NA,NA,NE,2022-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2022-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2022-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,0.055327978059681,0.01108453816212845,NE,2022-09-23,1,1,1,1,1,1,1,1,1,1
1239,0.0169433815294102,0.01133289740071115,NE,2022-09-24,1,1,1,1,1,1,1,1,1,1
1240,NA,NA,NE,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2022-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,0.0199213900163902,0.01307790624161395,NE,2022-09-28,1,1,1,1,1,1,0,1,1,0
1244,NA,NA,NE,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,0.348367838888112,0.0145999110455065,NE,2022-09-30,1,1,1,1,1,1,1,1,1,1
1246,NA,NA,NE,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,0.0242060328388583,0.0167763394973233,NE,2022-10-02,1,1,1,1,1,1,1,1,1,1
1248,NA,NA,NE,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2022-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,0.0422119696022856,0.02692909094788325,NE,2022-10-07,1,1,1,1,1,1,1,1,1,1
1253,1.07653249863249,0.764744140909505,NE,2022-10-08,0,1,1,1,0,0,1,1,1,0
1254,NA,NA,NE,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,0.0883154448470085,0.05666594778221,NE,2022-10-13,1,1,1,1,1,1,1,1,1,1
1259,0.0965075597477288,0.0647183827716345,NE,2022-10-14,1,1,1,1,1,1,1,0,1,0
1260,NA,NA,NE,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,0.302868737652845,0.01214926621856975,NH,2022-09-04,1,1,1,1,1,1,0,1,1,0
1262,0.58850025273302,0.2074949662275875,NH,2022-09-05,1,1,1,1,1,0,1,1,1,0
1263,0.316476570911159,0.083028748031307,NH,2022-09-06,1,1,1,1,1,0,1,1,1,0
1264,0.30402126991634,0.083008624000888,NH,2022-09-07,1,1,1,1,1,0,1,1,1,0
1265,0.395979827358352,0.142657379594111,NH,2022-09-08,1,1,1,1,1,0,1,1,1,0
1266,0.547851881200841,0.1164622159080205,NH,2022-09-09,1,1,1,1,1,0,1,1,1,0
1267,1.29601368603904,0.2370090518078175,NH,2022-09-10,0,1,1,1,0,0,1,1,1,0
1268,1.5239819268924,0.215999210578576,NH,2022-09-11,1,0,1,1,0,0,0,1,1,0
1269,1.20467563177273,0.175028004874786,NH,2022-09-12,1,0,1,1,0,0,0,1,1,0
1270,1.05177060762163,0.0107450121091705,NH,2022-09-13,1,1,1,1,0,1,1,1,1,1
1271,0.345588980704207,0.0106623849322846,NH,2022-09-14,1,1,1,1,1,1,1,1,1,1
1272,0.320540323006319,0.0902633588042675,NH,2022-09-15,1,1,1,1,1,1,0,1,1,0
1273,0.385516159385104,0.1244756200186195,NH,2022-09-16,1,1,1,1,1,0,1,1,1,0
1274,1.23496719109312,0.01053595097216955,NH,2022-09-17,1,1,1,1,0,0,1,1,1,0
1275,0.669383713430084,0.1246184090097995,NH,2022-09-18,1,1,1,1,1,0,1,1,1,0
1276,0.402981981104703,0.124692568879522,NH,2022-09-19,1,1,1,1,1,1,1,1,1,1
1277,0.383496333984498,0.0772171087573775,NH,2022-09-20,1,1,1,1,1,1,0,1,1,0
1278,0.424103654292332,0.0721883285698965,NH,2022-09-21,1,1,1,1,1,0,1,1,1,0
1279,0.40482035652521,0.0774217035128675,NH,2022-09-22,1,1,1,1,1,1,1,1,1,1
1280,0.87750566466925,0.01108453816212845,NH,2022-09-23,1,1,1,1,0,1,1,1,1,1
1281,0.840520845725319,0.14413034153797,NH,2022-09-24,0,1,1,1,1,0,0,1,1,1
1282,0.27963042682226,0.0116451218927898,NH,2022-09-25,1,1,1,1,1,1,1,1,1,1
1283,0.980810491801213,0.16335235397341,NH,2022-09-26,1,1,1,0,1,0,1,1,0,0
1284,0.0683298917157723,0.0125042549666106,NH,2022-09-27,1,1,1,1,1,1,1,1,1,1
1285,0.496022696317792,0.084862289922427,NH,2022-09-28,1,1,1,1,1,0,1,1,1,0
1286,2.88409978371453,0.184817634495347,NH,2022-09-29,0,1,1,1,0,0,0,0,1,0
1287,0.563269444027453,0.17130632205923851,NH,2022-09-30,1,1,1,1,1,0,0,1,1,1
1288,0.870112673582564,0.0983049595350195,NH,2022-10-01,1,0,1,1,1,1,0,0,1,1
1289,1.97431824826504,0.533672862550905,NH,2022-10-02,0,1,1,1,0,0,1,1,1,0
1290,0.847569720218478,0.077234841616813,NH,2022-10-03,1,1,1,1,1,1,1,0,1,0
1291,0.325697140521089,0.01985461602043165,NH,2022-10-04,1,1,1,1,1,1,1,0,1,0
1292,1.17297499509168,0.14822607308084,NH,2022-10-05,0,1,1,1,1,1,1,0,1,0
1293,2.26495913468528,0.118077525123446,NH,2022-10-06,0,1,0,1,1,0,0,0,1,0
1294,1.06405400899344,0.09450507920651,NH,2022-10-07,1,1,1,1,1,0,1,0,1,1
1295,0.2855431632698,0.0301739304628131,NH,2022-10-08,1,1,1,1,1,1,1,0,1,0
1296,0.710737271538755,0.215208829199736,NH,2022-10-09,0,1,1,1,1,0,1,1,1,0
1297,2.13533454867659,0.1319353040947,NH,2022-10-10,1,1,0,1,0,0,1,0,1,1
1298,1.20593495304497,0.1518836272759735,NH,2022-10-11,1,1,1,0,1,1,1,0,0,0
1299,0.443696312037017,0.04967594693942765,NH,2022-10-12,1,1,1,1,1,1,1,0,1,0
1300,2.17867030172448,0.202226720741544,NH,2022-10-13,0,1,0,0,1,0,1,0,0,1
1301,1.61603963103599,0.28534646815313,NH,2022-10-14,0,1,0,1,1,0,1,0,1,1
1302,0.916767430520273,0.0739480131366215,NH,2022-10-15,1,1,1,1,0,1,1,1,1,1
1303,8.43524867731616,0.15717644490399,NJ,2022-09-04,0,0,1,0,0,0,0,1,0,0
1304,1.73561322462652,0.1386422069101225,NJ,2022-09-05,1,1,0,1,0,0,1,0,1,0
1305,18.1254802199042,0.1493731317754835,NJ,2022-09-06,0,1,0,1,0,0,1,0,0,0
1306,6.09207385359965,0.1582151023030865,NJ,2022-09-07,0,1,1,1,0,0,0,1,1,0
1307,6.57457086895407,0.163991961117401,NJ,2022-09-08,0,1,1,1,0,0,1,1,1,0
1308,3.58224589563135,0.135252406913626,NJ,2022-09-09,0,1,1,1,0,0,1,1,1,0
1309,22.3451035119382,0.1987078878816085,NJ,2022-09-10,0,1,0,1,0,0,0,0,1,0
1310,1.25281011748419,0.1235576510029695,NJ,2022-09-11,1,1,0,1,1,0,1,1,1,0
1311,29.9738956835612,0.2068970331384885,NJ,2022-09-12,0,0,0,1,0,0,0,0,1,0
1312,31.0131758912393,0.196734613063189,NJ,2022-09-13,0,1,0,0,0,0,0,0,0,0
1313,8.66573237678074,0.1584775324779935,NJ,2022-09-14,0,1,1,0,0,1,0,1,0,0
1314,14.1622543733626,0.1873386477123025,NJ,2022-09-15,0,0,1,1,0,0,0,1,1,0
1315,12.5409791990909,0.1627264675164975,NJ,2022-09-16,0,1,1,1,0,0,0,0,1,0
1316,30.3291723459777,0.217079731157128,NJ,2022-09-17,0,1,0,0,0,0,1,1,0,0
1317,20.7209726562916,0.2037994697667535,NJ,2022-09-18,0,0,0,0,0,0,0,0,0,0
1318,10.4286988821761,0.1380249174795735,NJ,2022-09-19,0,1,1,0,0,0,0,0,0,0
1319,41.3128914289988,0.2335357570911585,NJ,2022-09-20,0,1,0,0,0,0,0,0,0,0
1320,16.8665431706568,0.17645711483649,NJ,2022-09-21,0,0,0,0,0,0,0,0,0,0
1321,7.02789251116287,0.1581407264936345,NJ,2022-09-22,0,1,1,0,0,0,1,0,0,0
1322,11.8695559641036,0.1991827499316215,NJ,2022-09-23,0,0,0,1,0,0,0,0,0,0
1323,11.7286251453495,0.187193820233163,NJ,2022-09-24,0,1,1,1,0,0,0,1,1,0
1324,3.42149951727944,0.1841142940972405,NJ,2022-09-25,1,0,1,0,0,1,0,0,0,0
1325,17.4194110426354,0.1743916985290815,NJ,2022-09-26,0,0,0,1,0,0,0,0,1,0
1326,11.2772679773716,0.199455663269912,NJ,2022-09-27,0,1,0,0,0,0,0,0,0,0
1327,10.808870200208,0.216485760819548,NJ,2022-09-28,0,1,0,1,0,0,0,0,1,0
1328,8.76026471230881,0.224802082537962,NJ,2022-09-29,0,1,0,1,0,0,0,0,1,0
1329,4.83208624288417,0.2284923765392415,NJ,2022-09-30,1,0,0,1,0,0,0,0,1,0
1330,8.83384935487945,0.211758786500275,NJ,2022-10-01,0,0,0,1,0,0,0,1,1,0
1331,15.0664025784969,0.230976466991774,NJ,2022-10-02,0,1,0,1,0,0,0,0,1,0
1332,12.0257387396101,0.2436858384346995,NJ,2022-10-03,0,1,0,0,0,0,0,0,0,0
1333,8.20657850131456,0.262871311558746,NJ,2022-10-04,0,0,0,1,0,0,0,0,1,0
1334,6.78292180615015,0.2976397104711025,NJ,2022-10-05,0,1,0,1,0,0,1,0,1,0
1335,2.69895574159424,0.216671260085045,NJ,2022-10-06,0,1,1,1,0,0,0,0,1,0
1336,5.07904075189356,0.2681005649206075,NJ,2022-10-07,0,1,0,1,0,0,0,1,1,0
1337,9.32422790030629,0.2662890368769475,NJ,2022-10-08,0,1,1,1,0,0,0,0,1,0
1338,12.5047128386232,0.301532421885046,NJ,2022-10-09,0,1,0,0,0,0,0,0,0,0
1339,7.70444935967349,0.23168147399429,NJ,2022-10-10,0,1,1,1,0,0,0,0,1,0
1340,12.0446597103894,0.2585330069942115,NJ,2022-10-11,0,1,1,0,0,0,0,0,0,0
1341,3.28833113159884,0.332387130112301,NJ,2022-10-12,0,1,0,1,0,1,1,0,1,0
1342,5.89500208677019,0.263636875977204,NJ,2022-10-13,0,0,1,1,0,0,0,0,1,0
1343,16.2766768019946,0.2840637504884265,NJ,2022-10-14,0,1,1,0,0,0,0,0,0,1
1344,11.5039713029205,0.2927794192094475,NJ,2022-10-15,0,0,0,0,0,0,0,0,0,0
1345,0.499423572868024,0.01214926621856975,NM,2022-09-04,1,1,1,1,1,1,1,1,1,1
1346,0.198762498387466,0.01194356569331885,NM,2022-09-05,1,1,1,1,1,0,1,1,1,0
1347,1.29846902450784,0.186348814857642,NM,2022-09-06,1,0,1,1,0,0,0,1,1,0
1348,1.1947024922918,0.22040142672343,NM,2022-09-07,1,1,1,0,0,0,1,1,0,0
1349,0.193973419136327,0.0113954053287423,NM,2022-09-08,1,1,1,1,1,1,1,1,1,1
1350,0.963646777334151,0.1214558770451975,NM,2022-09-09,1,1,0,1,1,1,1,0,1,0
1351,0.264925053614435,0.0110921144850956,NM,2022-09-10,1,1,1,1,1,1,1,1,1,1
1352,0.834731551962955,0.0109610943734661,NM,2022-09-11,1,1,1,1,1,0,1,1,1,0
1353,0.337094011685057,0.0769651477531325,NM,2022-09-12,1,1,1,1,1,0,0,1,1,0
1354,1.04370488071292,0.0107450121091705,NM,2022-09-13,1,1,1,1,0,0,1,1,0,0
1355,1.16040352838918,0.165030667547541,NM,2022-09-14,1,1,0,1,1,0,1,1,1,0
1356,1.05681612485112,0.01059870634744935,NM,2022-09-15,1,1,1,1,0,0,1,1,1,0
1357,0.732883816628609,0.0105558300795778,NM,2022-09-16,1,1,1,1,1,0,1,1,1,0
1358,0.629608154301874,0.01053595097216955,NM,2022-09-17,1,1,1,1,1,1,1,1,1,1
1359,2.17025184641922,0.2193064257923675,NM,2022-09-18,1,1,0,1,0,0,0,0,1,0
1360,1.08915802893664,0.079094916964142,NM,2022-09-19,1,1,1,1,1,0,1,0,1,1
1361,1.19097329879597,0.070107576324586,NM,2022-09-20,1,1,1,1,1,0,0,1,1,0
1362,0.629927921501968,0.086817411003379,NM,2022-09-21,1,1,1,1,1,0,1,0,1,1
1363,1.06593758195641,0.0684537949287015,NM,2022-09-22,1,0,1,1,1,1,0,0,1,0
1364,1.29245605002938,0.0589145950225205,NM,2022-09-23,0,1,1,1,1,0,1,0,1,0
1365,0.7352894331172,0.1057358924863445,NM,2022-09-24,1,1,0,1,1,1,1,0,1,0
1366,0.361811867825179,0.0116451218927898,NM,2022-09-25,1,1,1,1,1,0,1,1,1,0
1367,1.22828797966295,0.112522361233522,NM,2022-09-26,1,1,1,0,1,1,0,1,0,1
1368,0.682119728293751,0.093639770704371,NM,2022-09-27,1,1,1,1,1,1,0,0,1,1
1369,1.36812973145204,0.1726631622023585,NM,2022-09-28,0,1,1,1,1,0,1,1,1,0
1370,1.19292222152689,0.148951360892412,NM,2022-09-29,1,1,1,0,1,0,1,0,0,0
1371,0.741528579128258,0.139401456650534,NM,2022-09-30,1,1,1,1,1,0,0,0,1,0
1372,1.22750506059141,0.058910543336569,NM,2022-10-01,1,1,1,1,0,0,1,1,1,0
1373,0.912468094557779,0.1726119451100425,NM,2022-10-02,1,1,1,1,1,0,1,0,1,0
1374,1.06803958033814,0.124953357899062,NM,2022-10-03,1,1,1,1,1,0,1,1,1,0
1375,2.15694347676674,0.196989117954555,NM,2022-10-04,1,1,0,1,1,0,1,0,1,0
1376,1.0735746649584,0.124924767288447,NM,2022-10-05,1,1,1,1,1,1,0,0,1,0
1377,1.93124286675046,0.084046529318644,NM,2022-10-06,0,1,1,1,0,0,0,0,1,0
1378,1.71168763921955,0.11567127706901,NM,2022-10-07,1,1,1,1,0,0,0,1,1,0
1379,1.2291111222382,0.2023573592877715,NM,2022-10-08,1,1,0,1,1,0,0,1,1,0
1380,0.717313377606993,0.161015219033508,NM,2022-10-09,1,1,1,1,1,0,1,0,1,1
1381,4.46394706731623,0.0831926208636335,NM,2022-10-10,1,1,0,1,0,1,0,0,1,0
1382,2.64857455318893,0.1367400776159595,NM,2022-10-11,1,1,0,1,0,1,1,0,1,0
1383,1.74166555225242,0.16780710945537,NM,2022-10-12,0,1,1,1,1,1,0,0,1,0
1384,5.8189963409727,0.139511506845625,NM,2022-10-13,1,1,0,1,0,0,0,0,1,0
1385,1.88126736413461,0.1884019246184705,NM,2022-10-14,1,1,1,1,1,0,0,0,1,0
1386,0.723006554955917,0.201665098297897,NM,2022-10-15,1,1,1,1,1,1,1,0,1,0
1387,0.515583659690342,0.0830818645328975,NV,2022-09-04,1,1,1,1,1,0,1,0,1,0
1388,0.192070955266612,0.01194356569331885,NV,2022-09-05,1,1,1,1,1,1,1,1,1,1
1389,0.545216262440222,0.060753859658359,NV,2022-09-06,1,1,1,1,1,0,1,1,1,0
1390,0.347804574141463,0.123832844432998,NV,2022-09-07,1,1,1,1,1,1,1,1,1,1
1391,0.665475810702672,0.0113954053287423,NV,2022-09-08,1,1,1,1,1,1,1,1,1,1
1392,0.485763045005792,0.1690747507237155,NV,2022-09-09,1,1,1,1,1,1,1,1,1,1
1393,0.359269335094593,0.1240505831464565,NV,2022-09-10,1,1,1,1,1,0,1,1,1,0
1394,0.37750469250608,0.0718941273305895,NV,2022-09-11,1,1,1,1,1,1,1,1,1,1
1395,2.51497695680491,0.01084502235905325,NV,2022-09-12,0,1,1,1,0,1,1,1,1,1
1396,0.966976337574393,0.1132789094224515,NV,2022-09-13,1,1,1,1,1,0,1,0,1,0
1397,0.806924658078576,0.0504478496420385,NV,2022-09-14,1,1,1,1,1,1,1,0,1,0
1398,1.81226501602891,0.108062769511115,NV,2022-09-15,0,1,0,1,1,0,1,0,1,1
1399,2.39385181825605,0.0105558300795778,NV,2022-09-16,0,1,1,1,0,0,1,1,1,0
1400,0.813924651587159,0.01053595097216955,NV,2022-09-17,1,1,1,1,1,0,0,1,1,0
1401,1.79605708330872,0.0105416685922557,NV,2022-09-18,0,1,1,1,0,1,0,1,1,0
1402,0.856731834728692,0.090154195804729,NV,2022-09-19,1,1,1,1,1,1,0,1,1,0
1403,0.432444166141766,0.0106427895384588,NV,2022-09-20,1,1,1,1,1,1,0,0,1,0
1404,0.361526475352511,0.0994959491123975,NV,2022-09-21,1,1,1,1,1,0,1,1,1,0
1405,0.788684400657199,0.1335955197370175,NV,2022-09-22,1,1,0,1,1,0,1,0,1,1
1406,2.22602229952917,0.219360093806621,NV,2022-09-23,1,1,0,1,0,0,0,0,1,0
1407,1.11959073958181,0.111789404487024,NV,2022-09-24,1,1,1,1,1,0,1,1,1,0
1408,1.33471776279893,0.3395626341761445,NV,2022-09-25,1,1,0,1,0,1,1,0,1,0
1409,0.28599341310285,0.0120314991148357,NV,2022-09-26,1,1,1,1,1,1,1,1,1,1
1410,0.300305307007123,0.0125042549666106,NV,2022-09-27,1,1,1,1,1,1,1,1,1,1
1411,0.694328841492485,0.1776419977912275,NV,2022-09-28,1,1,0,1,1,1,0,0,1,1
1412,1.48416144660816,0.2332985511524505,NV,2022-09-29,1,1,0,1,0,1,1,0,1,0
1413,0.897221448297967,0.151032065275116,NV,2022-09-30,1,0,1,1,1,1,0,0,1,0
1414,0.527907205424686,0.1365888992901085,NV,2022-10-01,1,1,1,1,1,0,1,0,1,0
1415,1.11800470735014,0.79787098930253,NV,2022-10-02,1,1,0,1,0,1,1,0,1,0
