...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
765,6.13379002264266,0.2270847553610985,LA,2023-01-09,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
766,5.41067422001371,0.241462878099982,LA,2023-01-10,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
767,2.87653182332254,0.313876593892754,LA,2023-01-11,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
768,0.804107795678846,0.283620995318233,LA,2023-01-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
769,2.86408081871157,0.380536266026799,LA,2023-01-13,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1
770,1.24657663356687,0.3000682276476815,LA,2023-01-14,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
771,2.62690120327633,0.3680015470088435,LA,2023-01-15,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
772,3.29045426670282,0.244936963155527,LA,2023-01-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
773,1.09466094208967,0.2528269543703655,LA,2023-01-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
774,2.83615934470227,0.328300305091692,LA,2023-01-18,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
775,1.36212220650058,0.3562798282035235,LA,2023-01-19,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0
776,6.66398046829059,0.291428989450067,LA,2023-01-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
777,4.06231918022837,0.4415319742467225,LA,2023-01-21,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
778,3.38934684514699,0.3280090204599395,LA,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
779,2.8209624265343902,0.304164081507673,LA,2023-01-23,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
780,2.48173829551606,0.40953452092213,LA,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
781,1.5267058269355,0.347329190512827,LA,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
782,1.94837894548855,0.3568751916849785,LA,2023-01-26,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
783,0.473656860510516,0.247939751369221,LA,2023-01-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
784,0.523658012540413,0.2508256925683505,LA,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
785,0.112428479047722,0.0821340497236415,LA,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
786,1.50422574089583,0.332595231791686,LA,2023-01-30,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1
787,0.667746458860874,0.2619894218954985,LA,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
788,1.20654899351493,0.2812386415991505,LA,2023-02-01,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
789,3.26171572607598,0.3204951914081,LA,2023-02-02,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0
790,0.602129083842053,0.0455927449257074,LA,2023-02-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
791,0.940707626026723,0.280701818332773,LA,2023-02-04,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
792,1.55865015619673,0.4525688055369745,LA,2023-02-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
793,3.34425154938879,0.3205516654096205,LA,2023-02-06,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
794,3.53471929343008,0.47487124324325253,LA,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
795,0.285874162202502,0.1393501955833915,LA,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
796,1.81166324736275,0.4958629880522265,LA,2023-02-09,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
797,2.47637445851566,0.383927200791825,LA,2023-02-10,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
798,NA,NA,LA,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,0.119387484550592,0.083126169251397,MA,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
800,33.7333871639322,0.4041647518913915,MA,2023-01-02,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
801,14.4674994959292,0.4327161997106625,MA,2023-01-03,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
802,4.82318799798279,0.3251440460358025,MA,2023-01-04,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
803,38.9346415301356,0.3952614232287905,MA,2023-01-05,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
804,21.1994239632723,0.418595195528655,MA,2023-01-06,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
805,24.7630650452537,0.360636382610215,MA,2023-01-07,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0
806,4.0724195978658,0.326152272197817,MA,2023-01-08,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
807,30.2518474080008,0.3581026525782375,MA,2023-01-09,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
808,45.9247252075623,0.3836590363220115,MA,2023-01-10,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0
809,17.4705499351704,0.3346168295436135,MA,2023-01-11,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
810,21.5991331621494,0.355693566913939,MA,2023-01-12,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
811,13.3370072882632,0.313147288487186,MA,2023-01-13,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0
812,13.2568257261185,0.2933798040046645,MA,2023-01-14,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
813,11.1398406413022,0.2884042170647985,MA,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
814,20.0934198571854,0.3037323113896945,MA,2023-01-16,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0
815,24.1794308108786,0.282570193975942,MA,2023-01-17,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
816,20.7111102610791,0.280737110358544,MA,2023-01-18,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
817,16.8054519861206,0.255692841645977,MA,2023-01-19,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
818,12.3891800778801,0.2298977289970955,MA,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
819,22.4019151174985,0.2157596242198955,MA,2023-01-21,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
820,18.387663542949,0.2298006639666765,MA,2023-01-22,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
821,16.4460266521567,0.201469640846636,MA,2023-01-23,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
822,14.8081904917887,0.170059623761353,MA,2023-01-24,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
823,9.0961491808224,0.1797009950524915,MA,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
824,16.57860147958,0.1467131812187595,MA,2023-01-26,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
825,12.2958406672087,0.175651996479672,MA,2023-01-27,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
826,10.1837601219785,0.091681300107320493,MA,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
827,6.52783729311067,0.112853922932166,MA,2023-01-29,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
828,16.3579348595761,0.1794323819085645,MA,2023-01-30,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
829,1.36492767274986,0.183327043208891,MA,2023-01-31,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
830,0.255667063570206,0.0581216642661105,MA,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
831,0.292958152234327,0.1612561343038055,MA,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
832,2.95742763617925,0.129639585184868,MA,2023-02-03,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
833,1.10463978057174,0.090340463318455,MA,2023-02-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
834,6.8301446752725,0.0354507371213476,MA,2023-02-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
835,2.60786441403512,0.163172477380782,MA,2023-02-06,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
836,2.40789742357249,0.101690768686677,MA,2023-02-07,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
837,4.0220940154226,0.1031692608059,MA,2023-02-08,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
838,4.52815154711264,0.0912100128835065,MA,2023-02-09,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
839,3.01554812594993,0.0633166843293525,MA,2023-02-10,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
840,2.90312597425274,0.1325085733213845,MA,2023-02-11,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
841,2.12782458903998,0.4129424925719425,MD,2023-01-01,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1
842,1.82300977350483,0.333202257777389,MD,2023-01-02,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
843,4.78934503388183,0.328099826757923,MD,2023-01-03,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
844,3.38515419328578,0.266529268414661,MD,2023-01-04,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0
845,6.46988866587056,0.4348871095458345,MD,2023-01-05,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
846,17.8657587576382,0.382259664599362,MD,2023-01-06,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
847,9.90860962475594,0.408932767792347,MD,2023-01-07,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
848,12.2214505927932,0.336416503563959,MD,2023-01-08,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
849,20.5436626056223,0.3518496214841175,MD,2023-01-09,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
850,11.9205080106359,0.3406413057605615,MD,2023-01-10,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
851,3.48738295359664,0.353296943242849,MD,2023-01-11,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
852,15.9321113994976,0.3815276592175045,MD,2023-01-12,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0
853,12.5434091712233,0.349397112451084,MD,2023-01-13,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
854,3.63723597747874,0.2949679012762595,MD,2023-01-14,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
855,5.78324263808853,0.3863993636723135,MD,2023-01-15,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
856,15.191981055157,0.3150989880379775,MD,2023-01-16,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
857,11.6985260327386,0.3225343449391865,MD,2023-01-17,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
858,15.0931855500258,0.258514497235005,MD,2023-01-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
859,0.368194640250349,0.2541041041460845,MD,2023-01-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
860,5.85744416972015,0.2546618414057065,MD,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
861,4.20204805706857,0.2999397365041315,MD,2023-01-21,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
862,7.52787316782736,0.2346229613543755,MD,2023-01-22,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
863,19.9319567361561,0.208033002127443,MD,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0
864,14.2604581809313,0.203352013884958,MD,2023-01-24,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0
865,4.52926593140878,0.249358003306857,MD,2023-01-25,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
866,9.74847885875486,0.1792112950473655,MD,2023-01-26,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
867,14.9172447661628,0.1453685586602185,MD,2023-01-27,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
868,4.36568850585245,0.20138188091043,MD,2023-01-28,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
869,2.25062453038654,0.2008948293412325,MD,2023-01-29,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
870,10.9101350353874,0.1433664947338685,MD,2023-01-30,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
871,9.90121197058414,0.0887943251409205,MD,2023-01-31,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
872,5.02947502335918,0.126026831280514,MD,2023-02-01,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
873,1.74068840712634,0.2106883379559415,MD,2023-02-02,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
874,3.06362959458359,0.135119604110209,MD,2023-02-03,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
875,2.89833885779726,0.1319604422732195,MD,2023-02-04,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
876,2.46564788389285,0.1351470553637765,MD,2023-02-05,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
877,4.90383984968023,0.0880999357591125,MD,2023-02-06,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
878,1.60198845973363,0.157307473998618,MD,2023-02-07,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
879,2.7625132737592,0.1106327762083455,MD,2023-02-08,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0
880,4.38102501938137,0.0586469904664835,MD,2023-02-09,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
881,0.971423191241044,0.1203247549436715,MD,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
882,1.91494336504227,0.0159398015301675,MD,2023-02-11,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
883,NA,NA,ME,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,1.63493192935272,0.2927427305837425,ME,2023-01-02,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
885,0.618100052902989,0.2905635624214135,ME,2023-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,0.414151428166399,0.0987632405975535,ME,2023-01-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
887,1.48003318408436,0.4836586691205345,ME,2023-01-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
888,0.943170703004981,0.660431898420715,ME,2023-01-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
889,NA,NA,ME,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,0.881487624408573,0.1303067505283375,ME,2023-01-08,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
891,NA,NA,ME,2023-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2023-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2023-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,0.450176802675861,0.328574239729576,ME,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
896,NA,NA,ME,2023-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,0.216478804794265,0.2549471529279765,ME,2023-01-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
898,2.33023962793082,0.331913191517365,ME,2023-01-16,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
899,4.34824630571465,0.296034176652485,ME,2023-01-17,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
900,6.44603147035639,0.2942291864497745,ME,2023-01-18,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
901,NA,NA,ME,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,0.227001408202241,0.257877752463391,ME,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,0.645975885195534,0.166695495531247,ME,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
905,0.629729484947198,0.241905915089476,ME,2023-01-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
906,2.00276952749772,0.2286905943402885,ME,2023-01-24,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0
907,2.04689953824559,0.2401391056275765,ME,2023-01-25,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
908,1.49090244924839,0.221140922351168,ME,2023-01-26,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
909,1.95988220670407,0.400211206268833,ME,2023-01-27,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0
910,0.686158912398636,0.489542281259896,ME,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
911,NA,NA,ME,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,1.59602278258102,0.2725599699421715,ME,2023-01-30,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
913,0.317743073811768,0.163689502115873,ME,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
914,NA,NA,ME,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,0.36152027916851,0.1429695993889475,ME,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
916,0.564323869587589,0.3333155701557825,ME,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917,0.184554462515572,0.04024536989363475,ME,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
918,0.32022948993252,0.0354507371213476,ME,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
919,2.04739286068219,0.434230242456305,ME,2023-02-06,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0
920,0.498793987126027,0.251108656230157,ME,2023-02-07,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
921,0.226221176816217,0.0239522039237196,ME,2023-02-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
922,1.61075997852954,0.355834690798038,ME,2023-02-09,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
923,0.0887153242555209,0.0182850984863216,ME,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
924,0.0239086095936131,0.0159398015301675,ME,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
925,1.10717804562529,0.1866888853229295,MI,2023-01-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
926,7.19494669449837,0.242356839578271,MI,2023-01-02,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
927,11.3766150637566,0.2926951957351385,MI,2023-01-03,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0
928,4.34910408948175,0.274203875078478,MI,2023-01-04,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
929,7.01385075667018,0.2727756619759315,MI,2023-01-05,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
930,4.76259348695653,0.2900650918111215,MI,2023-01-06,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
931,5.31194492550118,0.3283967393780195,MI,2023-01-07,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0
932,4.77596139941543,0.3183712784088545,MI,2023-01-08,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
933,7.36629254285973,0.326046293447361,MI,2023-01-09,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
934,6.37976131328285,0.324192727254513,MI,2023-01-10,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
935,7.22595553499268,0.3581323688246785,MI,2023-01-11,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
936,3.7960403799314,0.3200972336023955,MI,2023-01-12,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1
937,6.64798486983229,0.299339140604926,MI,2023-01-13,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0
938,3.47674191695362,0.409834094888008,MI,2023-01-14,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0
939,7.19854674189084,0.2756084049892885,MI,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
940,6.63946256243794,0.3557872002831475,MI,2023-01-16,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
941,5.0683267021269,0.3704307463039475,MI,2023-01-17,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0
942,10.12270691369,0.4202965515027085,MI,2023-01-18,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
943,5.08845309229523,0.3134091254202975,MI,2023-01-19,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
944,12.2244865556008,0.3868142155850745,MI,2023-01-20,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
945,9.01180405938526,0.3715458390459015,MI,2023-01-21,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
946,13.7512350734663,0.3964567175649975,MI,2023-01-22,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
947,23.6012521546444,0.3613311936135975,MI,2023-01-23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
948,20.9733758881334,0.3412066387315095,MI,2023-01-24,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
949,14.2255234443955,0.3394922728049555,MI,2023-01-25,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
950,11.7396590070608,0.4004856763345745,MI,2023-01-26,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
951,18.5528781163875,0.4103189718269555,MI,2023-01-27,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0
952,9.04628846684635,0.4035134133047275,MI,2023-01-28,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
953,5.18981438899382,0.3874132174440865,MI,2023-01-29,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
954,12.6222553028156,0.3851721216061025,MI,2023-01-30,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
955,15.0939007890823,0.379298863578872,MI,2023-01-31,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
956,12.5292660610871,0.380651125480419,MI,2023-02-01,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
957,2.22199542200284,0.242251433342578,MI,2023-02-02,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
958,15.1262604294152,0.384494733721324,MI,2023-02-03,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
959,4.78651746595552,0.3438515837878405,MI,2023-02-04,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
960,3.11394655434706,0.2645477590581545,MI,2023-02-05,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0
961,7.60656798452208,0.2926270658452925,MI,2023-02-06,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0
962,4.14415847655039,0.221269648389154,MI,2023-02-07,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
963,12.1453511238708,0.348881124152752,MI,2023-02-08,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
964,5.84834252145653,0.244327615908782,MI,2023-02-09,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
965,8.03080687327029,0.323731152302982,MI,2023-02-10,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
966,4.41539911737005,0.2803408798136105,MI,2023-02-11,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
967,5.39551020533395,0.45641647000648,MN,2023-01-01,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
968,6.4200484229204,0.3202705967362915,MN,2023-01-02,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
969,4.42402386333728,0.2807317890340715,MN,2023-01-03,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1
970,6.18274983783731,0.327749982311091,MN,2023-01-04,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0
971,2.34883661052392,0.2900687033658765,MN,2023-01-05,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1
972,9.12942523858518,0.358703107272662,MN,2023-01-06,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
973,2.50421375792156,0.3330975811096545,MN,2023-01-07,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
974,2.75358244500532,0.357194262069481,MN,2023-01-08,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
975,4.28829656940334,0.26926662258158,MN,2023-01-09,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
976,7.97385079742348,0.285107702536312,MN,2023-01-10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
977,3.75817243306898,0.31811331598651,MN,2023-01-11,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
978,1.77614594379763,0.293407898980062,MN,2023-01-12,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0
979,1.81752241140634,0.3010382187196665,MN,2023-01-13,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
980,0.912415842229056,0.29457936114636,MN,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
981,6.33534995785357,0.374259807885335,MN,2023-01-15,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
982,3.38496240471838,0.335196497541179,MN,2023-01-16,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
983,2.80515801496418,0.289131898822502,MN,2023-01-17,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
984,6.45862163712496,0.293791753819572,MN,2023-01-18,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
985,6.85085513237234,0.4024292026214445,MN,2023-01-19,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
986,6.0072775734524,0.383504000232086,MN,2023-01-20,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0
987,3.81053566092629,0.411670819841497,MN,2023-01-21,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
988,12.0197410699525,0.33417030628751,MN,2023-01-22,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0
989,2.61434957446228,0.2981195685769095,MN,2023-01-23,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0
990,11.9336590328101,0.3409331759408635,MN,2023-01-24,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
991,9.04446692740638,0.381427683001275,MN,2023-01-25,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
