"","es_score","brier_score","location","target_date","X23E_50_CI","X23F_50_CI","other_50_CI","X24A_50_CI","X23E_95_CI","X23F_95_CI","other_95_CI","X24A_95_CI"
"1190",NA,NA,"ND",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1191",NA,NA,"ND",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,"ND",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"1193",0.000718010369615218,0.000918642570660045,"ND",2024-02-06,1,1,1,1,1,1,1,1
"1194",NA,NA,"ND",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"1195",NA,NA,"ND",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"1196",0.000403503414586524,0.000592970592612434,"ND",2024-02-09,1,1,1,1,1,1,1,1
"1197",NA,NA,"ND",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"1198",NA,NA,"ND",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,"ND",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"1200",NA,NA,"ND",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,"ND",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"1202",NA,NA,"ND",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"1203",NA,NA,"ND",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"1204",NA,NA,"ND",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1205",NA,NA,"ND",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1206",NA,NA,"ND",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"1207",1.40268277209235,1.98190442035115,"ND",2024-02-20,0,1,1,0,0,1,1,0
"1208",NA,NA,"ND",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,"ND",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"1210",NA,NA,"ND",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,"ND",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,"ND",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1213",NA,NA,"ND",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1214",NA,NA,"ND",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"1215",NA,NA,"ND",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"1216",NA,NA,"ND",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"1217",NA,NA,"ND",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1218",NA,NA,"ND",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1219",NA,NA,"NE",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"1220",NA,NA,"NE",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,"NE",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
"1222",NA,NA,"NE",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"1223",NA,NA,"NE",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"1224",NA,NA,"NE",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"1225",NA,NA,"NE",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1226",NA,NA,"NE",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1227",NA,NA,"NE",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,"NE",2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA
"1229",NA,NA,"NE",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"1230",NA,NA,"NE",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,"NE",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"1232",NA,NA,"NE",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,"NE",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,"NE",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"1235",NA,NA,"NE",2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA
"1236",NA,NA,"NE",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,"NE",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"1238",NA,NA,"NE",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
"1239",NA,NA,"NE",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"1240",NA,NA,"NE",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1241",NA,NA,"NE",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,"NE",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"1243",NA,NA,"NE",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,"NE",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,"NE",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"1246",NA,NA,"NE",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1247",NA,NA,"NE",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,"NE",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"1249",NA,NA,"NE",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"1250",NA,NA,"NE",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,"NE",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"1252",NA,NA,"NE",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,"NE",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1254",NA,NA,"NE",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1255",NA,NA,"NE",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1256",NA,NA,"NE",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,"NE",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"1258",NA,NA,"NE",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,"NE",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1260",NA,NA,"NE",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,"NH",2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,"NH",2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA
"1263",NA,NA,"NH",2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA
"1264",NA,NA,"NH",2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA
"1265",0.00394204959124446,0.00514063093353085,"NH",2024-01-25,1,1,1,1,1,1,1,1
"1266",NA,NA,"NH",2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA
"1267",NA,NA,"NH",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,"NH",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1269",NA,NA,"NH",2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA
"1270",0.00156948007295321,0.0025263779671509,"NH",2024-01-30,1,1,1,1,1,1,1,1
"1271",NA,NA,"NH",2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA
"1272",NA,NA,"NH",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1273",NA,NA,"NH",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"1274",1.35490870048557,1.91739107912627,"NH",2024-02-03,1,1,0,0,1,1,0,0
"1275",NA,NA,"NH",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1276",NA,NA,"NH",2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA
"1277",0.00255063465668889,0.000918642570660045,"NH",2024-02-06,1,1,1,1,1,1,1,1
"1278",NA,NA,"NH",2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA
"1279",NA,NA,"NH",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,"NH",2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,"NH",2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA
"1282",NA,NA,"NH",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1283",0.000292699781552407,0.000382073940247237,"NH",2024-02-12,1,1,1,1,1,1,1,1
"1284",NA,NA,"NH",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"1285",NA,NA,"NH",2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
"1286",NA,NA,"NH",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,"NH",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"1288",NA,NA,"NH",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,"NH",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1290",NA,NA,"NH",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"1291",NA,NA,"NH",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"1292",NA,NA,"NH",2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
"1293",NA,NA,"NH",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"1294",NA,NA,"NH",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,"NH",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1296",NA,NA,"NH",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1297",NA,NA,"NH",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1298",NA,NA,"NH",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"1299",NA,NA,"NH",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"1300",NA,NA,"NH",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"1301",NA,NA,"NH",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1302",NA,NA,"NH",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1303",0.55897588924547,0.00897866674361296,"NJ",2024-01-21,1,1,1,1,1,1,1,1
"1304",2.44961778737259,0.00781847498143964,"NJ",2024-01-22,1,0,1,0,1,0,0,0
"1305",2.63976657515098,0.03605443469207,"NJ",2024-01-23,1,0,1,0,1,0,0,0
"1306",1.81959910985449,0.00591567397370475,"NJ",2024-01-24,1,0,1,0,1,0,0,0
"1307",0.863792497872059,0.062588846802271,"NJ",2024-01-25,1,1,1,1,0,0,0,0
"1308",0.0426247206197465,0.00446444733921375,"NJ",2024-01-26,1,1,1,1,1,1,1,1
"1309",0.677773258339375,0.136731344168881,"NJ",2024-01-27,1,1,0,1,1,0,0,1
"1310",0.967654307842932,0.314986907786898,"NJ",2024-01-28,1,1,0,1,1,1,0,0
"1311",4.315589349366,0.229501870429435,"NJ",2024-01-29,0,1,0,0,0,1,0,0
"1312",1.15321850676055,0.0356380211815534,"NJ",2024-01-30,1,0,1,1,1,0,1,0
"1313",1.21429393909256,0.00218870752201129,"NJ",2024-01-31,1,1,1,0,0,0,1,0
"1314",0.786645274736764,0.173358540393372,"NJ",2024-02-01,1,0,1,1,1,1,1,1
"1315",0.206933105745604,0.00164084628241088,"NJ",2024-02-02,1,1,1,1,1,1,1,1
"1316",1.70469699277312,0.319524308616966,"NJ",2024-02-03,1,0,0,0,1,0,0,0
"1317",0.0444013957096222,0.00122845732843049,"NJ",2024-02-04,1,1,1,1,1,1,1,1
"1318",1.82175182031497,0.0915243031400661,"NJ",2024-02-05,0,1,1,1,0,1,0,1
"1319",0.636820868681943,0.0492352478474015,"NJ",2024-02-06,1,1,1,1,1,0,0,1
"1320",0.678096992838741,0.0561504604796559,"NJ",2024-02-07,1,1,0,1,1,0,0,1
"1321",0.539516913557767,0.00068627691895088,"NJ",2024-02-08,1,1,1,1,1,0,1,0
"1322",0.139890874909253,0.000592970592612434,"NJ",2024-02-09,1,1,1,1,1,0,1,0
"1323",0.0379440628734152,0.000512249356628178,"NJ",2024-02-10,1,1,1,1,1,1,1,1
"1324",0.00514693127068221,0.000442436339627913,"NJ",2024-02-11,1,1,1,1,1,1,1,1
"1325",0.300833118010855,0.000382073940247237,"NJ",2024-02-12,1,1,1,1,1,1,1,1
"1326",0.0113049821722002,0.000329895990427177,"NJ",2024-02-13,1,1,1,1,1,1,1,1
"1327",0.882726064432751,0.0891703724275667,"NJ",2024-02-14,1,0,1,1,1,0,1,0
"1328",2.30402483078247,0.171163740783681,"NJ",2024-02-15,1,1,0,0,1,1,0,0
"1329",0.0467667425163701,0.000212185393913473,"NJ",2024-02-16,1,1,1,1,1,0,1,0
"1330",0.016653907511509,0.000183116283211965,"NJ",2024-02-17,1,1,1,1,1,1,1,1
"1331",1.25661042143384,0.219323541794566,"NJ",2024-02-18,1,1,0,0,1,1,0,0
"1332",1.20119525711315,0.152019282416741,"NJ",2024-02-19,1,1,0,0,1,1,0,0
"1333",0.0172988283270544,0.000117628809851518,"NJ",2024-02-20,1,1,1,1,1,1,1,1
"1334",0.031722549016186,0.000101477938029662,"NJ",2024-02-21,1,1,1,1,1,0,0,0
"1335",1.06494113073554,0.066075110826422,"NJ",2024-02-22,1,1,0,0,1,1,0,0
"1336",0.0192757823946945,7.55091147972842e-05,"NJ",2024-02-23,1,1,1,1,1,1,1,1
"1337",0.00103968310553322,6.51290235302856e-05,"NJ",2024-02-24,1,1,1,1,1,1,1,1
"1338",0.00046567364479707,5.61729499228954e-05,"NJ",2024-02-25,1,1,1,1,1,1,1,1
"1339",0.0129333864435851,4.84461873758158e-05,"NJ",2024-02-26,1,1,1,1,1,1,1,1
"1340",0.0190994974959136,4.17805120509395e-05,"NJ",2024-02-27,1,1,1,1,1,1,1,1
"1341",1.23199733973878,0.132305190053226,"NJ",2024-02-28,1,0,1,0,1,0,1,0
"1342",0.00302260939559372,3.10709807224824e-05,"NJ",2024-02-29,1,1,1,1,1,0,1,0
"1343",0.00065366896806085,2.67932533916213e-05,"NJ",2024-03-01,1,1,1,1,1,1,1,1
"1344",0.000114648607539004,2.31038640843149e-05,"NJ",2024-03-02,1,1,1,1,1,1,1,1
"1345",0.0890799758797988,0.00897866674361296,"NM",2024-01-21,1,1,1,1,0,1,1,0
"1346",1.87652854814491,0.513596861975474,"NM",2024-01-22,1,0,1,0,1,0,1,0
"1347",0.0191325909531754,0.00680319040457568,"NM",2024-01-23,1,1,1,1,1,1,1,1
"1348",1.04516462953498,0.605866620414942,"NM",2024-01-24,1,0,1,0,1,0,1,0
"1349",NA,NA,"NM",2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA
"1350",1.30015668702642,1.8303526306303,"NM",2024-01-26,1,0,1,0,1,0,1,0
"1351",0.00271944782967633,0.00387503415951453,"NM",2024-01-27,1,1,1,1,1,1,1,1
"1352",0.00236541360803752,0.00336168015344793,"NM",2024-01-28,1,1,1,1,1,1,1,1
"1353",0.00219985162705032,0.0029149142712461,"NM",2024-01-29,1,1,1,1,1,1,1,1
"1354",0.0154076659203164,0.0025263779671509,"NM",2024-01-30,1,1,1,1,1,1,1,1
"1355",0.0137455776213748,0.00218870752201129,"NM",2024-01-31,1,1,1,1,1,1,1,1
"1356",NA,NA,"NM",2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA
"1357",NA,NA,"NM",2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA
"1358",NA,NA,"NM",2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA
"1359",NA,NA,"NM",2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA
"1360",0.010793886896846,0.0010624580794842,"NM",2024-02-05,1,1,1,1,1,1,1,1
"1361",0.0100596873060762,0.000918642570660045,"NM",2024-02-06,1,1,1,1,1,1,1,1
"1362",0.00812040525810835,0.000794096089036846,"NM",2024-02-07,1,1,1,1,1,1,1,1
"1363",NA,NA,"NM",2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA
"1364",0.000500447754551849,0.000592970592612434,"NM",2024-02-09,1,1,1,1,1,1,1,1
"1365",0.00133179094940835,0.000512249356628178,"NM",2024-02-10,1,1,1,1,1,1,1,1
"1366",NA,NA,"NM",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1367",NA,NA,"NM",2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
"1368",0.00225720821077845,0.000329895990427177,"NM",2024-02-13,1,1,1,1,1,1,1,1
"1369",0.000818445188867631,0.00028480328511696,"NM",2024-02-14,1,1,1,1,1,1,1,1
"1370",NA,NA,"NM",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"1371",9.92919340339696e-05,0.000212185393913473,"NM",2024-02-16,1,1,1,1,1,1,1,1
"1372",NA,NA,"NM",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1373",NA,NA,"NM",2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
"1374",NA,NA,"NM",2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
"1375",NA,NA,"NM",2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
"1376",6.8914626757028e-05,0.000101477938029662,"NM",2024-02-21,1,1,1,1,1,1,1,1
"1377",0.000507052850380524,8.75385329574149e-05,"NM",2024-02-22,1,1,1,1,1,1,1,1
"1378",NA,NA,"NM",2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
"1379",NA,NA,"NM",2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
"1380",NA,NA,"NM",2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
"1381",NA,NA,"NM",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1382",2.28819754051332e-05,4.17805120509395e-05,"NM",2024-02-27,1,1,1,1,1,1,1,1
"1383",NA,NA,"NM",2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
"1384",NA,NA,"NM",2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
"1385",NA,NA,"NM",2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
"1386",NA,NA,"NM",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1387",0.00500336029700518,0.00897866674361296,"NV",2024-01-21,1,1,1,1,1,1,1,1
"1388",0.62778664056023,0.157810777039793,"NV",2024-01-22,1,1,1,1,1,1,1,1
"1389",0.907827378311747,0.369518619569505,"NV",2024-01-23,1,1,0,1,1,1,1,1
"1390",0.183202920387281,0.00591567397370476,"NV",2024-01-24,1,1,1,1,1,1,0,0
"1391",2.04332086320452,0.464726357883452,"NV",2024-01-25,1,1,0,0,0,1,0,0
"1392",0.0659354794093518,0.00446444733921375,"NV",2024-01-26,1,1,1,1,1,1,1,1
"1393",NA,NA,"NV",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,"NV",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1395",0.0290698094932333,0.0029149142712461,"NV",2024-01-29,1,1,1,1,1,1,1,1
"1396",0.0553936921006213,0.0025263779671509,"NV",2024-01-30,1,1,1,1,1,0,1,0
"1397",0.0335205788506708,0.00218870752201129,"NV",2024-01-31,1,1,1,1,1,1,1,1
"1398",0.128831225806079,0.00189542624856035,"NV",2024-02-01,1,1,1,1,1,1,0,0
"1399",0.00443822598813469,0.00164084628241088,"NV",2024-02-02,1,1,1,1,1,1,1,1
"1400",0.00869362462434463,0.00141997953854963,"NV",2024-02-03,1,1,1,1,1,1,1,1
"1401",0.000776700232592173,0.00122845732843049,"NV",2024-02-04,1,1,1,1,1,1,1,1
"1402",0.0108751677594711,0.0010624580794842,"NV",2024-02-05,1,1,1,1,1,1,1,1
"1403",0.00574043482992929,0.000918642570660045,"NV",2024-02-06,1,1,1,1,1,1,1,1
"1404",0.0124212332995042,0.000794096089036846,"NV",2024-02-07,1,1,1,1,1,1,1,1
"1405",0.000572035245317473,0.00068627691895088,"NV",2024-02-08,1,1,1,1,1,1,1,1
"1406",1.33063152792155,0.968573907182667,"NV",2024-02-09,1,0,1,0,1,0,1,0
"1407",0.00537522304223283,0.000512249356628178,"NV",2024-02-10,1,1,1,1,1,1,1,1
"1408",NA,NA,"NV",2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
"1409",0.00119557653560479,0.000382073940247237,"NV",2024-02-12,1,1,1,1,1,1,1,1
"1410",NA,NA,"NV",2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
"1411",0.000986715434913361,0.00028480328511696,"NV",2024-02-14,1,1,1,1,1,1,1,1
"1412",NA,NA,"NV",2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
"1413",NA,NA,"NV",2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
"1414",NA,NA,"NV",2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
"1415",0.00116588138539586,0.000158013690510242,"NV",2024-02-18,1,1,1,1,1,0,1,0
"1416",0.00011057735825035,0.00013633974343629,"NV",2024-02-19,1,1,1,1,1,1,1,1
"1417",8.90954542664326e-05,0.000117628809851518,"NV",2024-02-20,1,1,1,1,1,1,1,1
"1418",0.000326350673005061,0.000101477938029662,"NV",2024-02-21,1,1,1,1,1,1,1,1
"1419",NA,NA,"NV",2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
"1420",0.000215475225425251,7.55091147972842e-05,"NV",2024-02-23,1,1,1,1,1,1,1,1
"1421",4.82953930606607e-05,6.51290235302856e-05,"NV",2024-02-24,1,1,1,1,1,1,1,1
"1422",6.31870618379906e-05,5.61729499228954e-05,"NV",2024-02-25,1,1,1,1,1,1,1,1
"1423",NA,NA,"NV",2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
"1424",NA,NA,"NV",2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
"1425",1.04934646390489e-05,3.60306100754897e-05,"NV",2024-02-28,1,1,1,1,1,1,1,1
"1426",1.40447982740827,1.98800101470888,"NV",2024-02-29,1,1,0,0,1,1,0,0
"1427",6.41204427920729e-05,2.67932533916213e-05,"NV",2024-03-01,1,1,1,1,1,1,1,1
"1428",NA,NA,"NV",2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
"1429",0.905298828380836,0.123148137938657,"NY",2024-01-21,1,1,1,1,1,0,1,0
"1430",3.86982146958343,0.0919794604341874,"NY",2024-01-22,1,0,1,0,1,0,1,0
"1431",2.83355461934676,0.0919709280163121,"NY",2024-01-23,1,0,1,0,1,0,0,0
"1432",5.06594410250263,0.0541207852195738,"NY",2024-01-24,1,0,1,0,0,0,0,0
"1433",2.16050315198828,0.0756052861367909,"NY",2024-01-25,1,0,1,1,1,0,1,0
"1434",1.63114819679333,0.00446444733921375,"NY",2024-01-26,1,1,1,0,0,0,0,0
"1435",1.15404199705964,0.0587310872308404,"NY",2024-01-27,1,1,1,1,1,0,0,1
"1436",0.709286262091723,0.10840262053413,"NY",2024-01-28,1,1,1,1,1,1,0,0
"1437",3.34575896457848,0.0462421743753713,"NY",2024-01-29,1,0,1,0,1,0,1,0
"1438",2.88715562693637,0.0580370739442375,"NY",2024-01-30,1,0,0,1,0,0,0,0
"1439",2.33041639152325,0.047752254713619,"NY",2024-01-31,1,0,1,0,0,0,0,1
"1440",1.51018338723383,0.0446522220438898,"NY",2024-02-01,1,0,1,1,1,1,1,1
"1441",0.580967522866084,0.0544673791031315,"NY",2024-02-02,1,1,1,1,1,0,0,1
"1442",0.655971677529187,0.032085799689409,"NY",2024-02-03,1,1,1,1,1,1,1,1
"1443",1.38472007742833,0.00122845732843049,"NY",2024-02-04,1,1,1,0,1,1,0,0
"1444",2.7341810559357,0.104900102527293,"NY",2024-02-05,1,1,0,0,0,1,1,0
"1445",3.20605303928196,0.0998207366225935,"NY",2024-02-06,1,1,0,0,0,1,0,0
"1446",1.93219005609935,0.0551157620798312,"NY",2024-02-07,1,0,0,1,1,0,0,0
"1447",3.32663644929863,0.0931598344324824,"NY",2024-02-08,1,1,0,0,1,0,0,0
"1448",0.669393802679355,0.0480588892373989,"NY",2024-02-09,1,1,1,1,0,1,0,1
"1449",1.7923309632217,0.10591591609789,"NY",2024-02-10,1,1,0,0,1,1,0,0
"1450",0.58670579634955,0.000442436339627913,"NY",2024-02-11,1,1,1,1,1,1,1,1
"1451",2.13771179057352,0.0501337218298057,"NY",2024-02-12,1,1,0,1,1,1,0,0
"1452",0.523960962732935,0.000329895990427177,"NY",2024-02-13,1,1,1,1,1,1,0,0
"1453",0.629609906432674,0.00028480328511696,"NY",2024-02-14,1,1,1,1,1,0,1,0
"1454",0.276673778257064,0.000245842105078165,"NY",2024-02-15,1,1,1,1,1,1,1,1
"1455",2.24837495846354,0.145992968005329,"NY",2024-02-16,1,1,0,0,1,1,0,0
"1456",1.04631155368814,0.0897443764934829,"NY",2024-02-17,1,1,0,0,1,1,0,0
"1457",2.28550872388194,0.14105013890026,"NY",2024-02-18,1,1,0,0,1,0,0,1
"1458",3.26311505709912,0.0988602524810845,"NY",2024-02-19,1,1,0,0,1,1,0,0
"1459",2.05306681245269,0.0746958948533892,"NY",2024-02-20,1,1,0,0,1,1,0,0
"1460",3.075131541437,0.0667768899603061,"NY",2024-02-21,1,1,0,0,1,0,0,1
"1461",3.34340517975735,0.0887275610167158,"NY",2024-02-22,1,1,0,0,1,1,0,0
"1462",0.879728544340594,0.0494994159152878,"NY",2024-02-23,1,0,1,1,1,0,1,0
"1463",1.14757364494505,0.0793639997212598,"NY",2024-02-24,1,1,0,0,1,1,0,0
"1464",0.0258084630689869,5.61729499228954e-05,"NY",2024-02-25,1,1,1,1,1,1,1,1
"1465",4.96294854840743,0.128107853865732,"NY",2024-02-26,1,1,0,0,1,1,0,0
"1466",1.70310737961625,0.056739418505069,"NY",2024-02-27,1,0,0,0,1,0,0,0
"1467",3.82987953109707,0.141966661616921,"NY",2024-02-28,1,1,0,0,1,1,0,0
"1468",0.00821588418838873,3.10709807224824e-05,"NY",2024-02-29,1,1,1,1,1,1,1,1
"1469",1.25450719687524,0.0904287454324154,"NY",2024-03-01,1,1,0,0,1,1,0,0
"1470",0.00107572626677169,2.31038640843149e-05,"NY",2024-03-02,1,1,1,1,1,1,1,1
"1471",0.024054586557707,0.00897866674361296,"OH",2024-01-21,1,1,1,1,1,1,1,1
"1472",0.891715466932177,0.367799999921487,"OH",2024-01-22,1,1,0,1,1,1,0,0
"1473",1.0211195887415,0.601973961266664,"OH",2024-01-23,1,0,1,0,1,0,1,0
"1474",0.0598922129325887,0.00591567397370476,"OH",2024-01-24,1,1,1,1,1,1,1,1
"1475",0.0130955083351747,0.00514063093353085,"OH",2024-01-25,1,1,1,1,1,1,1,1
"1476",1.13589691309969,0.620975498831996,"OH",2024-01-26,1,1,0,0,1,1,0,0
"1477",NA,NA,"OH",2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA
"1478",NA,NA,"OH",2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA
"1479",0.00842480102428614,0.0029149142712461,"OH",2024-01-29,1,1,1,1,1,0,1,0
"1480",0.0262155963443164,0.0025263779671509,"OH",2024-01-30,1,1,1,1,1,1,1,1
"1481",1.34268490313355,1.89747848653117,"OH",2024-01-31,1,1,0,0,1,1,0,0
"1482",0.00133220332104909,0.00189542624856035,"OH",2024-02-01,1,1,1,1,1,1,1,1
"1483",0.0170788625681518,0.00164084628241088,"OH",2024-02-02,1,1,1,1,1,1,1,1
"1484",0.0010771357624888,0.00141997953854963,"OH",2024-02-03,1,1,1,1,1,0,1,0
