...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI,X22B_95_CI
1447,6.82932125327461,0.466560405301982,NY,2022-12-22,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1448,45.4180604579982,0.483591602404016,NY,2022-12-23,1,1,0,0,0,1,1,1,0,0,0,0,1,0
1449,6.53175871406567,0.3422956012976295,NY,2022-12-24,1,1,0,1,0,1,1,1,1,0,0,0,0,0
1450,11.34289557795,0.51440971550063,NY,2022-12-25,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1451,38.3678414986062,0.3560619385061445,NY,2022-12-26,1,0,0,1,0,1,0,1,0,0,1,0,0,0
1452,8.75222060391508,0.244062816769051,NY,2022-12-27,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1453,9.06491362063423,0.271062486179864,NY,2022-12-28,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1454,3.50467603167856,0.3507633451776245,NY,2022-12-29,1,1,0,1,0,1,0,1,1,0,1,1,1,0
1455,29.3591213376557,0.403313330128485,NY,2022-12-30,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1456,17.9035865405192,0.347191430489808,NY,2022-12-31,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1457,3.88992290570289,0.340201084823035,NY,2023-01-01,1,1,0,1,1,0,0,1,0,1,0,0,0,0
1458,50.7469599849928,0.3567918920941095,NY,2023-01-02,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1459,15.2686516406843,0.297302862666181,NY,2023-01-03,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1460,1.79704231216323,0.308303142347529,NY,2023-01-04,0,1,1,1,1,1,0,0,1,0,0,0,1,0
1461,1.47202893253901,0.3158266283583265,NY,2023-01-05,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1462,23.5813328254724,0.3327336160073155,NY,2023-01-06,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1463,25.3354391200516,0.2752609623184635,NY,2023-01-07,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1464,32.5816392010619,0.2772719377306925,NY,2023-01-08,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1465,29.4119719080364,0.2732623905990345,NY,2023-01-09,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1466,1.12071926223177,0.266795441849128,NY,2023-01-10,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1467,5.88973599594351,0.392985597476397,NY,2023-01-11,1,1,0,1,0,0,0,1,1,0,1,0,0,1
1468,1.77412110286003,0.251178227742975,NY,2023-01-12,1,1,0,1,1,1,0,1,1,1,0,1,1,0
1469,22.8473527304369,0.192092919690951,NY,2023-01-13,1,1,0,1,0,0,1,1,0,0,1,0,1,1
1470,17.822617657741,0.1983494275032245,NY,2023-01-14,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1471,4.73142455869218,0.3046149671407155,OH,2022-12-04,0,1,0,1,1,1,0,0,0,0,1,0,1,0
1472,2.7595935840155,0.303536880852569,OH,2022-12-05,1,1,0,1,1,1,0,1,0,0,1,0,1,0
1473,6.57569555319191,0.302873382604808,OH,2022-12-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,19.586432871246,0.3483088620683365,OH,2022-12-07,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1475,8.7439167575172,0.2867533143933765,OH,2022-12-08,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1476,11.0989128860404,0.336926385612328,OH,2022-12-09,0,1,0,1,1,1,0,1,1,0,0,1,1,0
1477,8.09792947013776,0.2572590177168975,OH,2022-12-10,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1478,7.38650023605037,0.303565306692267,OH,2022-12-11,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1479,13.1307308351554,0.2757505756989155,OH,2022-12-12,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1480,10.2260233751717,0.358960831373471,OH,2022-12-13,1,1,0,1,0,1,0,0,1,0,1,1,1,0
1481,5.54436993005281,0.2498556119303875,OH,2022-12-14,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1482,9.47633401188751,0.2957710794088475,OH,2022-12-15,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1483,2.37345249165276,0.3089770404415175,OH,2022-12-16,1,1,0,1,1,0,0,1,0,0,1,0,0,0
1484,3.67132245171334,0.2663191831061225,OH,2022-12-17,1,0,1,1,0,1,0,1,0,0,0,1,1,0
1485,3.59623394265773,0.2441551652680285,OH,2022-12-18,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1486,21.0099755156748,0.318070814432703,OH,2022-12-19,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1487,5.44546256511747,0.2943880126900755,OH,2022-12-20,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1488,11.7259390885458,0.339202377246199,OH,2022-12-21,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1489,7.89234476557604,0.342649706757468,OH,2022-12-22,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1490,5.15584193426317,0.299707450702619,OH,2022-12-23,0,1,1,1,0,1,0,0,0,0,0,0,1,0
1491,1.75832194598543,0.186706980203347,OH,2022-12-24,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1492,1.52559029840655,0.3781960543493865,OH,2022-12-25,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1493,16.1467711870867,0.3591606540450235,OH,2022-12-26,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1494,9.09929210720511,0.41746386774094,OH,2022-12-27,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1495,16.3616109423802,0.453683202702223,OH,2022-12-28,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1496,7.37224164642265,0.30966873384517,OH,2022-12-29,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1497,10.3517540561216,0.356021423445981,OH,2022-12-30,1,0,1,1,0,1,0,0,0,0,1,0,1,0
1498,10.5734421116988,0.3430557362909835,OH,2022-12-31,1,1,1,1,0,1,0,0,0,0,0,0,1,0
1499,0.20592134566726,0.148035715022587,OH,2023-01-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1500,21.0814395087598,0.3219037792022585,OH,2023-01-02,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1501,10.1060785668928,0.369520322693038,OH,2023-01-03,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1502,2.46897464102734,0.3219527008946445,OH,2023-01-04,1,1,1,1,0,1,0,1,0,0,1,0,1,0
1503,6.35850874914639,0.3088137244455675,OH,2023-01-05,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1504,4.4595632721741,0.321402965763215,OH,2023-01-06,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1505,3.57782303636207,0.384680126181926,OH,2023-01-07,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1506,1.83649060133691,0.3492529846871575,OH,2023-01-08,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1507,11.812424094167,0.4302131263831275,OH,2023-01-09,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1508,9.45586440817418,0.454104387162454,OH,2023-01-10,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1509,7.50973890946662,0.4172591067705165,OH,2023-01-11,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1510,3.90494572078778,0.4490615429722805,OH,2023-01-12,1,0,1,1,0,0,0,1,0,0,1,0,0,0
1511,3.87480112975625,0.4106060556303775,OH,2023-01-13,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1512,8.04021156292906,0.451245903807898,OH,2023-01-14,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1513,0.68201597963255,0.091520220508367,OK,2022-12-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1514,1.32613097658846,0.2985243564060935,OK,2022-12-05,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1515,1.95249791697966,0.3119971999716145,OK,2022-12-06,1,1,1,1,1,0,1,0,0,0,0,1,0,1
1516,1.87828349908057,0.331364594078629,OK,2022-12-07,1,1,0,1,1,0,1,1,0,0,0,0,1,0
1517,2.86548253107584,0.2869766878539585,OK,2022-12-08,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1518,1.79223528026387,0.3026144759241015,OK,2022-12-09,1,1,1,1,1,0,1,1,0,0,1,0,0,0
1519,2.75898087068639,0.064854938530426,OK,2022-12-10,1,1,0,1,1,1,0,1,0,0,1,1,1,0
1520,0.741830765047375,0.0619270724692855,OK,2022-12-11,1,1,0,1,1,1,1,1,1,0,1,0,1,0
1521,1.31773882964856,0.199447655221096,OK,2022-12-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1522,7.46440935917219,0.321175061608946,OK,2022-12-13,1,1,0,1,0,1,0,0,0,1,0,1,0,0
1523,1.96388294760247,0.2307201364621565,OK,2022-12-14,0,1,1,1,0,1,1,0,0,1,0,0,1,0
1524,3.33951861403873,0.2532407322743015,OK,2022-12-15,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1525,1.95851187040403,0.2489608287823995,OK,2022-12-16,1,0,1,1,0,1,0,0,0,1,0,1,1,0
1526,3.2445798939882,0.335171950605754,OK,2022-12-17,1,1,0,1,1,1,0,1,0,0,0,1,1,0
1527,2.22484601501535,0.252050534392035,OK,2022-12-18,1,0,1,1,0,1,0,1,0,0,1,0,0,1
1528,5.33320129785614,0.3076168048630785,OK,2022-12-19,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1529,3.21562122825923,0.194487675681941,OK,2022-12-20,1,1,1,1,0,1,0,1,0,1,1,0,1,0
1530,24.9490351887092,0.52121432698788,OK,2022-12-21,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1531,1.93302326617977,0.2536798163269305,OK,2022-12-22,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1532,2.26861712059285,0.1830058213879225,OK,2022-12-23,1,1,0,1,0,1,1,1,0,0,0,0,1,1
1533,1.4951404381122,0.374666804117036,OK,2022-12-24,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1534,0.845948974297326,0.075344520718785,OK,2022-12-25,1,1,0,1,1,1,1,1,1,0,0,1,1,0
1535,3.886550150293,0.3186835610901945,OK,2022-12-26,0,1,1,1,0,1,0,0,0,0,0,0,0,0
1536,2.88184028937374,0.3234033248063835,OK,2022-12-27,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1537,3.7654253746309,0.2377698359817355,OK,2022-12-28,1,1,0,1,0,1,0,0,0,0,1,0,0,0
1538,5.3895969493712,0.142521769819829,OK,2022-12-29,1,1,0,1,0,1,1,1,0,0,1,0,1,0
1539,5.24227427221979,0.258009106248679,OK,2022-12-30,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1540,3.21487457678553,0.1922155447506045,OK,2022-12-31,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1541,2.9941528078795,0.2588085307420285,OK,2023-01-01,1,1,0,1,0,0,1,1,1,0,1,0,0,0
1542,6.98762484503039,0.2474499502541945,OK,2023-01-02,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1543,8.97794519041931,0.32938681945978,OK,2023-01-03,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1544,5.52126619761797,0.2014855892257865,OK,2023-01-04,1,1,0,1,0,1,1,1,1,0,0,0,1,0
1545,5.20778609859506,0.2652402430550465,OK,2023-01-05,1,1,0,1,0,1,0,1,0,0,1,0,1,0
1546,6.80478746919079,0.3297586908729465,OK,2023-01-06,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1547,5.55764744512019,0.3596615683657495,OK,2023-01-07,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1548,1.63211037230866,0.294260117146158,OK,2023-01-08,1,1,0,1,0,1,1,1,1,0,0,0,1,1
1549,16.3349739039582,0.5143458757062,OK,2023-01-09,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1550,10.5747141088229,0.433598917538551,OK,2023-01-10,1,1,0,1,0,0,0,1,1,0,1,0,0,0
1551,13.601080747017,0.443323684765416,OK,2023-01-11,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1552,0.910645954825441,0.352962555401453,OK,2023-01-12,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1553,2.15235738870225,0.434661905117854,OK,2023-01-13,1,1,0,1,0,1,1,1,1,0,1,0,1,1
1554,0.239728708016803,0.222953542342945,OK,2023-01-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1555,0.678542788553599,0.091520220508367,OR,2022-12-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1556,3.60072508704975,0.3573149603833845,OR,2022-12-05,1,0,0,1,1,1,0,0,0,0,0,0,1,0
1557,2.31343032857075,0.19503287611025,OR,2022-12-06,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1558,1.77165800992908,0.32348308416688,OR,2022-12-07,0,1,1,1,1,1,1,0,0,0,0,0,1,0
1559,1.23384398780744,0.1878558208776025,OR,2022-12-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1560,3.27978006761782,0.3209064620575855,OR,2022-12-09,1,1,0,1,1,1,0,0,1,0,1,0,0,0
1561,1.20615913014845,0.2600890155125915,OR,2022-12-10,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1562,6.1178689631266,0.501848900837545,OR,2022-12-11,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1563,2.90986114272918,0.341741857307697,OR,2022-12-12,1,1,0,1,1,1,0,1,1,1,0,0,1,1
1564,1.35401131770198,0.237736229429772,OR,2022-12-13,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1565,2.91429282523782,0.301507365454243,OR,2022-12-14,1,0,0,1,1,1,0,1,0,0,0,0,1,0
1566,2.08657488528304,0.24281680676055,OR,2022-12-15,1,1,1,1,0,1,0,1,0,0,1,1,1,0
1567,1.27485883836201,0.3185273144449785,OR,2022-12-16,1,1,1,0,1,1,0,1,1,0,1,1,1,0
1568,0.579050037784753,0.209079897651776,OR,2022-12-17,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1569,1.2315829497288,0.28917578523661,OR,2022-12-18,1,0,1,1,1,1,0,1,1,0,1,1,1,0
1570,2.2601894389261,0.2574351733980645,OR,2022-12-19,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1571,1.25930798120805,0.1786258583832795,OR,2022-12-20,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1572,3.13077033374732,0.408752841023373,OR,2022-12-21,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1573,1.25727650067792,0.0615630055640885,OR,2022-12-22,1,1,0,1,1,1,1,1,1,0,1,0,1,0
1574,0.949152062715572,0.677414804277795,OR,2022-12-23,1,1,1,1,1,1,0,1,1,1,1,1,0,0
1575,0.797591119218585,0.069827800856636,OR,2022-12-24,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1576,1.45011028849686,0.075344520718785,OR,2022-12-25,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1577,4.04191014105434,0.226006277694874,OR,2022-12-26,1,1,0,1,0,1,0,1,0,0,1,0,1,0
1578,3.41104126996986,0.303951973214476,OR,2022-12-27,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1579,2.43517134769166,0.2092063912674725,OR,2022-12-28,1,1,0,1,0,0,1,1,1,0,1,0,0,0
1580,5.31004327463499,0.195612338094351,OR,2022-12-29,1,1,0,1,0,1,0,1,1,0,0,0,1,1
1581,1.80238796764,0.308168987878651,OR,2022-12-30,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1582,0.187189747624714,0.133409786821219,OR,2022-12-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1583,1.6093726153577,0.2493472759636965,OR,2023-01-01,1,1,1,1,0,0,1,1,1,0,1,0,0,1
1584,4.38435721175564,0.422623763601654,OR,2023-01-02,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1585,5.25676570095432,0.2548159972206345,OR,2023-01-03,1,1,0,1,0,1,0,1,1,0,0,0,1,1
1586,1.81755644513569,0.2991488949317245,OR,2023-01-04,1,1,0,1,0,1,0,1,1,1,1,0,1,0
1587,5.00153509123397,0.3934919119844435,OR,2023-01-05,1,1,1,1,0,1,0,0,1,1,1,0,1,0
1588,4.95667680503756,0.290164799868478,OR,2023-01-06,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1589,2.2952347356324,0.355406837918974,OR,2023-01-07,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1590,8.82483831764574,0.4867014345604985,OR,2023-01-08,1,1,1,1,0,1,0,1,1,0,1,0,1,0
1591,6.51239907113009,0.3949072405124805,OR,2023-01-09,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1592,2.54113975778744,0.427829307952518,OR,2023-01-10,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1593,2.94073134667022,0.4925684131991545,OR,2023-01-11,1,1,1,0,0,1,0,1,1,0,0,0,1,1
1594,1.9419142071856,0.48632194590457,OR,2023-01-12,1,0,1,1,0,0,1,1,0,0,1,0,0,1
1595,3.66129853206643,0.53912923258166,OR,2023-01-13,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1596,0.649510161899634,0.4641547191950215,OR,2023-01-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1597,6.857031564966,0.312913903007248,PA,2022-12-04,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1598,4.65553110412642,0.27243388195109,PA,2022-12-05,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1599,3.47769982558271,0.265020960735944,PA,2022-12-06,1,0,1,1,1,1,0,0,0,0,0,1,0,0
1600,3.6090553150194302,0.2549518017685145,PA,2022-12-07,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1601,2.81037900731172,0.2523861700920945,PA,2022-12-08,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1602,4.24975431301426,0.275658758283463,PA,2022-12-09,1,1,0,1,1,1,0,0,0,0,0,0,0,0
1603,6.77726449609417,0.3447169072575985,PA,2022-12-10,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1604,7.85946187772264,0.3592368831499045,PA,2022-12-11,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1605,16.9494475944951,0.339676568764711,PA,2022-12-12,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1606,7.55137673435006,0.3037812021748605,PA,2022-12-13,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1607,13.2775082890617,0.3356431886058505,PA,2022-12-14,0,1,0,1,1,1,0,0,0,0,1,1,0,0
1608,1.7030543318913,0.227913618955043,PA,2022-12-15,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1609,6.17170915441643,0.3208735593648165,PA,2022-12-16,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1610,2.17410837216766,0.252505739619316,PA,2022-12-17,1,1,1,1,1,1,1,0,0,0,0,0,1,0
1611,4.30650568891244,0.2868164309178375,PA,2022-12-18,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1612,21.6042377860442,0.340915101329686,PA,2022-12-19,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1613,7.8723039011492,0.3459865029581365,PA,2022-12-20,0,0,0,1,0,1,1,0,0,0,0,1,0,1
1614,4.24777335056441,0.2760681634778125,PA,2022-12-21,1,1,1,1,1,1,0,1,0,0,0,0,1,0
1615,5.74316093989911,0.1390330880399225,PA,2022-12-22,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1616,16.3038167998202,0.36558946657379,PA,2022-12-23,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1617,3.84671550074438,0.2361757002494235,PA,2022-12-24,1,1,1,1,0,1,0,1,0,0,1,0,1,0
1618,1.20433676803891,0.3932837951408315,PA,2022-12-25,0,1,1,1,1,1,0,0,1,1,1,0,1,0
1619,10.3233563465049,0.314739605369174,PA,2022-12-26,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1620,11.2862060421464,0.3750485102844055,PA,2022-12-27,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1621,6.32373477333374,0.328627860311583,PA,2022-12-28,0,1,0,1,1,0,0,0,0,0,1,0,1,0
1622,3.24806523557985,0.3017859446926505,PA,2022-12-29,1,1,1,1,1,1,0,1,0,0,0,0,1,0
1623,14.4838222076227,0.360153311757212,PA,2022-12-30,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1624,1.18977411575779,0.261958972627293,PA,2022-12-31,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1625,1.86058183240211,0.3616955516618175,PA,2023-01-01,1,1,0,1,0,1,0,1,1,0,1,0,1,0
1626,28.6295107951948,0.32303098377385697,PA,2023-01-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1627,15.6809981257507,0.2983646740611455,PA,2023-01-03,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1628,2.75788347465356,0.295748782259717,PA,2023-01-04,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1629,20.8698692716251,0.3939670042307575,PA,2023-01-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1630,12.415374212209,0.368479385608351,PA,2023-01-06,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1631,19.4917278291177,0.3266214593095425,PA,2023-01-07,1,1,0,1,0,0,0,1,1,0,0,0,0,0
1632,10.1356345381536,0.376596525650698,PA,2023-01-08,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1633,9.61731133297032,0.3365385725197395,PA,2023-01-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1634,6.57839433048456,0.332884955068988,PA,2023-01-10,1,1,0,0,1,0,0,1,1,0,0,0,0,0
1635,8.05163856364596,0.335521832419763,PA,2023-01-11,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1636,7.66324756939399,0.3245554189978805,PA,2023-01-12,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1637,9.07196283120429,0.338629542658433,PA,2023-01-13,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1638,5.24373499044664,0.284549402610131,PA,2023-01-14,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1639,NA,NA,PR,2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,0.428367498057444,0.303536880852569,PR,2022-12-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1641,NA,NA,PR,2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,1.00036840826192,0.2041290321232635,PR,2022-12-07,1,1,1,1,0,1,1,0,1,0,1,0,1,0
1643,1.59636492853115,0.3474604681838395,PR,2022-12-08,1,1,0,1,1,1,1,1,1,0,1,0,1,0
1644,0.288331847944231,0.068211234201075,PR,2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1645,NA,NA,PR,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2022-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,1.25635061388491,0.2055055510426975,PR,2022-12-15,1,1,1,1,1,1,1,1,0,0,0,0,1,1
1651,0.938900695761852,0.2250493132408925,PR,2022-12-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1652,NA,NA,PR,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,1.95676501428342,0.2796658486348915,PR,2022-12-19,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1655,NA,NA,PR,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.0833579333342075,0.0586569048386065,PR,2022-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1657,0.634388319297949,0.214848756426505,PR,2022-12-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1658,0.772412063732271,0.065261404041417,PR,2022-12-23,1,1,0,1,1,1,1,1,1,0,1,0,1,1
1659,NA,NA,PR,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.766608190366262,0.53497642700959,PR,2022-12-26,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1662,1.64807709135174,0.223711655842855,PR,2022-12-27,1,1,1,1,0,1,0,1,1,0,0,0,1,0
1663,1.10844087398703,0.2592190391270765,PR,2022-12-28,1,1,1,1,1,1,0,1,1,0,1,0,1,1
1664,5.41282970007322,0.408418224445581,PR,2022-12-29,1,0,0,1,1,1,0,1,0,0,1,0,1,0
1665,2.10300185219767,0.3558569671829605,PR,2022-12-30,1,1,0,1,1,1,0,1,0,0,0,0,1,0
1666,NA,NA,PR,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,3.16751722811806,0.3371228253948905,PR,2023-01-02,1,1,0,1,0,1,1,1,1,0,1,0,1,0
1669,3.11838270842456,0.2591371483969175,PR,2023-01-03,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1670,1.85245251631182,0.2253902443280845,PR,2023-01-04,1,1,0,1,0,1,1,1,1,0,1,1,1,0
1671,1.06298452718172,0.4881348250964355,PR,2023-01-05,1,1,1,1,1,1,0,1,1,0,1,0,1,1
1672,NA,NA,PR,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,8.38146725921466,0.30492588727614,PR,2023-01-09,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1676,5.78086200992627,0.3250095332319465,PR,2023-01-10,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1677,2.13187615839296,0.2590815445046465,PR,2023-01-11,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1678,11.3072277209693,0.3239894383103,PR,2023-01-12,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1679,3.51317497490059,0.3071487194815465,PR,2023-01-13,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1680,0.948452057371861,0.2556960953271015,PR,2023-01-14,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1681,3.29537003145225,0.3779504986668495,RI,2022-12-04,1,1,0,1,0,1,1,0,1,0,0,0,1,0
1682,3.36937557037151,0.362312932762102,RI,2022-12-05,1,1,0,1,0,1,0,0,0,0,0,1,1,0
1683,1.62478032589148,0.468588991289452,RI,2022-12-06,0,1,0,1,1,1,0,0,0,0,1,1,1,0
1684,1.80765154899109,0.44880946371181,RI,2022-12-07,0,1,0,1,0,1,1,1,1,1,0,0,1,1
1685,1.26779972380178,0.3998097250080705,RI,2022-12-08,1,1,1,1,0,0,1,1,1,0,1,1,0,1
1686,0.911494795290283,0.2775725602343505,RI,2022-12-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1
