...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
729,0.932848959848623,0.201983274347472,KY,2022-10-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0
730,2.01533352469825,0.1794358381606175,KY,2022-10-24,1,1,1,0,0,1,0,1,0,1,0,0,1,0
731,2.61562858953941,0.1979762852520205,KY,2022-10-25,1,1,1,0,1,1,0,1,0,1,0,0,1,0
732,2.3647544480544,0.2659209281911045,KY,2022-10-26,1,0,1,0,1,1,1,1,0,0,0,1,1,0
733,1.42359339461957,0.221571607893514,KY,2022-10-27,1,1,1,1,1,1,0,1,0,0,0,1,1,0
734,0.86845874430046,0.2727849271163485,KY,2022-10-28,1,1,0,1,1,1,1,1,1,0,0,1,1,0
735,1.37184285812261,0.1466160562810275,KY,2022-10-29,1,1,1,0,1,1,0,1,1,1,0,1,1,0
736,1.19227600116333,0.196009471668653,KY,2022-10-30,1,1,1,1,1,1,0,1,1,1,0,0,1,0
737,2.00833355448552,0.210628155969289,KY,2022-10-31,1,1,1,1,1,1,0,1,1,1,0,1,1,0
738,2.41304121029429,0.2849886121693345,KY,2022-11-01,1,1,1,0,1,1,0,1,0,0,0,1,1,0
739,1.01550906803927,0.282559770100414,KY,2022-11-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0
740,1.21922731471328,0.2949325609614565,KY,2022-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
741,3.07695378109451,0.30477364398879653,KY,2022-11-04,1,1,1,0,1,1,0,1,0,0,0,1,1,0
742,0.877251971174046,0.360358608455698,KY,2022-11-05,1,1,0,1,1,1,1,1,1,0,1,1,1,0
743,0.961741817755571,0.2867354722779125,KY,2022-11-06,1,1,1,1,1,1,0,1,1,1,0,1,1,0
744,2.9389513253667,0.2935853181647195,KY,2022-11-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
745,3.43191173418283,0.314130320747605,KY,2022-11-08,1,1,1,0,1,1,0,1,0,0,0,1,1,0
746,4.34019247567674,0.3759834576821665,KY,2022-11-09,1,1,1,0,1,1,0,1,1,1,0,0,1,0
747,5.72781379502386,0.40913387031855,KY,2022-11-10,1,1,1,0,1,1,0,1,0,1,0,0,1,0
748,1.21506886966581,0.398053122243615,KY,2022-11-11,1,1,1,0,1,1,0,1,0,1,0,1,1,0
749,3.03915110337551,0.3726867151699685,KY,2022-11-12,1,1,1,0,1,1,0,1,1,1,0,1,1,0
750,0.620131360045426,0.444028033627093,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
751,0.82924301047053,0.2616405606102185,KY,2022-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
752,1.80113136378677,0.3914074066492495,KY,2022-11-15,1,1,1,0,1,1,0,1,1,0,0,1,1,0
753,1.03883910644409,0.441410716632304,KY,2022-11-16,1,0,1,1,1,1,1,1,0,1,0,1,1,0
754,1.9934012353941,0.419808024671541,KY,2022-11-17,1,1,1,0,1,1,0,1,1,1,0,1,1,0
755,2.5936527661162,0.393620720291256,KY,2022-11-18,1,1,1,0,1,1,0,1,1,1,0,1,1,0
756,0.0997679583963115,0.066659668390959,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757,0.481774736191101,0.1451956545596975,LA,2022-10-09,1,1,1,1,1,1,1,1,0,1,0,1,1,1
758,2.03047262010227,0.172849597912953,LA,2022-10-10,1,1,1,0,1,0,1,1,0,1,0,1,0,0
759,0.955612531031331,0.0939825176628325,LA,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0
760,1.55272606810457,0.0324590940220349,LA,2022-10-12,1,1,1,1,1,1,0,1,0,0,0,1,1,0
761,1.23684300147981,0.03483154405959795,LA,2022-10-13,1,1,1,1,1,1,0,1,0,1,0,1,1,0
762,0.674135062813536,0.1348410496137435,LA,2022-10-14,1,1,1,1,1,1,1,1,1,0,0,1,1,0
763,1.57637082870746,0.040553979546525,LA,2022-10-15,1,1,1,1,1,1,0,1,0,1,1,1,1,0
764,NA,NA,LA,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,0.531882063698937,0.2047479249922925,LA,2022-10-17,1,1,1,1,1,1,1,1,0,1,0,1,1,0
766,0.903103334916055,0.1449119114138715,LA,2022-10-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
767,0.701026666245243,0.057060208601511,LA,2022-10-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
768,0.431569887169928,0.168151944453263,LA,2022-10-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0
769,0.277186022979074,0.0686095338080645,LA,2022-10-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
770,0.316504116000373,0.075393958461597,LA,2022-10-22,1,1,1,1,1,1,1,1,1,1,0,1,1,0
771,0.797582567520251,0.2317477928198485,LA,2022-10-23,1,0,1,1,1,1,1,1,0,1,0,1,1,1
772,1.51739820237967,0.137587243885267,LA,2022-10-24,1,1,1,1,1,1,0,1,0,1,0,1,1,0
773,2.71230432029833,0.483141539346847,LA,2022-10-25,1,0,1,0,1,1,0,1,0,0,0,1,1,0
774,1.11950245321594,0.1105327188555425,LA,2022-10-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
775,1.46704047398103,0.2117618111196405,LA,2022-10-27,1,1,1,0,1,1,0,1,0,1,0,1,1,0
776,0.918419631726102,0.3170549749326105,LA,2022-10-28,1,1,0,1,1,1,1,1,1,0,0,1,1,1
777,NA,NA,LA,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,0.309622833574727,0.231342815256492,LA,2022-10-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
779,3.31685840078174,0.3688842728531135,LA,2022-10-31,1,0,1,0,1,1,1,1,0,1,0,1,1,0
780,1.4379072708882,0.214538707455917,LA,2022-11-01,1,1,1,1,1,1,0,1,1,1,0,1,1,0
781,2.27788605443281,0.209036091445926,LA,2022-11-02,1,1,1,0,1,1,0,1,0,1,0,1,1,0
782,2.01985393663512,0.4696099913714565,LA,2022-11-03,1,0,1,1,1,1,0,1,0,1,0,1,1,0
783,0.771902507774604,0.304065565641286,LA,2022-11-04,1,1,1,1,1,1,1,1,0,1,0,1,1,1
784,0.884003548497258,0.260523434180184,LA,2022-11-05,1,1,1,1,1,1,0,1,1,1,0,1,1,0
785,1.03377645568532,0.324590211258511,LA,2022-11-06,1,0,1,1,1,1,1,1,0,1,0,1,1,0
786,1.11063197007261,0.240423321022372,LA,2022-11-07,1,1,1,0,1,1,1,1,1,1,1,0,1,0
787,2.58597624249457,0.444725307274299,LA,2022-11-08,1,1,1,0,1,0,1,1,1,0,0,0,0,0
788,0.453847618082156,0.2627741263954745,LA,2022-11-09,1,1,1,1,1,1,1,1,1,1,0,0,1,1
789,4.11165739618487,0.572945201773395,LA,2022-11-10,1,1,0,0,1,0,1,1,0,0,0,0,0,0
790,1.80288858423541,0.411120253190604,LA,2022-11-11,1,1,1,0,1,0,0,1,1,0,0,1,0,0
791,3.27529563638979,0.508396072934795,LA,2022-11-12,1,1,0,0,0,1,0,1,0,0,0,1,1,0
792,0.299110683727427,0.227186793607334,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,2.52968404473294,0.395001750890539,LA,2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
794,2.67179984845768,0.4109848607042075,LA,2022-11-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
795,4.52167581420479,0.4509785164625165,LA,2022-11-16,1,1,1,0,1,1,0,1,1,1,0,0,1,0
796,2.95460802993061,0.373833041888597,LA,2022-11-17,0,1,1,0,1,1,0,0,0,1,0,1,1,0
797,1.13775883950411,0.4617000968939585,LA,2022-11-18,0,1,1,1,1,1,1,0,1,1,0,1,1,0
798,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,2.36801511622397,0.2000446590532405,MA,2022-10-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
800,2.54467130067253,0.1624943347421685,MA,2022-10-10,0,1,1,1,1,0,1,0,0,0,0,1,0,0
801,6.95837249008777,0.2323894506820235,MA,2022-10-11,0,0,1,1,1,1,0,0,0,0,1,1,1,0
802,4.74146176549934,0.2176718823548905,MA,2022-10-12,1,0,1,0,1,0,0,1,0,0,1,0,0,0
803,2.46696561488857,0.1917299461051245,MA,2022-10-13,1,0,1,1,1,1,1,1,0,0,1,1,1,0
804,4.73292805424798,0.221681083303883,MA,2022-10-14,0,0,1,0,1,0,1,0,0,0,0,0,0,0
805,5.39048196738791,0.2982710767188935,MA,2022-10-15,1,0,1,1,1,1,0,1,0,0,0,0,1,0
806,2.60636807948992,0.174926180017808,MA,2022-10-16,1,1,0,0,0,1,1,1,0,0,0,0,1,0
807,10.436947524939,0.297993160718174,MA,2022-10-17,0,0,1,0,1,0,0,0,0,0,0,1,0,0
808,4.03575716195026,0.211670011991677,MA,2022-10-18,1,0,1,0,1,1,1,1,0,0,0,0,1,0
809,7.37204923501567,0.250518041986138,MA,2022-10-19,1,0,0,0,1,1,1,1,0,0,0,1,1,0
810,2.37290317962479,0.222230460736479,MA,2022-10-20,1,0,1,1,0,1,1,1,0,0,0,0,1,0
811,5.17519427595045,0.2755787376461355,MA,2022-10-21,1,0,1,0,0,1,0,1,0,1,0,0,1,0
812,1.56392640795762,0.270629082781871,MA,2022-10-22,1,1,1,1,1,1,1,1,0,0,0,0,1,0
813,2.16056272352097,0.2291052320922125,MA,2022-10-23,1,1,1,0,1,0,1,1,0,0,0,0,0,0
814,6.12410278045799,0.267564938466352,MA,2022-10-24,1,0,0,0,0,0,1,1,0,0,0,0,0,0
815,8.48970905796182,0.3330128802853045,MA,2022-10-25,1,0,1,0,0,1,0,1,0,1,0,0,1,0
816,9.60554504033367,0.269046466167594,MA,2022-10-26,0,0,1,0,1,0,0,0,0,1,0,1,0,0
817,10.2422077149595,0.335150778432546,MA,2022-10-27,1,0,1,1,1,1,0,1,0,0,0,1,1,0
818,3.41621501264887,0.309035568964975,MA,2022-10-28,1,0,1,1,1,1,0,1,0,0,0,1,1,1
819,4.42285627491031,0.277255175546369,MA,2022-10-29,1,0,1,0,1,1,0,1,0,0,0,1,1,0
820,4.34349074655243,0.3530454329512945,MA,2022-10-30,1,0,1,1,1,1,0,1,0,1,0,0,1,0
821,6.30294464098661,0.3282886878391825,MA,2022-10-31,1,0,0,1,0,1,0,1,0,0,0,0,1,0
822,4.58556858756097,0.319430711650743,MA,2022-11-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0
823,5.71859933848671,0.292987259977765,MA,2022-11-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0
824,3.85601744835686,0.307985954056202,MA,2022-11-03,1,1,0,1,1,0,1,1,0,0,0,0,0,0
825,8.77472599833249,0.2694101858433045,MA,2022-11-04,1,0,1,0,1,0,0,1,0,1,0,0,0,0
826,2.11849740476153,0.3101506262477015,MA,2022-11-05,1,1,0,0,1,1,1,1,0,1,0,0,1,0
827,4.09214258213808,0.3257041337938775,MA,2022-11-06,1,0,1,0,0,0,1,1,0,1,0,1,0,0
828,7.23053428835544,0.309297919322081,MA,2022-11-07,1,1,1,0,1,0,0,1,0,1,0,0,0,0
829,6.16357974698619,0.327480187400194,MA,2022-11-08,1,1,1,0,1,0,0,1,0,0,0,1,0,0
830,8.09493893169226,0.351027678619737,MA,2022-11-09,1,1,1,0,1,0,0,1,1,0,0,0,0,0
831,1.59859261178043,0.286628957716181,MA,2022-11-10,1,1,1,1,1,1,1,1,1,1,0,0,1,0
832,5.48287227210299,0.321490453984795,MA,2022-11-11,1,1,1,0,1,1,0,1,0,1,0,1,1,0
833,2.90801518938032,0.309963420883553,MA,2022-11-12,1,0,1,0,0,1,1,1,0,0,1,0,1,0
834,6.64751036613994,0.417060698954727,MA,2022-11-13,1,0,0,0,0,1,1,1,0,0,0,0,1,0
835,8.96415689113136,0.3589897963270345,MA,2022-11-14,0,0,1,0,1,0,0,0,0,0,0,0,0,0
836,2.30002672508915,0.489294676924041,MA,2022-11-15,1,1,1,0,1,1,0,1,1,1,0,0,1,0
837,NA,NA,MA,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,0.751423835919194,0.532908708868505,MA,2022-11-17,1,1,1,1,1,1,0,1,1,1,1,0,1,0
839,0.333316519911356,0.2334030070532535,MA,2022-11-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,2.67181698402331,0.187177443105969,MA,2022-11-19,1,1,1,0,1,0,0,1,1,1,0,0,0,0
841,1.67577460212222,0.216214940578792,MD,2022-10-09,1,1,0,1,1,1,1,1,1,0,0,1,1,0
842,1.93781139606112,0.1697235771264095,MD,2022-10-10,0,1,0,1,1,1,1,0,0,1,0,1,1,0
843,3.37594475082165,0.3657604935938795,MD,2022-10-11,1,0,0,1,1,1,0,1,0,0,0,1,1,0
844,1.56050600703176,0.0324590940220349,MD,2022-10-12,1,1,1,1,1,1,0,1,1,1,0,1,1,0
845,2.04323847616711,0.1566738613635855,MD,2022-10-13,1,1,0,1,1,1,1,1,0,0,1,1,1,0
846,4.64922340818766,0.2574890319771995,MD,2022-10-14,1,1,1,0,1,0,0,1,0,1,0,1,0,0
847,5.08234197084775,0.241937024037959,MD,2022-10-15,1,0,0,0,1,1,0,1,0,0,0,1,1,0
848,0.951273096014905,0.2419915047542995,MD,2022-10-16,1,1,0,1,1,1,1,1,1,0,0,1,1,1
849,11.5912072705423,0.2913881035589925,MD,2022-10-17,1,0,0,1,1,1,0,1,0,0,0,1,1,0
850,1.08982199737235,0.146389642521067,MD,2022-10-18,1,1,1,1,1,1,1,1,0,1,0,0,1,0
851,0.625274047810618,0.189517116609343,MD,2022-10-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
852,1.53362263510483,0.3342059480382685,MD,2022-10-20,1,0,1,1,1,1,0,1,1,1,1,1,1,1
853,11.0882758512087,0.4455231224980605,MD,2022-10-21,1,0,0,1,1,1,0,1,0,0,1,1,1,0
854,2.03486920000091,0.290038197469964,MD,2022-10-22,1,1,1,1,1,1,0,1,0,0,0,1,1,0
855,6.9506927217291,0.3353977206614785,MD,2022-10-23,1,1,0,0,1,1,0,1,0,0,0,1,1,0
856,9.69577988280977,0.341230190263868,MD,2022-10-24,1,0,0,1,1,1,0,1,0,0,1,0,1,0
857,3.60289750459711,0.3563992236003135,MD,2022-10-25,1,1,1,0,1,1,0,1,0,0,0,1,1,0
858,4.73409032566863,0.3374210114979315,MD,2022-10-26,1,0,1,1,1,0,0,1,0,1,0,1,0,0
859,7.09160775862831,0.352955864184197,MD,2022-10-27,0,0,0,1,1,1,0,0,0,0,1,0,1,0
860,6.63551785346749,0.3009890386193675,MD,2022-10-28,1,1,0,0,1,1,0,1,1,0,0,1,1,0
861,2.31956305506825,0.275222981768332,MD,2022-10-29,0,1,1,0,1,1,1,0,0,0,0,0,1,0
862,2.23426345604206,0.313814651538378,MD,2022-10-30,1,0,1,1,1,1,1,1,0,0,0,1,1,0
863,1.76577118591178,0.3024344827749415,MD,2022-10-31,1,1,1,1,1,1,1,1,0,0,0,0,1,0
864,6.53745852040591,0.3416768999387955,MD,2022-11-01,1,0,0,0,1,1,0,1,0,0,0,0,1,0
865,1.47937222847911,0.303105667364026,MD,2022-11-02,1,1,1,1,1,0,1,1,0,0,0,1,0,0
866,2.89136218562391,0.311930976675134,MD,2022-11-03,1,0,1,1,0,1,1,1,0,0,0,0,1,0
867,2.71639490945497,0.286854339943522,MD,2022-11-04,1,1,1,1,1,1,0,1,0,0,0,0,1,0
868,9.13615808588603,0.323143410553927,MD,2022-11-05,1,0,1,0,1,1,0,1,0,0,0,0,1,0
869,1.55320540508587,0.2829020487281235,MD,2022-11-06,1,1,1,1,1,1,1,1,0,0,0,1,1,0
870,3.34449823223581,0.314541529591213,MD,2022-11-07,0,1,0,0,0,1,1,0,0,0,0,1,1,0
871,1.81830356919726,0.3159392491686445,MD,2022-11-08,1,0,0,1,1,1,1,1,1,0,0,1,1,0
872,3.22666184710908,0.3811611651078955,MD,2022-11-09,1,0,1,0,1,1,0,1,0,0,0,1,1,0
873,1.37300174341572,0.2612088369438855,MD,2022-11-10,1,1,1,1,1,1,1,1,0,1,0,1,1,0
874,1.67248757133867,0.407760167754099,MD,2022-11-11,1,0,0,0,1,1,1,1,0,0,0,1,1,0
875,1.69242071789232,0.307953476793639,MD,2022-11-12,1,0,1,1,1,1,0,1,0,1,0,1,1,0
876,4.60605721812421,0.327863083616508,MD,2022-11-13,1,1,1,0,1,1,0,1,1,1,0,0,1,0
877,3.69263622953961,0.277532941525324,MD,2022-11-14,1,1,1,1,0,1,0,1,0,0,0,0,1,0
878,3.21516409967848,0.321359727342923,MD,2022-11-15,1,1,0,0,1,1,0,1,1,0,0,1,1,0
879,3.66573452782932,0.2830222021743855,MD,2022-11-16,1,1,1,0,1,1,0,1,0,1,0,0,1,0
880,1.28194571735481,0.221881827326851,MD,2022-11-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
881,2.72277760929223,0.214250248427155,MD,2022-11-18,0,1,1,1,0,1,1,0,1,0,0,0,1,0
882,4.77092207332985,0.3320005676050355,MD,2022-11-19,0,1,0,0,0,1,0,0,0,0,0,0,1,0
883,1.94451172749578,0.0673198002249065,ME,2022-10-09,1,0,1,1,1,1,0,1,0,1,1,1,1,0
884,2.9554735462863,0.123792134898693,ME,2022-10-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
885,1.11354102201741,0.185371694559039,ME,2022-10-11,1,1,1,1,1,1,1,1,0,0,0,1,1,0
886,NA,NA,ME,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,0.0502112564765571,0.03483154405959795,ME,2022-10-13,1,1,1,1,1,1,1,1,0,1,1,1,1,0
888,1.01864845467439,0.718782483853865,ME,2022-10-14,1,0,1,1,1,1,0,1,0,1,1,1,1,0
889,NA,NA,ME,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,0.611451583886841,0.0478433289715061,ME,2022-10-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
892,0.231594180683607,0.0521864276727395,ME,2022-10-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
893,NA,NA,ME,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,0.084647215277686,0.06251662661034,ME,2022-10-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
895,NA,NA,ME,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,1.29400236678703,0.603979144175975,ME,2022-10-23,1,0,1,1,1,1,0,1,0,1,0,1,1,0
898,5.18586321220348,0.091257739498946,ME,2022-10-24,1,1,1,0,1,1,0,1,1,0,0,0,1,0
899,0.142051359977783,0.100443961380213,ME,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
900,3.34641056225325,0.1105327188555425,ME,2022-10-26,1,1,1,0,1,1,0,1,0,1,0,1,1,0
901,1.59106272952642,0.1215677562850235,ME,2022-10-27,1,1,1,0,1,1,0,1,1,1,0,1,1,0
902,NA,NA,ME,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,4.73187189739673,0.1918997436991835,ME,2022-11-01,1,1,1,0,1,1,0,1,0,1,0,1,1,0
907,2.04379239737288,0.222866447188769,ME,2022-11-02,1,1,1,0,1,1,0,1,1,0,0,1,1,0
908,NA,NA,ME,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,0.927532004152348,0.661859862850765,ME,2022-11-06,1,0,1,1,1,1,1,1,0,1,0,1,1,1
912,1.04394643802651,0.282711273294694,ME,2022-11-07,1,1,1,1,1,1,0,1,1,1,0,1,1,0
913,NA,NA,ME,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,1.12683514336181,0.352395365204422,ME,2022-11-09,1,1,1,0,1,1,0,1,1,1,0,1,1,0
915,0.526867256574508,0.37511938367273,ME,2022-11-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
916,0.554741420031788,0.398053122243615,ME,2022-11-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0
917,NA,NA,ME,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,0.715962147995908,0.511362318260885,ME,2022-11-16,1,1,1,1,1,1,0,1,1,1,0,1,1,0
922,NA,NA,ME,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.55878658107841,0.141242916940571,MI,2022-10-09,1,1,1,0,1,1,1,1,1,0,0,1,1,1
926,4.39304749855336,0.1286256020247245,MI,2022-10-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
927,1.33795186981244,0.181625784883819,MI,2022-10-11,1,1,1,1,1,1,1,1,0,1,0,1,1,0
928,2.32796099183577,0.1694032762813045,MI,2022-10-12,1,1,0,1,0,0,1,1,0,0,0,0,0,0
929,2.86678520398582,0.1680911503956705,MI,2022-10-13,1,1,0,1,0,1,1,1,0,0,0,0,1,0
930,4.6324606332231,0.1345884642594545,MI,2022-10-14,1,1,1,0,1,0,0,1,1,0,0,1,0,0
931,4.86313709346132,0.202923410680361,MI,2022-10-15,1,0,1,0,0,1,1,1,0,0,0,0,1,0
932,2.50088529081552,0.263423965848717,MI,2022-10-16,1,0,1,1,1,1,0,1,0,1,1,1,1,0
933,2.38434429099866,0.2244141756978135,MI,2022-10-17,1,1,1,1,1,0,1,1,1,0,0,1,0,0
934,3.5345691297617,0.227630865144589,MI,2022-10-18,1,0,0,1,1,1,1,1,0,1,0,1,1,0
935,7.40341805729859,0.161612084680651,MI,2022-10-19,0,1,1,0,1,1,0,0,0,1,0,1,1,0
936,3.84233708903023,0.1704710781904945,MI,2022-10-20,1,1,1,0,1,1,0,1,0,0,0,1,1,0
937,2.54249828626154,0.234301337897101,MI,2022-10-21,1,0,1,0,1,0,1,1,1,0,1,0,0,0
938,2.31052953573972,0.223908620685626,MI,2022-10-22,1,1,1,0,1,0,1,1,0,1,0,1,0,1
939,2.63221104030787,0.201378345930499,MI,2022-10-23,1,1,0,1,1,1,0,1,1,0,0,0,1,0
940,8.97653902979825,0.2202112596533305,MI,2022-10-24,1,1,1,0,0,1,0,1,0,0,0,0,1,0
941,2.88799835645605,0.23781662375114,MI,2022-10-25,1,0,0,1,1,1,1,1,0,0,1,0,1,0
942,16.857066316416,0.2068710054500775,MI,2022-10-26,0,1,0,0,1,1,0,0,1,0,0,0,1,0
943,14.5263392595435,0.2146005367639775,MI,2022-10-27,1,0,1,0,1,1,0,1,0,0,0,0,1,0
944,7.8957644262906,0.23275189566038,MI,2022-10-28,1,1,1,0,1,0,0,1,1,0,0,1,0,0
945,9.8511445696127,0.192803693502,MI,2022-10-29,1,1,0,0,1,1,0,1,0,1,0,1,1,0
946,6.62129169689381,0.227195610567427,MI,2022-10-30,1,1,1,0,1,1,0,1,1,0,0,1,1,0
947,8.02850940471566,0.2655557592638565,MI,2022-10-31,0,1,1,0,1,1,0,0,0,0,0,1,1,0
948,12.8751599459627,0.2955933814379065,MI,2022-11-01,1,0,0,0,1,1,0,1,0,0,0,1,1,0
949,9.93427943525964,0.281186253471219,MI,2022-11-02,1,1,1,0,0,0,0,1,0,0,0,0,0,0
950,6.04832011201224,0.2557659304327895,MI,2022-11-03,1,1,0,0,1,1,0,1,1,1,0,0,1,0
951,8.94169676867392,0.3031507840424655,MI,2022-11-04,1,1,1,0,1,0,0,1,0,0,0,0,0,0
952,10.4807921474467,0.3121029327370055,MI,2022-11-05,1,1,1,0,1,1,0,1,0,1,0,1,1,0
953,10.226066194418,0.3489556273954615,MI,2022-11-06,0,0,1,0,1,1,0,0,0,0,0,0,1,0
954,12.6285777635808,0.3262795533908515,MI,2022-11-07,1,0,0,0,1,1,0,1,0,0,0,1,1,0
955,17.1098827869829,0.369947062479039,MI,2022-11-08,1,0,1,0,0,0,0,1,0,0,0,0,0,0
956,7.09247081093547,0.304071930597482,MI,2022-11-09,1,0,0,0,0,1,0,1,0,1,0,0,1,0
957,19.9220650875673,0.347557323900068,MI,2022-11-10,1,0,1,0,0,0,0,1,0,0,0,0,0,0
958,15.8297591579001,0.346916761989819,MI,2022-11-11,1,0,1,0,0,1,0,1,0,0,0,0,1,0
959,17.0343396932132,0.4096958777491005,MI,2022-11-12,1,0,1,0,1,1,0,1,0,0,0,0,1,0
960,10.8338079258849,0.3762575315125815,MI,2022-11-13,1,0,1,0,1,1,0,1,0,0,0,0,1,0
961,28.5907761935635,0.3891456372089235,MI,2022-11-14,0,0,1,0,0,1,0,0,0,0,0,0,1,0
962,15.5947158136206,0.3576301126891785,MI,2022-11-15,0,0,1,0,0,1,0,0,0,1,0,0,1,0
963,24.0586062744479,0.4152801856576185,MI,2022-11-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0
964,15.5062828196548,0.3309467723303025,MI,2022-11-17,0,1,1,0,0,1,0,0,1,0,0,1,1,0
965,21.9741724085471,0.3693410822424935,MI,2022-11-18,1,0,1,0,0,1,0,1,0,1,0,0,1,0
966,7.61857938937606,0.4220216339979295,MI,2022-11-19,1,0,1,0,1,1,0,1,0,1,0,1,1,0
967,2.17945131942941,0.110485113687463,MN,2022-10-09,1,1,1,1,1,1,0,1,0,1,0,1,1,1
968,3.27952153281375,0.1582164471909275,MN,2022-10-10,1,0,1,0,1,1,1,1,0,1,0,1,1,1
969,1.84758892597251,0.1437917892062045,MN,2022-10-11,1,1,0,0,1,1,1,1,1,0,0,1,1,0
970,2.15337009312994,0.1891594074106835,MN,2022-10-12,1,0,1,0,1,1,1,1,0,0,0,1,1,0
971,4.88074027398737,0.2520510970652205,MN,2022-10-13,0,0,1,0,0,1,0,0,0,0,0,0,1,0
