...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
705,NA,NA,KS,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.855492432028668,0.59525889793194,KY,2024-04-22,0,1,1,1,1,1,1,0,1,1,1,1,1,0
717,NA,NA,KY,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,0.102500275571828,0.0762698252025025,KY,2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
721,NA,NA,KY,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,NA,NA,KY,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,NA,NA,KY,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,NA,NA,KY,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,NA,NA,KY,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,NA,NA,KY,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,NA,NA,KY,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,NA,NA,KY,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,NA,NA,KY,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,NA,NA,KY,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,NA,NA,KY,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,NA,NA,KY,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,NA,NA,KY,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,NA,NA,KY,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,NA,NA,KY,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,NA,NA,LA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,0.436603762179159,0.0546390650657595,LA,2024-04-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
759,0.081143402190763,0.0594864479130695,LA,2024-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
760,NA,NA,LA,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,0.887772771255205,0.2371390438080265,LA,2024-04-25,1,0,1,1,1,1,1,1,0,1,1,1,1,0
762,0.106963052740392,0.0762698252025025,LA,2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
763,0.114206103059522,0.0826596843275765,LA,2024-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,0.122859902119664,0.0894679508899635,LA,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
765,0.384598413980362,0.0967043561381185,LA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
766,0.144293652153636,0.1043764120294045,LA,2024-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0
767,0.641764542484518,0.454941795667663,LA,2024-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0
768,0.164532815991557,0.1210446430884405,LA,2024-05-02,1,1,1,1,1,1,1,0,1,1,1,1,1,0
769,0.886608178274323,0.13004211919906,LA,2024-05-03,1,1,1,1,1,1,0,0,1,1,1,1,1,0
770,NA,NA,LA,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.935639549091285,0.65141540632956,LA,2024-05-05,1,0,1,1,1,1,1,1,0,1,1,1,1,0
772,NA,NA,LA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,NA,NA,LA,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,0.248890032714037,0.1813857321734595,LA,2024-05-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
775,0.883464840843227,0.619739744782835,LA,2024-05-09,1,0,1,1,1,1,1,1,0,1,1,1,1,0
776,0.28060044844284,0.2045880827675045,LA,2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
777,NA,NA,LA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,NA,NA,LA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,0.873961198416615,0.61503167547175,LA,2024-05-13,1,1,1,0,1,1,1,1,1,0,0,1,1,1
780,0.890636813622203,0.254366520884176,LA,2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1,1,0
781,0.379956842500805,0.266879129027288,LA,2024-05-15,1,1,1,1,1,1,1,0,1,1,1,1,1,0
782,0.918267731502098,0.648884913924065,LA,2024-05-16,1,1,1,1,0,1,1,1,1,1,1,0,1,0
783,0.533435231063534,0.2633965435534895,LA,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,NA,NA,LA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,NA,NA,LA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,1.69833827888132,0.3327569720116285,LA,2024-05-20,0,1,1,1,1,1,0,0,0,0,1,1,1,0
787,1.14414829418052,0.553330334527325,LA,2024-05-21,1,0,1,0,1,1,1,1,0,0,1,1,1,1
788,0.96881403788652,0.436394142204425,LA,2024-05-22,1,1,1,1,1,1,1,0,0,1,0,1,1,0
789,0.825616982019527,0.3170047501721765,LA,2024-05-23,1,1,1,1,1,1,0,1,0,1,0,1,1,0
790,0.302579646502729,0.2045979216934365,LA,2024-05-24,1,1,1,1,1,1,1,0,1,1,0,1,1,1
791,NA,NA,LA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,0.663155645713723,0.376301204074158,LA,2024-05-26,1,1,1,1,1,1,1,1,0,1,1,1,1,0
793,NA,NA,LA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,0.598850260200616,0.4299813148979425,LA,2024-05-28,1,1,1,1,1,1,0,0,1,1,1,1,1,0
795,1.34259657108327,0.4407516876437365,LA,2024-05-29,1,1,1,1,1,1,0,1,1,0,0,1,1,0
796,1.49829881523402,0.470363880706141,LA,2024-05-30,0,1,1,1,1,1,0,0,0,0,1,1,1,0
797,0.737755942635981,0.50546261532518,LA,2024-05-31,1,0,1,1,1,1,1,1,0,0,1,1,1,1
798,NA,NA,LA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,NA,NA,MA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,1.76082415764839,0.59525889793194,MA,2024-04-22,0,1,1,1,1,1,0,0,1,1,0,1,1,0
801,0.254816257942526,0.0594864479130695,MA,2024-04-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
802,NA,NA,MA,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,0.849889942022634,0.2927564828366525,MA,2024-04-25,1,0,1,1,1,1,1,1,0,1,1,1,1,0
804,0.102805293152969,0.0762698252025025,MA,2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
805,NA,NA,MA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,NA,NA,MA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,1.78518895211518,0.500778476420085,MA,2024-04-29,1,0,1,1,1,1,1,1,0,1,1,1,1,0
808,0.714632230921717,0.1043764120294045,MA,2024-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0
809,0.346201655650566,0.2837154537918515,MA,2024-05-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0
810,0.165369337455172,0.1210446430884405,MA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
811,0.933941754863206,0.3170223301053485,MA,2024-05-03,1,1,1,0,1,1,1,0,1,1,0,1,1,1
812,NA,NA,MA,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,NA,NA,MA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,0.216415432544923,0.159626489929063,MA,2024-05-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0
815,0.624515373518406,0.170313864934083,MA,2024-05-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0
816,0.235441187006798,0.1813857321734595,MA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
817,0.823269248462136,0.3484691716593825,MA,2024-05-09,1,1,1,1,0,1,1,0,1,0,1,0,1,0
818,1.08973270493283,0.3544885480517755,MA,2024-05-10,1,1,0,1,1,1,1,0,0,0,1,1,1,0
819,NA,NA,MA,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
820,NA,NA,MA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,NA,NA,MA,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,0.952254641571389,0.4541618532691335,MA,2024-05-14,1,1,1,1,0,1,1,0,0,1,1,0,1,0
823,NA,NA,MA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,0.372545741180421,0.257295596895089,MA,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
825,0.358193580697275,0.248366086325544,MA,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
826,NA,NA,MA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
827,NA,NA,MA,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,1.76836608612051,0.391483256814003,MA,2024-05-20,0,1,1,1,1,1,0,0,0,1,0,1,1,0
829,NA,NA,MA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,0.881844452515384,0.426312497687957,MA,2024-05-22,1,1,1,1,0,1,1,0,1,0,1,0,1,0
831,0.297817381316218,0.2088565002327725,MA,2024-05-23,1,1,1,1,1,1,1,0,1,1,1,1,1,0
832,0.532598102441255,0.38344573580011,MA,2024-05-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
833,NA,NA,MA,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,NA,NA,MA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,NA,NA,MA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,0.616038883330682,0.3547627865864895,MA,2024-05-28,1,1,1,0,1,1,1,0,0,1,0,1,1,0
837,0.730713116675355,0.512297468281745,MA,2024-05-29,1,0,1,1,1,1,1,1,1,1,1,1,1,1
838,0.641698852240617,0.4511373059744355,MA,2024-05-30,1,1,1,1,1,1,0,0,1,1,1,1,1,0
839,0.570576547716196,0.343858766432607,MA,2024-05-31,1,1,1,1,1,1,1,0,1,0,0,1,1,0
840,NA,NA,MA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,0.0661360365763898,0.0501385824109345,MD,2024-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842,0.43644372310818,0.0546390650657595,MD,2024-04-22,1,1,1,1,1,1,1,0,1,1,1,1,1,0
843,0.878073927194661,0.2333138218063555,MD,2024-04-23,1,0,1,1,1,1,1,1,0,1,1,1,1,0
844,0.084004002672032,0.064697128069495,MD,2024-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
845,0.309565120692406,0.0702867267221465,MD,2024-04-25,1,1,1,1,1,1,1,1,0,1,1,1,1,0
846,0.326338279474719,0.0762698252025025,MD,2024-04-26,1,1,1,1,1,1,1,0,1,1,1,1,1,0
847,0.112968072224192,0.0826596843275765,MD,2024-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
848,1.04008203498044,0.730371047067835,MD,2024-04-28,1,1,1,1,0,1,1,1,1,1,1,0,1,0
849,0.938749932128938,0.152385866628812,MD,2024-04-29,1,1,1,1,1,1,0,0,1,0,1,1,1,0
850,0.428926727673975,0.1043764120294045,MD,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
851,0.168147503429617,0.11248911191604,MD,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
852,0.829363960987427,0.1210446430884405,MD,2024-05-02,1,1,1,1,1,1,0,1,1,1,1,1,1,1
853,0.496432548371396,0.13004211919906,MD,2024-05-03,1,1,1,1,1,1,1,0,1,1,1,1,1,0
854,1.3693826815493,0.50583020890624,MD,2024-05-04,1,1,1,0,0,1,1,1,1,0,0,0,1,0
855,0.568779412966161,0.3935901729211125,MD,2024-05-05,1,1,1,1,1,1,1,0,1,1,1,1,1,0
856,0.517323156051996,0.2144412788979465,MD,2024-05-06,1,1,1,1,1,1,1,1,1,0,0,1,1,0
857,3.50538136557995,0.51262010897591,MD,2024-05-07,1,0,1,1,1,1,0,0,0,0,1,1,1,0
858,0.858781241863562,0.416573123077474,MD,2024-05-08,1,1,1,0,1,1,1,1,1,1,0,1,1,0
859,0.531283111359917,0.250500688366179,MD,2024-05-09,1,1,1,1,1,1,1,0,1,1,1,1,1,0
860,0.637615345641412,0.2841682350356155,MD,2024-05-10,1,1,1,1,1,1,1,0,1,1,1,1,1,0
861,0.302881354831751,0.2166620218491275,MD,2024-05-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0
862,1.02329409296471,0.4797212217869085,MD,2024-05-12,1,1,1,1,0,1,1,0,1,1,1,0,1,0
863,0.26768777081907,0.2647674296312915,MD,2024-05-13,1,1,1,1,1,1,1,0,1,1,1,1,1,0
864,0.261487908275172,0.265734308749343,MD,2024-05-14,1,1,1,1,1,1,1,0,1,1,1,1,1,0
865,0.843465932311702,0.4226878372486035,MD,2024-05-15,1,0,1,1,1,1,1,0,0,0,1,1,1,0
866,0.556784211444147,0.2726614287898275,MD,2024-05-16,1,1,1,1,1,1,1,0,1,1,1,1,1,0
867,NA,NA,MD,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,0.346110978426486,0.240101224928182,MD,2024-05-18,1,1,1,1,1,1,1,0,1,0,1,1,1,1
869,NA,NA,MD,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,0.334833974224418,0.279172851937449,MD,2024-05-20,1,1,1,1,1,1,1,0,0,0,1,1,1,0
871,0.637515637911947,0.375393573180115,MD,2024-05-21,1,1,1,1,1,1,1,0,1,1,0,1,1,0
872,1.57847034228557,0.480004576936178,MD,2024-05-22,0,0,1,1,1,1,1,0,0,0,1,1,1,1
873,1.3456481558431,0.4261196711310775,MD,2024-05-23,0,1,1,1,1,1,0,0,0,1,1,1,1,0
874,1.85639286771098,0.457631800820362,MD,2024-05-24,0,0,1,1,1,1,1,0,0,0,0,1,1,0
875,1.23538145460337,0.395549085851471,MD,2024-05-25,1,1,1,1,1,1,0,0,1,0,1,1,1,0
876,0.759531097951414,0.52355610788478,MD,2024-05-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1
877,NA,NA,MD,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
878,NA,NA,MD,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,NA,NA,MD,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,0.734070742514272,0.508817030169555,MD,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
881,0.522601103482762,0.3264723495658445,MD,2024-05-31,1,1,1,1,1,1,1,1,1,0,1,1,1,0
882,0.718520502754238,0.502229412393735,MD,2024-06-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
883,NA,NA,ME,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,NA,NA,ME,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,NA,NA,ME,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,ME,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,NA,NA,ME,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,NA,NA,ME,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,NA,NA,ME,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,NA,NA,ME,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,NA,NA,ME,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
893,NA,NA,ME,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,NA,NA,ME,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,NA,NA,ME,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,NA,NA,ME,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,NA,NA,ME,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,NA,NA,ME,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,NA,NA,ME,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,NA,NA,ME,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,NA,NA,ME,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,NA,NA,ME,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,NA,NA,ME,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,NA,NA,ME,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,NA,NA,ME,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,0.313278997695627,0.1901263439852795,MI,2024-04-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0
926,5.51546939887037,0.474735096447985,MI,2024-04-22,0,1,1,0,0,1,0,0,0,1,0,0,1,0
927,0.946899361299133,0.0594864479130695,MI,2024-04-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1
928,0.832001138990431,0.234619116269718,MI,2024-04-24,1,1,1,0,1,1,1,0,1,1,0,1,1,0
929,0.891242586211533,0.1301790139972155,MI,2024-04-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0
930,0.30695893842291,0.190654565561841,MI,2024-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
931,0.919277331717709,0.3557450302720645,MI,2024-04-27,1,1,1,0,1,1,1,1,1,1,0,1,1,0
932,0.37206241440748,0.0894679508899635,MI,2024-04-28,1,1,1,1,1,1,1,0,1,1,1,1,1,0
933,0.618988677806482,0.1941469994968315,MI,2024-04-29,1,1,1,1,1,1,1,0,0,1,1,1,1,1
934,0.524268542773357,0.1776363650401995,MI,2024-04-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0
935,2.76005223309299,0.4362728174361865,MI,2024-05-01,0,0,1,1,1,1,0,0,0,1,0,1,1,0
936,2.01750639550595,0.4181132354429805,MI,2024-05-02,1,1,1,0,0,1,0,1,0,1,0,1,1,0
937,0.418403175863645,0.203495022981386,MI,2024-05-03,1,1,1,1,1,1,1,0,1,1,1,0,1,1
938,0.833468897658219,0.3188892029019035,MI,2024-05-04,0,1,1,1,1,1,1,0,1,1,1,1,1,0
939,0.306892207061268,0.2307584534448135,MI,2024-05-05,1,1,1,1,1,1,1,0,1,1,1,1,1,0
940,0.98557605055941,0.363868764853691,MI,2024-05-06,1,1,1,0,1,1,1,0,0,0,0,1,1,1
941,0.281607442658015,0.2674205362148345,MI,2024-05-07,1,1,1,1,1,1,1,0,1,1,1,1,1,0
