...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1802,NA,NA,SD,2023-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.656434746733397,0.3534001751595245,TN,2023-02-12,1,1,1,1,1,1,1,1,0,1,1,0
1808,2.08492835594897,0.3542979557028525,TN,2023-02-13,0,0,0,1,1,1,0,0,0,0,1,0
1809,1.37479559184197,0.202429727561915,TN,2023-02-14,1,0,1,1,1,1,1,0,0,1,0,0
1810,1.67317567209752,0.247693169046043,TN,2023-02-15,0,1,0,1,1,1,0,1,0,1,1,0
1811,0.685529225557013,0.1793697225877225,TN,2023-02-16,1,1,1,1,1,1,1,1,0,1,1,0
1812,0.503105359517299,0.1308359887350235,TN,2023-02-17,1,1,1,1,1,1,1,1,0,1,1,0
1813,0.34906976417714,0.140665254100213,TN,2023-02-18,1,1,1,1,1,1,1,1,0,1,1,0
1814,0.966394709793297,0.0998223700489675,TN,2023-02-19,1,0,1,1,1,1,1,0,0,1,1,1
1815,2.87102660544615,0.270451004107156,TN,2023-02-20,1,1,0,1,1,0,1,1,0,1,1,0
1816,1.04678413537842,0.1962292619532365,TN,2023-02-21,1,1,1,1,0,1,1,1,1,0,0,1
1817,1.01882932262797,0.178418318411765,TN,2023-02-22,1,1,1,1,0,1,1,1,1,1,0,0
1818,1.65883266829977,0.3045956715437265,TN,2023-02-23,1,0,0,0,1,1,1,0,0,0,1,1
1819,1.98733876912777,0.213152671383923,TN,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1820,0.0818139452702553,0.0074184387604385,TN,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1821,NA,NA,TN,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,1.16267935967074,0.1601767920895455,TN,2023-02-27,1,1,0,1,1,0,1,1,0,1,1,0
1823,2.13628534705434,0.273599689222309,TN,2023-02-28,1,0,0,0,1,1,1,0,0,0,1,0
1824,0.91689110286456,0.065806596652435,TN,2023-03-01,1,1,1,0,1,1,1,1,0,0,1,0
1825,0.904151800412668,0.106542049986248,TN,2023-03-02,1,1,1,0,1,1,1,1,0,0,1,0
1826,0.695928608214803,0.1504715232925595,TN,2023-03-03,1,1,1,1,1,1,1,1,0,1,1,0
1827,1.50440844711758,0.2056764163193,TN,2023-03-04,1,1,0,1,0,1,1,1,0,1,0,0
1828,2.24928808342474,0.2337882585525315,TN,2023-03-05,0,1,0,1,0,1,0,1,0,1,0,1
1829,0.516495950219624,0.0844264932417945,TN,2023-03-06,1,1,1,1,1,1,1,1,0,1,1,0
1830,0.818197225274744,0.1533206254721155,TN,2023-03-07,1,1,1,1,1,0,1,1,1,1,1,1
1831,0.0224082339728037,0.0020327768129901,TN,2023-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1832,0.91496237073788,0.0747074712236295,TN,2023-03-09,1,0,1,1,1,1,1,0,0,1,1,1
1833,0.033343034187392,0.001615025714956235,TN,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1834,0.0295413189296622,0.00144137116377394,TN,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1835,1.25955891159705,0.3197932811093005,TN,2023-03-12,1,0,0,1,1,1,1,0,0,1,1,1
1836,0.036541869797539,0.001151600153116935,TN,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1837,0.00127843492134093,0.001031164092607635,TN,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1838,0.0106478743554833,9.2454796242689e-4,TN,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1839,2.55876187276657,0.387385765651667,TN,2023-03-16,0,1,0,1,1,1,0,1,0,1,1,1
1840,0.033065966538765,7.46566104294265e-4,TN,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1841,2.01018042653391,0.2746464910465855,TN,2023-03-18,1,0,0,1,1,0,1,0,0,1,1,0
1842,1.18622705639118,0.1392704540433635,TN,2023-03-19,1,1,0,1,0,1,1,1,0,1,0,1
1843,0.967706777596104,0.0748022414511735,TN,2023-03-20,1,1,1,0,1,1,1,1,0,0,1,1
1844,2.41834271719486,0.132215870647321,TN,2023-03-21,1,1,0,0,0,1,1,1,0,0,0,0
1845,3.66924211102572,0.1953607129788475,TN,2023-03-22,1,1,0,1,0,1,1,1,0,1,0,1
1846,6.73459459429472,0.2272952754844225,TN,2023-03-23,1,0,0,0,0,1,1,0,0,0,0,1
1847,3.07713451435735,0.207771651802673,TN,2023-03-24,1,1,0,0,1,0,1,1,0,0,1,0
1848,0.00690875386985908,3.4309291306059e-4,TN,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1849,1.11576152630178,0.1784735397117975,TX,2023-02-12,1,1,1,1,1,1,1,0,0,1,0,0
1850,1.78600765067492,0.2134947500567555,TX,2023-02-13,0,1,0,1,0,1,0,0,0,1,0,0
1851,1.14701032003925,0.1758237332276325,TX,2023-02-14,1,1,1,1,0,1,1,0,0,1,1,1
1852,2.5515319438078,0.281213699681944,TX,2023-02-15,1,1,0,1,0,0,1,1,0,1,0,0
1853,2.27498188323135,0.1958730878212675,TX,2023-02-16,0,1,0,1,0,1,0,1,0,0,0,0
1854,1.90129782472002,0.079204400017762,TX,2023-02-17,1,1,0,1,0,0,1,1,1,1,0,0
1855,4.08697725658923,0.2080325794605205,TX,2023-02-18,1,1,0,0,0,0,1,1,0,0,0,0
1856,4.26997503243028,0.1986479429757465,TX,2023-02-19,1,1,0,1,1,0,1,0,0,0,1,1
1857,7.67594838387479,0.1817417116696805,TX,2023-02-20,1,1,0,1,1,0,1,1,0,0,1,0
1858,3.98664781336426,0.1593134746544195,TX,2023-02-21,0,1,0,1,1,0,0,0,0,0,0,0
1859,1.71701661471449,0.1332672119550985,TX,2023-02-22,0,1,1,1,0,1,0,1,1,1,0,0
1860,4.20176904639641,0.149271264136604,TX,2023-02-23,1,1,0,1,1,0,1,0,1,0,0,0
1861,5.17673560157052,0.1839343240878455,TX,2023-02-24,1,0,0,1,0,0,1,0,0,0,0,0
1862,3.69796701397487,0.2022542866429205,TX,2023-02-25,1,1,0,0,0,1,1,1,0,0,0,0
1863,3.69772845473048,0.163992673527685,TX,2023-02-26,1,1,0,1,1,0,1,1,0,1,0,0
1864,3.64471514931389,0.120708163467143,TX,2023-02-27,1,1,0,1,0,0,1,1,0,0,0,0
1865,5.35301941835056,0.194441841637794,TX,2023-02-28,1,1,0,0,0,0,1,1,0,0,0,0
1866,6.46875848407882,0.170154711629853,TX,2023-03-01,0,1,0,1,0,1,0,1,0,1,0,0
1867,5.35908455057455,0.1410584410086185,TX,2023-03-02,0,1,0,0,0,0,0,0,0,0,0,0
1868,11.7428470711875,0.2545089761016675,TX,2023-03-03,1,1,0,0,0,0,1,1,0,0,0,0
1869,0.76758191549295,0.0804479901609535,TX,2023-03-04,1,1,1,1,1,1,1,0,1,1,1,0
1870,5.01488879007274,0.266525217645343,TX,2023-03-05,1,0,0,1,0,0,1,0,0,1,0,0
1871,2.12922586398953,0.0328774684923543,TX,2023-03-06,1,1,1,1,0,0,1,1,0,0,0,0
1872,1.37650971400405,0.075544900074629,TX,2023-03-07,1,1,1,1,0,1,1,1,0,1,0,0
1873,1.0327407666335,0.0334528192276564,TX,2023-03-08,1,1,1,1,1,1,1,0,0,0,1,0
1874,4.19209034850716,0.1521361031650215,TX,2023-03-09,1,1,0,0,0,0,1,0,0,1,0,0
1875,0.410505726079338,0.0287176382411642,TX,2023-03-10,1,1,1,1,1,1,1,1,0,1,1,0
1876,2.87640598464954,0.1647968127135025,TX,2023-03-11,1,1,0,0,0,0,1,1,0,0,0,0
1877,3.73433356028135,0.153804307425003,TX,2023-03-12,1,1,0,0,0,0,1,1,0,0,0,0
1878,1.93835714332036,0.087278152239051,TX,2023-03-13,1,1,0,0,1,1,1,1,0,0,1,0
1879,3.03111440379191,0.13268826211083,TX,2023-03-14,1,1,0,0,0,1,1,0,0,0,0,1
1880,4.70251544158442,0.127175880154416,TX,2023-03-15,1,1,0,1,0,1,1,0,0,0,0,0
1881,2.03035639242044,0.0858096697383375,TX,2023-03-16,1,0,0,0,0,1,1,1,0,0,0,0
1882,7.47127541877294,0.2338456553065845,TX,2023-03-17,1,0,0,0,0,0,1,0,0,0,0,0
1883,0.204476548863417,6.72531534375345e-4,TX,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1884,2.79086702672798,0.169734768469297,TX,2023-03-19,1,0,0,1,1,0,1,0,0,1,1,0
1885,3.89964083466462,0.1181243828690335,TX,2023-03-20,1,1,0,0,0,0,1,1,0,0,0,0
1886,1.39417466346549,0.05592143775685,TX,2023-03-21,1,1,0,0,0,1,1,1,0,0,0,1
1887,3.08835455932861,0.09501017877947,TX,2023-03-22,1,1,0,0,0,1,1,1,0,0,0,0
1888,6.01239739846898,0.1309667861794645,TX,2023-03-23,1,1,0,0,0,0,1,1,0,0,0,0
1889,4.92445237528395,0.1018562738281545,TX,2023-03-24,1,1,0,1,0,1,1,1,0,1,0,0
1890,5.14070099314653,0.232236602052151,TX,2023-03-25,1,1,0,0,0,0,1,1,0,0,0,1
1891,1.79213198528384,0.4040715383346685,UT,2023-02-12,0,1,0,1,0,1,1,1,1,1,0,0
1892,0.853121865518022,0.1709295245716865,UT,2023-02-13,1,1,1,1,0,1,1,1,0,0,0,0
1893,1.42013221603666,0.258066565945412,UT,2023-02-14,1,0,1,1,0,1,1,0,0,1,0,1
1894,0.29398035536759,0.13950981398519,UT,2023-02-15,1,1,1,1,1,1,1,1,0,1,1,0
1895,0.202923715412514,0.0210231411990106,UT,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1
1896,0.307954581882075,0.1228317666494485,UT,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
1897,2.15370393474778,0.4064828675473415,UT,2023-02-18,1,1,0,1,0,0,1,1,0,1,0,1
1898,0.0726743368578668,0.01494109026797895,UT,2023-02-19,1,1,1,1,1,1,1,0,0,1,1,1
1899,1.44746076930515,0.1870389621850425,UT,2023-02-20,0,1,1,1,0,1,0,1,1,1,0,0
1900,2.03523759228445,0.2471586429462495,UT,2023-02-21,1,1,0,1,1,0,1,1,1,1,1,1
1901,0.0519441031176212,0.01055088333474505,UT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1902,0.407992839167381,0.124846782198374,UT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1903,1.0207502541323,0.2315472487913315,UT,2023-02-24,1,1,1,0,1,1,1,1,0,0,1,1
1904,1.88013050592074,0.58342640050262,UT,2023-02-25,1,1,0,0,1,0,1,1,0,0,1,0
1905,1.10225738492793,0.3078137623023675,UT,2023-02-26,1,1,0,0,1,1,1,1,1,0,1,0
1906,0.400943880647039,0.00585766779706935,UT,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1907,0.243390197536096,0.00520415828730855,UT,2023-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1908,1.35481529104007,0.2027942604452575,UT,2023-03-01,1,1,0,0,1,1,1,1,0,0,1,1
1909,0.155879424065103,0.00410783394800745,UT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1910,1.00051222528551,0.1365267911193445,UT,2023-03-03,1,1,1,1,0,1,1,1,0,1,0,1
1911,1.09164477183108,0.1900536694933275,UT,2023-03-04,1,1,1,1,0,1,1,1,0,1,0,1
1912,0.0520044625495433,0.00288447194612486,UT,2023-03-05,1,1,1,1,1,1,1,1,0,1,1,0
1913,0.136443326864065,0.00256555365513372,UT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1914,0.185705518106343,0.00228301501846476,UT,2023-03-07,1,1,1,1,1,1,1,1,0,1,1,0
1915,0.0399926104930908,0.0020327768129901,UT,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1916,0.0549540082365552,0.00181119649451356,UT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1917,0.00249164631088375,0.001615025714956235,UT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1918,1.20856524069192,0.464425875267656,UT,2023-03-11,1,1,0,1,1,0,1,1,0,1,1,0
1919,0.0146541698321002,0.0012876586305554,UT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1920,0.0243138816354742,0.001151600153116935,UT,2023-03-13,1,1,1,1,1,1,1,1,0,1,1,0
1921,1.24567692882124,0.4699399926017145,UT,2023-03-14,1,1,0,1,1,0,1,1,0,1,1,0
1922,1.05357414879189,0.0886167195041575,UT,2023-03-15,0,1,1,1,1,1,0,1,1,1,1,0
1923,0.139430920251619,8.30153829597045e-4,UT,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1924,1.03315125886491,0.158677440325101,UT,2023-03-17,1,1,0,1,1,0,1,1,0,1,1,0
1925,0.00359947804499838,6.72531534375345e-4,UT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1926,0.0167217897869764,6.06941225978355e-4,UT,2023-03-19,1,1,1,1,1,1,1,1,0,0,1,1
1927,0.017738817786872,5.4881451781098e-4,UT,2023-03-20,1,1,1,1,1,1,1,1,0,1,1,0
1928,1.32212002786526,0.4837541489499745,UT,2023-03-21,1,1,0,0,1,1,1,1,0,0,1,1
1929,0.00895064703531828,4.5158533684351e-4,UT,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1930,0.00464815441941839,4.1104030541349e-4,UT,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1931,2.07029385427403,0.242105519190504,UT,2023-03-24,1,1,0,0,1,0,1,1,0,0,1,0
1932,NA,NA,UT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,3.1607541753433,0.0954225639657485,VA,2023-02-12,1,1,0,1,1,0,1,0,1,1,1,0
1934,2.39223152092733,0.1367498597910415,VA,2023-02-13,1,1,1,1,1,0,0,1,0,1,0,1
1935,3.22226704088536,0.204987720557514,VA,2023-02-14,0,1,0,1,0,1,0,0,0,1,0,0
1936,4.55049502842689,0.195122578357399,VA,2023-02-15,0,1,0,1,0,1,0,1,0,1,0,0
1937,2.14926639682739,0.1138229769509555,VA,2023-02-16,1,1,1,1,0,0,1,1,0,1,0,0
1938,3.64074137329336,0.182457315978403,VA,2023-02-17,1,1,0,0,0,1,1,1,0,0,0,0
1939,0.899552759162544,0.1268209597144665,VA,2023-02-18,1,1,1,1,0,1,1,0,0,1,0,0
1940,1.81365927571323,0.059517017763246,VA,2023-02-19,1,1,0,1,1,1,0,0,0,1,1,0
1941,2.14249627513559,0.1418820974474635,VA,2023-02-20,1,1,1,1,1,0,1,1,0,1,1,0
1942,1.90153688408006,0.141647979968696,VA,2023-02-21,1,1,0,1,0,0,1,0,0,1,0,0
1943,2.50949613449229,0.154567499233505,VA,2023-02-22,1,1,0,1,0,1,1,1,0,1,0,0
1944,1.69540793319286,0.0792004540152355,VA,2023-02-23,0,1,1,1,1,0,1,0,0,1,1,0
1945,1.76698828043869,0.1716907149847485,VA,2023-02-24,0,1,0,1,0,1,0,1,0,1,0,0
1946,1.67959996091857,0.1291747856433955,VA,2023-02-25,1,1,0,0,1,1,1,1,0,0,1,0
1947,2.3184100208032,0.152029094263029,VA,2023-02-26,0,0,0,1,0,1,0,0,0,1,0,0
1948,3.91637366697985,0.1914446604927295,VA,2023-02-27,0,0,0,1,1,0,0,0,0,1,1,0
1949,2.59806573009142,0.1090558246870015,VA,2023-02-28,1,1,0,1,0,1,1,1,0,1,0,0
1950,4.7295769338571,0.1515933339606655,VA,2023-03-01,1,1,0,1,0,1,1,0,0,1,0,1
1951,3.38274546289388,0.2098513916024075,VA,2023-03-02,0,1,0,1,0,1,0,1,0,1,0,1
1952,1.04901834215361,0.04892681972978825,VA,2023-03-03,1,1,1,1,0,1,1,0,1,1,0,1
1953,4.40270024059859,0.1771597575480445,VA,2023-03-04,1,0,0,0,0,1,1,0,0,0,0,0
1954,1.3835230021109,0.077819058310868,VA,2023-03-05,0,0,1,1,1,1,0,0,0,1,1,0
1955,0.357597226266509,0.0400851509656865,VA,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,0
1956,0.920912795739051,0.04857230998113465,VA,2023-03-07,0,1,1,1,1,1,0,1,1,0,1,1
1957,3.56618816327798,0.1358259474700515,VA,2023-03-08,1,0,0,0,1,1,1,0,0,0,1,0
1958,2.01482181572455,0.1140670154043115,VA,2023-03-09,1,1,0,0,1,1,1,1,0,0,1,0
1959,2.83860410893637,0.205463210381285,VA,2023-03-10,1,0,0,1,0,1,1,0,0,1,0,1
1960,5.81077789246041,0.282185728469613,VA,2023-03-11,1,1,0,1,0,0,1,1,0,1,0,0
1961,1.60853017741491,0.1586796651779155,VA,2023-03-12,0,1,0,1,1,1,0,1,0,1,1,0
1962,1.73151900522525,0.089465971960841,VA,2023-03-13,1,0,0,1,1,0,1,0,0,1,1,0
1963,7.92565474379901,0.245322662699944,VA,2023-03-14,0,1,0,0,0,0,0,1,0,0,0,0
1964,2.04503204013459,0.0973311516272905,VA,2023-03-15,1,1,0,1,0,1,1,1,0,1,0,1
1965,4.07470933389116,0.166440447126409,VA,2023-03-16,0,1,0,0,0,1,0,1,0,0,0,0
1966,4.09213722231541,0.184738032423472,VA,2023-03-17,1,1,0,0,0,1,1,0,0,0,0,1
1967,0.877076975884805,0.060834648774244,VA,2023-03-18,1,1,1,0,1,1,1,1,0,0,1,1
1968,0.860094224251801,0.054161929213945,VA,2023-03-19,1,1,1,0,1,1,1,1,0,0,1,0
1969,2.25876914506378,0.1162666715684875,VA,2023-03-20,1,1,0,0,0,1,1,1,0,0,0,0
1970,4.49279226696497,0.166434900894285,VA,2023-03-21,1,0,0,0,1,0,1,0,0,0,1,0
1971,1.39206756988448,0.0671655209503885,VA,2023-03-22,1,1,0,1,0,1,1,1,0,1,0,0
1972,2.54249733960752,0.103969781870056,VA,2023-03-23,1,1,0,0,1,1,1,1,0,0,1,0
1973,3.48732505000539,0.1563305162101,VA,2023-03-24,0,0,0,0,0,1,0,0,0,1,0,1
1974,7.5275365246388,0.2228143662988985,VA,2023-03-25,0,0,0,0,0,1,0,0,0,0,0,0
1975,0.297359542387657,0.160980876167025,VT,2023-02-12,1,1,1,1,1,1,1,1,0,1,1,0
1976,0.295871495032003,0.1393969205975835,VT,2023-02-13,1,1,1,1,1,1,1,1,0,1,1,0
1977,NA,NA,VT,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,0.0335952370930347,0.02351596219574685,VT,2023-02-15,1,1,1,1,1,1,1,0,0,1,1,1
1979,0.767255303623198,0.377302949323612,VT,2023-02-16,1,1,1,1,1,0,1,1,0,1,1,0
1980,NA,NA,VT,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,VT,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,0.0201119411570216,0.01494109026797895,VT,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.0203632610495632,0.01331319078777105,VT,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1984,0.0158238476519219,0.01185513838292215,VT,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1985,0.0522908019723317,0.01055088333474505,VT,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1986,0.012869159545496,0.00938559485401305,VT,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1987,0.965209918854446,0.417959721903506,VT,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1988,NA,NA,VT,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,NA,VT,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,0.667602823210759,0.175608704518793,VT,2023-02-27,1,1,1,1,1,1,1,1,0,1,1,0
1991,0.243429591000033,0.00520415828730855,VT,2023-02-28,1,1,1,1,1,1,1,1,0,1,1,0
1992,0.563524883083228,0.1283077907748725,VT,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1993,0.295915474399389,0.00410783394800745,VT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1994,0.0679580621788897,0.00365022635558375,VT,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.0365503074869614,0.00324433165918728,VT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1996,0.0305174572931444,0.00288447194612486,VT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1997,0.961673095408687,0.1068059667374725,VT,2023-03-06,1,0,1,1,1,1,1,0,0,1,1,1
1998,1.84144236935474,0.3098671469248755,VT,2023-03-07,1,1,0,0,1,0,1,1,0,0,1,0
1999,3.58565112142822,0.3178529691445135,VT,2023-03-08,1,1,0,1,0,1,1,1,0,1,0,0
2000,2.30503768174083,0.239390211208066,VT,2023-03-09,1,1,0,1,0,1,1,1,0,1,0,1
2001,1.29176292343149,0.4781121949196875,VT,2023-03-10,1,1,0,1,0,1,1,1,0,1,0,1
2002,2.44520539009929,0.3199432233780605,VT,2023-03-11,1,1,0,1,0,1,1,1,0,1,0,1
2003,3.85182748943843,0.4802173457950665,VT,2023-03-12,1,1,0,1,0,1,1,1,0,1,0,1
2004,5.27121186533449,0.6411949210378,VT,2023-03-13,1,1,0,1,0,1,1,1,0,1,0,1
2005,2.01987403333427,0.317689291554146,VT,2023-03-14,1,1,0,1,0,0,1,1,0,1,0,0
2006,3.94558350505428,0.57936416995161,VT,2023-03-15,1,1,0,1,0,1,1,1,0,1,0,0
2007,0.0243696393883679,8.30153829597045e-4,VT,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
2008,2.08165305989335,0.2762714556995105,VT,2023-03-17,1,1,0,0,0,1,1,1,0,0,0,1
2009,2.18304054307459,0.1907605676216205,VT,2023-03-18,1,1,0,1,1,0,1,1,0,1,1,0
2010,0.0122962948285172,6.06941225978355e-4,VT,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
2011,1.21471211281452,0.162554338308175,VT,2023-03-20,1,1,0,1,0,1,1,1,0,1,0,1
2012,0.0154023484905075,4.97284544902945e-4,VT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
2013,1.25823172011292,0.1953607129788475,VT,2023-03-22,1,1,0,1,0,1,1,1,0,1,0,1
2014,1.26265092637325,0.195547122184937,VT,2023-03-23,1,1,0,1,0,1,1,1,0,1,0,1
2015,2.48060712897095,0.242802216934993,VT,2023-03-24,1,1,0,0,1,1,1,1,0,0,1,1
2016,1.38538286729069,0.97807483425425,VT,2023-03-25,1,1,0,1,0,1,1,1,0,1,0,1
2017,7.91655610073214,0.326405940226965,WA,2023-02-12,1,0,0,0,0,0,0,0,0,0,0,0
2018,5.15035485237605,0.215873305564625,WA,2023-02-13,1,0,0,0,1,1,1,0,0,0,1,0
2019,16.5184756834147,0.28531112283439253,WA,2023-02-14,0,1,0,1,1,0,0,0,0,1,0,0
2020,12.3293585470728,0.263534514781067,WA,2023-02-15,0,0,0,1,0,0,0,0,0,0,0,0
2021,3.50012522112285,0.179646973945568,WA,2023-02-16,0,1,0,1,0,1,0,0,0,0,0,1
2022,12.177255761417,0.2273181194332305,WA,2023-02-17,1,0,0,0,1,0,1,1,0,0,1,0
2023,7.55918018393159,0.2454640245011925,WA,2023-02-18,1,1,0,0,0,1,1,1,0,0,0,0
2024,5.530493291831,0.25649151775636,WA,2023-02-19,0,0,0,1,0,1,0,0,0,1,0,0
2025,18.2988570176074,0.3269595706183105,WA,2023-02-20,0,1,0,0,0,0,1,0,0,0,0,0
2026,5.43511106720707,0.185096213840226,WA,2023-02-21,0,0,0,0,1,0,1,0,0,0,0,1
2027,4.91858645938358,0.1674486172972215,WA,2023-02-22,0,1,0,1,1,0,0,0,0,0,1,0
2028,7.18944478746118,0.190229603014044,WA,2023-02-23,0,1,0,1,0,0,0,1,0,1,0,0
2029,8.21161225485234,0.203049260279802,WA,2023-02-24,0,0,0,1,0,0,0,0,0,1,0,0
2030,2.1776596909635,0.1382656636725755,WA,2023-02-25,0,1,0,1,0,1,0,0,0,1,0,0
2031,2.92678722228241,0.15675402957565,WA,2023-02-26,0,1,0,1,1,0,0,1,0,1,1,1
2032,9.15288204645611,0.2092338244436785,WA,2023-02-27,1,1,0,0,0,0,1,0,0,0,0,0
2033,10.0184951711486,0.224630324924759,WA,2023-02-28,1,1,0,0,0,0,1,1,0,0,0,0
2034,12.6790749888753,0.222558470232491,WA,2023-03-01,1,0,0,1,0,0,0,0,0,0,0,0
2035,2.3718904506591,0.0960641108834645,WA,2023-03-02,1,1,0,1,1,0,1,0,0,1,1,0
2036,13.1878042097316,0.2474770315027735,WA,2023-03-03,1,1,0,1,0,0,1,1,0,0,0,0
2037,6.99446330913584,0.1919262449406205,WA,2023-03-04,1,0,0,1,0,0,1,0,0,0,0,0
2038,7.64777474613244,0.2376318019716175,WA,2023-03-05,0,0,0,1,0,0,0,0,0,0,0,0
2039,6.15075559554025,0.160669312038728,WA,2023-03-06,1,1,0,1,0,0,1,1,0,1,0,0
2040,5.79765181916841,0.15047089181003,WA,2023-03-07,1,1,0,0,0,0,1,1,0,0,0,0
2041,3.59735773383037,0.096887262414575,WA,2023-03-08,0,1,0,1,0,0,0,0,0,1,0,1
2042,7.39646219576866,0.167945086003656,WA,2023-03-09,1,1,0,0,1,0,1,1,0,0,1,0
2043,6.78200238508909,0.1513536284939725,WA,2023-03-10,1,0,0,1,0,0,1,0,0,1,0,0
2044,4.95093158466018,0.1360159686563705,WA,2023-03-11,1,1,0,1,0,0,1,1,0,0,0,0
2045,5.23989640080663,0.2199751773596665,WA,2023-03-12,1,1,0,0,0,0,1,1,0,0,0,0
2046,7.50002626831819,0.1942547198210445,WA,2023-03-13,1,0,0,0,0,0,1,0,0,0,0,0
2047,8.16748214232856,0.147924450632197,WA,2023-03-14,1,1,0,0,0,1,1,1,0,0,0,0
2048,19.2444236846234,0.319136186108095,WA,2023-03-15,1,0,0,0,0,0,1,0,0,0,0,0
2049,5.75402516745369,0.1528926949442855,WA,2023-03-16,1,1,0,1,0,0,1,1,0,0,0,0
2050,7.00810519981777,0.2231823258429745,WA,2023-03-17,1,1,0,1,0,0,1,0,0,0,0,0
2051,4.1699978595466,0.1124948696729625,WA,2023-03-18,1,1,0,1,0,0,1,1,0,1,0,0
2052,2.82013403525128,0.1700830557952185,WA,2023-03-19,1,1,0,0,1,1,1,1,0,0,1,0
2053,8.08709788417989,0.202501296267398,WA,2023-03-20,1,0,0,0,0,0,1,0,0,0,0,0
2054,14.2558121478466,0.2010505062520225,WA,2023-03-21,1,0,0,1,0,1,1,0,0,1,0,0
2055,7.43310409281857,0.129796547676186,WA,2023-03-22,1,1,0,1,0,0,1,1,0,0,0,0
2056,4.20270234796885,0.0905449656276635,WA,2023-03-23,1,0,0,1,0,1,1,0,0,0,0,0
2057,14.6051984633218,0.267488394815416,WA,2023-03-24,0,1,0,0,0,0,0,1,0,0,0,0
2058,6.82755078419881,0.188949549819174,WA,2023-03-25,1,1,0,0,0,0,1,1,0,0,0,0
