...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,other_95_CI,X22B_95_CI
728,1.16019438235489,0.1115516540231445,KY,2022-10-29,1,1,1,1,1,1,0,1,1,1,0,1,1,0
729,0.957024924957295,0.1750044957331285,KY,2022-10-30,1,1,1,1,1,1,0,1,0,1,0,1,1,0
730,1.51969934370161,0.190181012583591,KY,2022-10-31,1,1,1,1,1,1,0,1,0,1,0,1,1,0
731,1.73859525336827,0.2637097900826075,KY,2022-11-01,1,1,1,0,1,1,1,1,0,0,0,1,1,0
732,0.757364550017937,0.2731571921002255,KY,2022-11-02,1,1,1,1,1,1,1,1,0,0,0,1,1,0
733,0.87478901177449,0.2773776261813045,KY,2022-11-03,1,1,1,1,1,1,1,1,1,0,1,1,1,0
734,2.54238409007388,0.250500788466054,KY,2022-11-04,1,1,1,0,1,1,0,1,0,1,0,1,1,0
735,0.781686079478801,0.345318681444985,KY,2022-11-05,1,1,0,1,1,1,1,1,1,0,0,1,1,1
736,0.779075529585671,0.214591603436632,KY,2022-11-06,1,1,1,1,1,1,0,1,1,1,0,1,1,0
737,2.35863077595957,0.238207974238437,KY,2022-11-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
738,2.29373656036098,0.281260675574723,KY,2022-11-08,1,1,1,0,1,1,0,1,1,0,0,1,1,0
739,3.30676319280862,0.3299479264974065,KY,2022-11-09,1,1,1,0,0,1,0,1,1,1,0,0,1,0
740,4.85982305265975,0.327286373320212,KY,2022-11-10,1,1,1,0,1,1,0,1,1,1,0,1,1,0
741,1.03608776317129,0.305035306716969,KY,2022-11-11,1,1,1,0,1,1,0,1,1,1,0,1,1,0
742,2.47737412345641,0.3029188671940295,KY,2022-11-12,1,1,1,0,1,1,0,1,0,1,0,1,1,0
743,0.487913875366748,0.345398466518228,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
744,0.6031352136656,0.249989811981707,KY,2022-11-14,1,1,1,1,1,1,1,1,0,1,0,1,1,1
745,1.43390988560808,0.3277387688409315,KY,2022-11-15,1,1,1,0,1,1,0,1,1,0,1,1,1,0
746,0.907664538862773,0.412440526076985,KY,2022-11-16,1,0,1,1,1,1,1,1,0,1,0,1,1,1
747,1.63355581629861,0.353517459315962,KY,2022-11-17,1,1,1,0,1,1,0,1,1,1,0,1,1,0
748,2.04369618544733,0.338620913203992,KY,2022-11-18,1,1,1,0,1,1,0,1,1,1,0,1,1,0
749,0.145579794534542,0.1032490123768695,KY,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,1.55575843783933,0.51435664127702,KY,2022-11-21,1,1,1,0,1,1,0,1,1,1,0,1,1,0
752,1.35613467891666,0.305995698452066,KY,2022-11-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
753,0.731420169178937,0.2639027554737405,KY,2022-11-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1
754,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,4.24375266693573,0.4628154245343675,KY,2022-11-25,1,1,1,0,1,1,0,1,1,0,0,1,1,0
756,2.37814500988371,0.3320068687354055,KY,2022-11-26,1,1,1,0,1,1,0,1,1,1,0,0,1,0
757,NA,NA,LA,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,0.516453863862522,0.2042810770761895,LA,2022-10-17,1,1,1,1,1,1,1,1,1,1,0,1,1,0
759,0.785794070217894,0.139316092011487,LA,2022-10-18,1,1,1,1,1,1,1,1,0,1,1,1,1,0
760,0.619909501436501,0.0485835377520308,LA,2022-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
761,0.44205394559106,0.167837471915519,LA,2022-10-20,1,1,1,1,1,1,1,1,0,1,0,1,1,0
762,0.253513212549679,0.0567991622811685,LA,2022-10-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0
763,0.278568513196225,0.0615876535192705,LA,2022-10-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
764,0.71225207759823606,0.221226897214959,LA,2022-10-23,1,1,1,1,1,1,1,1,0,0,0,1,1,0
765,1.2839794095642,0.1269260997692815,LA,2022-10-24,1,1,1,1,1,1,0,1,1,0,0,1,1,0
766,2.91780368396025,0.50953296599775,LA,2022-10-25,1,0,1,0,1,1,0,1,0,1,0,1,1,0
767,0.941448143681887,0.086210423292874,LA,2022-10-26,1,1,1,1,1,1,0,1,1,1,0,1,1,0
768,1.23056619478623,0.1897069679035955,LA,2022-10-27,1,1,1,0,1,1,1,1,0,0,0,1,1,0
769,0.864876032105906,0.3006760992942845,LA,2022-10-28,1,1,0,1,1,1,1,1,1,0,0,1,1,1
770,NA,NA,LA,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0.299618533977327,0.228500776536007,LA,2022-10-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
772,2.87547167607581,0.3444339294171505,LA,2022-10-31,1,0,1,0,1,1,1,1,1,0,0,1,1,0
773,1.11487310625633,0.186732866334523,LA,2022-11-01,1,1,1,1,1,1,0,1,1,1,0,1,1,0
774,1.95278760957215,0.1563014245122695,LA,2022-11-02,1,1,1,0,1,1,0,1,0,0,1,1,1,0
775,2.16437221869426,0.50565359688535,LA,2022-11-03,1,0,1,1,1,1,0,1,0,1,0,1,1,0
776,0.686446984514391,0.3004881015449065,LA,2022-11-04,1,1,1,1,1,1,1,1,0,1,1,1,1,0
777,0.680257231125301,0.2288517653105275,LA,2022-11-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
778,1.25290295257969,0.352869344110715,LA,2022-11-06,1,0,1,1,1,1,0,1,0,0,0,1,1,0
779,1.61894830693478,0.263764459388741,LA,2022-11-07,1,1,1,0,1,1,1,1,1,1,0,1,1,0
780,2.09240797945374,0.409347972199484,LA,2022-11-08,1,1,1,0,1,0,1,1,1,1,0,1,0,0
781,0.390842946128954,0.2549059439959905,LA,2022-11-09,1,1,1,1,1,1,1,1,1,1,0,1,1,0
782,3.76411060451856,0.53424558703247,LA,2022-11-10,1,1,0,0,0,0,1,1,1,0,0,0,0,1
783,1.46285829847186,0.3658116767804265,LA,2022-11-11,1,1,1,0,1,0,1,1,1,1,0,1,0,0
784,2.79194620020602,0.442090158744616,LA,2022-11-12,1,1,0,0,0,1,0,1,1,0,0,0,1,1
785,0.315212628213334,0.233329564434701,LA,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
786,2.04298302488103,0.3255116461304505,LA,2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
787,2.17032470365,0.339638401309541,LA,2022-11-15,1,1,1,0,1,1,0,1,1,1,0,0,1,0
788,3.90298223441008,0.369628889738956,LA,2022-11-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
789,2.16226868417191,0.3376262197588535,LA,2022-11-17,0,1,1,0,1,1,0,0,1,1,0,1,1,0
790,1.04638133331806,0.433035037883037,LA,2022-11-18,0,1,1,1,1,1,1,0,1,1,0,1,1,1
791,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,NA,NA,LA,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,1.34769838633976,0.3457091762039735,LA,2022-11-21,1,1,0,1,1,0,1,1,0,0,0,1,0,0
794,0.771568558587588,0.534848887339915,LA,2022-11-22,1,1,1,1,1,1,0,1,1,1,0,1,1,0
795,3.51467983974653,0.55493310532297,LA,2022-11-23,1,1,1,0,1,1,0,1,0,1,0,0,1,0
796,0.0877238368843185,0.063280652272967,LA,2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
797,0.387762345383064,0.2360725959980825,LA,2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
798,1.22994719285823,0.4740725676404605,LA,2022-11-26,1,1,0,0,1,1,1,1,1,1,0,1,1,0
799,2.12724553216945,0.1735044054810125,MA,2022-10-16,1,1,0,1,0,1,1,1,0,0,0,1,1,1
800,11.2545726996845,0.300370076785091,MA,2022-10-17,0,0,1,0,1,0,0,0,0,1,1,1,0,0
801,3.01232764972669,0.21042106333589,MA,2022-10-18,1,0,1,1,1,1,1,1,0,1,0,1,1,0
802,6.48146316096676,0.248875644639433,MA,2022-10-19,1,0,0,0,1,1,0,1,0,0,0,0,1,0
803,2.90195274556987,0.222860310680188,MA,2022-10-20,1,0,1,1,0,1,1,1,0,1,0,0,1,1
804,5.0759518214396,0.275551107535328,MA,2022-10-21,1,0,1,1,0,1,0,1,0,0,0,0,1,0
805,1.70633807042566,0.271468678153322,MA,2022-10-22,1,1,1,1,0,1,1,1,0,0,0,0,1,1
806,1.64834579515833,0.2253340400007095,MA,2022-10-23,1,1,1,1,1,0,1,1,0,0,0,1,0,0
807,5.11269933671994,0.266416536272716,MA,2022-10-24,1,0,0,1,0,0,1,1,1,0,0,0,0,0
808,9.11106040740162,0.335246373866729,MA,2022-10-25,1,0,1,1,0,1,0,1,0,1,0,0,1,0
809,7.12648113737463,0.26059646848605,MA,2022-10-26,0,0,1,0,1,0,1,0,0,1,0,0,0,0
810,13.3427097461435,0.342745071371025,MA,2022-10-27,1,0,1,0,0,1,0,1,0,0,0,1,1,0
811,4.52748199663259,0.312693607435313,MA,2022-10-28,1,0,1,1,1,1,0,1,0,1,1,1,1,0
812,2.70826075621842,0.2693810745552885,MA,2022-10-29,1,0,1,0,1,1,1,1,0,0,0,0,1,0
813,5.24087170686067,0.3612792866467485,MA,2022-10-30,1,0,1,1,1,1,0,1,0,0,0,0,1,0
814,7.49452207946419,0.3311456805229785,MA,2022-10-31,1,0,0,1,0,1,0,1,0,0,1,0,1,0
815,4.39941994127327,0.318971502987841,MA,2022-11-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0
816,3.01905031081609,0.2875047827896895,MA,2022-11-02,0,1,0,1,1,0,1,0,0,0,0,0,0,0
817,7.00002901064255,0.3135451747428145,MA,2022-11-03,1,1,0,0,0,0,0,1,0,1,0,1,0,0
818,5.47246535288425,0.2518894165307105,MA,2022-11-04,1,0,1,0,1,0,0,1,0,0,0,1,0,0
819,1.31236195753025,0.300803921558031,MA,2022-11-05,1,1,0,1,1,1,1,1,0,0,0,1,1,0
820,2.92641216405864,0.3211417929213585,MA,2022-11-06,1,0,1,1,1,0,1,1,1,0,0,0,0,0
821,3.9307278016719,0.2890544702035385,MA,2022-11-07,1,1,1,0,1,0,0,1,0,1,0,0,0,1
822,3.97176195562747,0.2992514799477505,MA,2022-11-08,1,1,1,0,1,0,0,1,1,0,0,1,0,0
823,5.74072407209342,0.3187606146829775,MA,2022-11-09,1,1,1,0,1,0,0,1,1,1,0,1,0,0
824,1.90479350767337,0.288087250805373,MA,2022-11-10,1,1,0,1,0,1,1,1,0,0,0,0,1,0
825,3.08236035794179,0.3001223115824705,MA,2022-11-11,1,1,1,0,1,1,0,1,0,0,0,0,1,0
826,1.702898984042,0.3017873555241085,MA,2022-11-12,1,0,1,1,1,1,1,1,0,0,0,1,1,0
827,5.60837285054512,0.402198035728007,MA,2022-11-13,1,0,1,0,0,1,1,1,0,0,0,0,1,0
828,5.66456045472798,0.34449574197842,MA,2022-11-14,0,0,1,0,1,0,1,0,0,0,0,1,0,0
829,1.96671623160386,0.3872369311839795,MA,2022-11-15,1,1,1,0,1,1,0,1,1,1,0,1,1,0
830,NA,NA,MA,2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,0.626377361524033,0.429830935878202,MA,2022-11-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
832,0.278923461629032,0.226062086904757,MA,2022-11-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
833,4.31252360646243,0.20649907724436,MA,2022-11-19,1,1,1,0,1,0,0,1,1,1,0,0,0,0
834,3.57542129410411,0.283140060364777,MA,2022-11-20,1,1,1,0,1,1,0,1,1,1,0,1,1,0
835,13.1250225963105,0.360063345168468,MA,2022-11-21,1,0,0,0,1,0,0,1,0,0,0,1,0,0
836,7.59520436960555,0.2883370322394445,MA,2022-11-22,1,1,1,0,0,0,0,1,0,0,0,0,0,0
837,6.71464204993616,0.445295345063976,MA,2022-11-23,1,0,0,0,1,0,1,1,0,0,0,0,0,0
838,NA,NA,MA,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,5.31394345035868,0.327112192794253,MA,2022-11-25,1,1,0,0,1,0,0,1,1,1,0,1,0,0
840,12.5257873773221,0.403767066250103,MA,2022-11-26,0,0,1,0,1,1,0,0,0,0,0,0,1,0
841,0.905503980517019,0.2400640322861875,MD,2022-10-16,1,1,0,1,1,1,1,1,0,1,0,1,1,0
842,11.7150652983859,0.2922620407965575,MD,2022-10-17,1,0,0,1,1,1,0,1,0,0,0,1,1,0
843,0.93705507047561,0.143108046946726,MD,2022-10-18,1,1,1,1,1,1,1,1,0,0,0,1,1,0
844,0.573758473586079,0.1872987385821695,MD,2022-10-19,1,1,1,1,1,1,1,1,0,1,1,1,1,0
845,1.6203133711884,0.3376994800530205,MD,2022-10-20,1,0,1,1,1,1,0,1,0,0,1,1,1,0
846,11.5995245042042,0.4537423034183095,MD,2022-10-21,1,0,0,0,1,1,0,1,0,0,0,1,1,0
847,2.5261731043824,0.2947636247978765,MD,2022-10-22,1,1,1,0,1,1,0,1,0,1,1,1,1,0
848,8.305415496301,0.347536938688435,MD,2022-10-23,1,1,0,0,1,1,0,1,1,0,0,1,1,0
849,11.4811487571323,0.3478596060886795,MD,2022-10-24,1,0,0,0,1,1,0,1,0,0,0,0,1,0
850,4.21784310726883,0.374707779683371,MD,2022-10-25,1,1,1,0,1,1,0,1,1,1,0,1,1,0
851,5.73507558962893,0.343484547149449,MD,2022-10-26,1,0,1,1,1,0,0,1,0,0,0,1,0,0
852,7.97058012674715,0.3572505543856535,MD,2022-10-27,0,0,0,1,1,1,0,0,0,0,0,1,1,0
853,9.27447303904702,0.314977346672867,MD,2022-10-28,1,1,0,0,1,1,0,1,1,0,0,1,1,0
854,1.53522753239088,0.2713738062659115,MD,2022-10-29,0,1,1,1,1,1,1,0,0,0,0,0,1,0
855,2.57662446834447,0.3180744188729385,MD,2022-10-30,1,0,1,1,1,1,0,1,0,1,0,1,1,0
856,2.15237559472695,0.30377825589207,MD,2022-10-31,1,1,1,1,1,1,1,1,1,0,1,0,1,0
857,8.34222525103368,0.358619060535708,MD,2022-11-01,1,0,0,0,1,1,0,1,0,0,0,0,1,0
858,1.9279184992384,0.30786956176486,MD,2022-11-02,1,1,1,1,1,0,1,1,0,0,0,1,0,1
859,3.52341002870716,0.3140340437104115,MD,2022-11-03,1,0,1,1,1,1,0,1,0,0,0,1,1,0
860,1.61914103318933,0.282852393171651,MD,2022-11-04,1,1,1,1,1,1,1,1,0,0,0,1,1,0
861,5.81409304334404,0.3011139124441505,MD,2022-11-05,1,0,1,0,1,1,0,1,0,0,0,1,1,0
862,2.26457417190861,0.289015396879855,MD,2022-11-06,1,0,1,0,1,1,1,1,0,0,0,0,1,1
863,2.37311062781938,0.3119262076079125,MD,2022-11-07,0,1,0,1,1,1,1,0,0,0,0,0,1,0
864,2.64648611970052,0.3265003338309745,MD,2022-11-08,1,1,0,1,1,1,0,1,0,0,0,1,1,0
865,2.4858319129609,0.3401696353216435,MD,2022-11-09,1,0,1,0,1,1,0,1,0,1,0,1,1,0
866,1.82120933892245,0.2661538893246765,MD,2022-11-10,1,1,1,0,1,1,1,1,1,1,0,1,1,0
867,1.30080989546276,0.3804793917338835,MD,2022-11-11,1,1,0,0,1,1,1,1,0,1,0,0,1,0
868,1.9567316433694,0.328225185431784,MD,2022-11-12,1,0,1,1,1,1,0,1,0,1,0,1,1,0
869,3.33802194134701,0.285361554687767,MD,2022-11-13,1,1,1,0,1,1,0,1,1,1,0,0,1,0
870,1.91691356635065,0.2647004794924455,MD,2022-11-14,1,1,1,1,1,1,0,1,0,1,0,1,1,0
871,1.7204366036975,0.3052217875336805,MD,2022-11-15,1,1,0,1,1,1,1,1,0,0,0,0,1,0
872,2.07681065624811,0.267941244418328,MD,2022-11-16,1,1,1,1,1,1,0,1,1,1,0,0,1,0
873,1.13433914528171,0.2199688753320415,MD,2022-11-17,1,1,1,1,1,1,1,1,0,1,0,0,1,0
874,3.62804045411723,0.218206028160776,MD,2022-11-18,0,1,1,0,0,1,1,0,1,0,0,0,1,1
875,2.90715552151446,0.3158706073012025,MD,2022-11-19,0,1,0,0,1,1,1,0,0,0,0,0,1,0
876,2.37298812852917,0.3085278914936985,MD,2022-11-20,0,1,1,0,0,1,1,0,1,0,1,0,1,0
877,1.63865757840473,0.250717204966676,MD,2022-11-21,1,1,1,1,1,0,1,1,0,0,0,0,0,0
878,2.14011536304459,0.2505860501772055,MD,2022-11-22,1,1,0,1,1,1,1,1,0,0,0,0,1,1
879,1.51822608438125,0.227311165743448,MD,2022-11-23,1,0,1,1,1,1,1,1,0,0,0,0,1,0
880,0.925415948751301,0.360977856145425,MD,2022-11-24,1,1,0,1,1,1,1,1,1,0,0,1,1,0
881,3.07084954201146,0.238738588388534,MD,2022-11-25,1,1,1,1,0,1,0,1,1,0,0,0,1,0
882,3.26068190873717,0.263317650833998,MD,2022-11-26,1,1,1,0,1,0,1,1,0,0,0,0,0,1
883,NA,NA,ME,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,0.539772074081702,0.0419373547401602,ME,2022-10-17,1,1,1,1,1,1,1,1,0,1,1,1,1,0
885,0.203391087166709,0.04508177319586465,ME,2022-10-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
886,NA,NA,ME,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,0.0779052773910132,0.0524771804070255,ME,2022-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
888,NA,NA,ME,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
889,NA,NA,ME,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
890,1.3487261029395201,0.631448427158045,ME,2022-10-23,1,0,1,1,1,1,0,1,0,1,0,1,1,0
891,4.58839478099604,0.072723485034201,ME,2022-10-24,1,1,1,0,1,1,0,1,0,1,0,1,1,0
892,0.106296491456229,0.079152531715472,ME,2022-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
893,2.96010255566317,0.086210423292874,ME,2022-10-26,1,1,1,0,1,1,0,1,1,1,0,1,1,0
894,1.35579425232329,0.093937461343115,ME,2022-10-27,1,1,1,1,1,1,0,1,0,1,0,1,1,0
895,NA,NA,ME,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
896,NA,NA,ME,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,NA,NA,ME,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,4.06291962114726,0.143862857903539,ME,2022-11-01,1,1,1,0,1,1,0,1,1,1,0,1,1,0
900,1.61162669352979,0.1883093027271775,ME,2022-11-02,1,1,1,1,1,1,0,1,1,1,0,1,1,0
901,NA,NA,ME,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,0.924802077004067,0.651667729541245,ME,2022-11-06,1,0,1,1,1,1,1,1,0,1,0,1,1,1
905,0.797993755800935,0.24343543711009,ME,2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
906,NA,NA,ME,2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,0.920170694493631,0.266800394768141,ME,2022-11-09,1,1,1,1,1,1,0,1,1,1,1,0,1,0
908,0.396449132384659,0.2856148301919235,ME,2022-11-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,0.427427777454828,0.305035306716969,ME,2022-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
910,NA,NA,ME,2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,NA,NA,ME,2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,NA,NA,ME,2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,0.578425438412813,0.408485798921066,ME,2022-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
915,NA,NA,ME,2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,0.130605634650065,0.09379079133459,ME,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
919,0.733725434020167,0.51435664127702,ME,2022-11-21,1,1,1,1,1,1,0,1,1,0,1,1,1,0
920,0.753668249413959,0.534848887339915,ME,2022-11-22,1,1,1,1,1,1,0,1,1,1,0,1,1,0
921,NA,NA,ME,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,NA,NA,ME,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,2.60301833354641,0.264173204481932,MI,2022-10-16,1,0,1,1,1,1,0,1,0,0,1,1,1,0
926,2.14559088732636,0.2240556154034635,MI,2022-10-17,1,1,1,1,1,0,1,1,1,0,0,1,0,1
927,3.18597216938508,0.226617175129214,MI,2022-10-18,1,0,0,1,1,1,1,1,0,0,0,0,1,0
928,6.09528409649663,0.1572130791935775,MI,2022-10-19,0,0,1,0,1,1,0,0,0,0,0,0,1,0
929,2.99544019881579,0.165823989579994,MI,2022-10-20,1,1,1,0,1,1,0,1,0,0,0,1,1,0
930,1.93463792783366,0.2320909936810955,MI,2022-10-21,1,1,1,1,1,0,1,1,0,1,0,1,0,0
931,1.67689989328923,0.2203865101145105,MI,2022-10-22,1,1,1,1,1,0,1,1,0,0,0,1,0,0
932,2.28567262776987,0.199621796227852,MI,2022-10-23,1,1,0,1,1,1,1,1,0,0,1,0,1,0
933,6.12977906458627,0.2140056028817425,MI,2022-10-24,1,1,1,0,0,1,0,1,0,0,0,0,1,0
934,1.9711961511311,0.2345840275180475,MI,2022-10-25,1,1,0,1,1,1,1,1,0,0,0,1,1,1
935,12.4417755380199,0.1955770329418475,MI,2022-10-26,0,1,0,0,0,1,0,0,0,0,0,0,1,0
936,11.3324461554752,0.1982803946541505,MI,2022-10-27,1,0,1,0,1,1,0,1,0,0,0,0,1,0
937,5.92059809124896,0.2150896076449365,MI,2022-10-28,1,1,1,0,1,0,0,1,0,0,0,0,0,0
938,7.76553331549495,0.172275124895896,MI,2022-10-29,1,1,0,0,1,1,0,1,1,1,0,0,1,0
939,4.67013679887212,0.2097655624875085,MI,2022-10-30,1,1,1,0,1,1,0,1,0,1,0,1,1,0
940,4.59019434526653,0.2529183377634545,MI,2022-10-31,0,1,1,0,1,1,0,0,1,0,0,0,1,0
941,9.05641603208191,0.2784903171326895,MI,2022-11-01,1,0,0,0,1,1,0,1,0,0,0,0,1,0
942,5.42288693113331,0.266507200391852,MI,2022-11-02,1,1,1,0,1,0,0,1,0,0,0,0,0,0
943,3.7603764959258,0.2427098140169215,MI,2022-11-03,1,1,0,1,1,1,0,1,0,1,1,0,1,0
944,5.29613757016203,0.2828542176561745,MI,2022-11-04,1,1,1,0,1,0,0,1,0,0,0,1,0,0
945,7.75314676469185,0.2749489209806175,MI,2022-11-05,1,1,1,0,1,1,0,1,0,0,0,0,1,0
946,7.51770801625499,0.3121003320845685,MI,2022-11-06,0,0,1,0,1,1,0,0,0,0,0,0,1,0
947,8.8752991872862,0.293040394123424,MI,2022-11-07,1,1,0,0,0,1,0,1,0,1,0,0,1,0
948,12.4756592860944,0.3321243170607065,MI,2022-11-08,1,0,1,0,1,0,0,1,0,0,0,0,0,0
949,3.82713122452445,0.284649092132846,MI,2022-11-09,1,1,0,0,1,1,0,1,0,0,0,0,1,0
950,13.7945642165257,0.3108970971226575,MI,2022-11-10,1,1,1,0,0,0,0,1,0,1,0,0,0,0
951,11.2584917669393,0.3069556494161335,MI,2022-11-11,1,1,1,0,1,1,0,1,0,1,0,0,1,0
952,13.658353333075,0.3518486307215515,MI,2022-11-12,1,0,1,0,1,1,0,1,0,0,0,0,1,0
953,8.2460853317104,0.325420956439239,MI,2022-11-13,1,0,1,0,1,1,0,1,0,1,0,0,1,0
954,21.3807251099519,0.346014968203721,MI,2022-11-14,0,0,1,0,0,1,0,0,0,1,0,0,1,0
955,10.1783909298199,0.3250618865111095,MI,2022-11-15,0,1,1,0,0,1,0,0,0,1,0,0,1,0
956,18.4512033541228,0.371577193472665,MI,2022-11-16,0,0,1,0,0,0,0,0,0,0,0,1,0,0
957,10.0167567359681,0.3026543636896225,MI,2022-11-17,0,1,1,0,0,1,0,0,1,1,0,0,1,0
958,16.4911829305761,0.3319008825209555,MI,2022-11-18,1,1,1,0,1,1,0,1,0,0,0,0,1,0
959,5.94647767363917,0.379075463027511,MI,2022-11-19,1,0,1,0,1,1,0,1,0,0,0,1,1,0
960,14.8797159081103,0.357649842359477,MI,2022-11-20,0,1,1,0,0,0,0,0,0,0,0,0,0,0
961,16.6710740878111,0.3882008140038715,MI,2022-11-21,0,1,1,0,0,1,0,0,1,0,0,0,1,0
962,24.922299514798,0.3747049298443675,MI,2022-11-22,1,1,1,0,0,0,0,1,1,0,0,0,0,0
963,10.1164572705375,0.2960542675389305,MI,2022-11-23,0,1,1,0,0,1,0,0,0,1,0,0,1,0
964,0.376491896953019,0.1655334052467055,MI,2022-11-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
965,32.6459708578732,0.4013364146937185,MI,2022-11-25,1,1,0,0,0,0,0,1,0,0,0,0,0,0
966,9.20094280221863,0.3223475936531445,MI,2022-11-26,1,1,1,0,1,1,0,1,1,0,0,0,1,0
967,5.39241399633399,0.093962290488032,MN,2022-10-16,0,0,1,0,1,1,0,0,0,0,0,1,1,0
968,4.14210351234614,0.139976520983559,MN,2022-10-17,1,0,1,0,1,1,0,1,1,0,0,1,1,0
969,3.70435010309439,0.1524707090458685,MN,2022-10-18,1,1,1,0,0,1,0,1,1,1,0,0,1,0
970,8.49677015047067,0.1618271319524705,MN,2022-10-19,0,0,1,0,0,1,0,0,0,0,0,0,1,0
