...1,es_score,brier_score,location,target_date,X22A_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,other_95_CI,X22B_95_CI
1364,0.52504049662167,0.00687614874624785,NM,2022-09-16,1,1,1,0,1,0
1365,0.44850533027589,0.00669371841368825,NM,2022-09-17,1,1,1,1,1,1
1366,2.85846017307408,0.226155497018317,NM,2022-09-18,1,0,0,0,0,0
1367,1.07138128478758,0.078596588459452,NM,2022-09-19,1,0,1,1,0,0
1368,1.12882061530686,0.0691625020453375,NM,2022-09-20,1,0,1,0,0,0
1369,0.498108444155795,0.0864815286204765,NM,2022-09-21,1,1,1,0,1,0
1370,1.13278166667071,0.06738428247136,NM,2022-09-22,1,0,1,0,0,1
1371,1.22861589633377,0.0570324512563705,NM,2022-09-23,0,0,1,0,0,0
1372,1.02998996971631,0.108334366380333,NM,2022-09-24,1,0,1,1,0,0
1373,0.196106444048372,0.0053967458137829,NM,2022-09-25,1,1,1,1,1,1
1374,2.02714163685435,0.1143308282891075,NM,2022-09-26,1,0,1,1,0,0
1375,1.02182089324575,0.094370663554096,NM,2022-09-27,1,0,1,0,0,1
1376,2.49203577015051,0.18027000447068,NM,2022-09-28,0,0,0,0,0,0
1377,1.65822201435119,0.1521617785835925,NM,2022-09-29,1,0,0,1,0,0
1378,1.59934335343757,0.1445261234765395,NM,2022-09-30,1,0,0,0,0,0
1379,0.306659971985982,0.052617743519614,NM,2022-10-01,1,1,1,1,1,1
1380,2.36053676771079,0.18661559541183,NM,2022-10-02,1,0,0,1,0,0
1381,3.29495070900083,0.1303991153590685,NM,2022-10-03,1,0,0,1,0,0
1382,4.4873690907324,0.224177274001792,NM,2022-10-04,1,0,0,0,0,0
1383,2.34686596717715,0.1287605851240365,NM,2022-10-05,1,0,0,0,0,0
1384,2.05312597760538,0.0820529183382675,NM,2022-10-06,0,0,1,1,0,0
1385,3.11798915513027,0.119128947163712,NM,2022-10-07,1,0,0,1,0,0
1386,4.8602797978022,0.2352867230464685,NM,2022-10-08,1,0,0,0,0,0
1387,0.530807279284197,0.0987874858745565,NV,2022-08-28,1,1,1,0,1,0
1388,2.55651903538542,0.0542266913184225,NV,2022-08-29,0,0,0,0,1,0
1389,0.956294867480919,0.01087830918982415,NV,2022-08-30,1,1,1,1,1,1
1390,0.110873903189698,0.01058621174674075,NV,2022-08-31,1,1,1,1,1,1
1391,0.171849333607173,0.01030249471011925,NV,2022-09-01,1,1,1,1,1,1
1392,0.705738993208534,0.050014791023793,NV,2022-09-02,1,1,1,0,1,0
1393,1.86579728257233,0.21037102041452,NV,2022-09-03,0,1,0,0,1,0
1394,0.42089023049651,0.082689352838808,NV,2022-09-04,1,1,1,0,1,0
1395,0.157680605004773,0.00924545336078295,NV,2022-09-05,1,1,1,1,1,1
1396,0.408397877051989,0.0596421227566995,NV,2022-09-06,1,1,1,0,1,0
1397,0.389366977335973,0.1248775583772505,NV,2022-09-07,1,1,1,1,1,1
1398,0.558547336191819,0.00852704893178485,NV,2022-09-08,1,1,1,1,0,0
1399,0.565788347082737,0.1718594450647775,NV,2022-09-09,1,1,1,0,1,0
1400,0.389257019355638,0.125255655263688,NV,2022-09-10,1,1,1,0,1,0
1401,0.288850169647067,0.0711448412777095,NV,2022-09-11,1,1,1,1,1,1
1402,2.08813049584289,0.0076568998321838,NV,2022-09-12,0,1,0,0,1,0
1403,1.17079510804607,0.114206593632828,NV,2022-09-13,1,1,1,0,1,0
1404,0.521340259145616,0.0487379935220334,NV,2022-09-14,1,1,1,0,1,0
1405,2.04352911855952,0.108732769714134,NV,2022-09-15,0,0,1,0,0,0
1406,1.86881920651663,0.00687614874624785,NV,2022-09-16,0,1,0,0,1,0
1407,0.595578770944459,0.00669371841368825,NV,2022-09-17,1,1,1,0,1,0
1408,1.34047378817415,0.0065161006219934,NV,2022-09-18,0,1,0,0,1,0
1409,1.04086756605235,0.0902503672569805,NV,2022-09-19,1,0,1,0,0,0
1410,0.273260190746691,0.0061747658587892,NV,2022-09-20,1,1,1,1,1,1
1411,0.3573555312762,0.0998933179335685,NV,2022-09-21,1,1,1,0,1,0
1412,1.04202894818437,0.1377078975280165,NV,2022-09-22,1,0,1,1,0,0
1413,3.93409279908126,0.2292112693918095,NV,2022-09-23,1,0,0,1,0,0
1414,2.02714059751329,0.1143808463393615,NV,2022-09-24,1,0,1,1,0,0
1415,1.75532249171944,0.3612406277819995,NV,2022-09-25,1,0,0,1,0,0
1416,0.145759416736981,0.0052531388361118,NV,2022-09-26,1,1,1,1,1,1
1417,0.138597439449785,0.0051132836901635,NV,2022-09-27,1,1,1,1,1,1
1418,1.10078722028391,0.1908066297035775,NV,2022-09-28,1,0,1,1,0,0
1419,2.58768751815172,0.2522112626132225,NV,2022-09-29,1,0,0,1,0,0
1420,2.09144119391594,0.1598947003625455,NV,2022-09-30,1,0,0,0,0,0
1421,1.23132206191908,0.142784023532121,NV,2022-10-01,1,0,0,0,0,0
1422,1.32762215689899,0.9374168863626,NV,2022-10-02,1,0,0,1,0,0
1423,1.0780105029281,0.159992008502483,NV,2022-10-03,1,0,1,0,0,0
1424,0.0457715317097725,0.004231378705576935,NV,2022-10-04,1,1,1,1,1,1
1425,2.24929617856355,0.2273655533834555,NV,2022-10-05,0,0,0,0,0,0
1426,1.20586868321511,0.31618771015086,NV,2022-10-06,1,0,0,0,0,1
1427,1.87087570284812,0.1619938665725895,NV,2022-10-07,1,0,0,0,0,0
1428,1.03470087827924,0.081984400896845,NV,2022-10-08,1,0,1,0,0,0
1429,11.0387146429175,0.1727091226950115,NY,2022-08-28,0,0,0,0,0,0
1430,3.395099600653,0.1056241151487785,NY,2022-08-29,1,0,1,0,0,0
1431,2.15633457012055,0.103578101910453,NY,2022-08-30,1,0,1,0,0,0
1432,3.49117774606928,0.145460323247206,NY,2022-08-31,0,1,0,1,1,1
1433,7.42352950342525,0.1745212067699455,NY,2022-09-01,0,0,0,0,0,0
1434,9.74767110633324,0.188155910349032,NY,2022-09-02,0,0,0,0,0,0
1435,8.32121151513389,0.159082589138441,NY,2022-09-03,0,0,0,0,1,0
1436,9.56399277689049,0.159345894279115,NY,2022-09-04,0,0,0,0,0,0
1437,3.07965653012097,0.1478419802203565,NY,2022-09-05,1,0,0,0,0,0
1438,25.0815333228931,0.1824692229967575,NY,2022-09-06,0,0,0,0,0,0
1439,12.5181072310097,0.1855333331104175,NY,2022-09-07,0,0,0,0,0,0
1440,8.96306802595449,0.177098126420602,NY,2022-09-08,0,0,0,0,0,0
1441,2.04124443759951,0.1165099222725595,NY,2022-09-09,1,0,1,0,0,0
1442,16.1170341947532,0.183630072242257,NY,2022-09-10,0,0,0,0,0,0
1443,17.0613534896427,0.2817029923381055,NY,2022-09-11,0,0,0,0,0,0
1444,16.3391863560041,0.1375261465787015,NY,2022-09-12,0,0,0,0,0,0
1445,20.9698491355043,0.156672473369257,NY,2022-09-13,0,0,0,0,0,0
1446,12.1397245877007,0.156486317200711,NY,2022-09-14,0,0,0,0,0,0
1447,13.2532723482423,0.16735445043399,NY,2022-09-15,0,0,0,0,0,0
1448,18.5449950272361,0.156864791607571,NY,2022-09-16,0,0,0,0,0,0
1449,22.2520299548975,0.1739056664128405,NY,2022-09-17,0,0,0,0,0,0
1450,11.1265095603824,0.1884355831298595,NY,2022-09-18,0,0,0,0,0,0
1451,30.8657503631899,0.179181551583146,NY,2022-09-19,0,0,0,0,0,0
1452,18.5731355925835,0.1997928929911835,NY,2022-09-20,0,0,0,0,0,0
1453,35.922246974689,0.2029676089906015,NY,2022-09-21,0,0,0,0,0,0
1454,17.68476093164,0.207741856143162,NY,2022-09-22,0,0,0,0,0,0
1455,9.0822835658372,0.1482863512726205,NY,2022-09-23,1,0,0,0,0,0
1456,4.89718451512224,0.1473912006027045,NY,2022-09-24,0,1,0,0,1,0
1457,8.34172362388887,0.260599465869942,NY,2022-09-25,0,0,0,0,0,0
1458,18.8607030808117,0.2198027547170715,NY,2022-09-26,0,0,0,0,0,0
1459,11.7279877374676,0.1450970100033,NY,2022-09-27,0,0,0,0,0,0
1460,21.8732435964881,0.2115908834435975,NY,2022-09-28,0,0,0,0,0,0
1461,10.3289371598573,0.1783870403248245,NY,2022-09-29,0,0,0,0,0,0
1462,15.6029530841988,0.205490583365489,NY,2022-09-30,0,0,0,0,0,0
1463,13.8876725097927,0.167454072257496,NY,2022-10-01,1,0,0,0,0,0
1464,30.6521904494885,0.2620667776925875,NY,2022-10-02,0,0,0,0,0,0
1465,19.5730499649134,0.2694210102054445,NY,2022-10-03,0,0,0,0,0,0
1466,20.9967072169136,0.3069757628481985,NY,2022-10-04,0,0,0,0,0,0
1467,3.97869602755583,0.201956895398016,NY,2022-10-05,1,0,0,0,0,0
1468,14.5844925135891,0.243894837277904,NY,2022-10-06,0,0,0,0,0,0
1469,22.6151662001966,0.2669823851276135,NY,2022-10-07,0,0,0,0,0,0
1470,19.1225020663422,0.2263402835429255,NY,2022-10-08,1,0,0,0,0,0
1471,5.9138054985659,0.1595239859521825,OH,2022-08-28,0,0,0,0,0,0
1472,1.97433281345219,0.1116854879549475,OH,2022-08-29,1,1,1,0,1,0
1473,1.30982272334333,0.0902874954578505,OH,2022-08-30,1,0,1,0,0,0
1474,0.582021324795938,0.0716830314862675,OH,2022-08-31,1,1,1,0,1,0
1475,0.981066632640753,0.1231311934767915,OH,2022-09-01,1,0,1,0,0,0
1476,2.22492314381364,0.111049023391486,OH,2022-09-02,0,1,1,0,1,0
1477,4.98103309800727,0.13848560239735,OH,2022-09-03,0,0,0,0,0,0
1478,2.10546731577773,0.120724797556301,OH,2022-09-04,1,0,0,0,0,0
1479,0.438737960497094,0.1438638443746105,OH,2022-09-05,1,1,1,0,1,0
1480,12.7122796887831,0.1473015518462455,OH,2022-09-06,0,0,0,0,0,0
1481,0.442731082194186,0.144230500030222,OH,2022-09-07,1,1,1,0,1,0
1482,0.295958427421867,0.00852704893178485,OH,2022-09-08,1,1,1,0,1,0
1483,0.46244574335905,0.1445996231840755,OH,2022-09-09,1,1,1,1,1,1
1484,2.84202629957156,0.142591474091811,OH,2022-09-10,1,0,0,0,0,0
1485,1.412311950185,0.1065812021067735,OH,2022-09-11,1,1,1,0,1,0
1486,5.15031247465527,0.11857527409514,OH,2022-09-12,0,0,0,0,0,0
1487,3.52431956339936,0.1268618744052905,OH,2022-09-13,0,0,0,0,0,0
1488,7.94218787560947,0.14890179293125,OH,2022-09-14,0,1,0,0,1,0
1489,5.17327291145011,0.141243179260382,OH,2022-09-15,0,1,0,0,1,0
1490,5.41924427243798,0.129641503344371,OH,2022-09-16,0,0,0,0,0,0
1491,4.58582385518515,0.1502480201957585,OH,2022-09-17,0,0,0,0,0,0
1492,4.75405661893356,0.2161554534276755,OH,2022-09-18,0,1,0,0,1,0
1493,2.03411886266013,0.1044264501508855,OH,2022-09-19,0,1,0,0,1,0
1494,0.637884525512585,0.0611427357218015,OH,2022-09-20,1,1,1,0,1,0
1495,8.41709189298694,0.1852511714955425,OH,2022-09-21,0,0,0,0,0,0
1496,3.24567038726108,0.1363966181841725,OH,2022-09-22,0,0,0,0,0,0
1497,0.633512293630512,0.07228874167108,OH,2022-09-23,1,1,1,0,1,0
1498,2.28727209625796,0.1237500350150615,OH,2022-09-24,0,1,0,0,1,0
1499,2.6183404214005,0.122387635600996,OH,2022-09-25,1,0,0,0,0,0
1500,2.26593769342702,0.115942031571233,OH,2022-09-26,0,0,0,0,0,0
1501,1.04936731639948,0.0830211069402335,OH,2022-09-27,1,1,1,1,1,1
1502,4.2347266826284,0.1154075407255095,OH,2022-09-28,0,1,0,0,1,0
1503,4.53131529679073,0.143958320878483,OH,2022-09-29,0,0,0,0,0,0
1504,1.74414070781397,0.0924438892883275,OH,2022-09-30,0,1,0,0,1,0
1505,1.5262547540146,0.0391087052861895,OH,2022-10-01,0,0,1,0,0,0
1506,2.24055025821085,0.156257482071143,OH,2022-10-02,1,0,0,0,0,0
1507,0.895352550619799,0.1128635513901605,OH,2022-10-03,1,1,1,1,1,1
1508,1.01815699584075,0.079426050619361,OH,2022-10-04,1,0,1,0,0,1
1509,2.66392239780308,0.1612759887771315,OH,2022-10-05,1,0,0,1,0,0
1510,6.22659517093541,0.194554437388335,OH,2022-10-06,0,0,0,0,0,0
1511,2.31480276757769,0.101728469429268,OH,2022-10-07,1,0,0,0,0,0
1512,4.68334331789779,0.156756865182035,OH,2022-10-08,1,0,0,0,0,0
1513,1.19385662117379,0.1588051953490505,OK,2022-08-28,0,1,0,0,1,0
1514,0.634428530092176,0.071839768087324,OK,2022-08-29,1,1,1,0,1,0
1515,0.290938882355766,0.0828278916367815,OK,2022-08-30,1,1,1,0,1,0
1516,1.51666282852621,0.275339097284691,OK,2022-08-31,0,1,0,0,1,0
1517,1.14360842167,0.807331924658025,OK,2022-09-01,0,1,0,0,1,0
1518,1.3682462808892,0.238529390504304,OK,2022-09-02,0,1,0,0,1,0
1519,0.165011287415773,0.0097589709401001,OK,2022-09-03,1,1,1,1,1,1
1520,NA,NA,OK,2022-09-04,NA,NA,NA,NA,NA,NA
1521,0.095009580273815,0.00924545336078295,OK,2022-09-05,1,1,1,1,1,1
1522,1.41427192772738,0.160927762744097,OK,2022-09-06,0,1,0,0,1,0
1523,0.827742290729341,0.008759908459424,OK,2022-09-07,1,1,1,1,1,1
1524,2.60734637549981,0.314274473657847,OK,2022-09-08,0,1,0,0,1,0
1525,0.28135307429072,0.0826454825461175,OK,2022-09-09,1,1,1,1,1,1
1526,0.29322037525398,0.0764325084299055,OK,2022-09-10,1,1,1,0,1,0
1527,0.282703216749025,0.007865625511524,OK,2022-09-11,1,1,1,1,1,1
1528,1.04590569493044,0.0865790825749105,OK,2022-09-12,1,0,1,0,0,0
1529,1.0084808388783,0.094448371393678,OK,2022-09-13,1,0,1,0,0,1
1530,2.13701682985461,0.214665903654473,OK,2022-09-14,0,1,0,0,1,0
1531,0.300432201292566,0.090254913464677,OK,2022-09-15,1,1,1,0,1,0
1532,1.78455268301163,0.1737077200690095,OK,2022-09-16,0,1,0,0,1,0
1533,1.29806971870871,0.1925542118907565,OK,2022-09-17,0,1,0,0,1,0
1534,1.44142690398076,0.2161554534276755,OK,2022-09-18,0,1,0,0,1,0
1535,0.451961598027238,0.0483788557302508,OK,2022-09-19,1,1,1,0,1,0
1536,1.03176579287354,0.1466484666198205,OK,2022-09-20,0,1,0,1,1,1
1537,0.717531037575114,0.00601079274192505,OK,2022-09-21,1,1,1,0,1,0
1538,0.759444045417244,0.2176050985135015,OK,2022-09-22,1,1,1,1,1,1
1539,0.00775471278119848,0.005695628447401,OK,2022-09-23,1,1,1,1,1,1
1540,0.105252297301613,0.0055442070768473,OK,2022-09-24,1,1,1,0,1,0
1541,NA,NA,OK,2022-09-25,NA,NA,NA,NA,NA,NA
1542,0.356017822438654,0.0907574908001165,OK,2022-09-26,1,1,1,1,1,1
1543,0.439736108520103,0.1122365406590095,OK,2022-09-27,1,1,1,0,1,0
1544,2.12093531562439,0.2255566554786005,OK,2022-09-28,0,0,0,0,0,0
1545,0.803083319954969,0.2200435405110925,OK,2022-09-29,0,1,0,1,1,1
1546,1.06909159310509,0.4360477193776225,OK,2022-09-30,0,1,0,0,1,0
1547,NA,NA,OK,2022-10-01,NA,NA,NA,NA,NA,NA
1548,0.573807798247221,0.1282283808922845,OK,2022-10-02,1,1,1,0,1,0
1549,1.22201544007338,0.1490355389136815,OK,2022-10-03,0,1,0,0,1,0
1550,2.15863441255949,0.2099678553865555,OK,2022-10-04,0,0,0,0,0,0
1551,0.0471182259601347,0.004118204453838005,OK,2022-10-05,1,1,1,1,1,1
1552,1.06573318210783,0.137799297341266,OK,2022-10-06,1,0,1,1,0,0
1553,0.0219306168288493,0.003900652371578395,OK,2022-10-07,1,1,1,1,1,1
1554,0.00588348196855641,0.003796124266887785,OK,2022-10-08,1,1,1,1,1,1
1555,1.45231100662027,0.0114889993662016,OR,2022-08-28,0,1,0,0,1,0
1556,1.00382582579004,0.1233356522106535,OR,2022-08-29,1,0,1,1,0,0
1557,0.283458563485147,0.0988166877361055,OR,2022-08-30,1,1,1,0,1,0
1558,0.617935857575448,0.01058621174674075,OR,2022-08-31,1,1,1,0,1,0
1559,1.13939731896759,0.01030249471011925,OR,2022-09-01,0,1,0,1,1,1
1560,0.280943243872107,0.082732200850989,OR,2022-09-02,1,1,1,0,1,0
1561,0.240609284445913,0.0097589709401001,OR,2022-09-03,1,1,1,1,1,1
1562,0.481533787074015,0.0094985938448684,OR,2022-09-04,1,1,1,1,1,1
1563,1.20385333269999,0.0736487975406715,OR,2022-09-05,1,0,1,0,0,1
1564,0.44677988175283,0.094292473278704,OR,2022-09-06,1,1,1,0,1,0
1565,1.54985976435034,0.008759908459424,OR,2022-09-07,0,1,0,0,1,0
1566,0.993482199151262,0.00852704893178485,OR,2022-09-08,1,1,1,0,1,0
1567,1.50720188806272,0.295821587637361,OR,2022-09-09,1,0,0,1,0,0
1568,1.03194885065601,0.1090443250874495,OR,2022-09-10,1,0,1,1,0,0
1569,1.03498045830177,0.007865625511524,OR,2022-09-11,1,1,0,0,1,0
1570,1.186455919477,0.0719638635484795,OR,2022-09-12,1,0,1,0,0,1
1571,0.27983285321607,0.0710948691521185,OR,2022-09-13,1,1,1,0,1,0
1572,0.952947927865736,0.0379834067541901,OR,2022-09-14,1,1,1,0,1,0
1573,1.31284456295767,0.057898151071857,OR,2022-09-15,0,0,1,0,0,1
1574,0.42155763457087,0.071042137716541,OR,2022-09-16,1,1,1,0,1,0
1575,2.63932060794051,0.2854844586292905,OR,2022-09-17,0,1,0,0,0,0
1576,1.13383012641073,0.141678806096654,OR,2022-09-18,1,0,1,0,0,0
1577,0.641411454080036,0.04137290642767145,OR,2022-09-19,1,1,1,0,1,0
1578,1.73320518444281,0.1799413537114255,OR,2022-09-20,1,0,0,1,0,0
1579,0.423892901868993,0.04825792907816455,OR,2022-09-21,1,1,1,0,1,0
1580,6.48754470863545,0.178913140725276,OR,2022-09-22,0,0,0,0,0,0
1581,1.23526365208472,0.0570324512563705,OR,2022-09-23,0,0,1,0,0,0
1582,1.23302971161164,0.05693928672859,OR,2022-09-24,0,0,1,0,0,1
1583,1.03435526286178,0.121164720747517,OR,2022-09-25,1,0,1,0,0,0
1584,0.369083395384895,0.0480053148181142,OR,2022-09-26,1,1,1,1,1,1
1585,2.17261277500434,0.073865990470007,OR,2022-09-27,0,0,1,0,0,0
1586,1.13213626665216,0.063048815055078,OR,2022-09-28,1,0,1,0,0,1
1587,2.03058797114936,0.1027517339946685,OR,2022-09-29,1,0,1,0,0,1
1588,0.334731970110569,0.08313933682943,OR,2022-09-30,1,1,1,0,1,0
1589,2.07183656232461,0.1479771533843005,OR,2022-10-01,1,0,0,0,0,0
1590,2.18927451795849,0.2117891311443515,OR,2022-10-02,1,0,0,0,0,0
1591,0.467671899850496,0.0390726968421788,OR,2022-10-03,1,1,1,1,1,1
1592,1.03204837353027,0.0977083842064685,OR,2022-10-04,1,0,1,1,0,0
1593,2.23426422344599,0.178448937941345,OR,2022-10-05,0,1,0,0,1,0
1594,0.355339876964833,0.04370720507145615,OR,2022-10-06,1,1,1,1,1,1
1595,1.37133130213205,0.1630078702226075,OR,2022-10-07,0,1,0,1,1,1
1596,2.04391468742991,0.114179573626827,OR,2022-10-08,1,0,1,0,0,1
1597,2.20612784908297,0.1274099404674595,PA,2022-08-28,0,1,0,0,1,0
1598,3.24383746535939,0.1206914090216485,PA,2022-08-29,1,0,0,0,0,0
1599,5.5151050594261,0.139918321187085,PA,2022-08-30,0,1,0,0,0,0
1600,1.29214689581324,0.0813617356034205,PA,2022-08-31,1,1,1,0,0,0
1601,8.89411391656919,0.19725918228592151,PA,2022-09-01,0,0,0,0,0,0
1602,6.79237260324173,0.140593722570151,PA,2022-09-02,0,0,0,0,0,0
1603,10.4233802298183,0.1619350350099645,PA,2022-09-03,0,0,0,0,0,0
1604,9.85121400683538,0.1565907962412215,PA,2022-09-04,0,0,0,0,0,0
1605,1.93149465907457,0.1201076577251115,PA,2022-09-05,0,1,0,0,1,0
1606,6.82837447658519,0.1235551804913895,PA,2022-09-06,0,0,0,0,0,0
1607,3.27544474244781,0.1248775583772505,PA,2022-09-07,0,1,0,0,1,0
1608,0.768121277531461,0.0826476367441635,PA,2022-09-08,1,1,1,0,1,0
1609,0.86932512517104,0.0867191794647775,PA,2022-09-09,1,1,1,0,1,0
1610,6.94733908459381,0.1431766221015,PA,2022-09-10,0,1,0,0,0,0
1611,3.46483340288953,0.148314616602326,PA,2022-09-11,0,1,0,0,1,0
1612,15.4521301153793,0.15631606102594,PA,2022-09-12,0,0,0,0,0,0
1613,5.03349315800003,0.1241328185892645,PA,2022-09-13,0,0,0,0,0,0
1614,21.0324723596436,0.242497329257047,PA,2022-09-14,0,0,0,0,0,0
1615,5.96405187377789,0.129829802387683,PA,2022-09-15,0,0,0,0,0,0
1616,8.613817515036,0.1448070372937635,PA,2022-09-16,0,0,0,0,0,0
1617,19.4258387886184,0.1806085203625515,PA,2022-09-17,0,0,0,0,0,0
1618,0.57050603236347,0.066413058566474,PA,2022-09-18,1,1,1,0,1,0
1619,20.7533921837597,0.2311256873637305,PA,2022-09-19,0,0,0,0,0,0
1620,14.7170469843282,0.176228391611855,PA,2022-09-20,0,0,0,0,0,0
1621,6.48645011795108,0.1440686957718085,PA,2022-09-21,0,0,0,0,0,0
1622,14.6072567094165,0.1969718896729495,PA,2022-09-22,0,0,0,0,0,0
1623,13.6236355921531,0.1991497338899605,PA,2022-09-23,0,0,0,0,0,0
1624,7.220435466791,0.156731791316031,PA,2022-09-24,1,0,0,0,0,0
1625,3.37773249685962,0.140092894819763,PA,2022-09-25,0,1,0,0,1,0
1626,20.3629360405515,0.179152583257101,PA,2022-09-26,0,0,0,0,0,0
1627,11.9798261413475,0.1509099382226715,PA,2022-09-27,0,0,0,0,0,0
1628,3.9613047741066,0.1118817714326815,PA,2022-09-28,0,0,0,0,0,0
1629,9.9429550416156,0.1673796038028165,PA,2022-09-29,0,0,0,0,0,0
1630,14.0858113603942,0.178560163538055,PA,2022-09-30,0,0,0,0,0,0
1631,15.4857952959048,0.2196057605683045,PA,2022-10-01,0,0,0,0,0,0
1632,5.90931379452657,0.2402719739456735,PA,2022-10-02,0,0,0,0,0,0
1633,12.062206525074,0.1973810498226905,PA,2022-10-03,0,0,0,0,0,0
1634,7.54835085209217,0.201867482294023,PA,2022-10-04,0,0,0,0,0,0
1635,7.95618678419079,0.209805438036651,PA,2022-10-05,0,0,0,0,0,0
1636,3.41728231106593,0.1495717846378185,PA,2022-10-06,0,1,0,0,1,0
1637,9.24922018986749,0.194758206278606,PA,2022-10-07,0,0,0,0,0,0
1638,21.546643113553,0.26324756660586,PA,2022-10-08,0,0,0,0,0,0
1639,NA,NA,PR,2022-08-28,NA,NA,NA,NA,NA,NA
1640,0.0150951599786861,0.0111791199306435,PR,2022-08-29,1,1,1,1,1,1
1641,NA,NA,PR,2022-08-30,NA,NA,NA,NA,NA,NA
1642,NA,NA,PR,2022-08-31,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2022-09-01,NA,NA,NA,NA,NA,NA
1644,0.0139790484947244,0.0100268456794421,PR,2022-09-02,1,1,1,0,1,0
1645,NA,NA,PR,2022-09-03,NA,NA,NA,NA,NA,NA
1646,0.0136283942425667,0.0094985938448684,PR,2022-09-04,1,1,1,1,1,1
1647,0.047030326079474,0.00924545336078295,PR,2022-09-05,1,1,1,1,1,1
1648,0.0113799502459554,0.00899930276300075,PR,2022-09-06,1,1,1,1,1,1
1649,NA,NA,PR,2022-09-07,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2022-09-08,NA,NA,NA,NA,NA,NA
1651,NA,NA,PR,2022-09-09,NA,NA,NA,NA,NA,NA
1652,NA,NA,PR,2022-09-10,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2022-09-11,NA,NA,NA,NA,NA,NA
1654,0.0109893020344581,0.0076568998321838,PR,2022-09-12,1,1,1,1,1,1
1655,NA,NA,PR,2022-09-13,NA,NA,NA,NA,NA,NA
1656,2.16668609700976,0.56034904976372,PR,2022-09-14,0,1,0,0,1,0
1657,0.0090068291821323709,0.00706353242957975,PR,2022-09-15,1,1,1,1,1,1
1658,NA,NA,PR,2022-09-16,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2022-09-17,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2022-09-18,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2022-09-19,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2022-09-20,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2022-09-21,NA,NA,NA,NA,NA,NA
1664,1.16952755539015,0.3135169351696575,PR,2022-09-22,1,0,0,0,0,1
1665,NA,NA,PR,2022-09-23,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2022-09-24,NA,NA,NA,NA,NA,NA
1667,1.17917271298844,0.314111345637074,PR,2022-09-25,1,0,0,1,0,0
1668,NA,NA,PR,2022-09-26,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2022-09-27,NA,NA,NA,NA,NA,NA
1670,0.00656821588941936,0.004977081123941595,PR,2022-09-28,1,1,1,1,1,1
1671,0.024283191892724,0.004844434933135675,PR,2022-09-29,1,1,1,0,1,0
1672,NA,NA,PR,2022-09-30,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2022-10-01,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2022-10-02,NA,NA,NA,NA,NA,NA
1675,0.0227586486969957,0.00434758881959903,PR,2022-10-03,1,1,1,1,1,1
1676,NA,NA,PR,2022-10-04,NA,NA,NA,NA,NA,NA
1677,0.00609516145399534,0.004118204453838,PR,2022-10-05,1,1,1,1,1,1
1678,NA,NA,PR,2022-10-06,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2022-10-07,NA,NA,NA,NA,NA,NA
1680,1.33060753344599,0.942055443826375,PR,2022-10-08,1,0,0,1,0,0
1681,0.976369997419319,0.142436729128734,RI,2022-08-28,1,1,1,1,1,1
1682,1.07296950289414,0.096864176146356007,RI,2022-08-29,1,0,1,1,0,0
1683,0.651147713404206,0.078716486925527,RI,2022-08-30,1,1,1,0,1,0
1684,2.03318698278526,0.1777985605075515,RI,2022-08-31,0,1,0,1,1,1
1685,2.51210197859219,0.167739533461465,RI,2022-09-01,0,0,0,0,0,0
1686,2.52823728830525,0.076472913663845,RI,2022-09-02,0,0,1,0,0,0
1687,0.50671226225903,0.11006499567731,RI,2022-09-03,1,1,1,0,1,0
1688,0.28433421995026,0.090008428738202,RI,2022-09-04,1,1,1,1,1,1
1689,NA,NA,RI,2022-09-05,NA,NA,NA,NA,NA,NA
1690,2.03483168533181,0.1211631406321235,RI,2022-09-06,1,0,1,0,0,1
1691,2.00953557492138,0.139860480947293,RI,2022-09-07,0,1,0,0,1,0
1692,3.12679996943252,0.161400761294816,RI,2022-09-08,0,1,0,0,1,0
1693,5.37301573138771,0.2323482308460915,RI,2022-09-09,0,0,0,0,0,0
1694,5.75601604343059,0.3361716495856285,RI,2022-09-10,0,1,0,0,1,0
1695,0.971471282988998,0.120042417097035,RI,2022-09-11,1,1,1,0,1,0
1696,0.52299508113901,0.080450853666879,RI,2022-09-12,1,1,1,0,1,0
1697,1.36737136729861,0.2249403003918745,RI,2022-09-13,1,0,0,0,0,1
1698,0.570494815808349,0.1048606690080055,RI,2022-09-14,1,1,1,0,1,0
1699,5.72818984469241,0.2310403275240725,RI,2022-09-15,0,1,0,0,1,0
1700,3.00974248047066,0.191782831629834,RI,2022-09-16,0,0,0,0,0,0
1701,0.349586588789755,0.0558920843340885,RI,2022-09-17,1,1,1,1,1,1
