"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","other_50_CI","X22E_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","other_95_CI","X22E_95_CI"
"503",NA,NA,"HI",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",0.37677711163235,0.175885226485247,"HI",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
"505",0.0273379857305191,0.0110128633112369,"IA",2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
"506",1.11018257487076,0.224099004179215,"IA",2023-03-06,1,1,1,1,0,1,1,0,1,0,0,0
"507",1.7338570633851,0.722168682490952,"IA",2023-03-07,0,0,1,1,1,0,0,0,1,1,1,0
"508",1.60567826943435,0.267035439620804,"IA",2023-03-08,1,1,1,0,1,1,1,0,1,0,1,1
"509",0.247434789714461,0.00805698799489955,"IA",2023-03-09,1,1,1,1,1,1,1,0,1,0,0,1
"510",1.87035079773742,0.325271665057646,"IA",2023-03-10,1,0,1,0,1,1,1,1,1,0,1,0
"511",0.310733560467924,0.00708874770168243,"IA",2023-03-11,1,1,1,1,1,1,1,0,0,1,1,0
"512",1.71192933778774,0.310111974115224,"IA",2023-03-12,1,0,1,0,1,1,1,0,1,0,1,1
"513",0.710200386419151,0.188595437636129,"IA",2023-03-13,1,1,1,0,1,1,1,0,1,0,1,1
"514",2.26961565055309,0.458094087810697,"IA",2023-03-14,1,0,1,0,1,0,1,0,1,0,1,0
"515",0.311149155158534,0.00594218099278461,"IA",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"516",0.67324430230408,0.17157686709868,"IA",2023-03-16,1,1,1,0,1,1,1,0,1,0,1,1
"517",1.87391773684647,0.41080415481492,"IA",2023-03-17,1,0,1,0,1,1,1,0,1,0,1,1
"518",1.92179724224495,0.9155591376433,"IA",2023-03-18,1,0,1,0,1,0,1,0,1,0,1,0
"519",NA,NA,"IA",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",1.8704569577852,0.280168830772873,"IA",2023-03-20,1,0,0,1,1,1,1,0,0,0,1,0
"521",4.66398235950245,0.575592792175395,"IA",2023-03-21,0,0,1,0,1,1,0,0,1,0,1,1
"522",0.718082736571464,0.188405343961275,"IA",2023-03-22,1,1,0,1,1,1,0,1,0,1,1,1
"523",2.16839178272758,0.504997419056532,"IA",2023-03-23,1,0,1,1,0,0,1,0,1,0,0,0
"524",2.3554359340675,0.499701673701624,"IA",2023-03-24,1,0,1,0,1,0,1,0,1,0,1,0
"525",0.948782095316009,0.455939211344319,"IA",2023-03-25,1,1,1,0,1,1,1,0,1,0,1,1
"526",1.14742462784084,0.901329244808384,"IA",2023-03-26,1,0,1,0,1,1,1,0,1,0,1,1
"527",0.880808596753689,0.1758148460642,"IA",2023-03-27,1,1,1,1,0,1,1,0,1,1,0,1
"528",0.613320163018064,0.0101588467207265,"IA",2023-03-28,1,1,1,1,1,1,1,0,0,1,1,1
"529",0.210503125484825,0.0114469630263526,"IA",2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1
"530",0.940949791598906,0.314016049174094,"IA",2023-03-30,1,1,1,1,0,1,1,1,0,1,0,1
"531",0.48793206449239,0.014935485402533,"IA",2023-03-31,1,1,1,1,1,1,0,0,1,1,1,1
"532",0.0128275675212049,0.0172650787094384,"IA",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"533",0.05218803752843,0.0200930866252604,"IA",2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
"534",2.56696991942045,0.869974040190059,"IA",2023-04-03,0,0,1,1,1,1,0,0,0,1,1,1
"535",1.21205204577239,0.150146958990829,"IA",2023-04-04,1,1,1,1,1,0,1,1,1,0,1,0
"536",0.365416077426365,0.0326675398525772,"IA",2023-04-05,1,1,1,1,1,1,1,0,1,0,1,1
"537",0.42226549236989,0.0386876431820123,"IA",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"538",0.49159848887054,0.0459097427792994,"IA",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"539",0.266382957926347,0.0545415739160681,"IA",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"540",0.158035642942151,0.0648140168845063,"IA",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"541",1.40193639544818,0.226893580226604,"IA",2023-04-10,1,1,0,1,1,1,1,0,1,0,1,1
"542",1.25650166501814,0.091306857343423,"IA",2023-04-11,1,0,0,1,1,1,1,0,0,1,1,1
"543",0.547586030546755,0.262309119103515,"IA",2023-04-12,1,1,1,1,1,1,1,0,0,1,1,1
"544",1.78298618792015,0.523497586336949,"IA",2023-04-13,1,1,0,0,1,1,1,1,0,0,1,1
"545",1.76763700356584,0.15009560612828,"IA",2023-04-14,1,0,0,1,1,1,1,0,0,1,1,1
"546",0.388198033352715,0.175885226485247,"IA",2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1
"547",NA,NA,"ID",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",0.00726730407102326,0.0101264396449856,"ID",2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"549",1.29963867472603,1.83824400228054,"ID",2023-03-07,1,0,1,1,0,1,1,0,1,1,0,1
"550",0.00602568113500096,0.008657309344594,"ID",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"551",0.0195130197236076,0.00805698799489955,"ID",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"552",1.14738900404751,0.622633116247626,"ID",2023-03-10,1,0,1,1,0,1,1,1,1,1,0,0
"553",NA,NA,"ID",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",0.0159066686636427,0.00639389399025404,"ID",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"556",0.809537890268593,0.306171390231481,"ID",2023-03-14,1,1,1,1,1,0,1,0,1,1,1,0
"557",NA,NA,"ID",2023-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",0.0153338627006778,0.00580236550357956,"ID",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"559",0.0153367647739463,0.00571928974557298,"ID",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"560",NA,NA,"ID",2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",0.00388348700535121,0.00572875207630501,"ID",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"562",NA,NA,"ID",2023-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",0.015573505924944,0.00599599548180747,"ID",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"564",NA,NA,"ID",2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",0.00620790255093526,0.00825206228458835,"ID",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"569",NA,NA,"ID",2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",0.00686558256639444,0.0101588467207265,"ID",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"571",0.0300022699348765,0.0114469630263526,"ID",2023-03-29,1,1,1,1,1,1,1,0,1,0,1,1
"572",0.00938351909757829,0.0130196577235649,"ID",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"573",NA,NA,"ID",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",0.0167773811420535,0.0235202268956314,"ID",2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
"577",NA,NA,"ID",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",0.0253134893420768,0.0326675398525772,"ID",2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
"579",0.0264618024688662,0.0386876431820123,"ID",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"580",NA,NA,"ID",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",0.080234176014253,0.108078860214875,"ID",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"586",0.0915377021717914,0.127581467453034,"ID",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"587",NA,NA,"ID",2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2.28343960894759,0.265816921430992,"IL",2023-03-05,1,0,1,0,1,0,1,0,1,0,0,0
"590",4.44125567761719,0.290805844481431,"IL",2023-03-06,1,0,1,1,0,1,1,0,1,1,0,0
"591",4.04434189852808,0.276970169672997,"IL",2023-03-07,1,0,1,1,0,0,1,0,1,0,0,0
"592",1.93820317533962,0.163642378610063,"IL",2023-03-08,1,1,0,0,1,0,0,0,0,0,1,0
"593",2.43559802615307,0.221973601242757,"IL",2023-03-09,0,1,1,0,1,0,0,1,1,0,1,0
"594",1.54781486531999,0.1440580916331,"IL",2023-03-10,1,1,1,1,0,1,1,0,1,0,0,0
"595",0.853422283030071,0.0770225040268608,"IL",2023-03-11,1,1,1,1,1,1,1,0,1,0,1,0
"596",2.15633359720798,0.25527094549765,"IL",2023-03-12,1,0,0,1,1,0,1,0,0,1,1,0
"597",0.94987221952823,0.151632573152517,"IL",2023-03-13,0,1,1,1,1,1,0,0,1,1,1,1
"598",1.69896017327265,0.00613892705744629,"IL",2023-03-14,1,0,1,1,1,1,0,0,1,0,1,1
"599",1.41146173262803,0.05624855531174,"IL",2023-03-15,1,1,1,1,0,1,0,0,1,1,0,0
"600",0.847884602641209,0.0646255757470022,"IL",2023-03-16,1,1,1,1,1,1,1,0,1,0,1,1
"601",1.84336286871094,0.210982031045037,"IL",2023-03-17,1,1,1,1,0,1,1,0,1,0,0,0
"602",1.7922523755078,0.297369947586415,"IL",2023-03-18,0,0,1,1,0,1,0,0,1,0,0,1
"603",0.689825901318072,0.00572875207630501,"IL",2023-03-19,1,1,1,1,1,1,1,0,1,0,1,1
"604",1.71271617288952,0.112999251297683,"IL",2023-03-20,1,1,1,1,1,0,0,1,0,1,1,0
"605",3.14110295749511,0.223900972110666,"IL",2023-03-21,1,0,1,1,0,0,1,0,1,0,0,0
"606",2.21845740539306,0.274573532734869,"IL",2023-03-22,1,0,1,0,0,1,1,0,1,0,0,0
"607",0.954757599002545,0.145652528931514,"IL",2023-03-23,1,1,1,1,1,1,1,0,1,0,0,0
"608",1.30727917576262,0.00700975740354862,"IL",2023-03-24,1,0,1,1,1,1,1,0,0,1,1,0
"609",1.60602069417516,0.00756165456280141,"IL",2023-03-25,1,0,1,1,1,1,1,0,1,0,1,1
"610",1.87736209512493,0.234827948616193,"IL",2023-03-26,0,0,1,0,0,1,0,1,1,0,0,0
"611",1.29812737762142,0.246165388197281,"IL",2023-03-27,1,0,1,1,1,1,1,0,0,0,1,0
"612",2.82929496972134,0.306088643248924,"IL",2023-03-28,1,0,1,0,1,0,1,0,1,0,1,1
"613",2.3991293729672,0.348858889172609,"IL",2023-03-29,1,0,1,1,0,1,1,0,0,0,0,1
"614",1.00226325078362,0.263550634807697,"IL",2023-03-30,0,1,1,1,1,1,0,1,1,0,1,1
"615",0.943347778951705,0.232029493217314,"IL",2023-03-31,1,1,1,1,0,1,1,0,0,0,0,1
"616",0.717467779315841,0.104199386346431,"IL",2023-04-01,1,1,1,1,1,1,1,0,0,1,1,1
"617",1.34204884233297,0.220228292855739,"IL",2023-04-02,1,1,1,0,1,1,1,0,1,0,1,0
"618",0.984595690288457,0.221666291497191,"IL",2023-04-03,1,1,1,1,1,1,1,0,1,0,1,1
"619",2.06713796490036,0.235636302405695,"IL",2023-04-04,1,1,0,1,0,1,1,0,0,0,0,1
"620",1.83466715318996,0.309844564468587,"IL",2023-04-05,0,1,0,0,1,1,0,0,1,0,1,1
"621",2.16193856382227,0.185378462798759,"IL",2023-04-06,1,1,0,1,1,1,1,0,0,0,1,1
"622",2.68849729820196,0.351734591910487,"IL",2023-04-07,1,1,0,0,1,0,1,1,0,0,1,0
"623",1.65585916856613,0.266875267455041,"IL",2023-04-08,1,1,0,1,1,0,1,0,0,1,1,0
"624",1.00410819431056,0.0648140168845062,"IL",2023-04-09,1,0,1,1,1,1,1,0,1,0,1,1
"625",4.75249043944745,0.349354294367697,"IL",2023-04-10,0,1,0,1,0,0,0,0,0,0,0,0
"626",4.37505879254171,0.365025411480249,"IL",2023-04-11,0,1,0,1,0,1,0,0,0,0,0,1
"627",1.71023558144687,0.371815925819712,"IL",2023-04-12,1,1,0,0,1,1,1,0,1,0,1,1
"628",3.13324741238666,0.305304758598325,"IL",2023-04-13,1,0,0,1,0,1,1,1,0,0,0,1
"629",2.79051687717642,0.415813504280073,"IL",2023-04-14,0,1,0,1,0,1,0,1,0,0,0,1
"630",3.60648694598766,0.431049077904188,"IL",2023-04-15,1,1,0,1,1,0,1,1,0,0,1,0
"631",0.42603505109453,0.0110128633112369,"IN",2023-03-05,1,1,1,1,1,1,1,0,1,1,1,0
"632",0.396127068518935,0.143013721316347,"IN",2023-03-06,1,1,1,1,1,1,1,0,1,1,1,0
"633",0.505719543267708,0.00934437428374303,"IN",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"634",0.656582154958551,0.008657309344594,"IN",2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
"635",0.887960419204503,0.310122843313707,"IN",2023-03-09,1,1,1,0,1,1,1,1,0,0,1,1
"636",1.95704273387801,0.597634239200706,"IN",2023-03-10,1,0,1,1,1,0,1,0,1,1,1,0
"637",0.224759415468791,0.00708874770168243,"IN",2023-03-11,1,1,1,1,1,1,1,0,1,1,1,0
"638",1.42093968070194,0.281600804850356,"IN",2023-03-12,1,0,1,1,1,0,1,0,1,0,1,0
"639",0.487886104878727,0.13452800549098,"IN",2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
"640",2.39835284070255,0.930914643876433,"IN",2023-03-14,1,0,0,1,1,1,1,0,0,1,1,1
"641",0.194486458745247,0.00594218099278461,"IN",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"642",0.14972388202619,0.00580236550357956,"IN",2023-03-16,1,1,1,1,1,1,0,0,0,1,1,1
"643",0.111381238124609,0.00571928974557298,"IN",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"644",1.04683398942099,0.37768478003541,"IN",2023-03-18,0,1,1,1,1,1,0,0,1,1,1,1
"645",0.0546549849066889,0.00572875207630501,"IN",2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
"646",1.81167741538432,0.733665518683441,"IN",2023-03-20,1,0,1,0,1,0,1,0,1,0,1,1
"647",0.923163627119463,0.238154504874841,"IN",2023-03-21,0,1,1,1,1,1,0,0,1,1,1,1
"648",0.0892230673033428,0.00624187467411668,"IN",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"649",1.27338421352252,0.336315492584328,"IN",2023-03-23,1,0,1,0,1,0,1,0,1,0,1,0
"650",3.62501384330143,0.674510868201612,"IN",2023-03-24,1,0,1,1,0,0,1,0,1,1,0,0
"651",0.105206780437698,0.00756165456280141,"IN",2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
"652",0.120529606074952,0.00825206228458835,"IN",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"653",1.01466246369089,0.375864192134919,"IN",2023-03-27,1,1,1,1,0,1,1,0,1,1,0,1
"654",0.893150605098721,0.310384775259577,"IN",2023-03-28,1,1,1,1,1,0,1,0,1,1,1,0
"655",1.06902607442653,0.609347770310023,"IN",2023-03-29,1,0,1,1,1,0,1,0,1,1,1,0
"656",NA,NA,"IN",2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",1.082611527995,0.612942182266594,"IN",2023-03-31,1,1,1,1,0,1,1,0,1,1,0,1
"658",0.155612380131126,0.0172650787094384,"IN",2023-04-01,1,1,1,1,1,1,1,0,0,1,1,1
"659",1.16811374456619,1.64089767185141,"IN",2023-04-02,1,0,0,1,1,1,1,0,0,1,1,1
"660",0.923235290997065,0.273306875004666,"IN",2023-04-03,1,1,1,1,0,1,1,1,0,1,0,1
"661",0.156097233662506,0.0276653709559164,"IN",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"662",1.0160516199315,0.602303335604189,"IN",2023-04-05,1,1,1,1,0,1,1,0,1,1,0,1
"663",0.0280277470016589,0.0386876431820123,"IN",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"664",0.113705876799471,0.0459097427792995,"IN",2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
"665",0.563555054121708,0.0545415739160681,"IN",2023-04-08,1,1,1,1,1,1,1,0,0,0,1,1
"666",1.16134804785095,1.65784677752425,"IN",2023-04-09,1,0,1,1,1,0,1,0,1,1,1,0
"667",0.717812544157229,0.07697919139798,"IN",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"668",0.396321871604438,0.091306857343423,"IN",2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1
"669",0.0813320158598601,0.108078860214875,"IN",2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1
"670",0.309991945712062,0.460364222862928,"IN",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
"671",1.14740595106459,0.15009560612828,"IN",2023-04-14,1,0,1,1,1,1,1,0,0,1,1,1
"672",0.988892418542788,0.175885226485247,"IN",2023-04-15,1,0,1,1,1,1,1,1,1,1,1,1
"673",1.29953561076449,0.449612106169623,"KS",2023-03-05,1,0,1,0,1,1,1,0,1,0,1,0
"674",0.0890271213289079,0.0101264396449856,"KS",2023-03-06,1,1,1,1,1,1,0,0,1,1,1,1
"675",1.04727532050057,0.466569281282943,"KS",2023-03-07,1,1,1,1,0,1,1,0,1,1,0,1
"676",0.696301278555939,0.300422580286288,"KS",2023-03-08,1,1,1,1,1,0,1,0,1,1,1,0
"677",0.0206054963385025,0.00805698799489955,"KS",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"678",0.0197815260900702,0.00753620162052043,"KS",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"679",NA,NA,"KS",2023-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",1.03624931975461,0.602307443685365,"KS",2023-03-12,1,0,1,1,1,0,0,1,1,1,1,0
"681",1.31908234344784,1.86299377618712,"KS",2023-03-13,1,0,1,1,0,1,1,0,1,1,0,1
"682",0.0188359189179819,0.00613892705744629,"KS",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"683",0.0353817961524471,0.00594218099278461,"KS",2023-03-15,1,1,1,1,1,1,1,0,1,1,1,0
"684",0.00369678253192797,0.00580236550357956,"KS",2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
"685",0.00418890056535605,0.00571928974557298,"KS",2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
"686",0.0310566698892543,0.00569396603537566,"KS",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"687",NA,NA,"KS",2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",0.0817137950363048,0.00582753918458514,"KS",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"689",0.00403059349961699,0.00599599548180747,"KS",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"690",0.00449540306941974,0.00624187467411668,"KS",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"691",0.0155594707229783,0.00657540282850381,"KS",2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
"692",0.00492151975641565,0.00700975740354862,"KS",2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1
"693",0.951402962666758,0.455939211344319,"KS",2023-03-25,1,1,1,0,1,1,1,0,1,0,1,1
"694",0.00614765705309982,0.00825206228458835,"KS",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"695",0.0859352960972831,0.00910705767193406,"KS",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"696",NA,NA,"KS",2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",0.0317116169108156,0.0114469630263526,"KS",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"698",0.0331156203927906,0.0130196577235649,"KS",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"699",NA,NA,"KS",2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,"KS",2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",NA,NA,"KS",2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",0.026607961440045,0.0386876431820123,"KS",2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1
"706",0.120570399912056,0.0459097427792995,"KS",2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1
"707",0.0403005468439786,0.0545415739160681,"KS",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"708",NA,NA,"KS",2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,"KS",2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",0.110350249794338,0.15009560612828,"KS",2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1
"714",NA,NA,"KS",2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.0908342293758712,0.0101264396449856,"KY",2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
"717",0.0248322848207447,0.00934437428374304,"KY",2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
"718",3.64278283350008,0.92175033389023,"KY",2023-03-08,0,0,1,0,0,1,0,0,1,0,0,0
"719",0.00632364178969402,0.00805698799489955,"KY",2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
"720",0.00557565009665603,0.00753620162052043,"KY",2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
"721",0.0156637608650288,0.00708874770168243,"KY",2023-03-11,1,1,1,1,1,1,1,0,1,0,1,1
"722",2.90438776020973,1.3789868863111,"KY",2023-03-12,0,0,1,1,0,0,0,0,1,1,0,0
"723",0.935475086809919,0.370796981282003,"KY",2023-03-13,1,1,1,0,1,1,1,0,1,0,1,1
"724",0.00473426373959299,0.00613892705744629,"KY",2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
"725",0.0042770909227553,0.00594218099278461,"KY",2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
"726",1.17397639258082,0.911073395458909,"KY",2023-03-16,1,0,1,1,1,0,1,1,1,1,1,1
"727",1.98612873949619,0.927380611382998,"KY",2023-03-17,1,0,1,0,0,1,1,0,1,0,0,1
"728",0.0289854432851985,0.00569396603537566,"KY",2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
"729",1.30081011025505,1.82600181382043,"KY",2023-03-19,1,0,1,1,1,0,1,0,1,1,1,0
"730",0.00400544878263305,0.00582753918458514,"KY",2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
"731",0.0153841373418976,0.00599599548180747,"KY",2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
"732",0.0597189011837489,0.00624187467411668,"KY",2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
"733",NA,NA,"KY",2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",1.08796740066225,0.469004977704542,"KY",2023-03-24,0,1,1,1,1,1,0,1,1,0,1,1
"735",1.29536914984286,1.82440638419071,"KY",2023-03-25,1,0,1,1,1,0,1,0,1,1,1,0
"736",0.00572527388996497,0.00825206228458835,"KY",2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
"737",0.212314587784033,0.00910705767193407,"KY",2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
"738",0.0269049774606566,0.0101588467207265,"KY",2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
"739",0.00862957356434117,0.0114469630263526,"KY",2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
"740",0.00918721211340337,0.0130196577235649,"KY",2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
"741",0.0106464825167054,0.014935485402533,"KY",2023-03-31,1,1,1,1,1,1,1,0,0,1,1,1
"742",0.0470682160881028,0.0172650787094384,"KY",2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
"743",NA,NA,"KY",2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",0.0627226520055771,0.0235202268956314,"KY",2023-04-03,1,1,1,1,1,1,1,0,0,1,1,1
"745",0.069470658096409,0.0276653709559164,"KY",2023-04-04,1,1,1,1,1,1,1,1,1,1,1,1
"746",NA,NA,"KY",2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",0.0274362380378746,0.0386876431820123,"KY",2023-04-06,1,1,1,1,1,1,1,0,0,1,1,1
"748",NA,NA,"KY",2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",0.0374111529749532,0.0545415739160681,"KY",2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1
"750",0.0481208791370205,0.0648140168845063,"KY",2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1
"751",0.0555874741936019,0.07697919139798,"KY",2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1
"752",0.0669601836766051,0.091306857343423,"KY",2023-04-11,1,1,1,1,1,1,1,0,0,1,1,1
"753",NA,NA,"KY",2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",0.287540525858538,0.127581467453034,"KY",2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1
