...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,recombinant_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,recombinant_95_CI,other_95_CI,X22B_95_CI
224,0.244903489262494,0.26050655782651,CO,2023-01-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,NA,NA,CO,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0.865725491592801,0.2041681351914805,CO,2023-01-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
227,1.35887677286962,0.4235340154374735,CO,2023-01-24,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
228,1.69098314447933,0.270102316018106,CO,2023-01-25,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0
229,1.20372131832285,0.3764677577451545,CO,2023-01-26,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
230,0.908264932422357,0.241937893981963,CO,2023-01-27,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
231,0.607915973879747,0.177757409000996,CO,2023-01-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
232,0.416820137438984,0.304477047197115,CO,2023-01-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
233,1.53954030392389,0.109738691647059,CO,2023-01-30,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
234,2.88250080090544,0.0574062762031745,CO,2023-01-31,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
235,0.741919004377311,0.154290694912951,CO,2023-02-01,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
236,2.42358695202094,0.3727710434696345,CO,2023-02-02,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
237,0.875737600663398,0.1769768618925135,CO,2023-02-03,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
238,1.27868118610051,0.350075400228493,CO,2023-02-04,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
239,0.431374639682399,0.0301170217731956,CO,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,0.965744058394356,0.193702183966864,CO,2023-02-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
241,1.0997117109075,0.197712688667346,CO,2023-02-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
242,2.23815060891557,0.279680902609433,CO,2023-02-08,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
243,0.0243059611773987,0.01732609285970135,CO,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.350900599605059,0.141107356107446,CO,2023-02-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
245,0.558802939937743,0.2063651260995125,CO,2023-02-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
246,0.201606339262119,0.01125333727218925,CO,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,1.49057689862181,0.187396385284905,CO,2023-02-13,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0
248,0.332078951763325,0.099292526050209,CO,2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
249,0.502255338414333,0.145763768682742,CO,2023-02-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
250,0.874941539062742,0.109298077015001,CO,2023-02-16,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
251,1.33304307662164,0.2025045984658995,CO,2023-02-17,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
252,0.475726509893001,0.112777459230804,CO,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253,4.80752779944783,0.414632692636626,CT,2023-01-08,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
254,20.8131786902951,0.4330160433357565,CT,2023-01-09,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1
255,3.00942692888753,0.323083432755251,CT,2023-01-10,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1
256,1.14979184350013,0.3454510403638805,CT,2023-01-11,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
257,0.64040490482783,0.261205807512372,CT,2023-01-12,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
258,1.47707051216916,0.3162206846592515,CT,2023-01-13,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
259,5.65510282620059,0.2840979474210085,CT,2023-01-14,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
260,2.29404823208425,0.2609283176713105,CT,2023-01-15,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
261,4.19886319742923,0.3089362381259545,CT,2023-01-16,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0
262,2.32956766834712,0.289489329070782,CT,2023-01-17,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
263,2.38218157888468,0.220142942703764,CT,2023-01-18,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
264,1.19615828530694,0.2899120892590015,CT,2023-01-19,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
265,3.64246328658312,0.243876111197287,CT,2023-01-20,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1
266,4.64361617334172,0.2503215590617115,CT,2023-01-21,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1
267,3.63520710799772,0.2226282080044235,CT,2023-01-22,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
268,6.40646964718241,0.154347648471667,CT,2023-01-23,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
269,1.45477581637569,0.246710004044269,CT,2023-01-24,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1
270,1.86101064299182,0.150683574703116,CT,2023-01-25,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
271,5.41033501672158,0.1402156428042575,CT,2023-01-26,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0
272,2.49730135541132,0.1250062461027905,CT,2023-01-27,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
273,1.5755583896704,0.0820320800648595,CT,2023-01-28,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
274,0.425884355893753,0.205286327752412,CT,2023-01-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
275,4.03507512043235,0.106763020223187,CT,2023-01-30,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1
276,0.401091219645452,0.1447068111810455,CT,2023-01-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
277,0.430231981976256,0.050695973325738,CT,2023-02-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,0.283667352522584,0.160659544746082,CT,2023-02-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
279,1.32319749157111,0.085885832977035,CT,2023-02-03,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
280,0.43805681762513,0.113332241342601,CT,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,1.4638493458256,0.2601675274275835,CT,2023-02-05,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
282,0.707779898112226,0.02630082931048065,CT,2023-02-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
283,1.76587901632006,0.02292477083286655,CT,2023-02-07,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
284,1.07609551060152,0.113170247170276,CT,2023-02-08,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
285,0.649676464533424,0.1650246781795345,CT,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
286,0.698921413570875,0.0150263112868596,CT,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,0.410621071268807,0.0130126372124286,CT,2023-02-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
288,0.0140295924829591,0.01125333727218925,CT,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,0.802419752718887,0.0097194247908863,CT,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,0.0109708889693098,0.0083845811320441,CT,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,1.06758754538366,0.233848114179489,CT,2023-02-15,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
292,0.379235249556461,0.0558333872109665,CT,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
293,0.923749270612568,0.1070546852262755,CT,2023-02-17,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
294,0.134826765057369,0.004595838299441865,CT,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
295,3.25747431598947,0.4747695172270495,DC,2023-01-08,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0
296,2.72259623827399,0.4664014409700485,DC,2023-01-09,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
297,2.38443055737051,0.4749147688824725,DC,2023-01-10,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
298,2.28715855875541,0.363512769238582,DC,2023-01-11,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
299,4.69858132883618,0.4351371583458785,DC,2023-01-12,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
300,0.422391850926218,0.2583817439291095,DC,2023-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,2.34264048262246,0.3380672166065935,DC,2023-01-14,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
302,0.911024890702893,0.327505875885975,DC,2023-01-15,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
303,3.28888501227435,0.3165957460880375,DC,2023-01-16,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
304,1.47753862621039,0.3590816551652545,DC,2023-01-17,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
305,3.28824078390361,0.272876332704869,DC,2023-01-18,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
306,2.3218034258815,0.285058217415764,DC,2023-01-19,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1
307,4.753969242386,0.185682842047201,DC,2023-01-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
308,3.00971674350207,0.169632506733377,DC,2023-01-21,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
309,0.479169311343695,0.2092318388823925,DC,2023-01-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
310,1.58752742762172,0.71863076773289,DC,2023-01-23,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0
311,1.67614034227203,0.126695613641985,DC,2023-01-24,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
312,1.26806947819931,0.230497708159077,DC,2023-01-25,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
313,0.78908713666934,0.2723024366085055,DC,2023-01-26,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
314,1.70641403290459,0.2803613840700765,DC,2023-01-27,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0
315,1.54867761796415,0.0820320800648595,DC,2023-01-28,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1
316,1.45467666910796,0.119321037567003,DC,2023-01-29,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
317,0.799661850042192,0.064836942184076,DC,2023-01-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
318,1.0035153295935,0.19709392454549,DC,2023-01-31,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
319,1.95260439576204,0.117967061173569,DC,2023-02-01,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
320,0.204935738808096,0.04465962742038035,DC,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.350035638255153,0.03924957560523955,DC,2023-02-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
322,0.313945660759737,0.0344178550473037,DC,2023-02-04,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
323,0.428433351990559,0.0301170217731956,DC,2023-02-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
324,0.392997907965466,0.02630082931048065,DC,2023-02-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.347598174185236,0.02292477083286655,DC,2023-02-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
326,0.814016739556128,0.199794660524905,DC,2023-02-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
327,0.404721567523458,0.01732609285970135,DC,2023-02-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
328,0.972377375539741,0.1594881070744605,DC,2023-02-10,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
329,0.421130045802382,0.0130126372124286,DC,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,1.04619295450514,0.30347566137758353,DC,2023-02-12,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
331,0.164301792610138,0.0097194247908863,DC,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,0.439521776637354,0.0083845811320441,DC,2023-02-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
333,2.29728993192165,0.2782799409305035,DC,2023-02-15,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1
334,1.02486577411363,0.1888716804975165,DC,2023-02-16,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
335,0.0546702361181116,0.00534872067312815,DC,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,2.02580190778783,0.3735888204237115,DE,2023-01-08,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0
338,2.9799553324872,0.3989309662646575,DE,2023-01-09,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0
339,0.864344173827177,0.40499054419515,DE,2023-01-10,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
340,0.928736652631854,0.28313709505265,DE,2023-01-11,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
341,1.46268986127214,0.444476264416698,DE,2023-01-12,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
342,1.13083526461656,0.318247965518812,DE,2023-01-13,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
343,3.54118648889065,0.2864252306902,DE,2023-01-14,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
344,1.36391126871432,0.258298924030176,DE,2023-01-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
345,0.211360416099686,0.253760562222319,DE,2023-01-16,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
346,0.82189549891372,0.2384270137767225,DE,2023-01-17,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
347,0.316318434299348,0.220142942703764,DE,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.939811738231943,0.3151678408501205,DE,2023-01-20,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
350,0.539132283564161,0.230215207462132,DE,2023-01-21,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
351,0.462644115669019,0.2092318388823925,DE,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,2.2050566070251,0.1401132236945775,DE,2023-01-23,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0
353,0.870618481174667,0.126695613641985,DE,2023-01-24,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
354,0.563335360558574,0.179880935114027,DE,2023-01-25,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
355,1.40528164614462,0.214154939852395,DE,2023-01-26,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
356,1.01493728614156,0.091872781257804,DE,2023-01-27,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
357,0.403629558912966,0.1681848761073825,DE,2023-01-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
358,0.568146683405231,0.0730320351594745,DE,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,0.949086199816659,0.30358667919577,DE,2023-01-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
360,0.267690716891815,0.0574062762031745,DE,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,0.434458454756917,0.050695973325738,DE,2023-02-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
362,0.552304071938346,0.334659420734635,DE,2023-02-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
363,0.605009332466744,0.106613058475611,DE,2023-02-03,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
364,0.482381184095432,0.0344178550473037,DE,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,0.284649616999231,0.0301170217731956,DE,2023-02-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
366,NA,NA,DE,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.0331188451132723,0.02292477083286655,DE,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,1.01909834557239,0.0199464929965009,DE,2023-02-08,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
369,1.11201662831987,0.244943039412662,DE,2023-02-09,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
370,0.246159069980333,0.0150263112868596,DE,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,2.11822541817506,0.363480780397437,DE,2023-02-11,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1
372,NA,NA,DE,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,0.0480022634419507,0.0097194247908863,DE,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,0.30454141549481,0.0083845811320441,DE,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,2.15857514615665,0.56137995133743,DE,2023-02-15,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
376,0.976694996999442,0.0062194528856445,DE,2023-02-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
377,0.320990625936385,0.071104813179455,DE,2023-02-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
378,0.0252133626412262,0.004595838299441865,DE,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,2.28762265551227,0.3617372709804245,FL,2023-01-08,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
380,13.0639089112597,0.386374040361991,FL,2023-01-09,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
381,16.3048384575391,0.390723037453555,FL,2023-01-10,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
382,14.2558297969313,0.3520181811128825,FL,2023-01-11,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
383,11.3625671252478,0.337319673074954,FL,2023-01-12,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
384,4.86189236008165,0.309548200131427,FL,2023-01-13,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
385,4.90258972149494,0.3273908562979805,FL,2023-01-14,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
386,6.56562173441258,0.2967989015455005,FL,2023-01-15,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
387,6.27344236651753,0.314491123376467,FL,2023-01-16,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
388,7.95914620251347,0.331633797639957,FL,2023-01-17,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
389,4.94270670333155,0.314608983924497,FL,2023-01-18,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
390,2.96741849832248,0.3650741529724345,FL,2023-01-19,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
391,5.0122920242245,0.31060238787063,FL,2023-01-20,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
392,3.57695448004856,0.2806802781143035,FL,2023-01-21,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
393,7.44439736401733,0.357680461807031,FL,2023-01-22,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
394,5.45337541307772,0.283371778699845,FL,2023-01-23,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0
395,6.30467509693598,0.307785628330172,FL,2023-01-24,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
396,6.27448924785221,0.290138911627634,FL,2023-01-25,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
397,6.94042571782709,0.278861048114192,FL,2023-01-26,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
398,3.61975298802187,0.2847861023341815,FL,2023-01-27,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
399,4.45549266433047,0.146294277939101,FL,2023-01-28,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
400,2.34958270723679,0.217769750976683,FL,2023-01-29,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0
401,15.9254683319535,0.3062703341482455,FL,2023-01-30,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
402,1.20017614364126,0.233852127234105,FL,2023-01-31,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
403,2.75530382139332,0.23514058605726,FL,2023-02-01,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0
404,3.30742312184591,0.258622041802589,FL,2023-02-02,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1
405,10.051775320181,0.3401575723836145,FL,2023-02-03,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
406,4.03217047475679,0.268388075969374,FL,2023-02-04,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1
407,5.91942941418579,0.2910835611714055,FL,2023-02-05,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
408,10.4143475931077,0.2179785471936995,FL,2023-02-06,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
409,2.90196391306442,0.1695140543289825,FL,2023-02-07,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
410,8.76165291448717,0.2314970941583255,FL,2023-02-08,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
411,5.4428048046299,0.214664081767059,FL,2023-02-09,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
412,3.64092580590507,0.1722295822866835,FL,2023-02-10,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
413,4.74943747796299,0.1947927521314055,FL,2023-02-11,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
414,5.8359193065284,0.1906405894021015,FL,2023-02-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
415,16.9658170915333,0.2305508836437055,FL,2023-02-13,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
416,7.72601594199812,0.1624709350468855,FL,2023-02-14,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
417,4.973027306098,0.156129451325736,FL,2023-02-15,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
418,11.1677872754067,0.1701670508782575,FL,2023-02-16,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
419,8.13759585614686,0.166215013022759,FL,2023-02-17,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
420,3.42819127019586,0.121719350079098,FL,2023-02-18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0
421,4.86588778628061,0.3792220485939845,GA,2023-01-08,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
422,7.53882227411816,0.309251209513001,GA,2023-01-09,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
423,3.13515902974549,0.3246578657359865,GA,2023-01-10,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
424,4.28658280002004,0.3801201484544335,GA,2023-01-11,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0
425,3.94088032171169,0.3213088730251795,GA,2023-01-12,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1
426,8.66427567941472,0.29977670373165,GA,2023-01-13,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
427,1.76820922303311,0.30534136550275,GA,2023-01-14,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0
428,5.07816575168649,0.280690777116041,GA,2023-01-15,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0
429,3.62692139713281,0.306477480944673,GA,2023-01-16,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
430,5.79681165832729,0.3393050989227005,GA,2023-01-17,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
431,7.36036702630294,0.326680400435696,GA,2023-01-18,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
432,1.18361715703676,0.2899120892590015,GA,2023-01-19,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
433,2.21007997663324,0.253146975822778,GA,2023-01-20,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
434,2.6603139354136,0.2809992444017485,GA,2023-01-21,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0
435,3.96070735809294,0.375160957320146,GA,2023-01-22,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
436,5.01775569076053,0.354224011625105,GA,2023-01-23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
437,7.76637377249104,0.3347076154638545,GA,2023-01-24,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
438,1.63260143065558,0.267799896637146,GA,2023-01-25,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
439,9.04624408151395,0.383741166556353,GA,2023-01-26,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0
440,1.41532993476957,0.258340115970636,GA,2023-01-27,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
441,6.1433765492557,0.422919512518486,GA,2023-01-28,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
442,1.16393142733565,0.2502578466904485,GA,2023-01-29,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
443,1.6724604867342,0.245041422086175,GA,2023-01-30,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
444,16.4539900420265,0.43771826496722,GA,2023-01-31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
445,6.15945634393475,0.292180623877353,GA,2023-02-01,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
446,10.2550493104956,0.326430050059617,GA,2023-02-02,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
447,7.27844240394557,0.329259068159338,GA,2023-02-03,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0
448,2.38845663778782,0.3023438826524695,GA,2023-02-04,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
449,3.78982862494451,0.3085747127229815,GA,2023-02-05,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1
450,10.828128291676,0.3246401606968675,GA,2023-02-06,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
451,11.273731515093,0.3384823686603135,GA,2023-02-07,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
