...1,es_score,brier_score,location,target_date,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_50_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI,X24A_95_CI
1294,NA,NA,NH,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,1.7343597689096,0.4220007529226375,NJ,2024-06-23,1,1,0,1,1,0,0,1,0,0,1,0
1304,4.61992608124803,0.404533923317668,NJ,2024-06-24,0,1,0,1,0,1,0,0,0,0,0,0
1305,5.1622396370296,0.357761198839556,NJ,2024-06-25,1,0,0,1,1,0,0,0,0,0,0,0
1306,5.92968724850828,0.390520680777642,NJ,2024-06-26,0,0,0,1,1,0,0,0,0,1,1,0
1307,7.37227583398866,0.4052626990882725,NJ,2024-06-27,0,0,0,0,1,0,1,0,0,0,1,0
1308,2.84302698484329,0.3705534896563255,NJ,2024-06-28,1,0,1,0,1,1,0,0,0,1,1,0
1309,3.16094488706836,0.3889428128852675,NJ,2024-06-29,0,1,1,0,0,1,0,0,0,0,0,0
1310,1.51762911420283,0.3812865534264515,NJ,2024-06-30,1,1,1,1,1,1,0,0,0,0,0,0
1311,3.89582356574184,0.390707524997795,NJ,2024-07-01,0,1,1,1,1,0,0,0,0,0,1,0
1312,3.46502767281365,0.408306246771453,NJ,2024-07-02,1,0,0,1,1,0,1,0,0,0,0,0
1313,2.42063224020689,0.390278933845658,NJ,2024-07-03,0,1,1,1,1,0,0,0,0,0,1,0
1314,0.644577173011771,0.4531243733244825,NJ,2024-07-04,1,1,1,0,1,1,0,1,1,0,1,1
1315,2.61057789966362,0.39742254037328,NJ,2024-07-05,1,0,1,1,1,1,0,0,0,1,0,0
1316,2.30108206449337,0.402763674984666,NJ,2024-07-06,1,1,1,0,1,1,1,0,0,0,1,1
1317,1.44963172495419,0.3879336004329445,NJ,2024-07-07,1,1,1,1,1,1,0,0,0,0,0,0
1318,12.4099466296526,0.4008394023435465,NJ,2024-07-08,0,0,1,0,1,0,0,0,0,0,1,0
1319,7.49922221542298,0.405793084943793,NJ,2024-07-09,1,0,1,1,1,0,1,0,0,0,0,0
1320,3.52926236664436,0.403060268879962,NJ,2024-07-10,0,1,0,1,1,0,1,1,0,1,0,1
1321,7.50870971402004,0.402986809173596,NJ,2024-07-11,0,0,1,0,1,0,0,0,0,0,1,0
1322,5.34400823847973,0.3984691502899105,NJ,2024-07-12,1,1,0,1,1,0,0,0,0,0,1,0
1323,2.34346472791018,0.427248031850727,NJ,2024-07-13,1,0,1,1,0,0,0,0,0,0,0,0
1324,2.57846945485036,0.37161286457139,NJ,2024-07-14,1,0,1,0,1,1,0,0,0,0,1,0
1325,7.27066434766454,0.418209467458605,NJ,2024-07-15,0,0,1,1,1,0,0,0,0,0,1,0
1326,1.60955431936125,0.416705804704573,NJ,2024-07-16,1,1,1,0,1,1,0,0,0,0,1,0
1327,3.37660684825387,0.419970693850034,NJ,2024-07-17,0,0,1,0,1,1,0,0,1,0,1,1
1328,3.10033564904756,0.4058625612027295,NJ,2024-07-18,1,1,1,1,1,0,0,0,0,0,1,0
1329,2.97151121190797,0.4078151258057245,NJ,2024-07-19,1,1,1,1,1,0,0,0,0,0,1,0
1330,5.3460099554364104,0.427897228408336,NJ,2024-07-20,1,0,1,1,1,0,0,0,0,1,1,0
1331,6.25400819182225,0.399508370249131,NJ,2024-07-21,0,0,0,0,1,0,0,0,0,0,1,0
1332,5.80404636952694,0.4286604802385085,NJ,2024-07-22,1,0,1,0,1,0,0,0,1,0,1,0
1333,9.26022257730538,0.436655231987419,NJ,2024-07-23,1,0,0,1,0,0,0,0,0,0,0,0
1334,12.6976735443136,0.4135428195194965,NJ,2024-07-24,0,0,1,0,1,0,0,0,0,0,1,0
1335,9.81983045092708,0.416181193585438,NJ,2024-07-25,0,0,0,0,1,0,0,0,0,0,0,0
1336,6.52335249024731,0.3947205480544895,NJ,2024-07-26,0,0,0,1,1,0,0,0,0,0,1,0
1337,8.42683684898888,0.442915566684396,NJ,2024-07-27,1,0,0,1,1,0,0,0,0,0,1,0
1338,4.34732452706508,0.4115137023391945,NJ,2024-07-28,1,0,1,1,1,0,1,1,0,0,1,0
1339,9.15798660697308,0.4238087924952155,NJ,2024-07-29,0,0,1,1,1,0,0,0,0,0,1,0
1340,12.3697802482853,0.431515252508863,NJ,2024-07-30,0,0,0,1,1,0,0,0,0,0,0,0
1341,8.85016264289325,0.4280001410884355,NJ,2024-07-31,1,0,0,0,1,0,0,0,0,0,1,0
1342,12.7112316175999,0.438018320147846,NJ,2024-08-01,1,0,1,1,1,0,0,0,0,0,1,0
1343,11.7817877558108,0.4540346023650095,NJ,2024-08-02,0,0,0,1,0,0,0,0,0,1,0,0
1344,4.70344527067492,0.4258653702321565,NJ,2024-08-03,1,0,1,1,0,0,1,0,0,1,0,0
1345,1.90276099650474,0.331633268133223,NM,2024-06-23,0,1,1,1,1,0,0,0,1,1,0,0
1346,NA,NA,NM,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1347,2.79405129164433,0.3826233484134205,NM,2024-06-25,0,1,0,1,1,0,0,1,0,1,1,0
1348,1.12884114857586,0.3975445966954405,NM,2024-06-26,1,1,1,0,1,1,1,0,1,0,1,1
1349,1.25945724643356,0.3814781704146225,NM,2024-06-27,1,0,1,1,1,1,0,0,1,1,1,1
1350,1.59413340509651,0.3487671177123005,NM,2024-06-28,0,1,1,1,1,0,0,0,1,0,1,1
1351,0.744346085697705,0.4036563263956015,NM,2024-06-29,1,1,1,1,1,1,1,1,1,1,1,1
1352,1.13624262103723,0.3988497081836695,NM,2024-06-30,0,1,1,1,1,1,0,0,1,1,0,0
1353,1.93566160221767,0.3596250184210845,NM,2024-07-01,1,0,1,1,1,1,0,0,1,0,0,1
1354,1.77803023213274,0.446124556257381,NM,2024-07-02,1,0,1,0,0,1,0,0,1,0,0,0
1355,3.89953833621852,0.384652796679726,NM,2024-07-03,0,1,1,0,1,0,0,0,0,0,1,0
1356,1.05965425895762,0.36905329934294,NM,2024-07-04,1,1,1,1,1,1,0,0,1,0,1,0
1357,1.71616138085477,0.367285593637408,NM,2024-07-05,1,1,1,1,1,0,0,0,0,1,1,0
1358,1.32074171920222,0.358895277932047,NM,2024-07-06,1,0,1,1,1,1,0,0,1,0,1,0
1359,0.789550517856143,0.4069077395837335,NM,2024-07-07,1,1,1,1,1,1,1,1,0,1,1,0
1360,0.614858941139736,0.40478239552071,NM,2024-07-08,1,1,1,1,1,1,0,0,0,1,1,1
1361,1.05744474201174,0.393822410731531,NM,2024-07-09,1,1,1,1,1,1,1,0,0,0,1,0
1362,0.700858213433502,0.389112916965661,NM,2024-07-10,1,1,1,1,1,1,1,0,1,1,1,0
1363,1.98070899762667,0.4261732040040625,NM,2024-07-11,1,1,1,1,1,0,1,0,0,0,1,0
1364,2.45459634898803,0.39353716486267,NM,2024-07-12,0,1,0,1,1,0,0,0,0,0,1,0
1365,0.92867460945313,0.372829160371851,NM,2024-07-13,1,1,1,1,1,1,1,0,0,0,1,1
1366,1.96425184444087,0.4089306109888935,NM,2024-07-14,0,1,0,1,1,0,0,0,0,1,1,0
1367,1.99126993269787,0.4101888847590865,NM,2024-07-15,1,1,1,1,1,0,0,0,0,0,1,0
1368,0.738108107357047,0.3959994963981245,NM,2024-07-16,1,1,1,1,1,1,1,1,0,1,1,0
1369,1.6673300631426,0.406024375655613,NM,2024-07-17,0,1,1,0,1,1,0,0,0,1,0,0
1370,0.623385158002178,0.390582841626046,NM,2024-07-18,1,1,1,1,1,1,0,0,0,0,1,1
1371,0.465878066504298,0.332250573748425,NM,2024-07-19,1,1,1,1,1,1,1,1,1,1,1,1
1372,0.578136313357547,0.347387328265534,NM,2024-07-20,1,1,1,1,1,1,1,0,1,1,1,0
1373,2.38042286910269,0.4152366928947435,NM,2024-07-21,1,1,1,0,1,0,0,0,0,1,1,0
1374,1.81739999919975,0.4132827503912405,NM,2024-07-22,0,1,1,1,1,0,0,0,0,0,1,0
1375,2.26196236525769,0.4338604467802375,NM,2024-07-23,1,1,0,1,1,0,1,1,0,0,1,0
1376,1.52518851421966,0.4366305197024795,NM,2024-07-24,1,1,1,1,0,1,0,0,1,0,0,0
1377,1.87137101026608,0.4351404331713115,NM,2024-07-25,0,0,1,1,1,1,0,0,0,0,1,0
1378,1.28060655575532,0.4273230306208285,NM,2024-07-26,1,1,1,1,1,0,0,0,0,0,1,0
1379,1.39971764595573,0.4323113730649575,NM,2024-07-27,1,1,1,1,0,1,0,1,0,0,0,0
1380,0.706159939246795,0.3905341909747575,NM,2024-07-28,1,1,1,1,1,1,0,0,0,1,1,0
1381,8.22078577290937,0.4734807378090125,NM,2024-07-29,0,0,0,1,1,0,0,0,0,0,1,0
1382,1.34986282165998,0.3641706095263535,NM,2024-07-30,1,0,1,1,1,1,0,0,1,1,1,0
1383,1.57438407551972,0.374851945327656,NM,2024-07-31,1,1,1,1,1,0,0,0,0,0,1,0
1384,1.56506236677908,0.474368790297016,NM,2024-08-01,0,1,0,1,1,1,0,0,0,1,1,0
1385,3.59882256142716,0.4552379313076715,NM,2024-08-02,1,1,0,1,1,0,0,0,0,0,1,0
1386,2.95139278718944,0.53921507063597,NM,2024-08-03,0,0,0,1,1,0,0,1,0,1,1,0
1387,NA,NA,NV,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,NA,NA,NV,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,1.34491197619197,0.360435321946859,NV,2024-06-25,0,1,1,1,1,1,0,0,0,0,1,0
1390,2.86787205654993,0.361817220320658,NV,2024-06-26,0,0,1,1,1,1,1,0,0,1,1,0
1391,0.73945635075554506,0.527362534111035,NV,2024-06-27,1,1,0,1,1,1,1,1,0,0,1,1
1392,NA,NA,NV,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,NA,NA,NV,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,1.00901817584537,0.3552524836519075,NV,2024-06-30,1,1,1,1,1,0,0,0,1,1,1,1
1395,1.04880189737996,0.3866455012190385,NV,2024-07-01,1,1,1,1,1,1,0,0,0,0,1,0
1396,0.508569652553659,0.3616684758674565,NV,2024-07-02,1,1,1,1,1,0,1,0,1,1,1,0
1397,0.874936902501745,0.4217616497401645,NV,2024-07-03,1,1,1,1,1,1,0,1,0,0,1,0
1398,0.523802500393527,0.37498295952105,NV,2024-07-04,1,1,1,1,1,0,1,1,1,1,1,1
1399,0.823677488012983,0.3856480398164195,NV,2024-07-05,1,1,1,1,1,1,0,1,1,0,1,0
1400,NA,NA,NV,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,0.740822405375532,0.398053007746532,NV,2024-07-08,1,1,1,1,1,1,0,1,0,1,1,1
1403,0.800874952042242,0.411741299310431,NV,2024-07-09,1,1,1,1,1,1,1,0,0,0,1,0
1404,NA,NA,NV,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,0.836188219053198,0.5918834814712,NV,2024-07-12,1,1,1,1,0,1,1,0,1,1,0,1
1407,NA,NA,NV,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,0.861520575503516,0.3988224454818445,NV,2024-07-15,1,1,1,1,1,1,0,1,1,0,1,1
1410,1.22536715391474,0.3984314655341815,NV,2024-07-16,1,1,0,1,1,1,0,0,0,0,1,1
1411,0.463394311512755,0.330913114945671,NV,2024-07-17,1,1,1,1,1,1,0,0,1,1,1,1
1412,0.730084390294456,0.398449098165837,NV,2024-07-18,1,1,1,1,1,1,1,1,1,0,1,0
1413,NA,NA,NV,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,NA,NA,NV,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NV,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,0.69063875925867,0.4904469420944475,NV,2024-07-22,1,1,1,1,1,0,0,1,1,1,1,0
1417,0.722802515070342,0.398162674916492,NV,2024-07-23,1,1,1,1,1,1,0,0,0,0,1,0
1418,2.1951119583022,0.4249619542722645,NV,2024-07-24,1,1,0,0,1,1,0,0,0,0,1,0
1419,2.09302094250479,0.3957224013629655,NV,2024-07-25,0,1,1,0,1,0,0,1,0,0,1,0
1420,1.12781618227592,0.4145187799799815,NV,2024-07-26,1,1,1,0,1,1,1,0,0,0,1,0
1421,0.871842597751519,0.455007697063913,NV,2024-07-27,1,1,1,1,1,1,1,1,0,0,1,1
1422,0.880946722479356,0.4592701064217775,NV,2024-07-28,1,1,1,1,1,1,0,1,0,0,1,1
1423,0.490446128730958,0.319357575017035,NV,2024-07-29,1,1,1,1,1,1,0,1,0,1,1,1
1424,2.36693771242118,0.489113698352908,NV,2024-07-30,1,1,0,1,1,0,1,1,0,1,1,0
1425,1.08475427068694,0.388260878544143,NV,2024-07-31,1,1,1,1,1,1,0,0,1,0,1,0
1426,1.46238896769803,0.4069129103365135,NV,2024-08-01,0,0,1,1,1,1,0,1,1,0,1,0
1427,1.12961090516959,0.369880736595876,NV,2024-08-02,1,1,1,1,0,1,0,0,1,0,0,1
1428,1.4266336922214,0.437514937497986,NV,2024-08-03,1,1,1,1,1,0,1,1,0,0,0,0
1429,3.9634026750148,0.3551348476199065,NY,2024-06-23,0,1,1,1,1,0,0,1,0,0,1,0
1430,11.2625323180437,0.3599030819938975,NY,2024-06-24,1,0,0,1,1,0,0,0,0,1,1,0
1431,10.4268790446732,0.373117065885196,NY,2024-06-25,1,0,0,0,1,0,0,0,1,0,1,0
1432,17.1889217075459,0.372378336849029,NY,2024-06-26,1,0,1,1,1,0,0,0,0,0,0,0
1433,16.6043214405116,0.362697892853654,NY,2024-06-27,1,0,1,0,1,0,0,0,0,0,1,0
1434,5.51167286672142,0.379304121865423,NY,2024-06-28,0,1,1,1,1,0,0,0,0,0,0,0
1435,3.77634510839652,0.384656324960839,NY,2024-06-29,1,0,0,0,1,0,0,0,1,0,1,0
1436,7.43431582881529,0.3961019537298585,NY,2024-06-30,1,0,0,1,1,0,0,0,0,0,1,0
1437,17.5085035801439,0.3841336992881965,NY,2024-07-01,1,0,1,0,1,0,0,0,0,1,0,0
1438,15.8547022954421,0.3859157471655275,NY,2024-07-02,0,0,1,0,1,0,0,0,0,0,1,0
1439,11.8628860266668,0.399100639545225,NY,2024-07-03,0,0,1,1,1,0,0,0,0,0,1,0
1440,5.71369170187316,0.401706253722431,NY,2024-07-04,1,0,1,1,1,0,0,0,0,1,1,0
1441,13.8493088660557,0.39689638465148,NY,2024-07-05,0,0,1,1,1,0,0,0,0,0,1,0
1442,7.2036547320914,0.409196574900057,NY,2024-07-06,0,0,1,0,1,0,0,0,1,0,0,0
1443,12.847638643058,0.4021292914914045,NY,2024-07-07,1,0,1,0,1,0,0,0,1,0,0,0
1444,26.5810843989783,0.4055471613260065,NY,2024-07-08,1,0,1,0,1,0,0,0,0,0,0,0
1445,25.2643484694353,0.4088507337527885,NY,2024-07-09,1,0,0,1,1,0,0,0,0,0,0,0
1446,15.8138591765599,0.4106357136217455,NY,2024-07-10,0,0,0,1,1,0,0,0,0,0,0,0
1447,9.09256354360697,0.4055983329131565,NY,2024-07-11,1,0,1,1,1,0,0,0,0,0,0,0
1448,6.15772684777728,0.4074838468940475,NY,2024-07-12,1,0,1,1,1,0,0,0,0,1,0,0
1449,9.70514992961395,0.4136729636590155,NY,2024-07-13,0,0,1,1,1,0,0,0,0,0,0,0
1450,8.4171754609469,0.4098758677443975,NY,2024-07-14,0,0,0,1,1,0,0,0,0,0,1,0
1451,16.1886043812065,0.4181155658781255,NY,2024-07-15,0,0,1,0,1,0,0,0,0,0,0,0
1452,9.1470110139356,0.4219842893573545,NY,2024-07-16,1,0,0,0,0,0,0,0,0,0,0,0
1453,18.309104144402,0.4306478701852035,NY,2024-07-17,1,0,0,1,1,0,1,0,0,0,1,0
1454,31.9255878663594,0.42938206825317,NY,2024-07-18,0,0,0,1,1,0,0,0,0,0,0,0
1455,3.12123074172468,0.4052362554519295,NY,2024-07-19,0,1,1,0,1,1,0,0,0,0,1,0
1456,15.6823544630113,0.4517933433278925,NY,2024-07-20,1,0,0,1,1,0,0,0,0,0,1,0
1457,11.6388628726027,0.4270945578908485,NY,2024-07-21,1,0,1,1,1,0,0,0,0,0,0,0
1458,20.6186757161103,0.4373254975094065,NY,2024-07-22,0,0,0,0,1,0,0,0,0,0,0,0
1459,38.9020502145384,0.450689379867873,NY,2024-07-23,0,0,0,1,0,0,0,0,0,0,0,0
1460,32.727278569188,0.4300478898757915,NY,2024-07-24,0,0,0,1,1,0,0,0,0,0,0,0
1461,23.5193793071137,0.4234516683831545,NY,2024-07-25,1,0,1,1,1,0,0,0,1,0,1,0
1462,28.701378370551,0.464758288259007,NY,2024-07-26,0,0,0,1,1,0,0,0,0,0,1,0
1463,16.0909062188715,0.4365544203906135,NY,2024-07-27,1,0,0,1,1,0,0,0,0,0,1,0
1464,19.3360135215812,0.4466561295637295,NY,2024-07-28,1,0,0,0,1,0,0,0,0,0,1,0
1465,28.7708348380192,0.472557108633267,NY,2024-07-29,0,0,0,1,1,0,0,0,0,0,0,0
1466,24.3505400192189,0.4491466502038785,NY,2024-07-30,1,0,0,0,1,0,0,0,0,0,0,0
1467,34.3246249191653,0.4483543502847815,NY,2024-07-31,1,0,0,0,1,0,0,0,0,0,0,0
1468,40.1164144701878,0.472892061279312,NY,2024-08-01,1,0,0,0,0,0,0,0,0,0,0,0
1469,23.0862217475677,0.4737874700592995,NY,2024-08-02,0,0,0,0,0,0,0,0,0,0,0,0
1470,11.1239184144286,0.4485583856942555,NY,2024-08-03,0,0,0,1,1,0,0,0,0,0,1,0
1471,NA,NA,OH,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,NA,NA,OH,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,NA,NA,OH,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,0.684769518389614,0.474811239842597,OH,2024-06-26,1,1,1,0,1,1,0,1,1,0,1,1
1475,1.1930599335053,0.3500098254930805,OH,2024-06-27,1,1,1,1,1,0,1,0,0,1,1,0
1476,NA,NA,OH,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477,NA,NA,OH,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,NA,NA,OH,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,1.0232721107467,0.356065907090542,OH,2024-07-01,1,1,1,1,1,0,0,0,1,1,1,1
1480,0.750849282445178,0.3967528974531875,OH,2024-07-02,1,1,1,1,1,1,1,0,0,0,1,0
1481,NA,NA,OH,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,0.675978427517245,0.484857263727779,OH,2024-07-04,1,1,0,1,1,1,0,1,0,1,1,1
1483,NA,NA,OH,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,NA,NA,OH,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,NA,NA,OH,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,1.96437883672155,0.40137531752982,OH,2024-07-08,1,1,1,1,1,0,1,0,0,0,1,0
1487,0.54433263868643,0.382988612082847,OH,2024-07-09,0,1,1,1,1,1,0,1,1,0,1,1
1488,0.478268387514754,0.3351547741130435,OH,2024-07-10,1,1,1,1,1,1,1,0,1,1,1,0
1489,0.472028453015053,0.3337480282124855,OH,2024-07-11,1,1,1,1,1,1,1,0,0,1,1,1
1490,NA,NA,OH,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1491,NA,NA,OH,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1492,0.464013935050787,0.3310909815065775,OH,2024-07-14,1,1,1,1,1,1,1,0,0,1,1,1
1493,0.780296537106491,0.4056351902676515,OH,2024-07-15,1,1,1,1,1,1,0,1,1,1,1,0
1494,0.6323227734127,0.3630547632939335,OH,2024-07-16,1,1,1,1,1,1,0,0,0,1,1,0
1495,0.811214386259963,0.423126807081257,OH,2024-07-17,1,1,1,1,1,1,1,1,0,0,1,1
1496,NA,NA,OH,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1497,NA,NA,OH,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,NA,NA,OH,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,NA,NA,OH,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,0.693044427096879,0.39012805949012,OH,2024-07-22,1,1,1,1,1,1,1,0,0,1,1,1
1501,0.61070462270918,0.434920688030056,OH,2024-07-23,0,1,1,1,1,1,1,1,1,1,1,1
1502,0.627610753876989,0.4469960479076675,OH,2024-07-24,1,1,1,0,1,1,0,1,1,0,1,1
1503,0.71111880608536,0.509083573782265,OH,2024-07-25,1,1,1,1,1,0,1,0,1,1,1,0
1504,NA,NA,OH,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,NA,NA,OH,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,0.640320079004062,0.4619701737440415,OH,2024-07-28,0,1,1,1,1,1,0,1,1,0,1,1
1507,1.82022407548686,0.381699411925283,OH,2024-07-29,1,0,0,1,1,1,0,0,0,0,1,0
1508,0.653247348586463,0.4628942472028635,OH,2024-07-30,1,1,1,0,1,1,1,1,1,1,1,1
1509,1.03481967172189,0.385707826005216,OH,2024-07-31,1,1,1,1,1,1,1,0,0,1,1,1
1510,1.05978965687056,0.391574412276445,OH,2024-08-01,1,1,1,0,1,1,0,1,0,0,1,1
1511,1.59939312898367,0.50258572455445,OH,2024-08-02,1,1,1,0,1,0,1,1,0,0,1,0
1512,0.785073028965618,0.4011347681626795,OH,2024-08-03,1,1,1,1,1,0,1,0,0,1,1,0
1513,NA,NA,OK,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,0.662156090840546,0.3778329046632255,OK,2024-06-24,1,1,1,1,1,1,0,0,1,1,1,1
1515,0.518415577043704,0.3683093356649,OK,2024-06-25,0,1,1,1,1,1,0,1,1,1,1,0
1516,1.16319554480093,0.368081484683479,OK,2024-06-26,0,1,1,1,1,1,0,1,1,0,1,1
1517,0.468041346536091,0.3282414805200885,OK,2024-06-27,1,1,1,1,1,1,1,1,0,1,1,0
1518,NA,NA,OK,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,NA,NA,OK,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,NA,NA,OK,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1521,0.526092607118657,0.36990207058711,OK,2024-07-01,0,1,1,1,1,1,1,1,1,1,1,1
1522,0.556714678427232,0.3624451680895935,OK,2024-07-02,1,1,1,1,1,1,0,1,0,0,1,0
1523,NA,NA,OK,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1524,0.532781766563861,0.3733541446536535,OK,2024-07-04,0,1,1,1,1,1,0,1,1,1,1,0
1525,NA,NA,OK,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1526,NA,NA,OK,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,0.606722806181167,0.35970070203585,OK,2024-07-07,1,1,1,1,1,1,1,0,0,1,1,1
1528,0.948265868398739,0.464825039968358,OK,2024-07-08,1,1,1,1,0,1,1,0,1,0,0,0
1529,NA,NA,OK,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,1.08741758482298,0.3351547741130435,OK,2024-07-10,1,0,1,1,1,1,1,0,1,0,1,1
1531,NA,NA,OK,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1532,NA,NA,OK,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1533,NA,NA,OK,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,0.570440703964689,0.4008235743709465,OK,2024-07-15,0,1,1,1,1,1,0,0,1,1,1,1
1536,NA,NA,OK,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1537,0.63721315210447,0.36958566780187,OK,2024-07-17,1,1,1,1,1,1,0,0,0,1,1,0
1538,NA,NA,OK,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1539,0.735375905174928,0.4019927061536005,OK,2024-07-19,1,1,1,1,1,1,1,0,0,1,1,0
1540,NA,NA,OK,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1541,NA,NA,OK,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1542,1.06998882112439,0.3365410718361435,OK,2024-07-22,1,0,1,1,1,1,0,0,1,0,1,1
1543,0.478393856517051,0.338596507365795,OK,2024-07-23,1,1,1,1,1,1,1,1,1,1,1,1
1544,NA,NA,OK,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1545,NA,NA,OK,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1546,0.625902284890728,0.450639587264973,OK,2024-07-26,0,1,1,1,1,1,0,0,1,1,1,1
1547,NA,NA,OK,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,0.490606071429068,0.3536737062735135,OK,2024-07-28,1,1,1,1,1,1,1,1,1,1,1,1
1549,0.663272948948494,0.467883384238876,OK,2024-07-29,0,1,1,1,1,1,1,1,1,1,1,1
