...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1196,NA,NA,ND,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,NA,NA,ND,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,0.0728172255954319,0.01565279503311365,ND,2023-04-10,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1200,0.0824202976193724,0.0174901976586833,ND,2023-04-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1201,0.026193229167726,0.01958663813105545,ND,2023-04-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1202,0.0280192051485531,0.0219771008325028,ND,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1203,NA,NA,ND,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,0.0367278898300961,0.02780002460697815,ND,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1205,0.0439574202658059,0.0313229044644435,ND,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1206,0.0427008490898415,0.035320756364023403,ND,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1207,NA,NA,ND,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,NA,NA,ND,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,0.204793372758503,0.0507402360568785,ND,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1210,0.0770081568824919,0.057231412931029,ND,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1211,NA,NA,ND,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,0.716443170492847,0.2809852453281265,ND,2023-04-24,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1214,0.343716983178267,0.091742463758079,ND,2023-04-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1215,0.374692371602128,0.1028364945337275,ND,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1216,0.14761224570105,0.1150355651146715,ND,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1217,NA,NA,ND,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,NA,NA,ND,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,0.00556737694549984,0.00389202746635032,NE,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1221,1.12974238801666,0.44803336274934,NE,2023-03-21,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1222,NA,NA,NE,2023-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,0.0763383153675863,0.00409400217850433,NE,2023-03-23,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1224,NA,NA,NE,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,NA,NA,NE,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,0.0245990843360183,0.00456675060996616,NE,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1227,1.94487585297706,0.59618283246329,NE,2023-03-27,1,0,1,1,0,1,0,1,0,1,1,1,1,0
1228,NA,NA,NE,2023-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,0.00782267987635189,0.0053757955800332,NE,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1230,0.00719167192813978,0.00573862370214195,NE,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1231,NA,NA,NE,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,1.13867160009292,0.804992811476745,NE,2023-04-10,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1242,NA,NA,NE,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,0.0294232787980322,0.0219771008325028,NE,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1245,0.115613587054323,0.02470053381140615,NE,2023-04-14,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1246,NA,NA,NE,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,0.045787851020069,0.035320756364023403,NE,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1249,NA,NA,NE,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,1.10443105725253,0.776591251984975,NE,2023-04-22,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1254,NA,NA,NE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,0.375839909131025,0.1028364945337275,NE,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1258,NA,NA,NE,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,NA,NA,NH,2023-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,0.0054568561558871,0.00389202746635032,NH,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1263,0.00614134966033447,0.0039316397368019,NH,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1264,1.14315463608749,0.3106131143603625,NH,2023-03-22,1,0,1,1,1,0,1,1,0,1,1,1,0,1
1265,NA,NA,NH,2023-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,NA,NA,NH,2023-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,0.00589195309911746,0.00437593984029121,NH,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1268,NA,NA,NH,2023-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,NA,NA,NH,2023-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,0.00674236213849218,0.0050627734610632,NH,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1271,NA,NA,NH,2023-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2023-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,1.03131449349461,0.4287409553496155,NH,2023-04-03,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1277,NA,NA,NH,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,0.0156524025375143,0.01031916933788355,NH,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1280,NA,NA,NH,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,NA,NA,NH,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,0.0893622469905241,0.01958663813105545,NH,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1286,NA,NA,NH,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,0.0357119329503319,0.02780002460697815,NH,2023-04-15,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1289,0.0426973276985095,0.0313229044644435,NH,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1290,0.282430639273062,0.035320756364023403,NH,2023-04-17,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1291,0.17135536756462,0.0398492997331776,NH,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1292,NA,NA,NH,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,0.0722492433943459,0.057231412931029,NH,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1295,NA,NA,NH,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,0.298566419835491,0.0816982018649325,NH,2023-04-24,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1298,0.118302514064345,0.091742463758079,NH,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1299,0.375809737225245,0.1028364945337275,NH,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300,NA,NA,NH,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,2.27059769951293,0.198976977371662,NJ,2023-03-19,1,0,1,1,1,0,1,1,0,1,1,0,0,0
1304,3.09124119219294,0.143480619932833,NJ,2023-03-20,1,0,0,1,1,0,1,1,0,0,1,1,0,0
1305,4.56987684032039,0.173601344901429,NJ,2023-03-21,1,0,1,0,0,0,1,1,0,1,0,0,0,1
1306,0.913283114014354,0.0988756242905375,NJ,2023-03-22,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1307,3.16611671656598,0.1786265807809,NJ,2023-03-23,0,0,1,1,1,1,1,0,0,0,1,0,1,0
1308,1.62218788989395,0.127915983088479,NJ,2023-03-24,1,0,1,1,1,0,1,1,0,0,1,1,0,0
1309,2.71722558480394,0.2010919663465145,NJ,2023-03-25,1,0,1,1,0,1,1,1,0,1,1,0,1,0
1310,1.34648819477951,0.144972591787751,NJ,2023-03-26,0,1,1,0,1,1,1,0,0,1,0,0,1,1
1311,0.818593353926577,0.0495329682024248,NJ,2023-03-27,1,1,1,1,1,1,1,1,0,0,0,1,1,0
1312,1.09949556472919,0.121081045780705,NJ,2023-03-28,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1313,0.776689306858014,0.0053757955800332,NJ,2023-03-29,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1314,0.658040472994742,0.085817495906424,NJ,2023-03-30,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1315,1.90880210698286,0.1575074120188165,NJ,2023-03-31,1,0,1,1,0,1,1,1,0,1,1,0,1,1
1316,3.3467188600157,0.276997819243719,NJ,2023-04-01,0,0,1,1,0,1,1,0,0,0,1,0,1,1
1317,1.15201932120872,0.054294624620398003,NJ,2023-04-02,0,1,1,1,1,1,1,0,1,1,1,0,1,1
1318,0.756711202739175,0.1093433938576725,NJ,2023-04-03,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1319,4.28918000561219,0.2974236624452175,NJ,2023-04-04,0,0,0,1,1,0,1,0,0,0,1,0,0,1
1320,2.2541972975313,0.210047390117663,NJ,2023-04-05,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1321,1.23293256568364,0.1754073484707445,NJ,2023-04-06,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1322,0.846260260836764,0.011399470986778,NJ,2023-04-07,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1323,0.571533765003701,0.0857779913475265,NJ,2023-04-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1324,0.6804768196072,0.213631667192285,NJ,2023-04-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1325,3.68186896196225,0.28315668411887,NJ,2023-04-10,1,0,0,1,1,0,1,1,0,0,1,0,0,1
1326,0.929219692126438,0.182248113227613,NJ,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1327,2.28066640604382,0.1934816103100915,NJ,2023-04-12,0,1,1,1,0,0,1,0,0,1,1,0,0,1
1328,0.857163318578197,0.1927037533599625,NJ,2023-04-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1329,0.981892777206405,0.1944316635727395,NJ,2023-04-14,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1330,1.36602568317677,0.292751013644802,NJ,2023-04-15,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1331,2.02453869894284,0.2481710933054395,NJ,2023-04-16,1,1,1,1,0,1,1,1,0,0,1,0,1,1
1332,1.61017089972046,0.1821617276093835,NJ,2023-04-17,1,1,0,1,1,0,1,1,1,0,1,1,0,1
1333,0.922800551773449,0.183797197156255,NJ,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1334,3.21627386853813,0.2807118816787125,NJ,2023-04-19,0,0,1,1,1,0,1,0,0,0,1,1,0,1
1335,1.75857543149484,0.2548820479227585,NJ,2023-04-20,0,1,1,1,1,0,1,0,0,0,1,1,0,1
1336,2.05860790537076,0.2776655780373135,NJ,2023-04-21,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1337,0.795855778579167,0.128558233581162,NJ,2023-04-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1338,0.686996675529708,0.1794237205019905,NJ,2023-04-23,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1339,2.22338242359849,0.277891113073689,NJ,2023-04-24,0,1,0,1,1,0,1,0,0,0,1,0,0,1
1340,3.70869002878913,0.23309419543608,NJ,2023-04-25,1,1,0,1,0,0,1,1,1,0,1,0,0,1
1341,2.22358677955667,0.3081436296903355,NJ,2023-04-26,0,1,0,1,1,1,1,0,1,0,1,1,1,1
1342,1.04541406372809,0.2992523871486805,NJ,2023-04-27,1,1,1,1,1,0,1,1,0,0,1,0,0,1
1343,1.69856948029975,0.3779115573426515,NJ,2023-04-28,1,0,1,1,0,0,1,1,0,0,1,1,0,1
1344,0.494312656524375,0.142926499186246,NJ,2023-04-29,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1345,0.151898940761308,0.003879206192829845,NM,2023-03-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1346,1.04140964865867,0.043908476801087,NM,2023-03-20,1,1,1,1,1,0,1,1,0,1,1,0,0,1
1347,1.33573402752804,0.0039316397368019,NM,2023-03-21,1,0,1,1,1,1,1,0,0,1,1,0,1,0
1348,0.52027107171759,0.0506559236909415,NM,2023-03-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1349,0.774952904135042,0.1033426131525985,NM,2023-03-23,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1350,0.310777221222879,0.0042191476075937,NM,2023-03-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1351,0.119522783765221,0.00437593984029121,NM,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1352,0.462600385943403,0.067194934584299,NM,2023-03-26,1,1,1,1,1,1,1,0,0,0,1,1,1,1
1353,1.52548396025791,0.0538345837753825,NM,2023-03-27,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1354,1.15505121544289,0.04460550340951595,NM,2023-03-28,0,1,1,1,1,1,1,0,0,0,0,1,1,1
1355,0.459655873740216,0.0631305127576785,NM,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1356,0.604590689194994,0.00573862370214195,NM,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1357,0.41374093696074,0.00615720089135915,NM,2023-03-31,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1358,0.521611147413307,0.00663848667746625,NM,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1359,0.611643916104089,0.00719059453330005,NM,2023-04-02,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1360,1.24190635182731,0.03900205930324315,NM,2023-04-03,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1361,1.96232061290885,0.0880309112627095,NM,2023-04-04,1,1,1,1,0,0,1,1,1,1,0,0,0,1
1362,2.6304807018478,0.170862999336879,NM,2023-04-05,0,0,1,1,0,1,1,0,0,0,1,0,1,1
1363,1.00443884609279,0.01031916933788355,NM,2023-04-06,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1364,1.97227086333921,0.011399470986778,NM,2023-04-07,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1365,0.638671946258083,0.07469732607068,NM,2023-04-08,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1366,1.06910236428344,0.01404318357256625,NM,2023-04-09,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1367,1.8280606986646,0.01565279503311365,NM,2023-04-10,1,0,1,1,1,1,1,1,0,0,1,0,1,1
1368,1.1083521260164,0.094238120154445,NM,2023-04-11,1,1,1,1,1,0,1,1,0,0,1,1,0,1
1369,3.88469205864328,0.0415755417742489,NM,2023-04-12,1,0,0,1,1,1,1,0,0,0,1,1,1,1
1370,0.906984710588272,0.124159358277451,NM,2023-04-13,1,1,1,1,1,1,1,1,0,0,0,0,1,0
1371,1.56316048045779,0.0686702960394245,NM,2023-04-14,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1372,1.24407140256193,0.162690603780712,NM,2023-04-15,1,1,1,0,1,1,1,1,1,0,0,0,1,1
1373,1.81999223853675,0.0880048501814195,NM,2023-04-16,1,0,0,0,1,1,1,1,1,0,0,1,1,1
1374,1.24193832139961,0.122034379565036,NM,2023-04-17,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1375,1.29158869770012,0.173175588113716,NM,2023-04-18,1,1,0,1,1,0,1,1,0,0,1,0,0,1
1376,0.641414787246369,0.215190670156443,NM,2023-04-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1377,2.70245717728225,0.0507402360568785,NM,2023-04-20,1,0,0,1,1,1,1,1,0,0,1,0,1,0
1378,4.21611953156799,0.057231412931029,NM,2023-04-21,1,0,0,1,0,1,1,1,0,1,1,1,1,0
1379,4.53014627196244,0.06450930655278,NM,2023-04-22,1,0,0,1,0,1,1,1,0,0,1,0,1,1
1380,1.28233712052114,0.1496071429749705,NM,2023-04-23,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1381,6.15238973199435,0.0816982018649325,NM,2023-04-24,1,0,0,1,0,1,1,1,0,0,1,0,1,1
1382,3.67074704317132,0.1439311330458415,NM,2023-04-25,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1383,3.19153530084268,0.1906070275328355,NM,2023-04-26,0,0,0,1,1,1,1,0,0,0,1,0,1,1
1384,6.94807876512305,0.160122386500917,NM,2023-04-27,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1385,2.64650500412549,0.1283866961152065,NM,2023-04-28,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1386,1.63006923597852,0.142926499186246,NM,2023-04-29,1,0,0,1,1,1,1,1,0,0,1,1,1,1
1387,1.49676816825896,0.2297945924531055,NV,2023-03-19,1,0,1,0,0,1,1,1,0,1,0,1,1,1
1388,0.650033862527974,0.078864338860985,NV,2023-03-20,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1389,0.565809631433061,0.0927519843393095,NV,2023-03-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1390,0.591848028392255,0.102497354648293,NV,2023-03-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1391,0.502278051974004,0.077802059744835,NV,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1392,0.36152546031519,0.0042191476075937,NV,2023-03-24,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1393,0.722358430934543,0.1509854974038645,NV,2023-03-25,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1394,0.584672393191174,0.1141660725650485,NV,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1395,0.831864970885583,0.133443141516158,NV,2023-03-27,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1396,0.58727672923629,0.0464978707180781,NV,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1397,0.565488269932722,0.0053757955800332,NV,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1398,1.73927766577589,0.144781424965372,NV,2023-03-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1399,0.791949761874742,0.0955186623116815,NV,2023-03-31,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1400,1.51812356204729,0.2305917388608195,NV,2023-04-01,1,0,1,1,1,0,0,1,0,1,1,0,0,0
1401,0.822136638965171,0.1181770331501555,NV,2023-04-02,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1402,0.0408004607428653,0.00782294761953335,NV,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1403,0.279885821257778,0.00854645377951855,NV,2023-04-04,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1404,0.298638581509094,0.00937370041379725,NV,2023-04-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1405,0.518463010908243,0.01031916933788355,NV,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1406,1.19710811367441,0.2219909232466065,NV,2023-04-07,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1407,1.0422394998289,0.179331472159292,NV,2023-04-08,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1408,0.0723339895088111,0.01404318357256625,NV,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1409,0.996581229347282,0.1643954141933755,NV,2023-04-10,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1410,1.07703442890169,0.1149609461401475,NV,2023-04-11,1,1,1,1,1,1,1,1,0,0,1,0,1,0
1411,0.0960505282431415,0.01958663813105545,NV,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1412,3.55593385123073,0.329488053500913,NV,2023-04-13,1,0,1,1,0,0,1,1,0,0,1,0,0,1
1413,0.0319591192763288,0.02470053381140615,NV,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1414,0.912247176042988,0.1887136406934125,NV,2023-04-15,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1415,1.29826741609845,0.237844989074916,NV,2023-04-16,1,1,1,1,0,1,1,1,0,0,1,0,1,1
1416,1.35906819125184,0.035320756364023403,NV,2023-04-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1417,0.489830033999876,0.1290200790115415,NV,2023-04-18,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1418,1.29369141192924,0.1811461607510585,NV,2023-04-19,1,1,0,1,0,1,1,1,1,1,1,1,1,1
1419,0.78349056941366,0.0507402360568785,NV,2023-04-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1420,0.802539980149666,0.1559034227433235,NV,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1421,0.573033336764275,0.255403378609483,NV,2023-04-22,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1422,0.701805687209741,0.141287504501051,NV,2023-04-23,1,1,1,1,1,1,1,1,0,0,1,0,1,1
1423,3.88031365034787,0.0816982018649325,NV,2023-04-24,1,0,0,1,1,1,1,1,0,0,1,0,1,1
1424,1.17189470355796,0.372489551893378,NV,2023-04-25,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1425,1.07798789773335,0.263886975106621,NV,2023-04-26,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1426,0.761211693127802,0.295382850659653,NV,2023-04-27,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1427,1.83376511157466,0.161592704477438,NV,2023-04-28,1,0,0,1,1,1,1,1,0,1,1,0,1,1
1428,1.45407565961255,0.2264195201960385,NV,2023-04-29,1,1,0,1,1,1,1,1,0,1,1,0,1,1
1429,1.47914697590485,0.095555812646904,NY,2023-03-19,0,1,0,1,1,0,1,0,0,0,1,1,0,1
1430,7.61921260306144,0.159877049086368,NY,2023-03-20,0,0,1,1,0,0,1,0,0,0,0,0,0,0
