"","es_score","brier_score","location","target_date","X21L_50_CI","X22A_50_CI","X22D_50_CI","X22E_50_CI","X22F_50_CI","other_50_CI","X22B_50_CI","X21L_95_CI","X22A_95_CI","X22D_95_CI","X22E_95_CI","X22F_95_CI","other_95_CI","X22B_95_CI"
"1642",NA,NA,"PR",2022-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",NA,NA,"PR",2022-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",NA,NA,"PR",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",NA,NA,"PR",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",NA,NA,"PR",2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,"PR",2022-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",NA,NA,"PR",2022-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",NA,NA,"PR",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",NA,NA,"PR",2022-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",NA,NA,"PR",2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",NA,NA,"PR",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",NA,NA,"PR",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",NA,NA,"PR",2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",NA,NA,"PR",2022-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",NA,NA,"PR",2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",NA,NA,"PR",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",NA,NA,"PR",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",NA,NA,"PR",2022-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",0.732490896288494,1.05180548402423,"PR",2022-11-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1661",0.104129619296886,0.149125225842683,"PR",2022-11-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1662",NA,NA,"PR",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",NA,NA,"PR",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,"PR",2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",NA,NA,"PR",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",NA,NA,"PR",2022-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",NA,NA,"PR",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",0.639786455418373,0.699354638555487,"PR",2022-12-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1669",NA,NA,"PR",2022-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",NA,NA,"PR",2022-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",NA,NA,"PR",2022-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",NA,NA,"PR",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",NA,NA,"PR",2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",NA,NA,"PR",2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",NA,NA,"PR",2022-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",NA,NA,"PR",2022-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",NA,NA,"PR",2022-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",NA,NA,"PR",2022-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",NA,NA,"PR",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",NA,NA,"PR",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",3.33174987085715,0.831522206542362,"RI",2022-11-06,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"1682",0.491737512856752,0.691381459828524,"RI",2022-11-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1683",NA,NA,"RI",2022-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",0.294330369104888,0.416130427419341,"RI",2022-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1685",1.04770059356985,0.752376251266849,"RI",2022-11-10,1,1,1,1,1,0,1,1,0,1,0,1,0,0
"1686",3.77497707806586,0.738712016692302,"RI",2022-11-11,1,1,0,0,0,1,0,1,0,0,0,1,1,0
"1687",1.01016785740818,0.621422458250807,"RI",2022-11-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
"1688",1.21737547087019,0.642645237888085,"RI",2022-11-13,1,0,1,1,1,1,1,1,0,0,1,0,1,1
"1689",2.18057570052953,0.69610539086679,"RI",2022-11-14,0,0,1,1,1,1,1,0,0,1,0,0,1,0
"1690",0.220498580633409,0.515269272239405,"RI",2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1691",NA,NA,"RI",2022-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692",1.74106534403966,0.623557854741092,"RI",2022-11-17,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1693",0.934899828429465,0.646928713144045,"RI",2022-11-18,1,1,1,1,0,1,1,1,1,0,1,0,1,1
"1694",2.56111808443812,0.6802438502588,"RI",2022-11-19,1,1,1,0,1,1,0,1,0,1,1,0,1,1
"1695",0.821980824119458,0.549900320575763,"RI",2022-11-20,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"1696",NA,NA,"RI",2022-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",0.912707785050227,0.832539477877649,"RI",2022-11-22,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1698",0.340037119550905,0.565839519186835,"RI",2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1699",NA,NA,"RI",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700",1.03946637459684,0.716398317073244,"RI",2022-11-25,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1701",1.57048147161391,0.526555508305108,"RI",2022-11-26,1,1,1,1,1,1,0,1,1,1,0,0,1,0
"1702",6.73501328135732,0.772116278410886,"RI",2022-11-27,1,1,1,0,1,0,0,1,1,0,0,1,0,0
"1703",2.77817365475881,0.670802446097756,"RI",2022-11-28,1,0,1,0,1,0,1,1,0,1,0,0,0,0
"1704",NA,NA,"RI",2022-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",NA,NA,"RI",2022-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",2.24315516623944,1.31363149541816,"RI",2022-12-01,1,1,1,0,1,0,0,1,1,1,0,1,0,0
"1707",4.10769398144575,0.749550613333244,"RI",2022-12-02,1,1,1,0,1,0,0,0,1,0,0,0,0,0
"1708",2.43869293354872,0.657066655985982,"RI",2022-12-03,1,1,1,0,1,0,1,1,1,1,0,0,0,0
"1709",5.36224380785074,0.831013317962869,"RI",2022-12-04,1,1,1,0,1,0,0,1,1,0,0,0,0,0
"1710",5.25034007040634,0.828874288119911,"RI",2022-12-05,1,1,1,0,1,0,0,1,1,1,0,0,0,0
"1711",2.15575415084354,1.08933302974696,"RI",2022-12-06,1,0,1,0,1,1,0,1,0,1,0,1,1,0
"1712",2.57104597579072,1.01957540634486,"RI",2022-12-07,1,0,1,0,1,0,0,1,0,1,0,1,0,0
"1713",1.94190012266787,0.851432140585688,"RI",2022-12-08,1,1,1,0,1,0,1,1,1,1,0,1,0,1
"1714",1.45794756666911,0.58202957059556,"RI",2022-12-09,1,1,1,0,1,1,1,1,1,0,0,0,1,1
"1715",1.60720699429618,1.09229022488815,"RI",2022-12-10,1,1,1,0,0,0,1,1,1,1,0,0,0,1
"1716",7.49247794245906,0.863304308964377,"RI",2022-12-11,1,1,1,0,0,0,1,1,1,0,0,0,0,0
"1717",1.46125015675911,1.0402321609159,"RI",2022-12-12,1,1,1,0,0,1,1,1,1,1,0,0,1,0
"1718",0.831570618034941,0.780266959326175,"RI",2022-12-13,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1719",0.091016653260646,0.0386534275969528,"RI",2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1720",0.401664322228694,0.03602159740277,"RI",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1721",2.74696392740951,0.763237364485154,"RI",2022-12-16,1,0,1,0,1,0,1,1,0,1,0,1,0,0
"1722",6.56551041450788,0.955733966297836,"RI",2022-12-17,1,1,1,0,1,0,1,1,1,1,0,0,0,1
"1723",2.93524660560373,0.702616995926099,"SC",2022-11-06,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1724",5.40131213248879,0.602850452750031,"SC",2022-11-07,1,0,1,0,1,1,0,1,0,0,0,1,1,0
"1725",2.02482241616399,0.578221861867453,"SC",2022-11-08,1,1,1,0,1,0,1,1,0,1,0,1,0,0
"1726",1.71384247967611,0.552516276263989,"SC",2022-11-09,1,1,1,0,1,1,1,1,0,0,0,1,1,0
"1727",1.43738342174348,0.606492159185611,"SC",2022-11-10,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1728",3.29706364759767,0.498949114220352,"SC",2022-11-11,1,1,1,0,1,1,0,1,1,0,0,0,1,0
"1729",1.08162636803263,0.665308484511796,"SC",2022-11-12,1,0,1,1,1,1,1,1,0,0,0,1,1,0
"1730",1.68002566313418,0.5192179254824,"SC",2022-11-13,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"1731",10.5504663433094,0.540695075321868,"SC",2022-11-14,1,0,0,0,1,1,0,1,1,0,0,0,1,0
"1732",1.62328284735748,0.639080482120507,"SC",2022-11-15,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"1733",1.83904754166657,0.560608245495297,"SC",2022-11-16,1,1,1,1,1,0,0,0,1,0,0,0,0,0
"1734",4.45523351099543,0.624431462477068,"SC",2022-11-17,1,1,1,0,1,1,0,1,0,0,0,1,1,0
"1735",1.9794023908062,0.540103058252617,"SC",2022-11-18,1,1,1,1,1,1,0,1,0,1,0,0,1,0
"1736",0.867058102756926,0.694757374983339,"SC",2022-11-19,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1737",2.23599445449648,0.828239870846605,"SC",2022-11-20,1,1,1,0,1,0,1,1,1,1,0,1,0,0
"1738",2.88598114926409,0.42334294965497,"SC",2022-11-21,1,1,1,0,1,1,0,1,1,0,0,1,1,1
"1739",2.72180051679224,0.40864417707245,"SC",2022-11-22,1,1,1,0,1,1,1,1,1,0,0,0,1,0
"1740",1.83934520548513,0.619723702857527,"SC",2022-11-23,1,0,1,1,1,1,1,1,1,0,0,0,1,0
"1741",NA,NA,"SC",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742",5.61228243454143,0.747011562456018,"SC",2022-11-25,1,0,0,0,1,1,0,1,0,0,0,0,1,0
"1743",2.27562214412668,0.573480779034442,"SC",2022-11-26,1,1,1,0,1,1,0,1,0,0,0,0,1,0
"1744",1.41958138721274,0.443554750969322,"SC",2022-11-27,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1745",1.61094301929224,0.397529533581659,"SC",2022-11-28,1,1,1,1,1,1,1,1,0,1,0,0,1,0
"1746",5.59452068766675,0.549166543115418,"SC",2022-11-29,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1747",5.10545171240587,0.551339847411888,"SC",2022-11-30,1,0,1,0,0,1,0,1,0,0,0,0,1,0
"1748",8.24920533917971,0.601559434143802,"SC",2022-12-01,1,1,1,0,0,1,0,1,0,0,0,0,1,0
"1749",2.08133350092945,0.619502679751549,"SC",2022-12-02,1,1,1,0,1,0,1,1,0,1,0,1,0,0
"1750",0.905370344302047,1.25742694627952,"SC",2022-12-03,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1751",1.48446594735246,0.775013240690925,"SC",2022-12-04,1,1,1,0,0,0,1,1,0,1,0,0,0,0
"1752",4.75707129999082,0.901318550998109,"SC",2022-12-05,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"1753",9.59148372330202,0.669510477823246,"SC",2022-12-06,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"1754",4.14357350185721,0.540447486644053,"SC",2022-12-07,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"1755",7.26059226007687,0.573186026714475,"SC",2022-12-08,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"1756",6.69344167375174,0.680163302677153,"SC",2022-12-09,1,1,0,0,1,1,0,1,0,0,0,0,1,0
"1757",2.82509545512084,1.1022422559606,"SC",2022-12-10,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1758",0.855957878378171,0.572009703778459,"SC",2022-12-11,1,1,0,1,1,1,1,1,1,0,0,1,1,1
"1759",4.99914848185714,0.850131194889686,"SC",2022-12-12,1,0,1,0,1,1,0,1,0,0,0,1,1,0
"1760",2.30232052180279,0.73105604837019,"SC",2022-12-13,1,1,0,0,1,0,0,1,1,1,0,0,0,0
"1761",1.558906603327,0.384898424291606,"SC",2022-12-14,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1762",2.61931421360414,0.357832660968611,"SC",2022-12-15,0,0,1,1,0,1,0,0,0,1,0,0,1,0
"1763",3.81407269550427,0.915078200651195,"SC",2022-12-16,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1764",1.79960926783812,0.812368448766941,"SC",2022-12-17,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1765",NA,NA,"SD",2022-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",0.910997407871623,0.456564081107094,"SD",2022-11-07,1,1,1,1,1,1,1,0,0,0,0,0,1,0
"1767",0.708890319276091,0.388717899370891,"SD",2022-11-08,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1768",2.28442395519167,0.416130427419341,"SD",2022-11-09,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1769",1.30788280130935,0.444844847246998,"SD",2022-11-10,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1770",1.37726883468417,0.474818944999128,"SD",2022-11-11,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1771",NA,NA,"SD",2022-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",0.341831257080136,0.485797057981152,"SD",2022-11-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"1773",1.54841796774794,0.571692780078102,"SD",2022-11-14,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1774",0.300292834905657,0.424498299845509,"SD",2022-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1775",1.05555035965061,0.641258393085189,"SD",2022-11-16,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1776",1.78050363519751,0.677238790325443,"SD",2022-11-17,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1777",1.16973438572832,0.71386549529922,"SD",2022-11-18,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1778",NA,NA,"SD",2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,"SD",2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",0.293461218046873,0.54831485739943,"SD",2022-11-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1781",0.875692706436228,0.659277682728666,"SD",2022-11-22,1,1,1,1,1,1,0,1,1,0,1,1,1,0
"1782",1.39290979672655,0.902308857407396,"SD",2022-11-23,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1783",NA,NA,"SD",2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",0.560958187635951,0.507301175418417,"SD",2022-11-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1785",0.123855055917258,0.177650660852792,"SD",2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1786",NA,NA,"SD",2022-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",2.98856378143958,0.900237245537234,"SD",2022-11-28,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1788",2.20645039245135,1.06459001129538,"SD",2022-11-29,1,0,1,0,0,1,1,1,0,1,0,0,1,0
"1789",0.516292853679775,0.641620069057674,"SD",2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1790",1.06386225407184,0.65327554070023,"SD",2022-12-01,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1791",2.12779984273587,1.07469290793092,"SD",2022-12-02,1,1,1,0,0,1,1,1,1,1,0,0,1,0
"1792",0.623785446728998,0.0956382410427663,"SD",2022-12-03,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1793",NA,NA,"SD",2022-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",1.06866316382324,1.51523889451803,"SD",2022-12-05,1,1,1,0,0,1,1,1,1,1,0,0,1,1
"1795",0.168839817950836,0.073487886774553,"SD",2022-12-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1796",2.87714479023942,0.721379087490619,"SD",2022-12-07,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1797",1.82548611578032,1.61164337049061,"SD",2022-12-08,1,1,0,0,1,0,1,1,1,0,0,1,0,1
"1798",0.257987718646584,0.056985634872152,"SD",2022-12-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1799",0.746579202238352,0.752332293793613,"SD",2022-12-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1800",1.14130154232443,1.61906833241782,"SD",2022-12-11,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"1801",0.108540911492799,0.0448504274324145,"SD",2022-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1802",0.0297200797944181,0.041586015170267,"SD",2022-12-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"1803",1.17072337868555,1.65210689411644,"SD",2022-12-14,1,1,0,0,1,1,1,1,1,0,0,1,1,1
"1804",0.0242246297464967,0.03602159740277,"SD",2022-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1805",NA,NA,"SD",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,NA,"SD",2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807",1.11385662297461,0.576250810336348,"TN",2022-11-06,1,1,1,1,0,1,1,1,1,1,1,0,1,0
"1808",1.19696092682863,0.587450601467231,"TN",2022-11-07,0,1,1,1,1,1,1,0,0,1,0,1,1,0
"1809",1.75610039757822,0.461466611496296,"TN",2022-11-08,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"1810",1.07888107512811,0.567246170038133,"TN",2022-11-09,1,1,1,1,0,1,1,1,0,0,0,0,1,0
"1811",0.758220233622221,0.635437480548139,"TN",2022-11-10,1,1,0,1,1,1,1,1,1,0,1,1,1,0
"1812",0.686231829431713,0.667715780164254,"TN",2022-11-11,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"1813",1.91122881847572,0.508005142081815,"TN",2022-11-12,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1814",1.22824303174714,0.517308161625186,"TN",2022-11-13,1,1,1,1,1,1,0,1,1,0,0,1,1,0
"1815",3.57032252126161,0.796589850730624,"TN",2022-11-14,1,1,0,0,1,1,1,1,1,0,0,0,1,0
"1816",1.19043785628034,0.702227061258038,"TN",2022-11-15,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"1817",2.93375019119926,0.634519966855943,"TN",2022-11-16,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1818",2.79321494880304,0.584441110414358,"TN",2022-11-17,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1819",2.53675466399782,0.55096321056803,"TN",2022-11-18,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"1820",0.839406317801912,0.403347825780565,"TN",2022-11-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"1821",1.57504113405073,0.603548975028313,"TN",2022-11-20,1,1,1,1,1,1,0,1,0,1,0,0,1,0
"1822",8.05680944183443,0.680853243613676,"TN",2022-11-21,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"1823",8.40432862123687,0.769709068884996,"TN",2022-11-22,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"1824",0.803877236439692,0.506708572450387,"TN",2022-11-23,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"1825",1.45454809659537,0.940159307802811,"TN",2022-11-24,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1826",1.88498503149396,0.652206256751105,"TN",2022-11-25,1,1,1,0,1,0,1,1,1,0,0,1,0,1
"1827",4.59812169875213,0.763810804572683,"TN",2022-11-26,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1828",2.57113925959259,0.634511978055849,"TN",2022-11-27,1,1,1,0,1,1,0,1,0,1,0,0,1,0
"1829",5.34759390613009,0.656688808921532,"TN",2022-11-28,1,1,1,0,1,1,0,1,1,0,0,0,1,1
"1830",4.08077039962298,0.600378389456878,"TN",2022-11-29,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1831",3.61642249181163,0.655924785243317,"TN",2022-11-30,1,0,1,0,1,0,0,1,0,0,0,0,0,1
"1832",1.95969169051281,0.519082461363655,"TN",2022-12-01,0,1,1,1,1,1,0,0,1,0,0,1,1,0
"1833",2.3327418693848,0.531951801820499,"TN",2022-12-02,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1834",0.963893618996456,0.413087045932075,"TN",2022-12-03,1,1,1,1,1,0,1,1,1,0,0,1,0,0
"1835",2.39505054013734,0.655278558632098,"TN",2022-12-04,1,1,1,0,1,1,0,1,1,0,0,1,1,0
"1836",4.49680882174764,0.551930824548979,"TN",2022-12-05,1,1,1,0,1,1,0,1,1,1,0,1,1,0
"1837",6.24232903347758,0.611533998436732,"TN",2022-12-06,0,1,1,0,1,1,0,0,1,0,0,0,1,0
"1838",1.47118569596784,0.41308327839201,"TN",2022-12-07,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"1839",3.66521331608102,0.505573698117402,"TN",2022-12-08,1,1,0,0,1,1,0,1,1,1,0,0,1,0
"1840",1.32480855693855,0.389312154631878,"TN",2022-12-09,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"1841",1.0054727514893,0.369634571404151,"TN",2022-12-10,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1842",8.20446041457881,0.957319461439118,"TN",2022-12-11,1,0,1,0,1,1,0,1,1,0,0,1,1,0
"1843",2.61376419649159,0.479396710803804,"TN",2022-12-12,1,0,1,0,1,1,1,1,0,0,0,1,1,0
"1844",4.84224324375035,0.709582848065709,"TN",2022-12-13,1,1,1,0,1,0,0,1,1,1,0,1,0,0
"1845",2.42435697081822,0.366254287649636,"TN",2022-12-14,1,1,0,1,1,0,0,1,1,0,0,0,0,0
"1846",5.30702019916187,0.743110548887008,"TN",2022-12-15,1,1,0,0,1,0,0,1,1,0,0,0,0,0
"1847",7.62888051858168,0.804901176471302,"TN",2022-12-16,1,1,1,0,1,1,0,1,1,1,0,0,1,0
"1848",2.1667747114012,0.533914733736768,"TN",2022-12-17,1,1,1,0,1,0,1,1,1,1,0,1,0,0
"1849",4.10740706989137,0.644192479318198,"TX",2022-11-06,0,0,1,1,1,1,0,0,0,0,0,1,1,0
"1850",3.21152520209039,0.612390975505533,"TX",2022-11-07,0,1,0,1,0,1,1,0,1,0,1,1,1,0
"1851",7.23063555185386,0.574791048335923,"TX",2022-11-08,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1852",4.46712286283473,0.532815997422684,"TX",2022-11-09,1,0,0,0,1,1,1,0,0,0,0,0,1,1
"1853",2.69896689576759,0.657640663031296,"TX",2022-11-10,1,1,1,1,1,0,1,1,1,0,0,0,0,0
"1854",3.21171983119144,0.613960406448495,"TX",2022-11-11,1,1,0,1,1,0,0,1,0,0,1,0,0,0
"1855",3.33433195149,0.626197641447279,"TX",2022-11-12,1,0,1,0,1,1,0,1,0,0,0,0,1,0
"1856",4.13109868151155,0.524701075706916,"TX",2022-11-13,1,0,0,0,1,1,1,1,0,0,1,0,1,0
"1857",5.32122214464013,0.632260073102563,"TX",2022-11-14,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"1858",6.68176576590942,0.590595843325631,"TX",2022-11-15,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"1859",6.50959825948764,0.50957634442743,"TX",2022-11-16,1,0,1,0,0,1,1,1,0,0,0,0,1,1
"1860",4.51238084931112,0.610524451986773,"TX",2022-11-17,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"1861",1.38038929486563,0.581841043362812,"TX",2022-11-18,1,1,1,1,1,1,1,1,1,0,0,0,1,0
"1862",2.66386123749081,0.497508112559697,"TX",2022-11-19,1,0,0,1,1,1,0,1,1,0,0,0,1,1
"1863",3.65702574179403,0.551554132447979,"TX",2022-11-20,1,1,0,1,0,1,1,1,0,0,0,0,1,0
"1864",7.64955255079642,0.574651303857504,"TX",2022-11-21,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"1865",4.78627365395589,0.503479468550906,"TX",2022-11-22,1,1,0,0,0,1,1,0,1,0,0,0,1,0
"1866",4.25347431105758,0.573890395927086,"TX",2022-11-23,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"1867",0.678492927354966,0.940159307802811,"TX",2022-11-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"1868",24.1560703808346,0.585372448312027,"TX",2022-11-25,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"1869",3.54897827169969,0.698092761094683,"TX",2022-11-26,1,1,0,0,1,1,1,1,0,0,0,0,1,0
"1870",1.34080682556687,0.440254599272875,"TX",2022-11-27,1,1,1,1,1,1,1,1,0,0,0,0,1,0
"1871",11.5400299504855,0.517810516447863,"TX",2022-11-28,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"1872",8.64021336601808,0.549924531182729,"TX",2022-11-29,0,0,0,0,0,1,0,0,0,0,0,1,1,0
