...1,es_score,brier_score,location,target_date,X21L_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X21L_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1641,4.52516497680503,0.282004057020251,PR,2023-01-17,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
1642,1.45841157038288,0.2838428950997365,PR,2023-01-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1643,1.90774188654336,0.31381179857020147,PR,2023-01-19,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0
1644,4.93047182652323,0.24672901161714,PR,2023-01-20,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1645,0.917509919649858,0.227693130466521,PR,2023-01-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1646,NA,NA,PR,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,0.851791761816049,0.289606271290962,PR,2023-01-23,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1648,0.395995353741184,0.2425692960325345,PR,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1649,1.28827596494494,0.4124580605918625,PR,2023-01-25,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1650,NA,NA,PR,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,0.636296811024341,0.4568086914950085,PR,2023-01-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1652,NA,NA,PR,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,PR,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,PR,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,PR,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,0.030386301670399,0.02298332082063415,PR,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1665,NA,NA,PR,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,PR,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,NA,NA,PR,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,NA,NA,PR,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,NA,NA,PR,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,0.0149829138440224,0.0101596241551776,PR,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1671,NA,NA,PR,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,0.0849632542307852,0.00766503510947865,PR,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1673,NA,NA,PR,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,0.0152826729378678,0.003224217878446795,PR,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1679,NA,NA,PR,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,3.63042659067627,0.2721045422951385,RI,2023-01-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0
1682,10.0699106513057,0.344136533811946,RI,2023-01-16,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1683,3.21492247300442,0.256058576989772,RI,2023-01-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1684,0.414321761835154,0.248662470656051,RI,2023-01-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1685,1.31466160725561,0.2207049318257625,RI,2023-01-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1686,3.0197911638219,0.2624150200025095,RI,2023-01-20,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
1687,3.94242185849506,0.2004789789897435,RI,2023-01-21,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1688,2.63431023594884,0.2100128596088445,RI,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1689,5.88528912355579,0.208815583208209,RI,2023-01-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1690,0.814147532461557,0.3459333140090625,RI,2023-01-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1691,0.405509537684424,0.243486865078494,RI,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1692,3.04950059236695,0.1796481554946345,RI,2023-01-26,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1693,5.67565170631759,0.153464694560397,RI,2023-01-27,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1694,1.72958248322205,0.0966572609837765,RI,2023-01-28,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
1695,1.93381896393512,0.0868819383817075,RI,2023-01-29,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1696,2.43348691369041,0.0778844461478345,RI,2023-01-30,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1697,0.533476156550291,0.0696366960777655,RI,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1698,NA,NA,RI,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1699,0.250379987698096,0.055255946132668,RI,2023-02-02,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1700,0.480016829879086,0.1610657033716125,RI,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1701,1.67071654777883,0.0434407361589348,RI,2023-02-04,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1702,1.82050203220401,0.102780695988568,RI,2023-02-05,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1
1703,0.308668232336839,0.03386465157361685,RI,2023-02-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1704,0.0418162867992977,0.0298130383925062,RI,2023-02-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1705,0.518444010132372,0.0261987578230222,RI,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1706,0.114242785621696,0.02298332082063415,RI,2023-02-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1707,0.300333903826327,0.0201300259514667,RI,2023-02-10,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1708,1.75105919388777,0.444709739823546,RI,2023-02-11,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0
1709,0.355134637657651,0.01537332473052595,RI,2023-02-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1710,1.34349631797071,0.0134071840720131,RI,2023-02-13,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1711,0.197148498605135,0.0116778357712589,RI,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1712,0.330737855759466,0.0101596241551776,RI,2023-02-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1713,0.380120794527868,0.00882911966183175,RI,2023-02-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1714,0.330573953776125,0.00766503510947865,RI,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1715,1.07514654529798,0.2343605975807805,RI,2023-02-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1716,0.151649731371128,0.00576104301105785,RI,2023-02-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1717,0.0556776520682115,0.0049882578287081996,RI,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1718,0.480638571026837,0.0043158744413646,RI,2023-02-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1719,0.142867770747154,0.003731522173992365,RI,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1720,0.00479008275309714,0.003224217878446795,RI,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1721,0.0790144637514876,0.00278423800896287,RI,2023-02-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1722,0.00304350072570415,0.002402996694297325,RI,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1723,4.45642026765266,0.2816152903339715,SC,2023-01-15,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0
1724,5.13320358882772,0.3602199168792745,SC,2023-01-16,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0
1725,11.2235831019687,0.3522355978709575,SC,2023-01-17,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1726,4.16844575800568,0.316917512978988,SC,2023-01-18,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1727,1.6118729369296,0.319597422357731,SC,2023-01-19,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0
1728,5.80216741955708,0.3523558434329165,SC,2023-01-20,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1729,4.02882572711115,0.3359846820652865,SC,2023-01-21,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1730,2.4698878353435,0.337765679383827,SC,2023-01-22,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1
1731,5.93101247508101,0.358069119734171,SC,2023-01-23,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
1732,15.5451016086258,0.3773215510578495,SC,2023-01-24,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
1733,11.085646558003,0.3593745824038995,SC,2023-01-25,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1734,7.74911605634169,0.3890805170807225,SC,2023-01-26,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1735,4.61971980587392,0.360568766528776,SC,2023-01-27,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
1736,4.60264212995016,0.3757378025249515,SC,2023-01-28,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
1737,3.85010585956202,0.4267937971016555,SC,2023-01-29,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
1738,7.05337129228336,0.316910076510275,SC,2023-01-30,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1739,5.91386650862715,0.412434978474193,SC,2023-01-31,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
1740,3.55616398486107,0.28860818936413,SC,2023-02-01,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1741,5.65496585600729,0.28228171103984,SC,2023-02-02,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
1742,11.1424633635427,0.368965104602154,SC,2023-02-03,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1743,0.821682172925601,0.19145947558787,SC,2023-02-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1744,6.35656339541111,0.313988212421913,SC,2023-02-05,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
1745,5.36471434306753,0.3103878590409495,SC,2023-02-06,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
1746,1.01098207853702,0.172968789166863,SC,2023-02-07,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1747,5.66450752850865,0.297565432568963,SC,2023-02-08,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
1748,1.20877069284221,0.1783075758000175,SC,2023-02-09,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
1749,2.32427362054208,0.210063048028732,SC,2023-02-10,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0
1750,1.37478102435461,0.1878949751789295,SC,2023-02-11,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
1751,0.665344210305724,0.0839058695007675,SC,2023-02-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1752,0.723384501312171,0.12343014428114,SC,2023-02-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1753,0.873164827901383,0.0989947780600575,SC,2023-02-14,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
1754,4.5137241838785,0.343481362225222,SC,2023-02-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1755,0.851032329705729,0.09401224786192,SC,2023-02-16,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1756,6.66490852809441,0.3290054993926155,SC,2023-02-17,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
1757,0.534036592414762,0.1463581632833125,SC,2023-02-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1758,0.399810002897202,0.100145615465261,SC,2023-02-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1759,2.73198351167179,0.21097452868373,SC,2023-02-20,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1760,3.57192134174649,0.204605908253217,SC,2023-02-21,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1761,1.97077336062734,0.183124925828238,SC,2023-02-22,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
1762,0.213923880563996,0.003224217878446795,SC,2023-02-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1763,0.924859177153069,0.226645651881031,SC,2023-02-24,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1764,0.0468073004193767,0.002402996694297325,SC,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1765,0.957295776663809,0.4484538648118365,SD,2023-01-15,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1766,0.379727037508991,0.2548355289071125,SD,2023-01-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1767,0.944052139881484,0.6696697065177,SD,2023-01-17,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
1768,1.06130757918723,0.4860746569723275,SD,2023-01-18,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1769,NA,NA,SD,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,0.547377199898874,0.3906067980692255,SD,2023-01-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1775,NA,NA,SD,2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,0.805521818054265,0.567070955302135,SD,2023-02-01,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1783,NA,NA,SD,2023-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2023-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,SD,2023-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,SD,2023-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,SD,2023-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,SD,2023-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2023-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2023-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2023-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2023-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2023-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,2.03671360906948,0.239428948654974,TN,2023-01-15,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1808,3.16417743681947,0.3219369398464365,TN,2023-01-16,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0
1809,6.40728884598488,0.3201421511901605,TN,2023-01-17,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
1810,4.6715432315294,0.351892266150737,TN,2023-01-18,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1811,2.18730812896675,0.285087118949811,TN,2023-01-19,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
1812,5.58142732070534,0.3234696681870395,TN,2023-01-20,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
1813,6.92661618147698,0.352127546643495,TN,2023-01-21,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1814,1.47270626783828,0.2984730720031165,TN,2023-01-22,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
1815,10.9700299599221,0.335688856151043,TN,2023-01-23,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1816,8.41843956051472,0.3831073160670285,TN,2023-01-24,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1817,6.85309381895942,0.4013597510890375,TN,2023-01-25,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0
1818,2.53869872625519,0.3314363271535845,TN,2023-01-26,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
1819,1.18385072838916,0.284606358332233,TN,2023-01-27,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1
1820,1.41776519600581,0.29679634160333,TN,2023-01-28,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
1821,1.14988932594358,0.2463058161340365,TN,2023-01-29,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1822,0.695850890471406,0.205209712303787,TN,2023-01-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1823,3.28288668824988,0.3360723516137095,TN,2023-01-31,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0
1824,1.153481663114,0.2173267903859025,TN,2023-02-01,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
1825,3.7411809474838,0.2444092094761975,TN,2023-02-02,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1826,5.50384272002242,0.409841934390394,TN,2023-02-03,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
1827,0.567856605257213,0.210872159484399,TN,2023-02-04,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1828,2.13376940350816,0.53792813353606,TN,2023-02-05,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1829,11.8774152376033,0.528213633614115,TN,2023-02-06,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
1830,1.44826823073758,0.1630205293629015,TN,2023-02-07,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0
1831,1.67807133162063,0.274833232453803,TN,2023-02-08,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
1832,2.95525500515555,0.257082300423401,TN,2023-02-09,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0
1833,2.63731424026427,0.231008432762216,TN,2023-02-10,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
1834,2.16646831710631,0.272758364986353,TN,2023-02-11,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
1835,0.830927364277907,0.392302320966854,TN,2023-02-12,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1836,2.70462370811277,0.377521771113747,TN,2023-02-13,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0
1837,2.52746202219822,0.212473565954993,TN,2023-02-14,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
1838,2.55847776212014,0.2631131924559455,TN,2023-02-15,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0
1839,1.16085144410258,0.18961893031554,TN,2023-02-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1840,0.840675540066774,0.134788735265445,TN,2023-02-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1841,0.543829290909668,0.1463581632833125,TN,2023-02-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1842,0.846399362160963,0.098416077394728,TN,2023-02-19,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
1843,3.80626309019832,0.291636534690124,TN,2023-02-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1844,1.38172136882037,0.2034996566499205,TN,2023-02-21,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1
1845,1.34513525766426,0.184437328238009,TN,2023-02-22,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
1846,1.91664141984801,0.3150572646827595,TN,2023-02-23,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
1847,2.81222815593487,0.226645651881031,TN,2023-02-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1848,0.0278513033408755,0.002402996694297325,TN,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1849,8.80582916314418,0.3017849172975735,TX,2023-01-15,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1850,15.4947958404092,0.31027555446683,TX,2023-01-16,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1851,16.0328331208228,0.30076836847256,TX,2023-01-17,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
1852,9.58837698575513,0.2996269473838845,TX,2023-01-18,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1853,11.0243516058106,0.30761728246196,TX,2023-01-19,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1854,13.4446741166747,0.3150356998596115,TX,2023-01-20,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1855,11.6641411737011,0.326115470823071,TX,2023-01-21,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
1856,8.88901238148263,0.3033301691636585,TX,2023-01-22,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0
1857,31.1416503863213,0.336432430400052,TX,2023-01-23,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1858,6.3441115927677,0.3230873786420015,TX,2023-01-24,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1859,3.35078861332198,0.314625017380584,TX,2023-01-25,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
