...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X22E_95_CI
1858,0.993781467998647,0.0556093247478785,TX,2023-03-21,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
1859,1.03697308033635,0.092051733775909,TX,2023-03-22,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
1860,2.55557182510548,0.124700040410746,TX,2023-03-23,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1861,2.09841656077921,0.0986068884718345,TX,2023-03-24,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0
1862,2.86710578375821,0.2172738961287545,TX,2023-03-25,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0
1863,1.78129444265297,0.226283065477832,TX,2023-03-26,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1864,1.88693889816327,0.02834064931838355,TX,2023-03-27,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
1865,1.01556252915784,0.0957511309431095,TX,2023-03-28,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1866,2.53272714270802,0.0284984814778727,TX,2023-03-29,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0
1867,3.00557194507546,0.226668183630332,TX,2023-03-30,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1868,0.772739505282224,0.068570578409509,TX,2023-03-31,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1869,0.99717105677923,0.04897580316106745,TX,2023-04-01,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1870,1.74842660275164,0.1409113063628605,TX,2023-04-02,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0
1871,2.59096365135332,0.0812512525322625,TX,2023-04-03,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1872,3.40104636134389,0.2259906337311515,TX,2023-04-04,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0
1873,1.82620007814708,0.103696415573151,TX,2023-04-05,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1874,1.01230911637219,0.167197020058109,TX,2023-04-06,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
1875,1.27566840818798,0.212991125152215,TX,2023-04-07,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1876,1.32291406229059,0.0217360029897763,TX,2023-04-08,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1877,0.0322633307554645,0.02491092028666485,TX,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1878,4.42931335651816,0.232287134507359,TX,2023-04-10,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1
1879,3.03110694411734,0.13836332726555,TX,2023-04-11,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
1880,3.23490908569329,0.128254289503713,TX,2023-04-12,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
1881,4.22665226527459,0.0836364436033305,TX,2023-04-13,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
1882,2.63513765470438,0.119295484855493,TX,2023-04-14,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
1883,2.83654657672787,0.1098517368061835,TX,2023-04-15,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
1884,2.78192073860386,0.15671292055688749,TX,2023-04-16,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1
1885,6.87039201740481,0.224400784282104,TX,2023-04-17,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
1886,5.53470116054513,0.151026650605355,TX,2023-04-18,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1
1887,3.92706092952318,0.160657593923694,TX,2023-04-19,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1888,3.32985631055869,0.218748260460262,TX,2023-04-20,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
1889,5.10043738183708,0.2246048778638045,TX,2023-04-21,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1
1890,5.93418716438622,0.146776403130594,TX,2023-04-22,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1891,0.0486677661313496,0.00438334434212824,UT,2023-03-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
1892,0.0767824897792625,0.004240230037677,UT,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1893,1.13418645462944,0.4484241439300575,UT,2023-03-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1894,0.84960553821321,0.0875213923298975,UT,2023-03-15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1895,0.504321356052706,0.00400401065984823,UT,2023-03-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1896,0.802874622604837,0.153163052668387,UT,2023-03-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1897,0.020639516404903,0.004001073662193295,UT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1898,0.108227900657836,0.00404653101207752,UT,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1899,0.115518092922413,0.004124738174178825,UT,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1900,1.13699219880995,0.446443171030613,UT,2023-03-21,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1901,0.0757691689207685,0.004387469266720115,UT,2023-03-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1902,0.0511406122793724,0.004577819835820255,UT,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1903,1.37120215997856,0.2264373979137805,UT,2023-03-24,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
1904,NA,NA,UT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,0.0560334732202408,0.005438468250729,UT,2023-03-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1906,0.972557399385066,0.2938083807601,UT,2023-03-27,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1907,0.203528322265516,0.0063214865485405,UT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1908,0.170810852361608,0.00688414566948335,UT,2023-03-29,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1909,0.010014512901293,0.0075447214668456,UT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1910,NA,NA,UT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,NA,NA,UT,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,0.626507335176068,0.115546647851912,UT,2023-04-06,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
1917,0.0259009677918787,0.01901449512776855,UT,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1918,NA,NA,UT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,0.332273613179969,0.037888967875498,UT,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1923,1.22364208058888,0.251333468076731,UT,2023-04-13,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0
1924,NA,NA,UT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,0.100982470868773,0.076455433787308,UT,2023-04-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1928,NA,NA,UT,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.18858700171255,0.1541616845222825,VA,2023-03-12,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0
1934,1.15902078188805,0.0881177818182455,VA,2023-03-13,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1935,6.29664545144952,0.2353446016336665,VA,2023-03-14,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
1936,1.64879732312984,0.095868377153549,VA,2023-03-15,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1937,2.65936653190411,0.1605569332449725,VA,2023-03-16,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0
1938,2.95633532194931,0.176627052445902,VA,2023-03-17,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0
1939,0.533026195792544,0.059621997270334,VA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1940,0.540460793655427,0.0534026565142075,VA,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1941,1.11539449945977,0.1120942381713855,VA,2023-03-20,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0
1942,2.82930977196264,0.1592142470240795,VA,2023-03-21,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1943,0.923423046776588,0.0664352585694945,VA,2023-03-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1944,1.04946294234565,0.099440020651698,VA,2023-03-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1945,1.89167554713385,0.149110819773606,VA,2023-03-24,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
1946,4.56937337325663,0.209254894621815,VA,2023-03-25,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1947,1.27013501542989,0.132471858675536,VA,2023-03-26,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
1948,1.66057764010549,0.1167594822965175,VA,2023-03-27,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
1949,1.79047110620345,0.1512804455131975,VA,2023-03-28,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0
1950,0.537547618156762,0.067865692563108,VA,2023-03-29,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1951,1.20319023090119,0.1060675554815055,VA,2023-03-30,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1952,3.12321249900339,0.3005184018610765,VA,2023-03-31,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
1953,1.73973906842577,0.156313342378133,VA,2023-04-01,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
1954,2.37321813554837,0.275221258611046,VA,2023-04-02,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
1955,1.15821944216692,0.1344697165057735,VA,2023-04-03,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
1956,1.41950582025064,0.122916055785514,VA,2023-04-04,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
1957,4.17122385935472,0.299203932398094,VA,2023-04-05,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
1958,1.60572152280083,0.2424532469418765,VA,2023-04-06,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1
1959,1.28849273307112,0.2464104492427455,VA,2023-04-07,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1960,4.81791637933924,0.2842052451320885,VA,2023-04-08,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0
1961,0.921100221950366,0.228604154836129,VA,2023-04-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1962,2.18483451607677,0.093109542674977,VA,2023-04-10,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1963,2.15274742870844,0.144984017604072,VA,2023-04-11,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
1964,2.04507972025988,0.0749030955714125,VA,2023-04-12,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1965,1.25254475559351,0.180737734260713,VA,2023-04-13,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1966,1.10977097254012,0.146302448107683,VA,2023-04-14,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1967,2.61777954700114,0.266636842290632,VA,2023-04-15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1
1968,1.41026465149706,0.167523014257809,VA,2023-04-16,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0
1969,2.82390651761682,0.170270771705053,VA,2023-04-17,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1970,2.89352820070498,0.2694113558779335,VA,2023-04-18,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1971,3.50569254320001,0.2462096437032115,VA,2023-04-19,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1
1972,3.11633066310617,0.341466655173684,VA,2023-04-20,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
1973,3.69320087262505,0.152044033687511,VA,2023-04-21,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1974,5.40582000977227,0.241095461447007,VA,2023-04-22,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
1975,3.49268036119361,0.461841853996397,VT,2023-03-12,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1976,4.89516372709403,0.61508927777242,VT,2023-03-13,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1977,1.69131079528168,0.3051209627076805,VT,2023-03-14,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
1978,3.61733804071801,0.55495254245438,VT,2023-03-15,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1979,0.103114828795856,0.00400401065984823,VT,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1980,1.59861720517924,0.262575574081207,VT,2023-03-17,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1
1981,1.70573500987996,0.183296878641539,VT,2023-03-18,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1982,0.0766366349769623,0.00404653101207752,VT,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.970344611308908,0.1571302965197785,VT,2023-03-20,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1984,0.111229311397098,0.004237541696251065,VT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1985,1.00332744681661,0.1875690751658455,VT,2023-03-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
1986,1.01255471277207,0.187450063950103,VT,2023-03-23,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1987,1.71328248825591,0.2237793184186645,VT,2023-03-24,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
1988,1.26742161698005,0.89377277659936,VT,2023-03-25,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1989,0.00720002992963738,0.005438468250729,VT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,0.0599160081013171,0.00584333556810815,VT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,0.823143678965518,0.0959940482281965,VT,2023-03-28,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
1992,0.795997574981915,0.105349453241035,VT,2023-03-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
1993,0.923456489792278,0.156352219559612,VT,2023-03-30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1994,0.0418640998919244,0.00831916654903705,VT,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.0459028533398178,0.00922638747910015,VT,2023-04-01,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1996,0.171452748273962,0.01028870541558275,VT,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1997,0.0595951447965104,0.0115323658634498,VT,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1998,1.11650483584851,0.444279442010722,VT,2023-04-04,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
1999,0.74891420215627,0.275332867901192,VT,2023-04-05,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
2000,2.76131698253018,0.630920100439845,VT,2023-04-06,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1
2001,0.900698566876825,0.2266353168565305,VT,2023-04-07,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
2002,0.911726563045264,0.4058816382501535,VT,2023-04-08,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
2003,0.036550349459187,0.02491092028666485,VT,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,0.140167229203709,0.02860868774380235,VT,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,0.300400642883219,0.0329064679267255,VT,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,0.859373477229873,0.394378014815627,VT,2023-04-12,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
2007,0.552768703946489,0.043647890183905,VT,2023-04-13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2008,NA,NA,VT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,0.371705136067108,0.1648341341151465,VT,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2010,0.526890843626,0.0665803613962305,VT,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,0.998965105149865,0.3643536455661235,VT,2023-04-17,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
2012,0.881499310478204,0.238446125584252,VT,2023-04-18,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
2013,0.998312442470429,0.316671986432418,VT,2023-04-19,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
2014,0.967870140875983,0.67448704496203,VT,2023-04-20,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
2015,0.191169075893113,0.129679711300238,VT,2023-04-21,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2016,0.579641101100437,0.146776403130594,VT,2023-04-22,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
2017,3.53816716792132,0.2118132051318645,WA,2023-03-12,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
2018,6.51697585948163,0.2026696066385495,WA,2023-03-13,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
2019,4.93249082804191,0.1405450886129855,WA,2023-03-14,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
2020,16.3452927556774,0.314297302715149,WA,2023-03-15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2021,3.65804560831763,0.1473846166546035,WA,2023-03-16,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1
2022,5.55095076208903,0.214427383667463,WA,2023-03-17,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0
2023,2.27667663508616,0.1096063614631285,WA,2023-03-18,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
2024,1.69312617671459,0.1613615871762135,WA,2023-03-19,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0
2025,5.04547873531679,0.1931334358124555,WA,2023-03-20,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2026,9.25283553009422,0.192500399551688,WA,2023-03-21,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2027,2.95752949334971,0.124504045427444,WA,2023-03-22,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
2028,2.48675742630865,0.088382552767472,WA,2023-03-23,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
2029,9.04113425580881,0.2518736041353465,WA,2023-03-24,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2030,4.12363252122313,0.178835620773337,WA,2023-03-25,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0
2031,1.21471918596037,0.1084091598518775,WA,2023-03-26,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
2032,7.64914608451395,0.2004783787654595,WA,2023-03-27,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2033,5.1795143751441,0.1734776289846645,WA,2023-03-28,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
2034,1.96746900552029,0.106675039175629,WA,2023-03-29,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0
2035,5.47422087072698,0.224453314619007,WA,2023-03-30,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2036,2.10847389945222,0.145201394220986,WA,2023-03-31,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1
2037,4.10424810650577,0.148548554053422,WA,2023-04-01,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
2038,2.71685603582292,0.1712412301676365,WA,2023-04-02,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
2039,1.19185349218295,0.098667937931993,WA,2023-04-03,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
2040,1.21330441362341,0.1316703811522375,WA,2023-04-04,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0
2041,4.15886904329238,0.2134483052430745,WA,2023-04-05,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
2042,1.59593822167438,0.085458188246287,WA,2023-04-06,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
2043,2.17491177270692,0.156300800402024,WA,2023-04-07,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1
2044,3.77080900966743,0.271906988669597,WA,2023-04-08,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
2045,2.2480901499494,0.090629723015663,WA,2023-04-09,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
2046,1.10443369457034,0.155038898866223,WA,2023-04-10,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
2047,8.84164798241835,0.3916553640303675,WA,2023-04-11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2048,3.54170539876117,0.292111759557398,WA,2023-04-12,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0
2049,5.5582758258865,0.070809716825281,WA,2023-04-13,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
2050,3.17749477571528,0.338304157289653,WA,2023-04-14,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0
2051,6.50992552952001,0.3740512535341415,WA,2023-04-15,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
2052,3.55571105125316,0.261425574516247,WA,2023-04-16,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
2053,4.47142999902494,0.1901520786947415,WA,2023-04-17,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1
2054,3.55215687412015,0.234716660604686,WA,2023-04-18,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
2055,4.76195025534026,0.2185409423820815,WA,2023-04-19,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1
2056,2.26666519057839,0.230348157904679,WA,2023-04-20,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
2057,4.01712000336679,0.2388098108094945,WA,2023-04-21,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0
2058,4.28784521789042,0.4204872456191705,WA,2023-04-22,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2059,0.894684345008446,0.134533868303778,WI,2023-03-12,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
2060,0.949228249610559,0.093056342011993,WI,2023-03-13,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
2061,0.542461222141749,0.063369246034486,WI,2023-03-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2062,0.620397569763083,0.0816086970941705,WI,2023-03-15,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
2063,1.41712840760934,0.1316134957425335,WI,2023-03-16,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
2064,0.187947576104221,0.00398712858291758,WI,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2065,0.0442525985278731,0.004001073662193295,WI,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2066,0.0200614844083504,0.00404653101207752,WI,2023-03-19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2067,0.618365138720432,0.102632776957385,WI,2023-03-20,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
2068,0.239809753379408,0.004237541696251065,WI,2023-03-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
2069,1.49214012857157,0.206257834037324,WI,2023-03-22,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
2070,0.814590919120362,0.004577819835820255,WI,2023-03-23,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
2071,1.99889749320629,0.1955361887134325,WI,2023-03-24,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
2072,0.134479855016546,0.00509753147370335,WI,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2073,0.054421104488739,0.005438468250729,WI,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2074,2.40710305671206,0.139637943789395,WI,2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
2075,0.975098257752834,0.186546211049785,WI,2023-03-28,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
2076,1.14508280266056,0.1658763557947215,WI,2023-03-29,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
2077,0.128882864860647,0.0075447214668456,WI,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2078,0.560248688750919,0.1135209710699205,WI,2023-03-31,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
2079,0.0494941862180708,0.00922638747910015,WI,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2080,0.163173935929093,0.01028870541558275,WI,2023-04-02,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
