"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23D_50_CI","X23E_50_CI","X23G_50_CI","X23H_50_CI","X24A_50_CI","other_50_CI","X23F_50_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23D_95_CI","X23E_95_CI","X23G_95_CI","X23H_95_CI","X24A_95_CI","other_95_CI","X23F_95_CI"
"181",2.52391401019399,0.636366589834988,"CA",2023-11-10,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
"182",1.41221064543028,0.503164227148913,"CA",2023-11-11,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0
"183",1.64133032487465,0.506362500466081,"CA",2023-11-12,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"184",4.6038685978716,0.754306688874282,"CA",2023-11-13,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"185",3.94289300062,0.639194467670081,"CA",2023-11-14,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"186",2.86336103299948,0.647469858202802,"CA",2023-11-15,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"187",2.89079660048495,0.722648867620723,"CA",2023-11-16,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"188",1.70738238193786,0.775399743513505,"CA",2023-11-17,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"189",1.14223368480717,0.702218641720445,"CA",2023-11-18,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
"190",0.680275685907454,0.741511593501432,"CA",2023-11-19,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"191",4.184843691418,0.643790402903213,"CA",2023-11-20,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"192",3.38699090625015,0.735197167506474,"CA",2023-11-21,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"193",4.11329467343154,0.698109097690489,"CA",2023-11-22,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0
"194",1.1000127511229,0.930058760504687,"CA",2023-11-23,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"195",2.94450213753534,0.769513616375412,"CA",2023-11-24,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
"196",3.36014965708693,0.73737572981009,"CA",2023-11-25,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0
"197",2.24438537081742,0.66337591244026,"CA",2023-11-26,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0
"198",8.55546682291102,0.8315596948516,"CA",2023-11-27,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"199",11.6274808465827,0.852118681837214,"CA",2023-11-28,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"200",13.8099424338981,0.837462724949609,"CA",2023-11-29,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0
"201",9.19724061588171,0.736372077600074,"CA",2023-11-30,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"202",5.85526983673594,0.807348763481573,"CA",2023-12-01,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"203",1.06818432898471,0.729128585191942,"CA",2023-12-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
"204",4.50521810640195,0.928988648686175,"CA",2023-12-03,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
"205",15.4504306660856,1.10174838284704,"CA",2023-12-04,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"206",11.9480069032304,0.943293505585944,"CA",2023-12-05,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0
"207",10.0561126702685,1.01309407353617,"CA",2023-12-06,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"208",2.46471502404028,1.00330519378506,"CA",2023-12-07,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0
"209",2.67888311429282,1.33694929481158,"CA",2023-12-08,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
"210",3.90624113330946,1.20741835626659,"CA",2023-12-09,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0
"211",NA,NA,"CO",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1.15519662214384,0.515487859132591,"CO",2023-10-30,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1
"213",1.56093893325782,0.825826831435147,"CO",2023-10-31,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"214",1.10091061861166,0.548347145496166,"CO",2023-11-01,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
"215",NA,NA,"CO",2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0.844594575960873,0.70823287640005,"CO",2023-11-03,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0
"217",NA,NA,"CO",2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,"CO",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1.34340684553505,0.775969551604663,"CO",2023-11-06,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
"220",0.891259981236184,0.837241989501461,"CO",2023-11-07,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"221",1.09364716862001,0.587255362344047,"CO",2023-11-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"222",1.55764371393146,0.918234569298999,"CO",2023-11-09,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0
"223",1.01055907518275,0.732279417078632,"CO",2023-11-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"224",0.735331273544396,1.05446405554227,"CO",2023-11-11,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"225",NA,NA,"CO",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",1.86793517737227,0.767698029918288,"CO",2023-11-13,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
"227",1.51128206993129,0.651265483113101,"CO",2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"228",1.36270390339386,0.63696622903453,"CO",2023-11-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0
"229",0.793642091412385,0.79392055321412,"CO",2023-11-16,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"230",0.264278444114383,0.374068502025557,"CO",2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"231",0.856848224292207,0.832447050266618,"CO",2023-11-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"232",0.287876153053068,0.404006680120611,"CO",2023-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"233",1.19825288466168,0.592470260675734,"CO",2023-11-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
"234",2.5254763577542,0.896812284370045,"CO",2023-11-21,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
"235",NA,NA,"CO",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",NA,NA,"CO",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0.437266687550966,0.616896561958371,"CO",2023-11-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"238",0.820099584684869,0.845662739730559,"CO",2023-11-25,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"239",NA,NA,"CO",2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",4.0521976365938,1.04033438342148,"CO",2023-11-27,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
"241",2.3732011001226,1.00085734284211,"CO",2023-11-28,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
"242",2.97962079349497,1.01701112109518,"CO",2023-11-29,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0
"243",0.930486663959869,1.31501484698813,"CO",2023-11-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"244",0.354782810823999,0.567380679573967,"CO",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"245",0.94611549160079,1.34352251578562,"CO",2023-12-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"246",NA,NA,"CO",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1.21913297012041,0.793237509919787,"CO",2023-12-04,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
"248",1.14704134853795,0.753093351587822,"CO",2023-12-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
"249",0.933375573071449,0.719700582621306,"CO",2023-12-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0
"250",NA,NA,"CO",2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",NA,NA,"CO",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",0.628164127152444,0.331608632919619,"CT",2023-10-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
"254",1.27000930983857,0.942806477828742,"CT",2023-10-30,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"255",1.05623798520291,0.326140463268679,"CT",2023-10-31,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
"256",0.499303190418685,0.639744576609176,"CT",2023-11-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"257",0.854161601375839,0.769841966924157,"CT",2023-11-02,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0
"258",0.704241804577723,0.773103320260167,"CT",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
"259",0.225489861155714,0.319066719538528,"CT",2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"260",0.22883388227121,0.318319529534024,"CT",2023-11-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"261",1.45196382687178,0.898862910307632,"CT",2023-11-06,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
"262",1.67877450231922,0.6394006338041,"CT",2023-11-07,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0
"263",1.16766556464702,1.13529481260409,"CT",2023-11-08,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
"264",0.744917039131008,0.788086169591738,"CT",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"265",NA,NA,"CT",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",NA,NA,"CT",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",0.618890945855465,0.697292614819945,"CT",2023-11-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"268",1.83854937797941,0.625138187649298,"CT",2023-11-13,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
"269",2.08132982322265,0.439665872219386,"CT",2023-11-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
"270",0.759782436872762,0.589509702466952,"CT",2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
"271",NA,NA,"CT",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",0.275046039913554,0.387925590784266,"CT",2023-11-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"274",NA,NA,"CT",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",0.758909736296702,0.422513122870793,"CT",2023-11-20,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
"276",1.67599336625646,0.568971464310551,"CT",2023-11-21,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"277",0.330643074254597,0.467566265054222,"CT",2023-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"278",1.40052348205068,0.494449010639605,"CT",2023-11-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"279",0.911451747908681,0.726061802117807,"CT",2023-11-24,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
"280",NA,NA,"CT",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",1.26578623602285,0.806198827657033,"CT",2023-11-26,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
"282",1.21890577490763,0.836120556865214,"CT",2023-11-27,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0
"283",6.1451172021994,0.785780713179375,"CT",2023-11-28,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
"284",5.38703438218113,0.81050528989202,"CT",2023-11-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"285",0.537826294426195,0.769111281296599,"CT",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"286",0.692806648214804,0.567380679573967,"CT",2023-12-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"287",0.621937438020751,0.871693893777562,"CT",2023-12-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"288",2.91093830962034,1.3815862417262,"CT",2023-12-03,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
"289",4.20206919915476,0.857988311892046,"CT",2023-12-04,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0
"290",1.73700433878362,1.07691651427627,"CT",2023-12-05,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0
"291",2.74152752731676,1.24598587608497,"CT",2023-12-06,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0
"292",0.892083044511428,0.809575093040327,"CT",2023-12-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"293",NA,NA,"CT",2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.696820637421981,0.743317675483428,"DC",2023-10-31,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
"298",NA,NA,"DC",2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",0.67989005719203,0.960788722766026,"DC",2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"300",0.613443679705873,0.659894009750876,"DC",2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
"301",0.225725808541124,0.319066719538528,"DC",2023-11-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"302",NA,NA,"DC",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",1.17909980816745,1.14471928075035,"DC",2023-11-06,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
"304",NA,NA,"DC",2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",0.230805734386892,0.319366046655562,"DC",2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"306",0.805203708773424,0.762498617324672,"DC",2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"307",0.616896832428433,0.323535339558479,"DC",2023-11-10,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"308",0.549067582016127,0.664362760736515,"DC",2023-11-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"309",0.747600947977262,1.05673509276251,"DC",2023-11-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"310",0.783542110265468,0.802055810404694,"DC",2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"311",0.656048823127809,0.343860847690782,"DC",2023-11-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"312",NA,NA,"DC",2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",0.725801524778872,1.03510319124172,"DC",2023-11-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"316",NA,NA,"DC",2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",0.814673497073815,0.814449172252513,"DC",2023-11-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
"318",NA,NA,"DC",2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",0.867825689542603,1.22868879872432,"DC",2023-11-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"320",0.354499796394311,0.494449010639605,"DC",2023-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"321",0.861109617602897,1.22069090045854,"DC",2023-11-24,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"322",0.939466063191107,0.557527925399561,"DC",2023-11-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"323",0.418687612391455,0.593827686018079,"DC",2023-11-26,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
"324",0.442629031754112,0.633273458989067,"DC",2023-11-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"325",0.996826930452309,0.97011133498551,"DC",2023-11-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"326",NA,NA,"DC",2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",0.549463744694011,0.769111281296599,"DC",2023-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"328",0.890171508237619,1.25770382506078,"DC",2023-12-01,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"329",1.35523741195683,0.871693893777562,"DC",2023-12-02,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"330",NA,NA,"DC",2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2023-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2023-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2023-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.821149641570267,1.1472173558772,"DC",2023-12-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"335",1.74675016974875,1.20197336459996,"DC",2023-12-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
"336",NA,NA,"DC",2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",0.814469886647074,1.16648408639218,"DE",2023-10-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
"338",1.35161098428285,0.744552399935961,"DE",2023-10-30,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0
"339",0.769122587485232,0.777103064668251,"DE",2023-10-31,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
"340",0.227235014825645,0.323840941769823,"DE",2023-11-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"341",0.679184887895923,0.960788722766026,"DE",2023-11-02,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"342",NA,NA,"DE",2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",0.61378552272104,0.319066719538528,"DE",2023-11-04,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"344",NA,NA,"DE",2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",1.36710973234012,1.07680709485983,"DE",2023-11-06,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0
"346",1.33104356248385,0.740632603694056,"DE",2023-11-07,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0
"347",1.35973130768601,0.79133810741459,"DE",2023-11-08,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"348",NA,NA,"DE",2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",NA,NA,"DE",2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",NA,NA,"DE",2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",0.991639556433185,0.875207455232551,"DE",2023-11-13,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
"353",0.784458116600535,0.786058136263201,"DE",2023-11-14,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
"354",1.50656484716637,1.13892933254093,"DE",2023-11-15,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
"355",0.253549470482963,0.362234221133875,"DE",2023-11-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
"356",NA,NA,"DE",2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",1.98954497079235,0.774545295702304,"DE",2023-11-18,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
"358",1.75399900805305,0.980864785585033,"DE",2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0
"359",1.29697215658977,0.70465350657901,"DE",2023-11-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0
"360",2.25615891658639,0.56936701609794,"DE",2023-11-21,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0
"361",NA,NA,"DE",2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",NA,NA,"DE",2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",0.812602036446399,0.709530724673291,"DE",2023-11-26,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
"366",2.9002476831231,0.936344986379578,"DE",2023-11-27,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0
"367",0.92517346806783,0.701115397211382,"DE",2023-11-28,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"368",1.21321854751479,0.798444535179988,"DE",2023-11-29,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"369",NA,NA,"DE",2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",0.939015135422248,1.32486790332637,"DE",2023-12-01,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
