...1,es_score,brier_score,location,target_date,X23E_50_CI,X23F_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X23E_95_CI,X23F_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1758,NA,NA,SC,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,SC,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,NA,NA,SC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,1.35437417018696,0.96457655649973,SC,2024-03-27,1,1,1,1,0,0,1,1,1,1,0,0
1762,0.00250383683207547,0.001368105425839755,SC,2024-03-28,1,1,1,1,1,1,1,1,0,1,1,0
1763,NA,NA,SC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,SC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,4.119604119921e-4,3.3885183830735e-4,SD,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1766,3.990486421256e-4,3.1476692725001e-4,SD,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1767,3.1184823353178e-4,2.93987091490445e-4,SD,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1768,NA,NA,SD,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,SD,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,4.5182709247025e-4,2.48445286256855e-4,SD,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1771,NA,NA,SD,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,3.4625604963086e-4,2.2976754164965e-4,SD,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1773,0.00250247182832512,2.23422649482945e-4,SD,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1774,1.35279196183483,0.489184179199234,SD,2024-02-27,1,1,1,0,1,0,1,1,1,0,1,0
1775,1.38805782395929,0.9809369349447,SD,2024-02-28,0,1,1,1,1,0,0,1,1,1,1,0
1776,3.533271173842e-4,2.1510630315905e-4,SD,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1777,NA,NA,SD,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,1.38359583874882,0.979359068810185,SD,2024-03-03,1,0,1,1,1,0,1,0,1,1,1,0
1780,3.1292303563677e-4,2.2736777741726e-4,SD,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1781,1.38472343364845,0.97922739760272,SD,2024-03-05,1,1,1,0,1,0,1,1,1,0,1,0
1782,1.36018795265574,0.4898873846652715,SD,2024-03-06,1,0,1,1,1,0,1,0,1,1,1,0
1783,NA,NA,SD,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,SD,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,5.5233525025116e-4,2.9973749191827e-4,SD,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1787,2.33631746256067,0.652640951573965,SD,2024-03-11,0,1,1,0,1,0,1,1,1,0,1,0
1788,1.38029148633442,0.977510481572975,SD,2024-03-12,1,1,1,0,1,0,1,1,1,0,1,0
1789,NA,NA,SD,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,SD,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,SD,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,SD,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,SD,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,NA,NA,SD,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1803,NA,NA,SD,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.0146718937903519,3.3885183830735e-4,TN,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1808,1.08591917383449,0.0816335626881775,TN,2024-02-19,0,1,1,1,1,0,0,0,1,1,1,1
1809,1.08109884897997,0.0754221910968215,TN,2024-02-20,0,1,1,1,1,0,0,0,1,1,1,1
1810,1.16659013283438,0.1220887004005615,TN,2024-02-21,1,1,1,0,1,0,1,1,1,0,0,1
1811,1.09911593594409,0.0889523054856685,TN,2024-02-22,1,1,1,1,0,0,1,1,1,1,0,0
1812,1.14146395385572,0.0978886436313545,TN,2024-02-23,1,1,1,1,0,0,1,1,1,1,0,0
1813,NA,NA,TN,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,0.00130569420748894,2.2976754164965e-4,TN,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1815,0.0177474920747941,2.23422649482945e-4,TN,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1816,0.0249291618427456,2.1891673181213e-4,TN,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1817,0.0317735284573885,2.1616487127794e-4,TN,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1818,1.18279727557969,0.1090480884383385,TN,2024-02-29,1,1,1,1,0,0,1,1,1,1,0,0
1819,0.0246941051849006,2.1570305719643e-4,TN,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1820,0.00122722730272602,2.17938920725725e-4,TN,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1821,0.0028129863692455,2.2181870211916e-4,TN,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1822,0.00459065501900424,2.2736777741726e-4,TN,2024-03-04,1,1,1,1,1,1,1,1,0,1,1,0
1823,1.27932196778851,0.1962594133028,TN,2024-03-05,1,1,1,1,0,0,1,1,1,1,0,0
1824,0.0176290373924093,2.4367730962635e-4,TN,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1825,0.005761457775488,2.5459099443805e-4,TN,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1826,0.00352528914116221,2.6748133427562e-4,TN,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1827,NA,NA,TN,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1828,0.00188037199482404,2.9973749191827e-4,TN,2024-03-10,1,1,1,1,1,1,1,1,1,0,1,0
1829,0.00489660655230884,3.19435548264525e-4,TN,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1830,5.5191098613914e-4,3.4177764789877e-4,TN,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1831,NA,NA,TN,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1832,0.0218027959398866,3.95354594115795e-4,TN,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1833,0.024846969887363,4.27147575112595e-4,TN,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1834,1.23735224425259,0.1631801166827595,TN,2024-03-16,0,1,1,1,1,0,0,1,1,1,1,0
1835,1.37424025034962,0.976007122014325,TN,2024-03-17,0,1,1,1,1,0,0,1,1,1,1,0
1836,0.0138825882466594,5.46637379719575e-4,TN,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1837,0.00866204495348594,5.95877534223575e-4,TN,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1838,NA,NA,TN,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,0.001483693877705,7.11442061827025e-4,TN,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1840,NA,NA,TN,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,0.00179501885169851,8.5382403878655e-4,TN,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1842,0.00190942872899838,9.3682965007687e-4,TN,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1843,0.00204004549373583,0.00102879633958915,TN,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1844,0.0298089962911153,0.00113064143429812,TN,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1845,0.00910462019797341,0.00124337444982048,TN,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1846,NA,NA,TN,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1847,0.0104223126510739,0.00150605392500938,TN,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1848,NA,NA,TN,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1849,0.00204275487311523,3.3885183830735e-4,TX,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1850,0.0100563209987402,3.1476692725001e-4,TX,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1851,0.0102869265111355,2.93987091490445e-4,TX,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1852,1.31323491234987,0.3251095563667265,TX,2024-02-21,1,1,1,0,1,0,1,1,1,0,1,0
1853,1.27145845006986,0.243719503268893,TX,2024-02-22,1,0,1,1,1,0,1,0,1,1,1,0
1854,0.00294296732458886,2.48445286256855e-4,TX,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1855,NA,NA,TX,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,3.0268412956184e-4,2.2976754164965e-4,TX,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1857,0.0145413611338071,2.23422649482945e-4,TX,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1858,0.0135432953455237,2.1891673181213e-4,TX,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1859,0.00311400687236066,2.1616487127794e-4,TX,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1860,1.32854610400638,0.326394384516504,TX,2024-02-29,1,1,1,0,1,0,1,1,1,0,1,0
1861,0.00129815052901648,2.1570305719643e-4,TX,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1862,NA,NA,TX,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,NA,NA,TX,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,0.00285564056735552,2.2736777741726e-4,TX,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1865,0.00344572751359097,2.3463190663892e-4,TX,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1866,0.00360667262954922,2.4367730962635e-4,TX,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1867,1.36123900446484,0.4906209776120585,TX,2024-03-07,0,1,1,1,1,0,0,1,1,1,1,0
1868,0.0040309546540037,2.6748133427562e-4,TX,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1869,NA,NA,TX,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,5.3325750919555e-4,2.9973749191827e-4,TX,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1871,0.00167893884469027,3.19435548264525e-4,TX,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1872,6.1012001647605e-4,3.4177764789877e-4,TX,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1873,NA,NA,TX,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,5.8759159438641e-4,3.95354594115795e-4,TX,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1875,1.29121602399251,0.479938789923916,TX,2024-03-15,1,1,0,1,1,0,1,1,0,1,1,0
1876,NA,NA,TX,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,NA,TX,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,0.00368850480564864,5.46637379719575e-4,TX,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1879,NA,NA,TX,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1880,0.0044891723221589,6.506256130537e-4,TX,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1881,0.0112338355439441,7.11442061827025e-4,TX,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1882,0.00565464274418145,7.78946663485625e-4,TX,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1883,NA,NA,TX,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,NA,NA,TX,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1.21621924150102,0.4689958183455735,TX,2024-03-25,1,1,0,1,1,0,1,1,0,1,1,0
1886,NA,NA,TX,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,0.00869573424860913,0.00124337444982048,TX,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1888,NA,NA,TX,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,0.0108580242997311,0.00150605392500938,TX,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1890,NA,NA,TX,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,NA,NA,UT,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,NA,NA,UT,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,0.00177744363051995,2.93987091490445e-4,UT,2024-02-20,1,1,1,1,1,1,1,1,1,0,1,0
1894,NA,NA,UT,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,3.788960987916e-4,2.6108599405356e-4,UT,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1896,0.0193033098927418,2.48445286256855e-4,UT,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1897,3.2006481432833e-4,2.38062182972435e-4,UT,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1898,NA,NA,UT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.0032522886709265,2.23422649482945e-4,UT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1900,3.1088656826612e-4,2.1891673181213e-4,UT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1901,NA,NA,UT,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,NA,NA,UT,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,0.00155028450262874,2.1570305719643e-4,UT,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1904,NA,NA,UT,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,UT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,NA,NA,UT,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,3.5530701624127e-4,2.6748133427562e-4,UT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1911,NA,NA,UT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,0.00176432155062645,2.9973749191827e-4,UT,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1913,NA,NA,UT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1914,NA,NA,UT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,6.1570616011909e-4,3.6699640508012e-4,UT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1916,6.2784011248301e-4,3.95354594115795e-4,UT,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1917,0.00307401243909189,4.27147575112595e-4,UT,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1918,NA,NA,UT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,NA,NA,UT,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,UT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,UT,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,UT,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,UT,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,0.00705757608517533,0.00102879633958915,UT,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1928,NA,NA,UT,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,UT,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,0.0114543675477982,0.00150605392500938,UT,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1932,NA,NA,UT,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.23488927925977,0.1946323035189985,VA,2024-02-18,1,1,1,1,0,0,1,1,1,1,0,0
1934,0.0874430275518321,3.1476692725001e-4,VA,2024-02-19,1,1,1,1,1,1,0,0,1,1,0,0
1935,1.78652749031244,0.108537893493543,VA,2024-02-20,0,0,1,1,1,0,0,0,1,1,1,0
1936,0.0485611620592838,2.76186820862695e-4,VA,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1937,0.071202113936488,2.6108599405356e-4,VA,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1938,0.0759398323811788,2.48445286256855e-4,VA,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1939,0.00868808899693141,2.38062182972435e-4,VA,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1940,1.33207262112741,0.3268026232790005,VA,2024-02-25,0,1,1,1,1,0,0,1,1,1,1,0
1941,1.13033493634504,0.0890898782490245,VA,2024-02-26,1,1,1,0,1,0,1,1,1,0,1,0
1942,2.09687883672938,0.1957601957871375,VA,2024-02-27,1,0,1,0,1,0,1,0,1,0,1,0
1943,0.915198596317097,0.057491411981325,VA,2024-02-28,1,1,0,1,1,1,1,1,0,1,1,0
1944,0.0169784448766046,2.1510630315905e-4,VA,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1945,2.6658063485201,0.4867410992445025,VA,2024-03-01,1,1,0,1,1,0,1,1,0,1,1,0
1946,1.37591233161148,0.97283326797478,VA,2024-03-02,1,1,0,1,1,0,1,1,0,1,1,0
1947,NA,NA,VA,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,0.00492955976139459,2.2736777741726e-4,VA,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1949,1.22472786389318,0.140135249345491,VA,2024-03-05,1,0,1,1,1,0,1,0,1,1,1,0
1950,0.00662240255068221,2.4367730962635e-4,VA,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1951,0.00332332543608835,2.5459099443805e-4,VA,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1952,2.26825457960334,0.487264791527932,VA,2024-03-08,1,1,0,1,0,0,1,1,0,1,0,0
1953,4.1743341817447e-4,2.82478891743525e-4,VA,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1954,NA,NA,VA,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,0.00266949606874756,3.19435548264525e-4,VA,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1956,5.7042304159647e-4,3.4177764789877e-4,VA,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1957,6.0986545803485e-4,3.6699640508012e-4,VA,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1958,0.00267765238440826,3.95354594115795e-4,VA,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1959,0.016274765539876,4.27147575112595e-4,VA,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1960,6.3421821554754e-4,4.6270602819175e-4,VA,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1961,7.8913116955856e-4,5.02399013912705e-4,VA,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1962,9.3708619272785e-4,5.46637379719575e-4,VA,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1963,NA,NA,VA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,0.00491231396088666,6.506256130537e-4,VA,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1965,1.17867463001369,0.3163128019281755,VA,2024-03-21,1,1,0,1,1,0,1,1,0,1,1,0
1966,0.00611580376414764,7.78946663485625e-4,VA,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1967,NA,NA,VA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,0.00216636304931635,9.3682965007687e-4,VA,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1969,NA,NA,VA,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,1.35777326076809,0.966021101326385,VA,2024-03-26,1,1,1,1,0,0,1,1,1,1,0,0
1971,0.00247416663149657,0.00124337444982048,VA,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1972,0.00977406109878759,0.001368105425839755,VA,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1973,0.0241681069597333,0.00150605392500938,VA,2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1974,0.0030489737336761,0.00165855872612911,VA,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1975,0.00166316580821142,3.3885183830735e-4,VT,2024-02-18,1,1,1,1,1,1,1,1,1,1,1,1
1976,0.00154726180933863,3.1476692725001e-4,VT,2024-02-19,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.00156111856961583,2.93987091490445e-4,VT,2024-02-20,1,1,1,1,1,1,1,1,1,1,1,1
1978,0.00563834115431036,2.76186820862695e-4,VT,2024-02-21,1,1,1,1,1,1,1,1,1,1,1,1
1979,0.00838634799946755,2.6108599405356e-4,VT,2024-02-22,1,1,1,1,1,1,1,1,1,1,1,1
1980,0.00351964460604469,2.48445286256855e-4,VT,2024-02-23,1,1,1,1,1,1,1,1,1,1,1,1
1981,0.00532632048654287,2.38062182972435e-4,VT,2024-02-24,1,1,1,1,1,1,1,1,1,1,1,1
1982,NA,NA,VT,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,0.0103176644209235,2.23422649482945e-4,VT,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1984,0.0104270721020896,2.1891673181213e-4,VT,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1985,0.00117913246356637,2.1616487127794e-4,VT,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1986,0.00256847963491542,2.1510630315905e-4,VT,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1987,2.4470137316366e-4,2.1570305719643e-4,VT,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1988,1.35934626955225,0.4901908666029165,VT,2024-03-02,1,1,1,1,0,0,1,1,1,1,0,0
1989,0.00314576511590663,2.2181870211916e-4,VT,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1990,4.4694805547829e-4,2.2736777741726e-4,VT,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1991,0.00893907747269435,2.3463190663892e-4,VT,2024-03-05,1,1,1,1,1,1,1,0,1,1,1,0
1992,0.00621418158056562,2.4367730962635e-4,VT,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1993,3.4206997724101e-4,2.5459099443805e-4,VT,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1994,4.6151445512589e-4,2.6748133427562e-4,VT,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1995,0.0140030546533483,2.82478891743525e-4,VT,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1996,0.00170471458060718,2.9973749191827e-4,VT,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1997,0.00218208366858584,3.19435548264525e-4,VT,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1998,0.00433502548603487,3.4177764789877e-4,VT,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1999,0.00239208971104851,3.6699640508012e-4,VT,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
2000,0.00553160541999073,3.95354594115795e-4,VT,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
2001,NA,NA,VT,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,NA,NA,VT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,9.2474010834404e-4,5.02399013912705e-4,VT,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
2004,NA,NA,VT,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,0.00778122622451065,5.95877534223575e-4,VT,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
