...1,es_score,brier_score,location,target_date,X22A_50_CI,X22B_50_CI,other_50_CI,X22C_50_CI,X22A_95_CI,X22B_95_CI,other_95_CI,X22C_95_CI
1243,NA,NA,NE,2022-08-24,NA,NA,NA,NA,NA,NA,NA,NA
1244,0.0290040628007437,0.00554086040973185,NE,2022-08-25,1,1,1,1,1,1,1,1
1245,0.143657730403828,0.00530265171721295,NE,2022-08-26,1,1,1,1,0,0,1,1
1246,1.05600916824254,0.433872101427056,NE,2022-08-27,0,0,1,1,0,0,1,1
1247,0.526226250059717,0.1278104434701845,NE,2022-08-28,1,1,1,1,0,0,1,1
1248,2.4658502570472,0.868325468719785,NE,2022-08-29,0,0,1,1,0,0,1,1
1249,0.0246405138359578,0.00445107702786081,NE,2022-08-30,1,1,1,1,0,0,1,1
1250,NA,NA,NE,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA
1251,0.0221883667000156,0.00407937770113623,NE,2022-09-01,1,1,1,1,1,1,1,1
1252,0.00524205126633084,0.00390557487923092,NE,2022-09-02,1,1,1,1,0,0,1,1
1253,NA,NA,NE,2022-09-03,NA,NA,NA,NA,NA,NA,NA,NA
1254,0.536776581477586,0.1136242330996975,NE,2022-09-04,1,1,1,1,1,1,1,1
1255,NA,NA,NE,2022-09-05,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2022-09-06,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2022-09-07,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2022-09-08,NA,NA,NA,NA,NA,NA,NA,NA
1259,1.00862244245677,0.3004312996144785,NE,2022-09-09,0,0,1,1,0,0,1,1
1260,0.0137055853514644,0.002759284253087725,NE,2022-09-10,1,1,1,1,1,1,1,1
1261,0.828080019257491,0.1560141480297855,NH,2022-07-31,1,1,1,0,0,0,1,0
1262,0.849883613715219,0.136269656211782,NH,2022-08-01,1,1,1,0,0,1,1,0
1263,0.357787477465691,0.140971367945848,NH,2022-08-02,1,1,1,1,0,1,1,0
1264,3.34419744772137,0.770654078512355,NH,2022-08-03,0,0,1,1,0,0,1,1
1265,0.878853248731224,0.136314656951858,NH,2022-08-04,1,1,1,0,0,0,1,0
1266,1.3408661983164,0.0632964875532785,NH,2022-08-05,1,0,1,1,0,0,1,1
1267,0.139786235420862,0.013179105423774,NH,2022-08-06,1,1,1,1,1,1,1,1
1268,1.40569001808944,0.271652627898053,NH,2022-08-07,0,0,1,1,0,0,1,1
1269,0.902845221588879,0.136424100901495,NH,2022-08-08,1,1,1,0,1,0,1,0
1270,0.313974362196951,0.1098363083192875,NH,2022-08-09,1,1,1,1,0,0,1,1
1271,0.617604992289555,0.2089315831337435,NH,2022-08-10,1,1,1,1,0,0,1,1
1272,1.37152106838951,0.0104006310841516,NH,2022-08-11,0,0,1,1,0,0,1,1
1273,0.522269388566141,0.0099297846309103,NH,2022-08-12,1,1,1,1,1,1,1,1
1274,0.297227939856391,0.082740121861429,NH,2022-08-13,1,1,1,1,0,0,1,1
1275,0.0129423026744857,0.00905852662500185,NH,2022-08-14,1,1,1,1,1,1,1,1
1276,0.297265999130082,0.0765195565349205,NH,2022-08-15,1,1,1,1,1,1,1,1
1277,0.356113187302159,0.0628370620926365,NH,2022-08-16,1,1,1,1,0,0,1,1
1278,1.290560869724,0.223457505091525,NH,2022-08-17,1,0,1,0,1,0,1,0
1279,0.497027422715045,0.145291565721468,NH,2022-08-18,1,1,1,1,1,1,1,1
1280,0.502969169949995,0.0946181821146935,NH,2022-08-19,1,1,1,1,0,0,1,1
1281,1.27622023009439,0.192228971100111,NH,2022-08-20,0,0,1,1,0,0,1,1
1282,0.289881136180641,0.076407958513428,NH,2022-08-21,1,1,1,1,0,0,1,1
1283,1.0588522050786,0.071644330409998,NH,2022-08-22,1,1,1,0,1,0,1,0
1284,1.02881303827815,0.0765666211943845,NH,2022-08-23,1,1,1,0,0,1,1,0
1285,0.339635263587014,0.0057902748437253,NH,2022-08-24,1,1,1,1,1,0,1,0
1286,0.0623950655835554,0.00554086040973185,NH,2022-08-25,1,1,1,1,1,1,1,1
1287,0.386005090235114,0.100241153681275,NH,2022-08-26,1,1,1,1,1,1,1,1
1288,0.298536387753174,0.005075083036928,NH,2022-08-27,1,1,1,1,1,1,1,1
1289,1.55054984297441,0.2200250578661625,NH,2022-08-28,0,0,1,1,0,0,1,1
1290,2.2106067448332,0.1897231403325835,NH,2022-08-29,0,0,1,1,0,0,1,1
1291,0.384935358488034,0.0911124661359375,NH,2022-08-30,1,1,1,1,0,0,1,1
1292,0.826699387344806,0.221632639600947,NH,2022-08-31,0,0,1,1,0,0,1,1
1293,0.155469588611423,0.00407937770113623,NH,2022-09-01,1,1,1,1,1,1,1,1
1294,0.653220787890284,0.1497456597557325,NH,2022-09-02,1,1,1,1,0,0,1,1
1295,4.03074132674434,0.296314585206957,NH,2022-09-03,0,0,1,1,0,0,1,1
1296,0.0980049812504833,0.003580218451198545,NH,2022-09-04,1,1,1,1,1,1,1,1
1297,0.862128322337883,0.2241582028852745,NH,2022-09-05,0,0,1,1,0,0,1,1
1298,0.417595961280998,0.083776257437728,NH,2022-09-06,1,1,1,1,0,0,1,1
1299,0.420927231388381,0.083860273729565,NH,2022-09-07,1,1,1,1,0,0,1,1
1300,0.734093782546839,0.1513921028533405,NH,2022-09-08,1,1,1,1,0,0,1,1
1301,1.20534091532575,0.1219014855937305,NH,2022-09-09,0,0,1,1,0,0,1,1
1302,1.94768574519353,0.2584595965618865,NH,2022-09-10,0,0,1,1,0,0,1,1
1303,4.63162844429448,0.1599845727112045,NJ,2022-07-31,0,0,0,1,1,0,0,0
1304,2.39708442159273,0.113696151827054,NJ,2022-08-01,1,1,0,1,0,1,0,1
1305,2.5952448871923,0.128986629002744,NJ,2022-08-02,1,1,0,1,0,0,0,0
1306,11.4934823358507,0.151606415229178,NJ,2022-08-03,0,0,0,1,0,0,0,0
1307,3.64676575171093,0.144384793745068,NJ,2022-08-04,1,0,0,1,0,0,0,0
1308,2.9991961780161698,0.0808240253816325,NJ,2022-08-05,1,0,1,0,0,0,1,0
1309,3.62859191317605,0.077547074779254,NJ,2022-08-06,0,0,0,1,0,0,0,0
1310,3.614325977061,0.148924444415525,NJ,2022-08-07,0,0,1,1,0,0,1,0
1311,12.5587396910244,0.1831285137847235,NJ,2022-08-08,0,0,0,0,0,0,0,0
1312,1.09151206446392,0.096114106265664,NJ,2022-08-09,1,1,1,1,1,0,1,0
1313,1.47042948688862,0.094968173937449,NJ,2022-08-10,1,1,0,1,0,0,0,0
1314,9.78818794103699,0.193038347322444,NJ,2022-08-11,0,0,0,0,0,0,0,1
1315,2.71064587351807,0.129167013679851,NJ,2022-08-12,0,0,0,1,0,0,0,1
1316,10.4667263915795,0.1778219464076755,NJ,2022-08-13,0,0,0,1,0,0,0,0
1317,1.20324527795163,0.096642991027651,NJ,2022-08-14,1,1,1,1,0,0,1,0
1318,12.466436324967,0.1620467634383215,NJ,2022-08-15,0,0,0,1,0,0,0,1
1319,8.68846642665491,0.1521804808429335,NJ,2022-08-16,0,0,1,1,0,0,1,0
1320,6.92462141201101,0.1158766140493415,NJ,2022-08-17,0,0,0,1,0,0,0,1
1321,1.25127678371298,0.0918236661531825,NJ,2022-08-18,1,1,1,1,0,0,1,0
1322,3.82573039658381,0.126415049069701,NJ,2022-08-19,0,0,0,1,0,0,0,0
1323,6.41547161291598,0.1315398865248865,NJ,2022-08-20,0,0,0,1,0,0,0,0
1324,6.49894464803993,0.1202413642957955,NJ,2022-08-21,0,0,0,1,0,0,0,1
1325,17.5933891578422,0.143821957780661,NJ,2022-08-22,0,0,0,1,0,0,0,1
1326,4.83787863137567,0.1251548388876555,NJ,2022-08-23,0,0,0,1,0,0,0,1
1327,6.29767911287537,0.123056799879815,NJ,2022-08-24,0,0,1,1,0,0,1,1
1328,9.30741062871886,0.1592778534789105,NJ,2022-08-25,0,0,0,1,0,0,0,0
1329,7.15651887085147,0.144196314831206,NJ,2022-08-26,0,0,0,1,0,0,0,1
1330,14.0270339196667,0.175259495928448,NJ,2022-08-27,0,0,0,0,0,0,0,1
1331,6.8571069209751,0.128562282552275,NJ,2022-08-28,0,0,0,1,0,0,0,1
1332,28.1876563893857,0.1763992803799105,NJ,2022-08-29,0,0,0,1,0,0,0,0
1333,18.9387460172225,0.183901237199095,NJ,2022-08-30,0,0,0,1,0,0,0,0
1334,25.7829907270656,0.1831193331672165,NJ,2022-08-31,0,0,0,1,0,0,0,1
1335,13.0306088515153,0.1781681230731075,NJ,2022-09-01,0,0,0,1,0,0,0,1
1336,5.12899639115723,0.1587679751046775,NJ,2022-09-02,0,0,0,1,0,0,0,1
1337,22.6842150483526,0.2003381556063245,NJ,2022-09-03,0,0,0,1,0,0,0,1
1338,19.8786142608621,0.1648037702488775,NJ,2022-09-04,0,0,0,1,0,0,0,1
1339,4.52080789920874,0.1452090048418125,NJ,2022-09-05,0,0,0,1,0,0,0,1
1340,40.482592719535,0.157648952366192,NJ,2022-09-06,0,0,0,1,0,0,0,1
1341,12.5312184405893,0.168252813898288,NJ,2022-09-07,0,0,0,1,0,0,0,1
1342,12.8930425403492,0.1749173157403395,NJ,2022-09-08,0,0,0,1,0,0,0,1
1343,8.68718639230139,0.1431550348819145,NJ,2022-09-09,0,0,1,1,0,0,1,1
1344,35.8142059691845,0.2133168304767585,NJ,2022-09-10,0,0,0,1,0,0,0,1
1345,1.21210390273676,0.0954425994866985,NM,2022-07-31,1,1,0,1,0,1,0,1
1346,1.32226680179911,0.1115094874278565,NM,2022-08-01,1,1,1,1,0,0,1,1
1347,1.24632782047481,0.099492658215272,NM,2022-08-02,1,1,1,1,0,0,1,1
1348,0.755397944486576,0.113517553496169,NM,2022-08-03,1,1,1,1,0,1,1,0
1349,0.9949463989355,0.12742867515818,NM,2022-08-04,1,1,1,1,0,0,1,0
1350,0.781602108310504,0.1266019920390775,NM,2022-08-05,1,1,1,1,0,0,1,0
1351,0.601301055688188,0.1022606892838935,NM,2022-08-06,1,1,1,1,0,0,1,1
1352,0.842508263229132,0.168015495179474,NM,2022-08-07,1,1,1,1,0,0,1,1
1353,1.1277711814902,0.0913273877738525,NM,2022-08-08,1,1,0,1,0,0,0,1
1354,1.02555939103957,0.099549111312418,NM,2022-08-09,1,1,0,1,1,0,0,1
1355,1.53620096769705,0.173675326368592,NM,2022-08-10,1,0,1,0,0,0,1,1
1356,0.876137155984789,0.0988055801981685,NM,2022-08-11,1,1,1,0,0,1,1,0
1357,1.13184472142396,0.1364904072160795,NM,2022-08-12,1,1,1,0,0,1,1,0
1358,0.791132841872116,0.0094829258711509,NM,2022-08-13,1,1,1,1,1,1,1,1
1359,0.341376460691714,0.0669268334624665,NM,2022-08-14,1,1,1,1,0,0,1,1
1360,2.60228536188436,0.1652652715760405,NM,2022-08-15,0,0,1,1,1,1,1,1
1361,1.36032342639164,0.0082716184263476,NM,2022-08-16,0,0,1,1,1,1,1,1
1362,0.803487498824664,0.1344432201278375,NM,2022-08-17,1,1,1,1,0,0,1,1
1363,1.21628866834515,0.1812196295709185,NM,2022-08-18,1,0,0,1,1,0,0,1
1364,0.244273832387994,0.0072281727451657,NM,2022-08-19,1,1,1,1,1,1,1,1
1365,0.387657136762772,0.111153122402074,NM,2022-08-20,1,1,1,1,1,1,1,1
1366,0.664951618947698,0.0066120156356273,NM,2022-08-21,1,1,1,1,0,0,1,1
1367,0.996595811242594,0.0901124582525355,NM,2022-08-22,1,1,0,1,0,0,0,1
1368,0.297580334524337,0.0764307220999265,NM,2022-08-23,1,1,1,1,1,1,1,1
1369,0.328709691936022,0.0057902748437253,NM,2022-08-24,1,1,1,1,0,0,1,1
1370,3.16891384028894,0.278651050138098,NM,2022-08-25,0,0,0,1,0,0,0,0
1371,1.40035441948688,0.195179655645337,NM,2022-08-26,0,0,1,1,0,0,1,1
1372,0.295595820265941,0.005075083036928,NM,2022-08-27,1,1,1,1,0,0,1,1
1373,0.0541906375338253,0.00485762427554707,NM,2022-08-28,1,1,1,1,1,1,1,1
1374,0.392370858772001,0.00464977804516492,NM,2022-08-29,1,1,1,1,1,1,1,1
1375,0.615689661472105,0.148886725541322,NM,2022-08-30,1,1,1,1,0,0,1,1
1376,0.339512982718059,0.076718267601664,NM,2022-08-31,1,1,1,1,1,1,1,1
1377,1.0473957802964,0.07088417385041,NM,2022-09-01,1,1,0,1,0,1,0,1
1378,0.0433259622072935,0.00390557487923092,NM,2022-09-02,1,1,1,1,1,1,1,1
1379,0.0195688754557724,0.003739304560237365,NM,2022-09-03,1,1,1,1,1,1,1,1
1380,0.103831139077647,0.003580218451198545,NM,2022-09-04,1,1,1,1,0,0,1,1
1381,0.0170201932581588,0.00342798710163352,NM,2022-09-05,1,1,1,1,1,1,1,1
1382,1.87095477317467,0.2562633121041005,NM,2022-09-06,0,0,1,1,0,0,1,1
1383,1.89068387183775,0.3694060449416585,NM,2022-09-07,0,0,0,1,0,0,0,1
1384,0.0318404236384965,0.003009383034355585,NM,2022-09-08,1,1,1,1,1,1,1,1
1385,1.0658547803185,0.1211174322044095,NM,2022-09-09,1,1,0,1,1,0,0,1
1386,0.014575477591528,0.002759284253087725,NM,2022-09-10,1,1,1,1,1,1,1,1
1387,1.39275210604561,0.082827165001695,NV,2022-07-31,1,0,1,1,0,0,1,0
1388,2.04378022048292,0.083542182871043,NV,2022-08-01,0,0,1,1,0,0,1,0
1389,1.20914874580365,0.053530269771472,NV,2022-08-02,1,0,1,1,1,0,1,0
1390,0.590428802250218,0.0908083870306565,NV,2022-08-03,1,1,1,1,0,0,1,0
1391,0.556004754184731,0.01453108421569435,NV,2022-08-04,1,1,1,1,0,0,1,1
1392,0.740299592635995,0.0589322577475075,NV,2022-08-05,1,1,1,1,1,1,1,1
1393,0.33977470050586,0.0833645957378075,NV,2022-08-06,1,1,1,1,0,0,1,1
1394,0.379864752470267,0.142106211999829,NV,2022-08-07,1,1,1,1,0,0,1,1
1395,0.283872912551491,0.0119746123968137,NV,2022-08-08,1,1,1,1,0,0,1,1
1396,0.561614365317184,0.0114211271965857,NV,2022-08-09,1,1,1,1,1,0,1,0
1397,0.109539266280567,0.01089713558152855,NV,2022-08-10,1,1,1,1,1,1,1,1
1398,1.38251785235255,0.099027020588099507,NV,2022-08-11,1,1,0,1,1,0,0,0
1399,3.70121091041064,0.04256512341566315,NV,2022-08-12,0,0,0,1,0,0,0,1
1400,2.43907181476908,0.0510468903321455,NV,2022-08-13,0,0,0,1,1,0,0,1
1401,3.07056752947171,0.1473778941877225,NV,2022-08-14,0,0,1,1,0,0,1,0
1402,2.76087722886297,0.147939894607022,NV,2022-08-15,1,0,0,1,0,0,0,0
1403,0.610948089836659,0.0491957011760642,NV,2022-08-16,1,1,1,1,0,0,1,1
1404,1.08073307850905,0.083572012828555,NV,2022-08-17,1,1,0,1,0,0,0,1
1405,1.27105245390654,0.0727398057245125,NV,2022-08-18,1,1,0,1,0,0,0,1
1406,0.49192086587299,0.066528536245917,NV,2022-08-19,1,1,1,1,0,0,1,1
1407,0.857826513466312,0.0389867076268979,NV,2022-08-20,1,1,1,1,0,0,1,1
1408,1.42021422759453,0.1182855242401085,NV,2022-08-21,0,0,1,1,0,0,1,1
1409,0.645725774053677,0.0623980442126265,NV,2022-08-22,1,1,1,1,0,0,1,1
1410,0.276652228932366,0.0060514996476904,NV,2022-08-23,1,1,1,1,0,0,1,1
1411,0.30134191004772,0.0764508732629075,NV,2022-08-24,1,1,1,1,1,1,1,1
1412,0.976342769630098,0.0906633599673885,NV,2022-08-25,1,1,1,1,0,0,1,1
1413,0.858608423614094,0.084786048710381,NV,2022-08-26,1,1,1,1,0,0,1,1
1414,0.550237085208294,0.069394635795447,NV,2022-08-27,1,1,1,1,0,0,1,1
1415,0.999814962000211,0.100487594760265,NV,2022-08-28,1,1,1,1,0,0,1,1
1416,1.35221452384946,0.050659266231931,NV,2022-08-29,1,1,0,1,0,1,0,1
1417,0.5050265383366,0.00445107702786081,NV,2022-08-30,1,1,1,1,1,1,1,1
1418,0.0452784191822867,0.00426108160202265,NV,2022-08-31,1,1,1,1,1,1,1,1
1419,0.0744056658172632,0.00407937770113623,NV,2022-09-01,1,1,1,1,0,0,1,1
1420,0.310497627635994,0.04765760034218145,NV,2022-09-02,1,1,1,1,1,1,1,1
1421,2.60313356676695,0.223170765045277,NV,2022-09-03,0,0,1,1,0,0,1,1
1422,0.680665815190274,0.083612229104652,NV,2022-09-04,1,1,1,1,0,0,1,1
1423,0.0649764686109409,0.00342798710163352,NV,2022-09-05,1,1,1,1,1,1,1,1
1424,0.298848531348616,0.058621895298882,NV,2022-09-06,1,1,1,1,0,0,1,1
1425,0.625074584439992,0.1299845116622395,NV,2022-09-07,1,1,1,1,0,0,1,1
1426,0.238950559264193,0.003009383034355585,NV,2022-09-08,1,1,1,1,0,0,1,1
1427,0.792935800746595,0.1814114236006465,NV,2022-09-09,1,1,1,1,0,0,1,1
1428,0.680603016602936,0.130609440407487,NV,2022-09-10,1,1,1,1,0,0,1,1
1429,3.82935169190271,0.1113669228379555,NY,2022-07-31,0,0,0,1,0,0,0,0
1430,6.76545535576419,0.1481475040418815,NY,2022-08-01,0,0,0,1,0,0,0,0
1431,4.9926984131666,0.144047961652593,NY,2022-08-02,0,0,0,0,0,0,0,0
1432,3.49409204621152,0.132037735531171,NY,2022-08-03,1,0,0,1,0,0,0,0
1433,5.68224431615882,0.165558773377381,NY,2022-08-04,0,0,0,1,0,0,0,0
1434,2.34375469473141,0.122230111155203,NY,2022-08-05,1,1,0,0,1,0,0,1
1435,3.658603736829,0.155082453804851,NY,2022-08-06,0,0,1,1,0,0,1,0
1436,0.896790185914652,0.104734897145274,NY,2022-08-07,1,1,1,1,0,0,1,0
1437,6.2102901844296,0.1540269191331845,NY,2022-08-08,0,0,0,1,0,0,0,0
1438,9.02407866159542,0.190084067004798,NY,2022-08-09,0,0,1,1,0,0,1,0
1439,2.44609408537493,0.1436837796122815,NY,2022-08-10,1,0,1,0,0,0,1,0
1440,1.45439374157639,0.104761432509262,NY,2022-08-11,1,1,1,1,0,0,1,1
1441,2.30548516283451,0.1143481186627185,NY,2022-08-12,1,1,0,1,0,0,0,0
1442,7.23480880858716,0.166175386023481,NY,2022-08-13,0,0,0,1,0,0,0,0
1443,11.0353292872255,0.191628959464327,NY,2022-08-14,0,0,1,1,0,0,1,0
1444,1.96375255256894,0.112775163458695,NY,2022-08-15,1,0,1,1,0,0,1,0
1445,2.13889356919288,0.1103953100082105,NY,2022-08-16,1,0,0,1,0,0,0,0
1446,7.45787597412659,0.152740687991336,NY,2022-08-17,0,0,0,1,0,1,0,0
1447,3.38146646770178,0.1159061454750965,NY,2022-08-18,1,0,0,0,0,0,0,1
1448,13.9234665441067,0.1876443710157575,NY,2022-08-19,0,0,0,1,0,0,0,1
1449,6.84926922021781,0.1257229230115555,NY,2022-08-20,0,0,0,1,0,0,0,0
1450,9.44842582862564,0.1403402000248075,NY,2022-08-21,0,0,0,1,0,0,0,0
1451,5.12195582715632,0.115190854093646,NY,2022-08-22,0,0,0,1,0,0,0,0
1452,9.66450402840298,0.1228202009400065,NY,2022-08-23,0,0,0,0,0,0,0,0
1453,3.32223389253333,0.118542146969015,NY,2022-08-24,1,0,0,1,0,0,0,1
1454,0.816973192461203,0.0622891934481695,NY,2022-08-25,1,1,1,1,0,0,1,1
1455,9.28873020933258,0.138724353406961,NY,2022-08-26,0,0,0,1,0,0,0,1
1456,2.06639173769431,0.085224058436952,NY,2022-08-27,0,1,1,1,0,0,1,1
1457,17.1479296287685,0.1802810755183275,NY,2022-08-28,0,0,0,0,0,0,0,0
1458,8.17857356625357,0.1071208685514215,NY,2022-08-29,0,0,0,0,0,0,0,0
1459,9.06178473525235,0.1054762754663455,NY,2022-08-30,0,0,0,1,0,0,0,0
1460,6.38421332681108,0.151909687035254,NY,2022-08-31,0,0,1,1,0,0,1,1
1461,11.6637807592943,0.1825977984572425,NY,2022-09-01,0,0,0,1,0,0,0,1
1462,13.9901796093183,0.196626884054469,NY,2022-09-02,0,0,0,0,0,0,0,0
1463,13.7141788281511,0.168373779362055,NY,2022-09-03,0,0,0,1,0,0,0,1
1464,15.4624081769742,0.1655037273853305,NY,2022-09-04,0,0,0,1,0,0,0,1
1465,4.07936614102582,0.15130045722826,NY,2022-09-05,1,0,0,1,0,0,0,1
1466,35.2195630184599,0.1908212630691025,NY,2022-09-06,0,0,0,0,0,0,0,0
1467,17.8366612659092,0.1952815364786375,NY,2022-09-07,0,0,0,1,0,0,0,1
1468,13.2501163832865,0.1853873957520375,NY,2022-09-08,0,0,0,1,0,0,0,1
1469,3.34720630064702,0.1191022360140925,NY,2022-09-09,0,0,0,1,0,0,0,1
1470,22.5946466007255,0.192505758498822,NY,2022-09-10,0,0,0,0,0,0,0,1
1471,2.02916168176559,0.124851486025087,OH,2022-07-31,1,1,0,0,0,0,0,0
1472,6.28190229885874,0.1490032015231255,OH,2022-08-01,0,0,1,0,0,0,1,0
1473,0.85519127548808,0.1060769588959005,OH,2022-08-02,1,1,1,1,0,0,1,0
1474,2.1536041940259,0.1530749058460535,OH,2022-08-03,0,0,1,1,0,0,1,0
1475,7.02285341423147,0.2096743223519745,OH,2022-08-04,0,0,0,1,0,0,0,0
1476,1.31383799626225,0.1387459304707325,OH,2022-08-05,1,1,0,1,0,0,0,0
1477,2.98692940905247,0.1847436373025225,OH,2022-08-06,0,0,1,1,0,0,1,1
1478,0.80312894499326,0.115316895206194,OH,2022-08-07,1,1,1,0,1,0,1,0
1479,0.894591619178409,0.135506751693212,OH,2022-08-08,1,1,1,1,0,0,1,1
1480,0.301142781513323,0.0901532720947475,OH,2022-08-09,1,1,1,1,0,0,1,1
1481,1.48104766614257,0.0571682116401965,OH,2022-08-10,0,1,1,0,0,1,1,0
1482,1.83713253216248,0.1180772561914505,OH,2022-08-11,1,1,1,0,0,0,1,0
1483,4.80166603866899,0.1274503627457105,OH,2022-08-12,1,0,1,0,0,0,1,0
1484,4.55632562246202,0.131629677475647,OH,2022-08-13,0,0,0,1,0,0,0,0
1485,2.26127795689581,0.123990858800484,OH,2022-08-14,1,0,0,1,0,0,0,1
1486,2.78807598139632,0.116045888296738,OH,2022-08-15,1,0,0,1,0,0,0,1
1487,1.28963607079956,0.1495298091580465,OH,2022-08-16,1,0,0,1,0,0,0,1
1488,0.50951179200646,0.0511954700581675,OH,2022-08-17,1,1,1,1,0,0,1,1
1489,4.56477244464435,0.1179499411832885,OH,2022-08-18,0,0,1,1,0,0,1,0
1490,3.20072485724653,0.124674383412844,OH,2022-08-19,0,0,1,0,0,0,1,0
1491,4.49347835172439,0.131378867173226,OH,2022-08-20,0,0,1,1,0,0,1,1
1492,1.90898372193342,0.0934530440840345,OH,2022-08-21,1,1,0,1,0,0,0,0
1493,4.47449764097668,0.11570179993472,OH,2022-08-22,0,0,1,0,0,0,0,0
1494,0.625460629075921,0.0998904629173385,OH,2022-08-23,1,1,1,1,0,0,1,1
1495,1.82685031380299,0.131409116477827,OH,2022-08-24,0,0,1,1,0,0,1,1
1496,2.62778510808301,0.114542779216847,OH,2022-08-25,1,0,0,1,0,0,0,1
1497,12.2303468364353,0.1619536689506595,OH,2022-08-26,0,0,0,1,0,0,0,1
1498,7.5910699327011,0.1317651111976475,OH,2022-08-27,0,0,1,1,0,0,1,1
1499,10.1840837095205,0.165930225860453,OH,2022-08-28,0,0,0,1,0,0,0,0
1500,6.58636248332244,0.1147260915625185,OH,2022-08-29,0,0,1,1,0,0,1,1
1501,2.11057348644271,0.090828214190199,OH,2022-08-30,1,0,1,0,1,0,1,0
1502,0.475643322485863,0.071144637909384,OH,2022-08-31,1,1,1,1,0,0,1,1
1503,1.14891539591705,0.124470679415873,OH,2022-09-01,1,1,1,0,1,0,1,0
1504,6.62651315523593,0.1144370076277375,OH,2022-09-02,0,0,1,1,0,0,1,0
1505,9.96112656567685,0.143599130003056,OH,2022-09-03,0,0,0,1,1,0,0,1
1506,5.03520357524406,0.12450457072653,OH,2022-09-04,0,0,1,0,0,0,1,0
1507,0.685417307881157,0.1505814642907275,OH,2022-09-05,1,1,1,1,1,1,1,1
1508,21.3814086450328,0.1541116101097515,OH,2022-09-06,0,0,1,0,0,0,1,0
1509,0.700827050046724,0.1511247873813825,OH,2022-09-07,1,1,1,1,0,0,1,1
1510,0.119233416000468,0.003009383034355585,OH,2022-09-08,1,1,1,1,0,0,1,1
1511,0.727076528364334,0.1516564545971885,OH,2022-09-09,1,1,1,1,1,1,1,1
1512,4.71606126299706,0.147507098284033,OH,2022-09-10,0,0,0,1,0,0,0,1
1513,1.08968481448803,0.1301596444544075,OK,2022-07-31,1,1,1,1,0,0,1,0
1514,2.43477755089809,0.106738241425411,OK,2022-08-01,0,1,1,0,0,0,1,0
1515,2.99715647765512,0.066937199989433,OK,2022-08-02,0,0,1,1,0,0,1,1
1516,3.04296972548201,0.168103675467708,OK,2022-08-03,1,0,1,0,1,0,1,0
1517,0.805039136344152,0.109577049578554,OK,2022-08-04,1,1,1,1,1,1,1,1
1518,2.98206191006872,0.01383521642120965,OK,2022-08-05,0,0,1,1,0,0,1,1
1519,1.88421447551875,0.184938233751479,OK,2022-08-06,0,0,1,1,0,0,1,0
1520,0.296790078236463,0.0902876456405395,OK,2022-08-07,1,1,1,1,0,0,1,1
1521,0.886677372362673,0.0771721303588015,OK,2022-08-08,1,1,1,1,0,0,1,1
1522,0.814967962211563,0.0770312479450535,OK,2022-08-09,1,1,1,1,0,0,1,0
1523,1.20458199277689,0.085877164090804,OK,2022-08-10,1,1,0,1,0,0,0,1
1524,1.52253759917775,0.119774647181526,OK,2022-08-11,1,1,1,0,0,1,1,0
1525,2.0453835726963,0.0440227058912601,OK,2022-08-12,0,0,1,0,0,0,1,1
1526,1.8958877453628,0.210940214844416,OK,2022-08-13,0,0,1,1,0,0,1,1
1527,1.78578449218564,0.237544619405934,OK,2022-08-14,1,0,1,0,0,0,1,0
1528,1.73764704181634,0.1386800270761545,OK,2022-08-15,1,0,0,1,0,0,0,0
1529,1.72460382372716,0.12863656769022,OK,2022-08-16,0,0,1,1,0,0,1,1
1530,1.73946504115715,0.1610603882916375,OK,2022-08-17,1,0,1,0,0,0,1,0
1531,1.73562023747924,0.139782269510353,OK,2022-08-18,0,0,1,1,0,0,1,1
1532,0.251184296251397,0.0072281727451657,OK,2022-08-19,1,1,1,1,1,1,1,1
1533,0.996257075122087,0.1585372263309755,OK,2022-08-20,1,1,1,0,1,0,1,0
1534,0.524746610810688,0.146203901391229,OK,2022-08-21,1,1,1,1,0,0,1,1
1535,1.7096199564596,0.114157609342527,OK,2022-08-22,0,0,1,1,0,0,1,1
1536,1.93046176794592,0.1359823718672035,OK,2022-08-23,0,0,1,1,0,0,1,1
1537,8.00654651696166,0.1985009978051315,OK,2022-08-24,0,0,1,1,0,0,1,1
1538,1.73810891943974,0.155757036099714,OK,2022-08-25,0,0,1,1,0,0,1,1
1539,1.08366837272524,0.1078362338384,OK,2022-08-26,1,1,1,1,0,1,1,0
1540,1.7223998525195101,0.148007422500304,OK,2022-08-27,0,0,1,1,0,0,1,1
1541,1.96851449920015,0.1662331994685085,OK,2022-08-28,0,0,1,1,0,0,1,1
1542,0.456109640071094,0.0710863696355205,OK,2022-08-29,1,1,1,1,0,0,1,1
1543,0.364261071606283,0.0832341580352035,OK,2022-08-30,1,1,1,1,0,0,1,1
1544,1.9184188010713,0.2940898256005885,OK,2022-08-31,0,0,1,1,0,1,1,0
1545,1.23013552286434,0.876373904145155,OK,2022-09-01,0,0,1,1,0,0,1,1
1546,1.79982099026865,0.253917148953234,OK,2022-09-02,0,0,1,1,0,0,1,1
