...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,other_50_CI,X23A_50_CI,X22E_95_CI,X22F_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,other_95_CI,X23A_95_CI
1426,1.5881050959762,0.1874657968333755,NV,2023-05-18,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1427,0.278888641919872,0.199397835260003,NV,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1428,1.08779684537546,0.50765539923095,NV,2023-05-20,1,1,1,1,1,0,1,1,1,0,0,1,0,0
1429,1.08001381710619,0.1975704231186635,NY,2023-04-09,1,0,1,1,1,1,1,1,1,1,0,1,1,0
1430,1.87242644160501,0.1300304706808685,NY,2023-04-10,1,1,1,1,1,0,1,0,0,1,0,1,0,0
1431,1.56590035513503,0.119913652247922,NY,2023-04-11,1,0,1,1,1,0,1,0,1,0,1,1,0,0
1432,2.50763384641309,0.152361220728984,NY,2023-04-12,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1433,1.69834248923971,0.174562868633953,NY,2023-04-13,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1434,1.20950477097381,0.1487964556297945,NY,2023-04-14,1,1,0,1,1,1,1,1,0,0,1,0,0,0
1435,2.52026498723337,0.2572532782288295,NY,2023-04-15,1,0,1,1,1,0,0,0,0,0,0,1,0,1
1436,0.826272432448504,0.141247097370659,NY,2023-04-16,1,1,1,1,1,1,1,1,1,0,1,0,1,0
1437,1.80964435222304,0.1224567495003265,NY,2023-04-17,1,1,0,1,1,1,1,1,1,0,0,0,1,0
1438,3.44708420817489,0.199134363449264,NY,2023-04-18,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1439,3.87551072471486,0.2262669166683835,NY,2023-04-19,1,1,1,1,1,0,0,1,1,0,0,0,0,0
1440,3.1637477947032,0.2234350345238875,NY,2023-04-20,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1441,1.90041572393016,0.111664218738979,NY,2023-04-21,1,0,0,1,1,1,0,1,1,0,0,0,1,0
1442,1.67269014031899,0.1768844061013105,NY,2023-04-22,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1443,3.64224474064153,0.297493759932569,NY,2023-04-23,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1444,4.6602445901995,0.25683493876992,NY,2023-04-24,1,1,0,1,1,0,0,1,1,0,1,1,0,0
1445,2.49474265723037,0.232275508612917,NY,2023-04-25,1,0,1,1,0,1,1,1,0,0,0,0,1,0
1446,2.09720286660592,0.2593800812476005,NY,2023-04-26,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1447,3.69667289630436,0.1180176119816275,NY,2023-04-27,0,0,0,0,1,1,0,0,0,0,1,1,1,0
1448,1.05813446459508,0.185294821720492,NY,2023-04-28,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1449,2.22953308650737,0.305872237851487,NY,2023-04-29,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1450,3.73169871099074,0.344367325621138,NY,2023-04-30,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1451,1.98419852658242,0.231687094016079,NY,2023-05-01,0,0,1,1,1,0,1,0,0,0,0,0,0,0
1452,3.03182199418697,0.310890674838857,NY,2023-05-02,1,0,1,1,1,1,0,1,0,0,0,1,1,0
1453,4.71663307245244,0.1585456894638645,NY,2023-05-03,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1454,2.67455970277645,0.225476904241413,NY,2023-05-04,1,0,1,1,1,0,1,0,0,0,0,0,0,0
1455,4.16094884097128,0.266320156808295,NY,2023-05-05,1,0,0,0,1,1,1,1,0,0,0,0,1,0
1456,3.03658697327579,0.405185260782398,NY,2023-05-06,1,0,1,0,1,1,0,1,0,1,1,0,1,0
1457,2.0957101215226,0.2104669594668465,NY,2023-05-07,1,1,1,0,1,1,1,1,1,0,0,1,1,0
1458,4.33139514671278,0.3255299230279635,NY,2023-05-08,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1459,1.60972460443227,0.271486927789017,NY,2023-05-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1460,4.2999327930338,0.3180878388300885,NY,2023-05-10,1,0,0,1,1,0,1,1,0,0,0,1,0,0
1461,2.41286197083573,0.3124042291513815,NY,2023-05-11,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1462,4.53158031953278,0.278236024733413,NY,2023-05-12,1,1,0,0,1,0,1,1,1,0,0,0,0,0
1463,1.04544756229404,0.3490999417089,NY,2023-05-13,1,1,1,0,1,1,1,1,1,0,0,0,1,0
1464,2.67642811278177,0.3610120023822455,NY,2023-05-14,1,0,1,1,1,1,1,1,0,0,1,0,1,0
1465,1.70851857154205,0.3693376891024845,NY,2023-05-15,1,0,1,1,1,0,1,1,0,1,1,0,0,1
1466,4.90546506802299,0.295450734572907,NY,2023-05-16,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1467,3.94777855663201,0.333293302362779,NY,2023-05-17,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1468,8.86517219067415,0.4411171938293055,NY,2023-05-18,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1469,1.63590663512112,0.3080573676781565,NY,2023-05-19,1,0,1,1,1,1,1,1,0,0,0,0,1,0
1470,1.11831084340405,0.325082813766699,NY,2023-05-20,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1471,0.104836927950974,0.0103674812729407,OH,2023-04-09,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1472,0.623951361534979,0.137390040557417,OH,2023-04-10,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1473,0.587227278210094,0.1023705336434225,OH,2023-04-11,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1474,1.35948464399769,0.2000608211164385,OH,2023-04-12,1,1,0,1,1,1,0,1,1,0,1,0,1,0
1475,0.545640109009739,0.171232690439336,OH,2023-04-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1476,1.38870173629848,0.340672110369629,OH,2023-04-14,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1477,0.707179433112342,0.088219049933807,OH,2023-04-15,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1478,0.614607419343856,0.01713476013097905,OH,2023-04-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1479,0.943931846176542,0.176233215823582,OH,2023-04-17,1,0,1,1,1,1,1,1,0,0,1,1,1,0
1480,0.188878122169957,0.01995823715579345,OH,2023-04-18,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1481,1.17456345662946,0.0215609188401524,OH,2023-04-19,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1482,0.10725044655047,0.02330458607009255,OH,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1483,0.661474570501209,0.0252003582593767,OH,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1484,0.3925066373346,0.02726004964838995,OH,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1485,NA,NA,OH,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,0.605603114107351,0.0319219390989127,OH,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1487,1.30526199918291,0.3064103061741285,OH,2023-04-25,1,1,1,0,1,1,1,1,1,0,0,1,1,0
1488,0.326947218470855,0.0373986326905819,OH,2023-04-26,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1489,0.342139347937599,0.0404793038083819,OH,2023-04-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1490,0.387891031000324,0.04380902488732145,OH,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1491,0.0635591838956476,0.04740409317718475,OH,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1492,0.234020181329632,0.0512812573404325,OH,2023-04-30,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1493,1.05375000400118,0.1200939434170255,OH,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1494,1.06743559033158,0.320250103466056,OH,2023-05-02,1,0,1,1,1,1,1,1,0,0,1,0,1,0
1495,0.93116784596772,0.2387011714306845,OH,2023-05-03,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1496,1.07452879617102,0.0699560911173045,OH,2023-05-04,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1497,1.02763570062219,0.3694180731990425,OH,2023-05-05,0,1,1,1,1,1,1,0,1,0,1,0,1,0
1498,0.353013676874369,0.081436585207086,OH,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1499,1.18622821504382,0.162800438168191,OH,2023-05-07,1,1,0,1,1,1,0,1,0,0,1,0,1,0
1500,0.132350166065646,0.094524963572433,OH,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1501,2.44386862353817,0.139293342574718,OH,2023-05-09,1,1,1,0,1,1,0,1,1,0,0,0,1,0
1502,1.14281852567055,0.189463933280739,OH,2023-05-10,1,1,0,1,1,1,1,1,1,0,0,1,1,0
1503,0.163643544353582,0.1174310494558755,OH,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1504,0.906949049591963,0.417636694188601,OH,2023-05-12,1,1,1,1,1,0,1,1,1,0,1,1,0,0
1505,0.619436729139487,0.3524643294382875,OH,2023-05-13,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1506,0.196973630588816,0.1445384197120235,OH,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1507,0.637493637957787,0.376433326967503,OH,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1508,0.342995359894178,0.282448638846897,OH,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1509,0.644704314002783,0.362414436645779,OH,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1510,1.1340832299829,0.1874657968333755,OH,2023-05-18,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1511,1.14055376190989,0.351263656658177,OH,2023-05-19,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1512,0.597897125912465,0.2736226331781025,OH,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1513,NA,NA,OK,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1514,NA,NA,OK,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1515,0.0171710274831184,0.01189219889694385,OK,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1516,0.0190420744497014,0.0127641790232874,OK,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1517,0.0676123407340415,0.0137173894172288,OK,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1518,0.605322590657661,0.129648188859676,OK,2023-04-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1519,NA,NA,OK,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,0.0262214568683547,0.01713476013097905,OK,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1521,1.12871822361018,0.795273550827435,OK,2023-04-17,1,1,0,1,1,1,0,1,1,0,1,1,1,0
1522,NA,NA,OK,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1523,0.10621042521578,0.0215609188401524,OK,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1524,0.035302305988589,0.02330458607009255,OK,2023-04-20,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1525,0.0362049985049231,0.0252003582593767,OK,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1526,NA,NA,OK,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527,0.0405944486973925,0.0294961735136988,OK,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1528,3.18842818635011,0.3771550182939545,OK,2023-04-24,1,1,1,0,1,1,0,1,1,0,0,1,1,0
1529,0.470289292316005,0.03455124000114625,OK,2023-04-25,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1530,0.0537134290817923,0.03739863269058185,OK,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1531,0.532919498314385,0.0404793038083819,OK,2023-04-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1532,0.96104467835786,0.417653020092321,OK,2023-04-28,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1533,NA,NA,OK,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1534,NA,NA,OK,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1535,0.458529714990954,0.055457626919877,OK,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1536,0.613236981152077,0.178897328406532,OK,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1537,0.271932140282431,0.0647775611454295,OK,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1538,0.302191473901808,0.0699560911173045,OK,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1539,0.10625980675333,0.0755034520811555,OK,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1540,0.118794858365238,0.081436585207086,OK,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1541,0.12343130095856,0.0877718799017005,OK,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1542,0.121577394258053,0.094524963572433,OK,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1543,1.12675348451714,0.2194568046128935,OK,2023-05-09,1,1,1,1,0,1,1,1,1,0,0,0,1,0
1544,0.147720758295423,0.109341851017387,OK,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1545,0.389365954012681,0.239101295003397,OK,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1546,NA,NA,OK,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1547,NA,NA,OK,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1548,0.190261659886333,0.1445384197120235,OK,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1549,0.220711770915365,0.1545411532985375,OK,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1550,0.585785189623246,0.399865794546961,OK,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1551,0.548850230581401,0.383508381239875,OK,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1552,NA,NA,OK,2023-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,NA,NA,OK,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,NA,NA,OK,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,0.594757752384932,0.0103674812729407,OR,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1556,2.54729623768301,0.4357426261646355,OR,2023-04-10,1,1,1,1,1,0,0,1,1,1,0,1,0,0
1557,0.193710485985208,0.01189219889694385,OR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1558,0.825064182268702,0.1071824891291185,OR,2023-04-12,1,1,1,1,0,1,1,1,1,0,0,0,1,0
1559,0.509983922854628,0.0137173894172288,OR,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1560,2.92711951961941,0.387748152291516,OR,2023-04-14,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1561,0.944988573838349,0.293424187803586,OR,2023-04-15,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1562,0.934405797801045,0.156222387762366,OR,2023-04-16,1,1,1,0,1,1,1,1,1,0,1,0,1,0
1563,0.795758776978267,0.01848610613225225,OR,2023-04-17,1,1,1,1,1,1,0,1,1,1,1,0,1,0
1564,0.0962284825981176,0.01995823715579345,OR,2023-04-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1565,0.0273349661990311,0.0215609188401524,OR,2023-04-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1566,0.481838221098738,0.02330458607009255,OR,2023-04-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1567,0.122405024125676,0.0252003582593767,OR,2023-04-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1568,0.243080945239,0.02726004964838995,OR,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1569,1.68351761364499,0.287188988809687,OR,2023-04-23,1,1,1,1,0,1,1,1,1,0,0,0,1,1
1570,1.33323341568214,0.0319219390989127,OR,2023-04-24,1,1,1,1,1,1,0,1,1,0,0,1,1,0
1571,0.302620557809739,0.03455124000114625,OR,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1572,0.0498737685525058,0.03739863269058185,OR,2023-04-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1573,0.181448474584165,0.0404793038083819,OR,2023-04-27,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1574,0.185472161374817,0.04380902488732145,OR,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1575,3.7888198190665,0.411380179305101,OR,2023-04-29,1,1,0,0,1,1,0,1,1,0,0,1,1,0
1576,1.65108777669384,0.3325295486496605,OR,2023-04-30,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1577,0.558574266788039,0.258061522646247,OR,2023-05-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1578,0.996005551863278,0.2013381955011585,OR,2023-05-02,0,1,1,1,1,1,1,0,1,1,1,1,1,0
1579,0.820114920704158,0.1424379539660635,OR,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1580,0.668363517369232,0.183497919409787,OR,2023-05-04,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1581,0.571064210049949,0.2600992482345665,OR,2023-05-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1582,1.25560880473275,0.481874349294975,OR,2023-05-06,1,1,1,1,1,0,1,1,1,0,0,1,0,0
1583,0.126003232168299,0.0877718799017005,OR,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1584,1.93855355833397,0.3498094922620365,OR,2023-05-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1
1585,0.407093094666991,0.239514312549422,OR,2023-05-09,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1586,1.00270515387829,0.247063457411075,OR,2023-05-10,1,1,1,1,0,1,1,1,1,0,0,0,1,1
1587,2.23634421642646,0.1919802346007585,OR,2023-05-11,0,1,0,1,1,1,0,0,1,0,0,1,1,0
1588,0.927759554743774,0.4211387036646235,OR,2023-05-12,1,1,1,1,0,1,1,1,1,1,1,0,1,0
1589,1.65925469880136,0.4227522810904575,OR,2023-05-13,0,1,0,0,1,1,1,0,1,1,0,0,1,0
1590,0.942806418752903,0.1445384197120235,OR,2023-05-14,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1591,0.904804306876229,0.2555135411349505,OR,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1592,0.345152753832903,0.282448638846897,OR,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1593,0.599200334069066,0.3694457515104775,OR,2023-05-17,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1594,1.17828372807554,0.4722880654288435,OR,2023-05-18,0,1,1,1,1,1,1,0,1,0,1,1,1,1
1595,1.30777595452689,0.6115890636125,OR,2023-05-19,0,1,1,1,1,1,1,0,1,0,0,1,1,0
1596,1.84021105946039,0.558246654893165,OR,2023-05-20,1,0,1,1,1,0,0,1,0,0,0,1,0,0
1597,0.0548199041303529,0.0103674812729407,PA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1598,1.12809145356287,0.0689262786009905,PA,2023-04-10,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1599,1.25831995164745,0.1555832277595835,PA,2023-04-11,0,0,1,1,1,1,1,0,0,1,0,1,1,1
1600,2.13118287247948,0.2075891963694615,PA,2023-04-12,1,1,1,1,1,0,0,1,1,0,0,1,0,0
1601,1.10424762794593,0.0137173894172288,PA,2023-04-13,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1602,1.22830356222174,0.160981716301688,PA,2023-04-14,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1603,0.520951539440601,0.0931777267258125,PA,2023-04-15,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1604,0.971975881730126,0.2966105718245985,PA,2023-04-16,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1605,1.82380997452727,0.22489119824197,PA,2023-04-17,1,1,1,0,1,1,1,0,1,1,0,1,1,0
1606,0.548971596897515,0.01995823715579345,PA,2023-04-18,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1607,0.95952910774073,0.1871137573143575,PA,2023-04-19,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1608,1.78374764136658,0.3601693735132055,PA,2023-04-20,1,1,1,1,0,0,0,1,1,0,0,1,0,0
1609,0.983481187642974,0.0252003582593767,PA,2023-04-21,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1610,0.523463537193286,0.128844836107752,PA,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1611,1.97011823312035,0.315758623897859,PA,2023-04-23,1,0,1,1,1,1,0,1,0,0,1,1,1,0
1612,1.15229544020854,0.1358222208630215,PA,2023-04-24,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1613,0.84885482629593,0.2199869326069575,PA,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1614,0.891015288282358,0.228921918824064,PA,2023-04-26,1,0,1,1,1,1,1,1,0,1,1,1,1,0
1615,1.63770769831695,0.453608500306676,PA,2023-04-27,1,1,1,1,1,0,0,1,1,1,0,1,0,0
1616,1.02535563408777,0.187184559634387,PA,2023-04-28,1,1,1,0,1,1,1,1,1,1,0,1,1,0
1617,0.214530209778796,0.04740409317718475,PA,2023-04-29,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1618,0.23370524456572,0.0512812573404325,PA,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1619,1.65088582960524,0.1957218624227485,PA,2023-05-01,1,1,0,0,1,1,1,1,0,0,0,1,1,1
1620,1.66635425539661,0.2086340193393325,PA,2023-05-02,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1621,1.04825063316858,0.2778402969320895,PA,2023-05-03,1,1,1,1,1,0,1,1,1,0,1,1,0,1
1622,3.17327480775548,0.417825621878532,PA,2023-05-04,1,0,1,0,1,1,0,1,0,0,0,1,1,0
1623,2.18152315422753,0.274291847708875,PA,2023-05-05,1,0,0,1,1,1,1,1,0,0,0,0,1,1
1624,1.34507498934819,0.1488880983299675,PA,2023-05-06,1,1,0,1,1,1,0,1,1,0,0,1,1,0
1625,3.4485570873452,0.480645195701746,PA,2023-05-07,1,1,0,0,1,0,0,1,1,1,0,1,0,0
1626,3.70632160172905,0.3946761332038925,PA,2023-05-08,0,0,1,1,1,1,0,0,0,1,1,0,1,0
1627,1.48996038082906,0.2168316172302315,PA,2023-05-09,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1628,1.49858308428688,0.3174405386761135,PA,2023-05-10,1,0,0,1,1,1,1,1,0,1,0,0,1,1
1629,2.56072788813796,0.374130053419309,PA,2023-05-11,0,1,0,0,1,1,1,0,1,0,0,1,1,0
1630,0.397473674796434,0.239309377611587,PA,2023-05-12,1,1,1,1,1,1,1,1,1,0,0,1,1,0
1631,0.935451935699362,0.3116149634751845,PA,2023-05-13,1,0,1,1,1,1,1,1,0,0,0,1,1,0
1632,0.374665381439033,0.288697211907362,PA,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1633,0.70035916797424,0.289171003747088,PA,2023-05-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1634,0.59274838122640106,0.399865794546961,PA,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1635,1.46809476539592,0.248547064400233,PA,2023-05-17,1,1,1,1,1,1,0,1,1,0,1,1,1,0
1636,2.1392226665925,0.52116710395228,PA,2023-05-18,0,1,1,1,0,1,0,0,1,0,0,1,1,0
1637,0.89570953781695,0.38015187203122,PA,2023-05-19,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1638,NA,NA,PA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,NA,NA,PR,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,PR,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,0.0579547548846723,0.01189219889694385,PR,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1642,NA,NA,PR,2023-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,PR,2023-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,PR,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,PR,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,PR,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,PR,2023-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,PR,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,PR,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,PR,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,0.0340357787505705,0.0252003582593767,PR,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1652,NA,NA,PR,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,PR,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,PR,2023-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,PR,2023-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,PR,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,PR,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,PR,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,PR,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,PR,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.0786843110732405,0.055457626919877,PR,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1662,NA,NA,PR,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,1.07783053451919,0.76179158029109,PR,2023-05-03,1,1,1,1,1,0,1,1,1,1,1,1,0,0
