...1,es_score,brier_score,location,target_date,X22A_50_CI,X22D_50_CI,X22E_50_CI,other_50_CI,X22B_50_CI,X22A_95_CI,X22D_95_CI,X22E_95_CI,other_95_CI,X22B_95_CI
856,1.63971581822383,0.1719964582436315,MD,2022-10-10,1,0,1,0,1,0,0,0,0,0
857,3.73623309185082,0.3936405676938745,MD,2022-10-11,0,0,1,1,0,0,0,1,1,0
858,1.55303995818101,0.0305294056423842,MD,2022-10-12,1,1,1,1,0,0,1,0,1,0
859,1.66877712212299,0.1585200759697795,MD,2022-10-13,1,1,1,1,1,0,0,1,1,0
860,4.29641176709644,0.2617276583170585,MD,2022-10-14,1,1,0,0,0,0,1,0,0,0
861,4.07833415827554,0.2400810840120585,MD,2022-10-15,0,0,0,1,0,0,0,0,1,0
862,1.13863768807567,0.325460501921419,MD,2022-10-16,1,0,1,1,1,0,0,0,1,1
863,9.20838562750766,0.2728749357584835,MD,2022-10-17,0,0,0,1,0,0,0,0,1,0
864,0.931667940770615,0.1650137694866305,MD,2022-10-18,1,1,1,1,1,0,1,0,1,0
865,0.521167950375684,0.148253899160972,MD,2022-10-19,1,1,1,1,1,1,1,0,1,0
866,0.55945121473711,0.0660321774043345,MD,2022-10-20,1,1,1,1,1,1,0,1,1,0
867,10.6161067666911,0.465413870467722,MD,2022-10-21,0,0,1,1,0,0,0,1,1,0
868,1.9025043372509,0.297227539738011,MD,2022-10-22,0,1,1,1,0,0,0,1,1,0
869,5.34168136049047,0.3299068718851995,MD,2022-10-23,1,0,0,1,0,0,0,0,1,0
870,8.01517435076351,0.3350469859010525,MD,2022-10-24,0,0,1,1,0,0,1,0,1,0
871,0.481541811776301,0.2262160568287965,MD,2022-10-25,1,1,1,1,1,1,1,0,1,0
872,5.20690904303857,0.3678594469050625,MD,2022-10-26,0,1,1,0,0,0,0,0,0,0
873,5.52329490823966,0.3490988955393675,MD,2022-10-27,0,0,0,0,0,0,0,0,0,0
874,2.89842699076878,0.285948532276895,MD,2022-10-28,1,0,0,1,1,1,0,0,1,1
875,4.03221735144418,0.2831646070992545,MD,2022-10-29,1,1,0,0,0,0,1,0,0,0
876,2.63081783568058,0.316043339885383,MD,2022-10-30,0,1,1,1,1,0,0,0,1,0
877,3.68374341515658,0.2955027609734125,MD,2022-10-31,1,1,0,0,0,1,0,0,0,0
878,3.63783504271528,0.3229299401973255,MD,2022-11-01,0,1,1,1,0,0,0,0,1,0
879,1.34945581774357,0.3095375246356455,MD,2022-11-02,1,1,1,0,1,0,0,1,0,0
880,5.70337003474459,0.321399025969838,MD,2022-11-03,0,1,0,1,1,0,0,0,1,0
881,7.29625405387925,0.2988566836834015,MD,2022-11-04,1,1,0,1,0,0,0,0,1,0
882,13.7408593468576,0.343972287374121,MD,2022-11-05,0,1,0,1,0,0,1,0,1,0
883,0.0208653492869076,0.014218967255359,ME,2022-09-25,1,1,1,1,1,1,1,1,1,1
884,0.0206211570307232,0.01441174797179115,ME,2022-09-26,1,1,1,1,1,1,1,1,1,1
885,0.462773812559095,0.1680709953123855,ME,2022-09-27,1,1,1,1,1,0,1,1,1,0
886,0.70876810460024,0.270300205226523,ME,2022-09-28,0,1,1,1,1,0,1,0,1,1
887,0.464203860865375,0.015284115439064,ME,2022-09-29,1,1,1,1,1,1,0,1,1,0
888,0.870715551367718,0.3973500087964295,ME,2022-09-30,0,1,1,1,1,0,1,1,1,0
889,0.742248246707986,0.01617899022590955,ME,2022-10-01,1,1,1,1,1,0,1,1,1,0
890,1.02838674655404,0.117130821836575,ME,2022-10-02,1,1,1,0,1,0,1,0,0,0
891,4.29614330578011,0.202575532217868,ME,2022-10-03,0,1,1,1,0,0,0,0,1,0
892,0.867821932818442,0.0720568990151155,ME,2022-10-04,1,1,1,1,1,0,1,0,1,0
893,0.0252117790972484,0.0190721252579267,ME,2022-10-05,1,1,1,1,1,1,1,0,1,0
894,NA,NA,ME,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,0.111470004892434,0.0212972743480695,ME,2022-10-07,1,1,1,1,1,1,1,1,1,1
896,NA,NA,ME,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,1.75861215069834,0.064868767803668,ME,2022-10-09,0,1,1,1,0,0,0,1,1,0
898,3.33971169437087,0.124626514033242,ME,2022-10-10,0,1,0,1,0,0,1,0,1,0
899,1.37062202347911,0.1865708149714595,ME,2022-10-11,1,1,1,1,1,1,0,0,1,0
900,NA,NA,ME,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,0.0479835307074911,0.0332530795098129,ME,2022-10-13,1,1,1,1,1,1,1,0,1,0
902,1.0286731075094,0.739044286940805,ME,2022-10-14,0,1,1,1,0,0,1,1,1,0
903,NA,NA,ME,2022-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,0.658283843577854,0.04848921501324275,ME,2022-10-17,1,1,1,1,1,0,0,1,1,0
906,0.252866808924581,0.0536525056641,ME,2022-10-18,1,1,1,1,1,0,1,1,1,0
907,NA,NA,ME,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,0.104659652399672,0.0660321774043345,ME,2022-10-20,1,1,1,1,1,0,1,1,1,0
909,NA,NA,ME,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,NA,NA,ME,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,1.2646538772292,0.59901693625116,ME,2022-10-23,0,1,1,1,0,1,1,0,1,0
912,5.81079662169119,0.1008782481349185,ME,2022-10-24,1,1,0,1,0,1,1,0,1,0
913,0.172848759437233,0.1120740995216575,ME,2022-10-25,1,1,1,1,1,1,1,1,1,1
914,3.87802255261204,0.124380461428252,ME,2022-10-26,1,1,0,1,0,1,0,0,1,0
915,1.83642375411949,0.137843168476601,ME,2022-10-27,1,1,0,1,0,1,1,0,1,0
916,NA,NA,ME,2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,NA,NA,ME,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,5.62359935982327,0.22325291571051,ME,2022-11-01,1,1,0,1,0,0,0,0,1,0
921,2.61446563567797,0.246424474173276,ME,2022-11-02,1,1,0,1,0,1,1,0,1,0
922,NA,NA,ME,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,NA,NA,ME,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,NA,NA,ME,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,1.29217959493501,0.1333249914888125,MI,2022-09-25,1,1,1,1,1,0,0,1,1,0
926,1.79532300116589,0.1207916411336705,MI,2022-09-26,1,0,1,1,1,0,0,0,1,0
927,7.51425814177236,0.234880642018829,MI,2022-09-27,0,1,1,0,0,0,1,0,0,0
928,2.11155816165973,0.126508598623509,MI,2022-09-28,1,1,0,1,1,0,1,1,1,0
929,2.96287494056483,0.1425927092662305,MI,2022-09-29,0,0,1,1,1,0,0,0,1,0
930,2.65864376016368,0.1411367111723735,MI,2022-09-30,0,1,0,1,1,0,0,0,1,0
931,6.68272913279902,0.2181500032571415,MI,2022-10-01,0,1,0,1,0,0,0,0,1,0
932,1.2799308977657,0.113957820593021,MI,2022-10-02,1,1,1,1,1,0,0,0,1,0
933,1.43171552488817,0.152445514402476,MI,2022-10-03,1,1,1,1,1,0,1,1,1,0
934,1.9576937579458,0.17534450487465,MI,2022-10-04,0,1,1,1,1,1,0,1,1,0
935,3.95590763036736,0.0929592520633525,MI,2022-10-05,1,1,0,1,0,0,1,0,1,0
936,2.84454964971174,0.100889373137827,MI,2022-10-06,1,1,0,1,0,0,1,0,1,0
937,2.69458671477975,0.1739934358785735,MI,2022-10-07,0,1,1,1,1,0,0,0,1,0
938,6.04024324912546,0.2164475941074555,MI,2022-10-08,0,1,0,1,0,0,0,0,1,0
939,1.82626263217184,0.141526037418919,MI,2022-10-09,1,1,0,1,1,0,1,0,1,0
940,4.80731124300635,0.128574046926128,MI,2022-10-10,1,1,0,1,0,1,1,0,1,0
941,1.62600103122154,0.1821105377489295,MI,2022-10-11,1,1,1,1,1,0,0,1,1,0
942,2.98761749491603,0.1696960750459815,MI,2022-10-12,1,0,0,0,1,0,0,0,0,0
943,3.38734879812191,0.168343287165898,MI,2022-10-13,1,0,0,0,1,0,0,0,0,0
944,5.3712472869103,0.136062220849323,MI,2022-10-14,0,1,0,0,0,1,0,0,0,0
945,6.24530019553813,0.205477886594797,MI,2022-10-15,0,1,0,0,1,0,0,0,0,0
946,2.90422143332116,0.2651364773911925,MI,2022-10-16,0,0,1,1,0,0,0,0,1,0
947,3.55413375126723,0.2256400734620095,MI,2022-10-17,0,1,0,0,1,0,0,0,0,0
948,4.53318225890373,0.2302397727958255,MI,2022-10-18,0,0,0,1,1,0,0,0,1,0
949,9.08927829194006,0.1638744511312105,MI,2022-10-19,1,1,0,0,0,0,1,0,0,0
950,4.99996121275703,0.1736342269933625,MI,2022-10-20,0,1,0,1,0,0,0,0,1,0
951,3.80650206116638,0.237190017132034,MI,2022-10-21,0,1,0,0,1,0,1,0,0,0
952,3.48141204154332,0.227148823425897,MI,2022-10-22,1,1,0,0,1,1,0,0,0,0
953,3.40022723181742,0.2024812690759585,MI,2022-10-23,1,0,0,1,0,0,0,0,1,0
954,13.3988831598622,0.2252637484497945,MI,2022-10-24,1,1,0,0,0,0,0,0,0,0
955,4.7226856262989,0.241590709873783,MI,2022-10-25,0,0,0,1,0,0,0,0,1,0
956,22.4616542842417,0.2152952939620125,MI,2022-10-26,1,0,0,0,0,1,0,0,0,0
957,18.9784791023333,0.226800098425927,MI,2022-10-27,0,1,0,1,0,0,0,0,1,0
958,10.5162626564153,0.24611645973295249,MI,2022-10-28,0,1,0,0,0,0,1,0,0,0
959,12.4972751235144,0.206435006238239,MI,2022-10-29,1,1,0,1,0,0,0,0,1,0
960,9.20293372790927,0.240139638272425,MI,2022-10-30,1,1,0,1,0,0,1,0,1,0
961,12.6601898106324,0.2767295249034745,MI,2022-10-31,0,1,0,0,0,1,1,0,0,0
962,18.7738007262034,0.312073315364175,MI,2022-11-01,0,0,0,0,0,0,0,0,0,0
963,16.123650692412,0.2944668979181775,MI,2022-11-02,0,1,0,0,0,0,1,0,0,0
964,9.40737422705034,0.266904902719234,MI,2022-11-03,1,0,0,1,0,1,0,0,1,0
965,13.8060427756548,0.321269011656148,MI,2022-11-04,0,1,0,0,0,0,0,0,0,0
966,14.0331237540651,0.341400862973375,MI,2022-11-05,0,1,0,1,0,0,0,0,1,0
967,3.81826237270291,0.2239637709646195,MN,2022-09-25,0,1,0,1,0,0,0,0,1,0
968,1.90475604683104,0.0754594423586765,MN,2022-09-26,1,1,1,1,0,0,0,1,1,0
969,1.19507627773948,0.1090780827684705,MN,2022-09-27,1,1,1,1,1,0,0,0,1,0
970,1.30404292059363,0.132297836293707,MN,2022-09-28,1,1,1,0,1,0,0,0,0,0
971,0.982947360327271,0.119655999560893,MN,2022-09-29,1,1,1,1,1,0,1,0,1,1
972,3.50752167814556,0.0409474750663391,MN,2022-09-30,0,1,1,1,0,0,0,0,1,0
973,1.62248597405463,0.072297175423733,MN,2022-10-01,1,1,1,1,0,0,1,0,1,0
974,1.65670247418667,0.1786837380292655,MN,2022-10-02,1,1,1,0,0,0,0,0,0,0
975,2.28789998911965,0.108995214643133,MN,2022-10-03,1,1,0,1,1,1,0,0,1,0
976,1.61641503901577,0.14264002650536,MN,2022-10-04,0,1,1,1,1,1,0,0,1,1
977,7.66102348270495,0.2270315889829435,MN,2022-10-05,0,1,0,0,0,0,0,0,0,0
978,3.43539512517176,0.231550977936862,MN,2022-10-06,0,0,1,1,0,0,0,0,1,0
979,1.44026292009988,0.163467116302718,MN,2022-10-07,1,1,1,0,1,0,0,0,0,1
980,2.29380888474609,0.1656317076765145,MN,2022-10-08,1,0,0,1,1,0,0,0,1,0
981,2.08612131260905,0.1095982966008495,MN,2022-10-09,1,1,0,1,0,0,0,1,1,0
982,4.00344702539858,0.1598094094744215,MN,2022-10-10,0,1,0,1,1,0,0,0,1,0
983,1.94076222274246,0.1435053575337055,MN,2022-10-11,1,0,0,1,1,0,0,0,1,0
984,2.8665793603104,0.190515322419664,MN,2022-10-12,0,1,0,1,1,0,0,0,1,1
985,5.75952552670902,0.2555287583343145,MN,2022-10-13,0,1,0,0,0,0,0,0,0,0
986,3.74724762807468,0.283909375366837,MN,2022-10-14,1,1,1,0,0,0,0,0,0,0
987,3.07239090220957,0.135352870400277,MN,2022-10-15,1,1,0,1,0,0,1,0,1,0
988,6.3212544341384,0.097771405420871,MN,2022-10-16,1,1,0,0,0,0,0,0,0,0
989,5.62525283861227,0.1479329674995015,MN,2022-10-17,0,1,0,1,0,0,0,0,1,0
990,5.2509551836565604,0.1607249931859145,MN,2022-10-18,1,1,0,0,0,1,0,0,0,0
991,11.0878474456137,0.1702130765945025,MN,2022-10-19,0,1,0,0,0,0,0,0,0,0
992,7.67970177680729,0.14259606469138,MN,2022-10-20,1,1,0,0,0,0,0,0,0,0
993,5.42145620907323,0.196423350359059,MN,2022-10-21,0,1,0,0,0,0,0,0,0,0
994,5.81593871555364,0.2076362387194215,MN,2022-10-22,1,1,0,0,0,0,0,0,0,0
995,5.03690265373872,0.2221341303504035,MN,2022-10-23,1,1,0,0,0,0,1,0,0,0
996,12.9559771806183,0.194484916707333,MN,2022-10-24,1,1,0,0,0,0,0,0,0,0
997,6.92558604032635,0.258190954799342,MN,2022-10-25,1,0,0,0,0,1,0,0,0,0
998,8.76428292137209,0.213465260225485,MN,2022-10-26,1,0,0,1,0,0,1,0,1,0
999,8.79336401953514,0.2294872984660975,MN,2022-10-27,1,1,0,1,0,0,0,0,1,0
1000,8.5147332111368,0.2642198984061645,MN,2022-10-28,0,1,0,0,0,0,0,0,0,0
1001,8.16483030145813,0.253274725948688,MN,2022-10-29,1,0,0,0,0,1,0,0,0,0
1002,9.93332741289084,0.2256886203898955,MN,2022-10-30,1,1,0,1,0,1,1,0,1,0
1003,14.1288750141252,0.258618113150014,MN,2022-10-31,1,1,0,1,0,0,0,0,1,0
1004,18.0844631959187,0.3542300904366095,MN,2022-11-01,0,1,0,0,0,0,0,0,0,0
1005,11.7622930424443,0.3031154715103815,MN,2022-11-02,0,0,0,0,0,0,0,0,0,0
1006,25.1778504204264,0.324199617796637,MN,2022-11-03,1,1,0,0,0,0,0,0,0,0
1007,23.0657113444913,0.310168119905174,MN,2022-11-04,1,1,0,0,0,0,0,0,0,0
1008,13.5622058106523,0.3163293778949775,MN,2022-11-05,0,0,0,0,0,0,0,0,0,0
1009,0.471194217655952,0.1679185598538695,MO,2022-09-25,1,1,1,1,1,1,1,1,1,1
1010,1.62226705221976,0.2063882006118455,MO,2022-09-26,0,1,1,1,0,0,1,0,1,1
1011,1.36433891784533,0.129622591597937,MO,2022-09-27,1,0,1,1,1,1,0,0,1,1
1012,2.26937082446355,0.1817296537474895,MO,2022-09-28,0,1,1,1,0,0,1,0,1,0
1013,1.31929854065476,0.071937917683727,MO,2022-09-29,1,1,1,1,0,0,1,0,1,1
1014,0.730375810201638,0.105496044669038,MO,2022-09-30,1,1,1,1,1,0,0,0,1,0
1015,0.73064180683879,0.1249674551661195,MO,2022-10-01,1,1,1,1,1,1,1,0,1,0
1016,0.501361974276848,0.0167465459275963,MO,2022-10-02,1,1,1,1,1,1,1,1,1,1
1017,0.633651308947416,0.01740889414349235,MO,2022-10-03,1,1,1,1,1,1,1,1,1,1
1018,1.56261757860413,0.192245828285693,MO,2022-10-04,0,1,1,1,1,0,1,0,1,0
1019,1.4814701863144,0.180040508655461,MO,2022-10-05,0,1,1,1,1,0,1,0,1,1
1020,1.32609050829302,0.0680449662189315,MO,2022-10-06,1,1,1,1,0,0,1,0,1,1
1021,0.463185865697314,0.0212972743480695,MO,2022-10-07,1,1,1,1,1,1,0,0,1,0
1022,0.496393518876128,0.02267093554450805,MO,2022-10-08,1,1,1,1,1,1,1,1,1,1
1023,1.05334857179484,0.1711806190119215,MO,2022-10-09,0,1,1,1,1,0,0,1,1,0
1024,1.10178647177808,0.188143463054956,MO,2022-10-10,0,1,1,1,1,0,1,0,1,1
1025,1.34823960725383,0.164932465580716,MO,2022-10-11,0,1,1,1,1,0,1,0,1,1
1026,1.63834685252085,0.233174361811499,MO,2022-10-12,0,1,1,1,1,0,1,1,1,0
1027,1.98451331545417,0.2255279125969525,MO,2022-10-13,0,1,0,1,1,0,0,0,1,0
1028,4.51266639837961,0.39362323788243,MO,2022-10-14,0,1,0,0,0,0,0,0,0,0
1029,2.02762085921338,0.089509643931559,MO,2022-10-15,1,1,0,1,0,1,1,0,1,0
1030,0.211842460567359,0.04392538870316355,MO,2022-10-16,1,1,1,1,1,1,1,0,1,0
1031,0.907890356040861,0.1778681195602005,MO,2022-10-17,1,1,1,1,1,1,1,1,1,1
1032,1.42179172163817,0.2768641080003405,MO,2022-10-18,1,1,0,1,1,1,1,0,1,0
1033,1.68118638628613,0.2483782890888205,MO,2022-10-19,1,1,0,0,1,1,0,0,0,0
1034,3.55522804386843,0.0957275309607335,MO,2022-10-20,1,1,0,1,0,0,1,0,1,0
1035,1.30031000387985,0.2132480882836335,MO,2022-10-21,1,1,1,1,1,1,0,1,1,0
1036,3.21147479291739,0.247947698811751,MO,2022-10-22,0,1,0,1,1,0,0,0,1,0
1037,1.62986178980292,0.3325862820719975,MO,2022-10-23,0,1,0,1,1,0,1,0,1,0
1038,3.53588639130596,0.2030035503846475,MO,2022-10-24,1,0,0,1,0,0,0,0,1,0
1039,3.24361635529574,0.1120740995216575,MO,2022-10-25,1,1,0,1,0,1,1,0,1,0
1040,5.33204306423546,0.156543368413958,MO,2022-10-26,1,1,0,1,0,1,0,0,1,0
1041,4.29722158100357,0.2632040002894125,MO,2022-10-27,0,1,0,1,0,0,1,0,1,0
1042,4.55477242248144,0.2102833132744585,MO,2022-10-28,1,1,0,1,0,0,0,0,1,0
1043,4.94040147944431,0.268820746994438,MO,2022-10-29,0,1,0,1,0,1,0,0,1,0
1044,4.01164710097166,0.2726198874477175,MO,2022-10-30,1,1,0,1,0,1,1,0,1,0
1045,1.19859458482158,0.224537616139518,MO,2022-10-31,1,1,1,1,0,1,1,0,1,0
1046,7.80258030681574,0.2767374975635745,MO,2022-11-01,1,1,0,0,0,1,0,0,0,0
1047,6.54666668014838,0.243889172462859,MO,2022-11-02,1,1,0,1,0,0,1,0,1,0
1048,4.39349328968258,0.3420054696342235,MO,2022-11-03,1,1,0,0,0,0,0,0,0,0
1049,8.53378140881345,0.343942703235526,MO,2022-11-04,0,1,0,1,0,0,1,0,1,0
1050,1.82174575253492,0.3053590815323265,MO,2022-11-05,1,1,0,1,0,0,1,0,1,1
1051,NA,NA,MS,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,0.328189476712737,0.01441174797179115,MS,2022-09-26,1,1,1,1,1,1,0,1,1,0
1053,11.7735496392864,0.54203563549635,MS,2022-09-27,0,1,1,1,0,0,1,1,1,0
1054,0.868391314490142,0.3979812002853805,MS,2022-09-28,0,1,1,1,1,0,1,1,1,0
1055,0.735031817490921,0.1180521953774215,MS,2022-09-29,1,1,0,1,1,1,1,1,1,1
1056,0.158326807619169,0.0156948249375329,MS,2022-09-30,1,1,1,1,1,1,1,1,1,1
1057,NA,NA,MS,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,0.178157290688008,0.01740889414349235,MS,2022-10-03,1,1,1,1,1,1,1,0,1,0
1060,0.177996456837707,0.01817910313520165,MS,2022-10-04,1,1,1,1,1,1,1,1,1,1
1061,0.0971090920985769,0.0190721252579267,MS,2022-10-05,1,1,1,1,1,1,1,1,1,1
1062,0.102371307893331,0.020105033422663,MS,2022-10-06,1,1,1,1,1,1,1,1,1,1
1063,NA,NA,MS,2022-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,0.0317789626081854,0.02267093554450805,MS,2022-10-08,1,1,1,1,1,1,1,1,1,1
1065,0.0371721933018621,0.02425102131857385,MS,2022-10-09,1,1,1,1,1,1,1,1,1,1
1066,0.786252558651283,0.3846061837196495,MS,2022-10-10,1,1,0,1,1,1,1,0,1,0
1067,0.133737676057806,0.0281467307496666,MS,2022-10-11,1,1,1,1,1,1,1,1,1,1
1068,NA,NA,MS,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,0.160064205409211,0.0332530795098129,MS,2022-10-13,1,1,1,1,1,1,1,1,1,1
1070,0.696109244670823,0.2705888836454675,MS,2022-10-14,0,1,1,1,1,0,1,0,1,1
1071,0.20299838833991601,0.03990134287678485,MS,2022-10-15,1,1,1,1,1,1,1,1,0,0
1072,NA,NA,MS,2022-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,MS,2022-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,0.387457179809159,0.239961053255577,MS,2022-10-18,1,1,1,1,1,1,1,1,1,1
1075,NA,NA,MS,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,3.30010353480165,0.482690584886626,MS,2022-10-20,1,0,0,1,0,0,1,0,1,0
1077,0.655316553357976,0.263549126805612,MS,2022-10-21,1,1,1,1,1,1,0,0,1,1
1078,0.12859096015233001,0.0815947195758185,MS,2022-10-22,1,1,1,1,1,1,1,1,1,1
1079,NA,NA,MS,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,0.968919085093776,0.2919584462013535,MS,2022-10-24,1,1,1,1,1,0,1,1,1,0
1081,0.993843573015893,0.70230311553507,MS,2022-10-25,1,0,1,1,1,1,0,1,1,0
1082,1.310656880527,0.124380461428252,MS,2022-10-26,1,1,0,1,0,1,1,0,1,0
1083,0.54882248373185,0.4052064599649725,MS,2022-10-27,1,1,1,1,1,1,1,0,1,0
1084,0.533509774027615,0.228489622825901,MS,2022-10-28,1,1,1,1,1,0,1,1,1,0
1085,0.263884543149326,0.168365887293381,MS,2022-10-29,1,1,1,1,1,1,1,0,1,0
1086,NA,NA,MS,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.802085690815842,0.2037606561198165,MS,2022-10-31,1,1,1,1,0,1,1,0,1,0
1088,NA,NA,MS,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,MS,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,0.414885782059822,0.2656070505421565,MS,2022-11-03,1,1,1,1,1,1,1,1,1,1
1091,0.275284561105077,0.2188322270943645,MS,2022-11-04,1,1,1,1,1,1,1,0,1,0
1092,NA,NA,MS,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2022-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,0.145647234513248,0.01441174797179115,MT,2022-09-26,1,1,1,1,1,1,1,1,1,1
1095,NA,NA,MT,2022-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2022-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2022-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2022-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2022-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2022-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,0.0285328475122995,0.01817910313520165,MT,2022-10-04,1,1,1,1,1,1,0,1,1,0
1103,NA,NA,MT,2022-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2022-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,1.08371602472016,0.76509112694109,MT,2022-10-07,0,1,1,1,0,1,1,1,1,1
1106,NA,NA,MT,2022-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2022-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2022-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2022-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2022-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2022-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,0.0582410196578358,0.03990134287678485,MT,2022-10-15,1,1,1,1,1,1,1,0,1,0
1114,0.210036019949196,0.04392538870316355,MT,2022-10-16,1,1,1,1,1,0,1,1,1,0
1115,0.228804777249327,0.04848921501324275,MT,2022-10-17,1,1,1,1,1,1,1,1,1,1
1116,NA,NA,MT,2022-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2022-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2022-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2022-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2022-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,MT,2022-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,MT,2022-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,0.193522284832552,0.124380461428252,MT,2022-10-26,1,1,1,1,1,1,1,1,1,1
1125,NA,NA,MT,2022-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,0.240384386679771,0.1524974606584695,MT,2022-10-28,1,1,1,1,1,1,0,1,1,0
1127,NA,NA,MT,2022-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2022-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2022-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2022-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2022-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,MT,2022-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,MT,2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2022-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,2.16855393340308,0.171694309738156,NC,2022-09-25,0,1,1,1,0,1,1,1,1,1
1136,4.81693395557206,0.287883964693445,NC,2022-09-26,0,1,1,0,0,0,1,0,0,0
1137,12.8185908820497,0.2465575307474375,NC,2022-09-27,0,1,1,1,0,0,0,0,1,0
1138,14.7461128453042,0.203163577262246,NC,2022-09-28,0,1,0,1,0,0,0,0,1,0
