...1,es_score,brier_score,location,target_date,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22B_50_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22B_95_CI
1689,19.9531210556967,0.550027379064695,RI,2022-12-26,1,0,1,0,1,1,0,0,0,0,0,1,1,0
1690,0.624305625963831,0.3468168988493595,RI,2022-12-27,1,1,1,0,1,1,1,0,1,1,0,1,1,1
1691,0.894861577860481,0.627425503175765,RI,2022-12-28,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1692,0.866097775075013,0.616072487310505,RI,2022-12-29,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1693,1.71728261317544,0.3329064263918815,RI,2022-12-30,1,1,1,0,1,1,1,1,0,1,0,1,1,1
1694,16.2526983915765,0.486264344191237,RI,2022-12-31,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1695,NA,NA,RI,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,23.1195876995681,0.489409404639699,RI,2023-01-02,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1697,5.06723300752418,0.508964929341795,RI,2023-01-03,1,0,0,0,1,1,1,1,0,1,0,1,1,1
1698,3.11828131884849,0.4835358149924755,RI,2023-01-04,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1699,1.23336877130439,0.382157935739618,RI,2023-01-05,1,0,0,1,1,1,1,1,0,1,0,0,1,1
1700,12.1729950136669,0.498501825641349,RI,2023-01-06,1,0,1,0,1,1,1,0,0,0,0,1,1,1
1701,0.579978665985605,0.2096661808466585,RI,2023-01-07,1,1,1,1,1,1,1,0,0,0,0,1,1,1
1702,6.32289539023238,0.3833199866095205,RI,2023-01-08,1,0,1,0,1,1,1,0,0,0,0,1,1,0
1703,11.9373565246439,0.438381272597502,RI,2023-01-09,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1704,NA,NA,RI,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,2.74021808352019,0.4044088197288595,RI,2023-01-11,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1706,4.17338778768923,0.3849775166208465,RI,2023-01-12,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1707,3.45998079835147,0.420218555138906,RI,2023-01-13,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1708,3.35780411544832,0.307822076190103,RI,2023-01-14,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1709,4.03873596155834,0.2870119829665835,RI,2023-01-15,1,0,1,0,1,1,1,1,0,0,0,1,1,0
1710,10.9712131636193,0.3721903160552885,RI,2023-01-16,1,0,0,0,1,1,1,1,0,1,0,1,1,1
1711,3.44041353891536,0.2885148190369345,RI,2023-01-17,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1712,0.446750066559571,0.2581572340156485,RI,2023-01-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1713,1.39645206410391,0.251889323327583,RI,2023-01-19,1,0,1,0,1,1,1,1,1,1,0,1,1,0
1714,3.3666844709904,0.2849986731339425,RI,2023-01-20,1,0,1,0,1,1,0,0,0,1,0,1,1,0
1715,4.27268461116881,0.223758149077313,RI,2023-01-21,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1716,2.99802207207077,0.223765848866671,RI,2023-01-22,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1717,6.67478888420565,0.2264169763463515,RI,2023-01-23,1,0,1,0,1,1,1,1,0,1,0,1,1,0
1718,0.856577777724874,0.349627947168207,RI,2023-01-24,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1719,0.372545852645792,0.241034385620334,RI,2023-01-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1720,3.36501258309485,0.2019345926495695,RI,2023-01-26,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1721,6.42921683388835,0.1719795565893055,RI,2023-01-27,1,0,1,0,1,1,1,1,0,0,0,0,1,1
1722,1.90182834187092,0.1182989560467965,RI,2023-01-28,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1723,2.60027726921658,0.206222786716506,SC,2022-12-18,1,1,1,0,1,1,0,0,0,1,1,1,0,0
1724,2.46516284450053,0.236442776662742,SC,2022-12-19,1,1,1,1,0,0,1,0,0,0,0,0,0,0
1725,3.05345863223635,0.2722816526790955,SC,2022-12-20,1,1,1,0,1,1,1,0,0,1,0,0,1,0
1726,1.41208750001315,0.214948447717809,SC,2022-12-21,1,1,1,1,0,0,1,1,1,1,0,0,0,1
1727,3.40590276118067,0.122978582124302,SC,2022-12-22,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1728,5.25821954353028,0.2872550311412215,SC,2022-12-23,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1729,2.98732513901017,0.271616067300868,SC,2022-12-24,1,1,1,0,1,1,0,1,1,1,0,1,1,0
1730,NA,NA,SC,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1731,5.61836981358399,0.25312091915629,SC,2022-12-26,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1732,2.36026497277298,0.206385690314697,SC,2022-12-27,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1733,3.01129618402289,0.3162880722219065,SC,2022-12-28,0,1,1,0,1,1,0,0,0,1,0,1,1,0
1734,3.08476398986691,0.333160122165969,SC,2022-12-29,0,0,1,1,0,1,1,0,0,1,0,0,0,0
1735,10.5370958159625,0.2996868942520265,SC,2022-12-30,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1736,4.35319964516139,0.2357720942088605,SC,2022-12-31,1,1,1,0,1,0,0,0,1,1,0,1,0,0
1737,0.100023888618529,0.068383535843578,SC,2023-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1738,2.98077241577138,0.2848907269876025,SC,2023-01-02,1,1,1,0,0,1,0,0,1,1,0,0,1,0
1739,13.690875934804,0.2407585305629005,SC,2023-01-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1740,4.06135765201604,0.279192186719895,SC,2023-01-04,0,1,1,0,0,1,0,0,0,0,1,0,1,0
1741,8.14656667646042,0.2212113700650565,SC,2023-01-05,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1742,6.30869946448885,0.307047395424894,SC,2023-01-06,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1743,2.27631316924698,0.3545219669278565,SC,2023-01-07,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1744,1.44208792646958,0.296089109583427,SC,2023-01-08,1,1,1,1,1,1,0,0,0,0,1,1,1,0
1745,5.91954687581631,0.333759703331723,SC,2023-01-09,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1746,2.27850334431039,0.3850365078202575,SC,2023-01-10,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1747,4.80396163861825,0.388007908701532,SC,2023-01-11,1,0,0,1,1,1,0,1,0,0,1,1,0,0
1748,1.63896274807625,0.2425659760526395,SC,2023-01-12,1,0,1,1,1,1,1,0,0,1,0,1,1,1
1749,2.58472697608778,0.3012927543780265,SC,2023-01-13,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1750,2.34361810690246,0.325374476344285,SC,2023-01-14,1,1,1,1,1,0,0,1,1,0,0,0,0,0
1751,4.04811668209207,0.267792974912238,SC,2023-01-15,1,0,1,0,1,1,1,0,0,0,0,0,1,1
1752,5.06290975295453,0.355651635474864,SC,2023-01-16,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1753,6.40496308349891,0.3447910450378765,SC,2023-01-17,1,1,1,0,1,0,0,1,0,1,0,1,0,0
1754,2.38895312626989,0.313953525245356,SC,2023-01-18,1,1,1,1,1,0,0,1,0,1,0,0,0,0
1755,1.12583950609671,0.2818568229377005,SC,2023-01-19,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1756,5.28863919366253,0.339796045584023,SC,2023-01-20,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1757,3.61429764360891,0.3285336063611975,SC,2023-01-21,0,1,1,0,1,1,1,1,0,1,0,1,1,0
1758,2.26563052225329,0.332274292479698,SC,2023-01-22,1,1,0,0,0,1,1,1,0,0,0,0,1,1
1759,6.20513020424318,0.3575770851922755,SC,2023-01-23,1,1,1,0,1,0,0,1,0,1,0,1,0,0
1760,13.0741789061943,0.354695967810978,SC,2023-01-24,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1761,9.09768614714471,0.3419246731503595,SC,2023-01-25,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1762,7.4021107171689,0.396133219639299,SC,2023-01-26,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1763,4.91724661128054,0.385739035524422,SC,2023-01-27,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1764,4.24939186205103,0.3630647825739635,SC,2023-01-28,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1765,NA,NA,SD,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2022-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2022-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,0.657806681778161,0.350106753751666,SD,2022-12-21,1,1,1,1,1,1,0,1,1,1,0,1,1,0
1769,NA,NA,SD,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2022-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2022-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,0.0782839189220517,0.055675903949178,SD,2022-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1775,0.737284403696915,0.3696563683106335,SD,2022-12-28,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1776,NA,NA,SD,2022-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2022-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,0.0975593386450065,0.068383535843578,SD,2023-01-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1780,0.098310568889521,0.072402238386958,SD,2023-01-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1781,1.57443170397086,0.3850393505065315,SD,2023-01-03,1,1,1,1,1,1,0,1,0,1,1,1,0,0
1782,0.860851206913753,0.399662759132504,SD,2023-01-04,0,1,1,1,1,1,1,0,0,1,1,1,1,1
1783,1.27559694313312,0.60433659083918,SD,2023-01-05,1,0,1,1,1,1,0,1,0,1,0,1,1,0
1784,NA,NA,SD,2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,SD,2023-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,0.981229212300613,0.69390187462664,SD,2023-01-08,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1787,0.166529247134771,0.1183040652603835,SD,2023-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1788,NA,NA,SD,2023-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,0.541028527471812,0.1381368375693145,SD,2023-01-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1790,1.0519948413547,0.335535992550123,SD,2023-01-12,1,1,1,1,0,1,1,1,1,1,0,0,1,1
1791,0.982534856680686,0.69395029361991,SD,2023-01-13,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1792,0.476978073020775,0.3459833667332475,SD,2023-01-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1793,0.974406158749343,0.444309767348727,SD,2023-01-15,0,1,1,1,1,1,1,0,1,1,0,1,1,1
1794,0.359264328277368,0.255050550994134,SD,2023-01-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1795,0.990229210835101,0.69827772917503,SD,2023-01-17,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1796,1.05572707155786,0.4748363610497235,SD,2023-01-18,1,1,1,1,1,0,1,1,0,1,0,0,0,1
1797,NA,NA,SD,2023-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,NA,NA,SD,2023-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,0.50642035891122,0.347544657288928,SD,2023-01-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1803,NA,NA,SD,2023-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,1.23704577676453,0.274348990316348,TN,2022-12-18,1,1,1,1,0,1,1,0,0,1,0,0,1,0
1808,3.74026792439359,0.268298747686074,TN,2022-12-19,0,1,1,1,1,0,0,0,0,0,0,1,0,0
1809,4.25096406315626,0.2428916451901725,TN,2022-12-20,0,1,1,1,1,1,0,0,0,1,0,1,0,0
1810,4.46640313868025,0.2660923815867365,TN,2022-12-21,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1811,2.39222300673081,0.2411671657923635,TN,2022-12-22,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1812,1.02301590809996,0.2261894314127485,TN,2022-12-23,1,1,1,1,1,1,0,0,0,1,0,0,1,0
1813,3.48826704836325,0.3305159429496375,TN,2022-12-24,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1814,1.73283065896566,0.4294730573073545,TN,2022-12-25,1,0,0,0,1,1,1,1,0,0,0,1,1,1
1815,3.65833796604302,0.3617262808410235,TN,2022-12-26,1,0,0,1,0,1,1,1,0,0,0,0,1,0
1816,1.47141961665447,0.3767491279637825,TN,2022-12-27,1,0,1,1,0,1,1,1,0,0,0,0,1,0
1817,0.763559188441242,0.1387688867461905,TN,2022-12-28,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1818,1.46952113018198,0.3721639972404425,TN,2022-12-29,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1819,2.48510316235191,0.2124184908785765,TN,2022-12-30,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1820,3.85929584595468,0.51845120181202,TN,2022-12-31,1,0,1,1,0,1,0,1,0,1,0,0,1,0
1821,NA,NA,TN,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1822,1.03586907720907,0.1757062039978555,TN,2023-01-02,1,1,1,1,1,1,1,1,0,1,0,1,1,0
1823,2.32490558987264,0.354377188685963,TN,2023-01-03,0,0,1,1,0,1,1,0,0,1,0,0,1,1
1824,3.17109869675291,0.2698439920367415,TN,2023-01-04,1,1,1,0,0,1,1,0,0,0,0,0,1,1
1825,3.46644011814085,0.2697361630690025,TN,2023-01-05,1,1,1,0,1,1,0,0,0,0,0,0,1,0
1826,2.20408664376912,0.27158281541223,TN,2023-01-06,1,1,1,0,1,1,0,0,0,0,0,1,1,0
1827,4.44911399858026,0.253753705713447,TN,2023-01-07,1,0,1,0,1,1,0,0,1,0,0,1,1,0
1828,2.22382389384335,0.323274029359131,TN,2023-01-08,0,0,1,1,1,1,1,0,0,0,1,1,1,0
1829,5.57771909666774,0.3898783645572765,TN,2023-01-09,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1830,3.49069831538626,0.343673106305216,TN,2023-01-10,1,1,0,0,0,1,0,1,0,0,0,1,1,0
1831,1.45485107182765,0.378088257797781,TN,2023-01-11,0,0,1,1,1,1,0,0,1,0,1,1,1,1
1832,1.68013151518206,0.3385028729016295,TN,2023-01-12,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1833,3.59573469906407,0.1799062819508475,TN,2023-01-13,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1834,1.88990410447702,0.3850778078016315,TN,2023-01-14,1,1,0,1,1,1,0,1,0,0,0,1,1,0
1835,1.05108571834407,0.3266016351160965,TN,2023-01-15,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1836,4.46275682074934,0.3150250221254715,TN,2023-01-16,0,0,0,0,1,1,1,1,0,0,0,1,1,1
1837,5.50193321660169,0.300919005673173,TN,2023-01-17,0,0,1,0,1,1,0,0,0,0,0,1,1,0
1838,1.22389187535296,0.342545595385116,TN,2023-01-18,0,1,1,1,0,1,1,0,0,1,1,0,1,1
1839,1.49746728837977,0.251638558712913,TN,2023-01-19,1,0,1,0,1,1,1,1,0,1,0,1,1,1
1840,2.83202651711567,0.32319977243153,TN,2023-01-20,1,1,1,0,0,1,1,1,1,1,0,0,1,0
1841,4.88137933065581,0.3855210652250685,TN,2023-01-21,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1842,1.89715757766332,0.3807376810047515,TN,2023-01-22,1,1,0,0,1,1,0,0,0,1,0,1,1,0
1843,6.79496672865085,0.349247405996617,TN,2023-01-23,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1844,6.69684005156271,0.466828740057596,TN,2023-01-24,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1845,5.12504024791434,0.411867698045848,TN,2023-01-25,0,1,1,0,1,1,0,0,0,0,0,1,1,0
1846,2.4191839940277,0.437663662759262,TN,2023-01-26,1,0,1,1,0,1,0,1,0,1,0,0,1,0
1847,1.30421823562974,0.301767463732425,TN,2023-01-27,0,1,1,1,0,1,1,0,0,1,1,0,1,0
1848,1.64931466631312,0.50840878927224,TN,2023-01-28,1,1,0,0,1,1,0,1,1,1,0,1,1,0
1849,3.88477612277127,0.2202819879746275,TX,2022-12-18,1,1,1,0,1,0,1,0,0,0,0,0,0,0
1850,8.12138936429326,0.227227338870273,TX,2022-12-19,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1851,4.67473542457157,0.177042102877264,TX,2022-12-20,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1852,2.16707476770773,0.2275178274708925,TX,2022-12-21,1,1,1,0,1,1,1,0,0,0,0,0,0,0
1853,3.5333459471,0.223846616847746,TX,2022-12-22,1,1,1,0,1,1,0,0,0,0,0,0,0,0
1854,2.40465695589646,0.1919372560050635,TX,2022-12-23,1,1,1,0,1,1,1,1,0,1,0,1,0,0
1855,1.44169173896401,0.190465764893255,TX,2022-12-24,1,1,1,0,1,0,1,1,1,1,1,1,0,0
1856,NA,NA,TX,2022-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,6.93400013554097,0.169345893377188,TX,2022-12-26,1,0,1,0,0,1,1,0,0,0,0,0,1,0
1858,2.92277092052738,0.197671896197442,TX,2022-12-27,1,0,1,0,1,1,1,0,0,0,1,0,0,0
1859,4.35343352936139,0.274487594415703,TX,2022-12-28,1,0,0,1,0,1,0,0,0,0,1,1,0,0
1860,9.56375034221482,0.24941188020242,TX,2022-12-29,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1861,27.9017858539093,0.2147335805594205,TX,2022-12-30,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1862,14.6131072075535,0.1986521328485305,TX,2022-12-31,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1863,0.300750119313183,0.068383535843578,TX,2023-01-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1864,34.7096781118237,0.190813897594521,TX,2023-01-02,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1865,28.1781707475383,0.1980315518364305,TX,2023-01-03,1,0,1,0,1,0,1,1,0,0,0,0,0,0
1866,4.50837391236396,0.2836327596802595,TX,2023-01-04,0,1,1,0,0,1,1,0,0,1,0,0,0,1
1867,13.2967754564908,0.283523855666494,TX,2023-01-05,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1868,11.6276078272448,0.255573286391815,TX,2023-01-06,1,0,0,0,1,1,0,0,0,0,0,0,1,0
1869,12.1639985618827,0.325265682527956,TX,2023-01-07,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1870,2.79225325532366,0.2790893565110655,TX,2023-01-08,1,1,1,1,1,1,0,0,0,1,0,0,1,0
1871,15.0269126074211,0.281152729412553,TX,2023-01-09,1,0,0,0,1,1,0,0,0,0,0,1,0,0
1872,10.5640817867014,0.294063664425644,TX,2023-01-10,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1873,15.9483842561993,0.2914935308019875,TX,2023-01-11,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1874,15.7986832650115,0.288347776236573,TX,2023-01-12,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1875,12.079387235798,0.3041020154815315,TX,2023-01-13,0,0,0,0,1,1,1,0,0,0,0,0,1,1
1876,6.02403323115882,0.3479102446315115,TX,2023-01-14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1877,7.53075142154044,0.296509470144013,TX,2023-01-15,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1878,13.1705112684655,0.3051282325845125,TX,2023-01-16,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1879,12.8899191587886,0.292633366690635,TX,2023-01-17,1,0,0,0,1,0,1,0,0,0,0,1,0,1
1880,7.48907673210013,0.293512691477802,TX,2023-01-18,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1881,10.130426510913,0.285178270764504,TX,2023-01-19,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1882,10.6583201755957,0.3084766377066855,TX,2023-01-20,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1883,9.94420034326631,0.3180140784850935,TX,2023-01-21,1,0,0,0,1,1,0,1,0,0,0,1,1,0
1884,6.83815063591681,0.2952818234260565,TX,2023-01-22,1,0,1,0,0,1,1,1,0,0,0,0,1,0
1885,26.891954218665,0.3255221000568775,TX,2023-01-23,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1886,5.46169134506009,0.3097373320006475,TX,2023-01-24,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1887,2.86411176780161,0.3021649667206115,TX,2023-01-25,1,0,1,0,1,1,0,1,0,1,0,0,1,0
1888,3.3204847066584,0.2807462479411295,TX,2023-01-26,1,0,0,0,1,1,1,0,0,0,0,1,1,1
1889,1.7071677889679,0.2909952523172965,TX,2023-01-27,1,1,1,1,1,1,0,1,0,1,0,0,1,0
1890,6.2785114835327,0.270306420587249,TX,2023-01-28,1,0,1,0,1,1,1,0,0,0,0,1,1,1
1891,0.766913988445919,0.224034286208612,UT,2022-12-18,1,1,0,1,1,1,1,1,0,0,1,1,1,1
1892,0.712736104644418,0.183195491088363,UT,2022-12-19,1,1,1,1,1,1,1,0,0,1,0,1,1,0
1893,1.93314430586119,0.51510182666078,UT,2022-12-20,1,0,0,1,1,1,0,0,0,0,0,1,1,0
1894,1.24527257095574,0.1524012334221565,UT,2022-12-21,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1895,0.532139322926836,0.253147015795681,UT,2022-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1896,0.779636311551827,0.139532323132564,UT,2022-12-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1897,0.931091551438366,0.66505531095301,UT,2022-12-24,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1898,0.0794973424412771,0.0535501813432625,UT,2022-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1899,0.600946989103744,0.2566579653442635,UT,2022-12-26,1,1,1,1,1,1,1,1,0,1,1,0,1,0
1900,1.64234155985724,0.3918341199963615,UT,2022-12-27,0,1,1,1,1,1,1,0,1,0,0,1,1,1
1901,0.0756025700104877,0.0573261173412615,UT,2022-12-28,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1902,0.978798895451099,0.2434241269212355,UT,2022-12-29,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1903,0.753043285598978,0.374655261639594,UT,2022-12-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1904,1.03953144986145,0.0648968467913665,UT,2022-12-31,1,0,1,1,1,1,1,1,0,1,0,1,1,1
1905,NA,NA,UT,2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,1.24917403696339,0.16094849462487,UT,2023-01-02,1,1,1,0,1,1,1,1,0,0,1,1,1,1
1907,1.06416197426771,0.326455292610523,UT,2023-01-03,0,1,0,1,1,1,1,0,1,1,0,1,1,1
1908,1.40788904730193,0.169524699445596,UT,2023-01-04,1,0,1,0,1,1,1,1,0,1,0,0,1,0
1909,0.576869704388438,0.2302264379636495,UT,2023-01-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1910,1.60960153262879,0.139250859106556,UT,2023-01-06,1,0,1,1,1,1,1,1,0,0,0,0,1,1
1911,0.925932645392741,0.3081340498293245,UT,2023-01-07,1,1,1,1,0,1,1,1,0,1,1,0,1,1
1912,0.450182933412574,0.109600676775567,UT,2023-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1913,1.06205615680164,0.3657679282989735,UT,2023-01-09,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1914,1.35608368591558,0.2409658369131785,UT,2023-01-10,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1915,2.07610546768695,0.55147168248636,UT,2023-01-11,0,0,1,1,1,1,0,0,0,1,1,1,1,0
1916,0.26137779950309,0.267144970832718,UT,2023-01-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1917,2.10854014924396,0.4462121402226915,UT,2023-01-13,1,0,0,0,1,1,1,1,0,0,0,1,1,1
1918,0.257359149639341,0.174257559289098,UT,2023-01-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1919,1.11046240113552,0.3544851115952675,UT,2023-01-15,1,1,0,0,1,1,1,1,0,0,1,1,1,1
1920,2.00509824061498,0.2730260266635385,UT,2023-01-16,1,0,1,0,1,1,0,1,0,1,0,1,1,0
1921,1.23885483325476,0.3486961820242555,UT,2023-01-17,0,1,1,1,1,1,0,0,0,1,0,1,1,1
1922,2.39516044007232,0.2395789748788935,UT,2023-01-18,1,0,1,0,1,1,1,1,0,0,0,1,1,1
1923,0.446221689503245,0.251722146917803,UT,2023-01-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1924,1.71350979663416,0.349848070809559,UT,2023-01-20,0,1,1,0,0,1,1,0,1,0,0,0,1,1
1925,0.835083376606935,0.3416281160576485,UT,2023-01-21,1,1,0,1,1,1,1,1,1,0,0,1,1,1
1926,1.11293055738186,0.280762153289269,UT,2023-01-22,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1927,2.08031056648807,0.346662338398561,UT,2023-01-23,1,1,1,0,1,1,0,1,1,1,0,1,1,0
