...1,es_score,brier_score,location,target_date,X23F_50_CI,X23I_50_CI,X24B_50_CI,recombinant_50_CI,other_50_CI,X24A_50_CI,X23F_95_CI,X23I_95_CI,X24B_95_CI,recombinant_95_CI,other_95_CI,X24A_95_CI
1271,NA,NA,NH,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,NA,NA,NH,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,NA,NA,NH,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,NA,NA,NH,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,NA,NA,NH,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,NA,NA,NH,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,NA,NA,NH,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,NA,NA,NH,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,NA,NA,NH,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,NA,NA,NH,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,0.00164692240737525,0.00154602009823878,NH,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1285,0.00157496722119904,0.001735000067502045,NH,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1286,NA,NA,NH,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,NA,NA,NH,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,NA,NA,NH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1289,NA,NA,NH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,NA,NA,NH,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1291,NA,NA,NH,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,NA,NA,NH,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,NA,NA,NH,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,NA,NA,NH,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,NA,NA,NH,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,NA,NA,NH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,NA,NA,NH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,NA,NA,NH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,NA,NA,NH,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,NA,NA,NH,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1301,NA,NA,NH,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,NA,NA,NH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,0.00718428948348562,3.35829263009785e-4,NJ,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1304,0.135937048761072,3.32317467029735e-4,NJ,2024-02-26,1,1,1,1,1,1,0,1,1,1,1,0
1305,0.217502053099263,3.316846179002e-4,NJ,2024-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1306,0.995599504106481,0.0652298306273965,NJ,2024-02-28,0,1,1,1,1,1,0,1,1,1,1,0
1307,0.0555216628497268,3.39180622783785e-4,NJ,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1308,0.0145454211482983,3.4748449492504e-4,NJ,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1309,0.00393573706288015,3.5902090962448e-4,NJ,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1310,4.2598941047161e-4,3.73999269196715e-4,NJ,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1311,0.143660621465772,3.9268359275151e-4,NJ,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1312,0.0340279999485639,4.1539705726306e-4,NJ,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1313,0.774235976978302,0.056883835066737,NJ,2024-03-06,1,1,0,1,1,1,1,1,0,1,1,0
1314,0.759804420451359,0.0603376733186525,NJ,2024-03-07,1,1,0,1,1,1,1,1,1,1,1,1
1315,0.0272680646741382,5.11952809291105e-4,NJ,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1316,0.0209790837164666,5.5540963080854e-4,NJ,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1317,0.00698313504462397,6.05625597050455e-4,NJ,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1318,1.26634792897498,0.2426513478933595,NJ,2024-03-11,1,1,1,0,1,0,1,1,1,0,1,0
1319,7.0542386875246e-4,7.29775286765415e-4,NJ,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1320,2.0445311378928,0.2736015625770855,NJ,2024-03-13,1,1,0,0,1,0,1,1,0,0,1,0
1321,0.00376961904709015,8.925799476822e-4,NJ,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1322,0.00474263958225166,9.91683859785235e-4,NJ,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1323,0.00487588320739064,0.001104653246246135,NJ,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1324,0.00134029262230721,0.00123329455766466,NJ,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1325,0.00143684098235947,0.001379649235945495,NJ,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1326,1.23380653608156,0.4623520003411435,NJ,2024-03-19,1,1,0,1,1,0,1,1,0,1,1,0
1327,0.0147462125096321,0.001735000067502045,NJ,2024-03-20,1,1,1,1,1,1,1,1,0,1,1,0
1328,0.0914661749513135,0.001949503278414395,NJ,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1329,0.873687587825178,0.1532773268086525,NJ,2024-03-22,1,1,0,1,1,0,1,1,0,1,1,0
1330,1.29799725092149,0.475591269056167,NJ,2024-03-23,1,1,1,0,1,0,1,1,1,0,1,0
1331,0.0789324738791137,0.002780830455959855,NJ,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1332,1.00302639679585,0.0704100151519615,NJ,2024-03-25,1,1,1,1,0,1,1,1,1,1,0,0
1333,0.463155330599818,0.076967033002194,NJ,2024-03-26,1,1,1,1,1,1,1,1,0,1,1,0
1334,0.404116930262094,0.0712022259760635,NJ,2024-03-27,1,1,1,1,1,1,1,1,0,1,1,0
1335,0.401614878422408,0.004494368902812365,NJ,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1336,1.55172317828202,0.203369524886297,NJ,2024-03-29,1,1,1,1,0,0,1,1,0,1,0,0
1337,0.987578553777112,0.28866660140226,NJ,2024-03-30,1,1,0,1,1,0,1,1,0,1,1,0
1338,1.02652126576005,0.121035923829883,NJ,2024-03-31,1,1,1,0,1,1,1,1,0,0,1,0
1339,3.53293110639439,0.217227767122747,NJ,2024-04-01,1,1,1,1,0,0,1,1,0,1,0,0
1340,1.01795362990028,0.098988459339195,NJ,2024-04-02,1,1,1,1,0,1,1,1,0,1,0,1
1341,1.39179865272889,0.1992990754609555,NJ,2024-04-03,1,1,1,1,0,0,1,1,0,1,0,0
1342,0.401580408161646,0.0988561623792795,NJ,2024-04-04,1,1,1,1,1,1,1,1,0,1,1,0
1343,NA,NA,NJ,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1344,2.61029760283058,0.417447393204879,NJ,2024-04-06,1,1,0,0,1,0,1,1,0,0,1,0
1345,0.0080439126903303591,3.35829263009785e-4,NM,2024-02-25,1,1,1,1,1,1,0,1,1,1,1,0
1346,0.0109590208616918,3.32317467029735e-4,NM,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1347,0.0206707493140219,3.316846179002e-4,NM,2024-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1348,2.40920504305385,0.1773227139407595,NM,2024-02-28,0,1,1,1,1,0,0,1,1,1,1,0
1349,0.00181018612894045,3.39180622783785e-4,NM,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1350,1.30994376894193,0.324588085435926,NM,2024-03-01,1,1,1,0,1,0,1,1,1,0,1,0
1351,2.58529625323985,0.324967312310608,NM,2024-03-02,0,1,1,1,1,0,0,1,1,1,1,0
1352,0.00728909325809546,3.73999269196715e-4,NM,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1353,0.0137807611122062,3.9268359275151e-4,NM,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1354,0.00487970421735491,4.1539705726306e-4,NM,2024-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1355,1.18256308044936,0.1392344409721835,NM,2024-03-06,1,1,1,0,1,0,1,1,1,0,1,0
1356,0.0128599255269578,4.7453358304493e-4,NM,2024-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1357,0.00562827018162378,5.11952809291105e-4,NM,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1358,0.00287817795437667,5.5540963080854e-4,NM,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1359,0.00276724382707977,6.05625597050455e-4,NM,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1360,0.0322871903159651,6.6343054086445e-4,NM,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1361,2.58400405857367,0.38749278482509,NM,2024-03-12,1,1,1,0,1,0,1,1,1,0,1,0
1362,1.22817020148806,0.1942947419624235,NM,2024-03-13,1,0,1,1,1,0,1,0,1,1,1,0
1363,0.014161233813744,8.925799476822e-4,NM,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1364,0.0249386233214468,9.91683859785235e-4,NM,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1365,0.00139990172407072,0.001104653246246135,NM,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1366,0.0395363123190549,0.00123329455766466,NM,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1367,1.23940818560518,0.2412461593220715,NM,2024-03-18,1,0,1,1,1,0,1,0,1,1,1,0
1368,0.0134656292282024,0.00154602009823878,NM,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1369,1.15491401834589,0.1607002471757875,NM,2024-03-20,1,1,1,0,1,0,1,1,1,0,1,0
1370,0.0168805378357592,0.001949503278414395,NM,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1371,1.11674120365355,0.3043618550759365,NM,2024-03-22,1,1,0,1,1,0,1,1,1,1,1,1
1372,0.022451216329898,0.00246854508882347,NM,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1373,1.17261577949831,0.1917814577952495,NM,2024-03-24,1,1,1,1,0,0,1,1,0,1,0,1
1374,0.0245328494534829,0.00313421025997216,NM,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1375,NA,NA,NM,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,NA,NA,NM,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,0.00395145411500913,0.004494368902812365,NM,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1378,NA,NA,NM,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,NA,NA,NM,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,NA,NA,NM,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,0.0469739227878763,0.00725886576223565,NM,2024-04-01,1,1,1,1,1,1,1,1,1,1,1,1
1382,NA,NA,NM,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,NA,NA,NM,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,NA,NA,NM,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,NA,NA,NM,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,NA,NA,NM,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,3.9831325107325e-4,3.35829263009785e-4,NV,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1388,NA,NA,NV,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,NA,NA,NV,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,4.4172960757816e-4,3.3395081439693e-4,NV,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1391,1.37745697809126,0.97303158348756,NV,2024-02-29,1,1,1,0,1,0,1,1,1,0,1,0
1392,0.00159725621870355,3.4748449492504e-4,NV,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1393,NA,NA,NV,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,NA,NA,NV,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,5.0413885216598e-4,3.9268359275151e-4,NV,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1396,NA,NA,NV,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,0.00240045447471922,4.42527447178955e-4,NV,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1398,NA,NA,NV,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,7.4792098652858e-4,5.11952809291105e-4,NV,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1400,NA,NA,NV,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,NA,NA,NV,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,NA,NA,NV,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,NA,NA,NV,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,NA,NA,NV,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,NA,NA,NV,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1406,NA,NA,NV,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,NA,NA,NV,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,NA,NA,NV,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,NA,NA,NV,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,NA,NA,NV,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,NA,NA,NV,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,NA,NA,NV,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,0.00847667905214919,0.002192798541367995,NV,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1414,NA,NA,NV,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NV,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,NA,NA,NV,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,NA,NA,NV,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,NA,NA,NV,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NV,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,NA,NA,NV,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,NA,NA,NV,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NV,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NV,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,NA,NA,NV,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,0.0288316493691089,0.00920111684430795,NV,2024-04-03,1,1,1,1,1,1,1,1,1,1,1,1
1426,0.0670669095842172,0.0103486514278437,NV,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1427,0.173017075132102,0.0116298495366644,NV,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1428,1.17523621905335,0.784534574394235,NV,2024-04-06,1,1,0,1,1,0,1,1,0,1,1,0
1429,0.228015520392897,3.35829263009785e-4,NY,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1430,3.1359581759594,0.0630856115590115,NY,2024-02-26,1,0,1,0,1,0,1,0,1,0,1,0
1431,0.983053684535378,0.02812439708041995,NY,2024-02-27,0,1,1,1,1,1,0,1,1,0,1,0
1432,2.16192978002651,0.0695476657278105,NY,2024-02-28,1,1,0,0,1,0,0,1,0,0,1,0
1433,0.128094114535216,3.39180622783785e-4,NY,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1434,0.71525197049076,0.0442422514992647,NY,2024-03-01,1,1,0,1,1,1,1,1,0,1,1,0
1435,0.0272040614785474,3.5902090962448e-4,NY,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1436,0.0521403144919829,3.73999269196715e-4,NY,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1437,2.16467070043307,0.0766324240638795,NY,2024-03-04,1,1,0,0,1,0,1,1,0,0,1,0
1438,0.861980867888987,0.0351769406925557,NY,2024-03-05,0,1,1,1,1,1,0,1,1,1,1,0
1439,0.312052936716417,4.42527447178955e-4,NY,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1440,0.806834093212643,0.02744757436633025,NY,2024-03-07,1,1,1,0,1,1,1,1,1,0,1,0
1441,0.130726384510365,5.11952809291105e-4,NY,2024-03-08,1,1,1,1,1,1,1,1,0,1,1,0
1442,0.13809124400649,5.5540963080854e-4,NY,2024-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1443,0.0101001019455676,6.05625597050455e-4,NY,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1444,0.0344317098685235,6.6343054086445e-4,NY,2024-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1445,0.037028794882872,7.29775286765415e-4,NY,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1446,1.70848883209559,0.097481270536707,NY,2024-03-13,1,1,1,0,0,0,1,1,1,0,0,0
1447,0.10251782200185,8.925799476822e-4,NY,2024-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1448,0.0167709037552813,9.91683859785235e-4,NY,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1449,0.0179025084337787,0.001104653246246135,NY,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1450,0.042177268342432,0.00123329455766466,NY,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1451,0.677648398216302,0.0855617393636905,NY,2024-03-18,1,1,1,1,1,1,1,1,0,1,1,0
1452,0.989420326103324,0.069828398852592,NY,2024-03-19,1,1,1,0,1,1,1,1,1,0,1,0
1453,0.399571735562574,0.04758050706049905,NY,2024-03-20,1,1,1,1,1,1,1,1,0,1,1,0
1454,0.445407605698321,0.05894206323398,NY,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1455,0.317095760162712,0.0370584589107413,NY,2024-03-22,1,1,1,1,1,1,1,1,1,0,1,0
1456,0.112425496520028,0.00246854508882347,NY,2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1457,0.184689388857927,0.002780830455959855,NY,2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
1458,1.64587925906388,0.089704265556774,NY,2024-03-25,1,1,1,0,0,0,1,1,0,0,0,0
1459,0.323747029630352,0.04358826779146415,NY,2024-03-26,1,1,1,1,1,1,1,1,0,1,1,0
1460,0.727495255343479,0.0738909124075895,NY,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1461,0.431573970156102,0.076659963683175,NY,2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1462,0.573255690726244,0.1122774058050275,NY,2024-03-29,1,1,1,1,1,1,1,1,0,1,1,0
1463,NA,NA,NY,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,0.838747586955068,0.216321527871774,NY,2024-03-31,1,1,0,1,1,0,1,1,0,1,1,0
1465,0.498167538700543,0.0404444478358273,NY,2024-04-01,1,1,1,1,1,1,1,1,0,1,1,0
1466,0.674136226421161,0.0374321758679228,NY,2024-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1467,1.01299636767748,0.0989992423270495,NY,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
1468,0.383430236162726,0.0546024069035615,NY,2024-04-04,1,1,1,1,1,1,1,1,0,1,1,0
1469,0.230242352585709,0.0116298495366644,NY,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1470,2.91526928070896,0.2496320453275745,NY,2024-04-06,1,1,1,1,0,0,1,1,0,1,0,0
1471,5.0904617340027e-4,3.35829263009785e-4,OH,2024-02-25,1,1,1,1,1,1,1,1,1,1,1,1
1472,0.00594761840757155,3.32317467029735e-4,OH,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1473,0.00360251695325726,3.316846179002e-4,OH,2024-02-27,1,1,1,1,1,1,1,1,1,1,1,1
1474,0.00734995457554881,3.3395081439693e-4,OH,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1475,4.7145637674288e-4,3.39180622783785e-4,OH,2024-02-29,1,1,1,1,1,1,1,1,1,1,1,1
1476,0.00184544024863675,3.4748449492504e-4,OH,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1477,0.00189793499913939,3.5902090962448e-4,OH,2024-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1478,4.9150992504083e-4,3.73999269196715e-4,OH,2024-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1479,5.6093366901289e-4,3.9268359275151e-4,OH,2024-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1480,1.31843681658511,0.4809323107549725,OH,2024-03-05,1,1,0,1,1,0,1,1,0,1,1,0
1481,0.00819614979711861,4.42527447178955e-4,OH,2024-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1482,1.37466269008226,0.971504001781315,OH,2024-03-07,1,1,1,0,1,0,1,1,1,0,1,0
1483,0.0135161552165677,5.11952809291105e-4,OH,2024-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1484,NA,NA,OH,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,6.4944929590167e-4,6.05625597050455e-4,OH,2024-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1486,1.30271559160975,0.323313987010858,OH,2024-03-11,1,1,1,0,1,0,1,1,1,0,1,0
1487,0.00300117468342949,7.29775286765415e-4,OH,2024-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1488,0.0071346454445257,8.0574594946807e-4,OH,2024-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1489,1.1554982440495,0.2360839970761165,OH,2024-03-14,1,1,0,1,1,0,1,1,0,0,1,1
1490,0.00443123863638092,9.91683859785235e-4,OH,2024-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1491,0.00125538323997322,0.001104653246246135,OH,2024-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1492,0.00153346005313319,0.00123329455766466,OH,2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1493,0.0127749533172238,0.001379649235945495,OH,2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1494,0.00134138156672124,0.00154602009823878,OH,2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1495,0.00704679157182392,0.001735000067502045,OH,2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1496,0.001844007209523,0.001949503278414395,OH,2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1497,0.00222962082208485,0.002192798541367995,OH,2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1498,NA,NA,OH,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1499,NA,NA,OH,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1500,0.0121270165363022,0.00313421025997216,OH,2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1501,0.0135107325674012,0.003533749538588155,OH,2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
1502,0.00374451224511588,0.003985065187914055,OH,2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
1503,0.920429943882851,0.2209911532439005,OH,2024-03-28,1,1,0,1,1,0,1,1,0,1,1,0
1504,1.21196454510465,0.3140811657593895,OH,2024-03-29,1,1,1,1,0,0,1,1,1,1,0,0
1505,0.0189772902557007,0.0057150163059203,OH,2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1506,NA,NA,OH,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,NA,NA,OH,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508,NA,NA,OH,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1509,0.0584239929075222,0.00920111684430795,OH,2024-04-03,1,1,1,1,1,1,1,1,0,1,1,0
1510,0.00836620458152779,0.0103486514278437,OH,2024-04-04,1,1,1,1,1,1,1,1,1,1,1,1
1511,0.0102197011570248,0.0116298495366644,OH,2024-04-05,1,1,1,1,1,1,1,1,1,1,1,1
1512,NA,NA,OH,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1513,1.33441624793724,0.486416021808871,OK,2024-02-25,0,1,1,1,1,0,0,1,1,1,1,0
1514,3.9472114858183e-4,3.32317467029735e-4,OK,2024-02-26,1,1,1,1,1,1,1,1,1,1,1,1
1515,0.00133591690057847,3.316846179002e-4,OK,2024-02-27,1,1,1,1,1,1,1,1,1,1,0,0
1516,3.9074720842862e-4,3.3395081439693e-4,OK,2024-02-28,1,1,1,1,1,1,1,1,1,1,1,1
1517,1.2214446873889,0.162616730990085,OK,2024-02-29,0,1,1,1,1,0,0,1,1,1,1,0
1518,5.3443130681338e-4,3.4748449492504e-4,OK,2024-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1519,NA,NA,OK,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,NA,NA,OK,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
