...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
1803,NA,NA,SD,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,NA,NA,SD,2023-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,NA,NA,SD,2023-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,NA,NA,TN,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,1.00897033353252,0.157731508410248,TN,2023-02-27,1,1,1,1,1,0,1,0,1,1,1,0
1809,1.91044041653027,0.269046800730707,TN,2023-02-28,0,0,1,0,1,1,0,0,1,0,1,1
1810,0.915762603012418,0.066357224720362,TN,2023-03-01,1,1,1,0,1,1,0,1,1,0,1,1
1811,0.840174731338687,0.105942281905987,TN,2023-03-02,1,1,1,0,1,1,1,0,1,0,1,0
1812,0.60131146072522,0.148110740674099,TN,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
1813,1.32436817989703,0.202436118139167,TN,2023-03-04,1,0,1,1,0,1,1,0,1,0,0,0
1814,2.34341153836822,0.2299742149903155,TN,2023-03-05,1,0,1,1,0,1,1,0,1,0,0,1
1815,0.42786546511734,0.0837522721022075,TN,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,0
1816,0.705354473293811,0.1506823024101785,TN,2023-03-07,1,1,1,1,1,0,1,1,1,0,1,0
1817,0.0402260502998821,0.00352968231088623,TN,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1818,0.842578488385962,0.074558394543227,TN,2023-03-09,0,1,1,1,1,1,0,0,1,1,1,1
1819,0.0616956993963116,0.00306233844599935,TN,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1820,0.0555748953979223,0.00288405874288231,TN,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1
1821,1.1712183857654,0.3134100819208815,TN,2023-03-12,0,0,1,1,1,1,0,0,1,1,1,1
1822,0.0792149721435186,0.00263198088047066,TN,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1823,0.00367391469889022,0.00255817710973242,TN,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1
1824,0.0280756089903994,0.002520916896106075,TN,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1
1825,2.36037273022841,0.3770593441302205,TN,2023-03-16,1,0,1,1,0,1,1,1,1,0,0,0
1826,0.102941318136826,0.00256932642582711,TN,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1
1827,1.71325626270158,0.2662930716019615,TN,2023-03-18,0,0,1,1,1,0,0,0,1,1,1,0
1828,0.97554156993552,0.136098594728647,TN,2023-03-19,1,1,1,1,0,1,1,0,1,1,0,1
1829,0.678556835642103,0.0733621256600055,TN,2023-03-20,1,1,1,0,1,1,1,1,1,0,1,0
1830,1.19737130893689,0.126918453050183,TN,2023-03-21,1,0,1,1,1,1,1,1,1,1,1,1
1831,2.34093063090554,0.1815484452175775,TN,2023-03-22,1,0,0,1,1,1,1,0,0,1,1,1
1832,4.12738912078822,0.213545010382131,TN,2023-03-23,0,0,0,1,1,1,0,0,0,0,1,1
1833,2.1170670192998,0.1973069240936905,TN,2023-03-24,1,0,1,0,1,0,1,1,0,0,1,0
1834,0.113729302427604,0.0061252314889441,TN,2023-03-25,1,1,1,1,1,1,1,1,1,1,1,1
1835,0.0408138897851542,0.0074096784036914,TN,2023-03-26,1,1,1,1,1,1,1,0,1,1,1,0
1836,0.877003365486859,0.1554746672674645,TN,2023-03-27,1,1,1,1,1,0,1,0,1,1,1,0
1837,0.0179326097752529,0.01121155810401885,TN,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1838,0.666493043955746,0.269997300983326,TN,2023-03-29,1,1,1,1,1,1,1,0,0,1,1,1
1839,0.101481439908787,0.0174519250244601,TN,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1840,0.038095066655906,0.0218807525023866,TN,2023-03-31,1,1,1,1,1,1,0,0,1,1,1,1
1841,0.272046495355715,0.02744707933076925,TN,2023-04-01,1,1,1,1,1,1,1,0,0,1,1,1
1842,0.0580785831006934,0.0343815317192467,TN,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1
1843,0.221463998609242,0.04293370024882985,TN,2023-04-03,1,1,1,1,1,1,1,0,0,1,1,1
1844,1.13317165147222,0.20458975472177,TN,2023-04-04,1,1,1,1,0,1,1,0,1,1,0,1
1845,1.56554555912438,0.429950006586455,TN,2023-04-05,1,1,1,1,0,0,1,0,1,1,0,0
1846,1.11308142868392,0.255516589444757,TN,2023-04-06,1,1,1,1,1,0,1,0,0,0,1,0
1847,1.03344124504691,0.0983082514053825,TN,2023-04-07,1,0,1,1,1,1,1,0,0,1,1,1
1848,1.00975058026435,0.4387995603347615,TN,2023-04-08,1,1,1,1,1,0,1,1,0,1,1,0
1849,3.1083540531056,0.16148716090728,TX,2023-02-26,1,0,1,1,1,0,1,0,1,0,0,0
1850,2.59746515066669,0.1196820975939935,TX,2023-02-27,1,0,1,1,0,0,1,0,1,1,0,0
1851,4.46294219389758,0.1915057088986715,TX,2023-02-28,1,0,1,0,0,0,1,0,1,0,0,0
1852,7.05058282338521,0.168227918595356,TX,2023-03-01,1,0,1,1,0,1,0,0,0,0,0,0
1853,4.08740199800262,0.1393582672790015,TX,2023-03-02,1,0,1,0,0,1,0,0,1,0,0,1
1854,10.2294180237388,0.249979054324963,TX,2023-03-03,1,0,0,0,0,0,0,0,0,0,0,0
1855,0.650489657570112,0.080013982652375,TX,2023-03-04,1,1,1,1,1,1,1,1,1,0,1,0
1856,4.15581992544745,0.262163255696928,TX,2023-03-05,0,0,0,1,0,1,1,0,0,1,0,0
1857,2.79948184975558,0.03383375958919235,TX,2023-03-06,1,0,1,1,0,0,0,0,1,0,0,0
1858,1.10746929827701,0.0751764628149605,TX,2023-03-07,1,1,1,1,0,1,1,0,1,0,0,0
1859,1.59020090776772,0.03408001006980535,TX,2023-03-08,1,0,1,1,1,1,1,0,1,0,1,0
1860,3.30733670328764,0.1494784166154125,TX,2023-03-09,1,0,0,1,1,0,1,0,1,0,1,0
1861,0.767399574699553,0.02939859977013205,TX,2023-03-10,1,1,1,1,1,1,1,0,0,1,1,0
1862,2.25530254499815,0.1614886267948365,TX,2023-03-11,1,0,0,1,1,0,1,0,0,0,1,0
1863,2.58392265277968,0.1508117427624925,TX,2023-03-12,1,0,0,1,0,1,1,0,0,0,0,0
1864,1.30141001423044,0.0859608027776245,TX,2023-03-13,1,1,1,0,1,1,1,0,1,0,1,1
1865,2.30910413497557,0.130242688785767,TX,2023-03-14,1,0,1,1,0,1,1,0,1,1,0,0
1866,2.93355337760461,0.124195997115415,TX,2023-03-15,1,0,0,1,0,1,1,0,0,1,0,1
1867,1.44870800406738,0.084638464139499,TX,2023-03-16,0,1,1,1,0,1,0,0,1,0,0,0
1868,5.50730829662161,0.226536057300289,TX,2023-03-17,0,0,0,1,0,0,1,0,0,1,0,1
1869,0.621803932132589,0.00266624476421325,TX,2023-03-18,1,1,1,1,1,1,1,0,0,0,0,1
1870,2.12249543180046,0.1649420292882385,TX,2023-03-19,0,0,1,1,1,0,0,0,1,1,1,0
1871,2.52321802541064,0.115208323197968,TX,2023-03-20,1,0,1,1,0,0,1,0,0,0,0,0
1872,1.20508424561641,0.0558947232201105,TX,2023-03-21,1,1,1,1,0,1,1,0,0,0,0,0
1873,1.18540471051981,0.092251124642691,TX,2023-03-22,1,1,1,1,0,1,0,1,0,0,0,0
1874,2.2445123264769,0.124477220231637,TX,2023-03-23,1,0,1,0,1,0,1,0,0,0,1,0
1875,1.81452269129606,0.0980180048103315,TX,2023-03-24,1,1,1,1,0,1,1,0,0,1,0,0
1876,2.53174767472512,0.2152764144435565,TX,2023-03-25,1,0,1,1,0,0,1,0,1,1,0,0
1877,1.36132002632116,0.2160968629808115,TX,2023-03-26,1,0,0,1,1,1,1,0,0,1,1,1
1878,2.46327008131471,0.0299807039973932,TX,2023-03-27,1,0,1,1,1,1,1,0,0,1,1,1
1879,2.05745009356998,0.100485125585067,TX,2023-03-28,0,1,0,0,1,1,0,0,0,0,1,1
1880,4.17960932897347,0.0348672425388104,TX,2023-03-29,1,0,0,1,1,1,1,0,0,1,1,0
1881,2.97507575329017,0.224861300380783,TX,2023-03-30,0,0,1,1,0,0,0,0,0,0,0,0
1882,2.29792631159187,0.076375499992847,TX,2023-03-31,1,0,0,1,1,1,1,0,0,1,1,1
1883,2.7457454219226,0.0655874558866505,TX,2023-04-01,1,0,0,1,1,1,1,0,0,0,1,0
1884,3.1312101660805,0.1577778369795865,TX,2023-04-02,1,1,0,0,1,1,1,0,0,0,1,1
1885,8.17353415694923,0.107626442885376,TX,2023-04-03,1,0,0,0,1,1,1,0,0,0,1,1
1886,4.27467404268996,0.2324162785491495,TX,2023-04-04,0,1,0,0,1,0,0,0,0,0,1,0
1887,5.74278196055709,0.145000353171594,TX,2023-04-05,1,0,0,0,1,1,1,0,0,0,1,1
1888,2.88943949199887,0.1881549363894245,TX,2023-04-06,1,1,0,1,0,1,1,0,0,0,0,1
1889,2.22918817033888,0.2282564670987085,TX,2023-04-07,1,1,0,0,0,1,1,0,0,0,0,1
1890,3.7116522713731,0.1184516654860545,TX,2023-04-08,1,0,0,1,1,1,1,0,0,1,1,1
1891,1.04580777157903,0.302976317988465,UT,2023-02-26,1,1,1,0,1,1,1,0,1,0,1,1
1892,0.507575161191541,0.0081838771836793,UT,2023-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1893,0.319757155697259,0.00738735591496945,UT,2023-02-28,1,1,1,1,1,1,1,0,1,1,1,0
1894,1.17688368719335,0.199496617131094,UT,2023-03-01,1,0,1,0,1,1,1,0,1,0,1,0
1895,0.203008696400674,0.00604523024891965,UT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1896,0.924671819843265,0.1355238129777295,UT,2023-03-03,1,1,1,1,0,1,1,0,1,1,0,1
1897,1.00750822553534,0.1878330236267045,UT,2023-03-04,1,1,1,1,0,1,1,0,1,1,0,1
1898,0.0788142099203102,0.004547692623869075,UT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1899,0.202913098170179,0.00416144443178828,UT,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1
1900,0.272060802911791,0.00382342898209371,UT,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1
1901,0.0690383236123828,0.00352968231088623,UT,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1
1902,0.0896307450547962,0.00327687839605894,UT,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1
1903,0.00451612129954505,0.00306233844599935,UT,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1
1904,1.1393738442704,0.4525354612336685,UT,2023-03-11,1,0,1,1,1,0,1,0,1,1,1,0
1905,0.0319354272599222,0.0027407622608082,UT,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1
1906,0.0501719581080943,0.00263198088047066,UT,2023-03-13,1,1,1,1,1,1,1,1,1,1,1,1
1907,1.1637265479313,0.4566393431812075,UT,2023-03-14,1,0,1,1,1,0,1,0,1,1,1,0
1908,0.897498652476096,0.0876561914776875,UT,2023-03-15,1,1,1,1,0,1,1,0,1,1,0,1
1909,0.36227907207384,0.002523108485518295,UT,2023-03-16,1,1,1,1,1,1,1,0,1,1,1,0
1910,0.86372464307152,0.154658676282565,UT,2023-03-17,1,1,1,1,1,0,1,0,1,1,1,0
1911,0.0163827169810369,0.00266624476421325,UT,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1
1912,0.0848262435202293,0.002823209165629725,UT,2023-03-19,1,1,1,1,1,1,1,1,1,1,1,1
1913,0.0886055093613071,0.003052983806658995,UT,2023-03-20,1,1,1,1,1,1,1,1,1,1,1,1
1914,1.1863162353999,0.4586889174776865,UT,2023-03-21,1,0,1,0,1,1,1,0,1,0,1,1
1915,0.0741054798852525,0.00380515711694499,UT,2023-03-22,1,1,1,1,1,1,1,1,1,1,1,1
1916,0.0527817524046975,0.004380211655048255,UT,2023-03-23,1,1,1,1,1,1,1,1,1,1,1,1
1917,1.45556767665348,0.229483047588652,UT,2023-03-24,1,0,1,0,1,0,1,0,1,0,1,0
1918,NA,NA,UT,2023-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,0.0901488298431647,0.0074096784036914,UT,2023-03-26,1,1,1,1,1,1,1,0,0,1,1,1
1920,1.00128165791595,0.2994665196210905,UT,2023-03-27,1,1,1,0,1,1,1,0,1,0,1,1
1921,0.383820575791419,0.01121155810401885,UT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1
1922,0.338078954297842,0.01395490727238125,UT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1
1923,0.0272903477701291,0.0174519250244601,UT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1
1924,NA,NA,UT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,UT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,UT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,UT,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,UT,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,UT,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,1.80737591807411,0.1664465574863185,UT,2023-04-06,1,1,0,0,1,1,1,0,0,0,1,0
1931,0.153335002315543,0.0983082514053825,UT,2023-04-07,1,1,1,1,1,1,1,0,0,1,1,1
1932,NA,NA,UT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,2.08823617129728,0.150540916995534,VA,2023-02-26,1,0,1,1,0,1,0,1,1,0,0,0
1934,3.26193853013831,0.188750878264251,VA,2023-02-27,0,0,1,1,0,0,0,1,1,1,0,0
1935,2.3242761216531,0.1086092169280585,VA,2023-02-28,1,1,1,1,0,1,1,0,1,1,0,0
1936,3.99025991662853,0.1500430456924405,VA,2023-03-01,1,0,1,1,0,1,0,0,1,0,0,0
1937,3.41354139609872,0.206701726576449,VA,2023-03-02,1,0,1,1,0,1,1,0,1,1,0,0
1938,1.34547000987831,0.0496349620013183,VA,2023-03-03,1,1,1,1,0,1,1,0,1,1,1,0
1939,3.49280214854962,0.174852465516117,VA,2023-03-04,0,0,0,1,0,1,0,0,0,1,1,1
1940,1.32262127894813,0.0778693506774105,VA,2023-03-05,0,1,1,1,0,1,0,0,1,0,0,1
1941,0.518983727335804,0.04064057378073045,VA,2023-03-06,1,1,1,1,1,1,1,0,1,0,1,0
1942,1.05896966641735,0.04895705924475185,VA,2023-03-07,1,1,1,1,0,1,1,0,1,0,0,0
1943,2.86285302405504,0.133784975826868,VA,2023-03-08,0,0,1,0,1,1,1,0,1,0,1,1
1944,1.56298253260292,0.1123559249102985,VA,2023-03-09,1,0,1,0,1,1,1,0,0,0,1,0
1945,2.52281026056364,0.202267307971131,VA,2023-03-10,0,0,1,1,0,1,0,0,1,1,0,0
1946,5.04308566744272,0.275830754884625,VA,2023-03-11,1,0,0,1,0,0,1,0,0,1,0,0
1947,1.36251783907344,0.1558408934694335,VA,2023-03-12,1,0,1,1,0,1,1,1,1,1,0,0
1948,1.28068274804544,0.088396797184508,VA,2023-03-13,0,1,1,1,1,1,0,0,1,0,1,0
1949,7.00466893598557,0.239295853421646,VA,2023-03-14,1,0,1,0,0,0,1,0,1,0,0,0
1950,1.74098327416184,0.0961697189358455,VA,2023-03-15,1,1,1,1,0,1,1,0,1,0,0,1
1951,3.56314877699213,0.162595675165848,VA,2023-03-16,1,0,1,1,0,1,1,0,0,0,0,0
1952,3.09728127077941,0.1778549088467345,VA,2023-03-17,1,0,0,1,1,1,1,0,0,1,1,1
1953,0.651088168786162,0.0600936573391985,VA,2023-03-18,1,1,1,0,1,1,1,1,1,1,1,1
1954,0.66382093126975,0.0537527436766025,VA,2023-03-19,1,1,1,1,1,1,1,0,1,1,1,0
1955,1.43574055927308,0.1133007389894025,VA,2023-03-20,1,1,1,1,0,1,0,0,0,0,0,0
1956,3.1445510621886,0.1608128744760325,VA,2023-03-21,0,0,1,1,1,0,0,0,0,1,1,0
1957,0.68451251299657,0.0657330492627145,VA,2023-03-22,1,1,1,1,1,1,1,0,0,1,1,1
1958,1.54718977860371,0.1010488626839605,VA,2023-03-23,1,1,1,0,1,1,1,0,1,1,1,0
1959,2.46723287717155,0.15053930385256,VA,2023-03-24,0,0,1,1,0,1,0,0,0,0,0,1
1960,5.07051337274551,0.2114003246035655,VA,2023-03-25,0,0,0,0,0,1,0,0,0,0,0,1
1961,1.59121807211755,0.134312637273133,VA,2023-03-26,0,1,1,1,1,0,0,1,0,0,1,0
1962,2.30821933116057,0.1190136536793195,VA,2023-03-27,1,1,0,1,0,0,1,0,0,0,0,0
1963,1.65604420890975,0.150419288273275,VA,2023-03-28,1,1,1,0,1,1,1,0,0,0,1,0
1964,1.17130304973718,0.074534444448355,VA,2023-03-29,1,1,1,0,1,1,1,0,0,0,1,1
1965,1.80173334824254,0.1117192503710795,VA,2023-03-30,0,1,0,1,1,0,0,0,0,1,1,0
1966,2.84571560356861,0.291870066536605,VA,2023-03-31,0,0,1,1,0,0,0,0,0,1,0,0
1967,2.05687103717732,0.164202001500274,VA,2023-04-01,1,1,0,1,0,1,1,1,0,1,0,1
1968,2.48528822893423,0.278727666776156,VA,2023-04-02,0,1,0,0,0,0,0,0,0,0,0,0
1969,3.37314236850923,0.1498765345557975,VA,2023-04-03,1,1,0,0,0,1,1,0,0,1,0,1
1970,3.96336123967559,0.150890604335517,VA,2023-04-04,1,1,0,1,0,0,1,0,0,1,0,0
1971,3.0266434514111,0.283500835742599,VA,2023-04-05,1,1,1,1,1,0,1,0,0,0,1,0
1972,1.67668558184024,0.241812474108533,VA,2023-04-06,1,1,1,0,0,1,1,0,1,1,0,1
1973,1.10014015524189,0.2387440594351835,VA,2023-04-07,1,1,1,0,1,1,1,0,0,0,1,1
1974,6.94635452640618,0.317913597355006,VA,2023-04-08,0,1,0,0,1,0,0,1,0,0,1,0
1975,NA,NA,VT,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,0.573683072273346,0.172686271532905,VT,2023-02-27,1,1,1,1,1,1,1,0,1,1,1,0
1977,0.327029673677116,0.00738735591496945,VT,2023-02-28,1,1,1,1,1,1,1,0,1,1,0,0
1978,0.502240589252312,0.126702139447432,VT,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1
1979,0.402199680422981,0.00604523024891965,VT,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
1980,0.102473033745218,0.00548397574681605,VT,2023-03-03,1,1,1,1,1,1,1,0,1,0,1,1
1981,0.0585175688783173,0.00498678071777789,VT,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
1982,0.0473312733565496,0.004547692623869075,VT,2023-03-05,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.88394190001129,0.1062169280813875,VT,2023-03-06,0,1,1,1,1,1,0,1,1,1,1,0
1984,1.62091018050593,0.3030154753013665,VT,2023-03-07,1,0,1,0,1,1,1,0,1,1,1,0
1985,3.38349819825642,0.312492550874154,VT,2023-03-08,1,0,1,1,0,1,1,0,1,0,0,1
1986,2.12970540812488,0.2355949016045695,VT,2023-03-09,1,0,1,1,0,1,1,0,1,1,0,0
1987,1.24787792150341,0.468731171882889,VT,2023-03-10,1,0,1,1,0,1,1,0,1,1,0,1
1988,2.29075963416923,0.313909873978204,VT,2023-03-11,1,0,1,1,0,1,1,0,1,1,0,1
1989,3.64689581254278,0.469980777025444,VT,2023-03-12,1,0,1,1,0,1,1,0,1,0,0,0
1990,5.05579486466422,0.62631868138687,VT,2023-03-13,1,0,1,1,0,1,0,0,1,1,0,1
1991,1.79610958555821,0.3099531775633775,VT,2023-03-14,1,0,1,1,0,0,1,0,1,1,0,0
1992,3.73203540234758,0.564413729134545,VT,2023-03-15,1,0,1,1,0,1,1,0,1,1,0,1
1993,0.0748575454175306,0.002523108485518295,VT,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1
1994,1.75889544347394,0.267730391819127,VT,2023-03-17,1,0,1,0,0,1,1,0,1,0,0,1
1995,1.78891848817937,0.185238747517116,VT,2023-03-18,1,0,1,1,1,0,1,0,1,1,1,0
1996,0.054821094161012,0.002823209165629725,VT,2023-03-19,1,1,1,1,1,1,0,0,1,1,1,1
1997,1.00748211683088,0.1581575376386815,VT,2023-03-20,1,1,1,1,0,1,1,1,0,1,0,1
1998,0.103435075491397,0.003372714866070305,VT,2023-03-21,1,1,1,1,1,1,1,1,1,1,1,1
1999,1.02513800007327,0.188581283385609,VT,2023-03-22,1,1,1,1,0,1,1,0,1,1,0,1
2000,1.02542745352477,0.1882335659644585,VT,2023-03-23,1,1,1,1,0,1,1,0,1,1,0,1
2001,1.88389650864205,0.2290397300039535,VT,2023-03-24,1,0,1,0,1,1,1,0,1,0,1,1
2002,1.19042946890181,0.857590251081225,VT,2023-03-25,1,0,0,1,1,1,1,0,0,1,1,1
2003,0.0118268134394932,0.0074096784036914,VT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1
2004,0.103941432417742,0.0090713453649848,VT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1
2005,1.0096529926111,0.099168877323484,VT,2023-03-28,1,1,1,1,0,1,1,0,1,1,0,1
2006,0.956014649903438,0.109222212375003,VT,2023-03-29,1,1,1,1,1,0,1,1,0,1,1,0
2007,0.968890678480246,0.15972631927463601,VT,2023-03-30,1,1,1,1,0,1,1,0,1,1,0,1
2008,0.122345838391043,0.0218807525023866,VT,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1
2009,0.14457269108258,0.02744707933076925,VT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1
2010,0.483895726333098,0.0343815317192467,VT,2023-04-02,1,1,1,1,1,1,1,0,0,1,1,0
2011,0.211529726858355,0.04293370024882985,VT,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1
2012,1.01920874106649,0.4314310827628865,VT,2023-04-04,1,1,1,1,0,1,1,1,0,1,0,1
2013,0.327400066746565,0.2285691706243175,VT,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1
2014,2.17101842864774,0.540785251452155,VT,2023-04-06,1,0,1,1,0,1,1,0,1,1,0,1
2015,1.17091367233127,0.2659111070725355,VT,2023-04-07,1,1,1,1,1,0,1,0,0,1,1,0
2016,0.974018911409543,0.431802169830099,VT,2023-04-08,1,1,1,0,1,1,1,0,1,0,1,1
2017,2.34651500132662,0.1546573094945345,WA,2023-02-26,1,0,1,1,0,0,1,0,1,0,0,0
2018,7.75464511324284,0.206119900446496,WA,2023-02-27,1,0,1,0,0,0,0,0,1,0,0,0
2019,8.67349066191873,0.2206911509675395,WA,2023-02-28,1,0,1,0,1,0,0,0,1,0,0,0
2020,11.0951766797571,0.219129303644939,WA,2023-03-01,0,0,1,1,0,0,0,0,1,0,0,0
2021,1.86473719783618,0.095331463150152,WA,2023-03-02,1,1,1,1,1,0,0,0,1,0,1,0
2022,11.4439563110896,0.2430582832630565,WA,2023-03-03,1,0,0,1,0,0,0,0,0,0,0,0
2023,5.83651246218411,0.1889526403575235,WA,2023-03-04,0,0,0,1,0,0,0,0,0,0,0,0
2024,7.0038567134011,0.233544896954641,WA,2023-03-05,0,0,1,1,0,0,0,0,1,0,0,0
2025,5.04437320939077,0.1581414214912225,WA,2023-03-06,1,0,1,1,0,0,0,0,1,1,0,0
2026,4.39610872222051,0.148140611408171,WA,2023-03-07,1,0,0,0,0,0,0,0,0,0,0,0
2027,2.64475557288378,0.095963138983023,WA,2023-03-08,1,0,1,1,0,0,1,0,1,0,0,0
2028,6.16534006123335,0.1647504768798405,WA,2023-03-09,1,0,1,0,1,0,1,0,0,0,1,0
2029,5.51798930788514,0.1488487419658145,WA,2023-03-10,0,0,1,1,0,0,1,0,1,0,0,0
2030,3.41159572769406,0.133769013061014,WA,2023-03-11,1,0,1,1,0,1,0,0,1,0,0,1
2031,4.06204187661875,0.2150076219648205,WA,2023-03-12,1,0,0,1,0,0,1,0,0,0,0,1
2032,6.21833608059769,0.189932304637751,WA,2023-03-13,0,0,1,0,0,0,0,0,1,0,0,0
2033,6.32271610792344,0.1448696849223235,WA,2023-03-14,1,0,1,0,0,1,1,0,0,0,0,0
2034,16.4695168879658,0.3100329499290085,WA,2023-03-15,0,0,0,0,0,0,0,0,0,0,0,0
2035,4.01096454661385,0.1485756485363485,WA,2023-03-16,1,0,0,1,1,0,1,0,0,1,1,0
2036,5.93374113942025,0.217040580344741,WA,2023-03-17,1,0,1,1,0,0,1,0,1,0,0,0
2037,2.38832089561728,0.1099016517641895,WA,2023-03-18,1,0,1,1,0,1,1,0,0,0,0,0
2038,2.03132312210138,0.1643534909457515,WA,2023-03-19,1,0,1,0,1,1,1,0,0,0,1,1
2039,6.04546749728113,0.195686755840815,WA,2023-03-20,0,0,1,0,0,0,0,0,0,0,0,1
2040,10.8191412501319,0.1939705234145765,WA,2023-03-21,0,0,1,1,0,1,0,0,1,1,0,0
2041,2.95070291439761,0.124385000660768,WA,2023-03-22,1,0,1,1,0,1,1,0,0,0,0,0
2042,2.97077462192843,0.0890735301791355,WA,2023-03-23,0,1,0,1,0,1,0,0,0,1,0,1
2043,10.3059899106186,0.2525157162263095,WA,2023-03-24,1,0,1,0,0,0,1,0,0,0,0,0
2044,4.06932749567505,0.178938070109406,WA,2023-03-25,1,0,1,1,0,0,1,0,0,1,0,0
2045,1.71802811245251,0.110392991464913,WA,2023-03-26,0,1,0,1,0,1,0,0,0,1,0,1
2046,7.72763853198977,0.2010947927662325,WA,2023-03-27,0,0,0,0,0,0,0,0,0,0,0,0
2047,4.96585241873359,0.171901076533592,WA,2023-03-28,0,0,1,1,0,1,0,1,0,1,0,1
2048,3.87657590097797,0.1097286540161485,WA,2023-03-29,1,1,0,1,0,1,1,0,0,0,0,0
2049,4.87730677675653,0.221334545573215,WA,2023-03-30,1,0,1,0,0,0,1,0,1,0,0,0
2050,3.2692760753682,0.1481822977511265,WA,2023-03-31,1,1,0,0,0,1,1,0,1,0,0,1
2051,6.08777652943439,0.155121074706449,WA,2023-04-01,1,1,0,1,0,0,1,0,0,0,0,0
2052,4.52272292695186,0.183102386992557,WA,2023-04-02,0,1,0,0,0,0,0,0,0,0,0,0
2053,4.2084329116409,0.116309497127275,WA,2023-04-03,1,0,0,1,0,1,1,0,0,1,0,1
2054,3.93969955848666,0.152749631416348,WA,2023-04-04,1,1,0,1,0,0,1,0,0,0,0,0
2055,7.1311757424719,0.24016608934974,WA,2023-04-05,0,1,0,0,0,1,0,0,0,0,0,1
2056,5.57038164425691,0.1403923454973715,WA,2023-04-06,1,0,0,0,1,1,1,0,0,0,1,1
2057,7.98414694471181,0.204344727443014,WA,2023-04-07,1,0,0,0,0,1,1,0,0,0,0,1
2058,5.43305962139398,0.3149550505722475,WA,2023-04-08,1,1,0,0,0,1,1,1,0,0,0,1
2059,0.384123471198103,0.1106833883129165,WI,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
2060,2.1016437909534,0.177991605824479,WI,2023-02-27,1,0,1,0,0,1,1,0,1,0,0,1
