"","es_score","brier_score","location","target_date","X22F_50_CI","X23A_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","X23G_50_CI","X23H_50_CI","recombinant_50_CI","other_50_CI","X23B_50_CI","X22F_95_CI","X23A_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","X23G_95_CI","X23H_95_CI","recombinant_95_CI","other_95_CI","X23B_95_CI"
"176",2.06293021028068,0.745240404903919,"CA",2023-09-10,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
"177",4.44568130774883,0.852626680614815,"CA",2023-09-11,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1
"178",5.74638158620225,0.816149155747383,"CA",2023-09-12,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
"179",6.67984254544763,0.804618344130313,"CA",2023-09-13,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
"180",3.941197716089,0.80205555591148,"CA",2023-09-14,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"181",2.7545259179305,0.765755153411351,"CA",2023-09-15,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0
"182",1.77083969464698,0.787906491428934,"CA",2023-09-16,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0
"183",2.9444819746317,0.751152349416649,"CA",2023-09-17,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
"184",3.57193900660576,0.814797953785271,"CA",2023-09-18,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
"185",1.96452176638843,0.759405062480347,"CA",2023-09-19,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
"186",3.10859143000978,0.744071879742037,"CA",2023-09-20,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0
"187",2.39344477516444,0.763231372654514,"CA",2023-09-21,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0
"188",3.73843553320007,0.707088011436744,"CA",2023-09-22,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
"189",1.17613344666607,0.697859036519035,"CA",2023-09-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"190",1.71290631834282,0.702615125192809,"CA",2023-09-24,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0
"191",2.8185186514458,0.678283891989105,"CA",2023-09-25,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
"192",3.25385103120838,0.681368473146568,"CA",2023-09-26,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
"193",3.47879960151572,0.776430231052311,"CA",2023-09-27,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"194",2.49456881048169,0.72961271489947,"CA",2023-09-28,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"195",2.11767144003272,0.82739512481149,"CA",2023-09-29,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
"196",0.911433497850179,0.72741966673375,"CA",2023-09-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"197",1.15717400154706,0.794629927288372,"CA",2023-10-01,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0
"198",3.00962767800144,0.669379294556022,"CA",2023-10-02,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
"199",3.27706202681428,0.701623277009791,"CA",2023-10-03,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
"200",3.82003236367016,0.679282006064304,"CA",2023-10-04,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
"201",5.80233752826142,0.877902206222942,"CA",2023-10-05,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
"202",2.32048748519716,0.81713801480811,"CA",2023-10-06,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
"203",1.69655111276723,0.471004741293332,"CA",2023-10-07,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"204",0.692868024995252,0.594901441315888,"CA",2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"205",1.84647803336372,0.682112045620387,"CA",2023-10-09,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
"206",3.81472609200024,0.78204185485699,"CA",2023-10-10,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"207",3.00387743103081,0.752290631560351,"CA",2023-10-11,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"208",1.77588250062892,0.668947686937664,"CA",2023-10-12,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0
"209",2.59085690304951,0.77179180804781,"CA",2023-10-13,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
"210",1.34497716070446,0.715230627583738,"CA",2023-10-14,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"211",0.705260929665979,0.772871529427208,"CO",2023-09-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"212",0.487356505708102,0.679582751228919,"CO",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"213",1.1213586565129,0.795593868015313,"CO",2023-09-05,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
"214",2.1260512001712,0.91451474845671,"CO",2023-09-06,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
"215",2.307869585262,0.677947090256916,"CO",2023-09-07,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"216",2.50643645123699,0.703883143916196,"CO",2023-09-08,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0
"217",NA,NA,"CO",2023-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",0.479468245754975,0.637665552468199,"CO",2023-09-10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"219",1.40307371669125,0.766589051312826,"CO",2023-09-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"220",1.18814343241974,0.714356821503185,"CO",2023-09-12,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
"221",0.9202889049259,0.859574632190927,"CO",2023-09-13,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
"222",1.51587723301643,0.675980528108732,"CO",2023-09-14,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"223",NA,NA,"CO",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,"CO",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",NA,NA,"CO",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",1.54309868348864,0.727372314131638,"CO",2023-09-18,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"227",NA,NA,"CO",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2.27961770698171,0.872638656164788,"CO",2023-09-20,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"229",2.2759691879563,0.660422152206804,"CO",2023-09-21,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"230",0.554880862393162,0.722159147074084,"CO",2023-09-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"231",0.654073489711268,0.92831663389076,"CO",2023-09-23,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"232",NA,NA,"CO",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1.1864850092279,0.798598589558702,"CO",2023-09-25,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0
"234",0.966925862986821,0.750476049796669,"CO",2023-09-26,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
"235",2.84147272508589,0.854922783085967,"CO",2023-09-27,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"236",1.09345636857781,0.782475254680572,"CO",2023-09-28,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"237",1.18413796575316,0.70016940104777,"CO",2023-09-29,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"238",0.839037024857735,1.18906314512236,"CO",2023-09-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
"239",NA,NA,"CO",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1.96303500087037,0.882177500076015,"CO",2023-10-02,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"241",1.116296314498,0.742222907834543,"CO",2023-10-03,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0
"242",1.17572164477553,0.697585874494876,"CO",2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"243",0.817379489944205,0.642175969590552,"CO",2023-10-05,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
"244",1.11334070501561,0.841197910802484,"CO",2023-10-06,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0
"245",NA,NA,"CO",2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,"CO",2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1.76545812898078,0.90091823531617,"CO",2023-10-09,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
"248",1.62606229364087,1.0029654096714,"CO",2023-10-10,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0
"249",2.3433751039885,0.775216206685842,"CO",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0
"250",3.05153128622635,0.955234968497882,"CO",2023-10-12,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
"251",NA,NA,"CO",2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",0.675735578552171,0.931948475359444,"CO",2023-10-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"253",0.707329128581828,0.772871529427208,"CT",2023-09-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"254",NA,NA,"CT",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",1.16577800656475,0.767451920507534,"CT",2023-09-05,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"256",3.31270228606689,0.808043916629334,"CT",2023-09-06,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1
"257",1.87615128400829,0.76674770864909,"CT",2023-09-07,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
"258",2.56801592964289,0.830062346082242,"CT",2023-09-08,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
"259",3.02704436863717,0.947294369020398,"CT",2023-09-09,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0
"260",0.882801509353216,0.843345336309688,"CT",2023-09-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"261",1.98856119066817,0.936226609047374,"CT",2023-09-11,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0
"262",1.9461078338639,0.743609527652901,"CT",2023-09-12,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
"263",1.7839561041427,0.797184473345499,"CT",2023-09-13,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
"264",3.10993494577186,0.621188995049593,"CT",2023-09-14,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
"265",1.50908598148008,0.749317108575305,"CT",2023-09-15,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"266",0.854592692216898,0.643015070571203,"CT",2023-09-16,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"267",1.48826052008431,0.783291776908014,"CT",2023-09-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
"268",1.56033477378031,0.779861231211855,"CT",2023-09-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"269",2.08305500692088,0.798690004860322,"CT",2023-09-19,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0
"270",0.859946402133184,0.626102373551335,"CT",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"271",1.07370032430693,0.660079408063897,"CT",2023-09-21,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
"272",0.892959029348828,0.812334157394833,"CT",2023-09-22,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"273",0.919893124345872,0.850914692215865,"CT",2023-09-23,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"274",1.94566643239032,0.509363014355582,"CT",2023-09-24,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"275",1.78578802188333,0.742049026691617,"CT",2023-09-25,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
"276",1.09179003601592,0.565135111347984,"CT",2023-09-26,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"277",0.986488249076237,0.769846259167663,"CT",2023-09-27,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
"278",1.72294703479442,1.02505418677586,"CT",2023-09-28,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"279",1.4263894007731,0.882721364258229,"CT",2023-09-29,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1
"280",0.791686336276408,0.802244853027229,"CT",2023-09-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
"281",1.43689799564883,0.995872371028407,"CT",2023-10-01,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
"282",2.16012484919448,0.395343006173029,"CT",2023-10-02,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"283",1.1448099680727,0.741301102540975,"CT",2023-10-03,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
"284",1.34374559707127,0.616990769714005,"CT",2023-10-04,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0
"285",1.67267849045746,0.789868814293048,"CT",2023-10-05,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
"286",0.594191256810371,0.653526970786629,"CT",2023-10-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0
"287",0.250020852037312,0.363247092474952,"CT",2023-10-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"288",0.882205609124705,0.715357370406667,"CT",2023-10-08,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0
"289",2.43368753902319,1.1394436443884,"CT",2023-10-09,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1
"290",2.72069121833305,0.872724233331836,"CT",2023-10-10,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0
"291",1.00448413679258,0.666606765980434,"CT",2023-10-11,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
"292",1.04128568420028,0.805224211659938,"CT",2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0
"293",1.13023491062001,1.10462113172396,"CT",2023-10-13,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
"294",NA,NA,"CT",2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",1.04463904680254,1.03584035035861,"DC",2023-09-03,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
"296",NA,NA,"DC",2023-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2.22012167331987,0.716557845534178,"DC",2023-09-05,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0
"298",1.41076947037284,0.780467456114994,"DC",2023-09-06,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"299",2.28329061573528,0.855176315196916,"DC",2023-09-07,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
"300",0.725128189504481,1.02740672709512,"DC",2023-09-08,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
"301",0.411346246097419,0.577563339993684,"DC",2023-09-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"302",0.401773434485059,0.569017972597159,"DC",2023-09-10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"303",1.4730938098821,0.925060876854525,"DC",2023-09-11,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"304",0.472161252367586,0.634160903883593,"DC",2023-09-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"305",1.24003093733159,0.710892716022783,"DC",2023-09-13,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"306",0.913420463014633,0.535098673320053,"DC",2023-09-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"307",0.597911099624168,0.707121654563689,"DC",2023-09-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
"308",0.520411202087787,0.73792993023764,"DC",2023-09-16,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"309",0.6286010427729,0.897200078198769,"DC",2023-09-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"310",1.14395610592606,0.678465433755719,"DC",2023-09-18,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"311",NA,NA,"DC",2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",1.95043188228892,0.485533790359924,"DC",2023-09-20,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"313",0.579190520338848,0.697551570411221,"DC",2023-09-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"314",0.822301371721918,0.469525108857943,"DC",2023-09-22,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"315",NA,NA,"DC",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",0.871668263359482,1.22467183280369,"DC",2023-09-24,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
"317",0.836221184260161,1.17296569916809,"DC",2023-09-25,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"318",0.304027956854001,0.438538274446773,"DC",2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"319",0.303896972398318,0.431039861536235,"DC",2023-09-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"320",1.74955091701625,0.423652731130183,"DC",2023-09-28,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
"321",NA,NA,"DC",2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",0.569912887647408,0.688589323996578,"DC",2023-09-30,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"323",NA,NA,"DC",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",0.785205155315921,1.11615590732883,"DC",2023-10-02,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"325",0.609425353267878,0.84959268566705,"DC",2023-10-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
"326",0.269772098086344,0.382023711020341,"DC",2023-10-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"327",0.614448526714091,0.864278523127877,"DC",2023-10-05,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
"328",NA,NA,"DC",2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",0.701096421574179,0.750440610903869,"DC",2023-10-07,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"330",0.643441502772562,0.886638299338727,"DC",2023-10-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
"331",NA,NA,"DC",2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",0.232795419690518,0.340778443864211,"DC",2023-10-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"334",0.593843638361251,0.687870217474912,"DC",2023-10-12,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"335",0.611004854144199,0.330794522985074,"DC",2023-10-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"336",1.01524917659132,0.8843120346571,"DC",2023-10-14,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
"337",NA,NA,"DE",2023-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0.729855786542484,0.690525466540549,"DE",2023-09-04,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"339",3.27678625250058,0.738278094440381,"DE",2023-09-05,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
"340",1.28275806611927,0.726140338786602,"DE",2023-09-06,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
"341",2.16466000377346,0.76117458003351,"DE",2023-09-07,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"342",3.13101267341598,0.751558399974094,"DE",2023-09-08,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
"343",3.61247506184283,0.883871169089254,"DE",2023-09-09,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
"344",2.1083134963483,0.779407678990857,"DE",2023-09-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
"345",1.96394504129329,0.828955815386838,"DE",2023-09-11,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
"346",1.10169921327452,0.782073369543942,"DE",2023-09-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"347",NA,NA,"DE",2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",0.803242219034984,1.13773092542683,"DE",2023-09-14,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"349",NA,NA,"DE",2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",NA,NA,"DE",2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",NA,NA,"DE",2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",0.538422640143629,0.755451920297657,"DE",2023-09-19,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
"354",0.806748624356573,0.627815850417468,"DE",2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"355",1.0659159259084,0.779081181276495,"DE",2023-09-21,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
"356",1.32187471251243,0.663984727149719,"DE",2023-09-22,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
"357",NA,NA,"DE",2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",0.663563541532253,0.939320444243927,"DE",2023-09-25,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"360",0.841823462179451,0.83404518799914,"DE",2023-09-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
"361",NA,NA,"DE",2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",NA,NA,"DE",2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",0.841508490322458,1.18293295256749,"DE",2023-10-02,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"367",NA,NA,"DE",2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
