...1,es_score,brier_score,location,target_date,X21K_50_CI,X21L_50_CI,X22B_50_CI,X22C_50_CI,X22D_50_CI,X22E_50_CI,X23B_50_CI,X23D_50_CI,other_50_CI,X23A_50_CI,X21K_95_CI,X21L_95_CI,X22B_95_CI,X22C_95_CI,X22D_95_CI,X22E_95_CI,X23B_95_CI,X23D_95_CI,other_95_CI,X23A_95_CI
1880,2.54475674574033,0.1669232740381065,TX,2023-04-26,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1881,0.751407930790433,0.177040696303625,TX,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1882,3.431729169075,0.1837737183107225,TX,2023-04-28,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1883,1.06112134853106,0.2695079463194065,TX,2023-04-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
1884,1.16507095329632,0.3282681442592895,TX,2023-04-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
1885,2.46331984743168,0.238981170056331,TX,2023-05-01,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
1886,2.08151923061519,0.204246179774899,TX,2023-05-02,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1887,5.56933707805724,0.1705772465688975,TX,2023-05-03,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1888,5.11970092748778,0.193065772693257,TX,2023-05-04,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1889,4.28305040398945,0.2160214735204545,TX,2023-05-05,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
1890,0.218644643245924,0.1450364261887175,TX,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1891,0.0553905657374347,0.004867037649982825,UT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1892,0.94759788706062,0.294607463310265,UT,2023-03-27,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
1893,0.182832633669417,0.0052786313813489,UT,2023-03-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1894,0.148686525205137,0.0055359007078466,UT,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1895,0.00774747199896582,0.00583085741911615,UT,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1896,NA,NA,UT,2023-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,NA,NA,UT,2023-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898,NA,NA,UT,2023-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,NA,NA,UT,2023-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,NA,NA,UT,2023-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,NA,NA,UT,2023-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902,0.473363758203176,0.1121188353279595,UT,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1903,0.0136396796569667,0.0100255130138566,UT,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1904,NA,NA,UT,2023-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1905,NA,NA,UT,2023-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,UT,2023-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,UT,2023-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,0.149957574181205,0.01528756727348325,UT,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1909,1.15464328167065,0.247132161683339,UT,2023-04-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1910,NA,NA,UT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,NA,NA,UT,2023-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1912,NA,NA,UT,2023-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,0.0354626212409945,0.02423810918235965,UT,2023-04-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1914,NA,NA,UT,2023-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1915,NA,NA,UT,2023-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,NA,NA,UT,2023-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,NA,NA,UT,2023-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,NA,NA,UT,2023-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,0.0574894075789567,0.04325761499054455,UT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1920,0.0661233086504766,0.04767872200727335,UT,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1921,0.584463776329691,0.2018310542483795,UT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1922,NA,NA,UT,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,UT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,UT,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,0.11175153743282,0.0771302283739765,UT,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1926,0.12699161189216,0.084736797577104,UT,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1927,0.938174271798859,0.418527826565844,UT,2023-05-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1928,NA,NA,UT,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,2.98501479286013,0.17372440747803,UT,2023-05-03,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
1930,NA,NA,UT,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,UT,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,UT,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,1.19054506100572,0.132243612471556,VA,2023-03-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1934,1.57123640246545,0.11657865655469,VA,2023-03-27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1935,2.07319095660558,0.1524541777406445,VA,2023-03-28,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0
1936,0.447867633747716,0.067101194418613,VA,2023-03-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1937,1.14274653189401,0.1055285477855175,VA,2023-03-30,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1938,3.61319845975435,0.3045280394301155,VA,2023-03-31,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0
1939,1.3986895004587,0.156922668818185,VA,2023-04-01,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1940,2.78332064105248,0.27771382022663,VA,2023-04-02,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0
1941,1.25163829533635,0.1349828715763745,VA,2023-04-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
1942,1.16829790797124,0.121272175800564,VA,2023-04-04,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
1943,4.99216753054818,0.310442962027529,VA,2023-04-05,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
1944,2.24155018184977,0.252014020541284,VA,2023-04-06,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
1945,1.8302460305209,0.2597903678215345,VA,2023-04-07,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1946,5.48644569414213,0.2905240184241885,VA,2023-04-08,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
1947,0.954221353330897,0.2283680653246665,VA,2023-04-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
1948,1.39947353065737,0.0857116153743395,VA,2023-04-10,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0
1949,1.15272903284536,0.1354379241507295,VA,2023-04-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
1950,1.14073001161867,0.0620222102817145,VA,2023-04-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1951,0.965711257846315,0.1765032272654265,VA,2023-04-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
1952,0.489672033112765,0.1361580378580375,VA,2023-04-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1953,2.25365512295919,0.257536328534316,VA,2023-04-15,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0
1954,0.938501781960719,0.1394870613385975,VA,2023-04-16,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1955,1.13832091489036,0.1345833588775135,VA,2023-04-17,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1956,1.80617692158229,0.244568476623318,VA,2023-04-18,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1
1957,1.58237010851882,0.2198760537529475,VA,2023-04-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
1958,3.76635427407229,0.3187184665239255,VA,2023-04-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0
1959,1.38679660316468,0.0866572986846555,VA,2023-04-21,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
1960,1.71880599737299,0.163308110656055,VA,2023-04-22,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1961,0.492208710968046,0.1473188302783565,VA,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1962,0.873785815787922,0.222917616485205,VA,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1963,4.02623153749946,0.3791863544832085,VA,2023-04-25,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
1964,0.934760943660251,0.145705056709991,VA,2023-04-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1965,1.48876817029721,0.1836580933537505,VA,2023-04-27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
1966,1.8476719274326,0.417284238036555,VA,2023-04-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1967,3.77786279985042,0.379507848083663,VA,2023-04-29,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0
1968,0.638159596305731,0.084736797577104,VA,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1969,2.08324951465248,0.166898744513929,VA,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0
1970,1.74080475247243,0.261020161717225,VA,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1971,2.94906960033886,0.1735919978262285,VA,2023-05-03,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
1972,2.23267708562625,0.27622352395518,VA,2023-05-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
1973,4.19533151429714,0.3229622383149975,VA,2023-05-05,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0
1974,2.26784002094722,0.339178289970977,VA,2023-05-06,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0
1975,0.00750825777512705,0.004867037649982825,VT,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1976,0.0549250965578645,0.00505642013138665,VT,2023-03-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1977,0.806725097156471,0.0955374918138275,VT,2023-03-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
1978,0.783217164112543,0.1051414613179065,VT,2023-03-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1979,0.902958411276893,0.155728546586333,VT,2023-03-30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1980,0.0330280988298698,0.0061665636434096,VT,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1981,0.0350778488529538,0.00654655206503665,VT,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1982,0.126117656198624,0.00697486884627415,VT,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1983,0.0394455896769474,0.00745612199097905,VT,2023-04-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1984,1.14529935492227,0.4513145539622855,VT,2023-04-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
1985,0.9359220610451,0.293582771321613,VT,2023-04-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1986,2.97499387470151,0.661027572892615,VT,2023-04-06,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
1987,0.953549264334239,0.228466470303312,VT,2023-04-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1988,0.966689370565227,0.4156629832657475,VT,2023-04-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
1989,0.0165102361989189,0.01179899663456235,VT,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1990,0.0647173122881789,0.01283985192232715,VT,2023-04-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1991,0.147505713872633,0.0139984466922687,VT,2023-04-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992,0.910678929900973,0.404614563710677,VT,2023-04-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0
1993,0.261326564742344,0.0167213465594549,VT,2023-04-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1994,NA,NA,VT,2023-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,0.549555337520034,0.1717797451133415,VT,2023-04-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1996,0.215083053584522,0.0220541581928527,VT,2023-04-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
1997,1.40850385148579,0.4104321180757175,VT,2023-04-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
1998,0.57230564707554,0.206538474945535,VT,2023-04-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1999,0.941482127138716,0.2950094658700735,VT,2023-04-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
2000,1.0353574869173,0.728456179342855,VT,2023-04-20,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
2001,0.0507439058758089,0.03561002458997815,VT,2023-04-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2002,0.191216968573037,0.03924555451953815,VT,2023-04-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2003,0.0606908476706958,0.04325761499054455,VT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,0.228808020879562,0.04767872200727335,VT,2023-04-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,0.450374127677732,0.0525426745148155,VT,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2006,NA,NA,VT,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,0.0934004052688989,0.0637389839992425,VT,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2008,NA,NA,VT,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,1.20644019109756,0.0771302283739765,VT,2023-04-29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
2010,NA,NA,VT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,0.400026961380694,0.0929953436008685,VT,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,1.08748843522346,0.1019368667728575,VT,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2013,1.38491861014416,0.361960618887467,VT,2023-05-03,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
2014,0.168008160968032,0.1219777343807075,VT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2015,NA,NA,VT,2023-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,VT,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,1.4766751785511,0.1079885772392425,WA,2023-03-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
2018,9.10360418469743,0.2007364556469585,WA,2023-03-27,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
2019,6.63704467242317,0.1743622114100715,WA,2023-03-28,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
2020,2.36756936314567,0.1065134073149055,WA,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
2021,6.17175619183989,0.226957015698757,WA,2023-03-30,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
2022,2.46748612573311,0.146183811732405,WA,2023-03-31,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
2023,4.69406482444064,0.1491440884321585,WA,2023-04-01,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
2024,3.1215792400774,0.1712590078682745,WA,2023-04-02,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
2025,1.33674783022356,0.098787934067294,WA,2023-04-03,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2026,1.24313558184088,0.1318058466279075,WA,2023-04-04,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1
2027,4.80251790281634,0.2144683503719965,WA,2023-04-05,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2028,0.847031385575516,0.0808179846139135,WA,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2029,2.56003500589009,0.155728828115353,WA,2023-04-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
2030,4.3104981042519,0.2778872301418955,WA,2023-04-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2031,0.982385442284291,0.081577524896731,WA,2023-04-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2032,1.24581482360268,0.155702792153948,WA,2023-04-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
2033,10.8543294854409,0.4092052717993365,WA,2023-04-11,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
2034,5.29784327004342,0.305191673700283,WA,2023-04-12,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
2035,3.05238665320789,0.0469999989616214,WA,2023-04-13,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0
2036,4.61764193947395,0.367299477639857,WA,2023-04-14,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
2037,8.71544393200483,0.4029678977083375,WA,2023-04-15,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2038,3.10712641974203,0.2548185096968135,WA,2023-04-16,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
2039,1.52887785449509,0.1647159105783205,WA,2023-04-17,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
2040,2.14520132283789,0.2238510103579325,WA,2023-04-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
2041,1.80401357654878,0.18388778354685,WA,2023-04-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
2042,1.04669545990369,0.2102708944510615,WA,2023-04-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
2043,1.54189727343405,0.2119772888913815,WA,2023-04-21,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
2044,4.66437756910994,0.4210130303348385,WA,2023-04-22,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
2045,2.99086674496233,0.2713967272983965,WA,2023-04-23,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0
2046,4.15391054197319,0.1202738988156485,WA,2023-04-24,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
2047,3.04676406478711,0.2830902535534385,WA,2023-04-25,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
2048,2.30063406954741,0.308741492573351,WA,2023-04-26,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0
2049,7.60275149704871,0.3348308984363985,WA,2023-04-27,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2050,1.43485846355243,0.239455696868628,WA,2023-04-28,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0
2051,2.12086810737926,0.2226859855534595,WA,2023-04-29,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
2052,4.81085209713056,0.55377707427095,WA,2023-04-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
2053,2.12034150363808,0.3071897493361415,WA,2023-05-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0
2054,4.53712602374279,0.256808239046708,WA,2023-05-02,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
2055,5.24717515697184,0.211115607416734,WA,2023-05-03,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
2056,4.10733037620728,0.3375090391502875,WA,2023-05-04,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
2057,5.18650978015321,0.348085745990341,WA,2023-05-05,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
2058,1.13318678431248,0.285089309607189,WA,2023-05-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0
2059,0.0539677595910575,0.004867037649982825,WI,2023-03-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2060,2.43438083362016,0.1397752011202095,WI,2023-03-27,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
2061,1.00196633225227,0.1874753611981735,WI,2023-03-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
2062,1.11827209804081,0.1658113967862185,WI,2023-03-29,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
2063,0.102581747895816,0.00583085741911615,WI,2023-03-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2064,0.51284785374632,0.112918380355877,WI,2023-03-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2065,0.0325730632137042,0.00654655206503665,WI,2023-04-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2066,0.122245482057449,0.00697486884627415,WI,2023-04-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2067,0.991364150110788,0.00745612199097905,WI,2023-04-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
2068,0.926804601440292,0.1853231428109925,WI,2023-04-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
2069,0.2916883004647,0.00859900863463145,WI,2023-04-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2070,0.553316070110107,0.146400719443344,WI,2023-04-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2071,0.411682326956328,0.0100255130138566,WI,2023-04-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2072,1.44039118907564,0.2948099879211155,WI,2023-04-08,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0
