...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X23F_50_CI,X23A_95_CI,X23B_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI,X23F_95_CI
1024,NA,NA,MO,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,0.0342779231318805,0.00623393908971205,MO,2024-01-16,1,1,1,1,1,1,1,1,1,1,1,1
1026,NA,NA,MO,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,0.00686190561129567,0.00471538958362041,MO,2024-01-18,1,1,1,1,1,1,1,1,1,1,1,1
1028,NA,NA,MO,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,NA,NA,MO,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,0.0167877876444035,0.003087448193383125,MO,2024-01-21,1,1,1,1,1,1,1,1,1,1,1,1
1031,0.0308347474387014,0.00267828065599947,MO,2024-01-22,1,1,1,1,1,1,1,1,1,1,1,1
1032,0.0237341729410671,0.002322391324610175,MO,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1033,0.0233315126557247,0.002013079075895865,MO,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
1034,NA,NA,MO,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,NA,NA,MO,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,NA,NA,MO,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,NA,MO,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,0.00141924816622322,9.8155497487081e-4,MO,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1039,0.00504980626614641,8.4985243765695e-4,MO,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1040,1.35112695199816,0.949867045683785,MO,2024-01-31,1,1,1,0,1,0,1,1,1,0,1,0
1041,1.28458776911214,0.3222089346278665,MO,2024-02-01,1,1,1,0,0,1,1,1,1,0,0,1
1042,8.4039641176722e-4,5.5152814414122e-4,MO,2024-02-02,1,1,1,1,1,1,1,1,1,1,1,1
1043,NA,NA,MO,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,NA,NA,MO,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,NA,NA,MO,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,NA,NA,MO,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,1.3501813942851,0.4889032068783425,MO,2024-02-07,1,1,1,0,0,1,1,1,1,0,0,1
1048,0.0014717194918257,2.3280407422521e-4,MO,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1049,0.00214837130493445,2.0175804473984e-4,MO,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1050,1.35678004324418,0.4879094024076095,MO,2024-02-10,1,1,1,0,1,0,1,1,1,0,1,0
1051,NA,NA,MS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,NA,NA,MS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,2.09372433577285,0.426854861770929,MS,2024-01-02,1,0,1,0,1,0,1,0,1,0,0,0
1054,1.01582528911985,0.3163800439829925,MS,2024-01-03,0,1,1,1,1,1,0,1,1,0,1,0
1055,0.779517248178099,0.2793436555906725,MS,2024-01-04,1,1,1,1,0,1,1,1,1,1,0,0
1056,2.57561519644938,0.7416236181438,MS,2024-01-05,1,1,1,0,0,0,1,1,1,0,0,0
1057,NA,NA,MS,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,NA,NA,MS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,0.878284499949,0.1215565929795145,MS,2024-01-08,1,0,1,1,1,1,1,0,1,1,0,1
1060,0.695306930877983,0.2696678387610725,MS,2024-01-09,1,1,1,1,1,0,1,1,1,0,1,0
1061,1.78150097442377,0.4020964993449385,MS,2024-01-10,1,1,1,0,1,0,1,1,1,0,1,0
1062,0.928408485685748,0.292440150343627,MS,2024-01-11,1,1,1,1,0,1,1,1,1,0,0,1
1063,1.5600371233119,0.4245199932155365,MS,2024-01-12,1,1,1,0,0,0,1,1,1,0,0,0
1064,NA,NA,MS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,MS,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,MS,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,MS,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,0.0290338364829983,0.00542370510449575,MS,2024-01-17,1,1,1,1,1,1,1,1,1,1,1,1
1069,0.00686142477851945,0.00471538958362041,MS,2024-01-18,1,1,1,1,1,1,1,1,1,0,1,0
1070,0.0215039746121846,0.004096912842954495,MS,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1071,NA,NA,MS,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,MS,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,1.05633408244259,0.3035045981028325,MS,2024-01-22,1,1,1,0,1,0,1,1,1,1,1,1
1074,0.0243063841079562,0.002322391324610175,MS,2024-01-23,1,1,1,1,1,1,1,1,1,1,1,1
1075,NA,NA,MS,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,0.00202194356103501,0.001744433616728365,MS,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1077,0.0187714714153687,0.00151125308998438,MS,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1078,NA,NA,MS,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,MS,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,2.0813507760371,0.381272842960839,MS,2024-01-29,1,0,1,0,1,0,1,0,1,0,1,0
1081,1.07382068340457,0.1899077751071815,MS,2024-01-30,1,1,1,0,1,0,1,1,1,0,1,0
1082,0.00875148307526519,7.35786462964745e-4,MS,2024-01-31,1,1,1,1,1,1,1,1,1,1,1,1
1083,NA,NA,MS,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,1.29428673477597,0.323718437631218,MS,2024-02-02,0,1,1,0,1,1,0,1,1,0,1,1
1085,NA,NA,MS,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,MS,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,0.00160119946091622,3.58097328149785e-4,MS,2024-02-05,1,1,1,1,1,1,1,1,1,1,1,1
1088,1.2728493825055,0.1957361694481395,MS,2024-02-06,0,1,1,0,1,1,0,1,1,0,1,1
1089,0.0168056714153172,2.6868665064207e-4,MS,2024-02-07,1,1,1,1,1,1,1,1,1,1,1,1
1090,0.00137540832183111,2.3280407422521e-4,MS,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1091,0.0168316724198282,2.0175804473984e-4,MS,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1092,NA,NA,MS,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,MT,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,MT,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,MT,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,MT,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,MT,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,MT,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,MT,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,MT,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,MT,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,MT,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,MT,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,MT,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,MT,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,MT,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,MT,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,MT,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,MT,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,MT,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,MT,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,MT,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,MT,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,MT,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,MT,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,MT,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,MT,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,MT,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,MT,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,MT,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,MT,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,0.00117959553554901,9.8155497487081e-4,MT,2024-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1123,NA,NA,MT,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,MT,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,MT,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,MT,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,MT,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,MT,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,MT,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,MT,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,MT,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,2.6694695261312e-4,2.3280407422521e-4,MT,2024-02-08,1,1,1,1,1,1,1,1,1,1,1,1
1133,NA,NA,MT,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,MT,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,0.452909380065417,0.243448407843196,NC,2023-12-31,1,1,1,1,1,1,1,1,1,0,1,0
1136,NA,NA,NC,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,5.45702423465876,0.420558841115159,NC,2024-01-02,1,0,1,0,0,1,0,0,0,0,0,0
1138,4.74585937317467,0.4873080471212425,NC,2024-01-03,0,1,1,0,0,1,0,1,1,0,0,0
1139,3.87959737793329,0.3894988213488105,NC,2024-01-04,1,1,0,0,0,0,0,1,0,0,0,0
1140,2.80223027249518,0.347038096639317,NC,2024-01-05,0,0,1,0,0,1,0,0,0,0,0,0
1141,NA,NA,NC,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,NC,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,0.807223705155828,0.2119777643189605,NC,2024-01-08,1,1,1,1,0,1,1,1,1,0,0,0
1144,0.36026588888268,0.01608827854333365,NC,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
1145,0.224726737186798,0.01409853381294545,NC,2024-01-10,1,1,1,1,1,1,1,1,1,0,1,0
1146,2.12804986155313,0.3604388195606695,NC,2024-01-11,0,1,1,0,1,0,0,1,1,1,1,0
1147,0.803093014407735,0.180965138477933,NC,2024-01-12,1,1,1,1,0,1,1,1,1,1,1,1
1148,1.22877582721036,0.870278430988555,NC,2024-01-13,1,1,1,0,0,1,1,1,1,0,0,1
1149,NA,NA,NC,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,0.870372915450217,0.182962742395193,NC,2024-01-15,1,1,1,1,0,1,1,1,1,0,0,1
1151,0.166575766537942,0.00623393908971205,NC,2024-01-16,1,1,1,1,1,1,1,1,1,0,1,0
1152,1.87419339750975,0.454318490152886,NC,2024-01-17,1,1,0,0,0,1,1,1,0,0,0,1
1153,1.16414603621288,0.1819841724883005,NC,2024-01-18,1,1,1,0,0,1,1,1,1,0,0,0
1154,2.63221012170193,0.2027927233574715,NC,2024-01-19,1,1,1,0,0,0,1,1,1,0,0,1
1155,NA,NA,NC,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,NC,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,0.551559986231658,0.084721821777863,NC,2024-01-22,1,1,1,1,1,1,1,1,1,0,1,0
1158,1.17939916801339,0.4569325511646965,NC,2024-01-23,1,1,1,0,1,0,1,1,1,0,1,0
1159,0.110397761231013,0.002013079075895865,NC,2024-01-24,1,1,1,1,1,1,1,1,1,1,1,1
1160,0.916572670195354,0.106307800187418,NC,2024-01-25,1,1,1,1,0,1,1,1,1,0,0,0
1161,1.05524303140778,0.137157667291192,NC,2024-01-26,0,1,1,1,1,1,0,1,1,0,1,1
1162,0.00163488745061079,0.00130896796831405,NC,2024-01-27,1,1,1,1,1,1,1,1,1,1,1,1
1163,0.00158995788557988,0.00113357126898716,NC,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1164,0.146905287883227,9.8155497487081e-4,NC,2024-01-29,1,1,1,1,1,1,1,0,1,0,1,1
1165,0.693354933454808,0.0683705391053445,NC,2024-01-30,1,1,1,1,1,0,1,1,1,1,0,0
1166,1.99953557265705,0.2737586526521425,NC,2024-01-31,1,1,1,0,0,0,1,1,1,0,0,0
1167,0.021125915489066,6.37022726841545e-4,NC,2024-02-01,1,1,1,1,1,1,1,1,1,1,1,1
1168,0.0247791803017556,5.5152814414122e-4,NC,2024-02-02,1,1,1,1,1,1,1,0,1,0,1,1
1169,NA,NA,NC,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,NC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,2.12372783163741,0.2775154310304475,NC,2024-02-05,0,1,1,0,1,0,0,1,1,0,1,0
1172,0.0287021086887757,3.10160622848925e-4,NC,2024-02-06,1,1,1,1,1,1,1,1,1,0,0,0
1173,0.937032990776604,0.0695167361515525,NC,2024-02-07,1,1,1,0,1,0,1,1,1,0,1,0
1174,2.20762004282363,0.2797043823855495,NC,2024-02-08,1,1,0,0,0,1,1,1,0,0,0,1
1175,0.0162126718559165,2.0175804473984e-4,NC,2024-02-09,1,1,1,1,1,1,1,1,0,0,1,1
1176,NA,NA,NC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,ND,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,ND,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,0.0548196976397397,0.0387889236554911,ND,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1
1180,0.859256783583637,0.2874601755447945,ND,2024-01-03,1,1,0,1,1,1,1,1,0,1,1,0
1181,NA,NA,ND,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,ND,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,ND,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,ND,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,ND,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,ND,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,NA,NA,ND,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,NA,NA,ND,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,NA,NA,ND,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1190,NA,NA,ND,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,NA,NA,ND,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,NA,NA,ND,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,NA,NA,ND,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,NA,NA,ND,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,NA,NA,ND,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,0.00603549577685293,0.004096912842954495,ND,2024-01-19,1,1,1,1,1,1,1,1,1,1,1,1
1197,NA,NA,ND,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,NA,NA,ND,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,NA,NA,ND,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,NA,NA,ND,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,NA,NA,ND,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,0.00247846583866422,0.001744433616728365,ND,2024-01-25,1,1,1,1,1,1,1,1,1,1,1,1
1203,0.00798424810328048,0.00151125308998438,ND,2024-01-26,1,1,1,1,1,1,1,1,1,1,1,1
1204,1.29788484655072,0.477820010251032,ND,2024-01-27,0,1,1,0,1,1,0,1,1,0,1,1
1205,0.00542688479461167,0.00113357126898716,ND,2024-01-28,1,1,1,1,1,1,1,1,1,1,1,1
1206,1.33543356551871,0.9421440851122,ND,2024-01-29,1,1,1,0,1,0,1,1,1,0,1,0
1207,0.00135839455648161,8.4985243765695e-4,ND,2024-01-30,1,1,1,1,1,1,1,1,1,1,1,1
1208,NA,NA,ND,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,NA,NA,ND,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1210,NA,NA,ND,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,NA,NA,ND,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,NA,NA,ND,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,NA,NA,ND,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,5.509351790557e-4,3.10160622848925e-4,ND,2024-02-06,1,1,1,1,1,1,1,1,1,1,1,1
1215,NA,NA,ND,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,NA,NA,ND,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,3.2358620596823e-4,2.0175804473984e-4,ND,2024-02-09,1,1,1,1,1,1,1,1,1,1,1,1
1218,NA,NA,ND,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,NA,NA,NE,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,NA,NA,NE,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,NA,NA,NE,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,NA,NA,NE,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,NA,NA,NE,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,0.0355548421042453,0.026880925186856,NE,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
1225,NA,NA,NE,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,NA,NA,NE,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,NA,NA,NE,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,NA,NA,NE,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,NA,NA,NE,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,NA,NA,NE,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,NA,NA,NE,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,NA,NA,NE,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,NA,NA,NE,2024-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,NA,NA,NE,2024-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,NA,NA,NE,2024-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,NA,NA,NE,2024-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,NA,NA,NE,2024-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,NA,NA,NE,2024-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,NA,NA,NE,2024-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,NA,NA,NE,2024-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,NA,NA,NE,2024-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,NA,NA,NE,2024-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,NA,NA,NE,2024-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,NA,NA,NE,2024-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,NA,NA,NE,2024-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,NA,NA,NE,2024-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,NA,NA,NE,2024-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,NA,NA,NE,2024-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,NA,NA,NE,2024-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,NA,NA,NE,2024-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,NA,NA,NE,2024-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,NA,NA,NE,2024-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1253,NA,NA,NE,2024-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,NA,NA,NE,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,NA,NA,NE,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,NA,NA,NE,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,NA,NA,NE,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,NA,NA,NE,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,NA,NA,NE,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,NA,NA,NE,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,0.0675801466026016,0.0490273686816387,NH,2023-12-31,1,1,1,1,1,1,1,1,1,0,1,0
1262,NA,NA,NH,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,0.050819651149293,0.0387889236554911,NH,2024-01-02,1,1,1,1,1,1,1,1,1,1,1,1
1264,NA,NA,NH,2024-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,NA,NA,NH,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,0.0335802747039239,0.026880925186856,NH,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1
1267,NA,NA,NH,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,NA,NA,NH,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,0.0260421063037556,0.01833354429106925,NH,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1
1270,0.0209112829388723,0.01608827854333365,NH,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1
1271,NA,NA,NH,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,NA,NA,NH,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,NA,NA,NH,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,NA,NA,NH,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1275,0.0123687117883044,0.0082155004510144,NH,2024-01-14,1,1,1,1,1,1,1,1,1,1,1,1
