...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,X23H_50_CI,recombinant_50_CI,other_50_CI,X23B_50_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,X23H_95_CI,recombinant_95_CI,other_95_CI,X23B_95_CI
1672,NA,NA,PR,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,NA,NA,PR,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,NA,NA,PR,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,NA,NA,PR,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,NA,NA,PR,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,NA,NA,PR,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,NA,NA,PR,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,NA,NA,PR,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,PR,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,RI,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,RI,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,0.611997228048756,0.432837576587497,RI,2023-09-12,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1684,NA,NA,RI,2023-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,RI,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,RI,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,RI,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,RI,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,RI,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,RI,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,RI,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,RI,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,RI,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,RI,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,RI,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,RI,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,RI,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1698,0.558378805676113,0.386512976053205,RI,2023-09-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1699,NA,NA,RI,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,RI,2023-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,RI,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,RI,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,RI,2023-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,RI,2023-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,RI,2023-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,RI,2023-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,RI,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,RI,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,RI,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,RI,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,RI,2023-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,RI,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,RI,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,RI,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,RI,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,RI,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,RI,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1718,NA,NA,RI,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1719,NA,NA,RI,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,RI,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1721,NA,NA,RI,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,RI,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1723,0.948504998542383,0.394090785148231,SC,2023-09-10,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1
1724,2.78961091366435,0.4298644578109745,SC,2023-09-11,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
1725,1.57918570319458,0.3533147183376755,SC,2023-09-12,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1726,1.05133551264999,0.389995502380303,SC,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
1727,0.930643669525941,0.4618887528915775,SC,2023-09-14,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1728,NA,NA,SC,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1729,1.15464080635029,0.384662617464782,SC,2023-09-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1730,0.746315456228931,0.527501958156715,SC,2023-09-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1731,1.38303560642019,0.441575495870112,SC,2023-09-18,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
1732,10.0696137375264,0.54712980176611,SC,2023-09-19,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
1733,2.57053039464334,0.538006769125715,SC,2023-09-20,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1734,0.708972108003617,0.292009917364257,SC,2023-09-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1735,NA,NA,SC,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,0.806740884369465,0.57687334437581,SC,2023-09-23,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1737,0.795796610547153,0.398888685595324,SC,2023-09-24,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1738,0.538947214364457,0.38062460299369,SC,2023-09-25,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
1739,0.913204304376181,0.3390034642844875,SC,2023-09-26,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1740,0.546064809785856,0.386512976053205,SC,2023-09-27,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
1741,0.997816867896613,0.4877507211009015,SC,2023-09-28,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1742,0.569928815119407,0.392583908086233,SC,2023-09-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0
1743,NA,NA,SC,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,SC,2023-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,1.35749471930322,0.251083988700723,SC,2023-10-02,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1746,1.51386600398968,0.4512063972543805,SC,2023-10-03,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0
1747,0.89470913214207,0.422043915201903,SC,2023-10-04,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1
1748,2.78229073206582,0.4117628742488165,SC,2023-10-05,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1749,NA,NA,SC,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,SC,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,SC,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,SC,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,0.459347588059495,0.3082665224952595,SC,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1754,0.876649278993994,0.61312858320048,SC,2023-10-11,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1755,0.9246740535606,0.4704576445485725,SC,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1756,0.763146152621729,0.389486093734843,SC,2023-10-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1757,0.239253157221185,0.176784353130724,SC,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1758,NA,NA,SC,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,7.2786953669788,0.544470261473495,SC,2023-10-16,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0
1760,0.815785868606926,0.400303401976039,SC,2023-10-17,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
1761,1.70922511525908,0.518164156075645,SC,2023-10-18,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0
1762,2.00772574756342,0.60049424565277,SC,2023-10-19,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1763,0.679169769918465,0.4636172768627325,SC,2023-10-20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1764,NA,NA,SC,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,SD,2023-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,SD,2023-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,SD,2023-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,0.392403930219708,0.2844158770393185,SD,2023-09-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1769,NA,NA,SD,2023-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,SD,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,SD,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,SD,2023-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,SD,2023-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,SD,2023-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,SD,2023-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,SD,2023-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,SD,2023-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,SD,2023-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,SD,2023-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,SD,2023-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,SD,2023-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,SD,2023-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,SD,2023-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,0.2976579854032,0.223783002459688,SD,2023-09-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1785,NA,NA,SD,2023-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,0.436938091884128,0.3078044505281145,SD,2023-10-01,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1787,1.85866680089552,0.4936732359438185,SD,2023-10-02,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1
1788,0.845914488111113,0.3550770322002775,SD,2023-10-03,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
1789,1.21489864174146,0.576766233264345,SD,2023-10-04,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
1790,0.79298846350069,0.560941907099565,SD,2023-10-05,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1791,NA,NA,SD,2023-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,SD,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,SD,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,SD,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,0.257579682104114,0.187904023741102,SD,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1796,NA,NA,SD,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,SD,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,SD,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,SD,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,NA,NA,SD,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,0.646414420067951,0.449524923749081,SD,2023-10-16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1802,0.657424921174745,0.4530442813947735,SD,2023-10-17,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1803,NA,NA,SD,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,0.221632862325313,0.1647665632353895,SD,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
1805,NA,NA,SD,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,NA,NA,SD,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,0.907734209016849,0.327591250971758,TN,2023-09-10,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1808,1.45850043096759,0.3320764449863565,TN,2023-09-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1809,1.47164667552776,0.4234566370576555,TN,2023-09-12,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
1810,1.33868600167267,0.3601213336099275,TN,2023-09-13,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
1811,2.36765744072714,0.52267899107975,TN,2023-09-14,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1812,NA,NA,TN,2023-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,NA,NA,TN,2023-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,0.82100454086957,0.3560111885045095,TN,2023-09-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
1815,1.41779404954503,0.3498146513453255,TN,2023-09-18,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0
1816,0.632335938360015,0.446993128991331,TN,2023-09-19,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1817,0.847055716727591,0.321141070571277,TN,2023-09-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1818,0.906176284970839,0.330724604481298,TN,2023-09-21,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1819,0.864467399061335,0.61115579618803,TN,2023-09-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
1820,0.542782844396772,0.3749300057592325,TN,2023-09-23,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1821,0.542193739593811,0.3777524250689525,TN,2023-09-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
1822,0.937362281750892,0.333173579969121,TN,2023-09-25,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0
1823,1.44154017705328,0.502387360967195,TN,2023-09-26,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0
1824,1.15153663366092,0.478618863890091,TN,2023-09-27,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1825,0.453653285920222,0.3084368224133555,TN,2023-09-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1826,0.671002615987017,0.47060385083385,TN,2023-09-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1827,1.58660686582439,0.551054600325945,TN,2023-09-30,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
1828,0.798883424604735,0.4046760098890395,TN,2023-10-01,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1
1829,1.37357438794022,0.4878197732068925,TN,2023-10-02,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0
1830,0.452530760767957,0.3075979215020135,TN,2023-10-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1831,1.47559064675051,0.37441574976864,TN,2023-10-04,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0
1832,1.75454268463057,0.409051165886966,TN,2023-10-05,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1833,1.9995111747754,0.59985141438997,TN,2023-10-06,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
1834,NA,NA,TN,2023-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1835,0.85916118483971,0.607220411510615,TN,2023-10-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
1836,2.10548652177047,0.526997720801495,TN,2023-10-09,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0
1837,1.47965000832611,0.4998604146293845,TN,2023-10-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
1838,0.716801558841204,0.3790224954790185,TN,2023-10-11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1839,1.08547455011936,0.182191561582722,TN,2023-10-12,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
1840,0.245171838976191,0.179448292312428,TN,2023-10-13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1841,NA,NA,TN,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,0.239711659400121,0.174202858026853,TN,2023-10-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
1843,1.62247231950903,0.4298888969001255,TN,2023-10-16,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1
1844,1.71072538682144,0.469094216357775,TN,2023-10-17,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
1845,1.38339167383274,0.342934105173092,TN,2023-10-18,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1
1846,1.50425592147156,0.56179317372841,TN,2023-10-19,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
1847,2.71712577246055,0.3945789355562705,TN,2023-10-20,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0
1848,1.48413875355428,0.3345339129873915,TN,2023-10-21,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
1849,0.911301348496672,0.4563489909578305,TX,2023-09-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0
1850,4.64880034844566,0.4301434944140205,TX,2023-09-11,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
1851,5.69775615421679,0.3905612312542135,TX,2023-09-12,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0
1852,3.18604155939468,0.400473543875415,TX,2023-09-13,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0
1853,3.93130606026412,0.4089715649199125,TX,2023-09-14,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
1854,2.68672743025841,0.410176347660872,TX,2023-09-15,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0
1855,0.909372579600349,0.457343462099697,TX,2023-09-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
1856,1.26665840530635,0.4165164243645745,TX,2023-09-17,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
