...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,other_95_CI,X22E_95_CI
786,0.48174836159647,0.145187645046726,LA,2023-02-20,1,1,1,1,1,1,1,1,0,0,1,1
787,0.994787838215253,0.4245480732711125,LA,2023-02-21,1,1,0,1,1,0,1,1,0,1,1,0
788,0.158926243865221,0.0060156760948735,LA,2023-02-22,1,1,1,1,1,1,1,1,1,1,1,1
789,0.981220961932952,0.15790495595485,LA,2023-02-23,1,1,1,0,1,1,1,1,0,0,1,1
790,0.0516248386866112,0.004590911929064035,LA,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1
791,1.32081710265594,0.93456887167307,LA,2023-02-25,1,1,0,1,0,1,1,1,0,1,0,1
792,0.0194939040720379,0.003494784361125275,LA,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1
793,1.67359234677451,0.264441088233988,LA,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
794,0.933471566643977,0.2271100843088645,LA,2023-02-28,1,1,0,1,1,0,1,0,1,1,1,0
795,1.12476627391362,0.1917248368039245,LA,2023-03-01,0,1,0,1,1,1,0,1,1,0,1,1
796,0.0223280509629345,0.00201273400282922,LA,2023-03-02,1,1,1,1,1,1,1,0,0,1,1,1
797,0.0231769246935828,0.001751528066482465,LA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
798,1.2119497173941,0.462849680986495,LA,2023-03-04,1,1,0,1,1,0,1,1,0,1,1,0
799,22.233206606055,0.2425178176890705,MA,2023-01-22,0,1,0,1,1,0,0,0,0,0,1,0
800,19.0829887565237,0.2184436339712035,MA,2023-01-23,1,1,0,1,1,0,0,1,0,1,0,0
801,16.8811239643636,0.1912888218420715,MA,2023-01-24,1,1,0,1,1,0,1,0,0,0,1,0
802,11.4695463377571,0.193420444093757,MA,2023-01-25,1,1,0,1,1,0,0,0,0,0,1,0
803,18.9224713646963,0.1693182656425465,MA,2023-01-26,1,1,0,1,1,0,1,1,0,0,0,0
804,15.3929165181615,0.190067558461932,MA,2023-01-27,1,0,0,1,1,0,0,0,0,0,0,0
805,11.6901740339521,0.1159524206832855,MA,2023-01-28,1,1,0,1,1,0,0,0,0,0,1,0
806,7.88363624622519,0.130742435530629,MA,2023-01-29,1,1,0,1,1,0,0,0,0,1,1,0
807,19.5693021883684,0.193765429875221,MA,2023-01-30,0,0,0,1,1,0,0,0,0,0,1,0
808,2.21862240363618,0.1882126824148745,MA,2023-01-31,1,1,0,1,1,1,1,0,0,1,1,0
809,0.33700772304528,0.0779842462555285,MA,2023-02-01,1,1,1,1,1,1,1,0,0,1,1,1
810,0.348227194779377,0.164881875320099,MA,2023-02-02,1,1,1,1,1,1,1,1,0,1,1,0
811,3.69643198322199,0.142323433735985,MA,2023-02-03,1,1,0,0,1,0,1,0,0,0,1,0
812,1.60336678665004,0.10048012859788,MA,2023-02-04,1,1,0,1,1,0,1,1,0,1,1,0
813,8.42278942223577,0.0505627248391005,MA,2023-02-05,1,1,0,1,1,0,1,1,0,1,0,0
814,3.6601270818087,0.16694190750022,MA,2023-02-06,1,1,1,0,0,0,0,0,0,0,0,0
815,3.93980247864649,0.108039205274893,MA,2023-02-07,1,1,0,1,1,0,1,1,1,0,1,0
816,5.49240952122352,0.1103993557400185,MA,2023-02-08,0,1,0,0,1,0,1,0,0,0,1,0
817,6.29215050283306,0.0981079334120405,MA,2023-02-09,1,1,0,1,0,0,0,1,0,0,0,0
818,4.4222349055008,0.070329883774163,MA,2023-02-10,1,1,0,1,1,0,1,1,0,1,1,0
819,3.2480488073368,0.13679229364813,MA,2023-02-11,1,1,1,0,1,0,1,0,0,0,1,0
820,2.05497127934367,0.0220372294841066,MA,2023-02-12,1,1,0,1,1,0,1,0,0,1,1,0
821,2.34560651969418,0.116822623647355,MA,2023-02-13,1,1,1,0,1,0,1,0,0,0,1,0
822,1.33650070958955,0.1309083791174385,MA,2023-02-14,0,1,1,0,1,1,0,1,0,1,1,0
823,4.34272478081007,0.01509659315776145,MA,2023-02-15,1,1,0,1,1,0,1,1,0,0,1,0
824,5.25420140617176,0.04211705312747315,MA,2023-02-16,0,1,0,1,1,0,0,1,0,1,0,0
825,2.78268772960682,0.03289222016238495,MA,2023-02-17,1,1,0,1,1,0,1,1,0,1,1,0
826,1.71660651548912,0.0506184687504575,MA,2023-02-18,0,1,1,1,1,0,0,1,0,1,1,0
827,1.63908321062631,0.0089728865200456,MA,2023-02-19,1,1,0,1,1,0,1,1,0,1,1,0
828,0.980863060551137,0.0981392099152005,MA,2023-02-20,1,1,1,1,0,1,1,1,0,1,0,0
829,0.956782305405642,0.0713041238948875,MA,2023-02-21,1,1,1,0,1,1,1,0,0,0,1,0
830,1.12182208988775,0.1655997022032135,MA,2023-02-22,1,0,0,1,1,1,1,0,0,1,1,0
831,1.04593444870901,0.189354540913608,MA,2023-02-23,1,1,1,1,0,1,1,1,0,1,0,1
832,2.05799105100451,0.0642948493390535,MA,2023-02-24,0,1,1,1,1,0,0,1,1,1,1,0
833,1.18879603688663,0.004006694706759265,MA,2023-02-25,1,1,0,1,1,1,1,1,0,1,1,0
834,0.816184517580287,0.003494784361125275,MA,2023-02-26,1,1,1,1,1,1,1,0,0,1,1,1
835,2.46715727712038,0.138584498718296,MA,2023-02-27,0,1,0,1,1,1,0,1,0,1,1,0
836,3.76182547012178,0.214628956835722,MA,2023-02-28,0,0,0,1,0,1,0,0,0,1,0,0
837,7.27823978135348,0.308868730917885,MA,2023-03-01,1,0,0,1,0,0,1,0,0,1,0,0
838,2.99867071905332,0.1248326800578175,MA,2023-03-02,1,0,0,1,0,1,1,0,0,1,0,0
839,2.33102852505208,0.1426691983808505,MA,2023-03-03,1,0,0,1,1,1,1,0,0,0,1,0
840,0.0187311944698042,0.00152367766686422,MA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1
841,9.62771468409142,0.244477928318986,MD,2023-01-22,1,0,0,1,1,0,0,0,0,0,0,0
842,23.6914307079425,0.223783906504477,MD,2023-01-23,0,1,0,1,1,0,0,1,0,0,0,0
843,17.0163050794309,0.2188111579257665,MD,2023-01-24,1,1,0,1,1,0,0,1,0,0,0,0
844,6.30814295017172,0.2566654220628695,MD,2023-01-25,1,0,0,1,1,0,1,0,0,1,0,0
845,11.8393015724578,0.195125097426189,MD,2023-01-26,1,1,0,1,1,0,0,0,0,1,0,0
846,17.8008119715521,0.163229822585415,MD,2023-01-27,1,0,0,1,1,0,1,1,0,0,1,0
847,5.58460819520328,0.213311933545913,MD,2023-01-28,1,1,0,1,0,0,0,0,0,0,0,0
848,3.80086212856772,0.2065920826087425,MD,2023-01-29,1,1,0,1,1,0,1,1,0,1,1,0
849,14.9675184304807,0.154955937738044,MD,2023-01-30,1,0,0,1,1,0,1,0,0,0,0,0
850,12.1225715307459,0.106224243562811,MD,2023-01-31,1,1,0,1,1,0,1,0,0,0,1,0
851,7.28774125547947,0.1360262167515585,MD,2023-02-01,1,1,0,1,1,0,0,1,0,1,0,0
852,1.66083278387138,0.210553974493505,MD,2023-02-02,0,1,1,1,1,1,0,1,0,1,1,0
853,5.10927543430625,0.1421143290417835,MD,2023-02-03,1,1,0,1,1,0,1,0,0,0,1,0
854,4.08109541486878,0.1403486296788215,MD,2023-02-04,0,1,0,1,1,0,0,0,0,1,1,0
855,3.14543437024328,0.1430004532057895,MD,2023-02-05,1,0,0,1,1,0,1,0,1,1,0,0
856,7.5545334672472,0.0958179912485445,MD,2023-02-06,1,1,0,1,1,0,0,0,0,1,1,0
857,2.45832995236472,0.1590229771147975,MD,2023-02-07,1,1,1,1,0,0,0,1,1,1,1,0
858,5.01453999506488,0.115293086926189,MD,2023-02-08,1,1,0,1,1,0,0,1,0,0,1,0
859,6.07459692140502,0.066881086696802,MD,2023-02-09,1,1,0,1,1,0,1,0,0,1,1,0
860,1.35768392304317,0.121163331007443,MD,2023-02-10,1,1,1,1,1,1,1,0,0,0,1,0
861,2.57813516432257,0.02493224252068615,MD,2023-02-11,1,1,0,1,1,0,1,1,0,0,1,0
862,1.49129905424346,0.127858211428281,MD,2023-02-12,1,1,1,0,1,0,1,1,0,1,1,0
863,4.48302468481994,0.055817736637143,MD,2023-02-13,1,1,0,1,1,0,1,1,0,0,1,0
864,1.34144868895328,0.13548389562318,MD,2023-02-14,1,1,1,1,0,1,1,1,0,1,0,0
865,3.08435216599518,0.165768278608205,MD,2023-02-15,0,1,0,1,1,1,0,0,0,1,1,0
866,1.55228556613326,0.101976843464284,MD,2023-02-16,1,1,1,1,0,0,1,0,0,1,0,0
867,1.83280167950035,0.092631850329104,MD,2023-02-17,1,0,1,1,1,0,1,0,0,1,1,1
868,0.678929711932246,0.0694256520313365,MD,2023-02-18,1,1,1,1,1,1,1,1,0,1,1,0
869,1.41453361168463,0.153256878833452,MD,2023-02-19,0,0,1,1,1,1,0,1,0,1,1,1
870,2.34531117298363,0.1621083429916735,MD,2023-02-20,1,0,0,0,1,1,1,0,0,0,1,0
871,1.83149144239595,0.12317210711149,MD,2023-02-21,1,1,1,1,0,1,1,1,0,1,0,0
872,1.88485361642484,0.0355185654130819,MD,2023-02-22,0,1,0,1,1,0,0,1,0,1,1,0
873,0.352381597331768,0.0528176770187295,MD,2023-02-23,1,1,1,1,1,1,1,1,0,1,1,0
874,1.24132368029087,0.115289278961095,MD,2023-02-24,1,1,1,1,0,1,1,1,1,1,0,0
875,1.06337276707927,0.1168022193181845,MD,2023-02-25,0,1,1,1,1,1,0,1,1,1,1,0
876,3.62431396622531,0.2294061697850485,MD,2023-02-26,0,1,0,1,0,0,0,1,0,1,0,0
877,1.40582332319203,0.092238857594079,MD,2023-02-27,0,0,1,1,1,1,0,0,0,1,1,1
878,1.99116146591428,0.1057915254037775,MD,2023-02-28,1,1,0,1,0,1,1,1,0,1,0,1
879,0.892331836278057,0.04529082908613045,MD,2023-03-01,1,0,1,1,1,1,1,0,1,1,1,0
880,0.972336218827797,0.03989905767861275,MD,2023-03-02,1,0,1,1,1,1,1,0,0,0,1,0
881,1.56795097035821,0.097777557196299,MD,2023-03-03,1,0,0,1,1,1,1,0,0,1,1,0
882,2.5577616884642,0.1210273272887875,MD,2023-03-04,1,0,0,1,0,1,1,0,1,1,0,0
883,0.70567068052213,0.1943930888075605,ME,2023-01-22,1,1,1,1,1,1,1,1,1,1,1,1
884,0.688156784507827,0.2429385751780005,ME,2023-01-23,1,1,1,1,1,1,0,1,1,1,1,0
885,2.60445019431926,0.2378471288959255,ME,2023-01-24,1,1,0,1,1,0,0,1,0,1,1,0
886,2.95172008636958,0.2473998039177385,ME,2023-01-25,1,1,0,1,1,0,1,1,0,0,0,0
887,1.9096151492162,0.229343173934035,ME,2023-01-26,1,1,0,1,1,0,0,0,1,1,1,1
888,1.6846870775165,0.3862800815332535,ME,2023-01-27,0,1,0,1,0,1,0,1,0,1,0,1
889,0.615264457216096,0.4393255855204335,ME,2023-01-28,1,1,1,1,1,1,0,1,1,1,1,0
890,NA,NA,ME,2023-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,1.74419023761265,0.2826302010423045,ME,2023-01-30,1,1,1,0,0,0,1,1,1,0,0,0
892,0.414408801650825,0.169574604646111,ME,2023-01-31,1,1,1,1,1,1,1,1,1,1,1,1
893,NA,NA,ME,2023-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,0.478567575490324,0.1491023845924755,ME,2023-02-02,1,1,1,1,1,1,1,1,1,1,1,1
895,0.455555122112388,0.313504605875505,ME,2023-02-03,1,1,1,1,1,1,1,1,1,1,1,1
896,0.259531523181008,0.056525355962857,ME,2023-02-04,1,1,1,1,1,1,1,1,1,1,1,1
897,0.420287264616806,0.0505627248391005,ME,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1
898,1.97148816258971,0.426758967245201,ME,2023-02-06,0,1,0,1,1,1,0,1,0,1,1,1
899,0.415554415046223,0.2406873042004205,ME,2023-02-07,1,1,1,1,1,1,1,1,0,0,1,1
900,0.323689778921679,0.035779225029399,ME,2023-02-08,1,1,1,1,1,1,1,1,0,1,1,0
901,1.5312556432204,0.3521080690762325,ME,2023-02-09,1,1,1,0,0,1,1,1,0,0,0,1
902,0.134851831598888,0.02816643771675925,ME,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1
903,0.0349447786685712,0.02493224252068615,ME,2023-02-11,1,1,1,1,1,1,1,1,1,1,1,1
904,NA,NA,ME,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,0.182292953824057,0.01945150026190965,ME,2023-02-13,1,1,1,1,1,1,1,1,0,1,1,0
906,0.0817419604805879,0.01714679606341755,ME,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1
907,0.159471969165364,0.01509659315776145,ME,2023-02-15,1,1,1,1,1,1,1,1,0,1,1,0
908,1.96555415299328,0.527354597126555,ME,2023-02-16,1,1,0,1,1,0,1,1,0,1,1,0
909,0.058905399055467,0.01166253876707495,ME,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1
910,NA,NA,ME,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,0.0850787539878065,0.0078596814772585,ME,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1
913,0.035305541499887,0.00687882499283985,ME,2023-02-21,1,1,1,1,1,1,1,1,1,1,1,1
914,NA,NA,ME,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,NA,ME,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,NA,NA,ME,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,NA,NA,ME,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,NA,NA,ME,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,0.0368759937240104,0.003046633086012515,ME,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1
920,NA,NA,ME,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,0.0120091491459476,0.002311994520961545,ME,2023-03-01,1,1,1,1,1,1,1,1,0,1,1,0
922,0.00280939181348693,0.00201273400282922,ME,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1
923,0.00232304377042463,0.001751528066482465,ME,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1
924,NA,NA,ME,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,12.0929724739635,0.3767224918804805,MI,2023-01-22,0,1,0,0,0,0,0,0,0,0,1,0
926,20.8660366913109,0.339841161563923,MI,2023-01-23,0,0,0,0,1,0,0,0,0,0,0,0
927,18.0206593393334,0.322286481568889,MI,2023-01-24,1,1,0,1,1,0,1,0,0,1,0,0
928,12.392712768856,0.3177736875133115,MI,2023-01-25,1,1,0,1,1,0,0,0,0,0,1,0
929,10.1134449791703,0.381611237822065,MI,2023-01-26,0,1,0,1,0,0,0,0,0,1,0,0
930,16.2807020065888,0.3835591152022655,MI,2023-01-27,0,1,0,1,1,0,0,0,0,1,1,0
931,7.80408874935655,0.379192887176731,MI,2023-01-28,0,1,0,1,0,0,0,1,0,1,0,0
932,4.24740550748677,0.3690184284900145,MI,2023-01-29,0,1,0,1,0,0,0,1,0,0,0,0
933,10.353945361560699,0.3667645138514265,MI,2023-01-30,1,0,0,0,0,0,0,1,0,0,0,0
934,12.6964596389293,0.358277874334354,MI,2023-01-31,1,1,0,1,0,0,0,0,0,1,0,0
935,10.3581166399954,0.362702255929702,MI,2023-02-01,1,0,0,0,0,0,0,0,0,0,0,0
936,1.61418779836693,0.238759569851491,MI,2023-02-02,0,1,1,1,1,1,0,0,0,0,1,0
937,12.9401078143243,0.362363313838248,MI,2023-02-03,1,1,0,0,0,0,1,0,0,0,0,0
938,4.00867397543197,0.328513457916668,MI,2023-02-04,1,1,0,1,0,0,1,1,0,1,0,1
939,2.78854979991738,0.261777117116723,MI,2023-02-05,0,1,1,1,1,1,0,0,0,1,0,0
940,5.61575391189193,0.281459283304344,MI,2023-02-06,0,1,0,1,0,0,0,0,0,0,0,0
941,2.78344594754471,0.2176343381398565,MI,2023-02-07,0,1,0,1,1,1,0,1,0,0,1,0
942,10.0485940823498,0.334552055375556,MI,2023-02-08,0,1,0,1,0,0,0,0,0,1,0,0
943,4.18985243829436,0.237224942270677,MI,2023-02-09,0,1,0,1,1,0,0,0,0,0,1,0
944,6.44354243937265,0.312433793803638,MI,2023-02-10,1,1,0,0,0,0,0,1,0,0,0,0
945,3.51715788484431,0.267129573427082,MI,2023-02-11,1,1,0,1,1,0,1,1,0,1,1,0
946,3.852631624837,0.275086012236587,MI,2023-02-12,1,1,0,0,1,0,1,1,0,0,1,0
947,8.3085587506305,0.2873183757372,MI,2023-02-13,0,1,0,1,1,0,0,0,0,0,1,0
948,3.93894535201262,0.1820748702699445,MI,2023-02-14,1,1,0,1,1,0,1,0,0,1,1,1
949,2.39217413294803,0.1911726677732685,MI,2023-02-15,1,1,0,1,0,1,1,0,1,1,0,0
950,5.94883876363038,0.1899906186317575,MI,2023-02-16,1,1,0,1,1,0,1,0,0,1,1,0
951,7.90805008622215,0.278442547051246,MI,2023-02-17,0,0,0,1,0,0,1,0,0,1,0,0
952,6.02544071112903,0.264009181389314,MI,2023-02-18,1,0,0,0,1,0,1,0,0,0,1,0
953,1.95675836314631,0.198723630265103,MI,2023-02-19,0,1,0,1,0,1,0,1,0,1,0,0
954,4.64895405808951,0.203480556180328,MI,2023-02-20,0,0,0,0,1,1,0,0,0,0,0,0
955,7.8106561158003,0.263170187050069,MI,2023-02-21,0,1,0,1,0,0,0,1,0,0,0,0
956,4.97205617045475,0.2059016873384365,MI,2023-02-22,0,1,0,1,1,1,0,1,0,1,1,0
957,7.94355891125279,0.2318696061297865,MI,2023-02-23,1,1,0,1,1,0,1,1,0,1,1,0
958,4.29042067697474,0.1668792511955005,MI,2023-02-24,1,1,0,1,1,0,1,1,1,0,1,0
959,2.36907997701752,0.142831955766975,MI,2023-02-25,0,1,0,1,1,1,0,1,0,0,1,0
960,0.66953496660377,0.0802531169101805,MI,2023-02-26,1,1,1,1,1,1,1,1,0,1,1,0
961,6.57796542222863,0.1970690682853705,MI,2023-02-27,1,0,0,0,1,0,1,0,0,0,1,0
962,6.33471076708736,0.205102085370888,MI,2023-02-28,0,0,0,0,0,0,0,0,0,0,0,0
963,2.62074985166446,0.1088089249203105,MI,2023-03-01,0,0,0,0,0,1,0,0,0,1,0,1
964,5.62583776250701,0.2183222266686675,MI,2023-03-02,1,0,0,1,0,0,1,0,0,1,0,0
965,2.08783391643748,0.111797779396162,MI,2023-03-03,1,1,0,1,1,0,1,1,0,1,1,0
966,1.11740873763795,0.086817959223364,MI,2023-03-04,1,1,0,0,1,1,1,1,0,0,1,0
967,10.2044725371759,0.31836454313571,MN,2023-01-22,0,1,0,1,1,0,0,1,0,1,1,0
968,1.72692739671606,0.294576332526051,MN,2023-01-23,1,1,1,1,1,1,0,1,0,1,0,0
969,9.50401749275888,0.3286148279573065,MN,2023-01-24,0,0,0,1,0,0,0,0,0,0,0,0
970,7.21058718655752,0.3664991391639645,MN,2023-01-25,0,1,0,1,1,0,0,1,0,1,0,0
971,6.47612239548822,0.3030123478479385,MN,2023-01-26,1,1,0,1,1,0,1,0,0,1,1,0
972,6.90699025700581,0.3601073074543695,MN,2023-01-27,0,0,0,0,1,1,0,0,0,0,0,0
973,2.17725875614601,0.2912914165148115,MN,2023-01-28,1,1,0,1,0,1,0,0,0,1,0,0
974,3.09943005582816,0.2828290298970905,MN,2023-01-29,1,1,0,1,1,0,1,0,1,1,1,0
975,1.95398115442798,0.2495861008725455,MN,2023-01-30,0,1,1,1,1,1,0,1,1,1,0,1
976,1.93354803972663,0.264420614883383,MN,2023-01-31,1,1,1,1,0,1,1,1,0,1,0,1
977,2.12096897850636,0.2697371118820735,MN,2023-02-01,1,1,0,1,1,1,1,0,0,0,1,0
978,3.75990192749138,0.306342657026159,MN,2023-02-02,0,1,0,1,0,1,0,0,0,0,0,0
979,1.30931714916198,0.2061720660805925,MN,2023-02-03,1,1,1,1,1,1,0,1,1,1,1,0
980,1.63676961727269,0.232344446502949,MN,2023-02-04,1,1,1,1,1,0,1,0,1,1,1,0
981,6.49058247072447,0.36394541231384,MN,2023-02-05,1,1,0,0,1,0,0,0,0,0,1,0
982,6.08047470984943,0.2548202624506655,MN,2023-02-06,1,1,0,1,0,0,0,0,0,0,0,0
983,6.23302188570989,0.2810324703190575,MN,2023-02-07,1,0,0,1,0,0,0,0,0,0,0,0
984,6.3665787666662,0.249276341960651,MN,2023-02-08,1,1,0,1,1,0,1,1,0,1,1,0
985,5.22268809617321,0.254447904806845,MN,2023-02-09,1,1,0,1,1,0,1,0,0,1,1,0
986,3.4151307899398202,0.2665942126614055,MN,2023-02-10,0,1,0,0,0,0,0,1,0,1,0,0
987,1.53250027485354,0.1886898064515395,MN,2023-02-11,1,1,1,1,0,1,1,1,1,1,1,1
988,7.13437910098738,0.3076350158737065,MN,2023-02-12,0,1,0,1,0,0,0,1,0,1,0,0
989,2.957044057959,0.1763786143071665,MN,2023-02-13,0,1,0,1,0,1,0,1,0,0,0,0
990,11.8292556383155,0.276340032846736,MN,2023-02-14,0,1,0,1,0,0,0,0,0,0,0,0
991,3.76529170412185,0.199831671020327,MN,2023-02-15,0,1,0,1,1,0,0,1,0,0,1,0
992,6.96304715732477,0.2330887284355925,MN,2023-02-16,0,1,0,1,1,0,0,1,0,0,1,0
993,2.78732236292301,0.156663846381325,MN,2023-02-17,1,1,0,1,0,0,1,0,0,1,0,0
994,1.22638134322913,0.065373374292916,MN,2023-02-18,1,0,1,1,1,0,1,0,0,1,1,0
995,1.08765163803309,0.1349416874870105,MN,2023-02-19,0,1,1,1,1,1,0,1,0,1,1,1
996,7.68998854178076,0.2296312778881565,MN,2023-02-20,0,1,0,1,0,0,0,1,0,1,0,0
997,4.75033199651509,0.180120625277943,MN,2023-02-21,1,1,0,1,0,0,1,1,0,1,0,0
998,3.93088559568905,0.204027406083007,MN,2023-02-22,1,0,0,1,0,1,1,0,0,1,0,1
999,4.77042751761977,0.290621020369352,MN,2023-02-23,1,1,0,1,1,0,1,1,0,1,1,0
1000,0.862254304932275,0.0939299403127445,MN,2023-02-24,1,1,1,0,1,1,1,0,0,0,1,0
1001,0.923292876693383,0.079213621416283,MN,2023-02-25,1,1,1,1,0,1,1,1,1,1,0,0
1002,3.09825452292467,0.1716320842304845,MN,2023-02-26,1,1,0,1,1,0,1,1,0,0,1,0
1003,9.82923836156943,0.1961991295284295,MN,2023-02-27,0,0,0,1,0,0,0,0,0,0,0,0
1004,6.64457376678585,0.169419392460106,MN,2023-02-28,0,1,0,1,0,0,0,1,0,1,0,0
1005,9.27125831791083,0.2636357498225125,MN,2023-03-01,0,1,0,0,0,0,0,1,0,0,0,0
1006,5.65052397601438,0.1282992875297035,MN,2023-03-02,1,1,0,0,1,0,1,1,0,0,1,0
1007,4.5071419021816,0.1402307546399615,MN,2023-03-03,0,1,0,1,1,0,0,1,0,1,1,0
1008,1.92052436076668,0.04502749520070005,MN,2023-03-04,1,1,1,1,0,0,1,1,1,1,0,0
1009,2.78971657131303,0.3690119996166275,MO,2023-01-22,0,1,0,1,0,0,0,1,0,1,0,0
1010,3.66368456974174,0.369179505274108,MO,2023-01-23,0,1,0,1,1,1,0,0,0,1,0,0
1011,2.41074950927577,0.403557128637115,MO,2023-01-24,0,1,0,0,1,1,0,1,0,1,1,1
1012,0.469458400337541,0.2647601420712645,MO,2023-01-25,1,1,1,1,1,1,1,0,1,1,1,0
1013,0.936979753227563,0.426982028533582,MO,2023-01-26,0,1,1,1,1,1,0,1,1,1,1,0
1014,2.7523412345452,0.460674945922537,MO,2023-01-27,0,1,0,1,0,1,0,1,0,1,0,0
1015,4.55422001928704,0.522480930989715,MO,2023-01-28,0,1,0,1,1,0,0,1,0,1,1,0
1016,0.151123469279847,0.1053946698028855,MO,2023-01-29,1,1,1,1,1,1,1,1,1,1,1,1
1017,1.53840064041718,0.4512600463519,MO,2023-01-30,0,1,0,1,1,1,0,1,0,1,1,0
1018,1.9271891463516,0.323991109786654,MO,2023-01-31,1,1,0,1,1,0,1,1,0,1,1,0
1019,1.29315418953611,0.2491336464361305,MO,2023-02-01,1,1,1,1,1,0,1,1,0,1,1,0
1020,1.23267893971954,0.345152907923826,MO,2023-02-02,0,1,0,1,1,1,0,1,1,0,1,1
1021,0.958881673164128,0.2160247281241235,MO,2023-02-03,1,1,1,1,0,1,1,1,1,1,0,0
1022,3.16368427227399,0.363032582779993,MO,2023-02-04,0,1,0,1,1,0,0,1,0,1,1,0
1023,1.65468870707258,0.3181514530811145,MO,2023-02-05,0,1,0,1,1,1,0,1,1,1,1,0
1024,3.73583957770287,0.334002308488547,MO,2023-02-06,1,1,0,1,1,0,1,1,0,1,1,0
1025,2.10193836108906,0.2804167528150345,MO,2023-02-07,1,1,0,1,0,1,1,1,0,1,0,1
1026,1.53500852419744,0.277000742942984,MO,2023-02-08,1,0,0,1,1,1,1,0,0,1,1,1
1027,1.54668530047314,0.1917449522869865,MO,2023-02-09,0,1,1,0,1,0,0,1,1,0,1,0
1028,1.82765960140605,0.02816643771675925,MO,2023-02-10,1,1,0,1,1,0,1,1,0,1,1,0
1029,0.655142995422109,0.02493224252068615,MO,2023-02-11,1,1,1,1,1,1,1,1,0,1,1,0
1030,2.10498805659034,0.4398680212697535,MO,2023-02-12,0,1,0,1,1,1,0,1,0,1,1,1
1031,1.56733062871694,0.274062976357608,MO,2023-02-13,0,1,0,1,1,1,0,1,0,1,1,0
1032,1.76903684036931,0.3084037775818675,MO,2023-02-14,1,1,0,0,1,0,1,1,0,0,1,0
1033,1.34049230980029,0.2131053438515995,MO,2023-02-15,0,1,0,1,1,1,0,1,0,1,1,1
1034,2.96211754558819,0.3023739994647205,MO,2023-02-16,1,0,0,0,1,0,1,1,0,0,1,0
1035,1.22320120188181,0.074631828312911,MO,2023-02-17,1,1,1,1,0,0,1,1,1,1,0,0
1036,0.524023469707768,0.0102345900479759,MO,2023-02-18,1,1,1,1,1,1,1,1,0,1,1,0
1037,1.22120241025395,0.22182297619014749,MO,2023-02-19,1,1,0,0,1,1,1,1,0,0,1,0
1038,2.37923008869363,0.199722244343506,MO,2023-02-20,1,1,0,1,0,1,1,1,0,1,0,1
1039,1.76353022834603,0.173946524304149,MO,2023-02-21,1,1,0,1,1,0,1,1,0,0,1,0
1040,0.284422518526216,0.0060156760948735,MO,2023-02-22,1,1,1,1,1,1,1,1,0,1,1,0
1041,1.80373191241129,0.2906210203693525,MO,2023-02-23,1,1,0,1,1,0,1,1,1,1,1,1
1042,1.62289204636995,0.220975364284313,MO,2023-02-24,1,1,0,1,1,0,1,1,0,1,1,0
1043,1.04088000864719,0.1590607496601845,MO,2023-02-25,0,1,1,1,1,1,0,1,0,1,1,1
1044,2.2431034543187,0.27067639012471,MO,2023-02-26,1,1,0,1,0,1,1,1,0,1,0,0
1045,1.90174731888436,0.2574801494237435,MO,2023-02-27,1,1,0,1,1,0,1,1,0,1,1,0
1046,4.73005476735452,0.304969596501617,MO,2023-02-28,1,1,0,1,0,0,1,1,0,1,0,0
1047,2.69383043645147,0.1961680851642285,MO,2023-03-01,1,1,0,1,1,0,1,1,0,1,1,0
