...1,es_score,brier_score,location,target_date,X22B_50_CI,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,other_50_CI,X22E_50_CI,X22B_95_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,other_95_CI,X22E_95_CI
721,0.304606174896005,0.1612933589987435,KY,2023-02-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0
722,NA,NA,KY,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.59463938363105,0.254920313112426,KY,2023-02-13,1,1,0,1,1,1,0,1,1,0,1,1,1,0
724,0.700337982008867,0.1792115656909055,KY,2023-02-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0
725,0.0947453928212452,0.0190313912437632,KY,2023-02-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
726,0.489834698280093,0.202551583163893,KY,2023-02-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
727,0.144777356577768,0.01497691646201375,KY,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
728,0.850921503652428,0.3992793385581595,KY,2023-02-18,1,1,0,1,1,1,0,1,1,0,1,1,1,0
729,0.909148775843277,0.4045311078492005,KY,2023-02-19,1,1,0,1,1,1,0,1,1,1,1,1,1,1
730,0.324528259136467,0.099098445542913,KY,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731,3.27188143640084,0.378485063639512,KY,2023-02-21,1,1,0,1,1,0,0,1,1,0,1,1,0,0
732,0.197077475004844,0.0081094998680086,KY,2023-02-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
733,1.11246863735536,0.308563204084053,KY,2023-02-23,0,1,1,1,1,1,1,0,1,1,1,1,1,0
734,0.166030018182482,0.0063169039202208,KY,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735,0.00738790820608674,0.0055712939255862,KY,2023-02-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
736,0.00644187004624651,0.004911787097421965,KY,2023-02-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
737,0.204927737605325,0.004328917227721175,KY,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,2.61457147501881,0.339624179683041,KY,2023-02-28,1,1,0,1,1,0,0,1,1,0,1,1,0,1
739,0.0380949736691865,0.003359876653220525,KY,2023-03-01,1,1,1,1,1,1,1,1,1,0,0,1,1,1
740,0.918576589613342,0.226180302339833,KY,2023-03-02,1,1,0,1,1,1,0,1,1,0,1,1,1,0
741,1.18715423707255,0.315067227325799,KY,2023-03-03,1,1,0,0,1,1,1,1,1,0,0,1,1,1
742,0.0119337321214889,0.00229481218020508,KY,2023-03-04,1,1,1,1,1,1,1,1,1,0,1,1,1,0
743,NA,NA,KY,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0.0351698514988611,0.00177948915024994,KY,2023-03-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0
745,0.00849249137606162,0.001567164021791695,KY,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
746,4.07888518397937,0.47891471749607,KY,2023-03-08,1,0,0,1,0,0,1,1,0,0,1,0,0,1
747,0.00186923678005103,0.00121604573044687,KY,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
748,0.00149316910894755,0.001071541416501065,KY,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
749,0.00558514624989519,9.44475591119655e-4,KY,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,3.18201356774332,0.719438916544835,KY,2023-03-12,1,0,0,1,1,0,0,1,0,0,1,1,0,0
751,1.20804445983793,0.19385627291746,KY,2023-03-13,1,1,0,1,0,1,1,1,1,0,1,0,1,1
752,8.0847761134989e-4,6.4816864948181e-4,KY,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
753,7.776336134999e-4,5.7223870849379e-4,KY,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
754,1.29451893111517,0.4786934885383285,KY,2023-03-16,1,1,0,1,1,1,0,1,1,0,1,1,1,0
755,2.29009890056397,0.487345033688351,KY,2023-03-17,1,1,0,1,0,0,1,1,1,0,1,0,0,1
756,0.0045103165084064,3.95119417396915e-4,KY,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757,1.3159805976751,0.4053787919844495,LA,2023-02-05,1,1,0,1,1,1,0,1,1,1,1,1,1,1
758,2.37882646853922,0.3000699836840825,LA,2023-02-06,0,1,0,1,1,1,0,0,1,0,1,1,1,0
759,3.00359540782679,0.426454465076592,LA,2023-02-07,1,1,0,1,1,1,0,1,1,0,1,1,1,0
760,0.32648366090004,0.141025499580539,LA,2023-02-08,1,1,1,1,1,1,1,1,1,0,1,1,1,0
761,1.50617211503108,0.4470396998797945,LA,2023-02-09,1,1,0,1,1,1,0,1,1,0,1,1,1,0
762,1.99387428775736,0.3512912236032285,LA,2023-02-10,1,1,0,1,1,1,0,1,1,0,1,1,1,0
763,NA,NA,LA,2023-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,1.30370371227416,0.397732390152955,LA,2023-02-12,1,1,0,0,1,1,1,1,1,0,0,1,1,0
765,0.728699538412076,0.3703390820779455,LA,2023-02-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0
766,0.444436310178275,0.1989354390401905,LA,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,1.00867656061572,0.3003822943633475,LA,2023-02-15,0,1,1,1,1,1,1,0,1,0,1,1,1,1
768,1.23417133236218,0.264438422857685,LA,2023-02-16,1,1,0,1,1,1,0,1,1,0,1,1,1,0
769,0.675476341888096,0.2675505515185055,LA,2023-02-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
770,NA,NA,LA,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,1.80848830148285,0.4045311078492005,LA,2023-02-19,1,1,0,1,1,1,0,1,1,0,1,1,1,0
772,0.431826501598114,0.14345406197362,LA,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
773,0.965102850243215,0.41444618185177,LA,2023-02-21,1,1,0,1,1,1,0,1,1,0,1,1,1,0
774,0.201867751964855,0.0081094998680086,LA,2023-02-22,1,1,1,1,1,1,1,1,1,0,1,1,1,0
775,0.940327366253555,0.156970619829758,LA,2023-02-23,1,1,1,0,1,1,1,1,1,0,0,1,1,0
776,0.0661354058296441,0.0063169039202208,LA,2023-02-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
777,1.30073464780979,0.91874573959942,LA,2023-02-25,1,1,0,1,0,1,1,1,1,0,1,0,1,1
778,0.0264297662035979,0.004911787097421965,LA,2023-02-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
779,1.57078174836623,0.260830743092511,LA,2023-02-27,0,1,0,1,1,1,1,0,1,0,1,1,1,0
780,0.852609809984723,0.2233762554561125,LA,2023-02-28,1,1,1,1,1,1,0,1,0,1,1,1,1,0
781,1.08476314545937,0.1901686103920475,LA,2023-03-01,0,1,1,1,1,1,1,0,1,0,1,1,1,1
782,0.0338660405565099,0.002959199481291895,LA,2023-03-02,1,1,1,1,1,1,1,1,1,0,1,1,1,0
783,0.0298479675296702,0.00260600202042731,LA,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
784,1.15976101822999,0.455194310491758,LA,2023-03-04,1,1,0,1,1,1,0,1,1,0,1,1,1,0
785,1.28421892286397,0.476349832937765,LA,2023-03-05,1,1,0,1,1,0,1,1,1,0,1,1,0,1
786,0.0100691442578337,0.00177948915024994,LA,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
787,0.00854067558978665,0.001567164021791695,LA,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
788,NA,NA,LA,2023-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,1.2344161411203,0.4670756896270755,LA,2023-03-09,1,1,0,1,1,1,0,1,1,0,1,1,1,0
790,0.0118975306027696,0.001071541416501065,LA,2023-03-10,1,1,1,1,1,1,1,1,1,0,0,1,1,1
791,1.25359095838792,0.4709219280859885,LA,2023-03-11,1,1,0,1,1,1,0,1,1,0,1,1,1,0
792,9.394055032155e-4,8.3275398815621e-4,LA,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,2.33370703662254,0.968135397182275,LA,2023-03-13,1,0,0,1,1,0,1,1,0,0,1,1,0,1
794,NA,NA,LA,2023-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,2.57610519789372,0.4773276691825575,LA,2023-03-15,1,1,0,1,1,1,0,1,1,0,1,1,1,0
796,1.29965788325038,0.324160897120977,LA,2023-03-16,1,1,0,0,1,1,1,1,1,0,0,1,1,1
797,NA,NA,LA,2023-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,0.00436729910496358,3.95119417396915e-4,LA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
799,9.14146547719735,0.0585012481590045,MA,2023-02-05,1,1,0,1,1,1,0,1,1,0,1,1,1,0
800,4.22592395890729,0.1693074857349555,MA,2023-02-06,1,1,0,0,1,0,0,1,0,0,0,1,1,0
801,4.61864327890024,0.1119162091677115,MA,2023-02-07,1,1,0,1,1,1,0,1,1,0,0,1,1,0
802,6.13579421283682,0.114474663481762,MA,2023-02-08,1,1,0,0,1,1,0,0,0,0,1,1,1,0
803,7.01203982050885,0.102139922302499,MA,2023-02-09,1,1,0,1,1,0,0,1,0,0,0,1,0,0
804,5.04485114316743,0.0745692792483175,MA,2023-02-10,1,1,0,1,1,1,0,0,0,0,0,1,1,0
805,3.36652330129302,0.139113900896668,MA,2023-02-11,1,1,1,0,1,1,0,0,1,1,0,1,1,0
806,2.28926583635987,0.0270435316030141,MA,2023-02-12,1,1,0,1,1,1,0,1,1,0,1,1,1,0
807,2.96058190355171,0.118007464601887,MA,2023-02-13,1,1,0,0,1,1,0,1,0,1,0,1,1,0
808,1.40618063513443,0.131550161733357,MA,2023-02-14,0,1,1,0,1,1,1,0,1,1,0,1,1,0
809,4.90909656723349,0.0190313912437632,MA,2023-02-15,1,1,0,1,1,1,0,1,0,0,1,1,1,0
810,6.08781282307462,0.04488665479707565,MA,2023-02-16,0,1,0,1,1,1,0,0,0,0,1,1,1,0
811,3.35152742191058,0.03545585984497255,MA,2023-02-17,1,1,0,1,1,1,0,0,1,0,1,1,1,0
812,1.98210951185564,0.052804773415039,MA,2023-02-18,0,1,0,1,1,1,0,0,1,0,1,1,1,0
813,1.91546078330094,0.01174393074719655,MA,2023-02-19,1,1,0,1,1,1,0,1,1,0,1,1,1,0
814,0.985869852997718,0.098923285695503,MA,2023-02-20,1,1,1,1,1,0,1,1,1,0,1,1,0,0
815,1.0871285945614,0.072019794981985,MA,2023-02-21,1,1,1,0,1,1,1,1,0,0,0,1,1,0
816,1.02425024604058,0.163944995524596,MA,2023-02-22,1,0,1,1,1,1,1,1,0,0,1,1,1,0
817,1.0042866506895,0.1880792215559035,MA,2023-02-23,1,1,1,1,1,0,1,1,1,0,1,1,0,1
818,2.16282993161143,0.0650244733801995,MA,2023-02-24,0,1,1,1,1,1,0,0,1,0,1,0,1,0
819,1.40431109594782,0.0055712939255862,MA,2023-02-25,1,1,0,1,1,1,0,1,0,0,1,1,1,0
820,1.00892400323871,0.004911787097421965,MA,2023-02-26,1,1,0,1,1,1,1,1,1,0,1,1,1,0
821,2.22294695198491,0.137329863972427,MA,2023-02-27,0,1,0,1,1,1,1,0,0,0,1,1,1,0
822,3.45108273330835,0.212262633065858,MA,2023-02-28,0,0,0,1,0,1,1,0,0,0,1,0,1,0
823,6.82196855109205,0.304187095734204,MA,2023-03-01,1,0,0,1,0,1,0,1,0,0,1,0,1,0
824,2.58548424512504,0.1237210910573775,MA,2023-03-02,1,0,0,1,0,1,1,1,0,0,1,0,1,0
825,2.14038884038162,0.14136852134941,MA,2023-03-03,1,0,0,1,1,1,1,1,0,0,1,1,1,1
826,0.0281777117286962,0.00229481218020508,MA,2023-03-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
827,1.67837679653567,0.159587771427465,MA,2023-03-05,1,0,0,1,0,1,1,1,0,0,1,0,1,1
828,0.837274108236412,0.0566618134553875,MA,2023-03-06,1,1,1,1,0,1,1,1,1,0,0,0,1,0
829,0.356260417380427,0.0313200483710319,MA,2023-03-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0
830,0.934824684660381,0.04489579874141795,MA,2023-03-08,1,1,1,1,1,0,1,1,1,0,1,1,0,1
831,0.579967727199113,0.00121604573044687,MA,2023-03-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1
832,5.03255285422997,0.178648662466735,MA,2023-03-10,1,0,0,0,1,1,1,1,0,0,0,1,1,0
833,0.0847853963908744,9.44475591119655e-4,MA,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
834,1.0159132261093,0.1581136920625045,MA,2023-03-12,1,1,0,1,1,1,0,1,1,0,1,1,1,0
835,1.31558581137944,0.077364113550393,MA,2023-03-13,1,1,0,1,1,0,1,1,1,0,1,1,0,0
836,1.02016119776538,0.065341558376163,MA,2023-03-14,1,1,1,1,1,0,1,1,1,1,1,1,0,0
837,1.67536825741816,0.0872550442492325,MA,2023-03-15,1,1,0,1,1,1,0,1,1,0,1,0,1,0
838,0.93530967694482,0.051608961567324,MA,2023-03-16,1,1,1,0,1,1,1,1,1,0,0,1,1,1
839,0.0764110779151351,4.46760287319425e-4,MA,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
840,0.0227266293866926,3.95119417396915e-4,MA,2023-03-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841,3.47411560305027,0.1472683829700105,MD,2023-02-05,1,0,0,1,1,1,0,1,0,0,0,1,1,0
842,8.78504670739242,0.1004541952041395,MD,2023-02-06,1,1,0,1,1,1,0,1,0,0,1,1,1,0
843,3.00540587340048,0.160655996678322,MD,2023-02-07,1,1,0,1,1,0,0,1,1,0,1,1,1,0
844,6.07223053070752,0.118392047906054,MD,2023-02-08,1,1,0,1,1,1,0,0,1,0,1,1,0,0
845,6.96774243207368,0.071751124520562,MD,2023-02-09,1,1,0,1,1,1,0,1,1,0,1,1,1,0
846,1.81702296815329,0.1225242514076045,MD,2023-02-10,1,1,0,1,1,1,1,1,0,0,1,0,1,0
847,2.8928442739153,0.03032970131232735,MD,2023-02-11,1,1,0,1,1,1,0,1,1,0,1,1,1,0
848,1.69948380826156,0.129205429480719,MD,2023-02-12,1,1,1,1,1,1,0,1,0,0,0,1,1,0
849,5.26786554083745,0.05923573410876,MD,2023-02-13,1,1,0,1,1,1,0,1,1,0,0,1,0,0
850,1.23160558996452,0.135268354639862,MD,2023-02-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
851,2.62113969619458,0.1648666054906755,MD,2023-02-15,0,1,1,1,1,1,1,0,0,0,0,1,0,0
852,1.79934313317238,0.102977649960053,MD,2023-02-16,1,1,1,1,1,0,0,1,0,0,1,0,0,0
853,2.13498681750226,0.093626858939807,MD,2023-02-17,1,0,1,1,1,1,0,1,0,1,1,1,1,0
854,0.900949659425696,0.0704546653809645,MD,2023-02-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0
855,1.30344724708376,0.152519245862009,MD,2023-02-19,0,0,1,1,1,1,1,0,1,0,1,1,1,1
856,1.88345863831171,0.160423078915582,MD,2023-02-20,1,1,0,0,1,1,1,1,0,0,0,1,1,1
857,1.30454708307372,0.122623113335767,MD,2023-02-21,1,1,1,1,0,0,1,0,0,0,1,0,0,0
858,2.19685776829513,0.0370806437319248,MD,2023-02-22,0,1,0,1,1,1,0,0,1,0,1,1,1,0
859,0.460547790675556,0.0534262927784005,MD,2023-02-23,1,1,1,1,1,1,1,1,0,0,1,1,1,0
860,1.0789183097144,0.114497382807394,MD,2023-02-24,1,1,1,1,1,0,1,1,1,0,1,0,0,0
861,0.964546327570219,0.116072609032652,MD,2023-02-25,0,1,1,1,1,1,1,0,1,1,0,1,1,1
862,3.30415576968723,0.2260983582675365,MD,2023-02-26,0,1,0,1,0,1,0,0,1,0,1,0,0,0
863,1.2760861002904,0.09194347366405,MD,2023-02-27,0,0,1,1,1,1,1,0,0,0,1,1,1,0
864,1.40829210972839,0.105129357908569,MD,2023-02-28,1,1,1,1,0,0,1,1,0,0,1,0,0,1
865,1.03519804781163,0.0455811630080907,MD,2023-03-01,1,0,1,1,1,1,1,1,0,1,1,1,1,0
866,1.04639311402821,0.0403156705880867,MD,2023-03-02,1,0,1,1,1,1,1,1,0,1,1,1,1,0
867,1.29519286831355,0.096983342636483,MD,2023-03-03,1,0,0,1,1,1,1,1,0,0,0,1,1,0
868,2.33688242498686,0.1200687459320585,MD,2023-03-04,1,0,0,1,0,1,1,1,0,0,0,0,1,1
869,0.385786715409425,0.00202075391667219,MD,2023-03-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0
870,4.32623219256532,0.20522660990302,MD,2023-03-06,1,0,0,1,1,1,0,1,0,0,0,1,1,0
871,0.89707124525949,0.0429453391324256,MD,2023-03-07,1,1,1,1,0,1,1,1,1,0,1,0,1,1
872,2.23500307228194,0.114809125503228,MD,2023-03-08,1,0,0,1,1,1,1,1,0,0,1,1,1,0
873,1.11179447396647,0.076762089981194,MD,2023-03-09,1,1,0,1,0,1,1,1,1,0,1,0,1,1
874,3.80799708689953,0.154586298200346,MD,2023-03-10,1,0,0,1,0,1,1,1,0,0,0,0,1,0
875,1.82933438289978,0.1612319140133615,MD,2023-03-11,1,0,0,1,0,1,1,1,0,1,1,1,1,0
876,1.68075219687908,0.147777568818627,MD,2023-03-12,1,1,0,1,1,0,1,1,1,0,1,1,0,0
877,1.22761818415467,0.07160193921369,MD,2023-03-13,1,0,0,1,1,1,1,1,0,0,0,1,1,0
878,0.927990885229634,0.0543956677809825,MD,2023-03-14,1,1,1,1,0,1,1,1,1,0,1,0,1,1
879,0.648283939491842,0.053545064316723,MD,2023-03-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0
880,1.07718058606014,0.081487754695155,MD,2023-03-16,1,0,1,1,1,1,1,1,0,0,1,1,1,1
881,0.623076156072991,0.0461161523514526,MD,2023-03-17,1,1,1,1,1,1,1,1,1,0,1,1,1,0
882,3.22310491583224,0.225584150411987,MD,2023-03-18,1,1,0,0,1,0,1,1,1,0,0,1,0,1
883,0.458919420620325,0.0585012481590045,ME,2023-02-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884,1.91485328678494,0.422178107003672,ME,2023-02-06,0,1,1,1,1,1,1,0,1,0,0,1,1,1
885,0.364050331733775,0.236878064220351,ME,2023-02-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0
886,0.365624073420479,0.0424253699931719,ME,2023-02-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
887,1.47761874734771,0.3491638523269035,ME,2023-02-09,1,1,1,0,1,0,1,1,1,0,0,1,0,0
888,0.151484266614877,0.03396929442865335,ME,2023-02-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
889,0.0439445226433329,0.0303297013123274,ME,2023-02-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0
890,NA,NA,ME,2023-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,0.225413249420442,0.0240827751813869,ME,2023-02-13,1,1,1,1,1,1,1,1,0,0,1,1,1,1
892,0.103353421221282,0.0214205788966286,ME,2023-02-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
893,0.186979143028464,0.0190313912437632,ME,2023-02-15,1,1,1,1,1,1,1,1,1,0,1,1,1,0
894,1.89183121688032,0.511985781632855,ME,2023-02-16,1,1,0,1,1,1,0,1,1,0,1,1,1,0
895,0.0750133144295082,0.01497691646201375,ME,2023-02-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
896,NA,NA,ME,2023-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
897,NA,NA,ME,2023-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,0.10621595679643,0.01038721268149965,ME,2023-02-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
899,0.0445940526972617,0.0091808567198272,ME,2023-02-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0
900,NA,NA,ME,2023-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,NA,NA,ME,2023-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,NA,NA,ME,2023-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,NA,NA,ME,2023-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,NA,NA,ME,2023-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,0.049820835576696,0.004328917227721175,ME,2023-02-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
906,NA,NA,ME,2023-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,0.0169097878556451,0.003359876653220525,ME,2023-03-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1
908,0.00434990878218694,0.002959199481291895,ME,2023-03-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,0.00385530173266835,0.00260600202042731,ME,2023-03-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
910,NA,NA,ME,2023-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,NA,NA,ME,2023-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,0.00252471062382005,0.00177948915024994,ME,2023-03-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
913,0.00822826251084277,0.001567164021791695,ME,2023-03-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
914,0.00193308852253012,0.00138035943040433,ME,2023-03-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
915,NA,NA,ME,2023-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,0.00137581766726488,0.001071541416501065,ME,2023-03-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
917,0.00406073778912389,9.44475591119655e-4,ME,2023-03-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
918,0.0166664566904894,8.3275398815621e-4,ME,2023-03-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
919,1.19693682767871,0.316460859571779,ME,2023-03-13,1,1,0,1,1,1,0,1,1,0,1,1,1,0
920,0.0126078890749008,6.4816864948181e-4,ME,2023-03-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921,0.00714411466283282,5.7223870849379e-4,ME,2023-03-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
922,0.0157613396682065,5.0547365101377e-4,ME,2023-03-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
923,5.7550006857382e-4,4.46760287319425e-4,ME,2023-03-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
924,NA,NA,ME,2023-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,2.65096912998373,0.260822210892092,MI,2023-02-05,0,1,1,1,1,1,1,0,0,0,0,1,1,0
926,4.6940243905656,0.27705359211041,MI,2023-02-06,1,1,0,1,1,0,0,0,0,0,1,1,1,1
927,2.40133319075188,0.216604289395325,MI,2023-02-07,0,1,1,1,1,1,1,0,0,0,0,1,1,0
928,8.93536504486055,0.3281286049174825,MI,2023-02-08,0,1,0,1,1,0,0,0,0,0,1,1,0,0
929,3.50781237792661,0.234469205104852,MI,2023-02-09,0,1,0,1,1,1,0,0,1,0,1,1,1,0
930,5.77203212294445,0.3070718966108485,MI,2023-02-10,1,1,0,0,1,0,0,1,1,0,0,1,0,0
931,3.16758488992442,0.261442038406003,MI,2023-02-11,1,1,0,1,1,1,0,1,1,0,1,1,1,0
932,3.39718586430336,0.2697072881367335,MI,2023-02-12,1,1,0,0,1,1,0,1,1,0,0,1,1,0
933,7.53704285154935,0.2814874705014035,MI,2023-02-13,0,1,0,1,1,1,0,0,1,0,1,1,1,0
934,3.12736414839234,0.1799683109637155,MI,2023-02-14,1,1,0,1,1,1,0,0,1,0,0,1,1,0
935,2.07559086632143,0.189307745694949,MI,2023-02-15,1,1,0,1,1,0,1,1,1,0,0,1,0,0
936,5.11049924833393,0.187079873240445,MI,2023-02-16,1,1,0,1,1,1,0,1,1,0,1,1,1,0
937,7.03878410593119,0.2737587808808,MI,2023-02-17,0,0,0,1,1,0,0,0,0,0,1,1,0,0
938,5.30799342088183,0.2591742600046285,MI,2023-02-18,1,0,0,0,1,1,0,1,0,0,0,0,1,1
939,1.74116957493575,0.196567926681506,MI,2023-02-19,0,1,0,1,1,0,1,0,1,0,1,1,0,0
940,4.23381779721504,0.20156242990727,MI,2023-02-20,0,1,0,0,1,1,1,0,0,0,0,0,1,1
941,7.05267697742678,0.2589447941238,MI,2023-02-21,0,1,0,1,1,0,0,0,1,0,1,1,0,0
942,4.56473948965435,0.203541567005676,MI,2023-02-22,0,1,0,1,1,1,1,0,1,0,0,1,1,1
943,7.33488932621996,0.22760863633801,MI,2023-02-23,1,1,0,1,1,1,0,1,1,0,1,1,1,0
944,3.77685640885564,0.1643820938739865,MI,2023-02-24,1,1,0,1,1,1,0,1,1,0,0,1,1,0
945,2.11176122643782,0.1415729125188975,MI,2023-02-25,0,1,0,1,1,1,1,0,1,0,1,0,1,1
946,0.581876293211629,0.079841737345083,MI,2023-02-26,1,1,1,1,1,1,1,1,1,0,1,1,1,0
947,5.91266153103958,0.194395757517831,MI,2023-02-27,1,0,0,0,1,1,0,1,0,0,1,1,1,0
948,5.69259630769117,0.202598778988597,MI,2023-02-28,0,0,0,0,0,1,0,0,0,0,1,0,1,0
949,2.26224313920494,0.1081415855300075,MI,2023-03-01,0,0,0,0,0,1,1,0,0,0,1,1,1,0
950,5.17785138186115,0.2155432117162495,MI,2023-03-02,1,0,0,1,1,0,0,1,0,0,1,1,0,0
951,1.78282596788316,0.11055141678649,MI,2023-03-03,1,1,0,1,1,1,0,1,1,0,1,1,1,0
952,0.961987747025393,0.0862415648444835,MI,2023-03-04,1,1,1,0,1,1,1,1,1,0,0,1,1,1
953,5.77525457144165,0.251462270520364,MI,2023-03-05,0,1,0,0,0,1,0,0,1,0,1,0,1,0
954,9.21541514619946,0.185436419574827,MI,2023-03-06,0,0,0,1,1,0,0,0,0,0,0,0,1,0
955,7.54497628895851,0.223226532844396,MI,2023-03-07,1,0,0,0,1,0,0,1,1,0,0,1,0,0
956,6.69812276331911,0.1989690564675945,MI,2023-03-08,1,1,0,1,1,0,0,1,0,0,1,1,0,0
957,4.09338593722428,0.147563715810623,MI,2023-03-09,1,1,0,0,1,1,0,1,1,0,0,1,1,0
958,1.95270015203089,0.102292380902244,MI,2023-03-10,0,1,0,1,1,1,0,0,1,0,1,1,1,0
959,0.287963801245703,9.44475591119655e-4,MI,2023-03-11,1,1,1,1,1,1,1,1,1,0,1,0,1,0
960,3.18728589139538,0.1895698796773745,MI,2023-03-12,1,1,0,1,1,1,0,1,1,0,0,1,1,0
961,6.01169155309047,0.1115459064071425,MI,2023-03-13,1,1,0,1,0,1,0,1,1,0,0,0,1,0
962,2.06446454759794,0.096949948726078,MI,2023-03-14,0,0,0,1,1,1,1,0,0,0,1,1,1,0
